step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,843,8.3,0.0,0.1,0.0,8.2,0.0,1.02,14.1,38,709,40.07,0.35,460,370,13,0.0,1.01,1.01,1.02,2.98,2.04,6.93,23.5
5000,2,454,10.3,0.1,0.0,0.0,10.2,0.0,1.02,12.6,47,529,31.49,0.43,204,246,4,0.0,1.02,1.02,1.03,3.32,1.97,7.72,25.4
6000,1,1022,8.3,0.0,0.1,0.0,8.1,0.0,1.01,14.0,40,730,40.91,0.35,558,462,2,0.0,1.01,1.01,1.01,3.03,2.05,6.96,23.3
6000,2,288,10.2,0.0,0.0,0.0,10.1,0.0,1.01,12.9,25,674,39.57,0.51,114,173,1,0.0,1.01,1.01,1.02,3.26,1.97,7.60,26.2
7000,1,1131,8.1,0.0,0.1,0.0,8.0,0.0,1.01,14.1,32,779,43.43,0.38,605,521,5,0.0,1.01,1.01,1.01,3.01,2.01,6.95,23.3
7000,2,138,11.1,0.0,0.1,0.0,11.0,0.0,1.00,12.1,6,892,53.05,0.61,46,91,1,0.0,1.00,1.00,1.00,3.35,2.07,7.87,27.3
8000,1,1192,8.2,0.0,0.0,0.0,8.2,0.0,1.00,14.1,41,790,43.89,0.37,651,536,5,0.0,1.00,1.00,1.00,3.04,2.00,6.95,23.3
8000,2,110,10.6,0.0,0.0,0.0,10.6,0.0,1.00,12.8,6,866,50.73,0.54,36,74,0,0.0,1.00,1.00,1.00,3.26,2.04,7.55,27.7
9000,1,1207,8.2,0.1,0.0,0.0,8.1,0.0,1.02,14.1,43,799,44.35,0.39,646,559,2,0.0,1.01,1.02,1.02,2.98,2.03,6.95,23.4
9000,2,79,10.2,0.0,0.0,0.0,10.2,0.0,1.00,13.3,7,954,55.28,0.52,25,54,0,0.0,1.00,1.00,1.00,3.15,2.06,7.28,28.0
