step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,10,10,0,0,0,10,0,1.00,12,0.000,2968,1.89,176.20,1.12,3,0,0,0,1.00,1.00,1.00,3,2,8,80.7
100000,9,9,0,0,0,9,0,1.00,14,0.000,2929,1.15,160.74,2.10,3,0,0,0,1.00,1.00,1.00,4,2,8,71.7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2912,0.96,159.22,1.87,3,0,0,0,1.00,1.00,1.00,3,1,8,79.2
100000,9,9,0,0,0,9,0,1.00,14,0.000,2882,2.88,161.53,0.51,3,0,0,0,1.00,1.00,1.00,3,2,8,80.4
100000,10,10,0,0,0,10,0,1.00,12,0.000,2833,2.27,173.10,1.38,3,0,0,0,1.00,1.00,1.00,3,2,8,20.4
100000,9,9,0,0,0,9,0,1.00,14,0.000,2774,2.84,159.00,2.08,3,0,0,0,1.00,1.00,1.00,4,2,8,67.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2752,1.49,147.16,1.55,3,0,0,0,1.00,1.00,1.00,3,2,8,74.9
100000,9,9,0,0,0,9,0,1.00,14,0.000,2675,1.27,148.01,1.46,3,0,0,0,1.00,1.00,1.00,3,2,8,66.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2670,2.45,148.12,0.98,3,0,0,0,1.00,1.00,1.00,3,2,8,80.1
100000,9,9,0,0,0,9,0,1.00,14,0.000,2653,1.49,149.24,1.08,3,0,0,0,1.00,1.00,1.00,3,2,8,27.5
100000,8,8,0,0,0,8,0,1.00,14,0.000,2641,2.40,146.58,1.44,3,0,0,0,1.00,1.00,1.00,3,1,8,34.1
100000,10,10,0,0,0,10,0,1.00,12,0.000,2636,2.72,158.48,1.44,3,0,0,0,1.00,1.00,1.00,3,2,8,82.2
100000,8,8,0,0,0,8,0,1.00,14,0.000,2600,1.62,147.45,2.32,3,0,0,0,1.00,1.00,1.00,3,1,8,69.6
100000,8,8,0,0,0,8,0,1.00,14,0.000,2596,1.91,142.03,1.55,3,0,0,0,1.00,1.00,1.00,3,1,8,28.0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2585,1.20,152.22,1.88,3,0,0,0,1.00,1.00,1.00,3,2,8,32.5
100000,10,10,0,0,0,10,0,1.00,12,0.000,2513,1.29,148.44,2.93,3,0,0,0,1.00,1.00,1.00,3,2,8,48.4
100000,10,10,0,0,0,10,0,1.00,12,0.000,2507,0.24,144.94,1.54,3,0,0,0,1.00,1.00,1.00,2,2,8,48.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2499,1.39,133.88,1.39,3,0,0,0,1.00,1.00,1.00,3,2,8,76.9
100000,9,9,0,0,0,9,0,1.00,14,0.000,2463,2.22,137.50,1.20,3,0,0,0,1.00,1.00,1.00,3,2,8,45.8
100000,9,9,0,0,0,9,0,1.00,14,0.000,2432,2.66,138.88,1.04,3,0,0,0,1.00,1.00,1.00,3,2,8,65.5
100000,9,9,0,0,0,9,0,1.00,14,0.000,2415,1.04,135.52,1.23,3,0,0,0,1.00,1.00,1.00,3,2,8,12.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2377,2.24,124.99,0.64,3,0,0,0,1.00,1.00,1.00,5,2,8,22.0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2372,2.64,134.68,1.84,3,0,0,0,1.00,1.00,1.00,4,2,8,64.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2323,0.57,122.96,1.42,3,0,0,0,1.00,1.00,1.00,3,2,8,9.7
100000,9,9,0,0,0,9,0,1.00,14,0.000,2314,1.14,130.78,1.93,3,0,0,0,1.00,1.00,1.00,3,2,8,77.0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2310,0.88,135.15,1.21,3,0,0,0,1.00,1.00,1.00,4,2,8,20.2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2285,1.68,116.77,0.69,3,0,0,0,1.00,1.00,1.00,3,1,8,25.5
100000,9,9,0,0,0,9,0,1.00,14,0.000,2245,1.70,126.51,1.41,3,0,0,0,1.00,1.00,1.00,3,2,8,15.0
100000,10,10,0,0,0,10,0,1.00,12,0.000,2205,1.71,131.90,1.89,3,0,0,0,1.00,1.00,1.00,3,2,8,82.0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2191,1.65,123.86,0.74,3,0,0,0,1.00,1.00,1.00,3,2,8,23.8
100000,9,9,0,0,0,9,0,1.00,14,0.000,2189,1.91,122.75,0.59,3,0,0,0,1.00,1.00,1.00,3,2,8,66.7
100000,9,9,0,0,0,9,0,1.00,14,0.000,2183,2.48,127.35,1.22,3,0,0,0,1.00,1.00,1.00,3,2,8,57.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2171,2.70,113.24,0.97,3,0,0,0,1.00,1.00,1.00,3,2,8,56.4
100000,9,9,0,0,0,9,0,1.00,14,0.000,2150,0.80,123.72,0.67,3,0,0,0,1.00,1.00,1.00,3,2,8,86.1
100000,9,9,0,0,0,9,0,1.00,14,0.000,2133,2.40,119.82,0.77,3,0,0,0,1.00,1.00,1.00,5,2,8,63.0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2062,1.01,114.19,1.38,3,0,0,0,1.00,1.00,1.00,5,2,8,83.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2012,1.72,108.04,1.86,3,0,0,0,1.00,1.00,1.00,3,2,8,61.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,1998,1.07,108.58,1.17,3,0,0,0,1.00,1.00,1.00,3,2,8,52.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,1949,2.63,108.01,0.82,3,0,0,0,1.00,1.00,1.00,3,2,8,2.7
