step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,2145,7.9,0.0,0.0,0.0,7.8,0.0,1.01,17.6,123,543,29.77,0.31,741,706,698,0.0,1.00,1.01,1.01,2.72,2.11,5.26,0.0
6000,1,2184,7.6,0.0,0.0,0.0,7.5,0.0,1.01,17.8,112,560,30.07,0.32,763,717,704,0.0,1.00,1.00,1.01,2.71,2.01,5.40,0.0
7000,1,2191,7.4,0.0,0.0,0.0,7.4,0.0,1.01,17.9,118,572,30.46,0.33,753,714,724,0.0,1.00,1.01,1.01,2.70,1.97,5.50,0.0
8000,1,2162,7.5,0.0,0.0,0.0,7.4,0.0,1.00,17.7,104,589,31.28,0.33,748,702,712,0.0,1.00,1.00,1.01,2.76,1.94,5.67,0.0
9000,1,1539,7.5,0.0,0.0,0.0,7.5,0.0,1.01,18.2,62,608,32.17,0.35,637,544,358,0.0,1.00,1.00,1.01,2.68,2.04,5.09,0.0
10000,1,1462,7.7,0.0,0.0,0.0,7.6,0.0,1.00,18.0,71,623,32.92,0.34,622,510,330,0.0,1.00,1.01,1.01,2.75,2.07,5.21,0.0
11000,1,1465,7.7,0.0,0.0,0.0,7.6,0.0,1.00,17.9,61,618,32.76,0.33,591,546,328,0.0,1.00,1.00,1.00,2.76,2.03,5.37,0.0
12000,1,2149,7.5,0.0,0.1,0.0,7.4,0.0,1.01,17.3,83,624,32.83,0.36,721,699,729,0.0,1.00,1.01,1.01,2.82,1.79,6.31,0.0
13000,1,1440,7.8,0.0,0.0,0.0,7.7,0.0,1.00,17.4,59,634,33.71,0.36,555,560,325,0.0,1.00,1.00,1.00,2.80,1.99,5.73,0.0
14000,1,1458,8.0,0.0,0.1,0.1,7.9,0.0,1.01,17.1,73,618,32.99,0.34,570,552,336,0.0,1.00,1.01,1.01,2.91,2.03,5.93,0.0
15000,1,1461,8.0,0.0,0.1,0.0,7.9,0.0,1.00,17.0,79,624,33.38,0.35,540,568,353,0.0,1.00,1.00,1.00,2.94,2.02,6.05,0.0
16000,1,1485,7.9,0.0,0.0,0.0,7.9,0.0,1.00,16.8,73,617,33.11,0.33,557,557,371,0.0,1.00,1.00,1.01,2.96,1.99,6.23,0.0
17000,1,2113,7.6,0.0,0.0,0.0,7.6,0.0,1.00,16.8,89,640,33.84,0.34,720,687,706,0.0,1.00,1.00,1.01,2.97,1.77,6.74,0.0
18000,1,1582,7.9,0.0,0.0,0.0,7.9,0.0,1.00,16.7,59,654,35.07,0.37,607,550,425,0.0,1.00,1.00,1.00,3.02,1.96,6.48,0.0
19000,1,1649,8.1,0.0,0.1,0.0,8.0,0.0,1.01,16.3,74,661,35.60,0.38,601,569,479,0.0,1.00,1.01,1.02,3.07,1.99,6.71,0.0
20000,1,1668,8.1,0.0,0.0,0.0,8.0,0.0,1.01,16.2,74,634,34.20,0.36,590,577,501,0.0,1.00,1.01,1.02,3.12,1.97,6.90,0.0
21000,1,1697,8.2,0.0,0.1,0.0,8.1,0.0,1.01,16.0,91,654,35.44,0.39,601,587,509,0.0,1.00,1.01,1.03,3.21,1.98,7.04,0.0
22000,1,1766,8.2,0.0,0.0,0.0,8.1,0.0,1.01,15.9,73,636,34.37,0.36,620,602,544,0.0,1.00,1.02,1.02,3.22,1.99,7.14,0.0
22000,11,244,6.7,0.0,0.0,0.0,6.7,0.0,1.00,16.7,18,668,34.12,0.41,72,49,123,0.0,1.00,1.00,1.00,2.89,1.13,7.96,0.0
23000,1,1841,8.1,0.0,0.1,0.0,8.0,0.0,1.01,16.0,73,662,35.80,0.38,630,635,576,0.0,1.00,1.01,1.01,3.24,1.98,7.20,0.0
23000,11,174,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.7,18,648,32.78,0.38,43,34,97,0.0,1.00,1.00,1.00,2.91,1.17,7.95,0.0
24000,1,1681,8.0,0.0,0.0,0.0,8.0,0.0,1.01,16.1,58,662,35.85,0.38,528,624,529,0.0,1.00,1.01,1.01,3.30,2.04,7.29,0.0
24000,11,121,6.5,0.0,0.0,0.0,6.5,0.0,1.00,17.1,6,657,32.82,0.42,32,21,68,0.0,1.00,1.00,1.00,2.92,1.05,8.00,0.0
25000,1,1775,8.2,0.1,0.1,0.0,8.1,0.0,1.02,15.9,65,675,36.62,0.40,552,650,573,0.0,1.00,1.02,1.04,3.35,2.07,7.44,0.0
25000,11,67,6.7,0.0,0.0,0.0,6.7,0.0,1.00,16.8,12,824,42.01,0.51,21,6,40,0.0,1.00,1.00,1.00,2.90,1.19,7.76,0.0
26000,1,1810,8.1,0.0,0.0,0.0,8.0,0.0,1.01,15.9,62,666,36.07,0.40,564,651,595,0.0,1.00,1.01,1.01,3.34,2.04,7.54,0.0
26000,11,32,6.4,0.0,0.0,0.0,6.4,0.0,1.00,17.2,3,807,40.19,0.47,14,4,14,0.0,1.00,1.00,1.00,2.78,1.00,8.00,0.0
27000,1,1841,8.1,0.0,0.1,0.0,8.0,0.0,1.00,15.9,60,690,37.38,0.40,579,651,611,0.0,1.00,1.00,1.01,3.36,2.05,7.60,0.0
27000,11,18,6.8,0.0,0.0,0.0,6.8,0.0,1.00,16.3,4,752,38.19,0.42,13,0,5,0.0,1.00,1.00,1.00,2.83,1.06,7.89,0.0
28000,1,1866,8.1,0.0,0.0,0.0,8.1,0.0,1.01,15.9,58,684,37.04,0.42,602,643,621,0.0,1.00,1.01,1.02,3.42,2.06,7.70,0.0
28000,13,85,8.2,0.0,0.0,0.0,8.2,0.0,1.00,14.3,7,645,34.61,0.40,58,3,24,0.0,1.00,1.00,1.00,2.88,1.22,7.65,0.0
28000,11,6,6.5,0.0,0.0,0.0,6.5,0.0,1.00,17.0,2,1135,58.16,0.47,3,0,3,0.0,1.00,1.00,1.00,3.00,1.00,8.00,0.0
29000,1,1919,8.1,0.1,0.0,0.0,8.0,0.0,1.02,15.9,53,706,38.20,0.42,609,657,653,0.0,1.01,1.02,1.03,3.44,2.05,7.76,0.0
29000,13,45,8.1,0.0,0.1,0.1,7.8,0.0,1.01,14.0,6,774,41.95,0.46,36,2,7,0.0,1.01,1.01,1.01,2.89,1.09,7.89,0.0
30000,1,1893,8.2,0.0,0.1,0.0,8.0,0.0,1.01,15.9,70,701,37.90,0.41,618,646,629,0.0,1.00,1.01,1.02,3.46,2.08,7.77,0.0
30000,13,37,8.4,0.0,0.1,0.0,8.2,0.0,1.01,13.8,7,724,39.29,0.41,26,5,6,0.0,1.01,1.01,1.01,2.89,1.19,7.92,0.0
31000,1,1941,8.3,0.1,0.1,0.0,8.1,0.0,1.02,15.8,69,684,37.02,0.42,639,661,641,0.0,1.00,1.03,1.03,3.48,2.08,7.81,0.0
31000,13,20,8.5,0.0,0.6,0.0,7.9,0.0,1.00,13.7,2,807,42.12,0.63,11,2,7,0.0,1.00,1.00,1.00,3.05,1.15,8.00,0.0
32000,1,1934,8.2,0.1,0.0,0.0,8.1,0.0,1.02,15.8,63,702,38.04,0.42,627,655,652,0.0,1.00,1.02,1.04,3.46,2.08,7.81,0.0
32000,13,6,8.3,0.2,0.0,0.0,8.2,0.0,1.05,13.3,2,613,32.31,0.39,5,0,1,0.0,1.00,1.04,1.11,3.17,2.17,8.00,0.0
33000,1,1970,8.1,0.1,0.1,0.0,8.0,0.0,1.02,15.9,62,689,37.18,0.42,660,667,643,0.0,1.00,1.02,1.03,3.49,2.07,7.82,0.0
34000,1,1933,8.1,0.0,0.0,0.0,8.0,0.0,1.00,15.9,62,696,37.58,0.43,636,641,656,0.0,1.00,1.00,1.00,3.44,2.04,7.83,0.0
35000,1,1956,8.1,0.1,0.1,0.0,8.0,0.0,1.02,16.0,65,688,37.20,0.41,662,647,647,0.0,1.01,1.02,1.02,3.46,2.05,7.84,0.0
36000,1,1935,8.1,0.0,0.0,0.0,8.0,0.0,1.01,16.0,51,689,37.33,0.42,646,650,639,0.0,1.00,1.01,1.01,3.47,2.03,7.85,0.0
37000,1,1943,8.2,0.1,0.1,0.0,8.0,0.0,1.02,15.9,56,692,37.45,0.41,652,636,655,0.0,1.00,1.02,1.03,3.49,2.08,7.87,0.0
38000,1,1931,8.1,0.0,0.0,0.0,8.0,0.0,1.01,16.0,53,694,37.52,0.42,647,634,650,0.0,1.00,1.01,1.02,3.46,2.04,7.87,0.0
39000,1,1961,8.2,0.1,0.1,0.0,8.0,0.0,1.02,15.9,52,698,37.71,0.41,653,656,652,0.0,1.00,1.02,1.03,3.49,2.06,7.88,0.0
40000,1,1973,8.2,0.1,0.1,0.0,8.0,0.0,1.02,15.8,71,693,37.43,0.41,655,657,661,0.0,1.00,1.02,1.04,3.50,2.10,7.89,0.0
41000,1,1924,8.0,0.0,0.0,0.0,8.0,0.0,1.01,16.0,44,686,36.99,0.42,637,646,641,0.0,1.00,1.01,1.01,3.49,2.05,7.92,0.0
42000,1,1922,8.2,0.1,0.1,0.0,8.0,0.0,1.02,15.9,55,688,37.22,0.43,636,634,652,0.0,1.00,1.02,1.03,3.52,2.07,7.95,0.0
43000,1,1928,8.1,0.0,0.1,0.0,8.0,0.0,1.02,16.0,53,684,36.93,0.42,636,629,663,0.0,1.01,1.02,1.03,3.50,2.05,7.92,0.0
44000,1,1927,8.1,0.0,0.1,0.0,8.0,0.0,1.01,16.0,47,690,37.21,0.41,627,655,645,0.0,1.00,1.01,1.02,3.49,2.06,7.92,0.0
45000,1,1950,8.1,0.1,0.1,0.0,8.0,0.0,1.02,16.0,53,708,38.11,0.43,650,650,650,0.0,1.00,1.02,1.04,3.49,2.07,7.87,0.0
46000,1,1934,8.1,0.0,0.0,0.1,8.0,0.0,1.01,16.0,55,713,38.48,0.43,630,649,655,0.0,1.00,1.01,1.03,3.49,2.06,7.91,0.0
47000,1,1932,8.0,0.0,0.0,0.0,7.9,0.0,1.01,16.1,44,695,37.43,0.43,641,660,631,0.0,1.00,1.01,1.02,3.47,2.03,7.87,0.0
48000,1,1965,8.1,0.0,0.1,0.0,8.0,0.0,1.01,16.0,53,684,36.92,0.42,658,655,652,0.0,1.00,1.01,1.01,3.49,2.05,7.92,0.0
49000,1,1958,8.1,0.0,0.0,0.0,8.0,0.0,1.01,15.9,48,700,37.85,0.42,647,660,651,0.0,1.00,1.01,1.02,3.51,2.06,7.93,0.0
50000,1,1944,8.1,0.1,0.1,0.0,8.0,0.0,1.02,15.9,63,696,37.58,0.43,642,648,654,0.0,1.00,1.02,1.03,3.52,2.07,7.94,0.0
51000,1,1926,8.1,0.1,0.0,0.0,8.0,0.0,1.02,16.0,52,723,39.14,0.44,636,654,636,0.0,1.00,1.03,1.03,3.49,2.06,7.93,0.0
52000,1,1979,8.1,0.0,0.1,0.0,8.0,0.0,1.01,16.0,63,678,36.57,0.40,662,658,659,0.0,1.00,1.01,1.02,3.52,2.08,7.92,0.0
53000,1,1932,8.1,0.0,0.0,0.0,8.0,0.0,1.01,16.0,47,680,36.75,0.42,640,642,650,0.0,1.00,1.01,1.02,3.47,2.04,7.94,0.0
54000,1,1956,8.0,0.0,0.0,0.0,8.0,0.0,1.00,16.0,44,685,36.94,0.41,641,649,666,0.0,1.00,1.01,1.01,3.48,2.03,7.94,0.0
55000,1,1918,8.2,0.1,0.1,0.0,8.0,0.0,1.02,15.9,46,719,38.88,0.43,635,638,645,0.0,1.00,1.02,1.04,3.49,2.05,7.95,0.0
56000,1,1951,8.1,0.1,0.1,0.0,8.0,0.0,1.02,15.9,61,714,38.59,0.42,645,655,651,0.0,1.01,1.02,1.04,3.45,2.06,7.93,0.0
57000,1,1943,8.1,0.0,0.0,0.0,8.0,0.0,1.01,16.0,56,721,38.96,0.43,626,657,660,0.0,1.00,1.01,1.02,3.49,2.05,7.92,0.0
57000,19,14,9.0,0.0,0.0,0.0,9.0,0.0,1.00,16.0,1,947,51.15,0.76,12,0,2,0.0,1.00,1.00,1.00,3.00,2.00,6.00,0.0
58000,1,1950,8.1,0.0,0.0,0.0,8.0,0.0,1.01,15.9,53,688,37.16,0.41,644,653,653,0.0,1.00,1.01,1.02,3.48,2.04,7.95,0.0
58000,19,13,8.9,0.0,0.0,0.0,8.9,0.0,1.00,16.2,2,756,40.81,0.35,11,0,2,0.0,1.00,1.00,1.00,2.77,2.00,5.92,0.0
59000,1,1955,8.1,0.0,0.0,0.0,8.0,0.0,1.01,16.0,46,718,38.75,0.40,642,656,657,0.0,1.00,1.01,1.02,3.47,2.05,7.94,0.0
59000,19,9,9.0,0.0,0.0,0.0,9.0,0.0,1.00,16.0,1,1167,64.10,0.68,9,0,0,0.0,1.00,1.00,1.00,3.00,2.00,6.00,0.0
60000,1,1932,8.1,0.1,0.1,0.0,8.0,0.0,1.02,15.9,46,729,39.43,0.41,640,655,637,0.0,1.00,1.02,1.04,3.47,2.04,7.92,0.0
60000,19,6,9.0,0.0,0.0,0.0,9.0,0.0,1.00,16.0,1,1004,55.31,0.35,6,0,0,0.0,1.00,1.00,1.00,2.50,2.00,6.00,0.0
