step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,2015,1.450,0.076,2.26,74090,71731,12,0,2324,3,1033947.1,18559.8,0.001,0.453,0.065,0.482,396,8.19,2.10,0.03,1.20,0.00,0.22,0.02,0.50,8.14,1.59,0.00,0.00,0.000,0.003,19,0.948,0.248,0.748,0.000,0.004,26385,26385,1,1.000,0.000,0.001,30680,0.306,0.094,0.000,102.74,8803,0,6186.599,0.000,0.000,2377796,1.01,15.85,0.001,0.000,0.000,8,8,8,64,16500,0.063,0.00,0.0063,0.023,680,0.251,0.000,0.194,0.002,3.39,2.00,7.97,0.00,0.000,1.00,1.01,1.01,0.251,0.00279,61.10,2.1028,24.98,135555.3,140056.6,0.000,0.2466,102.488,141.727,1.000,1.000
120000,2015,1.471,0.078,2.26,73457,71181,23,0,2253,3,1030568.7,18432.3,0.001,0.433,0.071,0.494,387,8.32,3.24,0.02,0.70,0.01,0.24,0.01,0.40,8.27,3.15,0.00,0.00,0.001,0.023,22,0.943,0.248,0.747,0.000,0.004,25264,25264,1,1.000,0.000,0.001,32029,0.309,0.097,0.000,102.50,8905,0,6144.104,0.000,0.000,2255776,1.01,15.80,0.002,0.000,0.000,8,8,8,64,16756,0.064,0.00,0.0062,0.020,680,0.249,0.000,0.190,0.002,3.41,2.01,7.98,0.00,0.000,1.01,1.01,1.03,0.249,0.00268,61.34,2.0857,25.46,135469.4,140042.0,0.000,0.2417,102.250,140.838,1.000,1.000
130000,2001,1.478,0.076,2.48,72919,70607,22,0,2304,6,1030417.9,18308.0,0.001,0.431,0.078,0.490,377,8.14,1.50,0.03,0.66,0.01,0.45,0.02,0.81,8.07,1.26,0.00,0.00,0.001,0.032,26,0.949,0.227,0.766,0.000,0.007,24661,24658,1,1.000,0.000,0.001,32937,0.304,0.096,0.000,102.43,9034,0,3051.333,0.000,0.000,2256414,1.01,15.88,0.000,0.000,0.000,8,8,8,44,16280,0.062,0.00,0.0064,0.022,665,0.251,0.000,0.186,0.002,3.41,2.01,7.96,0.00,0.000,1.01,1.01,1.02,0.251,0.00267,61.41,2.0743,27.03,135497.6,140027.4,0.000,0.2428,102.194,140.545,1.000,1.000
140000,1988,1.537,0.071,3.65,67879,65888,19,0,1985,4,1037513.4,17387.8,0.001,0.479,0.236,0.284,385,8.23,2.99,0.06,1.31,0.01,0.38,0.02,0.50,8.14,2.41,0.00,0.00,0.001,0.026,27,0.965,0.242,0.752,0.000,0.006,21802,21781,1,1.000,0.000,0.002,29130,0.262,0.089,0.000,102.80,10024,0,4346.943,0.000,0.000,2539657,1.02,15.90,0.002,0.000,0.000,8,8,8,64,16356,0.062,0.00,0.0064,0.031,654,0.254,0.000,0.153,0.002,3.38,2.02,7.99,0.00,0.000,1.02,1.01,1.03,0.254,0.00297,61.04,1.9657,16.18,135474.9,140012.9,0.000,0.2278,102.568,138.919,1.000,1.000
150000,1993,1.520,0.074,3.77,64381,62310,27,1,2038,26,1044512.4,17001.4,0.001,0.528,0.401,0.071,390,8.16,2.68,0.05,1.39,0.02,0.49,0.01,0.54,8.07,2.38,0.00,0.00,0.001,0.030,27,0.920,0.234,0.759,0.000,0.008,19013,18973,1,1.000,0.000,0.001,22850,0.244,0.096,0.000,103.30,10189,9,653.900,1.000,0.000,2846326,1.02,15.91,0.002,0.000,0.000,8,8,8,64,16254,0.062,0.00,0.0065,0.027,677,0.257,0.000,0.117,0.003,3.37,2.01,7.98,0.00,0.000,1.02,1.02,1.02,0.257,0.00325,60.54,1.9228,29.42,135428.0,139998.6,0.000,0.2215,103.077,136.900,1.000,1.000
160000,2010,1.482,0.070,3.81,63828,61984,35,0,1792,7,1043833.1,16496.4,0.001,0.517,0.424,0.059,383,8.15,3.52,0.08,2.11,0.01,0.40,0.01,0.21,8.05,2.88,0.00,0.00,0.000,0.017,25,0.806,0.244,0.752,0.000,0.004,18391,18352,1,1.000,0.000,0.001,21931,0.244,0.090,0.000,103.28,10274,0,2356.631,0.000,0.000,2772166,1.03,15.85,0.001,0.000,0.000,7,8,8,64,16378,0.062,0.00,0.0064,0.023,666,0.254,0.000,0.117,0.003,3.32,2.03,7.98,0.00,0.000,1.03,1.02,1.03,0.254,0.00315,60.56,1.8619,23.37,135532.0,139983.5,0.000,0.2128,103.081,135.837,1.000,1.000
170000,2069,1.488,0.070,3.90,64488,62592,36,0,1801,16,1043837.1,16470.3,0.001,0.490,0.465,0.044,375,7.57,2.61,0.03,1.00,0.04,0.56,0.01,0.27,7.50,2.45,0.00,0.00,0.003,0.041,40,0.605,0.225,0.770,0.000,0.005,17860,17732,1,1.000,0.000,0.001,23951,0.254,0.092,0.000,103.40,11051,0,1029.395,0.000,0.000,2664093,1.01,15.91,0.000,0.000,0.000,7,7,8,60,15668,0.060,0.00,0.0067,0.020,685,0.254,0.000,0.119,0.002,3.22,2.03,7.95,0.00,0.000,1.01,1.01,1.01,0.254,0.00287,60.44,1.8586,21.58,135432.4,139965.2,0.000,0.2116,103.177,133.850,1.000,1.000
180000,2149,1.480,0.068,3.92,64557,62985,41,0,1451,18,1045297.8,15736.7,0.001,0.461,0.510,0.029,362,7.52,3.98,0.10,2.31,0.04,0.63,0.01,0.31,7.37,3.19,0.00,0.00,0.003,0.038,42,0.812,0.237,0.757,0.000,0.007,17658,17608,1,1.000,0.000,0.002,24660,0.279,0.089,0.000,103.54,9833,0,874.261,0.000,0.001,2555928,1.03,15.89,0.003,0.000,0.000,7,7,8,64,16162,0.062,0.00,0.0066,0.024,717,0.252,0.000,0.121,0.002,3.17,2.05,7.95,0.00,0.000,1.03,1.03,1.03,0.252,0.00254,60.30,1.7712,18.86,135327.8,139942.7,0.000,0.1978,103.333,131.384,1.000,1.000
190000,2118,1.479,0.068,3.92,65192,63718,41,0,1464,41,1046971.5,15930.0,0.001,0.463,0.506,0.031,361,7.31,2.52,0.07,1.71,0.03,0.60,0.02,0.46,7.20,1.96,0.00,0.00,0.002,0.031,27,0.830,0.243,0.752,0.000,0.005,18037,18008,1,1.000,0.000,0.002,25689,0.294,0.089,0.000,103.69,9437,0,388.537,0.000,0.000,2598588,1.02,15.95,0.001,0.000,0.000,7,7,8,64,15493,0.059,0.00,0.0069,0.018,713,0.254,0.000,0.122,0.002,3.18,2.02,7.96,0.01,0.001,1.02,1.03,1.02,0.254,0.00256,60.15,1.7941,21.36,135368.6,139919.2,0.000,0.2008,103.500,131.586,1.000,1.000
200000,2110,1.487,0.066,3.92,64263,62815,34,0,1422,30,1046286.8,15421.5,0.001,0.455,0.516,0.028,350,7.43,3.70,0.06,1.55,0.03,0.46,0.02,0.51,7.32,3.30,0.00,0.03,0.003,0.023,32,0.865,0.234,0.762,0.000,0.004,17494,17483,1,1.000,0.000,0.001,23549,0.313,0.089,0.000,103.62,9016,0,514.051,0.000,0.000,2548079,1.02,15.90,0.002,0.000,0.001,7,7,8,64,15676,0.060,0.00,0.0068,0.022,717,0.253,0.000,0.122,0.002,3.17,2.05,7.95,0.00,0.001,1.02,1.02,1.02,0.253,0.00253,60.22,1.7359,12.81,135360.2,139895.3,0.000,0.1946,103.432,130.815,1.000,1.000
210000,2109,1.496,0.071,3.93,64640,63226,42,0,1373,48,1046501.1,15502.4,0.001,0.457,0.513,0.029,362,7.36,3.06,0.05,1.47,0.03,0.62,0.04,0.89,7.25,2.33,0.00,0.00,0.002,0.032,29,0.848,0.235,0.758,0.000,0.008,17599,17588,1,1.000,0.000,0.002,23896,0.287,0.092,0.000,103.65,8802,0,322.967,0.000,0.000,2564039,1.02,15.94,0.001,0.000,0.000,7,7,8,64,15526,0.059,0.00,0.0068,0.020,700,0.254,0.000,0.122,0.002,3.17,2.03,7.95,0.00,0.000,1.02,1.01,1.02,0.254,0.00254,60.19,1.7432,14.63,135240.2,139871.4,0.000,0.1930,103.447,131.076,1.000,1.000
220000,2097,1.477,0.070,3.92,64583,63260,33,0,1302,15,1046476.6,15369.8,0.001,0.458,0.512,0.030,370,7.30,2.53,0.04,1.10,0.04,0.69,0.02,0.51,7.20,1.97,0.00,0.02,0.003,0.040,30,0.855,0.248,0.747,0.000,0.005,17478,17463,1,1.000,0.000,0.001,21742,0.291,0.093,0.000,103.63,8894,0,1024.654,0.000,0.000,2572908,1.01,15.94,0.000,0.000,0.000,7,7,8,64,15306,0.058,0.00,0.0069,0.021,707,0.254,0.000,0.121,0.002,3.16,2.02,7.97,0.00,0.000,1.02,1.01,1.01,0.254,0.00255,60.21,1.7283,17.39,135303.8,139847.6,0.000,0.1909,103.447,131.073,1.000,1.000
230000,2115,1.489,0.067,3.90,64801,63521,37,0,1225,37,1046968.8,15370.0,0.001,0.460,0.510,0.030,369,7.36,3.17,0.05,1.38,0.02,0.40,0.02,0.73,7.26,2.71,0.00,0.00,0.002,0.039,32,0.866,0.249,0.748,0.000,0.004,17871,17850,1,1.000,0.000,0.001,25094,0.293,0.087,0.000,103.68,9264,0,415.405,0.000,0.000,2584746,1.02,15.93,0.001,0.000,0.000,7,7,8,64,15556,0.059,0.00,0.0068,0.026,697,0.254,0.000,0.122,0.002,3.17,2.03,7.97,0.00,0.000,1.02,1.01,1.02,0.254,0.00254,60.16,1.7255,12.42,135261.3,139823.8,0.000,0.1890,103.486,131.274,1.000,1.000
240000,2107,1.474,0.072,3.93,64746,63370,43,0,1341,25,1046910.5,15562.0,0.001,0.457,0.514,0.029,366,7.32,2.88,0.05,1.36,0.04,0.69,0.01,0.24,7.22,2.45,0.00,0.02,0.003,0.043,41,0.870,0.225,0.768,0.000,0.007,17917,17889,1,1.000,0.000,0.000,23288,0.279,0.094,0.000,103.68,9637,0,622.480,0.000,0.000,2568149,1.01,15.93,0.001,0.000,0.000,7,7,8,64,15420,0.059,0.00,0.0069,0.026,702,0.254,0.000,0.122,0.002,3.17,2.03,7.94,0.00,0.001,1.01,1.02,1.01,0.254,0.00253,60.16,1.7504,19.55,135209.5,139799.6,0.000,0.1935,103.489,131.055,1.000,1.000
250000,2089,1.473,0.073,3.92,64575,63206,40,0,1347,32,1046513.0,15451.4,0.001,0.455,0.516,0.028,359,7.37,3.17,0.10,2.13,0.05,0.86,0.00,0.20,7.21,2.54,0.00,0.00,0.004,0.056,34,0.852,0.241,0.753,0.000,0.007,17691,17679,1,1.000,0.000,0.001,23532,0.286,0.093,0.000,103.63,9517,0,482.855,0.000,0.000,2551190,1.03,15.94,0.001,0.000,0.000,7,7,8,64,15390,0.059,0.00,0.0069,0.018,692,0.253,0.000,0.122,0.002,3.16,2.04,7.94,0.00,0.000,1.03,1.03,1.03,0.253,0.00255,60.21,1.7393,25.17,135193.8,139775.6,0.000,0.1936,103.440,130.913,1.000,1.000
260000,2121,1.475,0.068,3.92,64164,62755,34,0,1343,25,1046896.2,15379.8,0.001,0.460,0.509,0.030,354,7.35,2.72,0.03,0.66,0.06,0.86,0.00,0.13,7.27,2.44,0.00,0.07,0.004,0.042,37,0.832,0.233,0.760,0.000,0.007,17831,17804,1,1.000,0.000,0.000,23088,0.290,0.091,0.000,103.68,9781,0,615.192,0.000,0.000,2571545,1.01,15.93,0.001,0.000,0.001,7,7,8,64,15591,0.059,0.00,0.0068,0.017,711,0.253,0.000,0.122,0.002,3.17,2.03,7.96,0.00,0.001,1.01,1.01,1.01,0.253,0.00255,60.16,1.7293,18.80,135194.6,139752.1,0.000,0.1921,103.488,131.231,1.000,1.000
270000,2130,1.490,0.067,3.91,64214,62837,50,0,1318,50,1046864.8,15304.6,0.001,0.457,0.513,0.030,367,7.33,2.52,0.08,1.75,0.03,0.50,0.02,0.50,7.20,1.68,0.00,0.00,0.002,0.030,28,0.839,0.246,0.749,0.000,0.005,17491,17458,1,1.000,0.000,0.001,22879,0.289,0.090,0.000,103.65,9828,0,306.093,0.000,0.000,2563509,1.02,15.93,0.001,0.000,0.000,7,7,8,64,15603,0.060,0.00,0.0068,0.023,721,0.254,0.000,0.122,0.002,3.16,2.02,7.96,0.00,0.000,1.01,1.03,1.03,0.254,0.00251,60.19,1.7197,17.14,135137.8,139728.4,0.000,0.1899,103.461,130.987,1.000,1.000
280000,2110,1.468,0.069,3.94,64926,63620,44,0,1282,43,1047034.7,15561.8,0.001,0.459,0.511,0.029,369,7.35,3.43,0.04,1.17,0.02,0.43,0.01,0.48,7.28,3.11,0.00,0.00,0.001,0.019,28,0.889,0.234,0.765,0.000,0.001,18018,17983,1,1.000,0.000,0.000,21810,0.304,0.091,0.000,103.69,10112,0,361.901,0.000,0.000,2594588,1.01,15.93,0.002,0.000,0.000,7,7,8,64,15511,0.059,0.00,0.0068,0.021,709,0.255,0.000,0.122,0.002,3.16,2.03,7.97,0.00,0.000,1.01,1.01,1.02,0.255,0.00254,60.15,1.7498,18.05,135173.3,139704.5,0.000,0.1940,103.497,131.336,1.000,1.000
290000,2112,1.466,0.070,3.93,65213,63841,43,0,1327,36,1046851.8,15663.8,0.001,0.463,0.505,0.031,358,7.30,2.96,0.01,0.19,0.03,0.63,0.02,0.55,7.25,2.74,0.00,0.00,0.002,0.030,24,0.863,0.232,0.764,0.000,0.004,18117,18103,1,1.000,0.000,0.002,22755,0.300,0.090,0.000,103.68,10357,0,435.106,0.000,0.000,2608875,1.00,15.96,0.001,0.001,0.000,7,7,8,64,15424,0.059,0.00,0.0068,0.021,701,0.255,0.000,0.123,0.002,3.15,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.255,0.00256,60.16,1.7611,19.07,135134.2,139680.5,0.000,0.1949,103.488,131.547,1.000,1.000
300000,2112,1.464,0.073,3.89,64406,63024,44,0,1338,55,1046525.2,15364.6,0.001,0.456,0.515,0.028,350,7.38,3.59,0.06,1.89,0.04,0.75,0.01,0.26,7.28,3.00,0.00,0.07,0.002,0.036,33,0.831,0.241,0.752,0.000,0.007,17432,17404,1,1.000,0.000,0.000,22099,0.287,0.093,0.000,103.63,10020,0,279.357,0.000,0.000,2558954,1.02,15.98,0.003,0.001,0.000,7,7,8,64,15586,0.059,0.00,0.0068,0.019,703,0.254,0.000,0.122,0.002,3.16,2.03,7.93,0.00,0.001,1.02,1.02,1.02,0.254,0.00253,60.21,1.7253,15.76,135057.5,139656.6,0.000,0.1895,103.439,130.927,1.000,1.000
310000,2048,1.504,0.073,3.90,64775,63463,41,0,1335,37,1047398.4,15293.4,0.001,0.460,0.507,0.032,394,7.25,2.42,0.02,0.61,0.01,0.22,0.01,0.19,7.21,2.31,0.00,0.05,0.002,0.029,26,0.854,0.225,0.771,0.000,0.004,17716,17702,1,1.000,0.000,0.001,22129,0.303,0.092,0.000,103.70,9860,0,413.334,0.000,0.000,2602272,1.01,15.99,0.001,0.000,0.001,7,7,8,64,14857,0.057,0.00,0.0071,0.022,687,0.255,0.000,0.122,0.002,3.17,2.01,7.95,0.00,0.001,1.01,1.01,1.01,0.255,0.00262,60.14,1.7208,27.61,135066.9,139632.6,0.000,0.1905,103.513,131.361,1.000,1.000
320000,2102,1.498,0.068,3.95,63590,62160,53,0,1323,32,1046695.1,15214.2,0.001,0.452,0.518,0.029,440,7.40,3.44,0.01,0.13,0.04,0.73,0.00,0.07,7.35,3.21,0.00,0.00,0.003,0.048,39,0.866,0.236,0.758,0.000,0.006,17271,17218,1,1.000,0.000,0.000,19637,0.292,0.089,0.000,103.63,9785,0,475.443,0.000,0.000,2511337,1.00,15.90,0.001,0.001,0.000,7,7,8,64,15562,0.059,0.00,0.0068,0.027,700,0.251,0.000,0.122,0.002,3.18,2.03,7.96,0.00,0.000,1.00,1.00,1.00,0.251,0.00252,60.21,1.7092,13.07,135027.1,139608.7,0.000,0.1896,103.440,130.639,1.000,1.000
330000,2098,1.512,0.070,3.91,64310,62937,43,0,1334,32,1046413.8,15286.8,0.001,0.454,0.518,0.027,454,7.38,2.85,0.10,2.09,0.05,0.88,0.00,0.15,7.22,1.96,0.00,0.00,0.003,0.046,36,0.847,0.220,0.773,0.000,0.007,17359,17335,1,1.000,0.000,0.000,20783,0.300,0.092,0.000,103.59,9745,0,477.712,0.000,0.000,2537411,1.03,15.88,0.001,0.000,0.000,7,7,8,64,15487,0.059,0.00,0.0069,0.021,689,0.253,0.000,0.122,0.002,3.16,2.04,7.98,0.00,0.000,1.03,1.03,1.04,0.253,0.00253,60.25,1.7191,19.53,134955.4,139584.7,0.000,0.1898,103.397,130.748,1.000,1.000
340000,2126,1.489,0.069,3.94,63956,62531,45,0,1352,56,1046581.8,15281.5,0.001,0.456,0.512,0.031,453,7.32,2.81,0.04,1.35,0.02,0.45,0.04,0.95,7.21,2.05,0.00,0.00,0.002,0.023,40,0.868,0.246,0.750,0.000,0.004,17707,17672,1,1.000,0.000,0.002,20540,0.285,0.090,0.000,103.62,9788,0,272.885,0.000,0.000,2547103,1.01,15.93,0.001,0.001,0.000,7,7,8,64,15555,0.059,0.00,0.0068,0.024,700,0.252,0.000,0.121,0.002,3.15,2.03,7.97,0.00,0.000,1.01,1.01,1.02,0.252,0.00252,60.22,1.7175,14.13,134956.0,139560.8,0.000,0.1905,103.434,130.928,1.000,1.000
350000,2115,1.509,0.069,3.92,65226,63724,38,0,1475,39,1046339.2,15696.8,0.001,0.457,0.515,0.027,451,7.22,1.90,0.07,1.74,0.04,0.70,0.01,0.26,7.11,0.73,0.00,0.00,0.003,0.032,28,0.857,0.235,0.759,0.000,0.006,17709,17693,1,1.000,0.000,0.001,20689,0.295,0.092,0.000,103.62,10416,0,402.483,0.000,0.000,2577525,1.03,15.98,0.000,0.000,0.000,7,7,8,64,15279,0.058,0.00,0.0070,0.021,703,0.255,0.000,0.122,0.002,3.17,2.02,7.96,0.00,0.000,1.03,1.02,1.03,0.255,0.00252,60.22,1.7671,17.33,134903.4,139536.7,0.000,0.1976,103.420,131.089,1.000,1.000
360000,2141,1.465,0.069,3.93,64533,63050,39,0,1418,74,1046912.3,15429.2,0.001,0.460,0.510,0.030,452,7.39,3.25,0.07,1.48,0.03,0.56,0.01,0.43,7.28,2.71,0.00,0.00,0.002,0.026,33,0.857,0.244,0.753,0.000,0.003,17785,17745,1,1.000,0.000,0.001,18965,0.296,0.091,0.000,103.65,10198,0,208.502,0.000,0.000,2592836,1.02,15.91,0.001,0.000,0.000,7,7,8,64,15813,0.060,0.00,0.0067,0.021,714,0.255,0.000,0.122,0.003,3.18,2.03,7.97,0.00,0.000,1.02,1.02,1.02,0.255,0.00251,60.19,1.7355,19.49,134933.7,139512.7,0.000,0.1930,103.460,131.282,1.000,1.000
