step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
160000,1,616,7.88,0.00,0.00,0.00,7.88,0.00,1.00,0.000,0.056,314764.5,3267.6,1,67,2.53,1.00,1.00,0.3744,4.39,24223.0,8.6019,30.7248,5461
160000,2,7,7.86,0.00,0.00,0.00,7.86,0.00,1.00,0.000,0.001,1050.7,13.1,1,7,3.00,1.00,1.00,0.0038,0.43,2.0,54.4432,0.1052,5461
170000,0,733,8.01,0.00,0.05,0.00,7.96,0.00,1.00,0.000,0.067,376117.0,3996.7,2,47,2.58,1.00,1.00,0.4510,5.76,113099.9,0.0000,36.4780,5462
170000,1,612,8.02,0.00,0.02,0.00,7.99,0.00,1.00,0.000,0.056,314669.1,3310.7,2,59,2.69,1.00,1.00,0.3800,6.69,24240.0,8.6344,30.7143,5461
170000,2,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,849.8,7.9,1,1,3.00,1.00,1.00,0.0028,0.08,0.5,54.4744,0.0850,5461
180000,0,729,8.05,0.01,0.00,0.00,8.04,0.00,1.00,0.000,0.067,376634.6,3992.6,2,53,2.60,1.00,1.00,0.4503,4.30,113112.6,0.0000,36.5118,5462
180000,1,605,8.03,0.01,0.01,0.00,8.01,0.00,1.01,0.000,0.056,315399.5,3364.7,1,59,2.63,1.01,1.01,0.3850,3.26,24194.5,8.5445,30.7759,5461
180000,2,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,959.0,10.5,1,1,2.00,1.00,1.00,0.0032,0.12,0.1,54.4573,0.0959,5461
190000,0,723,8.06,0.02,0.01,0.00,8.04,0.00,1.01,0.000,0.067,376687.6,3984.3,3,33,2.63,1.00,1.01,0.4497,6.33,113055.1,0.0000,36.5210,5462
190000,1,629,8.00,0.00,0.01,0.00,7.99,0.00,1.00,0.000,0.057,315593.3,3359.5,1,53,2.66,1.00,1.00,0.3867,7.02,24187.6,8.5121,30.7995,5461
190000,2,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,909.2,11.4,1,2,2.00,1.00,1.00,0.0033,0.40,0.8,54.4658,0.0906,5461
200000,0,727,8.03,0.01,0.02,0.00,8.01,0.00,1.00,0.000,0.067,376861.7,3924.9,1,45,2.61,1.00,1.00,0.4424,2.94,113104.8,0.0000,36.5521,5462
200000,1,600,8.05,0.00,0.04,0.00,8.01,0.00,1.00,0.000,0.055,315342.0,3184.6,1,57,2.62,1.00,1.00,0.3646,4.09,24212.6,8.5461,30.7731,5461
200000,2,1,3.00,0.00,0.00,0.00,3.00,0.00,1.00,0.000,0.000,755.1,10.4,1,1,2.00,1.00,1.00,0.0032,0.10,0.1,54.4888,0.0759,5461
210000,0,704,8.10,0.02,0.02,0.00,8.06,0.00,1.00,0.000,0.065,376904.4,4013.5,1,48,2.59,1.00,1.01,0.4541,4.58,113108.6,0.0000,36.5363,5462
210000,1,621,7.99,0.01,0.02,0.00,7.96,0.00,1.00,0.000,0.057,315337.2,3298.5,1,63,2.63,1.00,1.00,0.3785,5.00,24188.5,8.5655,30.7771,5461
210000,2,3,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.000,892.2,10.0,1,3,2.33,1.00,1.00,0.0030,0.02,1.0,54.4693,0.0892,5461
220000,0,733,8.11,0.02,0.01,0.00,8.08,0.00,1.01,0.000,0.068,376866.2,4023.7,1,75,2.61,1.00,1.01,0.4546,3.47,113091.1,0.0000,36.5409,5462
220000,1,610,7.93,0.02,0.00,0.00,7.90,0.00,1.01,0.000,0.056,315430.8,3295.2,1,52,2.59,1.00,1.01,0.3791,3.43,24188.9,8.5123,30.7982,5461
220000,2,4,7.25,0.00,0.00,0.00,7.25,0.00,1.00,0.000,0.000,1403.6,9.1,1,4,2.25,1.00,1.00,0.0033,0.25,1.5,54.3873,0.1409,5461
230000,0,724,8.03,0.02,0.00,0.00,8.01,0.00,1.01,0.000,0.067,376773.3,4052.7,1,55,2.52,1.00,1.01,0.4585,4.56,113109.8,0.0000,36.5241,5462
230000,1,626,8.01,0.02,0.02,0.00,7.97,0.00,1.01,0.000,0.057,315510.8,3263.2,1,54,2.63,1.00,1.01,0.3742,2.34,24145.4,8.5191,30.7961,5461
230000,2,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,1044.5,9.1,1,2,2.00,1.00,1.00,0.0031,0.23,0.8,54.4460,0.1036,5461
240000,0,709,8.06,0.00,0.02,0.01,8.03,0.00,1.00,0.000,0.065,376196.7,3967.3,2,48,2.62,1.00,1.00,0.4485,5.94,113079.3,0.0000,36.4905,5462
240000,1,621,8.02,0.03,0.01,0.00,7.97,0.00,1.01,0.000,0.057,315893.5,3312.1,2,58,2.60,1.00,1.02,0.3813,5.70,24158.5,8.4839,30.8369,5461
240000,2,4,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1033.4,9.6,1,4,2.25,1.00,1.00,0.0030,0.22,1.5,54.4461,0.1035,5461
250000,0,725,8.17,0.01,0.01,0.00,8.14,0.00,1.00,0.000,0.068,376619.0,4007.8,2,35,2.59,1.00,1.00,0.4532,4.04,113061.0,0.0000,36.5098,5462
250000,1,629,8.10,0.01,0.02,0.00,8.07,0.00,1.00,0.000,0.058,315940.5,3329.5,2,55,2.60,1.00,1.00,0.3821,2.31,24186.0,8.4751,30.8308,5461
250000,2,1,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,889.4,8.7,1,1,5.00,1.00,1.00,0.0032,0.12,0.9,54.4686,0.0889,5461
260000,0,724,8.02,0.00,0.00,0.00,8.02,0.00,1.00,0.000,0.067,376544.9,4002.6,1,40,2.60,1.00,1.00,0.4525,5.26,113098.6,0.0000,36.5044,5462
260000,1,629,8.14,0.00,0.01,0.00,8.13,0.00,1.00,0.000,0.058,315635.8,3220.6,2,59,2.65,1.00,1.00,0.3703,4.70,24173.6,8.5084,30.7986,5461
260000,2,4,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,741.6,11.0,1,4,2.50,1.00,1.00,0.0030,0.21,1.5,54.4906,0.0742,5461
270000,0,739,8.05,0.02,0.01,0.00,8.02,0.00,1.01,0.000,0.068,376744.9,3974.5,1,45,2.62,1.00,1.01,0.4492,2.44,113009.9,0.0000,36.5292,5462
270000,1,616,8.21,0.04,0.01,0.00,8.16,0.00,1.01,0.000,0.058,315884.4,3262.7,1,56,2.67,1.00,1.02,0.3744,6.39,24185.6,8.4858,30.8257,5461
270000,2,3,9.33,0.00,0.00,0.00,9.33,0.00,1.00,0.000,0.000,1287.0,10.5,1,3,2.67,1.00,1.00,0.0033,0.17,1.1,54.4051,0.1290,5461
280000,0,735,8.03,0.00,0.00,0.01,8.02,0.00,1.00,0.000,0.068,376699.5,3964.7,1,61,2.61,1.00,1.00,0.4483,1.79,113071.5,0.0000,36.5167,5462
280000,1,608,8.04,0.01,0.01,0.00,8.02,0.00,1.00,0.000,0.056,316116.0,3246.6,1,66,2.66,1.00,1.00,0.3720,5.30,24188.3,8.4697,30.8344,5461
280000,2,5,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.000,1285.6,12.3,1,5,2.00,1.00,1.00,0.0036,0.21,1.3,54.4068,0.1285,5461
290000,0,726,7.98,0.01,0.00,0.01,7.96,0.00,1.00,0.000,0.066,376540.6,4030.0,1,49,2.58,1.00,1.00,0.4560,5.05,113043.7,0.0000,36.5252,5462
290000,1,612,7.94,0.00,0.03,0.00,7.91,0.00,1.00,0.000,0.056,316230.3,3271.5,1,77,2.61,1.00,1.00,0.3751,4.52,24197.9,8.4732,30.8491,5461
290000,2,5,9.60,0.00,3.00,0.00,6.60,0.00,1.00,0.000,0.001,946.0,9.1,1,5,2.80,1.00,1.00,0.0030,0.20,1.5,54.4592,0.0949,5461
300000,0,726,8.00,0.00,0.00,0.00,7.99,0.00,1.00,0.000,0.066,377261.8,3924.4,2,55,2.57,1.00,1.00,0.4431,9.14,113036.9,0.0000,36.5644,5462
300000,1,628,7.99,0.02,0.01,0.00,7.96,0.00,1.01,0.000,0.057,316016.4,3254.5,2,68,2.56,1.00,1.01,0.3729,4.35,24181.6,8.4806,30.8374,5461
300000,2,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,995.2,16.1,1,2,2.00,1.00,1.00,0.0039,0.15,0.8,54.4517,0.0990,5461
310000,0,734,8.01,0.01,0.01,0.00,7.99,0.00,1.00,0.000,0.067,377194.8,3957.8,1,66,2.60,1.00,1.00,0.4468,4.49,113069.0,0.0000,36.5581,5462
310000,1,618,8.08,0.00,0.00,0.00,8.07,0.00,1.00,0.000,0.057,316548.3,3209.6,1,51,2.63,1.00,1.00,0.3685,3.35,24156.7,8.4403,30.8838,5461
310000,2,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1007.1,13.5,1,1,2.00,1.00,1.00,0.0037,0.20,0.0,54.4487,0.1004,5461
320000,0,736,8.05,0.00,0.04,0.01,8.01,0.00,1.00,0.000,0.068,377163.4,3881.5,1,38,2.59,1.00,1.00,0.4389,4.08,113051.6,0.0000,36.5716,5462
320000,1,629,8.03,0.00,0.04,0.00,7.99,0.00,1.00,0.000,0.058,316218.9,3316.1,1,70,2.61,1.00,1.00,0.3815,4.18,24193.7,8.4584,30.8459,5461
320000,2,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,896.4,9.5,1,3,2.67,1.00,1.00,0.0030,0.22,0.9,54.4653,0.0897,5461
330000,0,727,8.07,0.01,0.01,0.01,8.05,0.00,1.01,0.000,0.067,376782.1,3872.3,1,50,2.54,1.01,1.01,0.4365,5.68,113048.9,0.0000,36.5348,5462
330000,1,616,8.02,0.00,0.01,0.00,8.01,0.00,1.00,0.000,0.056,316606.4,3248.6,1,53,2.52,1.00,1.00,0.3725,5.16,24166.8,8.4271,30.8944,5461
330000,2,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,875.6,10.4,1,2,1.50,1.00,1.00,0.0033,0.25,0.7,54.4697,0.0876,5461
340000,0,738,8.14,0.01,0.03,0.00,8.10,0.00,1.00,0.000,0.068,377071.8,3988.0,1,54,2.61,1.00,1.00,0.4508,5.24,113066.3,0.0000,36.5729,5462
340000,1,589,7.98,0.00,0.03,0.00,7.96,0.00,1.00,0.000,0.054,316229.4,3273.3,1,68,2.54,1.00,1.00,0.3762,4.30,24153.0,8.4900,30.8553,5461
340000,2,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,811.1,6.6,1,2,3.00,1.00,1.00,0.0024,0.08,0.6,54.4802,0.0813,5461
350000,0,729,8.07,0.00,0.02,0.00,8.06,0.00,1.00,0.000,0.067,377152.1,3921.3,3,54,2.58,1.00,1.00,0.4429,3.57,113011.4,0.0000,36.5754,5462
350000,1,623,8.04,0.00,0.02,0.00,8.02,0.00,1.00,0.000,0.058,316347.5,3250.5,3,41,2.56,1.00,1.00,0.3726,5.74,24211.7,8.4662,30.8658,5461
350000,2,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,894.8,10.6,1,2,3.00,1.00,1.00,0.0032,0.28,0.2,54.4666,0.0894,5461
360000,0,723,7.99,0.01,0.02,0.00,7.96,0.00,1.00,0.000,0.066,377356.5,4008.9,2,48,2.63,1.00,1.00,0.4539,5.28,113018.5,0.0000,36.5990,5462
360000,1,615,7.95,0.01,0.03,0.00,7.91,0.00,1.01,0.000,0.056,315848.9,3277.7,3,60,2.51,1.01,1.01,0.3756,4.74,24136.5,8.5473,30.8279,5461
360000,2,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,875.6,8.8,1,2,2.00,1.00,1.00,0.0027,0.18,0.7,54.4695,0.0878,5461
370000,0,734,8.09,0.00,0.02,0.00,8.07,0.00,1.00,0.000,0.068,377130.0,3911.9,2,59,2.60,1.00,1.00,0.4425,7.29,113057.0,0.0000,36.5571,5462
370000,1,619,8.10,0.00,0.04,0.00,8.06,0.00,1.00,0.000,0.057,315953.2,3193.6,1,66,2.64,1.00,1.00,0.3662,5.33,24169.0,8.5281,30.8268,5461
370000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,881.7,7.7,0,0,-0.00,-0.00,-0.00,0.0027,0.20,0.0,54.4690,0.0882,5461
380000,0,748,7.99,0.02,0.02,0.00,7.94,0.00,1.01,0.000,0.068,376744.2,3904.9,1,55,2.58,1.00,1.01,0.4410,3.06,113028.6,0.0000,36.5350,5462
380000,1,619,7.96,0.00,0.00,0.01,7.95,0.00,1.00,0.000,0.056,316221.6,3225.9,1,67,2.56,1.00,1.00,0.3695,3.98,24171.4,8.5015,30.8600,5461
380000,2,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,848.8,8.9,1,3,3.00,1.00,1.00,0.0027,0.18,1.0,54.4749,0.0847,5461
390000,0,733,8.00,0.04,0.00,0.00,7.96,0.00,1.01,0.000,0.067,377609.9,3875.2,1,64,2.62,1.01,1.01,0.4376,5.70,113006.9,0.0000,36.6092,5462
390000,1,616,8.04,0.01,0.03,0.00,8.00,0.00,1.00,0.000,0.057,316541.6,3127.1,1,67,2.64,1.00,1.00,0.3581,3.65,24137.3,8.4868,30.8845,5461
390000,2,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,858.0,7.3,1,2,3.00,1.00,1.00,0.0027,0.35,0.5,54.4718,0.0860,5461
400000,0,741,8.01,0.00,0.02,0.00,7.99,0.00,1.00,0.000,0.068,377466.3,3894.5,1,56,2.62,1.00,1.00,0.4408,5.94,113076.0,0.0000,36.5752,5462
400000,1,605,8.18,0.05,0.01,0.00,8.12,0.00,1.02,0.000,0.056,316987.4,3238.3,1,71,2.64,1.00,1.02,0.3715,5.12,24195.3,8.4258,30.9190,5461
400000,2,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1210.6,9.7,1,1,5.00,1.00,1.00,0.0032,0.11,0.1,54.4178,0.1207,5461
410000,0,752,8.09,0.00,0.02,0.01,8.05,0.00,1.00,0.000,0.069,377436.6,3904.4,1,53,2.60,1.00,1.00,0.4415,2.47,113021.0,0.0000,36.6009,5462
410000,1,596,8.06,0.00,0.00,0.01,8.05,0.00,1.00,0.000,0.055,316644.2,3132.2,1,57,2.64,1.00,1.00,0.3593,7.77,24166.0,8.4497,30.8974,5461
410000,2,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,884.7,11.4,1,3,2.00,1.00,1.00,0.0036,0.19,0.6,54.4682,0.0882,5461
420000,0,735,8.05,0.03,0.01,0.00,8.01,0.00,1.01,0.000,0.068,377502.3,3933.7,1,43,2.58,1.00,1.01,0.4448,4.65,113008.0,0.0000,36.6090,5462
420000,1,612,8.08,0.01,0.01,0.01,8.04,0.00,1.00,0.000,0.057,316623.4,3210.3,1,60,2.64,1.00,1.00,0.3690,5.90,24138.7,8.4686,30.8900,5461
420000,2,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,727.2,6.7,1,1,4.00,1.00,1.00,0.0026,0.12,0.0,54.4933,0.0730,5461
430000,0,713,8.11,0.01,0.00,0.00,8.10,0.00,1.00,0.000,0.066,377621.0,3876.7,1,53,2.55,1.00,1.00,0.4373,6.95,113016.0,0.0000,36.6097,5462
430000,1,615,8.09,0.01,0.05,0.00,8.03,0.00,1.00,0.000,0.057,316557.1,3260.4,1,72,2.59,1.00,1.00,0.3746,5.32,24165.5,8.4770,30.8921,5461
430000,2,7,7.71,0.00,0.00,0.00,7.71,0.00,1.00,0.000,0.001,1047.6,9.4,1,6,2.71,1.00,1.00,0.0030,0.20,1.7,54.4427,0.1045,5461
440000,0,746,8.23,0.07,0.02,0.00,8.14,0.00,1.02,0.000,0.070,377271.0,3857.8,1,50,2.65,1.01,1.02,0.4359,6.69,113031.3,0.0000,36.5942,5462
440000,1,624,8.00,0.02,0.01,0.00,7.97,0.00,1.00,0.000,0.057,316741.3,3173.8,1,63,2.57,1.00,1.01,0.3634,3.03,24135.7,8.4935,30.9012,5461
440000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,764.9,7.9,0,0,-0.00,-0.00,-0.00,0.0022,0.16,0.0,54.4872,0.0764,5461
450000,0,734,8.02,0.00,0.01,0.00,8.01,0.00,1.00,0.000,0.068,377578.0,3905.5,1,66,2.55,1.00,1.00,0.4410,5.89,113021.0,0.0000,36.6126,5462
450000,1,621,8.05,0.00,0.01,0.00,8.04,0.00,1.00,0.000,0.057,316919.9,3170.5,1,66,2.56,1.00,1.00,0.3633,6.48,24169.6,8.4650,30.9154,5461
450000,2,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,753.5,7.3,1,2,4.00,1.00,1.00,0.0025,0.26,0.4,54.4891,0.0751,5461
460000,0,742,8.07,0.00,0.03,0.00,8.04,0.00,1.00,0.000,0.068,377375.4,3858.3,1,56,2.56,1.00,1.00,0.4356,4.93,113006.9,0.0000,36.5946,5462
460000,1,615,8.14,0.02,0.01,0.00,8.10,0.00,1.01,0.000,0.057,316985.8,3077.3,1,78,2.56,1.00,1.01,0.3517,2.94,24155.4,8.4402,30.9259,5461
460000,2,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,736.0,9.0,1,1,2.00,1.00,1.00,0.0028,0.05,0.1,54.4915,0.0738,5461
470000,0,745,8.09,0.00,0.00,0.00,8.09,0.00,1.00,0.000,0.069,377714.7,3879.9,2,66,2.52,1.00,1.00,0.4379,6.64,113021.3,0.0000,36.6363,5462
470000,1,617,8.04,0.00,0.00,0.00,8.04,0.00,1.00,0.000,0.057,316823.2,3121.9,2,59,2.59,1.00,1.00,0.3568,2.21,24111.0,8.4889,30.9274,5461
470000,2,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,1390.6,10.6,1,4,2.00,1.00,1.00,0.0028,0.08,0.7,54.3920,0.1388,5461
480000,0,727,8.16,0.01,0.01,0.00,8.14,0.00,1.00,0.000,0.068,377559.0,3791.5,2,56,2.63,1.00,1.00,0.4267,2.63,113022.3,0.0000,36.6318,5462
480000,1,616,8.12,0.00,0.05,0.00,8.07,0.00,1.00,0.000,0.057,317198.8,3112.9,2,63,2.54,1.00,1.00,0.3564,3.63,24127.9,8.4494,30.9553,5461
480000,2,5,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1036.7,11.1,1,5,2.40,1.00,1.00,0.0031,0.26,1.3,54.4454,0.1036,5461
490000,0,727,8.16,0.01,0.02,0.00,8.13,0.00,1.00,0.000,0.068,377736.5,3846.3,3,51,2.60,1.00,1.00,0.4342,3.82,113051.4,0.0000,36.6262,5462
