step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
10000,119,1.478,0.395,8.60,25607,25760,3,2,1219,1367,328490.7,62719.4,0.101,0.477,0.206,0.216,710,8.87,3.06,0.03,0.27,0.00,0.00,0.00,0.00,8.84,3.09,0.00,0.00,0.000,0.000,26,0.227,0.193,0.798,0.000,0.008,41980,35888,3,0.647,0.101,0.000,307796,0.176,1.516,0.045,20.42,17357,18,45.881,1.000,0.000,979991,1.01,17.82,0.000,0.000,0.000,6,8,15,16,1055,0.004,41.96,0.0312,0.000,2,0.506,0.000,0.440,0.479,2.48,2.66,4.45,0.00,0.000,1.01,1.01,1.01,0.506,0.01286,45.76,10.1252,3.09,133560.0,140226.3,55.302,3.8527,29.922,381.971,0.547,0.394
20000,214,1.452,0.414,8.62,7645,7114,40,0,396,0,116589.7,2217.9,0.008,0.240,0.362,0.390,835,11.09,4.75,0.14,1.05,0.12,1.16,0.10,1.06,10.73,4.25,0.00,0.00,0.006,0.070,40,0.159,0.304,0.673,0.000,0.023,3807,3229,2,0.794,0.014,0.009,5511,0.103,1.562,0.047,11.70,2933,0,2217.936,0.000,0.000,67360,1.05,17.52,0.000,0.000,0.000,6,10,15,52,2374,0.009,40.89,0.0051,0.000,1,0.128,0.000,0.220,0.013,2.39,3.32,3.92,0.00,0.005,1.03,1.06,1.06,0.128,0.00212,15.73,0.2710,4.47,133092.7,140225.9,95.121,0.0491,11.601,29.408,0.537,0.391
30000,310,1.428,0.516,7.74,9080,8465,42,0,477,17,133746.2,2661.1,0.011,0.283,0.322,0.383,842,8.85,5.01,0.08,1.06,0.20,2.63,0.00,0.00,8.57,2.76,0.00,0.00,0.003,0.043,34,0.306,0.219,0.777,0.000,0.003,4751,3805,2,0.574,0.013,0.000,4510,0.122,1.779,0.059,13.57,3292,0,156.533,0.000,0.000,120746,1.02,18.57,0.003,0.003,0.000,7,8,11,64,2745,0.010,40.77,0.0050,0.000,3,0.165,0.000,0.249,0.016,2.33,2.58,4.13,0.00,0.000,1.00,1.04,1.03,0.166,0.00181,19.00,0.3190,7.29,131266.5,140225.7,90.103,0.0531,13.330,24.083,0.528,0.388
40000,112,1.392,0.551,7.46,10128,9604,76,0,646,14,144375.0,2837.5,0.025,0.242,0.295,0.438,897,8.23,2.83,0.00,0.00,0.06,0.66,0.00,0.00,8.17,2.26,0.00,0.00,0.002,0.019,14,0.286,0.277,0.723,0.000,0.000,5012,4476,3,0.625,0.000,0.000,3484,0.191,1.861,0.063,14.51,2980,0,202.681,0.000,0.000,84692,1.00,19.38,0.000,0.000,0.000,7,8,9,35,922,0.004,41.00,0.0158,0.000,0,0.119,0.000,0.243,0.010,2.17,2.76,3.55,0.00,0.000,1.00,1.00,1.00,0.119,0.00465,21.13,0.3354,2.77,131017.4,140225.6,86.796,0.0523,14.437,22.311,0.529,0.387
50000,41,1.348,0.658,7.02,2195,2117,10,0,139,0,31345.0,496.6,0.022,0.233,0.132,0.613,1392,9.07,1.55,0.00,0.00,0.00,0.00,0.00,0.00,9.07,1.55,0.00,0.00,0.000,0.000,7,0.707,0.171,0.829,0.000,0.000,537,518,1,1.000,0.000,0.000,1277,0.216,2.005,0.075,3.31,720,0,496.576,0.000,0.000,3560,1.00,19.66,0.000,0.000,0.000,8,9,9,14,372,0.001,41.56,0.0084,0.000,0,0.025,0.000,0.122,0.000,2.34,3.10,3.07,0.00,0.000,1.00,1.00,1.00,0.025,0.00299,2.46,0.0689,3.29,129383.9,140225.4,116.112,0.0192,3.127,11.246,0.523,0.384
53181,0,-0.000,0.775,-0.00,233,259,3,0,12,0,2897.0,39.5,0.026,0.285,0.050,0.638,5067,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,-0.000,0,0.000,0.000,0.000,0.000,0.000,26,26,1,0.000,0.000,0.000,276,0.101,2.169,0.089,0.48,73,0,39.468,0.000,0.000,232,-0.00,-0.00,0.000,0.000,0.000,0,0,0,0,0,0.000,13.22,0.2897,0.000,0,0.015,0.000,0.069,0.000,-0.00,-0.00,-0.00,-0.00,-0.000,-0.00,-0.00,-0.00,0.015,0.01477,0.16,0.0081,0.56,127523.7,140225.3,38.127,0.0044,0.292,5.082,0.517,0.380
