step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,423,10.8,0.0,0.0,0.0,10.7,0.0,1.00,16.3,43,267,16.71,0.33,418,3,2,0.0,1.00,1.00,1.00,2.94,3.35,4.53,25.3
5000,3,58,19.4,0.6,0.5,0.0,18.3,0.0,1.15,8.9,14,172,15.08,0.49,58,0,0,0.1,1.00,1.20,1.21,4.47,3.90,7.67,27.3
6000,1,425,11.0,0.0,0.0,0.0,10.9,0.0,1.01,15.9,56,273,16.96,0.31,421,3,1,0.0,1.00,1.01,1.01,2.99,3.42,4.67,26.6
6000,3,42,20.2,0.0,0.2,0.0,20.0,0.0,1.00,8.0,15,275,24.82,0.83,42,0,0,0.0,1.00,1.00,1.00,4.05,4.05,7.93,26.3
7000,1,407,10.3,0.0,0.0,0.0,10.3,0.0,1.01,16.3,51,283,17.10,0.31,379,20,8,0.0,1.00,1.01,1.01,3.00,3.19,4.65,29.7
7000,3,96,17.7,0.0,0.2,0.0,17.5,0.0,1.00,10.3,22,174,14.43,0.50,96,0,0,0.0,1.00,1.00,1.00,3.97,3.04,7.82,31.3
8000,1,360,10.8,0.0,0.0,0.0,10.8,0.0,1.00,15.8,46,320,19.42,0.39,355,3,2,0.0,1.00,1.00,1.00,3.06,3.33,4.81,27.4
8000,3,91,18.4,0.0,0.1,0.0,18.3,0.0,1.00,10.2,24,223,18.26,0.39,91,0,0,0.0,1.00,1.00,1.00,4.37,3.11,7.78,31.8
9000,1,316,9.6,0.0,0.0,0.0,9.6,0.0,1.00,16.8,36,325,19.11,0.34,315,0,1,0.0,1.00,1.00,1.00,2.75,2.96,4.63,33.1
9000,3,100,17.1,0.0,0.2,0.0,16.9,0.0,1.00,10.9,23,173,14.18,0.38,100,0,0,0.0,1.00,1.00,1.00,3.99,2.86,7.70,35.7
10000,1,256,9.2,0.0,0.0,0.0,9.2,0.0,1.00,17.2,34,318,18.70,0.32,254,0,2,0.0,1.00,1.00,1.00,2.76,2.88,4.52,34.3
10000,3,67,17.2,0.0,0.4,0.0,16.8,0.0,1.00,10.8,22,185,15.13,0.38,67,0,0,0.0,1.00,1.00,1.00,3.96,2.81,7.81,32.2
11000,1,272,9.8,0.1,0.0,0.0,9.7,0.0,1.01,16.5,38,314,18.68,0.37,272,0,0,0.0,1.01,1.02,1.01,2.85,3.02,4.75,32.2
11000,3,48,17.6,0.0,0.5,0.0,17.1,0.0,1.00,9.7,20,241,18.57,0.58,48,0,0,0.0,1.00,1.00,1.00,3.83,3.50,7.67,30.8
12000,1,266,9.7,0.0,0.0,0.1,9.7,0.0,1.00,16.6,35,310,18.79,0.33,266,0,0,0.0,1.00,1.00,1.00,2.76,3.04,4.69,31.0
12000,3,56,16.2,0.0,0.1,0.0,16.1,0.0,1.00,9.8,12,198,15.59,0.42,56,0,0,0.0,1.00,1.00,1.00,3.66,3.20,7.93,26.5
13000,1,343,10.1,0.0,0.0,0.1,10.0,0.0,1.00,16.3,44,309,18.42,0.31,343,0,0,0.0,1.00,1.01,1.01,2.93,3.11,4.75,31.6
13000,3,45,16.8,0.0,0.1,0.0,16.7,0.0,1.00,9.9,12,203,16.42,0.50,45,0,0,0.0,1.00,1.00,1.00,3.76,3.11,7.96,24.0
14000,1,235,9.8,0.1,0.0,0.0,9.7,0.0,1.02,16.3,29,311,18.60,0.29,234,0,1,0.0,1.01,1.03,1.03,2.92,2.89,4.94,32.2
14000,3,51,18.1,0.0,0.1,0.0,18.0,0.0,1.00,9.7,9,199,16.23,0.40,51,0,0,0.0,1.00,1.00,1.00,3.98,3.16,8.00,27.6
15000,1,101,10.1,0.0,0.0,0.0,10.1,0.0,1.00,15.5,12,322,19.48,0.33,101,0,0,0.0,1.00,1.00,1.00,2.94,2.94,5.31,28.0
15000,3,55,18.8,0.0,0.0,0.0,18.8,0.0,1.00,9.5,10,219,18.53,0.36,55,0,0,0.0,1.00,1.00,1.00,4.11,3.27,8.00,29.5
16000,1,297,10.1,0.0,0.0,0.0,10.0,0.0,1.01,16.0,45,323,19.45,0.36,295,0,2,0.0,1.01,1.01,1.01,2.93,2.98,5.03,31.5
16000,3,52,19.2,0.0,0.6,0.0,18.6,0.0,1.00,9.4,11,193,16.47,0.48,52,0,0,0.0,1.00,1.00,1.00,4.33,3.31,8.00,30.6
17000,1,309,10.1,0.0,0.0,0.1,9.9,0.0,1.01,16.1,42,344,20.86,0.40,307,0,2,0.0,1.01,1.01,1.01,2.85,3.10,4.86,32.8
17000,3,31,19.3,0.2,0.9,0.0,18.2,0.0,1.05,9.2,9,259,23.06,0.50,31,0,0,0.0,1.00,1.06,1.06,3.84,3.48,7.90,32.3
18000,1,305,10.1,0.0,0.0,0.0,10.1,0.0,1.00,16.1,43,342,20.72,0.39,304,0,1,0.0,1.00,1.00,1.00,2.91,3.26,4.67,31.3
18000,3,38,19.2,0.1,0.3,0.0,18.8,0.0,1.02,9.5,11,208,17.79,0.38,38,0,0,0.0,1.00,1.03,1.04,4.16,3.24,8.00,33.4
19000,1,181,11.6,0.0,0.1,0.1,11.4,0.0,1.00,14.9,34,322,20.25,0.42,181,0,0,0.0,1.00,1.00,1.00,3.02,3.44,5.14,31.6
19000,3,32,18.8,0.0,0.0,0.0,18.8,0.0,1.00,9.5,10,183,14.69,0.26,32,0,0,0.0,1.00,1.00,1.00,4.22,3.34,7.91,35.2
20000,1,165,11.4,0.0,0.0,0.1,11.3,0.0,1.00,14.7,28,331,20.66,0.45,165,0,0,0.0,1.00,1.00,1.00,3.01,3.27,5.37,31.8
20000,3,27,18.8,0.0,0.0,0.0,18.8,0.0,1.00,9.6,4,218,18.27,0.44,27,0,0,0.0,1.00,1.00,1.00,3.93,3.19,8.00,36.9
21000,1,136,11.4,0.1,0.0,0.0,11.3,0.0,1.01,14.4,28,360,22.35,0.46,136,0,0,0.0,1.00,1.02,1.02,3.08,3.10,5.68,33.9
21000,3,13,17.8,0.0,2.3,0.0,15.5,0.0,1.00,9.4,7,242,20.76,0.34,13,0,0,0.0,1.00,1.00,1.00,3.92,3.62,7.69,39.1
22000,1,166,11.4,0.0,0.0,0.1,11.2,0.0,1.01,14.5,38,334,21.11,0.34,165,0,1,0.0,1.00,1.01,1.01,3.10,3.14,5.59,35.4
23000,1,155,11.6,0.0,0.0,0.0,11.5,0.0,1.01,14.3,33,361,23.25,0.35,154,0,1,0.0,1.01,1.01,1.01,3.12,3.14,5.72,36.1
23000,13,130,9.8,0.0,0.0,0.1,9.6,0.0,1.01,17.1,22,328,19.42,0.33,129,0,1,0.0,1.00,1.01,1.01,3.02,3.23,4.21,30.6
24000,1,195,11.0,0.0,0.1,0.1,10.8,0.0,1.01,15.2,37,354,22.01,0.38,195,0,0,0.0,1.00,1.02,1.01,2.96,3.05,5.37,35.3
