step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,489,1.442,0.036,8.98,11300,10551,191,0,568,0,255265.3,2859.8,0.000,0.327,0.044,0.629,1248,8.93,2.19,0.02,0.24,0.00,0.00,0.00,0.00,8.92,2.11,0.00,0.00,0.000,0.000,30,0.472,0.223,0.775,0.000,0.002,1205,903,1,1.000,0.000,0.000,2013,0.174,0.056,0.000,25.60,3562,0,2859.828,0.000,0.000,91532,1.01,14.07,0.000,0.000,0.000,8,9,10,35,4368,0.017,0.00,0.0059,0.000,0,0.057,0.000,0.089,0.000,3.31,1.92,7.84,0.00,0.000,1.00,1.01,1.01,0.057,0.00272,15.34,0.3265,1.70,138881.5,140256.8,122.904,0.0408,25.561,28.622,0.248,0.213
120000,483,1.513,0.036,9.00,10996,10226,224,0,552,0,255302.7,2821.4,0.000,0.334,0.042,0.624,1289,8.88,1.27,0.01,0.11,0.00,0.00,0.00,0.00,8.88,1.27,0.00,0.00,0.000,0.000,32,0.466,0.217,0.778,0.000,0.004,1189,898,1,1.000,0.000,0.000,2282,0.160,0.059,0.000,25.61,3413,0,2821.380,0.000,0.000,90486,1.00,13.82,0.000,0.000,0.000,8,9,10,17,4291,0.016,0.00,0.0060,0.000,0,0.055,0.000,0.086,0.000,3.25,1.86,7.84,0.00,0.000,1.00,1.00,1.00,0.055,0.00284,15.32,0.3207,4.56,138849.7,140260.2,122.914,0.0383,25.568,28.647,0.247,0.212
130000,487,1.464,0.036,8.96,10929,10183,183,0,559,0,256304.5,2817.1,0.000,0.352,0.043,0.605,1273,8.90,1.13,0.01,0.15,0.00,0.00,0.00,0.00,8.89,1.12,0.00,0.00,0.000,0.000,26,0.474,0.226,0.770,0.000,0.004,1235,872,1,1.000,0.000,0.000,2293,0.194,0.058,0.000,25.72,3276,0,2817.116,0.000,0.000,115592,1.00,13.77,0.000,0.000,0.000,8,9,10,13,4335,0.017,0.00,0.0059,0.000,0,0.067,0.000,0.090,0.000,3.31,1.89,7.87,0.00,0.000,1.00,1.00,1.01,0.067,0.00295,15.20,0.3205,2.55,138875.9,140263.6,122.919,0.0390,25.682,28.953,0.248,0.212
140000,474,1.479,0.037,8.98,10675,9916,234,0,538,0,256263.7,2826.0,0.000,0.357,0.042,0.601,1293,8.91,1.56,0.02,0.19,0.00,0.00,0.00,0.00,8.89,1.58,0.00,0.00,0.000,0.000,36,0.411,0.179,0.812,0.000,0.008,1285,886,1,1.000,0.000,0.000,2648,0.168,0.057,0.000,25.71,3183,0,2826.028,0.000,0.000,105426,1.02,13.77,0.000,0.000,0.000,8,9,10,18,4224,0.016,0.00,0.0061,0.000,0,0.060,0.000,0.089,0.000,3.27,1.87,7.80,0.00,0.000,1.02,1.02,1.02,0.060,0.00311,15.20,0.3211,1.51,138882.8,140267.0,122.925,0.0386,25.673,28.946,0.247,0.212
150000,492,1.444,0.036,8.99,10922,10198,216,0,490,0,257423.5,2781.3,0.000,0.369,0.044,0.587,1263,9.05,2.10,0.04,0.69,0.00,0.00,0.01,0.32,8.99,1.75,0.00,0.00,0.000,0.000,42,0.409,0.211,0.783,0.000,0.006,1339,887,1,1.000,0.000,0.002,2913,0.169,0.057,0.000,25.82,3444,0,2781.269,0.000,0.000,125307,1.02,13.57,0.000,0.000,0.000,8,9,10,32,4452,0.017,0.00,0.0058,0.002,0,0.069,0.000,0.093,0.000,3.29,2.02,7.77,0.00,0.000,1.00,1.02,1.02,0.069,0.00306,15.16,0.3151,2.93,138879.7,140270.5,122.856,0.0368,25.785,29.262,0.248,0.212
160000,488,1.462,0.035,9.00,10390,9724,232,0,438,0,256304.2,2670.1,0.000,0.366,0.046,0.588,1284,8.91,1.20,0.02,0.18,0.00,0.00,0.00,0.05,8.89,1.23,0.00,0.00,0.000,0.000,30,0.510,0.240,0.756,0.000,0.004,1224,831,1,1.000,0.000,0.002,2963,0.155,0.057,0.000,25.70,3207,0,2670.137,0.000,0.000,109656,1.01,13.77,0.000,0.000,0.000,8,9,10,16,4346,0.017,0.00,0.0059,0.000,0,0.062,0.000,0.085,0.000,3.25,1.99,7.81,0.00,0.000,1.00,1.01,1.01,0.062,0.00309,15.24,0.3022,2.90,138893.9,140274.1,122.901,0.0351,25.669,29.115,0.247,0.212
170000,474,1.570,0.036,9.01,10288,9683,232,0,387,0,255939.2,2605.5,0.000,0.358,0.047,0.594,1321,9.21,1.86,0.01,0.14,0.00,0.00,0.01,0.32,9.18,1.75,0.00,0.00,0.000,0.000,24,0.439,0.209,0.787,0.000,0.004,1141,806,1,1.000,0.000,0.002,2849,0.178,0.058,0.000,25.66,3053,0,2605.469,0.000,0.000,98356,1.00,13.24,0.000,0.000,0.000,8,9,10,36,4364,0.017,0.00,0.0059,0.000,0,0.056,0.000,0.082,0.000,3.37,2.02,7.93,0.00,0.000,1.00,1.00,1.01,0.056,0.00312,15.28,0.2944,2.49,138854.4,140277.9,122.903,0.0339,25.621,29.001,0.248,0.212
180000,490,1.525,0.035,9.12,10197,9596,233,0,352,0,255780.9,2553.8,0.000,0.362,0.045,0.593,1289,8.96,1.59,0.05,0.62,0.00,0.00,0.00,0.00,8.90,1.30,0.00,0.00,0.000,0.000,32,0.545,0.212,0.782,0.000,0.006,1152,807,1,1.000,0.000,0.000,3282,0.165,0.059,0.000,25.64,3073,0,2553.756,0.000,0.000,99012,1.02,13.71,0.000,0.000,0.000,8,9,10,29,4388,0.017,0.00,0.0059,0.000,0,0.056,0.000,0.083,0.000,3.33,2.00,7.84,0.00,0.000,1.00,1.02,1.03,0.056,0.00305,15.29,0.2886,6.71,138865.9,140281.5,122.908,0.0328,25.611,29.006,0.248,0.212
190000,483,1.443,0.035,9.32,10277,9691,230,0,363,0,255155.1,2583.5,0.001,0.363,0.042,0.595,1313,9.11,1.80,0.05,0.60,0.00,0.00,0.00,0.00,9.06,1.68,0.00,0.00,0.000,0.000,33,0.576,0.228,0.766,0.000,0.006,1162,762,1,1.000,0.000,0.000,2614,0.168,0.056,0.000,25.57,3086,0,2583.466,0.000,0.002,100035,1.02,13.49,0.000,0.000,0.000,9,9,10,30,4399,0.017,0.00,0.0058,0.000,0,0.057,0.000,0.083,0.000,3.40,2.13,7.89,0.00,0.000,1.01,1.03,1.02,0.057,0.00308,15.38,0.2911,1.68,138920.2,140285.2,122.890,0.0332,25.544,28.974,0.248,0.212
200000,472,1.497,0.036,9.43,10209,9582,236,0,402,0,255100.5,2647.7,0.001,0.364,0.038,0.597,1294,9.07,2.62,0.03,0.32,0.04,0.78,0.06,1.24,8.94,1.15,0.00,0.00,0.001,0.013,29,0.568,0.199,0.794,0.000,0.006,1035,763,1,1.000,0.000,0.002,3102,0.180,0.058,0.000,25.57,3246,0,2647.671,0.000,0.000,98087,1.02,13.49,0.000,0.000,0.000,9,9,10,62,4281,0.016,0.00,0.0060,0.002,0,0.056,0.000,0.083,0.000,3.31,2.09,7.90,0.00,0.000,1.01,1.02,1.02,0.056,0.00317,15.38,0.2999,6.49,138911.8,140289.0,122.892,0.0347,25.532,28.951,0.248,0.213
210000,476,1.407,0.035,9.58,10179,9580,235,0,360,0,254717.3,2574.8,0.001,0.359,0.034,0.605,1295,9.00,1.30,0.02,0.20,0.00,0.00,0.00,0.00,8.97,1.32,0.00,0.00,0.000,0.000,28,0.555,0.208,0.786,0.000,0.006,1011,777,1,1.000,0.000,0.000,2774,0.168,0.056,0.000,25.53,3228,0,2574.837,0.000,0.000,96540,1.02,13.56,0.000,0.000,0.000,8,9,10,26,4282,0.016,0.00,0.0060,0.000,0,0.055,0.000,0.083,0.000,3.39,2.00,7.88,0.00,0.000,1.02,1.02,1.02,0.055,0.00310,15.40,0.2896,2.63,138963.6,140292.8,122.908,0.0324,25.506,28.845,0.248,0.212
220000,487,1.420,0.034,9.87,10158,9541,252,0,354,0,254483.2,2562.0,0.001,0.352,0.028,0.618,1308,9.06,1.67,0.02,0.22,0.00,0.00,0.00,0.00,9.03,1.62,0.00,0.00,0.000,0.000,32,0.624,0.220,0.774,0.000,0.006,949,719,1,1.000,0.000,0.000,2050,0.191,0.055,0.000,25.51,3152,0,2562.009,0.000,0.000,82652,1.01,13.79,0.000,0.000,0.000,8,9,10,25,4410,0.017,0.00,0.0058,0.002,0,0.049,0.000,0.083,0.000,3.36,2.07,7.86,0.00,0.000,1.01,1.01,1.01,0.049,0.00299,15.44,0.2889,2.74,138953.0,140296.5,122.882,0.0327,25.480,28.656,0.248,0.212
230000,471,1.478,0.035,9.92,9945,9348,246,0,367,0,253407.8,2525.5,0.002,0.339,0.022,0.638,1253,9.16,2.14,0.04,0.66,0.02,0.46,0.00,0.00,9.10,1.49,0.00,0.00,0.000,0.010,25,0.633,0.202,0.794,0.000,0.004,816,765,1,1.000,0.000,0.000,1419,0.193,0.058,0.000,25.40,3079,0,2525.541,0.000,0.002,65303,1.02,13.86,0.000,0.000,0.000,8,9,10,46,4316,0.016,0.00,0.0059,0.000,0,0.040,0.000,0.080,0.000,3.38,2.06,7.86,0.01,0.002,1.01,1.02,1.02,0.040,0.00300,15.56,0.2856,7.37,138947.5,140299.9,122.882,0.0326,25.362,28.362,0.247,0.212
240000,480,1.497,0.035,9.97,9683,9038,279,0,357,0,253330.4,2547.4,0.002,0.337,0.020,0.641,1324,9.08,1.65,0.03,0.24,0.00,0.00,0.00,0.00,9.05,1.53,0.00,0.00,0.000,0.000,31,0.667,0.198,0.798,0.000,0.004,769,744,1,1.000,0.000,0.000,880,0.248,0.056,0.000,25.39,3164,0,2547.443,0.000,0.000,63424,1.01,13.97,0.000,0.000,0.000,8,9,10,32,4358,0.017,0.00,0.0058,0.000,0,0.039,0.000,0.076,0.000,3.45,2.12,7.89,0.00,0.000,1.00,1.01,1.01,0.039,0.00294,15.58,0.2873,1.80,138925.9,140303.5,122.871,0.0331,25.358,28.332,0.248,0.212
250000,480,1.449,0.034,9.94,9790,9178,283,0,329,0,253151.9,2509.9,0.002,0.340,0.021,0.637,1277,8.95,1.33,0.02,0.13,0.00,0.00,0.00,0.00,8.93,1.40,0.00,0.00,0.000,0.000,21,0.671,0.210,0.781,0.000,0.008,759,743,1,1.000,0.000,0.000,673,0.248,0.056,0.000,25.37,3127,0,2509.865,0.000,0.000,66248,1.02,14.12,0.000,0.000,0.000,8,9,10,18,4296,0.016,0.00,0.0059,0.000,0,0.040,0.000,0.076,0.000,3.35,2.05,7.79,0.00,0.000,1.02,1.02,1.02,0.040,0.00296,15.57,0.2835,4.42,138966.3,140307.2,122.901,0.0323,25.340,28.352,0.247,0.212
260000,489,1.423,0.034,9.96,9880,9259,247,0,365,0,253211.9,2549.2,0.002,0.337,0.021,0.641,1256,9.17,3.20,0.02,0.17,0.00,0.05,0.00,0.00,9.15,3.16,0.00,0.00,0.000,0.001,24,0.708,0.215,0.783,0.000,0.002,782,752,1,1.000,0.000,0.000,1004,0.228,0.055,0.000,25.38,3159,0,2549.200,0.000,0.000,63709,1.01,13.95,0.002,0.000,0.000,8,9,10,64,4485,0.017,0.00,0.0057,0.000,0,0.039,0.000,0.077,0.000,3.45,2.09,7.80,0.00,0.000,1.00,1.01,1.01,0.039,0.00289,15.56,0.2879,2.72,138974.9,140310.8,122.897,0.0331,25.347,28.345,0.248,0.212
270000,486,1.506,0.034,9.98,9868,9275,275,0,321,0,253296.9,2516.1,0.002,0.338,0.020,0.640,1272,9.02,1.98,0.08,0.98,0.00,0.00,0.00,0.00,8.94,1.45,0.00,0.00,0.000,0.000,25,0.809,0.247,0.751,0.000,0.002,755,738,1,1.000,0.000,0.000,847,0.266,0.055,0.000,25.39,3061,0,2516.095,0.000,0.000,66678,1.02,14.09,0.000,0.000,0.000,8,9,9,37,4386,0.017,0.00,0.0058,0.000,0,0.041,0.000,0.077,0.000,3.34,2.12,7.86,0.00,0.000,1.01,1.03,1.03,0.041,0.00289,15.55,0.2835,1.07,138931.7,140314.7,122.902,0.0321,25.349,28.358,0.248,0.212
280000,487,1.400,0.034,9.95,9916,9331,280,0,304,0,252960.1,2487.7,0.002,0.337,0.020,0.641,1259,8.95,1.39,0.04,0.34,0.00,0.00,0.00,0.00,8.91,1.37,0.00,0.00,0.000,0.000,27,0.737,0.211,0.784,0.000,0.004,819,803,1,1.000,0.000,0.000,794,0.272,0.056,0.000,25.35,3107,0,2487.719,0.000,0.000,65086,1.02,14.11,0.000,0.000,0.000,8,9,10,18,4359,0.017,0.00,0.0058,0.000,0,0.040,0.000,0.079,0.000,3.43,2.13,7.83,0.00,0.000,1.01,1.02,1.02,0.040,0.00287,15.59,0.2807,2.88,138986.0,140318.3,122.907,0.0318,25.320,28.311,0.248,0.212
290000,482,1.463,0.034,9.97,9698,9111,270,0,322,0,253341.1,2473.8,0.002,0.341,0.020,0.637,1284,9.04,1.14,0.01,0.10,0.00,0.00,0.00,0.00,9.03,1.15,0.00,0.00,0.000,0.000,23,0.757,0.203,0.795,0.000,0.002,758,719,1,1.000,0.000,0.000,751,0.237,0.055,0.000,25.38,3304,0,2473.785,0.000,0.000,66238,1.01,13.93,0.000,0.000,0.000,9,9,10,21,4358,0.017,0.00,0.0058,0.000,0,0.040,0.000,0.076,0.000,3.45,2.07,7.92,0.00,0.000,1.00,1.01,1.01,0.040,0.00295,15.57,0.2791,2.95,138978.5,140321.7,122.886,0.0318,25.352,28.365,0.248,0.212
300000,484,1.507,0.034,9.98,9642,8966,289,0,385,0,253379.9,2551.2,0.001,0.341,0.021,0.636,1285,9.02,1.35,0.00,0.05,0.00,0.00,0.00,0.00,9.02,1.34,0.00,0.00,0.000,0.000,23,0.719,0.207,0.789,0.000,0.004,755,679,1,1.000,0.000,0.000,747,0.198,0.055,0.000,25.39,3359,0,2551.165,0.000,0.000,64798,1.00,14.02,0.000,0.000,0.000,8,9,10,22,4367,0.017,0.00,0.0058,0.000,0,0.039,0.000,0.076,0.000,3.39,2.04,7.83,0.00,0.000,1.00,1.00,1.00,0.039,0.00295,15.54,0.2885,2.53,138954.7,140325.3,122.911,0.0334,25.356,28.306,0.248,0.212
310000,478,1.459,0.033,9.96,9423,8722,257,0,450,0,253698.6,2506.9,0.001,0.343,0.022,0.633,1316,9.06,0.93,0.01,0.24,0.00,0.00,0.00,0.09,9.04,0.88,0.00,0.00,0.000,0.000,19,0.697,0.226,0.774,0.000,0.000,707,654,1,1.000,0.000,0.002,1088,0.213,0.055,0.000,25.42,3142,0,2506.872,0.000,0.000,62356,1.00,13.84,0.000,0.000,0.000,9,9,10,16,4331,0.017,0.00,0.0059,0.000,0,0.038,0.000,0.074,0.000,3.34,2.03,7.90,0.00,0.000,1.00,1.01,1.01,0.038,0.00301,15.53,0.2848,2.50,138996.9,140328.8,122.885,0.0341,25.393,28.305,0.248,0.212
320000,472,1.469,0.034,9.97,9414,8695,274,0,451,0,254029.6,2569.2,0.001,0.344,0.022,0.633,1296,9.02,1.25,0.00,0.05,0.00,0.00,0.00,0.00,9.01,1.26,0.00,0.00,0.000,0.000,25,0.589,0.203,0.792,0.000,0.004,816,724,1,1.000,0.000,0.000,896,0.244,0.055,0.000,25.46,3215,0,2569.204,0.000,0.000,63370,1.00,13.91,0.000,0.000,0.000,8,9,10,17,4256,0.016,0.00,0.0060,0.002,0,0.038,0.000,0.074,0.000,3.39,2.02,7.84,0.00,0.000,1.00,1.00,1.00,0.038,0.00306,15.51,0.2916,2.40,139001.9,140332.3,122.877,0.0347,25.423,28.394,0.248,0.212
330000,483,1.430,0.034,9.97,9409,8624,275,0,499,0,253598.8,2595.9,0.001,0.344,0.023,0.632,1289,8.90,1.50,0.01,0.08,0.00,0.00,0.00,0.00,8.89,1.51,0.00,0.00,0.000,0.000,25,0.540,0.217,0.778,0.000,0.004,776,680,1,1.000,0.000,0.000,806,0.218,0.055,0.000,25.41,3161,0,2595.905,0.000,0.000,61686,1.01,14.31,0.000,0.000,0.000,8,9,10,24,4297,0.016,0.00,0.0059,0.000,0,0.037,0.000,0.071,0.000,3.45,2.04,7.78,0.00,0.000,1.00,1.01,1.01,0.037,0.00298,15.54,0.2959,3.40,139007.7,140335.7,122.888,0.0362,25.374,28.301,0.247,0.212
340000,481,1.532,0.034,9.98,9384,8592,297,0,497,0,253929.5,2621.0,0.001,0.351,0.024,0.624,1271,8.96,1.37,0.01,0.14,0.00,0.00,0.00,0.00,8.95,1.38,0.00,0.00,0.000,0.000,25,0.651,0.229,0.765,0.000,0.006,808,696,1,1.000,0.000,0.000,753,0.220,0.055,0.000,25.45,3056,0,2621.006,0.000,0.000,67432,1.01,14.10,0.000,0.000,0.000,8,9,10,18,4311,0.016,0.00,0.0059,0.000,0,0.040,0.000,0.073,0.000,3.36,2.06,7.77,0.00,0.000,1.00,1.01,1.01,0.040,0.00304,15.50,0.2987,2.90,138960.1,140339.3,122.890,0.0367,25.404,28.374,0.248,0.212
350000,479,1.489,0.034,9.94,9226,8404,286,0,538,0,254486.8,2651.4,0.001,0.353,0.023,0.623,1307,9.00,1.11,0.01,0.08,0.00,0.00,0.00,0.00,9.00,1.13,0.00,0.00,0.000,0.000,22,0.672,0.219,0.781,0.000,0.000,774,660,1,1.000,0.000,0.000,920,0.191,0.055,0.000,25.51,2999,0,2651.351,0.000,0.000,66187,1.00,14.00,0.000,0.000,0.000,8,9,10,12,4312,0.016,0.00,0.0059,0.000,0,0.039,0.000,0.072,0.000,3.36,2.04,7.82,0.00,0.000,1.00,1.00,1.01,0.039,0.00310,15.44,0.3029,3.71,138987.9,140342.7,122.894,0.0377,25.470,28.503,0.247,0.212
360000,484,1.478,0.034,9.99,9059,8264,290,0,500,0,254144.3,2584.0,0.001,0.351,0.023,0.625,1267,9.10,1.33,0.00,0.05,0.00,0.00,0.00,0.00,9.10,1.33,0.00,0.00,0.000,0.000,20,0.667,0.219,0.775,0.000,0.006,768,699,1,1.000,0.000,0.000,1032,0.245,0.057,0.000,25.47,2838,0,2583.966,0.000,0.000,63080,1.00,13.86,0.000,0.000,0.000,9,9,10,17,4404,0.017,0.00,0.0058,0.004,0,0.037,0.000,0.071,0.000,3.29,2.02,7.86,0.00,0.000,1.00,1.00,1.00,0.037,0.00305,15.46,0.2946,5.65,138980.9,140346.4,122.903,0.0360,25.436,28.354,0.249,0.212
