step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,217,1.606,0.201,9.72,7759,7451,18,0,291,0,122085.1,2495.8,0.010,0.235,0.504,0.251,1113,13.05,3.39,0.00,0.00,0.00,0.00,0.02,0.27,13.03,3.34,0.00,0.00,0.000,0.000,33,0.622,0.249,0.747,0.000,0.005,5440,5065,2,0.894,0.000,0.005,31332,0.137,1.032,0.020,12.33,3182,0,2495.751,0.000,0.000,86547,1.00,14.75,0.000,0.000,0.000,11,12,17,30,2831,0.011,25.03,0.0043,0.014,1,0.165,0.000,0.314,0.049,3.32,3.72,4.91,0.00,0.000,1.00,1.00,1.00,0.165,0.00224,58.89,0.3054,14.60,136368.4,140070.1,67.183,0.0549,12.143,23.757,0.609,0.400
120000,249,1.585,0.231,9.74,7743,7430,25,0,256,0,119572.7,3838.2,0.003,0.235,0.491,0.271,1119,12.51,2.51,0.00,0.00,0.00,0.00,0.02,0.19,12.49,2.51,0.00,0.00,0.000,0.000,27,0.562,0.273,0.727,0.000,0.000,6152,5782,2,0.952,0.000,0.012,23744,0.124,1.137,0.023,12.00,3288,0,3838.203,0.000,0.000,71616,1.00,15.28,0.000,0.000,0.000,11,12,14,23,3116,0.012,21.00,0.0038,0.000,1,0.143,0.000,0.312,0.125,2.92,3.47,4.91,0.00,0.000,1.00,1.00,1.00,0.143,0.00195,55.74,0.4735,5.56,135825.5,140069.8,74.700,0.0906,11.858,23.596,0.607,0.399
130000,241,1.508,0.259,9.98,9902,9615,13,0,282,0,154907.5,3626.0,0.008,0.253,0.480,0.259,997,11.63,2.64,0.00,0.00,0.01,0.13,0.05,0.43,11.57,2.56,0.00,0.00,0.001,0.012,37,0.349,0.224,0.772,0.000,0.004,7340,6004,1,0.909,0.091,0.025,35993,0.115,1.224,0.027,15.53,4350,0,3625.981,0.000,0.000,114089,1.00,15.50,0.000,0.000,0.000,9,11,14,28,2804,0.011,6.15,0.0056,0.004,1,0.161,0.000,0.321,0.067,2.92,3.27,5.01,0.00,0.000,1.00,1.00,1.00,0.161,0.00278,62.15,0.4411,3.70,135414.7,140069.6,79.604,0.0786,15.411,26.174,0.604,0.398
140000,391,1.491,0.118,10.02,11720,11081,41,0,448,0,184715.6,5038.3,0.009,0.262,0.490,0.238,910,11.42,2.29,0.00,0.00,0.00,0.00,0.00,0.00,11.42,2.29,0.00,0.00,0.000,0.000,44,0.537,0.230,0.765,0.000,0.005,8855,6654,1,1.000,0.000,0.000,58369,0.116,0.676,0.010,18.24,5308,0,5038.340,0.000,0.003,189077,1.00,15.40,0.000,0.000,0.000,9,11,13,28,4467,0.017,18.33,0.0041,0.015,0,0.206,0.000,0.286,0.099,3.00,3.25,5.05,0.00,0.000,1.00,1.00,1.00,0.206,0.00199,67.68,0.6125,20.46,137458.3,140069.6,59.181,0.1069,18.340,29.786,0.610,0.406
150000,411,1.568,0.118,10.28,15912,15305,43,0,544,0,260289.5,5245.0,0.004,0.252,0.486,0.258,740,12.26,2.63,0.00,0.00,0.00,0.00,0.00,0.05,12.26,2.63,0.00,0.00,0.000,0.000,50,0.294,0.221,0.771,0.000,0.007,10575,8032,1,0.922,0.078,0.002,61180,0.104,0.671,0.009,26.04,6553,0,5244.976,0.000,0.000,211271,1.00,15.11,0.000,0.000,0.000,9,12,14,28,5040,0.019,1.43,0.0052,0.007,4,0.175,0.000,0.300,0.040,3.10,3.52,4.92,0.00,0.000,1.00,1.00,1.00,0.175,0.00266,83.30,0.6068,7.65,137399.2,140069.8,52.673,0.0836,25.951,44.697,0.609,0.402
160000,420,1.552,0.118,10.46,16543,15994,20,0,520,0,269931.4,5504.9,0.007,0.249,0.457,0.287,720,12.85,3.49,0.00,0.00,0.00,0.05,0.05,0.58,12.80,3.48,0.00,0.00,0.000,0.002,50,0.314,0.212,0.786,0.000,0.002,10705,9286,1,0.988,0.012,0.014,72882,0.098,0.677,0.010,27.00,6859,0,5504.903,0.000,0.000,161804,1.00,14.86,0.002,0.000,0.000,11,12,14,64,5395,0.021,1.94,0.0050,0.000,0,0.135,0.000,0.296,0.040,3.18,3.52,5.06,0.00,0.000,1.00,1.00,1.00,0.135,0.00286,85.16,0.6501,9.16,137384.0,140069.4,49.344,0.0994,26.900,39.085,0.609,0.402
170000,411,1.462,0.118,10.53,15815,15351,35,0,438,0,266088.7,6851.2,0.004,0.236,0.443,0.316,702,12.68,2.66,0.00,0.00,0.02,0.28,0.02,0.17,12.64,2.59,0.00,0.00,0.001,0.012,50,0.238,0.182,0.813,0.000,0.005,10790,8960,2,0.764,0.209,0.022,88584,0.129,0.689,0.010,26.62,6901,0,6851.226,0.000,0.000,142344,1.00,14.72,0.000,0.000,0.000,9,13,14,24,5211,0.020,5.76,0.0051,0.000,2,0.129,0.000,0.284,0.078,3.20,3.61,5.06,0.00,0.000,1.00,1.00,1.00,0.129,0.00273,82.08,0.8234,6.97,137431.1,140068.8,48.987,0.1385,26.485,38.676,0.611,0.403
180000,391,1.584,0.120,10.71,14806,14308,26,0,492,13,234928.1,6955.7,0.004,0.223,0.428,0.344,738,13.04,4.17,0.01,0.25,0.02,0.30,0.08,0.62,12.93,3.74,0.00,0.00,0.000,0.009,63,0.258,0.223,0.757,0.005,0.015,10693,8892,2,0.964,0.000,0.023,59227,0.093,0.690,0.010,23.49,6479,0,535.051,0.000,0.008,104997,1.00,14.78,0.000,0.000,0.000,9,13,15,42,5098,0.019,4.67,0.0046,0.000,3,0.120,0.000,0.315,0.080,3.12,3.75,4.91,0.00,0.000,1.00,1.00,1.00,0.120,0.00241,87.94,0.8144,20.57,137380.7,140068.4,47.345,0.1177,23.364,33.986,0.609,0.402
190000,514,1.386,0.117,10.84,17373,16678,25,0,547,5,265994.1,6795.8,0.007,0.238,0.422,0.333,692,12.42,3.40,0.02,0.31,0.00,0.09,0.02,0.26,12.37,3.34,0.00,0.00,0.000,0.003,75,0.311,0.220,0.774,0.000,0.006,11976,10710,1,1.000,0.000,0.010,57667,0.118,0.682,0.010,26.60,7574,0,1359.163,0.000,0.000,172257,1.01,15.37,0.000,0.002,0.000,9,12,14,32,6382,0.024,3.29,0.0042,0.039,1,0.153,0.000,0.320,0.059,3.09,3.40,4.92,0.00,0.000,1.00,1.01,1.01,0.153,0.00215,101.91,0.7908,8.20,137311.3,140068.2,31.645,0.1125,26.478,37.687,0.607,0.402
200000,276,1.630,0.104,10.93,14287,14072,20,0,433,8,221967.4,4750.2,0.010,0.260,0.380,0.350,768,12.59,4.26,0.01,0.18,0.01,0.19,0.04,0.42,12.52,4.11,0.00,0.00,0.001,0.011,47,0.522,0.236,0.754,0.000,0.011,8834,7990,1,1.000,0.000,0.011,29596,0.108,0.615,0.008,22.17,6199,0,593.777,0.000,0.004,151803,1.00,15.36,0.000,0.000,0.000,10,12,15,57,3474,0.013,0.65,0.0064,0.047,1,0.147,0.000,0.297,0.034,3.17,3.32,5.00,0.00,0.000,1.00,1.00,1.00,0.147,0.00365,98.67,0.5493,7.05,137844.2,140067.7,41.948,0.0745,22.151,30.832,0.609,0.403
210000,202,1.685,0.102,10.87,10421,10119,23,0,353,5,159151.4,3252.2,0.010,0.258,0.393,0.339,893,11.22,3.19,0.00,0.00,0.00,0.00,0.03,0.26,11.19,3.12,0.00,0.00,0.000,0.000,38,0.347,0.168,0.832,0.000,0.000,6131,5307,1,1.000,0.000,0.015,22304,0.103,0.610,0.008,15.91,4718,0,650.432,0.000,0.000,115782,1.00,16.47,0.000,0.000,0.000,8,12,13,37,2266,0.009,0.51,0.0070,0.074,0,0.152,0.000,0.282,0.032,2.94,3.00,4.77,0.00,0.000,1.00,1.00,1.00,0.152,0.00343,66.28,0.3819,6.88,138014.6,140067.4,80.735,0.0567,15.867,22.262,0.611,0.403
220000,96,1.802,0.107,9.30,6703,6548,26,0,235,0,92026.0,2299.3,0.018,0.259,0.399,0.325,1137,11.57,5.02,0.00,0.00,0.00,0.00,0.00,0.00,11.57,5.02,0.00,0.00,0.000,0.000,27,0.229,0.188,0.792,0.000,0.021,4217,3878,1,0.906,0.094,0.000,13607,0.091,0.630,0.009,9.21,2880,0,2299.286,0.000,0.021,92463,1.00,15.69,0.000,0.000,0.000,7,11,18,28,1111,0.004,0.99,0.0083,0.146,4,0.206,0.000,0.262,0.052,3.00,4.08,4.17,0.00,0.000,1.00,1.00,1.00,0.206,0.00382,77.31,0.2848,14.15,138111.0,140066.7,75.921,0.0541,9.171,15.195,0.609,0.403
230000,63,1.487,0.155,8.73,4487,4254,27,0,239,7,43759.6,1767.3,0.061,0.281,0.484,0.175,1463,8.59,4.74,0.14,1.12,0.00,0.00,0.10,0.53,8.35,4.49,0.00,0.00,0.000,0.000,14,0.413,0.254,0.730,0.000,0.016,3795,3514,1,1.000,0.000,0.048,7967,0.114,0.841,0.014,4.46,1918,0,252.476,0.000,0.000,97507,1.03,17.78,0.000,0.000,0.000,6,8,11,25,541,0.002,1.41,0.0083,0.000,1,0.381,0.000,0.402,0.089,2.79,2.89,4.22,0.00,0.000,1.00,1.05,1.04,0.381,0.00211,64.84,0.2224,2.56,137424.1,140066.5,92.733,0.0469,4.343,15.270,0.609,0.402
240000,5,1.517,0.361,9.00,652,686,3,0,21,0,10754.6,112.9,0.011,0.315,0.614,0.060,1824,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.000,0.000,1,1.000,0.000,1.000,0.000,0.000,177,171,1,1.000,0.000,0.000,4230,0.092,1.468,0.040,1.41,237,0,112.909,0.000,0.000,4493,1.00,20.00,0.000,0.000,0.000,6,6,6,6,30,0.000,23.35,0.0358,0.000,0,0.064,0.000,0.177,0.008,2.20,2.00,4.00,0.00,0.000,1.00,1.00,1.00,0.064,0.00955,4.81,0.0183,0.24,134148.9,140066.5,133.864,0.0073,1.078,13.817,0.597,0.395
250000,14,2.233,0.306,6.64,2426,2338,6,0,73,0,28941.7,2779.6,0.035,0.241,0.621,0.103,1680,26.64,5.70,0.21,0.77,0.00,0.00,0.14,0.52,26.29,5.22,0.00,0.00,0.000,0.000,5,0.571,0.000,0.857,0.071,0.071,2751,2737,1,1.000,0.000,0.071,23851,0.122,1.324,0.032,2.80,1088,0,2779.613,0.000,0.143,31721,1.03,6.43,0.000,0.000,0.000,26,27,27,36,373,0.001,31.01,0.0079,0.000,3,0.234,0.000,0.322,0.316,4.50,7.79,5.00,0.00,0.000,1.06,1.00,1.03,0.234,0.00578,27.33,0.3496,4.49,135019.1,140066.3,102.296,0.0712,2.820,19.025,0.601,0.397
257596,0,-0.000,0.391,-0.00,1133,1132,0,0,15,48,9281.7,1816.7,0.029,0.568,0.318,0.085,2422,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,-0.000,0,0.000,0.000,0.000,0.000,0.000,1783,1783,1,0.000,0.000,0.000,14683,0.132,1.522,0.042,1.07,487,0,37.847,0.000,0.000,54487,-0.00,-0.00,0.000,0.000,0.000,0,0,0,0,0,0.000,10.10,0.9282,0.000,0,0.846,0.000,0.787,0.388,-0.00,-0.00,-0.00,-0.00,-0.000,-0.00,-0.00,-0.00,0.846,0.02535,25.11,0.2369,0.92,133652.6,140066.2,87.868,0.0560,0.876,9.872,0.597,0.394
