step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,8,8,0,0,0,8,0,1.00,16,0.000,2989,1.19,164.73,2.17,1,0,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2985,2.61,168.50,1.59,1,0,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2977,1.35,158.57,0.94,1,0,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2972,1.75,162.16,0.92,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2954,1.88,160.92,1.13,1,2,2,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2943,1.57,162.30,1.33,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,10,10,0,0,0,10,0,1.00,12,0.000,2931,1.85,161.80,1.25,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2926,2.19,164.84,2.08,1,0,0,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2921,1.73,165.54,1.48,1,1,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2913,1.60,162.01,2.15,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2896,1.64,159.35,1.68,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2895,0.47,160.40,1.68,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2887,1.60,160.54,0.57,1,2,2,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2869,2.07,155.88,0.91,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2862,2.41,158.92,1.47,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2857,2.52,156.22,2.26,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2851,1.77,158.84,1.33,1,1,1,0,1.00,1.00,1.00,5,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2834,2.59,154.32,1.63,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2834,1.11,159.41,0.92,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2830,0.96,154.95,2.66,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2827,1.44,152.70,3.00,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2825,1.43,157.78,1.24,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2816,2.72,158.24,0.76,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2804,0.83,151.91,1.17,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2799,0.55,155.32,2.03,1,2,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2793,0.80,153.71,2.07,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2793,1.10,151.63,2.18,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2790,1.72,157.89,1.64,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2779,1.28,150.89,0.57,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2776,2.06,151.96,1.94,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2756,2.44,149.30,2.23,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2739,0.64,150.71,1.02,1,1,1,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2736,2.58,149.17,1.43,1,2,0,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2732,2.31,151.20,1.80,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2732,1.35,153.65,0.92,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2730,1.88,150.17,1.36,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2718,2.68,153.62,1.84,1,2,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2714,1.93,147.94,1.69,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2705,1.13,150.23,1.48,1,1,1,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2696,1.71,143.58,1.18,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2692,1.12,152.36,2.33,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2681,1.90,144.59,0.68,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2670,1.47,150.35,1.28,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2668,0.71,146.91,1.91,1,2,2,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2662,1.81,148.59,1.48,1,2,2,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2651,1.58,148.06,1.08,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2649,1.58,142.58,0.91,1,1,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2645,2.65,143.72,0.82,1,2,2,0,1.00,1.00,1.00,2,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2629,2.19,146.64,1.82,1,0,1,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2624,0.94,139.45,2.39,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2620,2.74,147.29,1.95,1,0,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2618,2.20,144.35,2.13,1,1,1,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2598,2.35,142.96,0.97,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2596,1.41,139.84,1.34,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2587,2.63,139.19,0.64,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2581,0.24,141.91,2.84,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2578,0.69,139.60,0.94,1,1,1,0,1.00,1.00,1.00,4,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2574,2.16,134.52,1.93,1,2,2,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2568,1.54,143.74,2.24,1,2,2,0,1.00,1.00,1.00,2,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2553,0.93,133.75,2.99,1,0,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2548,1.23,142.54,1.64,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2530,1.85,138.89,1.84,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2527,1.14,139.39,1.60,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2526,0.50,146.60,1.50,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2522,2.11,137.00,1.39,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2513,0.63,142.14,0.76,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2499,0.59,134.18,2.70,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2497,1.25,135.47,2.77,1,1,1,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2494,2.55,135.97,1.04,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2493,2.54,136.19,1.09,1,0,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2486,2.06,131.60,2.45,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2484,2.43,135.20,0.85,1,1,1,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2478,2.10,137.01,0.38,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2472,1.99,135.20,1.33,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2459,2.39,135.15,1.64,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2449,0.72,131.15,1.19,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2443,1.97,137.53,0.86,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2438,1.06,130.58,2.32,1,0,0,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2427,0.90,132.62,1.03,1,0,0,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2423,1.54,134.48,1.14,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2422,2.29,133.09,1.52,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2415,1.04,135.56,0.67,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2403,0.37,132.24,0.75,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2402,1.14,137.07,0.69,1,1,1,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2398,1.58,137.58,2.62,1,0,1,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2395,2.79,132.43,1.14,1,0,0,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2394,2.14,130.54,2.65,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,7,7,0,0,0,7,0,1.00,16,0.000,2382,0.47,128.21,0.93,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2375,1.62,129.96,1.70,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2374,0.79,131.67,0.90,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2367,1.91,126.51,1.55,1,2,2,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2360,2.27,130.01,1.90,1,2,2,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2358,1.24,127.71,1.21,1,1,1,0,1.00,1.00,1.00,4,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2356,2.10,131.83,2.00,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2356,1.37,130.33,1.52,1,2,2,0,1.00,1.00,1.00,3,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2354,2.54,129.65,1.34,1,0,0,0,1.00,1.00,1.00,5,2,8,0.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2340,1.48,127.13,0.98,1,1,0,0,1.00,1.00,1.00,4,2,8,0.0
