step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
180000,2196,1.398,0.039,11.92,46499,42765,1118,0,2589,0,1096797.6,13141.7,0.003,0.288,0.676,0.032,319,8.26,1.85,0.02,0.52,0.00,0.00,0.05,0.98,8.19,1.61,0.00,0.00,0.000,0.000,78,0.779,0.214,0.781,0.000,0.005,5615,3522,2,0.970,0.000,0.003,58502,0.332,0.056,0.000,110.76,18161,0,13141.672,0.000,0.000,196038,1.01,17.57,0.000,0.000,0.000,8,8,9,38,18131,0.069,0.00,0.0061,0.024,748,0.031,0.000,0.076,0.000,2.57,2.05,5.17,0.00,0.000,1.01,1.01,1.02,0.031,0.00230,53.08,1.4962,17.62,135811.7,139887.7,0.000,0.1820,110.577,115.053,1.000,1.000
190000,2203,1.383,0.038,11.91,46643,42912,1092,0,2632,0,1095963.0,13248.3,0.003,0.288,0.676,0.033,316,8.17,1.48,0.02,0.52,0.00,0.00,0.04,0.96,8.10,1.19,0.00,0.00,0.000,0.000,77,0.751,0.232,0.765,0.000,0.003,5653,3488,1,0.946,0.054,0.003,62327,0.311,0.053,0.000,110.67,18559,0,13248.297,0.000,0.000,197580,1.01,17.54,0.000,0.000,0.000,8,8,9,34,17990,0.069,0.00,0.0061,0.023,746,0.031,0.000,0.075,0.000,2.54,2.05,5.18,0.00,0.000,1.01,1.01,1.02,0.031,0.00229,53.17,1.5088,14.58,135834.6,139870.3,0.000,0.1841,110.494,115.013,1.000,1.000
200000,2165,1.417,0.040,11.80,46114,42477,1067,0,2608,0,1084824.0,13153.5,0.003,0.289,0.677,0.032,314,8.15,1.75,0.03,0.69,0.00,0.00,0.02,0.64,8.10,1.42,0.00,0.00,0.000,0.000,74,0.590,0.201,0.792,0.000,0.006,5666,3236,2,0.979,0.000,0.002,63714,0.332,0.054,0.000,110.12,18076,0,13153.508,0.000,0.000,215240,1.01,16.79,0.000,0.000,0.000,8,8,8,40,17641,0.067,0.00,0.0062,0.021,740,0.034,0.000,0.073,0.000,2.65,2.02,5.58,0.00,0.000,1.01,1.01,1.01,0.034,0.00231,53.72,1.4977,14.28,135781.8,139853.1,0.000,0.1821,109.932,114.595,1.000,1.000
210000,2119,1.403,0.038,11.70,44446,40485,1160,0,2847,0,1055076.1,13254.8,0.003,0.306,0.662,0.030,319,8.32,2.53,0.05,0.92,0.00,0.00,0.03,0.55,8.25,2.03,0.00,0.00,0.000,0.000,90,0.526,0.195,0.801,0.000,0.003,5967,3305,2,0.983,0.009,0.005,72750,0.327,0.058,0.000,108.57,15734,0,13254.823,0.000,0.000,284964,1.01,15.34,0.000,0.000,0.000,8,8,9,55,17636,0.067,0.00,0.0060,0.021,728,0.043,0.000,0.070,0.000,2.82,2.03,6.30,0.00,0.000,1.01,1.02,1.02,0.043,0.00244,55.27,1.5177,22.75,135880.7,139836.4,0.000,0.1911,108.387,114.344,1.000,1.000
220000,2093,1.435,0.039,11.73,42455,38355,1140,0,2986,0,1024682.9,13281.4,0.003,0.336,0.634,0.028,329,8.19,1.78,0.02,0.48,0.00,0.00,0.01,0.26,8.16,1.60,0.00,0.00,0.000,0.000,71,0.762,0.209,0.788,0.000,0.002,6324,3853,1,1.000,0.000,0.002,84616,0.315,0.053,0.000,107.02,12199,0,13281.374,0.000,0.000,386104,1.00,14.53,0.000,0.000,0.000,8,8,8,48,17142,0.065,0.00,0.0060,0.026,692,0.055,0.000,0.069,0.000,2.91,2.00,6.74,0.00,0.000,1.00,1.00,1.01,0.055,0.00263,56.82,1.5218,18.89,135840.8,139820.1,0.000,0.1937,106.821,114.978,1.000,1.000
230000,2063,1.426,0.038,11.79,41251,37144,1177,0,2960,0,1015391.2,13110.8,0.003,0.356,0.613,0.027,331,8.13,1.42,0.01,0.40,0.00,0.00,0.02,0.52,8.09,1.26,0.00,0.00,0.000,0.000,56,0.842,0.216,0.780,0.000,0.003,6306,4620,1,1.000,0.000,0.003,89202,0.327,0.054,0.000,106.48,10734,0,13110.759,0.000,0.001,440555,1.01,14.23,0.000,0.000,0.000,8,8,8,31,16764,0.064,0.00,0.0061,0.030,685,0.059,0.000,0.069,0.000,2.94,1.98,6.91,0.00,0.000,1.01,1.00,1.01,0.059,0.00279,57.36,1.5039,21.34,135899.1,139804.1,0.000,0.1923,106.291,115.486,1.000,1.000
240000,2060,1.413,0.038,11.87,40677,36463,1198,0,3019,0,1012918.9,13091.5,0.003,0.368,0.602,0.028,344,8.18,2.05,0.00,0.09,0.00,0.00,0.05,0.88,8.13,1.73,0.00,0.00,0.000,0.000,55,0.862,0.221,0.775,0.000,0.004,6501,5230,1,1.000,0.000,0.005,87792,0.326,0.049,0.000,106.30,9999,0,13091.481,0.000,0.000,463184,1.00,14.14,0.000,0.000,0.000,8,8,8,47,16855,0.064,0.00,0.0060,0.033,687,0.060,0.000,0.069,0.000,2.93,1.99,6.94,0.00,0.000,1.00,1.00,1.00,0.060,0.00286,57.54,1.5007,13.42,135913.9,139788.2,0.000,0.1921,106.115,115.751,1.000,1.000
250000,2070,1.419,0.038,11.91,40284,35945,1251,0,3078,0,1013033.2,13067.8,0.003,0.372,0.597,0.028,330,8.22,2.08,0.01,0.42,0.00,0.00,0.03,0.73,8.17,1.79,0.00,0.00,0.000,0.000,53,0.851,0.216,0.783,0.000,0.001,6401,5440,1,1.000,0.000,0.004,89520,0.323,0.051,0.000,106.30,10182,0,13067.825,0.000,0.000,467772,1.00,14.12,0.000,0.000,0.000,8,8,8,51,17016,0.065,0.00,0.0060,0.028,691,0.060,0.000,0.068,0.000,2.97,2.00,6.94,0.00,0.000,1.00,1.00,1.00,0.060,0.00287,57.54,1.5017,18.55,135866.4,139772.3,0.000,0.1941,106.099,115.795,1.000,1.000
260000,2057,1.443,0.039,11.92,40289,35926,1264,0,3112,1,1013894.8,13023.8,0.003,0.375,0.594,0.028,338,8.12,1.97,0.02,0.65,0.00,0.00,0.03,0.50,8.07,1.64,0.00,0.00,0.000,0.000,59,0.837,0.218,0.780,0.000,0.002,6593,5860,1,1.000,0.000,0.004,88113,0.320,0.054,0.000,106.36,10822,0,13023.796,0.000,0.000,472400,1.01,14.25,0.000,0.000,0.000,8,8,8,44,16695,0.064,0.00,0.0061,0.026,690,0.060,0.000,0.068,0.000,2.95,1.98,6.89,0.00,0.000,1.00,1.01,1.01,0.060,0.00291,57.48,1.4956,19.44,135810.2,139756.3,0.000,0.1929,106.160,115.900,1.000,1.000
270000,2071,1.448,0.039,11.91,40621,36213,1272,0,3122,0,1015555.4,13189.3,0.003,0.374,0.595,0.028,339,8.07,1.81,0.01,0.37,0.00,0.00,0.03,0.44,8.03,1.54,0.00,0.00,0.000,0.000,53,0.815,0.210,0.789,0.000,0.001,6597,5909,1,1.000,0.000,0.005,88997,0.320,0.055,0.000,106.43,10935,0,13189.254,0.000,0.000,466793,1.00,14.32,0.000,0.000,0.000,8,8,8,38,16714,0.064,0.00,0.0061,0.026,696,0.059,0.000,0.068,0.000,2.93,1.98,6.86,0.00,0.000,1.00,1.00,1.01,0.059,0.00289,57.41,1.5173,24.52,135766.9,139739.8,0.000,0.1977,106.227,115.871,1.000,1.000
280000,2074,1.442,0.037,11.91,40526,36068,1272,0,3183,0,1016283.1,13132.7,0.003,0.369,0.600,0.028,380,8.08,1.88,0.04,0.77,0.00,0.00,0.04,0.70,8.00,1.56,0.00,0.00,0.000,0.000,54,0.834,0.205,0.791,0.000,0.004,6610,5809,1,1.000,0.000,0.005,89101,0.315,0.052,0.000,106.47,10680,0,13132.712,0.000,0.000,450672,1.01,14.32,0.000,0.000,0.000,8,8,8,38,16754,0.064,0.00,0.0061,0.029,694,0.058,0.000,0.067,0.000,2.91,2.00,6.84,0.00,0.000,1.01,1.01,1.02,0.058,0.00285,57.37,1.5099,20.29,135786.0,139723.1,0.000,0.1967,106.276,115.540,1.000,1.000
290000,2110,1.440,0.038,11.91,40772,36311,1275,0,3150,0,1018046.1,13131.3,0.003,0.369,0.601,0.027,417,8.00,1.78,0.01,0.24,0.00,0.00,0.03,0.86,7.97,1.58,0.00,0.00,0.000,0.000,60,0.789,0.211,0.786,0.000,0.002,6722,5847,1,1.000,0.000,0.003,88148,0.319,0.056,0.000,106.57,10969,0,13131.312,0.000,0.000,454838,1.00,14.47,0.000,0.000,0.000,7,8,8,41,16878,0.064,0.00,0.0061,0.028,683,0.059,0.000,0.068,0.000,2.90,1.99,6.78,0.00,0.000,1.00,1.00,1.00,0.059,0.00279,57.27,1.5098,22.48,135714.7,139706.1,0.000,0.1963,106.364,115.590,1.000,1.000
300000,2117,1.409,0.038,11.93,41137,36593,1250,0,3287,0,1020203.2,13192.6,0.003,0.366,0.603,0.028,413,7.99,2.22,0.03,0.60,0.00,0.00,0.04,0.76,7.92,1.88,0.00,0.00,0.000,0.000,66,0.734,0.212,0.786,0.000,0.002,6437,5523,1,1.000,0.000,0.004,83968,0.322,0.055,0.000,106.66,11432,0,13192.591,0.000,0.000,444022,1.01,14.60,0.000,0.000,0.000,6,8,8,40,16909,0.065,0.00,0.0061,0.028,719,0.057,0.000,0.067,0.000,2.92,2.00,6.71,0.00,0.000,1.01,1.01,1.01,0.057,0.00277,57.18,1.5207,21.38,135747.8,139688.6,0.000,0.2014,106.460,115.353,1.000,1.000
310000,2117,1.383,0.038,12.23,42343,37564,1298,0,3481,0,1024992.7,13609.8,0.003,0.354,0.604,0.038,410,7.74,2.04,0.02,0.54,0.00,0.00,0.02,0.38,7.71,1.76,0.00,0.00,0.000,0.000,59,0.591,0.190,0.806,0.000,0.003,6704,5330,2,0.869,0.000,0.002,84359,0.313,0.055,0.000,106.85,12881,0,13609.840,0.000,0.000,406483,1.00,14.98,0.000,0.000,0.000,6,8,8,40,16391,0.063,0.00,0.0063,0.031,713,0.054,0.000,0.065,0.000,2.84,1.99,6.52,0.00,0.000,1.00,1.01,1.01,0.054,0.00267,56.99,1.5730,24.90,135784.6,139669.7,0.000,0.2113,106.645,114.593,1.000,1.000
320000,2162,1.361,0.037,12.92,42968,37810,1484,0,3629,0,1027499.9,13928.9,0.002,0.333,0.587,0.078,396,7.55,2.35,0.00,0.13,0.00,0.00,0.03,0.85,7.51,2.18,0.00,0.00,0.000,0.000,66,0.470,0.207,0.790,0.000,0.003,6209,4759,1,0.914,0.086,0.003,72809,0.286,0.056,0.000,106.87,14940,0,13928.936,0.000,0.000,301701,1.00,15.39,0.000,0.000,0.000,6,7,8,56,16326,0.062,0.00,0.0063,0.025,715,0.042,0.000,0.056,0.000,2.75,2.00,6.31,0.00,0.000,1.00,1.00,1.00,0.042,0.00244,56.97,1.6138,29.71,135772.9,139648.5,0.000,0.2202,106.651,112.579,1.000,1.000
330000,2156,1.401,0.036,13.38,44753,39093,1553,0,4113,0,1029236.2,14803.4,0.001,0.322,0.552,0.124,384,7.43,2.10,0.01,0.41,0.00,0.00,0.02,0.71,7.39,1.91,0.00,0.00,0.000,0.000,69,0.648,0.194,0.801,0.000,0.005,5917,4713,2,0.955,0.000,0.002,63491,0.253,0.051,0.000,106.89,16443,0,14803.442,0.000,0.001,224366,1.01,15.63,0.000,0.000,0.000,7,7,8,46,16011,0.061,0.00,0.0065,0.022,724,0.032,0.000,0.048,0.000,2.78,1.99,6.19,0.00,0.000,1.00,1.00,1.01,0.032,0.00235,56.95,1.7222,20.46,135688.4,139624.9,0.000,0.2425,106.640,111.344,1.000,1.000
340000,2170,1.374,0.035,13.63,45783,39953,1524,0,4292,0,1029678.2,14996.2,0.001,0.321,0.533,0.145,404,7.41,2.19,0.01,0.52,0.00,0.00,0.01,0.38,7.39,2.07,0.00,0.00,0.000,0.000,66,0.744,0.211,0.789,0.000,0.000,5777,4475,2,0.990,0.000,0.002,58408,0.228,0.053,0.000,106.85,17441,0,14996.181,0.000,0.000,199950,1.00,15.65,0.000,0.000,0.000,7,7,8,39,16085,0.061,0.00,0.0064,0.023,730,0.029,0.000,0.046,0.000,2.74,2.01,6.17,0.00,0.000,1.00,1.00,1.00,0.029,0.00231,56.99,1.7507,22.32,135716.6,139600.6,0.000,0.2506,106.608,111.025,1.000,1.000
350000,2180,1.360,0.037,13.62,45392,39411,1591,0,4380,0,1028737.1,15086.2,0.001,0.322,0.530,0.147,412,7.39,1.90,0.01,0.41,0.00,0.00,0.03,0.48,7.36,1.71,0.00,0.00,0.000,0.000,68,0.728,0.204,0.794,0.000,0.002,5746,4188,2,0.997,0.000,0.004,59298,0.226,0.053,0.000,106.79,17799,0,15086.193,0.000,0.000,201608,1.00,15.65,0.000,0.000,0.000,7,7,8,32,16120,0.061,0.00,0.0064,0.028,722,0.029,0.000,0.046,0.000,2.77,2.00,6.18,0.00,0.000,1.00,1.00,1.00,0.029,0.00230,57.05,1.7623,24.88,135687.9,139576.4,0.000,0.2532,106.537,110.994,1.000,1.000
360000,2162,1.363,0.037,13.75,45521,39597,1583,0,4359,0,1029193.9,15014.9,0.001,0.322,0.524,0.154,420,7.47,2.82,0.01,0.29,0.00,0.00,0.02,0.44,7.44,2.56,0.00,0.00,0.000,0.000,74,0.764,0.186,0.809,0.000,0.004,5737,4053,1,1.000,0.000,0.005,56132,0.219,0.054,0.000,106.81,17673,0,15014.857,0.000,0.000,191969,1.00,15.66,0.000,0.000,0.000,7,7,8,55,16160,0.062,0.00,0.0064,0.027,718,0.027,0.000,0.045,0.000,2.79,2.01,6.16,0.00,0.000,1.00,1.00,1.00,0.027,0.00232,57.03,1.7546,24.92,135679.2,139551.9,0.000,0.2529,106.558,110.922,1.000,1.000
