step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,3,129,14.7,0.5,0.0,0.1,14.2,0.0,1.12,12.4,19,129,10.44,0.69,129,0,0,0.0,1.00,1.17,1.17,3.22,2.10,7.69,40.5
5000,4,116,12.5,0.2,0.7,0.4,11.2,0.0,1.04,16.8,30,209,13.72,0.36,115,0,1,0.1,1.01,1.07,1.05,2.75,3.53,4.07,22.5
6000,4,127,9.1,0.2,0.0,0.0,8.8,0.0,1.06,18.8,30,309,17.77,0.37,127,0,0,0.0,1.02,1.10,1.07,2.33,3.34,3.28,25.5
6000,3,109,13.5,0.0,0.0,0.0,13.5,0.0,1.00,12.8,16,160,11.50,0.51,109,0,0,0.0,1.00,1.01,1.01,3.21,1.85,7.75,39.1
6000,6,18,11.7,0.0,0.0,0.2,11.5,0.0,1.00,14.2,6,235,15.15,0.48,18,0,0,0.0,1.00,1.00,1.00,2.94,3.61,5.28,24.2
7000,4,125,8.9,0.0,0.0,0.0,8.9,0.0,1.00,19.3,24,331,18.18,0.37,125,0,0,0.0,1.00,1.00,1.00,2.18,3.26,3.10,26.9
7000,3,83,10.9,0.0,0.0,0.0,10.8,0.0,1.00,14.2,17,183,11.25,0.43,82,0,1,0.0,1.00,1.00,1.00,3.14,1.77,7.14,38.6
7000,6,11,8.5,0.0,0.0,0.0,8.5,0.0,1.00,16.9,2,282,16.45,0.25,11,0,0,0.0,1.00,1.00,1.00,2.91,3.18,4.36,23.2
8000,4,116,8.9,0.0,0.0,0.0,8.9,0.0,1.00,19.2,16,423,23.95,0.40,115,0,1,0.0,1.00,1.00,1.01,2.28,3.22,3.16,27.0
8000,3,73,10.5,0.1,0.0,0.0,10.4,0.0,1.03,15.0,19,222,13.16,0.36,73,0,0,0.0,1.00,1.05,1.04,2.90,1.89,6.62,38.1
8000,6,6,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.0,1,645,34.74,0.37,6,0,0,0.0,1.00,1.00,1.00,2.83,3.00,4.00,23.4
9000,4,87,8.9,0.0,0.0,0.0,8.9,0.0,1.00,19.4,17,463,25.96,0.42,87,0,0,0.0,1.00,1.00,1.00,2.05,3.28,3.03,29.0
9000,3,56,8.1,0.0,0.0,0.0,8.1,0.0,1.00,16.1,12,299,17.20,0.31,56,0,0,0.0,1.00,1.00,1.00,2.70,1.68,6.25,37.6
9000,6,11,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.0,1,242,13.48,0.15,11,0,0,0.0,1.00,1.00,1.00,2.27,3.00,4.00,24.1
10000,4,77,9.0,0.0,0.0,0.0,9.0,0.0,1.02,19.4,17,502,27.43,0.42,75,0,2,0.0,1.01,1.02,1.02,2.21,3.34,3.00,29.9
10000,3,28,8.1,0.0,0.0,0.0,8.1,0.0,1.00,13.9,2,355,19.55,0.42,28,0,0,0.0,1.00,1.00,1.00,2.96,1.04,8.00,36.5
11000,4,89,9.7,0.0,0.0,0.0,9.7,0.0,1.00,19.1,15,567,32.75,0.42,89,0,0,0.0,1.00,1.00,1.00,2.28,3.35,3.09,31.0
11000,3,84,10.0,0.3,0.0,0.0,9.8,0.0,1.05,15.2,12,240,14.42,0.32,84,0,0,0.0,1.00,1.09,1.06,2.92,1.74,6.64,35.5
12000,4,151,10.7,0.0,0.0,0.0,10.7,0.0,1.00,18.3,26,521,31.91,0.67,151,0,0,0.0,1.00,1.00,1.00,2.38,3.51,3.36,28.9
12000,3,63,10.0,0.3,0.0,0.0,9.7,0.0,1.08,15.7,13,230,13.92,0.30,62,0,1,0.0,1.00,1.12,1.09,2.86,1.98,6.19,34.5
13000,4,186,10.8,0.0,0.0,0.0,10.8,0.0,1.00,18.3,26,565,34.40,0.64,186,0,0,0.0,1.00,1.00,1.00,2.33,3.56,3.31,28.8
13000,3,37,10.1,0.0,0.0,0.0,10.1,0.0,1.00,17.5,6,390,22.80,0.44,37,0,0,0.0,1.00,1.00,1.00,2.57,2.16,5.08,35.6
14000,4,128,12.3,0.0,0.1,0.1,12.1,0.0,1.00,17.4,22,579,36.56,0.72,124,0,4,0.0,1.00,1.00,1.00,2.25,3.78,3.53,30.2
14000,3,48,8.6,0.1,0.0,0.0,8.5,0.0,1.02,18.0,9,268,15.72,0.31,46,0,2,0.0,1.00,1.04,1.03,2.27,2.19,4.79,34.8
15000,4,142,12.2,0.0,0.1,0.0,12.1,0.0,1.00,17.3,32,461,29.59,0.51,141,0,1,0.0,1.00,1.00,1.00,2.36,3.75,3.61,30.5
15000,3,40,8.2,0.0,0.0,0.0,8.2,0.0,1.00,18.2,9,439,23.67,0.39,38,0,2,0.0,1.00,1.00,1.00,2.35,2.05,4.82,34.7
16000,4,160,11.2,0.0,0.0,0.0,11.2,0.0,1.00,17.9,28,513,32.69,0.53,160,0,0,0.0,1.00,1.00,1.00,2.12,3.57,3.46,28.7
16000,3,61,8.9,0.0,0.0,0.0,8.9,0.0,1.00,17.6,9,379,22.31,0.55,61,0,0,0.0,1.00,1.00,1.00,2.66,2.05,5.16,33.7
17000,4,149,11.7,0.2,0.0,0.0,11.5,0.0,1.03,17.8,23,603,38.02,0.72,148,0,1,0.0,1.01,1.04,1.03,2.28,3.64,3.47,29.7
17000,3,102,8.7,0.0,0.0,0.0,8.7,0.0,1.00,17.8,14,314,17.70,0.38,102,0,0,0.0,1.00,1.00,1.00,2.49,2.03,5.09,32.5
18000,4,136,12.1,0.0,0.1,0.1,12.0,0.0,1.00,17.3,30,512,32.29,0.65,136,0,0,0.0,1.00,1.00,1.00,2.33,3.70,3.65,30.0
18000,3,61,8.8,0.0,0.0,0.0,8.7,0.0,1.01,17.4,10,396,22.62,0.47,60,0,1,0.0,1.00,1.01,1.01,2.56,2.13,5.18,34.0
19000,4,178,11.8,0.0,0.1,0.0,11.7,0.0,1.00,17.6,28,478,29.74,0.57,178,0,0,0.0,1.00,1.00,1.00,2.34,3.69,3.51,28.3
19000,3,51,8.9,0.0,0.0,0.0,8.9,0.0,1.00,17.9,4,343,19.63,0.24,51,0,0,0.0,1.00,1.00,1.00,2.20,2.04,5.02,33.9
20000,4,170,11.6,0.2,0.1,0.1,11.2,0.0,1.06,17.6,34,506,32.21,0.69,169,0,1,0.0,1.04,1.08,1.07,2.34,3.64,3.57,29.0
20000,3,41,9.4,0.0,0.3,0.0,9.1,0.0,1.00,17.2,6,312,18.62,0.33,41,0,0,0.0,1.00,1.00,1.00,2.66,2.15,5.27,33.7
21000,4,154,11.5,0.0,0.0,0.0,11.5,0.0,1.00,17.5,29,552,34.33,0.67,154,0,0,0.0,1.00,1.00,1.00,2.40,3.72,3.52,29.3
21000,3,19,8.7,0.0,0.0,0.0,8.7,0.0,1.00,18.0,5,494,29.28,0.41,19,0,0,0.0,1.00,1.00,1.00,2.58,2.05,4.95,33.6
22000,4,190,11.8,0.0,0.1,0.0,11.7,0.0,1.01,17.4,34,432,27.15,0.59,188,0,2,0.0,1.01,1.01,1.01,2.43,3.63,3.66,27.4
22000,3,36,8.6,0.0,0.0,0.0,8.6,0.0,1.00,17.9,7,258,15.41,0.22,36,0,0,0.0,1.00,1.00,1.00,2.64,2.06,5.00,34.5
23000,4,263,11.5,0.0,0.0,0.0,11.5,0.0,1.00,17.7,40,413,26.23,0.56,261,0,2,0.0,1.00,1.00,1.00,2.30,3.60,3.57,24.5
