step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,2,1986,9.3,0.0,0.0,0.1,9.3,0.0,1.00,14.6,73,543,31.74,0.37,635,686,665,0.0,1.00,1.00,1.00,2.98,2.38,6.33,0.0
6000,2,1969,9.4,0.0,0.0,0.0,9.4,0.0,1.00,14.5,65,579,33.71,0.37,645,665,659,0.0,1.00,1.00,1.00,2.99,2.50,6.25,0.0
7000,2,1977,9.5,0.0,0.0,0.0,9.5,0.0,1.00,14.4,61,612,35.31,0.38,660,661,656,0.0,1.00,1.00,1.00,3.02,2.63,6.16,0.0
8000,2,1959,9.6,0.0,0.0,0.0,9.6,0.0,1.00,14.3,58,623,35.96,0.38,635,655,669,0.0,1.00,1.00,1.01,3.02,2.70,6.17,0.0
9000,2,1949,9.7,0.0,0.0,0.1,9.7,0.0,1.00,14.2,51,594,34.47,0.37,649,653,647,0.0,1.00,1.00,1.00,3.10,2.74,6.16,0.0
10000,2,1958,9.9,0.0,0.0,0.1,9.8,0.0,1.00,14.2,49,629,36.52,0.36,648,655,655,0.0,1.00,1.00,1.00,3.09,2.84,6.10,0.0
11000,2,1921,9.9,0.0,0.0,0.1,9.9,0.0,1.00,14.0,57,656,38.21,0.40,631,647,643,0.0,1.00,1.00,1.00,3.10,2.88,6.11,0.0
12000,2,1913,10.0,0.0,0.0,0.1,9.9,0.0,1.00,14.0,50,642,37.41,0.40,641,628,644,0.0,1.00,1.00,1.00,3.11,2.89,6.10,0.0
13000,2,1926,10.0,0.0,0.0,0.1,9.9,0.0,1.00,14.0,47,664,38.62,0.40,653,644,629,0.0,1.00,1.00,1.00,3.06,2.88,6.14,0.0
14000,2,1916,10.0,0.0,0.0,0.1,9.9,0.0,1.00,14.0,47,657,38.29,0.40,646,637,633,0.0,1.00,1.00,1.00,3.14,2.90,6.12,0.0
15000,2,1895,10.0,0.0,0.0,0.1,9.9,0.0,1.00,14.0,59,654,38.05,0.39,631,636,628,0.0,1.00,1.00,1.00,3.10,2.90,6.14,0.0
16000,2,1901,10.0,0.0,0.0,0.0,9.9,0.0,1.00,13.9,49,644,37.65,0.38,634,625,642,0.0,1.00,1.00,1.00,3.13,2.89,6.17,0.0
17000,2,1921,10.1,0.0,0.0,0.1,10.0,0.0,1.00,13.8,50,627,36.55,0.37,634,641,646,0.0,1.00,1.00,1.00,3.13,2.88,6.23,0.0
