step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,1365,1.407,0.042,10.55,35258,32615,341,0,2260,0,686199.4,9661.7,0.002,0.435,0.563,0.000,574,7.41,2.19,0.06,1.06,0.00,0.00,0.02,0.40,7.33,1.50,0.00,0.00,0.000,0.000,63,0.355,0.234,0.763,0.000,0.003,7408,3593,1,0.973,0.027,0.003,100224,0.109,0.066,0.000,68.23,13482,0,9661.721,0.000,0.000,507726,1.02,15.46,0.000,0.000,0.000,6,7,8,58,10109,0.039,0.00,0.0069,0.129,6,0.085,0.000,0.171,0.000,2.85,1.15,7.74,0.00,0.000,1.01,1.02,1.03,0.085,0.00303,36.87,1.0786,9.18,137327.1,140144.1,58.744,0.1125,68.115,77.184,0.638,0.388
120000,1407,1.329,0.039,10.67,30879,28324,576,0,1937,0,687528.5,8296.3,0.000,0.463,0.536,0.000,579,7.21,1.54,0.06,0.79,0.00,0.00,0.02,0.31,7.14,1.31,0.00,0.00,0.000,0.000,51,0.304,0.234,0.762,0.000,0.004,7319,4317,1,0.994,0.006,0.004,69290,0.115,0.055,0.000,68.61,11370,0,8296.316,0.000,0.001,520761,1.02,15.74,0.000,0.000,0.000,6,7,8,24,10146,0.039,0.00,0.0068,0.141,4,0.081,0.000,0.146,0.000,2.82,1.08,7.71,0.00,0.000,1.01,1.02,1.04,0.081,0.00308,36.68,0.9291,6.64,137419.6,140136.2,58.549,0.0997,68.522,75.984,0.639,0.389
130000,1385,1.360,0.038,10.77,27782,25300,822,0,1682,0,686580.8,7512.5,0.000,0.516,0.484,0.000,595,7.30,1.86,0.09,1.11,0.00,0.00,0.02,0.42,7.19,1.57,0.00,0.00,0.000,0.000,58,0.593,0.244,0.751,0.000,0.005,7517,5192,1,1.000,0.000,0.002,49859,0.120,0.055,0.000,68.80,9387,0,7512.529,0.000,0.000,584397,1.03,15.68,0.000,0.000,0.000,7,7,8,32,10112,0.039,0.00,0.0069,0.170,3,0.081,0.000,0.130,0.000,2.87,1.11,7.83,0.00,0.000,1.03,1.03,1.05,0.081,0.00342,36.63,0.8443,8.93,137424.1,140127.8,58.411,0.0928,68.709,76.028,0.638,0.389
140000,1386,1.372,0.039,10.84,27242,24728,844,0,1669,1,685667.1,7364.7,0.000,0.536,0.464,0.000,588,7.18,1.07,0.04,0.49,0.00,0.00,0.01,0.25,7.12,1.11,0.00,0.00,0.000,0.000,43,0.690,0.227,0.769,0.000,0.004,7596,5894,1,0.889,0.111,0.004,48947,0.119,0.062,0.000,68.78,8862,0,7364.669,0.000,0.000,631250,1.02,15.76,0.000,0.000,0.000,7,7,8,21,9949,0.038,0.00,0.0069,0.151,4,0.085,0.000,0.125,0.000,2.85,1.07,7.88,0.00,0.000,1.01,1.01,1.04,0.085,0.00351,36.66,0.8289,9.37,137373.4,140119.2,58.394,0.0924,68.685,76.177,0.640,0.388
150000,1381,1.340,0.039,10.91,27564,25211,844,0,1514,0,685533.8,7239.4,0.000,0.536,0.464,0.000,593,7.15,1.13,0.04,0.49,0.00,0.00,0.02,0.33,7.09,1.12,0.00,0.00,0.000,0.000,45,0.740,0.244,0.752,0.000,0.004,7590,6525,2,0.944,0.000,0.004,53791,0.123,0.058,0.000,68.75,9328,0,7239.412,0.000,0.000,636743,1.02,15.81,0.000,0.000,0.000,7,7,8,20,9868,0.038,0.00,0.0070,0.174,3,0.085,0.000,0.127,0.000,2.85,1.06,7.86,0.00,0.000,1.01,1.01,1.03,0.085,0.00352,36.69,0.8119,9.51,137423.0,140110.6,58.404,0.0880,68.666,76.215,0.638,0.388
160000,1381,1.395,0.038,10.93,27797,25360,795,0,1642,0,684934.9,7412.2,0.000,0.535,0.465,0.000,596,7.17,1.62,0.03,0.37,0.00,0.00,0.05,0.83,7.09,1.20,0.00,0.00,0.000,0.000,47,0.774,0.232,0.761,0.000,0.007,7677,7029,2,0.965,0.000,0.004,55776,0.119,0.054,0.000,68.68,9858,0,7412.155,0.000,0.000,645031,1.01,15.83,0.000,0.000,0.000,7,7,8,39,9904,0.038,0.00,0.0070,0.138,6,0.087,0.000,0.127,0.000,2.86,1.08,7.85,0.00,0.000,1.01,1.01,1.03,0.087,0.00351,36.63,0.8315,7.38,137360.5,140101.9,58.535,0.0905,68.580,76.225,0.638,0.389
170000,1372,1.353,0.040,10.90,27761,25300,828,0,1642,0,684855.1,7353.9,0.000,0.537,0.463,0.000,588,7.19,1.65,0.06,0.76,0.00,0.00,0.02,0.50,7.11,1.28,0.00,0.00,0.000,0.000,50,0.722,0.230,0.767,0.000,0.003,7705,7153,2,0.950,0.000,0.001,54704,0.124,0.056,0.000,68.67,9794,0,7353.923,0.000,0.000,643795,1.02,15.83,0.000,0.000,0.000,7,7,8,44,9858,0.038,0.00,0.0070,0.157,6,0.086,0.000,0.127,0.000,2.84,1.09,7.81,0.00,0.000,1.02,1.02,1.03,0.086,0.00354,36.64,0.8266,8.83,137386.2,140093.2,58.525,0.0910,68.584,76.251,0.638,0.389
180000,1357,1.371,0.039,10.93,27548,25118,815,0,1630,0,685251.4,7321.5,0.000,0.539,0.460,0.000,591,7.24,1.64,0.03,0.50,0.00,0.00,0.04,0.59,7.17,1.36,0.00,0.00,0.000,0.000,37,0.721,0.225,0.772,0.000,0.002,7881,7007,1,0.950,0.050,0.004,56898,0.120,0.058,0.000,68.74,9719,0,7321.545,0.000,0.000,652170,1.01,15.69,0.000,0.000,0.000,7,7,8,41,9826,0.037,0.00,0.0070,0.158,3,0.087,0.000,0.127,0.000,2.86,1.08,7.89,0.00,0.000,1.01,1.01,1.01,0.087,0.00359,36.65,0.8231,9.40,137391.2,140084.4,58.449,0.0909,68.649,76.346,0.639,0.388
190000,1379,1.367,0.039,10.90,27302,24856,801,0,1623,0,684825.9,7254.8,0.000,0.537,0.463,0.000,573,7.21,1.77,0.06,0.67,0.00,0.00,0.02,0.63,7.13,1.42,0.00,0.00,0.000,0.000,45,0.724,0.219,0.773,0.000,0.008,7636,6651,2,0.942,0.000,0.002,52823,0.123,0.055,0.000,68.72,9463,0,7254.845,0.000,0.001,641052,1.03,15.78,0.000,0.000,0.000,7,7,8,49,9947,0.038,0.00,0.0070,0.140,6,0.086,0.000,0.125,0.000,2.85,1.09,7.85,0.00,0.000,1.02,1.02,1.05,0.086,0.00353,36.65,0.8151,10.13,137355.0,140075.7,58.474,0.0896,68.624,76.119,0.639,0.388
200000,1390,1.347,0.038,10.94,27894,25500,781,0,1602,0,685043.2,7267.2,0.000,0.538,0.462,0.000,578,7.22,1.64,0.04,0.61,0.00,0.00,0.01,0.30,7.17,1.36,0.00,0.00,0.000,0.000,48,0.731,0.253,0.744,0.000,0.003,7802,7261,2,0.976,0.000,0.004,61786,0.116,0.056,0.000,68.68,9946,0,7267.210,0.000,0.000,648908,1.01,15.76,0.000,0.000,0.000,7,7,8,41,10033,0.038,0.00,0.0069,0.147,5,0.087,0.000,0.128,0.000,2.85,1.08,7.87,0.00,0.000,1.01,1.01,1.02,0.087,0.00351,36.64,0.8158,9.33,137367.1,140067.1,58.523,0.0891,68.590,76.332,0.637,0.388
210000,1381,1.354,0.038,10.96,27636,25383,775,0,1487,0,684877.1,7214.8,0.000,0.536,0.464,0.000,590,7.22,1.62,0.04,0.54,0.00,0.00,0.02,0.26,7.16,1.61,0.00,0.00,0.000,0.000,52,0.730,0.235,0.757,0.000,0.009,7735,7535,2,0.998,0.000,0.006,68146,0.116,0.053,0.000,68.65,9923,0,7214.779,0.000,0.000,640880,1.02,15.73,0.000,0.000,0.000,7,7,8,43,9974,0.038,0.00,0.0069,0.151,11,0.086,0.000,0.127,0.000,2.86,1.10,7.86,0.00,0.000,1.02,1.02,1.04,0.086,0.00352,36.67,0.8086,5.56,137370.2,140058.5,58.524,0.0875,68.563,76.190,0.640,0.388
220000,1385,1.347,0.039,10.95,27980,25675,746,0,1555,0,685196.5,7274.4,0.000,0.534,0.466,0.000,597,7.25,1.61,0.05,0.71,0.00,0.00,0.01,0.30,7.19,1.43,0.00,0.00,0.000,0.000,49,0.724,0.245,0.749,0.000,0.006,7586,7372,2,0.994,0.000,0.003,64989,0.113,0.058,0.000,68.67,10412,0,7274.423,0.000,0.000,642407,1.02,15.69,0.000,0.000,0.000,7,7,8,36,10047,0.038,0.00,0.0069,0.142,7,0.087,0.000,0.129,0.000,2.87,1.09,7.85,0.00,0.000,1.01,1.02,1.02,0.087,0.00350,36.64,0.8153,11.40,137338.1,140050.0,58.524,0.0872,68.585,76.277,0.641,0.389
230000,1373,1.361,0.039,10.96,27969,25676,745,0,1560,0,685024.9,7210.8,0.000,0.534,0.466,0.000,575,7.25,1.73,0.06,0.97,0.00,0.00,0.02,0.53,7.17,1.47,0.00,0.00,0.000,0.000,52,0.702,0.244,0.752,0.000,0.004,7682,7446,1,1.000,0.000,0.004,60700,0.120,0.055,0.000,68.69,10465,0,7210.776,0.000,0.000,645030,1.02,15.72,0.000,0.000,0.000,7,7,8,40,9955,0.038,0.00,0.0070,0.142,3,0.087,0.000,0.128,0.000,2.87,1.09,7.87,0.00,0.000,1.02,1.02,1.04,0.087,0.00352,36.67,0.8081,6.84,137342.3,140041.3,58.478,0.0875,68.605,76.224,0.638,0.388
240000,1356,1.366,0.039,10.97,27951,25702,747,0,1519,1,684145.9,7190.2,0.000,0.525,0.475,0.000,571,7.17,1.56,0.06,0.93,0.00,0.00,0.02,0.36,7.10,1.35,0.00,0.00,0.000,0.000,49,0.604,0.220,0.776,0.000,0.004,7584,7224,1,1.000,0.000,0.004,50698,0.119,0.059,0.000,68.59,10091,0,7190.244,0.000,0.001,638337,1.03,15.85,0.000,0.000,0.000,7,7,8,29,9727,0.037,0.00,0.0071,0.146,1,0.087,0.000,0.127,0.000,2.85,1.08,7.82,0.00,0.000,1.02,1.02,1.03,0.087,0.00350,36.66,0.8059,13.57,137342.2,140032.6,58.591,0.0862,68.501,75.918,0.638,0.388
250000,1379,1.361,0.039,10.96,28510,26217,785,0,1485,0,684452.6,7343.0,0.000,0.519,0.481,0.000,538,7.25,1.74,0.05,0.65,0.00,0.00,0.02,0.57,7.17,1.51,0.00,0.00,0.000,0.000,48,0.480,0.241,0.756,0.000,0.003,7911,7284,1,1.000,0.000,0.004,56027,0.122,0.066,0.000,68.58,10784,0,7343.028,0.000,0.000,629487,1.02,15.75,0.000,0.000,0.000,7,7,8,39,9996,0.038,0.00,0.0069,0.146,6,0.087,0.000,0.126,0.000,2.87,1.09,7.84,0.00,0.000,1.02,1.02,1.03,0.087,0.00341,36.68,0.8219,6.92,137311.2,140023.8,58.578,0.0883,68.488,75.757,0.638,0.388
260000,1361,1.362,0.039,10.96,28666,26447,760,0,1477,0,683795.6,7303.1,0.000,0.514,0.486,0.000,558,7.22,1.27,0.02,0.36,0.00,0.00,0.03,0.42,7.17,1.25,0.00,0.00,0.000,0.000,44,0.470,0.244,0.752,0.000,0.004,7780,7110,1,1.000,0.000,0.005,59414,0.115,0.067,0.000,68.52,10966,0,7303.055,0.000,0.000,625918,1.01,15.73,0.000,0.000,0.000,7,7,8,25,9821,0.037,0.00,0.0070,0.138,3,0.087,0.000,0.125,0.000,2.86,1.08,7.89,0.00,0.000,1.01,1.01,1.02,0.087,0.00342,36.67,0.8169,6.73,137327.0,140015.1,58.643,0.0866,68.439,75.613,0.637,0.389
270000,1379,1.381,0.038,10.97,28564,26272,770,0,1504,0,683480.0,7330.6,0.000,0.510,0.489,0.000,566,7.21,1.45,0.05,0.57,0.00,0.00,0.02,0.41,7.14,1.45,0.00,0.00,0.000,0.000,61,0.389,0.235,0.761,0.000,0.004,7754,6921,1,1.000,0.000,0.004,55955,0.119,0.055,0.000,68.49,11230,0,7330.628,0.000,0.000,618050,1.02,15.78,0.000,0.000,0.000,7,7,8,27,9937,0.038,0.00,0.0069,0.141,1,0.087,0.000,0.125,0.000,2.86,1.09,7.85,0.00,0.000,1.01,1.02,1.05,0.087,0.00335,36.70,0.8194,6.61,137282.6,140006.3,58.650,0.0864,68.405,75.408,0.638,0.388
280000,1372,1.412,0.039,10.97,29113,26797,711,0,1612,0,683557.1,7533.2,0.000,0.505,0.494,0.000,560,7.19,1.41,0.06,0.56,0.00,0.00,0.02,0.34,7.12,1.34,0.00,0.00,0.000,0.000,56,0.418,0.228,0.766,0.000,0.006,7745,6697,1,1.000,0.000,0.003,57812,0.117,0.063,0.000,68.47,11741,0,7533.194,0.000,0.000,614708,1.02,15.78,0.000,0.000,0.000,7,7,8,37,9870,0.038,0.00,0.0070,0.141,3,0.087,0.000,0.127,0.000,2.88,1.08,7.88,0.00,0.000,1.02,1.02,1.05,0.087,0.00333,36.68,0.8436,5.13,137226.0,139997.6,58.687,0.0904,68.378,75.437,0.637,0.388
290000,1391,1.355,0.038,10.97,28978,26692,750,0,1517,0,683345.8,7397.2,0.000,0.500,0.500,0.000,544,7.13,1.00,0.04,0.47,0.00,0.00,0.01,0.22,7.08,0.98,0.00,0.00,0.000,0.000,52,0.466,0.239,0.759,0.000,0.002,7764,6616,1,1.000,0.000,0.001,54938,0.118,0.055,0.000,68.42,11678,0,7397.183,0.000,0.000,608330,1.01,15.84,0.000,0.000,0.000,7,7,8,19,9911,0.038,0.00,0.0069,0.137,3,0.087,0.000,0.125,0.000,2.85,1.06,7.89,0.00,0.000,1.01,1.01,1.03,0.087,0.00325,36.71,0.8274,3.41,137290.7,139988.9,58.707,0.0879,68.341,75.213,0.639,0.388
300000,1357,1.412,0.041,10.97,29016,26757,744,0,1549,0,683711.1,7452.3,0.000,0.504,0.495,0.000,547,7.19,1.37,0.07,0.89,0.00,0.00,0.04,0.68,7.09,1.15,0.00,0.00,0.000,0.000,51,0.404,0.234,0.758,0.000,0.007,7753,6666,1,1.000,0.000,0.005,54788,0.118,0.057,0.000,68.49,11581,0,7452.324,0.000,0.001,614843,1.03,15.78,0.000,0.000,0.000,7,7,8,28,9761,0.037,0.00,0.0071,0.136,3,0.087,0.000,0.125,0.000,2.86,1.09,7.84,0.00,0.000,1.02,1.02,1.06,0.087,0.00336,36.69,0.8344,9.89,137199.4,139980.1,58.667,0.0885,68.388,75.346,0.637,0.388
310000,1370,1.378,0.038,10.96,29272,27079,692,0,1488,0,683745.9,7391.1,0.000,0.503,0.497,0.000,554,7.24,1.71,0.05,0.80,0.00,0.00,0.04,0.72,7.16,1.39,0.00,0.00,0.000,0.000,51,0.451,0.232,0.764,0.000,0.004,7782,6344,1,1.000,0.000,0.004,55755,0.117,0.059,0.000,68.45,11640,0,7391.136,0.000,0.000,604577,1.02,15.74,0.000,0.000,0.000,7,7,8,36,9925,0.038,0.00,0.0070,0.140,4,0.086,0.000,0.127,0.000,2.90,1.09,7.90,0.00,0.000,1.02,1.01,1.03,0.086,0.00334,36.67,0.8250,7.18,137269.4,139971.4,58.719,0.0862,68.370,75.368,0.638,0.388
320000,1361,1.376,0.039,10.97,29147,26858,765,0,1533,0,683934.7,7500.3,0.000,0.506,0.494,0.000,543,7.22,1.62,0.08,0.90,0.00,0.00,0.02,0.26,7.12,1.51,0.00,0.00,0.000,0.000,56,0.489,0.226,0.766,0.000,0.007,7784,6186,1,1.000,0.000,0.005,59729,0.117,0.054,0.000,68.50,11509,0,7500.296,0.000,0.000,612737,1.04,15.79,0.000,0.000,0.000,7,7,8,31,9824,0.037,0.00,0.0071,0.145,3,0.087,0.000,0.126,0.000,2.86,1.09,7.86,0.00,0.000,1.03,1.03,1.06,0.087,0.00337,36.74,0.8399,6.73,137254.9,139962.7,58.593,0.0899,68.413,75.458,0.639,0.388
330000,1391,1.337,0.037,10.96,29071,26892,723,0,1426,0,683390.3,7256.7,0.000,0.504,0.496,0.000,546,7.13,1.13,0.05,0.46,0.00,0.00,0.02,0.57,7.06,1.08,0.00,0.00,0.000,0.000,52,0.417,0.231,0.764,0.000,0.004,7698,6248,1,1.000,0.000,0.004,57426,0.116,0.055,0.000,68.43,11324,0,7256.659,0.000,0.000,602639,1.02,15.85,0.000,0.000,0.000,7,7,8,24,9914,0.038,0.00,0.0070,0.139,6,0.086,0.000,0.125,0.000,2.86,1.07,7.85,0.00,0.000,1.01,1.02,1.04,0.086,0.00328,36.74,0.8112,7.45,137285.0,139953.9,58.667,0.0854,68.352,75.173,0.639,0.388
340000,1372,1.334,0.039,10.96,29366,27263,678,0,1444,0,683583.8,7317.7,0.000,0.499,0.500,0.000,550,7.20,1.46,0.05,0.51,0.00,0.00,0.05,1.02,7.10,1.22,0.00,0.00,0.000,0.000,49,0.401,0.235,0.760,0.000,0.004,7824,6000,1,1.000,0.000,0.004,56898,0.122,0.066,0.000,68.48,11481,0,7317.684,0.000,0.000,603032,1.02,15.79,0.000,0.000,0.000,7,7,8,30,9873,0.038,0.00,0.0070,0.147,4,0.087,0.000,0.127,0.000,2.87,1.08,7.88,0.00,0.000,1.01,1.01,1.04,0.087,0.00331,36.74,0.8172,6.83,137272.2,139945.2,58.616,0.0855,68.394,75.273,0.636,0.388
350000,1361,1.332,0.040,10.97,29027,26817,751,0,1470,0,683534.2,7343.8,0.000,0.502,0.498,0.000,549,7.23,1.60,0.09,1.21,0.00,0.00,0.02,0.58,7.11,1.25,0.00,0.00,0.000,0.000,52,0.441,0.228,0.763,0.000,0.009,7669,5995,1,1.000,0.000,0.004,57589,0.113,0.061,0.000,68.45,11237,0,7343.766,0.000,0.000,602332,1.04,15.74,0.000,0.000,0.000,7,7,8,32,9844,0.038,0.00,0.0071,0.145,4,0.086,0.000,0.126,0.000,2.84,1.10,7.86,0.00,0.000,1.03,1.03,1.05,0.086,0.00334,36.72,0.8211,9.18,137269.3,139936.4,58.670,0.0865,68.363,75.260,0.638,0.388
360000,1386,1.384,0.037,10.95,29207,27016,683,0,1483,0,684024.2,7308.8,0.000,0.501,0.499,0.000,576,7.19,1.13,0.04,0.44,0.00,0.00,0.01,0.19,7.14,1.16,0.00,0.00,0.000,0.000,49,0.412,0.228,0.766,0.000,0.006,7683,5952,1,1.000,0.000,0.003,56305,0.120,0.056,0.000,68.48,11602,0,7308.825,0.000,0.000,602652,1.02,15.77,0.000,0.000,0.000,7,7,8,22,9959,0.038,0.00,0.0069,0.143,7,0.086,0.000,0.127,0.000,2.86,1.08,7.87,0.00,0.000,1.01,1.01,1.04,0.086,0.00329,36.72,0.8165,8.75,137196.5,139927.9,58.632,0.0857,68.392,75.322,0.638,0.388
