step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,9,9,0,0,0,9,0,1.00,16,0.000,2322,2.09,141.75,1.95,5,8,8,0,1.00,1.00,1.00,2,3,5,8.4
100000,8,8,0,0,0,8,0,1.00,18,0.000,2268,0.13,130.63,2.21,5,8,8,0,1.00,1.00,1.00,3,3,4,16.4
100000,9,9,0,0,0,9,0,1.00,16,0.000,2045,1.66,124.55,2.81,5,8,8,0,1.00,1.00,1.00,3,3,5,13.8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1921,1.30,98.10,1.64,5,8,8,0,1.00,1.00,1.00,2,2,4,11.9
100000,10,10,0,0,0,10,0,1.00,16,0.000,1828,2.76,113.68,3.40,5,8,8,0,1.00,1.00,1.00,4,4,4,19.5
100000,8,8,0,0,0,8,0,1.00,18,0.000,1703,1.18,107.90,2.96,5,8,8,0,1.00,1.00,1.00,2,3,4,15.6
100000,9,9,0,0,0,9,0,1.00,16,0.000,1676,1.73,97.85,1.45,5,8,8,0,1.00,1.00,1.00,3,3,5,16.3
100000,8,8,0,0,0,8,0,1.00,18,0.000,1504,0.57,82.33,2.06,5,8,8,0,1.00,1.00,1.00,3,3,4,20.2
100000,8,8,0,0,0,8,0,1.00,18,0.000,1472,0.38,84.21,1.29,5,8,8,0,1.00,1.00,1.00,4,3,4,9.6
100000,8,8,0,0,0,8,0,1.00,18,0.000,1441,2.49,84.01,2.40,5,8,8,0,1.00,1.00,1.00,2,3,4,12.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1416,0.96,75.15,1.52,5,8,8,0,1.00,1.00,1.00,2,3,3,11.9
100000,9,9,0,0,0,9,0,1.00,16,0.000,1385,0.14,80.66,2.76,5,8,8,0,1.00,1.00,1.00,3,3,5,0.7
100000,9,9,0,0,0,9,0,1.00,16,0.000,1373,1.14,90.90,2.14,5,8,8,0,1.00,1.00,1.00,2,3,5,13.9
100000,9,9,0,0,0,9,0,1.00,16,0.000,1335,1.49,77.20,2.29,5,8,8,0,1.00,1.00,1.00,3,3,5,20.4
100000,7,7,0,0,0,7,0,1.00,18,0.000,1329,1.69,72.73,1.44,5,8,8,0,1.00,1.00,1.00,2,2,5,15.1
100000,9,9,0,0,0,9,0,1.00,16,0.000,1317,2.73,72.97,2.66,5,8,8,0,1.00,1.00,1.00,4,3,5,7.4
100000,9,9,0,0,0,9,0,1.00,16,0.000,1237,2.34,74.68,2.03,5,8,8,0,1.00,1.00,1.00,4,3,5,5.4
100000,8,8,0,0,0,8,0,1.00,18,0.000,1157,1.74,71.95,1.51,5,8,8,0,1.00,1.00,1.00,3,3,4,13.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,1148,0.55,54.30,1.11,5,8,8,0,1.00,1.00,1.00,2,3,3,9.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,1129,0.79,55.90,2.07,5,8,8,0,1.00,1.00,1.00,2,2,4,15.5
100000,8,8,0,0,0,8,0,1.00,18,0.000,1101,0.92,61.73,2.22,5,8,8,0,1.00,1.00,1.00,2,4,3,19.1
100000,6,6,0,0,0,6,0,1.00,20,0.000,1092,1.77,57.85,1.16,5,8,8,0,1.00,1.00,1.00,3,3,3,17.3
100000,12,12,0,0,0,12,0,1.00,10,0.000,1084,2.81,80.40,1.61,12,8,8,0,1.00,1.00,1.00,3,3,8,33.3
100000,4,4,0,0,0,4,0,1.00,22,0.000,1078,0.94,46.09,0.90,5,8,8,0,1.00,1.00,1.00,1,2,3,16.2
100000,8,8,0,0,0,8,0,1.00,18,0.000,1068,2.21,55.54,0.33,5,8,8,0,1.00,1.00,1.00,2,3,4,7.7
100000,7,7,0,0,0,7,0,1.00,18,0.000,1059,1.20,59.11,1.29,5,8,8,0,1.00,1.00,1.00,3,3,4,18.8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1049,1.70,59.32,0.95,5,8,8,0,1.00,1.00,1.00,2,3,4,22.7
100000,9,9,0,0,0,9,0,1.00,16,0.000,1048,0.29,66.83,2.07,5,8,8,0,1.00,1.00,1.00,3,3,5,18.6
100000,8,8,0,0,0,8,0,1.00,18,0.000,1015,1.27,55.92,2.31,5,8,8,0,1.00,1.00,1.00,2,3,4,24.6
100000,8,8,0,0,0,8,0,1.00,18,0.000,997,1.17,60.05,0.63,5,8,8,0,1.00,1.00,1.00,2,3,4,13.9
100000,8,8,0,0,0,8,0,1.00,18,0.000,983,2.37,58.82,0.57,5,8,8,0,1.00,1.00,1.00,2,3,4,24.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,931,0.26,52.64,0.94,5,8,8,0,1.00,1.00,1.00,3,3,5,7.2
100000,7,7,0,0,0,7,0,1.00,18,0.000,888,0.83,49.43,1.96,5,8,8,0,1.00,1.00,1.00,3,3,4,20.5
