step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,533,10.4,0.0,0.0,0.1,10.2,0.0,1.00,15.0,25,350,21.63,0.37,527,6,0,0.0,1.00,1.00,1.00,3.34,2.03,7.50,57.1
6000,1,555,9.4,0.0,0.0,0.0,9.4,0.0,1.00,15.1,23,300,17.95,0.32,548,7,0,0.0,1.00,1.00,1.00,3.28,1.96,7.79,56.9
7000,1,553,8.6,0.0,0.0,0.0,8.5,0.0,1.00,15.5,16,294,16.82,0.33,551,2,0,0.0,1.00,1.00,1.00,3.41,1.94,7.85,56.4
8000,1,565,8.3,0.0,0.0,0.2,8.1,0.0,1.01,15.7,15,307,17.27,0.34,562,3,0,0.0,1.00,1.00,1.04,3.43,1.98,7.93,55.9
9000,1,567,8.3,0.1,0.0,0.1,8.0,0.0,1.05,15.8,14,302,16.81,0.30,565,2,0,0.0,1.04,1.04,1.08,3.40,2.03,7.90,55.7
10000,1,552,8.2,0.0,0.1,0.0,8.1,0.0,1.00,15.8,11,303,16.91,0.33,549,3,0,0.0,1.00,1.00,1.00,3.44,2.02,7.94,55.6
11000,1,551,8.4,0.0,0.0,0.1,8.2,0.0,1.00,15.8,10,307,17.09,0.31,549,2,0,0.0,1.00,1.00,1.00,3.43,2.05,7.96,55.9
12000,1,545,8.4,0.0,0.0,0.2,8.3,0.0,1.00,15.8,11,325,18.02,0.32,543,2,0,0.0,1.00,1.00,1.00,3.47,2.06,7.94,54.9
13000,1,544,8.4,0.1,0.0,0.0,8.3,0.0,1.02,15.8,14,312,17.53,0.31,544,0,0,0.0,1.02,1.02,1.02,3.42,2.08,7.96,55.4
14000,1,542,8.2,0.0,0.0,0.2,8.0,0.0,1.00,15.9,11,294,16.34,0.32,542,0,0,0.0,1.00,1.00,1.00,3.42,2.04,7.96,54.7
15000,1,533,8.5,0.1,0.1,0.1,8.2,0.0,1.03,15.8,12,308,17.08,0.31,533,0,0,0.0,1.00,1.04,1.03,3.46,2.10,7.94,54.7
16000,1,556,8.3,0.0,0.0,0.0,8.3,0.0,1.00,15.9,11,301,16.78,0.34,556,0,0,0.0,1.00,1.00,1.00,3.48,2.07,7.91,54.7
17000,1,542,8.2,0.0,0.0,0.1,8.0,0.0,1.01,15.9,8,329,18.45,0.32,542,0,0,0.0,1.01,1.00,1.01,3.42,2.05,7.97,55.2
18000,1,533,8.1,0.0,0.0,0.0,8.1,0.0,1.00,15.9,7,322,17.99,0.31,533,0,0,0.0,1.00,1.00,1.00,3.41,2.03,7.98,54.8
19000,1,566,8.2,0.0,0.0,0.0,8.1,0.0,1.00,15.9,9,298,16.72,0.28,566,0,0,0.0,1.00,1.00,1.00,3.46,2.05,7.95,55.1
20000,1,556,8.6,0.1,0.1,0.0,8.4,0.0,1.03,15.8,15,315,17.53,0.32,556,0,0,0.0,1.03,1.03,1.05,3.45,2.13,7.87,55.0
21000,1,545,8.1,0.1,0.0,0.0,8.0,0.0,1.02,16.0,6,315,17.59,0.34,545,0,0,0.0,1.02,1.02,1.02,3.48,2.02,7.98,54.4
22000,1,530,8.3,0.0,0.1,0.1,8.1,0.0,1.00,15.8,10,329,18.37,0.32,530,0,0,0.0,1.00,1.00,1.00,3.49,2.06,7.99,54.7
23000,1,545,8.3,0.1,0.0,0.0,8.2,0.0,1.03,15.8,11,295,16.59,0.33,545,0,0,0.0,1.03,1.02,1.03,3.46,2.07,7.96,54.5
24000,1,557,8.6,0.1,0.0,0.2,8.3,0.0,1.02,15.8,11,322,17.88,0.31,557,0,0,0.0,1.03,1.02,1.02,3.51,2.10,7.94,54.8
25000,1,540,8.2,0.1,0.0,0.0,8.2,0.0,1.01,15.9,7,323,18.09,0.35,540,0,0,0.0,1.02,1.01,1.01,3.43,2.04,7.98,54.6
26000,1,541,8.1,0.0,0.0,0.0,8.1,0.0,1.00,16.0,10,300,16.83,0.31,541,0,0,0.0,1.00,1.00,1.00,3.35,2.04,7.91,54.7
27000,1,530,8.1,0.0,0.0,0.0,8.1,0.0,1.00,16.0,7,319,17.85,0.32,530,0,0,0.0,1.00,1.00,1.00,3.43,2.03,7.96,54.7
28000,1,545,8.2,0.0,0.0,0.0,8.2,0.0,1.00,15.9,11,318,17.80,0.32,545,0,0,0.0,1.00,1.00,1.00,3.41,2.06,7.89,54.3
29000,1,548,8.0,0.0,0.0,0.0,8.0,0.0,1.00,16.0,4,297,16.65,0.30,547,1,0,0.0,1.00,1.00,1.00,3.43,2.02,7.96,55.2
30000,1,538,8.1,0.0,0.0,0.0,8.1,0.0,1.00,15.9,9,308,17.00,0.29,538,0,0,0.0,1.00,1.00,1.00,3.46,2.04,7.95,55.3
31000,1,531,8.3,0.0,0.1,0.0,8.2,0.0,1.01,15.9,11,326,18.10,0.35,531,0,0,0.0,1.00,1.00,1.04,3.46,2.07,7.93,54.9
32000,1,537,8.2,0.0,0.0,0.0,8.2,0.0,1.02,15.9,12,319,17.79,0.33,536,1,0,0.0,1.01,1.01,1.04,3.45,2.08,7.90,54.9
33000,1,548,8.3,0.1,0.0,0.0,8.2,0.0,1.02,15.9,11,315,17.61,0.31,547,1,0,0.0,1.03,1.01,1.03,3.45,2.07,7.93,55.0
34000,1,537,8.1,0.0,0.0,0.0,8.1,0.0,1.00,16.0,8,329,18.22,0.31,537,0,0,0.0,1.00,1.00,1.00,3.46,2.04,7.91,54.9
35000,1,546,8.1,0.0,0.0,0.0,8.1,0.0,1.00,15.9,10,294,16.33,0.29,546,0,0,0.0,1.00,1.00,1.00,3.41,2.07,7.94,54.6
36000,1,552,8.1,0.0,0.0,0.1,8.0,0.0,1.01,16.0,7,302,16.85,0.33,552,0,0,0.0,1.01,1.01,1.01,3.41,2.03,7.95,54.8
37000,1,542,8.4,0.0,0.0,0.1,8.2,0.0,1.00,15.9,11,317,17.77,0.33,542,0,0,0.0,1.00,1.00,1.00,3.44,2.08,7.91,54.3
38000,1,551,8.1,0.1,0.0,0.0,8.0,0.0,1.05,16.0,8,337,18.77,0.35,551,0,0,0.0,1.04,1.04,1.06,3.46,2.04,7.92,54.9
39000,1,538,8.2,0.0,0.0,0.1,8.1,0.0,1.00,15.9,7,315,17.59,0.34,538,0,0,0.0,1.00,1.00,1.00,3.40,2.04,7.96,53.8
40000,1,549,8.6,0.0,0.0,0.0,8.5,0.0,1.01,15.8,13,311,17.32,0.30,549,0,0,0.0,1.01,1.00,1.01,3.44,2.08,7.98,54.9
41000,1,551,8.1,0.0,0.0,0.1,8.0,0.0,1.00,16.0,7,318,17.51,0.30,551,0,0,0.0,1.00,1.00,1.00,3.43,2.03,7.94,54.7
42000,1,528,8.3,0.1,0.0,0.0,8.2,0.0,1.02,15.8,10,321,17.95,0.33,528,0,0,0.0,1.02,1.02,1.02,3.45,2.07,7.98,56.1
43000,1,540,8.2,0.0,0.0,0.0,8.2,0.0,1.00,16.0,8,324,18.16,0.33,540,0,0,0.0,1.00,1.00,1.00,3.48,2.04,7.91,55.0
