step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,2,867,7.2,0.0,0.0,0.0,7.2,0.0,1.00,18.0,50,522,27.40,0.33,423,422,22,0.0,1.00,1.00,1.00,2.69,2.78,4.63,19.8
5000,1,570,9.9,0.0,0.1,0.1,9.8,0.0,1.00,14.5,58,491,30.33,0.35,269,281,20,0.0,1.00,1.00,1.00,2.95,2.56,6.22,20.5
6000,2,956,7.7,0.0,0.0,0.0,7.6,0.0,1.01,17.3,56,560,29.53,0.35,488,450,18,0.0,1.01,1.01,1.02,2.78,2.67,5.30,19.4
6000,1,460,9.0,0.0,0.1,0.0,8.9,0.0,1.00,14.8,48,495,29.27,0.35,209,241,10,0.0,1.00,1.00,1.00,2.87,2.32,6.33,20.8
7000,2,984,7.8,0.0,0.0,0.0,7.7,0.0,1.00,17.0,45,571,30.57,0.34,503,468,13,0.0,1.00,1.00,1.00,2.87,2.51,5.90,19.2
7000,1,423,8.4,0.0,0.0,0.0,8.4,0.0,1.00,14.9,39,508,28.91,0.34,178,235,10,0.0,1.00,1.00,1.00,2.84,2.13,6.50,21.1
8000,2,934,7.9,0.0,0.0,0.1,7.8,0.0,1.00,16.7,51,613,32.69,0.36,477,444,13,0.0,1.00,1.00,1.00,3.00,2.41,6.28,19.3
8000,1,462,7.7,0.0,0.0,0.1,7.6,0.0,1.00,15.6,50,459,25.24,0.28,216,239,7,0.0,1.00,1.00,1.01,2.69,1.95,6.36,20.6
9000,2,865,8.1,0.0,0.0,0.1,8.0,0.0,1.00,16.4,45,653,35.39,0.39,449,399,17,0.0,1.00,1.00,1.00,3.11,2.33,6.74,19.1
9000,1,533,7.5,0.0,0.0,0.0,7.5,0.0,1.00,15.6,43,486,26.33,0.29,249,276,8,0.0,1.00,1.00,1.00,2.66,1.89,6.40,20.6
10000,2,745,8.2,0.0,0.0,0.1,8.1,0.0,1.00,16.3,41,616,33.31,0.38,405,335,5,0.0,1.00,1.00,1.00,3.06,2.30,6.91,18.6
10000,1,661,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.7,48,454,24.30,0.27,288,365,8,0.0,1.00,1.00,1.00,2.58,1.90,6.29,20.9
11000,1,776,7.2,0.0,0.0,0.0,7.1,0.0,1.00,16.0,55,453,24.18,0.28,364,401,11,0.0,1.00,1.00,1.00,2.53,1.81,6.28,20.4
11000,2,642,8.2,0.0,0.1,0.0,8.0,0.0,1.01,16.3,37,602,32.67,0.37,341,295,6,0.0,1.01,1.01,1.01,3.16,2.21,7.17,18.6
12000,1,840,7.4,0.0,0.0,0.1,7.3,0.0,1.00,15.6,61,482,25.57,0.30,374,452,14,0.0,1.00,1.00,1.00,2.61,1.76,6.48,20.9
12000,2,605,8.1,0.0,0.0,0.0,8.0,0.0,1.00,16.3,26,591,32.16,0.35,344,256,5,0.0,1.00,1.00,1.00,3.14,2.12,7.43,18.0
13000,1,918,7.4,0.0,0.0,0.0,7.4,0.0,1.00,15.5,64,473,25.31,0.30,472,429,17,0.0,1.00,1.00,1.00,2.63,1.71,6.59,19.5
13000,2,470,8.1,0.0,0.1,0.1,7.9,0.0,1.00,16.0,21,583,31.69,0.35,239,226,5,0.0,1.00,1.00,1.00,3.22,2.14,7.63,19.5
14000,1,955,7.5,0.0,0.0,0.0,7.4,0.0,1.00,15.4,58,467,25.25,0.30,469,462,24,0.0,1.00,1.00,1.00,2.65,1.60,6.79,19.7
14000,2,446,8.1,0.0,0.1,0.1,8.0,0.0,1.00,16.1,20,607,33.24,0.39,213,232,1,0.0,1.00,1.00,1.00,3.22,2.08,7.72,19.9
15000,1,1004,7.7,0.0,0.0,0.0,7.7,0.0,1.00,15.0,77,460,25.14,0.32,496,493,15,0.0,1.00,1.00,1.00,2.73,1.57,7.05,19.6
