step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
50000,8,278,10.04,0.01,0.01,0.06,9.96,0.00,1.00,0.000,0.043,104248.7,2375.6,1,0,2.85,1.00,1.00,0.2845,2.93,29509.1,54.3324,10.4274,4046
50000,1,18,20.44,0.00,0.00,0.00,20.44,0.00,1.00,0.000,0.224,12896.5,1668.4,0,0,4.11,1.00,1.00,0.2002,16.37,1099.7,0.0344,1.3997,98
50000,0,4,23.50,0.00,0.00,0.00,23.50,0.00,1.00,0.000,0.001,1162.9,332.5,0,1,5.00,1.00,1.00,0.0541,2.10,100284.3,0.0000,0.0000,12240
60000,8,318,10.47,0.01,0.16,0.07,10.23,0.00,1.00,0.000,0.052,147424.4,2891.3,1,0,2.86,1.00,1.00,0.3431,2.81,39651.7,42.7577,14.7448,3982
60000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1888.2,286.3,0,0,-0.00,-0.00,-0.00,0.0350,0.00,1127.5,0.0000,0.5263,98
60000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,961.5,110.1,0,0,-0.00,-0.00,-0.00,0.0201,0.18,87313.9,0.0000,0.0000,12304
70000,8,349,9.56,0.00,0.00,0.22,9.34,0.00,1.00,0.000,0.051,147152.4,2900.4,1,0,2.69,1.00,1.00,0.3412,6.39,43661.8,41.4399,14.6678,4066
70000,1,18,11.72,0.00,0.00,0.00,11.72,0.00,1.00,0.000,0.133,11940.0,1690.9,1,0,2.56,1.00,1.00,0.2133,2.50,1191.4,0.0000,1.2973,98
70000,0,6,9.33,0.00,0.00,0.17,9.17,0.00,1.00,0.000,0.000,5933.4,2780.5,2,6,3.17,1.00,1.00,0.3821,1.17,88069.2,0.0000,0.0000,12220
80000,8,490,10.11,0.00,0.06,0.41,9.64,0.00,1.00,0.000,0.073,209437.1,3882.8,1,0,2.77,1.00,1.00,0.4500,6.50,54977.3,26.3942,20.8943,4232
80000,1,27,6.22,0.00,0.00,0.30,5.93,0.00,1.00,0.000,0.107,12058.9,742.8,1,0,2.37,1.00,1.00,0.0871,0.23,1296.6,0.0000,1.3960,98
80000,0,3,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,829.9,98.4,1,3,2.00,1.00,1.00,0.0194,0.86,75087.4,0.0000,0.0000,12054
90000,8,441,9.66,0.01,0.00,0.34,9.32,0.00,1.00,0.000,0.063,236737.1,4067.0,1,3,2.63,1.00,1.00,0.4715,7.66,52771.9,19.6126,23.6125,4248
90000,1,40,9.73,0.28,0.12,0.30,9.02,0.00,1.12,0.000,0.239,23409.3,2234.6,2,1,2.55,1.15,1.15,0.2656,3.95,1316.2,0.0000,2.4225,98
90000,0,9,11.11,0.00,0.00,0.67,10.44,0.00,1.00,0.000,0.001,5850.8,2214.5,2,5,2.22,1.00,1.00,0.3256,1.39,82169.1,0.0000,0.0000,12038
100000,8,410,9.60,0.01,0.01,0.31,9.26,0.00,1.00,0.000,0.052,214798.5,3701.8,2,0,2.80,1.00,1.00,0.4359,9.90,56241.5,27.0786,21.4009,4724
100000,1,37,13.35,0.00,0.00,0.00,13.35,0.00,1.00,0.000,0.309,23802.9,2401.4,2,0,3.24,1.00,1.00,0.2905,2.88,827.4,0.0266,2.5123,98
100000,0,12,15.67,0.00,0.00,0.00,15.67,0.00,1.00,0.000,0.001,1683.1,365.8,2,9,3.25,1.00,1.00,0.0596,2.95,79656.3,0.0000,0.0000,11562
110000,8,522,9.56,0.00,0.05,0.15,9.37,0.00,1.00,0.000,0.068,238590.0,4055.1,1,0,2.59,1.00,1.00,0.4820,6.46,59660.7,21.1306,23.8193,4592
110000,1,30,14.73,0.27,0.00,0.07,14.40,0.00,1.05,0.000,0.270,22508.8,2731.5,2,0,3.53,1.03,1.03,0.3314,2.16,1399.7,1.9738,2.3835,98
110000,0,12,10.42,0.00,1.08,0.00,9.33,0.00,1.00,0.000,0.001,1791.7,511.3,3,8,3.00,1.00,1.00,0.0843,4.21,75593.4,0.0000,0.0000,11694
120000,8,543,9.82,0.00,0.00,0.16,9.66,0.00,1.00,0.000,0.069,272754.6,4834.5,1,0,2.80,1.00,1.00,0.5689,12.24,53024.0,10.4298,27.1982,4802
120000,1,23,17.35,0.17,0.00,1.30,15.87,0.00,1.03,0.000,0.244,23435.3,3020.6,2,0,3.61,1.09,1.00,0.3683,2.99,1489.4,0.0002,2.5032,98
120000,0,2,17.00,0.00,0.00,0.00,17.00,0.00,1.00,0.000,0.000,1812.2,451.9,1,1,3.50,1.00,1.00,0.0750,2.44,81935.1,0.0000,0.0000,11484
130000,8,505,9.50,0.00,0.00,0.15,9.34,0.00,1.00,0.000,0.062,292440.6,5359.8,2,0,2.68,1.00,1.00,0.6240,6.26,44796.9,4.6239,29.1132,4802
130000,1,42,9.21,0.00,0.00,0.00,9.21,0.00,1.00,0.000,0.253,23689.2,2308.1,0,0,2.52,1.00,1.00,0.2677,3.43,404.2,3.6155,2.4200,98
130000,0,9,12.56,0.00,0.00,0.00,12.56,0.00,1.00,0.000,0.001,1155.9,256.6,0,5,2.11,1.00,1.00,0.0428,1.37,91566.5,0.0000,0.0000,11484
140000,8,342,10.16,0.03,0.01,0.17,9.95,0.00,1.01,0.000,0.045,221774.5,4644.0,4,0,2.73,1.01,1.01,0.5461,8.88,31628.5,25.4907,22.1629,4802
140000,1,31,7.55,0.00,0.00,0.00,7.55,0.00,1.00,0.000,0.143,21132.4,1073.8,2,0,2.39,1.00,1.00,0.1231,0.20,747.2,5.8500,2.2024,98
140000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1412.8,182.9,1,1,2.00,1.00,1.00,0.0336,2.07,104791.4,0.0000,0.0000,11484
150000,8,288,11.34,0.05,0.01,0.39,10.89,0.00,1.02,0.000,0.042,174124.6,3589.6,2,0,2.64,1.01,1.02,0.4168,2.94,22129.2,37.5352,17.6107,4802
150000,1,19,12.74,0.00,0.00,0.00,12.74,0.00,1.00,0.000,0.142,12215.8,692.5,1,0,2.63,1.00,1.00,0.0805,4.49,1260.4,5.7476,1.4766,98
150000,0,2,16.00,0.00,0.00,0.00,16.00,0.00,1.00,0.000,0.000,813.9,86.4,1,2,2.50,1.00,1.00,0.0170,1.32,109660.7,0.0000,0.0000,11484
160000,8,276,11.77,0.08,0.08,0.59,11.01,0.00,1.02,0.000,0.043,152244.4,3653.7,2,3,2.73,1.01,1.03,0.4153,6.19,24176.5,32.6008,15.6681,4762
160000,1,19,10.21,0.00,0.00,0.53,9.68,0.00,1.00,0.000,0.126,13792.4,1421.8,1,3,2.84,1.00,1.00,0.1670,2.49,1751.9,0.0000,1.5407,96
160000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,468.1,160.1,1,1,4.00,1.00,1.00,0.0274,0.34,101127.1,0.0000,0.0000,11526
170000,8,319,12.28,0.06,0.04,0.41,11.77,0.00,1.01,0.000,0.051,205807.1,7000.9,1,0,2.80,1.02,1.01,0.8371,9.85,21704.6,23.1007,19.9580,4788
170000,1,13,12.92,0.00,0.00,1.23,11.69,0.00,1.00,0.000,0.103,12481.1,1028.6,1,1,3.23,1.00,1.00,0.1179,1.22,1682.9,0.0000,1.3840,98
170000,0,3,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,1175.3,119.6,1,1,2.67,1.00,1.00,0.0205,7.00,109395.5,0.0000,0.0000,11498
180000,8,465,11.82,0.01,0.18,0.29,11.35,0.00,1.01,0.000,0.071,213066.8,4800.4,1,0,2.75,1.01,1.01,0.5628,7.19,44756.5,26.0428,21.3086,4802
180000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,5157.0,344.0,0,0,-0.00,-0.00,-0.00,0.0389,0.00,1090.9,25.2282,0.6268,98
180000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,473.0,61.1,1,1,2.00,1.00,1.00,0.0120,0.67,85772.3,0.0000,0.0000,11484
190000,8,320,11.63,0.00,0.02,0.44,11.17,0.00,1.00,0.000,0.048,226947.6,5287.8,1,0,2.81,1.00,1.00,0.6133,9.94,34311.1,22.1642,22.7054,4802
190000,1,4,14.50,1.75,0.00,0.00,12.75,0.00,1.30,0.000,0.041,10148.6,1835.0,1,0,4.25,1.00,1.00,0.2417,2.02,93.3,40.6134,1.0715,98
190000,0,1,14.00,2.00,0.00,0.00,12.00,0.00,1.36,0.000,0.000,6459.8,2228.2,1,1,4.00,1.00,1.00,0.3537,1.25,102925.7,0.0000,0.0000,11484
200000,8,366,10.65,0.02,0.00,0.27,10.37,0.00,1.00,0.000,0.051,198010.2,4439.2,2,0,2.75,1.00,1.00,0.5180,4.86,53110.3,33.3849,19.7979,4802
200000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,327.4,30.2,0,0,-0.00,-0.00,-0.00,0.0040,0.00,0.0,79.8768,0.0453,98
200000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,455.1,6.7,1,2,2.00,1.00,1.00,0.0045,0.09,84025.5,0.0000,0.0000,11484
210000,8,318,10.91,0.02,0.16,0.23,10.49,0.00,1.02,0.000,0.046,182344.3,3976.2,2,0,2.87,1.02,1.02,0.4611,7.02,49660.7,37.0788,18.2218,4736
210000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.8560,0.0000,96
210000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,577.2,15.6,1,1,2.00,1.00,1.00,0.0053,0.73,87768.3,0.0000,0.0000,11552
220000,8,307,11.50,0.00,0.00,0.37,11.13,0.00,1.00,0.000,0.047,193476.3,4280.7,2,0,2.88,1.00,1.00,0.4962,10.55,51217.1,32.5558,19.3556,4720
220000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,82.1811,0.0000,96
220000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,373.3,5.0,1,1,4.00,1.00,1.00,0.0032,0.59,86216.7,0.0000,0.0000,11568
230000,8,489,10.90,0.00,0.01,0.17,10.71,0.00,1.00,0.000,0.069,204719.8,4455.6,1,0,2.70,1.00,1.00,0.5112,8.33,62771.2,29.5772,20.4615,4802
230000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.5870,0.0000,98
230000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,413.0,4.7,0,0,-0.00,-0.00,-0.00,0.0031,0.20,74343.3,0.0000,0.0000,11484
240000,8,549,11.19,0.00,0.06,0.24,10.89,0.00,1.00,0.000,0.080,297085.1,6182.7,2,0,2.76,1.00,1.00,0.7050,6.36,72201.0,2.8962,29.6162,4802
240000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.5967,0.0001,98
240000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,582.8,6.1,1,2,2.00,1.00,1.00,0.0042,0.58,65144.4,0.0000,0.0000,11484
250000,8,494,11.11,0.00,0.04,0.20,10.86,0.00,1.00,0.000,0.073,285356.2,6001.3,2,0,2.71,1.00,1.00,0.6805,6.10,54387.2,5.0040,28.4716,4712
250000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,80.9811,0.0000,89
250000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,394.6,4.0,1,1,2.00,1.00,1.00,0.0032,0.33,83018.5,0.0000,0.0000,11583
260000,8,523,10.55,0.00,0.03,0.18,10.34,0.00,1.00,0.000,0.072,276727.8,5751.2,3,0,2.66,1.00,1.00,0.6525,6.36,61509.3,7.4926,27.5868,4802
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.0230,0.0000,98
260000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,389.2,2.9,0,0,-0.00,-0.00,-0.00,0.0029,0.65,75918.9,0.0000,0.0000,11484
270000,8,554,10.86,0.02,0.06,0.21,10.56,0.00,1.01,0.000,0.078,293054.2,6119.4,3,0,2.71,1.01,1.01,0.6921,6.99,69986.1,4.2203,29.1991,4802
270000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.0695,0.0000,98
270000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,362.5,2.7,0,1,2.00,1.00,1.00,0.0023,0.41,67430.4,0.0000,0.0000,11484
280000,8,539,10.48,0.00,0.12,0.31,10.04,0.00,1.00,0.000,0.073,310714.3,6481.3,3,0,2.58,1.00,1.00,0.7324,7.31,68858.5,2.1373,30.9339,4802
280000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.0779,0.0000,98
280000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,453.6,4.6,0,0,-0.00,-0.00,-0.00,0.0032,0.14,68613.6,0.0000,0.0000,11484
290000,8,586,10.43,0.00,0.04,0.34,10.05,0.00,1.00,0.000,0.080,306564.1,6337.5,3,0,2.62,1.00,1.00,0.7157,10.17,80275.0,2.6765,30.5198,4802
290000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,80.7206,0.0000,98
290000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,390.6,3.1,0,0,-0.00,-0.00,-0.00,0.0029,0.14,57106.0,0.0000,0.0000,11484
300000,8,543,10.78,0.03,0.12,0.11,10.52,0.00,1.01,0.000,0.076,318083.0,6667.2,2,0,2.75,1.01,1.01,0.7529,7.46,64759.8,0.5368,31.6526,4802
300000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,3.4,81.0535,0.0000,98
300000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,448.1,4.7,0,0,-0.00,-0.00,-0.00,0.0030,0.31,72779.0,0.0000,0.0000,11484
310000,8,552,10.46,0.00,0.04,0.16,10.25,0.00,1.00,0.000,0.075,302652.3,6410.7,5,0,2.62,1.00,1.00,0.7204,5.04,68172.3,3.3279,30.1418,4802
310000,1,23,8.70,0.00,1.57,1.13,6.00,0.00,1.00,0.000,0.126,159.5,6.3,1,2,2.78,1.00,1.00,0.0014,5.21,262.6,75.0242,0.0455,98
310000,0,5,13.00,0.00,0.00,4.20,8.80,0.00,1.00,0.000,0.000,402.0,3.4,1,3,3.00,1.00,1.00,0.0024,0.73,68738.0,0.0000,0.0000,11484
320000,8,422,10.59,0.01,0.08,0.19,10.30,0.00,1.01,0.000,0.059,261608.0,5713.2,3,9,2.63,1.01,1.01,0.6464,4.76,56384.6,13.8493,26.1331,4761
320000,1,12,12.42,0.00,0.00,1.83,10.58,0.00,1.00,0.000,0.108,12269.1,876.5,1,3,2.75,1.00,1.00,0.1001,1.73,844.0,40.9956,1.2427,90
320000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,641.4,62.8,1,1,2.00,1.00,1.00,0.0123,0.43,80481.0,0.0000,0.0000,11533
330000,8,404,10.41,0.02,0.10,0.28,10.01,0.00,1.01,0.000,0.058,211502.7,4605.4,2,6,2.58,1.01,1.01,0.5265,6.27,40362.2,29.6033,21.1066,4581
330000,1,24,12.12,0.00,0.00,1.12,11.00,0.00,1.00,0.000,0.186,11732.3,925.5,1,5,2.25,1.00,1.00,0.1033,1.57,489.4,40.5608,1.1908,90
330000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,398.5,6.6,0,1,2.00,1.00,1.00,0.0032,0.42,96879.2,0.0000,0.0000,11713
340000,8,527,10.22,0.00,0.05,0.38,9.79,0.00,1.00,0.000,0.073,247221.4,5404.2,2,10,2.62,1.00,1.00,0.6065,5.67,50814.4,16.7095,24.6717,4599
340000,1,25,7.84,0.00,0.00,0.04,7.80,0.00,1.00,0.000,0.134,12442.5,857.6,2,11,2.32,1.00,1.00,0.0969,0.02,906.5,40.9909,1.2643,90
340000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,334.5,38.9,1,1,2.00,1.00,1.00,0.0079,0.23,85679.1,0.0000,0.0000,11695
350000,8,582,9.91,0.00,0.19,0.26,9.46,0.00,1.00,0.000,0.087,299438.3,6353.2,2,4,2.52,1.00,1.00,0.7111,6.44,53517.6,3.9748,29.7987,4161
350000,1,20,9.35,0.00,0.45,0.00,8.90,0.00,1.00,0.000,0.131,12271.5,623.3,2,6,2.75,1.00,1.00,0.0702,0.15,636.1,40.9378,1.2533,88
350000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,401.0,14.2,1,2,3.00,1.00,1.00,0.0041,0.17,83219.0,0.0000,0.0000,12135
360000,8,569,10.69,0.01,0.11,0.25,10.33,0.00,1.00,0.000,0.098,302060.5,6583.1,2,5,2.53,1.00,1.00,0.7271,6.32,51699.1,0.8793,30.0435,3888
360000,1,15,12.93,0.00,1.20,0.80,10.93,0.00,1.00,0.000,0.128,11318.3,510.9,1,3,2.80,1.00,1.00,0.0572,2.19,132.6,42.5418,1.1493,96
360000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,292.6,6.6,1,2,1.50,1.00,1.00,0.0029,0.25,85644.2,0.0000,0.0000,12400
370000,8,544,11.29,0.02,0.16,0.28,10.83,0.00,1.01,0.000,0.088,301710.4,7000.1,3,0,2.79,1.01,1.01,0.7751,10.97,59238.2,1.7092,30.0517,4340
370000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,298.4,12.3,0,0,-0.00,-0.00,-0.00,0.0012,0.00,0.0,80.6712,0.0324,98
370000,0,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,250.8,2.9,2,2,2.00,1.00,1.00,0.0017,0.27,78279.1,0.0000,0.0000,11946
380000,8,467,11.63,0.00,0.01,0.21,11.41,0.00,1.00,0.000,0.091,275037.0,6798.7,1,0,2.73,1.00,1.00,0.7543,8.01,47024.2,5.5871,27.4520,3733
380000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,2375.8,97.0,0,0,-0.00,-0.00,-0.00,0.0115,0.00,0.0,72.6784,0.2474,96
380000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,329.2,14.4,0,1,3.00,1.00,1.00,0.0037,0.25,90689.7,0.0000,0.0000,12555
390000,8,537,11.61,0.02,0.02,0.32,11.25,0.00,1.01,0.000,0.096,289573.4,7006.8,2,0,2.77,1.00,1.00,0.7769,14.93,54475.0,2.8756,28.8756,4070
390000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.8929,0.0038,96
390000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,240.4,2.3,0,0,-0.00,-0.00,-0.00,0.0021,0.47,83042.9,0.0000,0.0000,12218
400000,8,527,11.34,0.00,0.00,0.24,11.10,0.00,1.00,0.000,0.088,308775.2,7349.9,2,0,2.72,1.00,1.00,0.8160,7.34,47215.2,1.0511,30.7421,4262
400000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.1,81.8281,0.0026,98
400000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,265.6,2.2,0,0,-0.00,-0.00,-0.00,0.0020,0.20,90338.2,0.0000,0.0000,12024
410000,8,413,11.84,0.04,0.05,0.17,11.58,0.00,1.01,0.000,0.073,246914.4,5894.1,1,0,2.75,1.01,1.01,0.6593,4.55,30989.2,14.6647,24.6833,4182
410000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1474.0,92.0,0,0,-0.00,-0.00,-0.00,0.0110,0.00,164.1,36.3509,0.3658,96
410000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,827.4,100.5,0,0,-0.00,-0.00,-0.00,0.0157,0.24,105039.6,0.0000,0.0000,12106
420000,8,304,11.25,0.02,0.00,0.13,11.10,0.00,1.01,0.000,0.046,184725.8,4256.0,2,0,2.84,1.01,1.01,0.4874,6.10,28999.7,34.1263,18.4099,4637
420000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,5608.5,236.2,0,0,-0.00,-0.00,-0.00,0.0299,0.00,14.2,30.1540,0.6421,96
420000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,328.2,14.6,1,1,3.00,1.00,1.00,0.0040,0.15,107088.0,0.0000,0.0000,11651
430000,8,303,10.63,0.00,0.01,0.16,10.47,0.00,1.00,0.000,0.043,159255.8,3485.4,1,0,2.71,1.00,1.00,0.4005,4.88,33890.7,41.2534,15.9015,4688
430000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,722.8,59.1968,0.0845,98
430000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,285.9,3.8,0,0,-0.00,-0.00,-0.00,0.0026,0.21,100678.4,0.0000,0.0000,11598
440000,8,262,12.16,0.27,0.12,0.52,11.24,0.00,1.09,0.000,0.043,156611.0,3479.0,1,0,2.85,1.09,1.09,0.3950,5.83,28527.6,41.1658,15.7227,4654
440000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,1184.3,8.8201,0.1512,98
440000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,207.5,2.3,0,0,-0.00,-0.00,-0.00,0.0017,0.01,103217.1,0.0000,0.0000,11632
450000,8,239,11.40,0.00,0.08,0.18,11.13,0.00,1.00,0.000,0.035,128182.6,2958.5,1,0,2.74,1.00,1.00,0.3361,2.12,24554.3,46.7927,12.8839,4802
450000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,855.6,3.2987,0.1164,98
450000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,183.9,1.9,0,0,-0.00,-0.00,-0.00,0.0014,0.20,105549.3,0.0000,0.0000,11484
460000,8,279,11.87,0.00,0.03,0.28,11.55,0.00,1.00,0.000,0.043,142420.1,3415.3,2,0,2.81,1.00,1.00,0.3836,2.42,46337.3,41.1667,14.5861,4766
460000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,1559.6,7.0704,0.1602,98
460000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,232.1,2.0,1,1,4.00,1.00,1.00,0.0014,0.25,77720.9,0.0000,0.0000,11520
470000,8,450,9.83,0.00,0.03,0.21,9.59,0.00,1.00,0.000,0.058,210845.7,7925.8,2,0,2.66,1.00,1.00,1.0263,8.36,52768.3,25.2439,20.4587,4802
470000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1820.3,547.0,0,0,-0.00,-0.00,-0.00,0.0710,0.00,55.5,10.5510,0.4810,98
470000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,3246.5,1456.9,1,1,4.00,1.00,1.00,0.2328,0.50,78464.7,0.0000,0.0000,11484
