step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,1337,10.1,0.0,0.0,0.0,10.1,0.0,1.00,16.1,58,389,23.31,0.42,647,605,85,0.0,1.00,1.00,1.00,2.83,2.07,5.90,25.5
6000,1,1287,10.1,0.0,0.0,0.1,10.0,0.0,1.01,15.5,59,353,21.06,0.37,667,600,20,0.0,1.00,1.01,1.01,2.87,2.02,6.27,24.4
7000,1,1192,9.8,0.0,0.0,0.1,9.6,0.0,1.01,15.4,56,349,20.81,0.40,675,517,0,0.0,1.01,1.01,1.01,2.90,1.93,6.43,23.1
8000,1,1153,9.4,0.0,0.0,0.0,9.3,0.0,1.01,15.0,49,338,19.85,0.40,690,462,1,0.0,1.01,1.01,1.01,2.91,1.87,6.71,22.2
9000,1,1151,8.7,0.0,0.0,0.0,8.7,0.0,1.00,15.3,47,331,18.88,0.38,693,458,0,0.0,1.00,1.00,1.00,2.85,1.82,6.69,22.1
10000,1,1191,8.4,0.0,0.0,0.1,8.3,0.0,1.01,15.3,46,303,17.05,0.37,699,492,0,0.0,1.01,1.01,1.01,2.88,1.76,6.81,22.3
11000,1,1167,8.6,0.1,0.0,0.3,8.2,0.0,1.02,15.6,59,301,16.96,0.34,697,470,0,0.0,1.02,1.02,1.02,2.87,1.81,6.70,22.0
12000,1,1164,8.4,0.0,0.0,0.2,8.1,0.0,1.00,15.8,50,307,17.22,0.35,708,454,2,0.0,1.00,1.00,1.00,2.81,1.83,6.62,21.7
13000,1,1199,8.0,0.1,0.0,0.0,7.9,0.0,1.02,16.3,49,309,16.99,0.33,728,471,0,0.0,1.03,1.02,1.02,2.80,1.83,6.42,21.7
14000,1,1166,7.8,0.0,0.0,0.1,7.7,0.0,1.00,16.6,42,324,17.83,0.37,701,465,0,0.0,1.00,1.00,1.00,2.78,1.89,6.33,21.8
15000,1,1180,7.9,0.0,0.0,0.2,7.7,0.0,1.00,16.8,50,348,18.96,0.38,716,464,0,0.0,1.00,1.00,1.00,2.81,1.95,6.24,21.8
16000,1,1182,7.7,0.0,0.0,0.1,7.6,0.0,1.01,16.9,49,338,18.45,0.37,720,462,0,0.0,1.01,1.00,1.01,2.86,1.96,6.38,21.7
17000,1,1175,7.5,0.0,0.0,0.1,7.4,0.0,1.01,17.2,48,348,18.71,0.36,713,462,0,0.0,1.01,1.02,1.01,2.82,1.98,6.31,21.8
18000,1,1173,7.5,0.0,0.0,0.1,7.4,0.0,1.00,17.3,43,353,18.75,0.37,710,463,0,0.0,1.00,1.00,1.00,2.88,1.97,6.44,21.7
19000,1,1152,7.3,0.0,0.0,0.1,7.3,0.0,1.00,17.4,44,369,19.67,0.40,716,436,0,0.0,1.00,1.00,1.00,2.89,2.01,6.37,21.5
