step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1715,19.44,0.40,3.25,0.38,9.77,0.00,1.14,0.001,0.271,479402.9,1145620.4,2,104,3.25,1.08,1.19,98.3800,3283.21,83180.1,0.1874,5.6415,5462,8.1177,147,65.3747,399876.4
10000,1,1483,19.74,0.53,3.73,0.37,9.50,0.00,1.19,0.001,0.239,460784.8,1072798.9,2,112,3.33,1.11,1.24,91.9955,3242.50,13788.8,10.0034,7.2192,5461,8.1162,167,57.7184,367054.8
10000,2,570,19.80,0.76,2.65,0.46,18.49,0.00,1.21,0.000,0.146,255605.6,558469.1,2,82,4.16,1.14,1.31,56.5181,1274.82,473.6,40.7924,10.7293,5461,8.1162,191,15.6822,116981.1
20000,0,1641,22.15,0.49,2.91,1.09,10.81,0.01,1.15,0.005,0.287,290789.0,795368.6,5,97,3.46,1.09,1.18,72.5414,3203.78,84678.3,0.0000,6.9969,5462,5.7091,139,29.5201,235676.4
20000,1,1303,22.05,0.68,2.66,1.26,11.52,0.00,1.19,0.001,0.241,270515.0,689181.0,5,112,3.65,1.14,1.24,62.8557,2558.18,11589.9,4.3985,7.6883,5461,5.7081,174,25.7581,205422.4
20000,2,506,19.23,0.63,2.21,0.87,16.73,0.00,1.15,0.000,0.118,134074.1,291693.6,5,69,4.28,1.09,1.20,34.9224,1310.50,424.5,20.1673,8.4863,5461,5.7081,164,6.0719,51930.7
30000,0,2548,20.97,0.13,1.68,0.17,10.02,0.01,1.05,0.004,0.348,554960.9,1277583.1,15,106,3.30,1.05,1.07,158.8035,5505.96,66742.2,0.4774,4.0089,5462,5.0316,81,71.6224,572519.5
30000,1,1278,19.37,0.21,2.30,0.16,11.65,0.00,1.06,0.002,0.211,309827.8,846154.8,13,114,3.59,1.07,1.07,89.4974,2060.37,3960.3,30.1629,6.9569,5461,5.0307,100,32.2809,264088.6
30000,2,482,20.60,0.35,3.62,0.35,15.11,0.02,1.07,0.008,0.108,153827.0,359887.9,5,49,4.23,1.04,1.08,38.6725,998.93,303.9,48.9192,9.0208,5461,5.0307,125,8.0418,68466.8
40000,0,1609,22.34,0.42,3.16,1.24,9.71,0.01,1.13,0.004,0.269,302404.6,840098.5,6,134,3.50,1.14,1.15,85.3394,2889.95,83487.4,0.0001,5.7767,5462,5.3345,87,31.9128,261530.1
40000,1,1328,21.08,0.34,3.17,1.05,9.84,0.01,1.11,0.005,0.217,248384.9,616733.6,7,102,3.52,1.11,1.15,59.5831,2450.37,13184.0,6.2375,7.0583,5461,5.3336,141,23.4212,187847.4
40000,2,651,19.08,0.24,2.79,0.98,11.44,0.01,1.06,0.005,0.115,121787.6,255875.7,7,96,3.69,1.06,1.10,28.8203,1283.32,520.1,21.3645,7.7237,5461,5.3336,181,5.6219,46865.7
50000,0,2185,21.70,0.22,2.03,0.28,9.68,0.00,1.07,0.004,0.305,559269.5,1235580.4,16,119,3.17,1.08,1.10,149.3115,4938.64,68100.5,0.3724,3.6033,5462,5.7789,93,75.1581,573154.2
50000,1,1270,20.74,0.23,2.19,0.32,10.66,0.00,1.07,0.002,0.195,295335.8,771131.9,15,133,3.25,1.07,1.10,80.1904,2413.03,5022.1,28.7075,6.9278,5461,5.7779,109,30.2456,243869.9
50000,2,647,15.73,0.07,0.94,0.09,12.96,0.00,1.02,0.002,0.104,154876.2,348821.5,8,77,3.30,1.00,1.03,38.2112,1241.73,446.3,49.8982,8.7827,5461,5.7779,100,8.3047,71281.8
60000,0,1666,22.34,0.18,3.28,0.93,9.94,0.01,1.06,0.006,0.274,299289.1,818696.9,5,127,3.43,1.07,1.07,78.3722,2536.23,82331.1,0.0000,6.2181,5462,5.9768,135,30.9562,252912.2
60000,1,1289,22.79,0.31,3.61,0.85,10.17,0.01,1.09,0.007,0.220,258264.9,672233.5,5,125,3.45,1.07,1.12,63.0064,2262.83,12242.0,5.8372,6.7935,5461,5.9757,140,24.5038,200621.2
60000,2,769,17.55,0.22,1.78,0.49,11.84,0.00,1.06,0.001,0.126,126091.9,284494.7,4,83,3.23,1.05,1.09,33.2296,1364.17,613.6,21.1362,7.1365,5461,5.9757,101,6.6621,56785.5
70000,0,2520,21.16,0.16,1.67,0.22,9.78,0.00,1.06,0.000,0.342,576058.6,1349890.4,16,135,3.10,1.07,1.09,166.4569,5365.17,66545.8,0.8982,3.2584,5462,5.7865,56,75.7697,604381.3
70000,1,1282,18.53,0.17,1.80,0.37,9.85,0.00,1.06,0.000,0.178,284892.6,810867.2,15,148,2.97,1.06,1.08,81.2850,2540.42,4036.8,30.2903,6.6500,5461,5.7854,113,28.1221,236115.7
