step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1805,14.67,1.59,2.06,0.01,5.61,0.83,1.79,0.417,0.191,520582.6,1348090.4,3,127,2.69,2.19,1.22,131.2008,3385.51,89093.9,0.3260,3.5315,5462,5.7086,151,73.1831,479279.6
10000,1,1443,16.16,1.55,2.46,0.07,6.45,0.92,1.77,0.455,0.174,416902.1,1180391.2,2,121,2.96,2.21,1.21,110.4351,2512.84,11319.0,14.9873,6.2911,5461,5.7076,260,47.7762,345042.0
10000,2,495,22.44,1.29,2.67,0.10,11.95,0.67,1.51,0.307,0.091,244285.7,563816.5,2,84,3.92,1.79,1.14,60.9511,1252.93,540.1,42.6384,9.8517,5461,5.7076,362,14.4847,116128.2
20000,0,1299,22.36,2.09,3.64,0.04,7.53,1.00,1.93,0.473,0.199,267485.7,617646.6,3,72,3.34,2.24,1.21,51.7726,3035.16,93134.3,0.0000,6.7063,5462,5.4806,137,30.5718,208966.9
20000,1,1100,23.18,2.04,3.61,0.13,8.43,0.97,1.87,0.435,0.178,234607.1,490017.1,3,84,3.50,2.17,1.22,42.5254,2123.95,12948.0,5.6784,7.3058,5461,5.4796,224,24.0921,168085.2
20000,2,383,23.30,1.22,3.03,0.19,11.74,0.57,1.47,0.261,0.071,103533.5,143395.9,3,67,3.82,1.64,1.11,18.9548,933.26,331.9,23.7778,7.2169,5461,5.4796,304,4.4774,32542.8
30000,0,1636,19.54,1.86,2.77,0.08,6.86,0.84,1.84,0.401,0.217,479918.1,1098735.1,2,108,3.00,2.14,1.23,101.7469,3861.55,88751.6,0.0472,2.9583,5462,6.0790,114,76.8406,473430.1
30000,1,1149,20.33,1.82,2.76,0.11,7.94,0.88,1.78,0.429,0.166,339861.6,812296.8,2,104,3.20,2.09,1.18,71.7201,2333.84,10792.5,18.9658,5.7721,5461,6.0779,184,44.1620,298085.1
30000,2,490,20.35,1.12,2.43,0.50,11.79,0.42,1.42,0.186,0.089,134592.3,235000.5,2,84,3.54,1.56,1.21,25.0251,981.16,343.4,49.3589,9.1470,5461,6.0779,187,5.6177,45200.1
40000,0,1334,21.98,2.06,3.34,0.09,7.63,1.01,1.91,0.489,0.200,271625.5,637786.6,2,88,3.26,2.23,1.18,53.1352,3007.92,92529.7,0.0000,6.2412,5462,5.9432,124,31.2817,218492.4
40000,1,1201,20.98,1.89,2.95,0.18,8.16,0.84,1.83,0.400,0.183,242844.1,537330.4,2,106,3.26,2.09,1.22,45.9944,2403.11,11944.9,5.6826,6.7651,5461,5.9421,170,25.0231,182502.2
40000,2,440,20.91,1.06,2.33,0.77,12.42,0.57,1.44,0.264,0.082,109232.0,182359.6,2,81,3.64,1.63,1.09,21.9060,932.67,282.6,22.6427,7.4417,5461,5.9421,178,4.5284,36313.9
