step,nodes (8 by 8, row by row)
11000,0.815,-1.280,-0.424,-0.870,1.830,-1.010,-0.954,0.880,-1.487,-0.834,-0.190,0.377,-0.227,0.361,0.659,1.285,-0.048,0.002,-0.402,-0.045,-0.533,0.675,1.280,0.336,-0.356,0.305,-0.087,-0.283,-0.443,0.204,-1.068,1.072,0.327,1.609,0.898,-1.125,0.051,-0.142,-1.424,1.682,0.507,-0.221,-0.348,-2.302,-1.291,-1.107,-0.140,-0.330,-1.684,-1.153,-0.315,-0.796,0.263,0.409,-1.149,0.185,0.388,-0.453,-0.884,2.515,0.130,-1.104,0.503,-0.457
12000,0.284,-1.804,0.370,-1.061,1.258,-1.644,-0.045,1.349,-1.610,-1.191,0.280,0.128,-0.030,-0.886,0.894,1.999,0.056,-0.436,-0.216,0.437,-0.460,1.115,1.738,-0.047,-1.770,0.679,-0.288,-0.768,-0.946,0.942,0.366,0.382,0.191,1.312,0.109,-0.636,-0.744,-0.651,-0.605,0.874,-0.303,-0.623,-0.761,-2.067,-2.236,-0.043,1.161,0.153,-1.137,-1.450,1.072,-0.073,0.479,-0.291,-0.813,0.028,0.384,0.425,-0.531,0.487,-0.409,-1.019,-0.248,0.327
13000,-0.334,-2.640,-0.764,-0.280,2.245,-0.303,-0.775,0.669,-0.668,-0.210,-0.234,-0.087,-1.133,-0.222,1.318,1.321,0.416,-1.066,1.047,0.064,-0.192,1.158,0.293,-0.052,-0.905,0.767,0.138,-0.553,0.224,1.078,0.403,1.254,0.861,0.794,0.618,-0.592,-1.256,0.338,-1.027,0.842,-1.518,-0.973,-0.656,-2.518,-1.276,-0.046,0.693,0.429,-0.393,-0.996,-0.188,-0.719,0.379,0.630,-1.991,-0.499,0.233,-0.480,0.347,0.242,-0.590,-0.477,0.426,0.238
14000,-0.862,-2.596,-1.023,-0.324,1.620,-0.494,-0.272,-0.472,-0.450,0.795,-0.973,-0.188,-0.042,-0.444,1.052,0.947,0.026,0.396,-0.481,0.095,0.005,1.022,0.051,-0.555,-0.146,1.110,0.975,-1.147,0.804,0.657,0.301,0.139,0.165,-0.177,0.077,-1.274,-0.508,-0.042,-0.419,-0.038,-1.705,-0.761,-0.171,-1.235,-1.123,-0.550,1.145,0.687,0.344,-1.326,-0.237,0.074,-0.027,1.511,-1.067,0.267,-0.232,-0.265,0.774,-0.566,-0.021,0.235,0.596,-0.302
15000,-0.859,-2.594,-0.687,-0.244,0.715,-1.387,-0.587,-1.931,-0.921,0.260,-1.367,-1.033,-0.115,-0.329,-0.429,-0.468,-0.197,0.739,-0.708,1.536,0.326,2.114,-0.172,0.252,0.469,0.650,0.265,-0.017,0.003,0.268,0.831,0.422,1.555,0.137,-0.059,-0.729,-0.566,-1.194,-1.401,-0.508,-1.142,-0.082,1.101,-1.898,0.021,-0.643,0.957,1.242,0.097,-0.592,-0.425,-0.415,-0.690,1.065,0.235,-0.051,-1.096,-0.034,-0.487,0.696,-1.088,-0.880,-0.018,-0.420
16000,-0.970,-3.061,-0.009,-0.556,-0.160,0.217,-0.752,-1.606,-0.907,-0.142,-1.456,-1.430,-0.423,0.370,-0.079,0.325,0.656,0.851,-0.915,1.234,0.086,0.954,0.380,0.089,-0.436,0.339,-0.296,0.332,-0.465,-0.243,1.119,-0.185,1.940,0.592,1.577,0.092,-1.405,-0.703,-0.969,-0.293,1.645,1.392,1.354,-1.269,0.579,-2.033,1.131,1.174,-1.157,-0.679,0.106,0.078,-0.325,1.138,0.233,-0.783,-1.575,-0.743,-1.142,-0.212,-0.827,-1.139,1.125,0.525
17000,0.192,-2.796,1.478,-1.276,0.826,0.022,-1.537,-0.995,-0.469,-1.324,-1.281,-1.080,0.042,0.107,-0.363,0.776,1.251,0.651,-0.746,-0.800,-0.558,0.374,0.331,0.866,0.176,0.071,-0.054,0.414,1.176,0.158,1.312,0.329,1.572,0.812,0.648,0.142,-0.665,-0.238,-1.633,0.068,2.046,-0.600,1.240,-1.317,-0.088,-0.757,0.974,1.116,-1.004,-1.957,0.467,0.660,-0.178,0.196,0.202,-0.829,-1.814,-0.951,-0.648,-0.418,-0.218,-0.680,0.363,1.207
18000,-0.039,-1.702,0.485,-0.861,-0.581,0.245,-0.677,-0.102,-0.280,-1.294,-0.277,-1.289,-0.583,1.329,-1.923,0.578,0.452,0.578,-1.613,-0.189,-0.630,-0.036,0.987,0.344,1.458,-0.191,0.238,-0.441,0.132,0.280,0.766,-0.636,1.253,0.253,0.121,0.118,-0.515,0.037,-0.317,0.908,1.591,0.122,0.897,-1.087,-0.311,-0.650,1.634,-0.022,-0.257,-2.057,-0.383,0.216,-0.436,-0.236,-0.195,-0.677,-1.650,-0.353,-1.240,0.965,0.115,-0.749,0.388,1.221
19000,0.050,-1.910,0.638,-1.867,-0.239,-0.396,0.167,0.329,0.455,-0.728,0.440,-0.821,-0.311,0.430,-0.872,0.334,0.007,0.965,-1.815,0.136,0.726,-0.458,-1.308,-0.078,1.338,-0.839,-0.517,-0.700,0.628,1.553,0.041,1.457,1.936,0.063,-1.702,-0.426,0.898,-0.526,-0.537,0.984,1.900,-0.502,0.116,-0.805,-0.484,-0.423,0.877,0.091,-0.349,-2.207,-1.391,0.161,-0.114,-0.241,-0.217,0.441,-1.579,-0.118,-1.001,1.302,-0.101,-0.983,0.336,0.353
20000,0.484,-1.773,-1.007,-0.865,-0.447,-0.115,0.213,-0.694,0.015,-0.796,2.120,0.420,1.468,2.638,-0.998,0.244,0.077,0.059,-1.554,0.260,0.637,1.097,-0.896,0.218,1.101,-1.774,0.168,-0.062,-0.728,0.446,-0.451,0.553,1.454,1.122,-2.226,-0.342,0.834,0.133,0.846,0.467,1.415,-0.596,-0.032,-1.525,-0.166,0.078,-0.173,0.503,-0.600,-1.611,-1.153,-0.126,-1.398,0.256,-0.168,1.368,-1.637,-0.257,-0.181,0.485,-1.433,-1.240,-0.142,1.303
21000,0.553,-1.080,-1.131,-1.917,-0.397,1.617,1.453,-0.578,0.608,0.429,1.358,-0.746,0.893,1.247,-0.462,0.934,-1.190,0.755,-1.873,0.344,2.195,-0.584,-0.652,-0.188,1.070,-0.372,-0.656,0.923,-1.560,0.525,-0.988,-0.446,0.242,2.051,-0.981,-0.148,0.944,-1.716,0.961,0.013,0.081,-0.081,-1.226,-1.010,2.066,0.587,-1.372,0.299,0.295,-0.999,-0.078,0.625,-0.859,0.420,-0.634,0.560,-1.090,0.916,-1.136,-0.494,-0.951,-1.458,-1.045,0.583
22000,0.246,-0.573,-0.234,-2.026,-0.667,0.161,1.030,-0.074,0.866,0.721,0.644,-1.259,0.096,2.183,-0.631,0.422,-2.266,1.945,-0.949,0.545,2.009,0.113,-1.178,-0.255,0.475,1.259,0.358,0.623,-1.074,0.305,-1.667,-0.148,0.512,1.630,-1.415,-1.071,1.411,-1.640,0.524,-0.703,0.209,0.871,-1.553,-0.577,1.296,0.642,-0.405,0.914,0.936,-1.133,0.400,-0.328,0.364,0.408,-1.853,0.223,-1.054,1.072,-1.500,-0.994,-0.230,-1.663,-0.787,0.507
23000,1.232,-0.072,-0.606,-1.722,-0.091,-0.515,1.760,-0.695,1.321,0.324,1.688,-0.191,0.026,0.413,-0.223,1.430,-1.928,1.522,-0.438,0.628,2.425,0.660,-1.358,0.688,-0.079,0.420,0.090,-0.176,0.057,1.107,-1.086,0.235,0.481,1.150,-1.208,-1.196,0.751,-0.824,1.105,-0.318,-0.498,1.407,-0.671,-0.928,-0.402,0.302,0.358,-0.095,0.666,-0.618,-0.176,-0.454,0.104,0.035,-0.999,0.144,0.193,1.552,-1.126,-0.149,-0.463,-0.964,-0.117,0.294
24000,0.948,0.045,-1.222,-1.362,0.756,-0.566,-0.216,0.295,0.815,0.680,1.220,-1.196,0.893,0.444,0.016,1.164,-0.024,2.034,-0.178,0.754,1.274,-0.130,-0.906,-0.254,-0.423,-0.516,1.622,-0.065,0.964,0.924,-0.516,0.630,0.380,0.087,-0.459,-0.511,1.239,-0.328,0.976,-0.302,-1.259,0.630,-0.037,0.244,-0.851,-0.265,-0.230,-0.256,-0.964,0.245,-0.999,-1.294,0.919,0.711,-0.710,-1.361,0.745,0.977,-0.887,0.671,-2.595,-1.183,0.862,-0.072
25000,-0.779,1.383,-1.195,-1.642,-0.287,0.315,-0.128,1.088,0.578,-0.334,0.922,-0.339,0.079,0.371,0.204,1.305,-0.564,1.575,-0.525,-0.227,0.217,0.267,-0.720,0.621,0.601,-0.763,2.226,0.847,-0.233,0.706,-0.289,0.956,0.295,1.175,0.100,-0.782,0.269,-0.224,0.835,-0.115,-2.193,-0.010,1.122,0.446,-1.366,0.235,-0.097,-0.404,-0.038,-0.600,-0.600,-0.006,-0.157,1.034,-0.963,-1.209,1.271,1.767,-1.244,-0.013,-1.920,-2.355,-0.193,-0.767
26000,-0.300,0.712,0.318,-0.821,1.304,0.293,0.747,1.882,1.668,-0.278,0.379,-0.608,0.010,0.470,-0.648,1.340,0.452,2.882,-0.315,0.390,0.224,0.052,-0.386,-0.023,1.094,-0.429,2.203,0.672,0.292,-0.067,-1.281,0.888,0.960,0.271,1.449,-0.330,0.794,0.091,-0.928,0.675,-1.777,-0.519,1.517,0.086,0.036,0.527,-1.424,0.105,0.563,-0.832,-1.075,0.469,-0.579,1.918,-0.337,-1.755,2.085,0.517,-1.467,-0.393,-1.633,-0.931,0.466,-0.092
27000,-0.579,-0.992,1.110,0.497,1.183,0.637,0.425,1.305,1.282,-0.288,0.643,-0.358,0.168,1.778,-1.045,2.052,-1.101,1.781,-0.412,-0.973,-0.096,0.813,-0.520,0.493,1.671,-0.415,1.500,2.046,1.182,0.532,-0.795,1.161,1.127,0.554,1.856,-0.204,0.874,1.797,-0.991,-0.333,-0.821,0.690,0.729,0.049,0.279,1.644,-0.544,0.577,0.950,0.656,-0.008,0.155,0.058,0.526,-0.079,-1.344,0.558,1.182,-0.436,0.098,-0.770,-0.632,-0.641,-1.016
28000,-0.260,-0.556,0.121,0.919,0.580,0.224,0.890,-0.222,1.227,-0.024,0.253,-0.527,0.532,1.349,-0.163,1.144,-0.954,0.593,0.002,0.219,-0.412,0.460,0.847,0.199,1.239,-0.646,0.749,1.556,0.385,-0.402,0.593,0.253,0.329,0.746,1.419,0.337,1.654,0.707,-1.026,-0.222,0.614,0.800,-0.577,-1.823,0.663,0.022,-1.686,0.492,0.601,0.084,-0.432,1.540,0.819,0.332,-0.878,-1.333,0.779,0.729,0.089,-0.569,0.933,0.319,-0.106,-0.777
29000,-0.092,-1.148,1.132,1.519,0.555,0.032,1.098,-0.711,0.927,-0.340,-0.151,0.389,1.278,1.295,0.329,0.148,-0.552,-0.990,-0.599,0.307,-0.396,0.366,0.441,0.795,0.975,-0.379,0.617,2.155,1.585,-0.062,-0.935,0.059,0.636,1.095,1.605,-0.378,1.465,0.248,-1.289,0.056,-0.163,0.884,-0.208,-1.081,2.000,0.611,-2.288,0.144,1.428,0.372,0.410,1.466,1.335,-0.472,-1.273,-1.636,0.039,-0.793,-0.820,-1.826,1.737,-0.207,0.595,-1.321
30000,0.686,-2.242,-0.304,1.402,0.317,0.202,0.737,-0.087,0.382,0.194,0.272,-0.198,0.123,-0.057,0.001,-1.148,0.416,-1.786,-1.217,-0.386,-0.401,0.299,0.067,-0.218,0.787,-0.471,0.819,2.151,0.375,1.149,-0.508,-0.730,0.332,1.710,1.002,-0.543,0.813,-0.270,-1.347,-1.163,0.223,0.830,-0.710,-0.609,0.090,0.497,-1.357,0.192,0.835,0.609,-1.451,0.672,1.047,-0.532,-1.046,-0.318,-0.161,-0.750,-0.170,-2.134,0.733,-1.280,0.441,-0.740
31000,0.299,-1.438,-1.111,0.295,1.076,-0.729,1.398,-0.617,1.323,-0.467,-0.241,-1.228,0.806,-0.490,-0.918,-0.207,0.412,-1.003,-0.696,0.492,-0.567,-0.655,0.300,0.256,0.793,-0.809,-0.435,2.380,0.521,1.105,-0.272,0.038,0.998,1.887,0.672,0.432,0.887,0.164,-1.186,-1.632,0.021,-0.539,-0.428,0.161,-0.618,0.039,-1.578,1.024,-0.527,0.752,-2.360,1.092,0.367,-0.017,-0.143,-0.941,-0.908,-0.116,-0.766,-1.221,0.304,-0.243,1.636,-0.006
32000,0.351,-0.444,-0.445,0.142,1.165,-0.723,1.966,0.125,0.035,-0.397,-0.079,-0.671,2.002,-1.401,0.045,-0.080,0.441,-0.896,-1.398,0.159,0.052,-1.348,-0.097,-0.598,-0.043,0.576,-0.783,1.819,-0.401,0.852,-0.398,0.072,0.528,1.071,0.924,0.717,0.235,-0.193,-0.503,-0.797,-0.429,-0.964,-0.535,-0.285,0.508,0.745,-1.483,0.810,-0.116,1.187,-2.233,2.756,0.895,-1.704,-0.987,-1.444,-2.174,-0.588,-1.003,-0.052,0.068,-0.714,1.394,-0.368
33000,-0.309,-0.321,-0.800,-1.116,1.448,-0.402,1.421,1.366,0.036,-0.297,-0.331,-1.316,1.651,-0.665,0.404,-0.964,-0.004,-0.701,-0.408,0.801,0.952,-0.474,0.244,0.293,1.392,-1.404,-0.879,1.856,0.004,0.523,-0.920,0.112,0.721,0.663,0.174,-0.533,-0.013,0.552,0.713,-0.791,-1.024,-1.264,-1.044,-0.458,0.836,1.288,-0.683,1.595,-0.093,1.108,-1.633,2.429,0.877,-1.336,-1.452,0.181,-1.905,-1.852,-2.582,-0.807,0.901,1.164,1.206,-0.988
34000,-0.675,-0.302,0.309,-0.655,1.240,0.680,2.194,1.134,0.482,-0.555,0.696,-0.058,0.841,-1.916,-0.596,0.072,0.883,0.302,-0.410,1.420,2.288,-0.668,0.143,-0.772,1.751,-1.692,-1.071,0.690,0.704,0.580,-0.347,-0.177,0.124,0.172,-1.557,-1.464,-1.642,-0.565,2.720,0.487,-0.683,-0.355,-0.558,-0.208,1.558,-0.697,-1.217,1.272,0.197,-1.128,-1.752,2.577,-0.037,-2.021,-0.434,-0.486,-1.322,-0.983,-1.522,-1.473,0.839,0.851,-0.057,-0.911
35000,0.109,-0.604,1.092,-0.063,2.023,0.868,2.344,0.840,0.276,0.780,0.102,-0.054,1.457,-1.748,-0.310,0.412,0.100,0.168,0.574,0.551,2.965,-0.466,-0.271,-0.629,1.884,-0.463,-1.105,2.040,0.726,0.446,-0.019,0.721,-0.575,-0.414,-0.602,-2.001,-0.766,-0.183,3.201,0.083,-2.062,-1.456,-0.352,-0.377,0.580,-1.783,-0.531,0.638,-0.182,-0.192,-0.911,2.044,0.522,-2.308,-0.780,0.532,-1.454,-1.506,-0.111,-2.262,1.160,0.705,0.391,-1.205
36000,0.664,0.455,0.326,0.938,1.717,1.553,0.790,0.486,0.257,0.268,-0.054,0.844,0.248,-1.148,1.026,0.926,0.448,1.222,1.229,0.913,1.029,0.188,-0.117,-0.736,0.751,-0.277,0.275,1.073,-0.101,0.002,-1.036,0.274,-0.654,-0.160,-0.469,-0.803,-0.727,-0.534,2.417,-0.687,-0.876,-2.262,-0.385,-0.955,1.615,-1.770,1.655,1.370,-0.047,-0.611,-0.400,1.114,0.350,-0.698,-1.612,1.162,-1.073,-0.963,0.377,-2.082,1.001,0.825,-0.841,-1.142
37000,0.688,0.269,-0.097,0.800,1.969,0.335,0.702,0.728,0.736,0.608,0.288,0.800,0.909,-0.331,-0.490,0.191,0.712,0.900,1.179,0.707,0.937,0.613,0.272,0.215,1.544,0.683,0.742,1.397,0.118,0.589,-1.446,0.391,0.465,0.151,0.990,-0.229,-0.684,0.660,1.789,-2.014,-1.390,-0.647,-0.988,-1.472,1.770,-2.168,1.260,1.636,0.069,-0.807,0.403,0.026,0.834,0.098,0.597,0.483,-1.272,-1.542,0.253,-1.338,1.145,0.720,-1.642,1.141
38000,-0.104,0.246,0.230,0.603,1.392,0.478,0.268,-0.045,1.013,0.154,-1.176,-0.552,0.903,-0.815,-0.271,0.541,0.597,1.285,-0.294,0.497,1.258,1.181,-0.004,0.707,2.066,-0.661,0.766,1.409,-0.138,-1.352,-1.046,0.652,0.658,-0.277,1.984,0.270,-0.384,-1.731,1.547,-2.057,-0.406,-0.592,0.246,-1.400,2.208,-1.590,1.819,1.323,0.800,-1.723,0.827,0.712,-0.205,0.416,0.442,0.735,-0.997,-1.422,-0.690,-1.114,0.924,-0.018,-0.213,-0.223
39000,-0.533,0.506,-0.811,-0.338,0.603,0.086,2.106,0.188,0.192,-0.157,-1.240,-0.427,0.512,-0.192,-0.452,-0.079,0.393,1.130,0.020,0.192,0.626,1.332,0.626,0.767,0.530,-0.545,-0.897,0.791,-0.663,-0.889,-0.794,-0.380,-0.414,0.783,1.974,1.977,-0.371,-1.644,1.632,-1.267,-1.415,-0.873,0.285,-0.087,1.993,-0.265,-0.075,0.636,0.929,-1.303,0.179,1.000,0.159,-1.119,1.522,-0.530,0.089,-0.770,-0.130,-0.241,0.401,-0.560,-0.173,-0.725
40000,0.607,-0.132,-0.707,-1.089,0.384,-0.611,1.584,0.193,0.041,0.409,-0.059,0.344,0.215,-0.167,-0.564,0.410,0.876,0.043,-0.610,0.637,0.143,0.324,1.423,-0.730,-0.424,-1.373,-0.494,0.974,-1.583,-0.871,-0.896,-0.798,-0.661,1.438,1.695,2.074,-0.756,-1.701,-0.217,-0.316,-1.176,-0.916,0.657,-0.299,2.170,0.253,-0.082,-0.442,0.825,-0.780,0.274,1.731,-0.050,-1.561,2.034,-0.840,-0.273,-0.499,-0.015,-0.499,0.594,-0.866,0.467,0.649
41000,0.687,-0.398,-0.389,-0.545,0.836,-0.599,0.268,-0.628,2.344,-0.645,-0.652,-0.647,-0.050,-1.225,-0.917,0.626,-0.131,1.123,-0.587,0.678,0.085,0.462,-0.069,-0.728,-0.967,0.534,-0.264,1.319,-0.822,-0.883,-0.917,0.132,0.696,0.604,1.168,2.134,-1.215,-1.771,0.395,-0.421,-0.478,0.124,-0.677,-0.438,1.567,-0.356,-0.207,-0.256,0.201,-0.600,-0.406,1.121,-0.613,-0.773,0.644,0.882,-0.492,0.373,-0.549,0.244,0.259,-0.067,0.850,0.856
42000,1.802,-0.043,-0.801,0.768,1.477,-1.630,0.745,-0.624,2.941,0.394,-0.161,0.614,0.460,0.025,-0.757,1.137,0.269,0.795,0.072,-0.466,0.740,1.913,0.327,-0.218,-2.463,0.901,-0.542,1.183,-1.355,-0.227,-0.323,-0.181,0.671,0.842,2.155,1.351,-1.346,-0.805,1.415,-0.791,0.430,0.549,-1.611,-0.107,1.274,-0.956,-0.325,0.571,0.446,0.233,-0.202,0.521,-0.624,-1.093,1.174,1.181,-0.109,-0.466,-0.146,0.469,-0.529,0.336,0.400,-0.297
43000,2.243,-0.085,0.139,0.846,1.550,0.670,0.306,-0.311,1.770,1.622,0.177,0.801,0.523,-0.029,-0.358,0.813,1.286,-0.448,1.501,0.026,0.034,1.011,-0.036,-1.533,-2.024,0.624,-1.076,1.190,-2.038,-1.068,0.081,-1.101,-0.107,0.575,0.860,0.679,-1.422,-0.573,0.623,0.411,0.231,1.278,-0.343,0.801,1.657,-0.257,-0.262,-0.105,-0.513,1.405,-1.153,-0.780,-0.456,-0.954,1.160,1.857,-0.953,-0.204,0.012,0.407,-1.152,0.481,1.185,0.030
44000,2.245,0.585,0.126,1.821,1.056,-0.135,0.267,-1.158,1.370,1.501,0.273,0.632,0.328,-0.497,-0.001,1.882,0.770,0.457,0.904,-0.097,-0.232,1.221,0.703,-1.158,-1.782,0.265,-1.971,0.561,-0.256,-1.322,-0.016,1.103,-1.155,0.377,0.463,0.749,-1.121,-0.983,1.556,0.127,0.727,2.317,-0.064,0.450,1.885,-0.152,0.463,0.820,-0.802,1.766,-1.931,-1.012,-0.653,-0.515,0.661,0.523,0.629,0.231,-0.148,0.465,-0.442,1.250,0.446,0.142
45000,2.019,0.111,-1.067,1.308,0.714,-0.117,0.568,-0.596,0.418,-0.321,0.001,0.597,-0.400,-0.567,0.247,0.418,0.725,0.819,0.478,-0.594,-0.852,1.206,0.212,-1.441,-1.339,-0.394,-2.100,-0.065,-0.069,-2.176,0.221,1.608,-0.523,0.015,-0.310,0.034,-0.093,-1.398,0.369,0.295,0.459,1.741,0.872,-1.029,2.103,-0.010,0.690,0.613,-0.532,1.164,-0.695,-1.399,-0.719,-1.180,-0.434,0.432,0.508,-0.747,1.586,0.737,-0.144,1.487,-0.356,-0.585
46000,2.412,-0.020,-1.587,0.924,0.529,0.643,1.117,0.145,0.807,-0.342,0.510,0.151,-0.182,-0.021,0.812,0.639,0.900,1.052,-0.358,-0.870,-0.617,-0.031,1.328,-1.458,-0.577,-0.266,-1.318,0.585,-1.338,-1.494,-0.415,1.607,-0.825,-0.813,-0.415,0.126,0.674,-1.354,-0.511,0.992,2.518,1.083,-0.806,-0.948,1.463,-1.279,0.567,0.700,1.677,0.572,-0.402,-2.275,-0.039,-0.223,0.021,0.795,0.749,-0.645,1.356,0.295,-1.435,2.035,-0.059,-0.109
47000,1.948,1.230,-2.776,1.602,0.122,1.151,1.794,-0.368,-0.097,-0.792,0.580,0.427,-0.074,0.470,-0.056,0.870,0.367,0.407,-1.342,-0.127,0.217,0.028,2.017,-0.305,-0.213,-1.135,-1.234,0.810,-0.701,-2.100,0.435,2.281,-0.875,-1.187,0.292,1.082,0.319,-0.184,0.313,0.191,0.721,0.860,0.922,-0.626,1.979,-1.088,-0.127,0.317,1.563,-0.193,-0.120,-2.117,-0.265,0.834,-0.248,0.663,1.011,-0.314,1.517,-0.204,-1.633,1.208,-0.247,0.266
48000,1.238,-0.039,-1.445,1.389,-0.156,0.693,0.955,-0.604,-0.367,-0.314,0.584,0.964,-0.073,-0.281,-0.310,0.466,0.339,0.800,0.643,-0.493,0.160,1.219,2.051,-1.159,-0.466,-1.197,-1.298,2.189,-0.184,-0.286,-0.557,2.179,-0.340,-0.947,-0.675,1.563,0.226,0.031,0.541,-1.544,1.713,0.895,0.467,-0.878,2.024,-0.546,-0.433,0.433,1.921,-0.924,0.551,-0.919,-1.353,0.173,-0.695,1.946,0.827,-0.806,1.336,-1.398,-0.229,1.156,0.907,0.036
