step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
17000,1,3025,11.6,1.1,0.0,0.1,12.9,0.0,1.36,15.2,853,119,3.95,8.82,1758,956,311,0.0,1.38,1.30,1.40,3.10,4.00,4.48,23.3,0.760
17000,78,229,20.1,0.1,0.1,1.0,19.4,0.0,1.01,8.3,110,111,4.16,8.59,21,89,119,0.0,1.02,1.02,1.01,4.15,4.66,7.24,40.3,0.994
17000,72,72,93.4,0.0,19.3,0.0,27.4,0.0,1.00,1.5,62,186,12.88,82.34,46,26,0,0.0,1.00,1.00,1.00,6.81,7.83,7.69,22.3,2.000
18000,1,3154,11.6,1.1,0.1,0.2,12.7,0.0,1.33,15.4,828,128,4.18,9.24,1762,1012,380,0.0,1.34,1.30,1.37,3.06,3.95,4.42,24.0,0.765
18000,78,131,24.0,0.0,0.1,0.9,23.2,0.0,1.00,7.5,53,114,5.04,9.62,11,53,67,0.0,1.00,1.00,1.00,4.53,4.87,7.46,41.1,1.011
18000,72,37,79.8,0.0,16.2,0.0,23.7,0.0,1.00,2.6,34,379,30.07,116.03,27,10,0,0.0,1.00,1.00,1.00,6.30,7.30,7.73,21.0,2.000
19000,1,3246,11.6,1.0,0.1,0.2,12.5,0.0,1.32,15.6,849,133,4.28,9.55,2043,927,276,0.0,1.31,1.31,1.36,3.02,3.93,4.35,22.5,0.776
19000,78,74,27.0,0.8,0.0,1.9,24.2,0.0,1.20,5.8,35,107,4.86,9.11,0,25,49,0.0,1.12,1.26,1.21,5.07,5.86,7.31,45.1,1.012
19000,72,17,78.5,0.0,19.5,0.0,19.8,0.0,1.00,0.8,16,308,14.46,119.76,13,4,0,0.0,1.00,1.00,1.00,6.53,7.82,7.76,22.0,2.000
19000,140,8,21.4,0.0,0.0,0.0,19.0,0.0,1.00,10.2,4,118,4.34,8.55,0,0,8,0.0,1.00,1.00,1.00,3.62,3.62,7.25,43.2,1.118
20000,1,3307,12.1,1.0,0.4,0.1,12.8,0.0,1.32,14.9,911,134,4.51,10.12,2061,902,344,0.0,1.31,1.29,1.35,3.18,3.95,4.67,23.1,0.784
20000,78,67,24.5,0.3,0.0,1.9,22.6,0.0,1.07,4.6,27,107,5.44,7.84,0,12,55,0.0,1.04,1.08,1.09,5.49,6.10,7.73,49.0,1.006
20000,72,52,93.4,0.0,22.2,0.0,24.5,0.0,1.00,1.8,41,173,6.59,65.04,7,19,26,0.0,1.00,1.00,1.00,6.33,7.60,7.71,39.3,2.000
20000,146,46,80.5,0.0,17.4,0.0,22.8,0.0,1.00,1.0,45,485,45.00,127.93,38,3,5,0.0,1.00,1.00,1.00,6.41,7.61,7.98,18.8,2.000
21000,1,3129,11.1,1.1,0.4,0.1,11.3,0.0,1.36,16.3,1135,128,4.42,9.44,1975,807,347,0.0,1.29,1.39,1.39,2.96,3.79,4.22,23.2,0.796
21000,146,120,91.5,0.0,16.4,0.0,29.4,0.0,1.00,1.4,106,262,19.78,89.03,58,43,19,0.0,1.00,1.00,1.00,6.64,7.53,7.88,25.9,2.000
21000,72,61,89.1,0.0,20.1,0.8,24.0,0.0,1.00,1.8,56,216,13.53,72.62,33,10,18,0.0,1.00,1.00,1.00,6.59,7.46,7.74,24.7,2.000
21000,78,50,23.1,0.1,0.0,1.1,21.8,0.0,1.01,5.2,12,114,5.63,8.65,0,17,33,0.0,1.00,1.02,1.02,4.92,5.60,7.78,45.3,1.037
21000,167,23,75.0,0.0,10.0,0.0,27.4,0.0,1.00,2.1,21,438,26.77,119.56,16,7,0,0.0,1.00,1.00,1.00,6.39,7.65,7.30,20.9,2.000
22000,1,2717,12.8,0.9,1.9,0.2,11.1,0.0,1.33,15.2,1129,124,4.54,9.46,1588,830,299,0.0,1.30,1.31,1.37,3.14,3.97,4.53,23.4,0.842
22000,78,126,24.2,0.3,0.0,1.4,21.6,0.0,1.04,7.0,50,115,5.03,9.30,0,33,93,0.0,1.00,1.07,1.05,4.53,5.19,7.37,46.6,1.061
22000,146,51,100.1,0.0,8.0,0.0,42.0,0.0,1.00,1.3,39,394,40.36,109.86,26,15,10,0.0,1.00,1.00,1.00,7.90,7.94,7.82,26.5,2.000
22000,72,47,79.0,0.0,17.0,0.1,22.5,0.0,1.00,1.4,45,304,17.05,93.03,39,8,0,0.0,1.00,1.00,1.00,6.47,7.64,7.72,14.0,2.000
22000,167,11,94.4,0.0,37.3,0.0,10.0,0.0,1.00,3.3,9,47,0.73,22.04,0,0,11,0.0,1.00,1.00,1.00,5.18,6.91,7.45,46.9,1.997
23000,1,2536,12.0,1.0,1.5,0.2,10.6,0.0,1.33,15.6,964,114,4.08,8.76,1491,819,226,0.0,1.35,1.27,1.37,2.98,4.15,4.15,22.7,0.851
23000,78,279,23.2,0.7,0.0,1.3,20.4,0.0,1.11,6.8,108,107,4.33,9.19,0,87,192,0.0,1.04,1.16,1.13,4.66,5.19,7.47,45.2,1.038
23000,173,149,23.8,0.3,0.0,0.6,22.2,0.0,1.05,7.0,64,121,5.69,10.10,21,48,80,0.0,1.01,1.08,1.06,4.69,5.21,7.30,39.2,1.042
23000,146,51,95.8,0.0,10.1,0.0,37.8,0.0,1.00,0.6,46,415,41.60,100.58,43,6,2,0.0,1.00,1.00,1.00,7.16,7.98,7.84,16.5,2.000
23000,167,5,58.8,0.0,13.6,0.0,15.8,0.0,1.00,7.6,5,380,10.67,53.97,3,2,0,0.0,1.00,1.00,1.00,5.00,6.20,6.80,23.7,2.000
24000,1,2640,12.0,0.7,0.9,0.3,11.0,0.0,1.25,15.3,1137,113,4.30,8.18,1352,870,418,0.0,1.31,1.16,1.28,3.07,4.23,4.25,25.3,0.893
24000,146,71,89.7,0.0,13.5,0.0,31.3,0.0,1.00,1.4,61,395,37.27,99.96,45,21,5,0.0,1.00,1.00,1.00,6.68,7.58,7.79,20.3,2.000
24000,173,68,20.5,0.4,0.1,0.2,18.2,0.0,1.07,10.5,40,159,8.20,15.01,4,39,25,0.0,1.01,1.15,1.07,4.07,4.31,6.79,38.9,1.061
24000,167,14,89.5,0.0,27.4,0.0,17.4,0.0,1.00,2.6,14,168,8.61,61.35,12,2,0,0.0,1.00,1.00,1.00,5.71,7.36,7.57,19.7,1.999
24000,180,6,82.7,0.0,12.2,0.0,29.2,0.0,1.00,3.3,6,655,51.77,119.70,6,0,0,0.0,1.00,1.00,1.00,6.83,7.17,7.17,10.3,2.000
25000,1,2167,13.4,1.0,0.1,0.3,13.5,0.0,1.33,14.1,914,128,5.12,9.08,1062,701,404,0.0,1.38,1.25,1.37,3.34,4.23,4.92,26.9,0.834
25000,191,139,91.8,0.0,13.1,0.0,32.8,0.0,1.00,1.5,118,458,49.41,119.71,96,32,11,0.0,1.00,1.00,1.00,6.82,7.72,7.70,21.3,2.000
25000,146,42,82.5,0.0,10.4,0.0,30.8,0.0,1.00,2.6,36,455,49.13,106.00,32,10,0,0.0,1.00,1.00,1.00,6.74,7.31,7.67,17.7,2.000
25000,180,10,104.2,0.0,0.0,0.0,52.1,0.0,1.00,3.0,5,72,17.10,13.67,0,8,2,0.0,1.00,1.00,1.00,6.60,6.90,7.60,34.3,2.000
26000,1,2535,13.0,0.8,0.8,0.3,11.7,0.0,1.26,14.6,1036,116,4.30,8.10,1433,717,385,0.0,1.28,1.23,1.29,3.22,4.31,4.57,24.4,0.901
26000,191,174,91.0,0.0,14.7,0.0,30.8,0.0,1.00,2.0,148,391,42.70,102.87,102,58,14,0.0,1.00,1.00,1.00,6.76,7.55,7.61,23.6,2.000
26000,146,52,95.7,0.0,16.5,0.0,31.3,0.0,1.00,1.5,44,280,24.78,80.40,29,16,7,0.0,1.00,1.00,1.00,6.98,7.71,7.85,21.2,2.000
27000,1,1900,12.9,1.1,0.1,0.3,12.6,0.0,1.36,14.8,787,121,4.62,8.13,962,610,328,0.0,1.35,1.34,1.40,3.23,3.93,4.87,25.5,0.842
27000,191,123,93.5,0.0,13.9,0.0,32.9,0.0,1.00,1.3,101,435,48.21,111.97,72,44,7,0.0,1.00,1.00,1.00,6.78,7.74,7.63,23.8,2.000
27000,146,36,87.2,0.0,10.9,0.0,32.7,0.0,1.00,1.8,34,298,30.70,65.56,30,6,0,0.0,1.00,1.00,1.00,6.72,7.83,7.64,14.8,2.000
28000,1,1372,11.2,1.6,0.1,0.2,10.8,0.0,1.53,16.4,578,119,4.58,8.11,929,366,77,0.0,1.49,1.60,1.56,2.90,3.88,4.12,20.8,0.796
28000,206,238,93.9,0.0,14.1,0.0,32.9,0.0,1.00,1.0,185,327,37.43,93.74,160,65,13,0.0,1.00,1.00,1.00,7.10,7.74,7.87,20.0,2.000
28000,191,62,89.5,0.0,11.6,0.0,33.2,0.0,1.00,1.3,54,490,45.22,117.09,43,19,0,0.0,1.00,1.00,1.00,6.94,7.84,7.71,21.1,2.000
28000,146,14,66.3,0.0,6.8,0.0,26.4,0.0,1.00,4.1,13,650,81.85,102.05,14,0,0,0.0,1.00,1.00,1.00,5.57,6.79,7.71,12.0,2.000
29000,1,2319,14.4,0.9,0.7,0.4,13.0,0.0,1.30,13.5,922,125,5.10,9.35,1265,685,369,0.0,1.35,1.25,1.31,3.44,4.50,4.88,24.8,0.909
29000,206,192,89.8,0.0,13.0,0.0,31.9,0.0,1.00,1.4,159,471,51.96,128.58,137,47,8,0.0,1.00,1.00,1.00,6.90,7.63,7.73,19.7,2.000
29000,191,7,60.3,0.0,14.3,0.0,15.9,0.0,1.00,0.9,7,1016,76.76,212.04,6,1,0,0.0,1.00,1.00,1.00,6.57,8.00,8.00,14.9,2.000
30000,1,3132,13.3,1.4,1.0,0.5,9.3,0.4,1.61,15.3,1370,106,3.79,8.29,1727,1036,369,0.5,2.94,1.32,1.51,3.15,4.82,3.89,24.0,1.021
30000,206,186,81.2,0.0,11.4,0.0,29.2,0.0,1.00,3.2,164,447,51.03,113.59,130,45,11,0.0,1.00,1.00,1.00,6.63,7.45,7.61,21.2,2.000
30000,216,26,26.4,0.7,0.0,0.5,23.9,0.0,1.16,6.1,14,132,8.35,12.69,0,26,0,0.0,1.00,1.18,1.28,5.04,5.35,7.96,34.3,1.036
30000,191,12,104.0,0.0,11.6,0.0,40.4,0.0,1.00,0.5,11,211,10.70,64.36,7,5,0,0.0,1.00,1.00,1.00,7.83,7.83,8.00,21.6,2.000
31000,1,3220,13.2,2.0,2.8,0.1,5.0,1.4,1.90,17.0,1537,94,2.98,6.90,1754,1068,398,1.4,3.05,1.33,1.82,2.78,5.31,2.66,24.1,1.101
31000,216,11,18.7,0.6,0.0,0.0,17.0,0.0,1.19,11.8,8,199,7.90,10.03,0,10,1,0.0,1.00,1.23,1.30,3.73,4.09,6.55,37.3,1.021
31000,206,6,49.0,0.0,6.3,0.0,18.2,0.0,1.00,11.0,6,240,10.35,34.81,5,1,0,0.0,1.00,1.00,1.00,4.67,6.17,6.17,18.2,2.000
32000,1,2961,15.0,1.7,2.5,0.3,7.0,1.4,1.76,15.2,1476,93,3.15,7.10,1318,1083,560,1.4,2.79,1.21,1.69,3.13,5.45,3.59,26.8,1.152
32000,216,18,17.4,1.6,0.0,0.0,13.6,0.0,1.54,12.7,16,162,10.04,10.65,2,11,5,0.0,1.16,1.76,1.69,4.28,4.56,6.67,34.4,1.045
33000,1,2118,14.8,2.4,3.4,0.1,4.3,1.8,2.05,16.6,786,82,2.20,6.50,1118,771,229,1.9,3.58,1.29,1.93,2.82,5.87,2.31,24.1,1.168
33000,216,7,24.5,1.6,0.0,1.4,19.7,0.0,1.47,8.3,7,52,4.66,2.68,0,6,1,0.0,1.00,1.56,1.71,4.00,4.86,7.86,31.0,1.035
34000,1,2256,14.5,2.4,3.3,0.0,4.4,1.8,2.02,16.6,806,83,2.15,6.75,1105,930,221,1.8,3.54,1.28,1.90,2.81,5.95,2.26,24.9,1.154
35000,1,2306,15.5,2.5,3.4,0.1,4.9,1.9,2.05,15.8,935,79,2.23,6.53,1307,799,200,1.9,3.56,1.28,1.94,3.00,6.23,2.43,23.5,1.150
36000,1,1995,15.4,2.5,3.5,0.1,4.8,1.9,2.03,15.9,839,87,2.71,6.94,1103,686,206,1.9,3.55,1.27,1.92,2.91,6.14,2.38,23.5,1.156
36000,256,44,9.0,1.2,0.0,0.0,8.6,0.0,1.50,18.4,33,145,9.12,8.41,42,2,0,0.0,1.13,1.78,1.56,2.77,3.55,3.80,16.3,0.818
37000,1,2300,14.8,2.3,3.4,0.2,4.8,1.9,1.94,16.0,1000,85,2.70,6.96,1229,808,263,1.9,3.31,1.22,1.85,2.95,6.13,2.41,24.5,1.145
37000,258,1196,14.5,0.2,0.0,0.7,13.1,0.0,1.06,13.5,830,130,6.30,7.58,418,450,328,0.0,1.03,1.07,1.07,3.69,3.81,6.37,30.8,1.043
37000,256,40,4.9,0.2,0.0,0.0,5.4,0.0,1.08,21.9,23,137,6.42,5.95,39,1,0,0.0,1.00,1.15,1.08,2.12,1.98,3.12,12.5,0.840
38000,1,2239,15.3,2.5,3.4,0.1,4.7,1.9,2.09,16.0,889,82,2.39,6.73,1104,866,269,1.9,3.62,1.32,1.98,2.95,6.14,2.39,25.1,1.151
38000,258,1153,16.8,0.3,0.1,0.9,14.9,0.0,1.06,12.2,822,119,6.18,6.99,373,408,372,0.0,1.02,1.10,1.07,3.96,4.15,6.62,31.8,1.054
38000,256,45,5.4,0.0,0.0,0.0,6.5,0.0,1.00,21.2,23,125,4.93,5.00,44,1,0,0.0,1.00,1.00,1.00,1.82,1.80,3.73,14.3,0.846
39000,1,2203,15.2,2.5,3.7,0.1,4.5,2.0,2.07,15.8,849,78,2.15,6.66,1159,790,254,2.0,3.66,1.26,1.95,3.01,6.26,2.41,24.5,1.137
39000,258,1243,16.0,0.3,0.0,0.7,14.3,0.0,1.07,12.4,880,113,5.67,6.80,405,478,360,0.0,1.03,1.10,1.07,3.84,4.12,6.52,31.3,1.060
39000,256,7,10.2,0.0,0.0,0.0,12.0,0.0,1.00,16.6,5,94,2.26,6.65,7,0,0,0.0,1.00,1.00,1.00,2.71,2.86,5.14,15.7,0.851
40000,1,2067,15.4,2.7,3.7,0.0,4.4,2.0,2.13,15.8,756,80,2.28,6.98,1043,752,272,2.0,3.79,1.31,2.00,3.00,6.33,2.32,25.0,1.130
40000,258,1332,14.7,0.2,0.0,0.6,13.4,0.0,1.05,13.3,925,124,6.52,7.10,524,463,345,0.0,1.03,1.07,1.06,3.76,3.83,6.41,29.7,1.043
40000,256,10,11.7,0.0,0.0,0.3,14.7,0.0,1.00,15.0,10,133,12.84,8.80,10,0,0,0.0,1.00,1.00,1.00,3.30,4.40,4.70,14.6,0.791
41000,1,2102,15.9,2.8,3.8,0.1,4.6,2.1,2.16,15.6,768,76,2.15,6.89,1106,648,348,2.1,3.89,1.30,2.03,3.04,6.41,2.30,25.2,1.135
41000,258,1187,14.2,0.2,0.0,0.5,12.9,0.0,1.04,14.1,795,133,6.91,7.43,431,460,296,0.0,1.02,1.06,1.04,3.53,3.65,6.10,29.5,1.059
42000,1,1954,15.1,2.6,3.5,0.1,4.9,1.9,2.06,15.7,776,82,2.45,6.77,1041,706,207,1.9,3.62,1.33,1.94,3.01,6.25,2.36,23.7,1.112
42000,258,1294,15.0,0.2,0.0,0.7,13.4,0.0,1.06,13.5,886,129,6.17,7.13,464,516,314,0.0,1.03,1.08,1.07,3.64,3.68,6.36,29.8,1.064
43000,1,2082,15.1,2.6,3.6,0.1,4.5,2.0,2.11,15.9,797,78,2.23,6.54,1113,757,212,2.0,3.72,1.34,1.99,2.98,6.25,2.30,24.0,1.118
43000,258,1201,15.0,0.1,0.0,0.8,13.7,0.0,1.03,13.2,867,130,6.55,7.43,409,472,320,0.0,1.01,1.04,1.04,3.81,3.98,6.32,30.9,1.062
44000,1,2223,14.6,2.4,3.3,0.1,4.8,1.8,2.00,15.9,858,81,2.37,6.46,1171,785,267,1.8,3.50,1.27,1.89,2.89,6.27,2.29,24.7,1.123
44000,258,1055,15.5,0.2,0.0,0.9,14.0,0.0,1.05,12.8,748,127,6.42,7.44,306,423,326,0.0,1.03,1.07,1.06,3.86,4.04,6.47,32.6,1.051
45000,1,3246,15.4,1.9,2.3,0.3,7.8,1.3,1.77,14.8,1528,97,3.76,6.88,1491,1255,500,1.3,2.85,1.26,1.69,3.27,5.68,3.56,26.5,1.103
46000,1,2307,14.6,2.5,3.3,0.1,4.5,1.8,2.05,16.1,856,82,2.12,6.96,1212,842,253,1.9,3.64,1.29,1.93,2.94,6.22,2.24,24.3,1.141
47000,1,1975,14.9,2.6,3.3,0.1,4.5,1.9,2.10,16.0,760,87,2.66,7.13,1139,662,174,1.9,3.71,1.34,1.97,2.94,6.30,2.23,22.8,1.138
48000,1,2139,15.1,2.5,3.6,0.1,4.6,1.9,2.07,15.8,822,82,2.28,6.87,1168,711,260,1.9,3.64,1.29,1.94,2.95,6.26,2.33,24.4,1.132
49000,1,2336,14.3,2.3,3.2,0.1,4.7,1.8,1.99,16.3,886,81,2.62,6.45,1356,722,258,1.8,3.47,1.27,1.87,2.85,6.09,2.26,23.6,1.115
50000,1,2160,14.8,2.6,3.4,0.1,4.7,1.9,2.07,16.0,842,83,2.66,6.55,1205,683,272,1.9,3.64,1.29,1.96,2.96,6.18,2.34,24.0,1.105
50000,274,903,16.3,0.3,0.0,0.9,14.6,0.0,1.10,12.1,681,124,6.44,7.07,177,356,370,0.0,1.05,1.11,1.12,3.92,4.21,6.63,35.7,1.039
51000,1,1842,15.3,2.6,3.7,0.1,4.7,2.0,2.07,15.6,742,87,2.63,6.84,968,643,231,2.1,3.64,1.32,1.95,3.05,6.31,2.38,24.7,1.117
51000,274,900,17.1,0.2,0.1,0.6,15.5,0.0,1.05,11.8,690,116,6.26,6.86,209,367,324,0.0,1.02,1.08,1.06,4.07,4.39,6.70,34.7,1.047
52000,1,2453,15.1,2.7,3.6,0.1,4.5,2.0,2.17,15.8,878,73,1.98,6.52,1314,747,392,2.0,3.90,1.32,2.04,2.96,6.32,2.27,24.9,1.110
52000,274,952,15.3,0.4,0.0,0.8,13.5,0.0,1.09,13.4,735,126,6.15,7.41,205,385,362,0.0,1.05,1.13,1.10,3.73,3.94,6.39,34.3,1.045
53000,1,2312,15.3,2.6,3.7,0.1,4.6,2.1,2.08,15.7,934,77,2.34,6.66,1054,890,368,2.1,3.66,1.33,1.96,3.04,6.34,2.33,26.8,1.118
53000,274,971,15.8,0.3,0.0,0.9,14.2,0.0,1.09,12.7,735,120,6.35,6.99,236,367,368,0.0,1.05,1.12,1.10,3.82,4.01,6.60,34.0,1.036
54000,1,2043,15.5,2.7,3.4,0.1,5.0,2.0,2.12,15.5,869,85,2.72,6.67,1070,681,292,2.0,3.71,1.31,2.01,3.04,6.39,2.41,25.1,1.112
54000,274,957,17.0,0.3,0.0,0.7,15.5,0.0,1.06,11.7,685,114,5.66,6.68,190,386,381,0.0,1.03,1.08,1.07,4.06,4.18,6.87,35.5,1.042
54000,278,23,7.2,0.3,0.1,0.5,7.0,0.0,1.10,19.9,22,141,7.43,5.30,23,0,0,0.0,1.00,1.17,1.11,2.74,2.65,3.96,13.6,0.934
55000,1,2287,14.7,2.5,3.5,0.1,4.3,2.0,2.09,16.0,1044,80,2.21,6.51,1147,834,306,2.0,3.57,1.35,1.98,2.95,6.32,2.26,25.6,1.138
55000,274,795,16.0,0.3,0.0,0.5,14.5,0.0,1.06,12.5,606,121,5.83,7.42,180,295,320,0.0,1.03,1.09,1.07,3.88,4.07,6.67,35.1,1.042
55000,281,6,4.5,0.0,0.0,0.0,4.3,0.0,1.00,22.3,6,241,9.22,8.30,6,0,0,0.0,1.00,1.00,1.00,2.00,1.67,3.17,9.4,1.036
56000,1,2292,15.5,2.2,3.8,0.1,5.2,2.0,1.92,15.6,1166,80,2.86,6.72,1192,832,268,2.0,3.15,1.22,1.85,3.07,6.43,2.40,24.6,1.161
56000,274,855,16.8,0.3,0.1,0.9,15.0,0.0,1.06,12.1,635,113,5.80,6.72,200,330,325,0.0,1.03,1.09,1.06,3.99,4.22,6.69,34.4,1.051
57000,1,2591,14.8,2.0,3.4,0.1,5.1,1.8,1.88,16.1,1333,77,2.33,6.64,1300,905,386,1.8,3.01,1.24,1.82,2.97,6.26,2.33,25.8,1.179
57000,274,817,15.8,0.2,0.1,0.5,14.2,0.0,1.04,12.8,644,123,6.65,6.91,218,298,301,0.0,1.02,1.06,1.05,3.86,4.10,6.56,33.4,1.068
58000,1,2756,15.6,1.9,3.5,0.1,5.3,1.8,1.82,15.9,1509,81,2.75,6.73,1347,994,415,1.8,2.81,1.23,1.77,3.08,6.37,2.45,25.6,1.229
58000,274,605,16.7,0.3,0.1,0.5,14.9,0.0,1.07,11.9,461,121,6.54,7.12,98,236,271,0.0,1.04,1.10,1.07,3.98,4.28,6.72,36.6,1.060
58000,286,32,18.4,0.0,0.0,0.0,16.0,0.0,1.00,14.9,27,151,8.28,11.57,25,7,0,0.0,1.00,1.00,1.00,3.81,4.53,4.94,19.8,1.156
59000,1,2326,16.9,1.9,3.7,0.2,5.2,2.1,1.85,15.8,1194,87,3.14,6.85,1069,978,279,2.1,2.79,1.22,1.82,3.05,6.38,2.42,25.5,1.321
59000,274,719,16.6,0.3,0.0,0.4,15.0,0.0,1.07,12.3,549,122,6.66,6.70,156,255,308,0.0,1.05,1.08,1.07,3.95,4.08,6.73,35.3,1.061
59000,286,22,13.0,0.0,0.0,0.6,10.2,0.0,1.00,17.1,22,117,6.68,6.25,20,2,0,0.0,1.00,1.00,1.00,3.14,3.95,4.27,19.6,1.214
