step,nodes (8 by 8, row by row)
11000,-0.557,0.049,0.127,-0.291,1.453,-2.051,0.176,0.820,1.526,1.312,-0.237,-2.002,-0.732,0.132,-1.646,0.846,-1.749,0.053,-0.103,0.014,-0.970,-0.448,0.124,-0.168,0.191,0.431,-0.205,0.671,-1.815,-0.925,-0.217,1.433,-0.230,0.221,-0.226,0.465,-1.414,1.565,-0.457,0.460,-0.341,2.415,0.959,0.099,-0.669,0.102,-0.760,0.173,1.012,0.237,-0.710,-0.332,-0.578,-0.827,-0.619,-0.484,-0.067,-0.803,-0.895,-0.540,0.574,1.660,0.290,0.678
12000,0.716,0.891,1.234,0.921,2.344,-0.570,-0.128,0.457,2.295,1.941,-0.177,-1.371,0.446,-0.343,-1.621,-0.501,-2.118,0.233,-0.607,0.454,0.127,0.367,-1.158,-0.080,1.260,-0.127,-0.966,0.040,-0.628,-1.876,-0.353,0.793,0.692,-0.072,-0.103,0.277,-1.812,0.863,-1.124,-0.434,0.680,2.151,1.365,0.513,-1.236,-0.365,-0.580,-0.410,1.315,-0.119,-1.410,-1.468,0.264,-1.401,-0.725,-0.795,0.128,0.928,0.002,-0.341,0.008,0.890,-0.275,-0.184
13000,0.214,0.747,2.028,0.955,1.444,-0.920,0.744,-0.633,1.807,0.512,0.303,-1.052,-0.746,0.470,-1.719,-0.632,0.302,-0.165,-0.522,0.203,0.574,-0.840,-0.633,-0.214,1.711,0.497,-0.335,-0.190,0.509,-1.364,-0.539,0.698,1.313,-0.260,0.393,0.062,-1.217,-0.214,-1.957,-1.620,0.193,1.193,0.602,0.075,-0.988,-0.060,0.034,0.081,0.259,1.594,-0.705,-1.996,-1.496,-0.725,0.390,-1.789,-0.485,0.446,0.842,-0.786,-0.265,-0.497,-0.005,-0.216
14000,-0.404,0.219,2.118,0.205,1.057,0.054,-1.070,-0.252,1.712,0.944,0.302,-0.641,-0.351,1.806,-0.280,-0.148,-0.274,-0.954,-0.009,0.235,0.202,-1.374,0.327,-0.935,1.395,0.632,0.214,0.158,0.347,-0.789,-0.579,1.025,1.848,-1.363,1.674,-0.200,-1.353,-0.380,-2.598,-0.742,0.191,1.497,1.002,-0.086,-1.999,0.924,0.133,-0.272,0.927,1.232,0.325,-0.399,-1.445,-0.265,-0.620,-2.893,0.082,0.419,0.365,-1.100,-0.721,-0.048,-0.012,-1.238
15000,-0.610,-0.146,1.394,-0.402,1.838,-0.319,0.822,0.834,0.792,1.742,-0.146,-1.220,0.260,1.710,-0.393,0.018,-1.302,-2.062,1.148,0.669,-1.095,-0.457,-0.604,0.055,1.090,0.424,1.136,0.213,-0.859,-1.103,-0.711,0.183,1.697,-0.805,1.289,-0.202,-0.260,-0.458,-1.360,-1.370,-0.310,0.882,0.297,-0.560,-0.954,1.230,-0.479,0.626,-0.061,0.230,1.498,-1.795,1.660,-0.464,-1.690,-2.387,-0.603,-0.071,0.535,-1.453,0.228,-1.377,0.169,-0.812
16000,-0.714,-0.660,2.126,1.165,0.652,0.482,0.593,-0.375,0.268,0.928,-0.396,-0.920,0.696,1.410,-0.512,1.938,-0.914,-2.393,1.125,0.269,0.294,-0.351,0.328,-1.318,-0.673,0.797,0.497,-0.640,-1.362,-1.654,-1.738,0.065,0.332,-1.587,0.598,-1.044,-2.074,0.476,0.217,-0.398,-0.061,0.448,0.291,-0.259,-1.290,0.747,-0.421,-0.994,-1.604,0.563,2.011,-0.308,2.423,0.074,-0.987,-0.703,-1.399,0.302,0.565,-1.121,-0.356,-0.781,-1.161,-1.263
17000,0.067,-0.596,0.774,1.244,0.489,1.298,1.603,-0.705,-0.560,1.176,-0.002,0.813,0.918,0.654,-2.531,1.422,-1.092,-1.635,0.653,0.401,-0.265,-0.697,-0.531,0.048,-1.111,0.208,-0.052,-0.948,-1.491,-0.517,-0.199,0.539,0.173,-1.389,-0.490,-1.202,-0.815,0.137,-0.428,-0.126,-0.354,1.058,1.689,-0.917,-1.210,1.086,-0.496,-2.618,-1.997,1.495,2.186,1.281,2.562,0.430,-0.513,-0.301,-0.753,0.424,1.338,-1.885,-0.536,0.283,-0.365,-0.993
18000,-0.380,-1.117,0.933,0.839,-0.153,0.667,2.791,-0.020,0.106,-0.717,-0.290,1.360,0.350,1.150,-3.071,2.094,-1.251,0.302,-0.144,0.071,0.101,-0.890,-0.288,-1.476,0.024,0.691,1.001,-0.067,-1.320,-0.276,-0.304,1.492,-0.222,-1.789,-1.099,-1.048,-0.580,0.989,-0.311,0.822,0.630,1.122,2.058,-0.121,-0.964,0.667,-1.389,-1.276,-1.794,0.416,1.213,1.939,2.289,1.038,-0.980,0.906,-1.424,0.097,1.622,-1.130,0.764,0.556,-0.681,-1.184
19000,0.051,-0.256,1.421,0.132,0.176,1.102,2.176,0.925,0.397,-1.170,-1.317,0.381,0.367,2.735,-2.995,3.447,-1.326,1.315,-0.249,-0.790,0.355,-1.529,-0.478,-2.627,-0.312,1.078,1.251,0.105,-1.148,-0.812,0.329,1.406,-0.982,-0.696,0.388,-1.376,-0.324,1.626,-0.670,-0.120,-1.656,0.728,1.589,-0.787,-2.352,0.426,-0.941,-0.770,-0.402,0.704,2.301,0.888,1.691,1.342,-0.099,0.406,-2.106,0.707,0.506,-1.470,0.690,0.959,-1.033,-0.337
20000,1.024,-0.169,1.463,0.209,1.287,0.014,1.569,-0.381,-0.211,-1.026,-0.154,0.337,-0.160,3.054,-2.987,0.847,-1.839,-0.019,-0.325,-0.599,1.086,-0.615,-0.572,-2.403,1.310,2.019,0.398,0.418,-0.541,0.192,0.939,2.383,-2.785,0.019,-0.750,-0.435,0.202,1.879,-0.458,0.025,-1.913,0.787,0.052,-0.948,-1.755,0.984,-0.494,-1.262,-0.860,0.466,1.011,0.747,2.980,1.438,-0.732,0.105,-0.753,0.887,1.343,-0.920,1.160,0.532,-0.632,-0.521
21000,1.417,0.939,1.521,-1.299,0.159,-0.179,1.496,-1.588,0.002,-0.230,0.226,0.155,-0.082,2.065,-2.500,0.855,-1.535,0.135,-0.924,-0.439,0.838,0.744,-1.122,-0.895,-0.048,2.001,1.007,1.360,-1.605,-0.405,1.232,3.010,-2.274,-0.445,-0.644,0.452,-0.404,1.166,-1.280,-2.192,-0.648,0.262,0.294,-1.696,-2.300,0.168,-0.828,-0.847,-1.547,1.528,0.047,0.933,1.622,0.685,-0.686,-0.927,-0.653,0.612,0.552,-0.471,0.360,0.020,-1.034,-0.520
22000,1.196,0.675,0.783,-0.313,0.940,-0.557,1.055,0.240,-0.721,-1.111,0.229,0.270,0.259,1.922,-2.595,0.069,-1.521,-0.449,-1.117,-0.030,0.068,-0.686,-0.356,-1.070,2.166,1.533,0.975,0.986,-0.923,-0.208,1.595,2.620,-1.339,-0.909,0.522,1.246,0.455,1.324,-1.465,-1.270,-0.913,0.054,0.546,-0.667,-1.455,0.953,-0.695,-1.102,-1.455,0.804,0.932,1.356,0.099,0.245,1.027,0.144,0.740,0.159,1.174,-0.887,0.474,-2.195,0.535,-0.315
23000,0.766,-1.213,1.188,-0.479,0.658,-0.714,0.908,-0.274,-1.033,-1.672,-0.034,-0.822,0.426,1.531,-2.290,-0.044,-0.799,-0.934,-1.718,0.502,0.046,-1.577,0.124,-0.939,1.473,1.627,0.503,0.261,-0.471,-0.057,2.019,1.891,0.130,-1.961,1.012,1.558,0.044,0.941,-1.531,-1.148,0.223,-0.948,1.197,-0.324,-1.513,0.131,-0.708,-0.103,-0.524,1.760,0.458,2.246,-0.791,0.492,0.972,0.104,0.730,0.445,0.443,-0.827,0.135,-2.158,1.244,1.209
24000,0.783,-1.037,0.662,0.386,1.663,-0.681,0.950,0.076,0.166,-1.214,0.438,0.243,0.520,1.205,-2.218,-2.415,-0.841,-0.904,-1.624,0.360,0.534,-1.517,-0.874,-1.673,0.909,0.470,1.295,0.277,-0.952,-0.095,-0.005,1.865,-0.673,-0.170,0.104,1.769,0.235,1.536,-1.664,-0.608,-1.012,-0.615,1.436,-1.046,-2.075,0.500,-0.148,-0.160,-0.292,1.038,0.871,2.274,-0.348,-0.978,0.824,0.187,0.866,-0.074,0.687,-1.815,-0.070,-1.056,1.485,0.890
25000,0.348,-2.002,1.079,1.231,0.939,-0.800,0.213,0.431,1.017,-1.057,1.048,0.252,2.086,1.056,-1.324,-1.751,-0.329,-0.993,-2.273,0.055,0.300,-0.678,-1.433,-1.787,0.397,1.160,1.292,-0.437,-0.282,-1.697,-0.644,1.101,-0.339,0.996,0.629,1.260,-0.464,1.379,-1.406,0.637,-1.703,0.952,0.087,-0.726,-0.358,0.480,0.016,-1.466,0.620,1.143,0.884,0.507,-0.733,-0.006,1.104,0.343,1.151,-0.178,-0.713,-1.228,0.245,-1.786,1.004,0.886
26000,0.072,-1.147,0.982,1.182,0.869,-0.467,0.204,1.360,1.718,-0.632,1.266,1.047,1.200,0.752,-1.337,-1.766,-0.888,-2.424,-1.460,-0.934,0.597,-1.271,-2.120,-1.087,-0.140,-0.276,-0.154,0.956,-0.314,-1.136,-0.113,1.144,-1.519,1.196,0.345,2.705,-0.004,0.834,-1.393,0.335,-1.021,0.999,0.080,-0.565,-0.459,0.928,0.079,-0.697,1.826,0.808,0.744,0.124,-0.853,-0.328,1.618,1.474,0.995,1.287,0.133,-0.195,0.384,-0.859,-0.177,1.231
27000,1.046,-1.934,0.557,0.604,1.057,-0.742,0.759,2.065,1.489,-0.628,1.711,-0.289,1.691,-0.820,-1.471,-1.076,0.694,-2.079,-0.545,-1.394,-0.559,-1.046,-1.935,-1.070,-0.994,0.802,-0.736,1.577,-0.389,-0.776,0.235,-0.267,-0.919,0.743,-0.528,1.093,0.047,0.281,-1.551,0.831,-0.713,0.746,1.039,-0.857,-0.266,-0.578,0.908,-0.020,1.744,0.586,-0.565,0.248,0.380,-0.250,1.713,-0.187,0.687,0.898,-0.737,0.489,-0.216,-0.049,0.632,-0.009
28000,1.607,-1.055,-0.180,0.397,0.669,-0.523,0.374,2.232,0.746,-0.091,0.768,0.137,0.853,-0.162,-2.526,-0.780,0.117,-1.123,0.591,-0.783,-0.831,-0.390,-0.002,-1.126,-0.149,0.343,-1.295,1.615,-0.380,-0.457,0.171,0.231,-1.500,-0.002,0.590,0.373,0.384,0.437,-2.086,0.193,-1.367,-0.089,1.144,-0.882,-0.738,-0.947,1.087,-0.555,1.555,1.300,-0.135,2.067,-0.738,1.429,1.183,0.927,1.059,0.547,-0.030,1.187,-0.146,-0.150,0.445,-0.326
29000,0.220,-1.304,-0.757,1.114,0.816,-0.524,0.158,1.680,1.847,-1.056,0.548,0.815,-0.343,-0.551,-2.678,-0.558,-0.639,-0.856,0.185,-0.784,-0.270,-0.681,1.356,-1.589,-0.621,0.996,-1.412,0.496,-0.484,-1.341,-0.120,0.317,-0.838,-1.109,-0.058,0.920,-1.258,0.409,-1.565,-1.450,-0.736,0.836,-0.024,-2.007,0.036,-0.223,-0.663,-0.507,1.957,1.559,-0.133,1.656,0.184,1.742,0.606,-0.165,0.714,-0.365,-0.622,0.199,-0.518,-1.427,0.435,-1.084
30000,-0.287,-0.026,-0.465,1.118,0.869,-0.798,0.121,1.514,2.312,-2.007,-0.246,0.807,-1.304,-0.290,-1.484,0.383,-0.777,-1.706,-0.866,-1.176,0.050,-0.277,0.999,-2.295,-0.638,0.712,-0.195,-0.419,-1.226,-0.924,-0.819,1.156,-0.132,-0.502,-0.079,2.104,0.030,-0.217,-1.506,0.286,-0.134,1.144,-0.513,-0.664,-0.294,-0.848,-0.729,-0.359,0.908,1.287,-0.093,0.657,0.555,1.486,0.525,-0.641,0.699,0.740,-1.117,-0.525,-0.645,-0.313,-0.746,-1.897
31000,-0.840,0.199,0.455,1.717,0.617,0.091,0.316,0.707,1.568,-0.904,-0.410,-1.186,-1.299,-0.372,0.257,-0.136,-2.365,-0.844,-0.349,-1.297,0.063,-0.865,1.982,-1.715,-1.169,1.849,-1.086,1.020,0.221,-1.251,-1.234,0.667,-0.433,-1.232,0.535,1.378,-0.049,-0.448,-0.155,-1.021,-0.795,0.847,-0.655,-0.303,-0.624,-1.922,-1.191,-0.220,-0.789,1.755,-0.074,-0.636,-0.156,0.437,-0.309,-0.456,0.311,1.190,-1.856,-0.036,-1.838,0.223,-0.406,-1.202
32000,-0.662,0.791,-0.058,0.436,2.128,0.010,-0.473,-0.586,0.887,-0.696,0.253,-0.870,-1.003,-0.249,1.353,0.089,-2.608,0.388,-1.117,-0.877,0.298,-0.814,1.821,-0.434,-1.784,1.758,-2.275,2.096,-0.768,-1.008,-0.366,0.928,-0.401,-2.245,1.064,1.560,0.086,0.074,-0.321,-0.455,-0.700,0.362,0.082,-0.188,-0.204,-1.747,-0.772,0.165,-0.862,0.488,1.106,-0.555,-0.453,0.219,-0.501,-0.286,-0.245,1.236,-2.170,-1.215,-2.720,1.362,-0.853,-1.347
33000,-1.160,-0.019,-0.427,1.068,1.737,-0.479,-1.129,-0.279,-0.387,-1.305,0.077,-1.092,-0.690,-0.134,1.035,0.414,-1.723,-0.311,-0.380,-1.419,0.568,0.047,0.536,-1.040,-1.248,1.763,-1.899,1.617,-1.262,-0.664,0.002,-0.003,-0.396,-1.697,1.193,2.027,-0.609,-1.051,-0.181,0.550,-1.053,0.903,0.670,0.555,-0.710,-1.572,-0.218,0.046,-0.487,1.754,0.944,0.308,0.017,0.627,-0.504,-0.931,0.418,1.110,-0.844,0.315,-2.439,1.580,-0.463,-1.433
34000,-0.320,-0.357,0.499,1.004,0.498,-1.997,-1.101,-0.856,-0.094,-0.401,0.105,-0.705,-0.605,1.679,1.224,0.151,-1.171,0.012,-1.742,-0.597,0.615,0.453,0.523,-0.942,-0.594,1.056,-2.294,2.209,-1.424,-0.546,0.021,-0.274,-1.800,0.032,0.981,2.288,-0.524,-0.223,-0.306,1.030,-0.036,0.921,-0.281,0.028,-1.656,-1.638,-0.717,-0.138,-0.374,1.751,0.256,-0.520,1.046,-0.069,0.390,1.036,-0.977,0.616,0.259,-0.528,-1.567,-0.003,0.306,-1.339
35000,-0.493,-1.129,-0.023,1.656,0.563,-1.458,0.130,-0.407,0.980,0.419,-0.153,-0.175,0.236,0.067,0.717,-1.355,0.427,0.482,-2.195,-1.740,-0.029,1.690,0.559,-1.367,-0.294,1.707,-1.614,1.775,-1.444,-1.210,0.905,0.193,-3.116,0.039,0.706,0.830,-1.301,0.117,-0.053,0.965,-0.640,0.978,0.289,0.192,-1.601,-2.178,-0.220,0.865,-2.231,1.844,-0.139,-1.031,0.496,1.485,1.167,-0.526,0.172,-0.410,0.214,-0.810,-1.071,-0.981,0.415,-2.593
36000,0.252,-1.174,-0.416,0.681,0.547,-1.124,0.399,0.194,-0.178,1.472,0.416,-0.377,0.251,-0.661,1.703,-1.525,0.758,0.075,-1.863,-1.786,-0.322,1.854,-0.899,-0.137,-0.439,0.156,-0.230,0.451,-1.676,-0.422,-0.309,0.556,-2.656,0.022,1.538,0.982,-0.907,-0.589,-0.573,-0.445,-0.428,1.130,-0.145,0.475,-1.761,-1.232,-0.295,1.411,-0.673,1.022,-0.197,0.670,-0.403,0.484,0.635,-0.589,-0.854,-0.412,-0.382,0.118,-1.182,-0.442,-0.332,-2.347
37000,1.869,-1.126,-0.254,1.284,1.170,-0.617,-0.567,1.105,0.202,1.299,0.837,-0.598,0.704,-0.567,2.334,-1.180,0.904,0.924,-2.296,-1.497,-2.464,1.978,-0.851,-0.103,0.019,1.181,-0.767,1.751,-2.127,-0.892,0.255,0.494,-1.668,-1.283,0.542,1.328,-0.927,0.157,-0.072,0.747,0.538,0.050,-1.226,1.585,-1.282,-0.855,0.202,1.624,-0.050,-0.906,-0.748,-0.412,-1.545,2.439,-0.169,-0.486,-0.162,-1.556,0.474,0.627,-0.426,-0.619,-0.363,-2.541
38000,0.571,-0.988,-2.083,0.084,-0.195,-0.779,-0.927,-0.025,1.204,0.855,0.631,-1.194,1.904,0.336,0.825,-1.960,0.522,0.012,-0.916,-0.671,-1.317,1.307,1.152,-0.635,0.580,1.548,-1.756,0.529,-1.314,-0.130,-0.714,1.456,-0.936,-1.870,-1.015,2.500,0.139,-0.401,-0.769,0.823,0.285,0.416,-1.459,0.405,-0.896,-0.800,-0.648,1.799,-0.795,-0.753,0.479,-0.284,-2.001,1.515,-0.099,0.039,0.263,-2.433,1.697,1.222,0.529,-0.717,0.632,-1.566
39000,-0.176,0.424,-0.685,0.736,0.171,-0.697,-1.156,0.429,0.089,0.405,1.033,-0.770,1.558,-0.338,0.702,-1.948,0.669,-0.303,-0.488,-0.747,0.396,0.913,1.848,-1.109,0.717,2.190,0.368,1.390,-0.419,0.098,-1.179,-0.361,-1.452,-2.539,-1.319,1.312,-0.595,-2.055,-0.488,1.022,0.222,0.175,-0.252,0.575,-0.377,-0.587,-0.961,1.226,0.050,-1.259,0.990,-0.604,-1.348,0.277,0.650,-0.869,-0.213,-1.926,2.201,0.986,-0.513,-1.416,0.288,-0.607
40000,-0.267,-0.652,-1.020,1.711,0.861,-0.712,0.416,0.194,0.025,1.428,1.276,-0.754,1.754,-0.923,-0.735,-1.415,0.476,0.028,-0.383,0.076,-1.046,1.173,2.142,-0.893,0.141,2.677,0.137,0.325,0.679,-0.365,-1.791,-0.614,0.069,-1.128,-2.734,1.978,-0.529,-1.595,-0.865,0.838,-0.067,0.059,-1.335,0.848,-0.394,-1.442,0.052,1.800,-0.162,-1.354,1.109,-0.988,-0.308,-0.405,1.344,-1.223,-0.194,-1.371,1.307,0.259,-1.111,-0.021,0.197,0.191
41000,-0.068,0.095,-1.208,2.011,-0.627,-1.356,0.225,0.263,0.960,1.051,0.443,-1.550,1.458,-0.176,-0.534,-1.102,-0.014,0.006,-0.348,0.027,-0.040,-0.641,1.288,-1.500,-1.053,1.468,-1.108,1.518,1.361,-0.762,-1.347,-1.129,0.330,-0.069,-1.496,1.680,-0.432,0.028,-0.922,0.669,0.068,1.363,-1.716,0.538,0.474,-0.660,0.846,0.670,-0.275,-0.356,0.793,-0.883,0.086,1.039,-0.585,-1.279,-1.089,0.478,1.448,-0.132,-1.949,-0.189,0.312,0.023
42000,-0.154,-0.024,-1.348,0.337,-0.423,-0.526,0.394,0.608,0.781,-0.416,0.720,-1.714,0.097,0.523,-0.590,-1.212,0.375,-0.451,0.448,-0.221,-1.141,-0.186,0.844,-1.089,-0.956,0.602,-0.504,2.323,0.957,-0.300,-0.680,-1.080,1.053,-0.459,-1.460,-0.254,-0.211,-0.941,-1.142,-0.369,-0.018,1.649,-1.066,0.905,0.467,0.831,0.743,0.478,-1.503,-0.587,1.423,-0.058,-0.551,0.374,-0.530,-1.803,0.152,-0.615,1.561,-1.013,-1.068,-1.186,0.637,0.479
43000,0.239,-0.015,-1.171,0.017,-0.252,-0.039,-0.166,0.625,1.570,-1.040,-0.780,-0.896,0.601,0.652,-1.026,-1.437,1.099,0.038,-0.692,-0.248,-0.126,-0.146,0.583,-0.896,-1.600,-0.519,-0.119,0.640,1.027,0.069,-0.176,-1.028,0.315,0.242,-0.251,0.351,-0.155,0.441,-0.115,-0.617,0.110,2.182,-1.363,-0.552,0.389,-0.383,0.953,-0.087,-0.387,0.063,0.677,-0.357,-1.441,0.332,-0.726,-1.206,-1.549,-1.136,0.607,-0.115,-1.749,-0.472,0.387,0.165
44000,-0.329,0.080,-1.304,0.709,0.181,0.530,0.918,0.957,0.974,-0.637,-0.915,-0.735,1.582,-0.755,-0.545,-0.931,0.957,1.093,-1.004,-0.701,-0.450,0.632,1.014,-0.496,-1.360,-1.628,-0.663,1.473,1.416,0.273,0.839,-0.237,0.475,1.488,0.151,-0.367,-1.134,-0.357,-0.169,-0.720,0.077,1.622,-1.174,-0.605,0.318,0.135,1.503,0.219,1.673,0.377,0.071,-0.589,-0.668,0.242,-0.496,-0.294,-1.974,-1.375,0.520,-0.094,-1.088,-0.672,0.072,-0.163
45000,0.103,0.009,-1.088,0.843,0.759,1.343,1.087,0.969,0.613,-1.381,-1.431,-0.576,0.743,0.515,-0.207,0.252,0.937,-0.108,-1.028,-1.611,-0.924,0.707,-0.093,-0.852,-1.391,-0.240,0.363,-0.496,0.360,-0.677,-1.184,-0.714,1.090,1.391,-0.394,-0.020,-0.999,-0.277,0.540,-1.383,1.221,2.188,-1.198,0.106,-0.893,0.930,0.174,-0.363,1.006,0.187,0.594,0.742,0.326,-0.415,-0.998,-1.278,-2.555,-1.009,0.464,0.386,-1.201,-0.335,0.559,-1.244
46000,1.116,-0.401,-1.338,-0.609,1.592,-0.033,1.052,0.443,0.644,-1.308,-1.377,-0.856,0.794,1.039,-0.289,-0.823,0.241,-0.436,-0.484,-0.021,-1.692,1.033,-0.417,0.176,-0.114,-0.370,0.223,-0.231,-1.035,-1.228,-0.988,-1.151,0.739,1.846,0.772,-0.317,-0.210,-0.359,0.573,-0.656,0.400,2.272,0.316,0.320,-0.746,1.445,-0.485,-0.642,1.595,0.684,0.269,1.071,1.616,0.122,-1.063,0.234,-1.748,-0.729,0.299,0.918,-1.412,0.086,0.623,0.596
47000,1.832,-0.415,0.096,-0.874,0.920,0.226,1.777,0.570,-0.613,-2.185,-0.898,-0.872,0.208,0.361,0.070,0.003,1.161,0.009,-0.641,0.111,0.186,1.023,0.276,0.153,-0.367,-0.424,0.835,-0.688,-0.778,-0.736,0.700,-0.377,-0.537,0.682,0.369,0.337,-0.416,-0.238,0.468,0.807,1.355,1.636,0.863,0.262,-1.373,0.492,-0.475,-0.374,2.077,0.687,0.187,0.937,1.736,-0.452,-0.537,0.039,-0.516,0.294,0.245,0.248,0.479,0.488,-0.429,0.021
