step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
18000,378,125,12.3,1.1,0.3,0.4,16.3,0.0,1.33,10.5,81,88,4.68,5.84,64,42,19,0.0,1.11,1.47,1.41,3.78,4.16,6.82,24.6,0.644
18000,370,62,15.6,0.2,0.2,0.0,14.4,0.0,1.04,13.4,43,86,3.63,5.31,40,13,9,0.0,1.02,1.05,1.06,3.45,3.35,6.21,23.2,1.056
18000,357,41,11.1,0.1,0.4,0.0,12.6,0.0,1.06,14.0,29,112,5.67,6.01,39,2,0,0.0,1.03,1.06,1.07,2.85,2.88,6.32,19.7,0.836
18000,327,35,9.6,0.0,0.4,0.1,13.9,0.0,1.00,14.6,30,84,2.93,5.64,5,30,0,0.0,1.00,1.00,1.00,3.54,3.09,5.89,30.0,0.669
19000,389,395,23.5,0.9,1.7,0.5,18.3,0.0,1.22,10.3,246,106,5.31,8.38,234,83,78,0.1,1.10,1.25,1.29,4.15,4.28,6.77,25.6,1.076
19000,111,384,13.1,0.7,0.1,0.1,16.2,0.0,1.21,12.4,250,83,4.50,5.62,188,140,56,0.0,1.07,1.28,1.26,3.53,4.02,6.14,26.0,0.752
19000,337,204,16.0,0.9,0.9,0.3,19.2,0.0,1.27,9.1,166,89,4.93,6.76,0,97,107,0.0,1.15,1.29,1.39,4.42,4.91,6.95,40.1,0.725
19000,370,121,15.9,0.2,0.0,0.0,14.2,0.0,1.10,13.1,70,102,4.36,5.78,19,69,33,0.0,1.11,1.13,1.09,3.40,3.21,6.31,32.7,1.081
19000,1,60,46.4,0.6,8.4,2.7,12.2,0.0,1.18,8.1,53,188,8.84,26.56,35,24,1,0.0,1.14,1.39,1.15,5.18,6.80,5.33,23.1,2.000
19000,327,19,16.4,1.6,2.5,0.0,17.5,0.7,1.49,12.0,17,119,8.16,9.22,11,8,0,0.7,1.68,1.26,1.51,4.32,3.89,6.37,25.8,0.706
19000,357,14,10.4,0.0,0.0,0.0,13.4,0.0,1.00,11.9,11,86,2.94,6.36,8,6,0,0.0,1.00,1.00,1.00,3.71,3.50,7.00,25.5,0.774
20000,1,893,28.6,0.5,5.3,1.9,7.1,0.0,1.12,13.4,552,143,5.10,14.50,548,299,46,0.1,1.10,1.19,1.11,3.47,5.44,3.98,22.1,2.000
20000,389,467,19.1,0.8,0.8,0.3,15.5,0.0,1.25,12.7,312,127,6.23,10.20,345,104,18,0.0,1.17,1.25,1.33,3.62,3.84,6.01,19.8,1.069
20000,337,224,16.6,1.1,1.1,0.4,18.8,0.0,1.24,8.4,142,91,4.35,7.47,4,63,157,0.0,1.14,1.31,1.25,4.42,4.53,7.46,43.4,0.745
20000,370,150,15.8,0.6,0.0,0.0,13.6,0.0,1.17,13.7,86,103,3.94,6.46,33,96,21,0.0,1.08,1.21,1.20,3.19,3.14,6.17,31.7,1.088
20000,111,106,15.4,0.3,0.1,0.0,14.0,0.0,1.09,13.9,81,129,5.62,8.46,100,5,1,0.0,1.01,1.15,1.11,3.11,3.31,5.96,13.2,1.054
21000,389,402,22.9,1.1,1.3,0.3,17.6,0.0,1.30,10.9,220,127,6.61,10.98,316,45,41,0.1,1.19,1.34,1.37,4.02,3.99,6.67,20.3,1.081
21000,417,392,13.2,0.1,0.1,0.1,16.9,0.0,1.02,11.6,242,99,4.48,6.90,72,231,89,0.0,1.01,1.03,1.02,3.88,3.65,6.82,32.9,0.771
21000,1,353,26.7,0.5,4.5,0.2,7.7,0.0,1.19,15.7,165,125,3.47,12.20,191,120,42,0.1,1.20,1.28,1.16,3.13,4.99,3.21,24.1,2.000
21000,337,241,15.9,0.9,0.3,0.1,19.3,0.0,1.23,8.7,121,106,4.83,7.97,0,43,198,0.0,1.12,1.33,1.26,4.30,4.40,7.39,45.4,0.739
21000,111,170,15.2,0.4,0.1,0.1,13.7,0.0,1.11,14.3,113,140,5.67,9.74,151,19,0,0.0,1.04,1.15,1.14,3.34,3.18,6.02,17.4,1.038
21000,415,155,23.7,0.7,3.9,2.0,5.6,0.0,1.22,15.7,98,160,5.64,12.27,55,95,5,0.1,1.19,1.32,1.20,3.07,5.01,3.21,25.2,2.000
21000,370,109,13.7,0.1,0.7,0.0,12.7,0.0,1.02,15.2,66,108,4.35,7.11,35,64,10,0.0,1.00,1.04,1.03,3.16,2.74,5.84,28.9,1.037
21000,425,88,11.8,1.0,0.0,0.9,15.3,0.0,1.36,11.2,50,104,7.39,6.57,86,2,0,0.0,1.23,1.36,1.49,3.62,3.19,7.34,16.1,0.665
21000,419,43,10.4,0.0,0.0,0.0,15.0,0.0,1.01,10.2,20,112,6.51,7.40,7,30,6,0.0,1.00,1.01,1.04,4.16,3.77,7.19,32.4,0.687
22000,1,678,26.5,0.5,4.8,0.3,7.3,0.0,1.16,15.3,319,158,5.45,13.82,460,203,15,0.2,1.18,1.27,1.12,3.22,5.21,3.20,19.7,2.000
22000,389,452,18.6,0.9,1.6,0.2,13.8,0.0,1.27,12.6,326,135,5.92,11.20,368,41,43,0.1,1.14,1.30,1.36,3.59,3.80,6.23,20.5,1.077
22000,417,391,12.7,0.1,0.5,0.1,15.3,0.0,1.02,12.1,246,96,4.40,6.63,58,220,113,0.0,1.02,1.03,1.02,3.81,3.66,6.51,34.2,0.798
22000,449,164,9.5,0.0,0.2,0.0,12.8,0.0,1.00,14.2,102,107,3.75,7.10,22,118,24,0.0,1.00,1.00,1.00,3.28,4.10,5.03,32.7,0.734
22000,111,132,17.7,0.2,0.3,0.0,16.9,0.0,1.06,12.8,98,125,5.73,9.38,122,10,0,0.0,1.02,1.09,1.07,3.73,3.36,6.69,17.0,1.005
22000,337,108,16.0,0.6,0.2,0.2,21.6,0.0,1.12,7.5,54,99,3.94,7.99,1,29,78,0.0,1.09,1.20,1.10,4.56,4.75,7.55,41.1,0.687
22000,370,47,10.9,0.1,0.1,0.0,9.8,0.0,1.03,16.9,25,141,3.77,7.23,21,21,5,0.0,1.00,1.03,1.05,2.74,2.30,5.26,25.2,1.074
22000,425,40,10.6,0.9,0.4,0.0,13.4,0.0,1.44,14.8,30,138,6.52,10.28,40,0,0,0.0,1.36,1.42,1.54,3.40,3.55,5.30,15.5,0.711
22000,450,18,9.7,0.0,0.0,0.1,13.4,0.0,1.00,14.4,16,99,5.41,5.67,1,12,5,0.0,1.00,1.00,1.00,3.28,5.22,4.00,33.6,0.726
22000,415,17,19.6,0.0,3.8,2.5,4.8,0.0,1.00,16.2,15,265,8.84,26.53,3,9,5,0.0,1.00,1.00,1.00,3.06,5.06,2.82,31.8,2.000
22000,419,7,3.6,0.0,0.0,0.0,4.6,0.0,1.00,22.3,7,348,10.95,14.16,0,7,0,0.0,1.00,1.00,1.00,2.43,2.29,3.14,31.2,0.795
23000,1,1027,25.4,0.3,4.3,0.4,7.5,0.0,1.13,15.6,434,191,7.62,14.69,711,292,24,0.0,1.16,1.20,1.10,3.18,5.17,3.09,20.5,2.000
23000,417,380,12.4,0.1,0.3,0.1,15.2,0.0,1.03,12.2,242,110,4.51,7.51,99,191,90,0.0,1.00,1.04,1.04,3.72,3.49,6.73,31.6,0.785
23000,389,304,20.3,0.8,3.5,0.5,13.2,0.0,1.21,12.3,213,142,8.47,11.61,201,32,71,0.0,1.16,1.22,1.22,3.75,4.12,6.02,27.3,1.103
23000,337,303,15.4,0.8,1.0,0.2,18.9,0.0,1.18,8.6,161,93,3.49,7.24,2,104,197,0.0,1.09,1.25,1.21,4.49,4.27,7.60,41.7,0.710
23000,460,210,12.2,0.3,0.4,0.0,13.7,0.0,1.11,13.7,168,98,4.30,7.62,114,82,14,0.0,1.04,1.12,1.17,3.46,3.20,6.41,25.7,0.832
23000,449,148,9.7,0.1,0.1,0.0,12.7,0.0,1.02,15.5,103,117,3.53,7.66,29,109,10,0.0,1.02,1.02,1.01,3.22,3.91,4.56,30.6,0.748
23000,111,95,16.4,0.4,0.0,0.0,14.3,0.0,1.09,13.6,67,135,8.18,8.91,88,7,0,0.0,1.00,1.12,1.13,3.40,3.01,6.62,14.3,1.084
23000,370,17,16.2,0.1,0.4,0.0,14.2,0.0,1.03,14.1,14,125,2.66,8.22,0,9,8,0.0,1.00,1.05,1.05,3.18,2.82,6.24,37.6,1.101
24000,1,1057,26.1,0.3,4.0,0.4,8.2,0.0,1.12,15.4,449,226,9.06,16.20,785,227,45,0.1,1.14,1.18,1.10,3.26,5.21,3.13,20.0,2.000
24000,389,376,21.1,1.5,3.7,0.2,13.9,0.0,1.38,9.7,263,128,5.39,11.49,173,77,126,0.2,1.25,1.45,1.44,4.13,4.71,6.73,31.2,1.042
24000,417,353,11.6,0.1,0.2,0.2,14.4,0.0,1.02,12.5,220,97,4.35,6.68,46,177,130,0.0,1.01,1.02,1.03,3.71,3.35,6.69,35.8,0.777
24000,449,145,8.7,0.0,0.0,0.0,11.4,0.0,1.00,15.2,86,87,2.62,5.69,70,69,6,0.0,1.00,1.00,1.00,3.12,4.34,4.26,27.6,0.759
24000,460,134,15.5,0.9,0.9,0.2,15.8,0.0,1.21,11.7,106,90,3.20,6.89,45,46,43,0.1,1.12,1.30,1.23,3.95,3.84,6.78,29.8,0.844
24000,337,105,14.9,1.2,0.7,0.1,16.7,0.0,1.41,10.8,78,83,4.81,7.48,7,58,40,0.0,1.35,1.42,1.47,4.09,4.10,6.94,37.8,0.749
24000,111,100,16.1,0.2,0.1,0.3,13.1,0.0,1.06,14.6,60,124,5.49,8.44,78,21,1,0.0,1.01,1.07,1.09,3.50,2.87,6.07,20.2,1.173
24000,370,8,9.8,0.0,0.0,0.0,9.2,0.0,1.00,15.8,7,168,4.43,9.34,3,5,0,0.0,1.00,1.00,1.00,2.62,2.00,6.50,27.5,1.059
25000,497,1340,22.9,0.0,3.4,0.1,8.1,0.0,1.01,16.1,430,243,8.61,16.87,967,336,37,0.0,1.01,1.01,1.01,3.09,4.85,3.29,21.4,2.000
25000,1,786,26.6,0.4,3.6,0.3,8.8,0.0,1.14,15.5,359,258,10.78,18.23,614,152,20,0.1,1.14,1.22,1.11,3.24,5.08,3.22,19.3,2.000
25000,389,480,22.3,1.0,3.2,0.2,17.9,0.0,1.25,8.6,328,115,4.61,9.83,155,127,198,0.2,1.16,1.29,1.30,4.57,5.06,7.02,33.9,0.982
25000,417,282,12.6,0.2,0.0,0.2,15.8,0.0,1.06,11.2,140,98,3.24,6.81,13,145,124,0.0,1.02,1.09,1.07,3.81,3.39,7.17,37.8,0.773
25000,111,130,12.9,0.7,0.0,0.3,9.5,0.0,1.26,17.2,83,161,5.31,8.43,109,20,1,0.0,1.17,1.27,1.34,2.91,2.64,5.25,19.1,1.149
25000,449,84,9.6,0.0,0.0,0.0,12.9,0.0,1.01,14.7,49,124,4.84,6.90,33,47,4,0.0,1.01,1.01,1.01,2.88,3.96,4.76,28.7,0.742
25000,498,27,17.1,0.0,1.0,0.1,7.6,0.0,1.00,18.2,12,216,6.18,15.63,23,4,0,0.0,1.00,1.00,1.00,2.85,4.93,2.07,20.6,2.000
25000,460,22,12.5,0.0,0.0,0.0,12.9,0.0,1.01,14.5,22,138,6.74,10.63,6,11,5,0.0,1.00,1.01,1.02,3.18,3.18,5.91,32.0,0.975
25000,337,11,20.3,2.8,0.0,0.0,23.5,0.0,1.73,7.1,7,79,4.08,5.29,0,0,11,0.0,1.66,1.90,1.67,5.00,5.00,7.45,50.2,0.713
25000,370,8,10.9,0.0,0.0,0.0,10.5,0.0,1.00,15.0,6,220,9.51,12.40,7,1,0,0.0,1.00,1.00,1.00,3.50,2.62,6.62,21.5,1.047
25000,508,5,11.4,0.0,0.0,0.2,5.6,0.0,1.00,21.2,3,351,18.57,17.43,4,1,0,0.0,1.00,1.00,1.00,2.00,3.80,1.80,25.2,1.999
26000,497,1236,21.9,0.0,3.4,0.1,7.6,0.0,1.01,16.5,371,244,8.29,17.01,1013,205,18,0.0,1.01,1.01,1.01,3.00,4.74,3.21,19.6,2.000
26000,1,772,27.0,0.4,4.0,0.2,8.7,0.0,1.13,15.5,347,269,11.11,21.46,571,181,20,0.1,1.15,1.20,1.11,3.37,5.10,3.21,20.2,2.000
26000,389,461,20.3,0.9,3.8,0.1,13.6,0.0,1.22,10.8,315,135,4.61,10.53,158,117,186,0.1,1.16,1.26,1.24,4.00,4.28,6.60,33.8,1.069
26000,417,296,11.9,0.0,0.1,0.1,15.4,0.0,1.01,12.0,178,101,3.54,6.44,28,119,149,0.0,1.01,1.01,1.01,3.70,3.56,6.69,38.6,0.761
26000,449,223,12.0,0.1,0.2,0.2,15.6,0.0,1.02,12.8,114,105,4.05,7.07,56,125,42,0.0,1.00,1.03,1.02,3.50,4.56,5.15,31.2,0.753
26000,460,116,15.5,0.0,0.2,0.0,15.9,0.0,1.00,12.0,87,128,3.96,9.05,28,52,36,0.0,1.00,1.00,1.00,3.89,3.88,6.64,32.7,0.976
26000,519,65,7.5,0.0,0.0,0.0,7.0,0.0,1.00,19.6,30,152,5.76,5.97,47,17,1,0.0,1.00,1.00,1.00,2.14,2.37,4.06,21.8,1.055
26000,520,47,22.5,0.6,0.0,0.0,9.9,0.0,1.32,17.1,21,371,16.48,24.66,47,0,0,0.0,1.39,1.37,1.26,2.89,4.60,3.02,12.2,2.000
26000,498,30,19.0,0.0,1.5,0.0,8.0,0.0,1.00,16.9,13,294,8.69,19.08,23,7,0,0.0,1.00,1.00,1.00,2.93,5.37,2.20,19.7,2.000
26000,370,10,11.3,0.2,0.0,0.0,10.6,0.0,1.08,16.0,8,126,4.28,7.73,2,7,1,0.0,1.03,1.07,1.12,3.10,3.20,6.40,30.0,1.032
26000,337,5,13.3,0.4,0.4,0.0,18.6,0.0,1.16,11.2,5,105,6.37,5.63,0,0,5,0.2,1.00,1.16,1.25,3.40,4.00,6.40,50.1,0.675
27000,497,1355,22.5,0.0,2.1,0.1,9.1,0.0,1.01,15.1,389,353,12.24,22.64,1089,239,27,0.0,1.01,1.01,1.01,3.32,5.50,4.30,20.8,2.000
27000,1,552,27.0,0.4,3.5,0.2,9.0,0.0,1.13,15.3,224,267,10.93,21.85,417,127,8,0.1,1.12,1.20,1.12,3.28,5.20,3.17,20.2,2.000
27000,389,431,25.7,1.0,6.5,0.4,13.3,0.0,1.24,9.0,312,116,4.12,12.82,181,88,162,0.3,1.15,1.27,1.30,4.44,5.07,6.74,33.1,1.152
27000,417,354,13.3,0.2,0.5,0.1,15.7,0.0,1.05,10.7,198,90,3.34,6.18,17,184,153,0.0,1.01,1.06,1.08,3.81,4.02,6.88,38.1,0.795
27000,449,176,11.9,0.0,0.2,0.1,15.7,0.0,1.00,13.2,109,93,2.89,6.33,25,111,40,0.0,1.00,1.00,1.00,3.41,5.15,4.35,32.9,0.753
27000,537,66,17.0,0.0,0.4,0.1,8.1,0.0,1.00,16.8,20,347,13.14,19.19,64,2,0,0.0,1.00,1.00,1.00,3.24,5.00,6.27,10.5,2.000
27000,520,54,21.5,0.3,0.1,0.0,9.9,0.0,1.16,17.6,24,294,12.02,19.21,46,8,0,0.1,1.08,1.17,1.30,2.87,4.43,2.94,16.0,2.000
27000,550,51,22.4,0.3,0.1,0.0,10.6,0.0,1.04,15.5,12,439,15.34,26.70,44,7,0,0.0,1.00,1.07,1.05,3.06,6.24,2.14,20.4,2.000
27000,540,40,13.9,0.0,0.0,0.2,15.2,0.0,1.00,12.1,22,102,3.62,5.97,0,17,23,0.0,1.00,1.00,1.00,3.72,4.60,5.35,38.5,0.901
27000,460,28,17.3,0.2,0.2,0.0,16.8,0.0,1.04,10.9,21,99,4.01,7.30,6,17,5,0.0,1.00,1.05,1.09,4.00,4.00,6.75,32.3,0.940
27000,498,19,20.7,0.0,1.3,0.0,9.1,0.0,1.00,16.7,9,255,5.23,14.70,13,6,0,0.0,1.00,1.00,1.00,3.21,5.16,2.47,21.0,2.000
27000,539,18,21.0,0.0,3.4,0.0,7.1,0.0,1.00,17.0,8,552,30.94,29.32,13,3,2,0.0,1.00,1.00,1.00,3.11,5.17,2.33,22.1,2.000
28000,497,1016,22.9,0.0,2.9,0.0,8.5,0.0,1.01,16.1,316,301,10.28,20.71,805,199,12,0.0,1.01,1.01,1.01,3.08,4.82,3.29,19.9,2.000
28000,1,751,26.7,0.2,4.0,0.3,8.8,0.0,1.07,15.4,305,240,9.14,19.44,567,167,17,0.1,1.08,1.12,1.06,3.16,5.19,3.18,19.7,2.000
28000,417,362,13.6,0.1,0.3,0.1,16.7,0.0,1.02,10.1,202,95,3.31,6.62,11,150,201,0.0,1.01,1.03,1.03,3.96,3.99,7.17,40.2,0.790
28000,449,253,10.0,0.0,0.5,0.5,12.4,0.0,1.00,15.6,148,99,3.00,7.23,65,136,52,0.0,1.00,1.00,1.00,3.01,4.05,4.24,31.4,0.767
28000,389,245,25.5,0.6,6.8,1.3,13.2,0.0,1.14,8.4,140,99,3.32,10.10,46,69,130,0.1,1.12,1.12,1.19,4.50,5.39,6.81,38.7,1.176
28000,540,159,13.2,0.0,0.1,0.0,14.5,0.0,1.00,12.5,55,106,3.21,6.40,0,89,70,0.0,1.00,1.00,1.00,3.38,4.42,5.33,39.7,0.904
28000,561,99,9.8,0.1,0.2,0.1,12.0,0.0,1.04,16.2,65,112,3.33,6.86,61,34,4,0.0,1.05,1.05,1.03,3.21,3.19,4.79,22.8,0.778
28000,520,63,23.1,0.5,0.0,0.0,10.5,0.0,1.21,16.6,31,267,9.16,19.55,55,8,0,0.0,1.26,1.29,1.17,2.86,4.75,2.95,14.1,2.000
28000,537,54,15.8,0.0,0.0,0.1,7.8,0.0,1.00,17.4,23,452,18.68,25.61,53,1,0,0.0,1.01,1.01,1.00,3.35,4.72,6.33,12.8,2.000
28000,550,54,22.5,0.3,0.0,0.0,10.7,0.0,1.11,15.0,17,246,6.80,16.46,46,8,0,0.0,1.19,1.19,1.07,3.09,6.39,2.52,18.5,2.000
28000,557,38,25.2,0.0,0.0,0.0,12.6,0.0,1.00,16.5,19,308,11.66,23.44,38,0,0,0.0,1.00,1.00,1.00,3.39,4.71,3.11,12.3,2.000
28000,498,17,24.0,0.0,1.0,0.0,11.0,0.0,1.00,15.9,6,208,6.68,14.05,10,7,0,0.0,1.00,1.00,1.00,3.35,5.41,2.65,25.2,2.000
28000,553,13,27.5,0.0,0.0,0.0,22.2,0.0,1.00,5.8,6,58,1.90,6.13,0,7,6,0.0,1.00,1.00,1.00,4.85,7.62,5.46,38.9,1.238
28000,460,12,15.5,1.0,0.0,0.0,16.3,0.0,1.21,10.7,4,92,4.61,5.16,7,5,0,0.0,1.00,1.32,1.27,3.25,3.25,7.42,26.3,0.858
29000,1,819,27.2,0.5,4.1,0.2,8.5,0.0,1.17,15.1,370,229,8.16,18.39,653,146,20,0.1,1.22,1.24,1.12,3.33,5.38,3.21,18.7,2.000
29000,497,724,21.9,0.0,2.1,0.1,8.8,0.0,1.01,16.3,213,317,10.11,20.43,589,131,4,0.0,1.00,1.01,1.01,3.12,4.94,3.20,20.4,2.000
