step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,2361,4.65,197.97,155.99,622,1,1,0,1.00,1.00,1.00,4,5,4,26.8,160.548,18,2.000
100000,18.00,9,0,5,0,4,0,1.00,18,0.278,2002,1.90,69.81,60.08,544,1,0,0,1.00,1.00,1.00,2,5,2,27.4,100.100,9,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1969,2.04,49.96,128.77,622,1,1,0,1.00,1.00,1.00,2,5,2,26.0,102.351,10,2.000
100000,42.00,21,0,9,0,12,0,1.00,12,0.214,1905,4.11,42.27,218.57,767,1,1,0,1.00,1.00,1.00,4,5,5,26.3,140.970,21,2.000
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,1879,3.19,117.27,186.70,622,1,0,0,1.00,1.00,1.00,4,5,4,26.1,127.772,18,2.000
100000,44.00,22,0,10,0,12,0,1.00,12,0.227,1871,3.55,177.64,134.57,622,0,0,0,1.00,1.00,1.00,4,5,5,17.5,142.196,22,2.000
100000,18.00,9,0,5,0,4,0,1.00,18,0.278,1744,2.57,51.71,78.33,544,0,0,0,1.00,1.00,1.00,2,5,2,16.9,87.200,9,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1738,3.70,61.75,83.86,622,0,0,0,1.00,1.00,1.00,4,5,2,20.5,90.376,10,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1662,0.37,54.67,144.74,622,1,1,0,1.00,1.00,1.00,4,5,2,31.5,86.424,10,2.000
100000,24.00,12,0,6,0,6,0,1.00,16,0.250,1658,2.55,76.04,79.97,622,0,0,0,1.00,1.00,1.00,2,5,3,19.6,92.848,12,2.000
100000,28.00,14,0,9,0,5,0,1.00,16,0.321,1553,2.20,32.87,201.58,622,1,0,0,1.00,1.00,1.00,4,5,3,32.8,93.180,14,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1472,2.27,45.76,78.58,622,0,0,0,1.00,1.00,1.00,4,5,2,18.2,76.544,10,2.000
100000,24.00,12,0,6,0,6,0,1.00,16,0.250,1467,1.60,34.38,113.70,622,0,0,0,1.00,1.00,1.00,4,5,3,23.9,82.152,12,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1467,3.18,52.12,121.20,622,0,0,0,1.00,1.00,1.00,2,5,2,17.5,76.284,10,2.000
100000,16.00,9,0,5,0,3,0,1.00,18,0.312,1461,3.10,59.77,81.23,544,0,0,0,1.00,1.00,1.00,2,5,2,15.2,64.948,8,2.000
100000,24.00,12,0,6,0,6,0,1.00,16,0.250,1420,3.48,72.48,70.00,622,0,0,0,1.00,1.00,1.00,4,5,3,19.7,79.520,12,2.000
100000,36.00,18,0,7,0,11,0,1.00,14,0.194,1401,1.59,45.99,123.38,622,0,0,0,1.00,1.00,1.00,4,5,4,10.7,95.268,18,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1345,1.84,38.84,84.47,622,0,1,0,1.00,1.00,1.00,4,5,2,21.9,69.940,10,2.000
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,1327,4.01,41.23,111.03,622,0,0,0,1.00,1.00,1.00,4,5,4,3.0,90.236,18,2.000
100000,18.00,9,0,5,0,4,0,1.00,18,0.278,1319,3.27,52.04,39.91,544,0,0,0,1.00,1.00,1.00,4,5,2,20.7,65.950,9,2.000
100000,18.00,9,0,5,0,4,0,1.00,18,0.278,1283,2.21,52.82,36.36,544,0,0,0,1.00,1.00,1.00,3,5,2,19.5,64.150,9,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1249,2.21,40.95,79.75,622,0,0,0,1.00,1.00,1.00,4,5,2,19.0,64.948,10,2.000
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,1240,4.14,91.79,83.67,622,0,0,0,1.00,1.00,1.00,3,5,4,8.8,84.320,18,2.000
100000,24.00,12,0,6,0,6,0,1.00,16,0.250,1220,3.16,32.91,96.80,622,0,0,0,1.00,1.00,1.00,4,5,3,12.3,68.320,12,2.000
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,1215,4.43,68.63,112.51,622,0,0,0,1.00,1.00,1.00,4,5,4,7.8,82.620,18,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1188,3.97,25.09,111.70,622,0,1,0,1.00,1.00,1.00,4,5,2,22.7,61.776,10,2.000
100000,20.00,10,0,5,0,5,0,1.00,18,0.250,1147,1.21,36.27,46.10,622,0,1,0,1.00,1.00,1.00,4,5,2,23.6,59.644,10,2.000
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,1147,5.33,50.83,77.91,622,0,0,0,1.00,1.00,1.00,4,5,4,4.2,77.996,18,2.000
100000,36.00,18,0,8,0,10,0,1.00,14,0.222,1128,3.63,68.55,88.04,622,0,0,0,1.00,1.00,1.00,3,5,4,4.6,76.704,18,2.000
100000,46.00,23,0,10,0,13,0,1.00,10,0.217,1128,4.51,84.39,135.00,544,0,0,0,1.00,1.00,1.00,4,5,6,16.4,87.984,23,2.000
100000,22.00,11,0,6,0,5,0,1.00,16,0.273,1116,2.29,19.00,67.63,622,1,1,0,1.00,1.00,1.00,3,5,3,28.6,60.264,11,2.000
100000,20.00,10,0,4,0,6,0,1.00,18,0.200,1098,1.00,37.66,68.01,622,0,0,0,1.00,1.00,1.00,2,5,2,22.9,57.096,10,2.000
