step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1085,30.37,0.78,5.04,0.45,12.81,0.19,1.20,0.045,0.237,459507.5,1085142.8,3,114,3.69,1.21,1.16,106.6419,3402.08,90668.2,0.1599,4.9908,5462,7.1601,105,51.3485,387823.1
10000,1,958,23.69,0.57,3.58,0.33,12.09,0.09,1.14,0.023,0.182,384274.2,861092.1,3,115,3.47,1.13,1.15,86.2865,2118.69,12590.7,9.7681,6.5782,5461,7.7024,137,38.1215,293122.0
10000,2,429,21.92,0.42,3.46,0.45,12.60,0.09,1.11,0.019,0.082,222911.8,477902.8,3,55,3.50,1.12,1.12,55.9888,967.66,846.6,29.4153,8.2064,5461,6.5113,294,13.0467,106949.0
20000,0,1667,20.76,0.46,3.26,0.40,8.69,0.14,1.11,0.041,0.244,420059.3,1059984.9,3,165,3.04,1.15,1.09,88.8641,4153.39,77277.8,0.0129,4.1481,5462,7.8500,44,52.0210,397564.6
20000,1,1555,16.74,0.24,2.24,0.24,8.32,0.08,1.06,0.021,0.196,334492.0,786911.4,2,107,2.87,1.08,1.06,68.8696,2671.37,14762.2,12.5052,5.7434,5461,7.6776,102,37.7924,291029.8
20000,2,579,16.06,0.14,1.79,0.72,10.12,0.03,1.04,0.007,0.085,150177.0,306921.4,2,97,3.24,1.03,1.05,29.2362,1086.33,425.9,32.3505,8.3577,5461,8.9885,125,8.4185,69124.3
30000,0,1885,18.46,0.41,2.51,0.17,9.29,0.11,1.10,0.026,0.266,431825.9,1197300.0,5,119,3.03,1.14,1.09,105.5792,3886.80,80709.4,0.0018,3.2017,5462,7.0057,39,54.3039,424256.6
30000,1,1434,17.69,0.33,2.20,0.42,9.74,0.09,1.08,0.020,0.210,339266.8,941627.2,6,135,3.07,1.10,1.06,80.6822,2575.61,13570.9,10.9709,4.8242,5461,8.3458,91,38.7658,309031.6
30000,2,572,15.72,0.10,1.78,0.50,11.47,0.02,1.02,0.005,0.090,131418.2,271139.8,4,81,3.37,1.02,1.03,29.2497,1128.89,303.1,34.5708,7.3082,5461,6.9372,70,7.0509,60222.4
40000,0,1204,32.18,0.41,4.78,0.22,15.32,0.00,1.13,0.003,0.285,437985.2,1177721.4,2,128,3.85,1.10,1.21,107.2350,3347.25,86708.8,0.0386,3.0912,5462,8.3049,51,54.1121,428631.8
40000,1,902,28.01,0.43,3.53,0.20,15.10,0.04,1.12,0.010,0.200,329889.4,867019.4,2,97,3.71,1.11,1.13,78.4578,2136.92,12207.0,13.0555,4.7857,5461,7.1543,71,36.6374,296450.1
40000,2,548,22.90,0.26,3.00,0.35,13.76,0.00,1.07,0.000,0.108,148249.0,341590.8,2,52,3.61,1.07,1.09,35.6871,1067.89,996.0,32.7380,7.5580,5461,8.1055,125,8.8716,76011.3
50000,0,1292,30.79,0.50,4.64,0.35,15.01,0.06,1.18,0.012,0.303,441443.6,1054192.5,2,99,3.88,1.17,1.18,97.5907,3062.86,80711.7,0.0127,3.7206,5462,8.7542,32,52.7684,422841.2
50000,1,898,32.76,0.43,4.52,0.23,16.09,0.02,1.11,0.006,0.219,344892.5,795695.8,2,106,3.96,1.11,1.14,73.5552,2491.62,16450.0,11.4221,5.1759,5461,9.6402,90,38.3654,306251.6
50000,2,424,26.14,0.72,3.38,0.46,14.28,0.03,1.21,0.012,0.091,158674.9,345664.5,2,49,3.75,1.21,1.22,35.8641,1309.28,628.1,31.7877,7.8524,5461,8.9099,132,10.0780,83613.5
60000,0,1105,35.79,0.54,5.30,0.14,16.25,0.05,1.18,0.011,0.280,443601.5,1047424.8,4,100,4.10,1.19,1.21,98.5082,3449.03,87746.4,0.0734,3.8503,5462,10.0120,61,53.3825,424426.2
60000,1,858,30.63,0.58,4.14,0.13,15.52,0.02,1.16,0.008,0.202,333346.5,776202.4,4,103,3.84,1.15,1.19,72.9073,2389.34,10216.2,12.8493,5.2076,5461,8.1152,125,36.2453,294148.1
60000,2,512,25.19,0.17,3.65,0.14,14.32,0.02,1.03,0.006,0.106,152114.8,339514.6,4,59,3.60,1.03,1.03,35.7832,1300.31,1128.2,32.4880,7.3994,5461,8.6627,113,9.7064,81231.7
70000,0,1111,33.51,0.42,4.48,0.21,16.07,0.04,1.13,0.012,0.269,450775.6,1080631.4,5,77,3.86,1.13,1.15,101.2201,3176.72,86708.0,0.1455,3.7362,5462,8.9019,59,54.0510,432865.4
70000,1,879,33.56,0.32,4.56,0.12,16.54,0.04,1.08,0.009,0.218,316377.5,738379.8,5,125,3.95,1.06,1.10,69.3615,2493.75,11003.7,14.6824,5.3677,5461,9.0777,86,33.6258,273913.1
70000,2,493,27.10,0.23,3.78,0.09,14.78,0.01,1.05,0.004,0.105,146411.7,321504.6,2,62,3.64,1.03,1.08,34.3332,1181.42,1480.4,33.1036,7.4528,5461,8.1705,104,8.8886,74510.5
80000,0,893,40.51,0.43,5.33,0.15,18.68,0.01,1.12,0.003,0.250,447473.1,998012.7,3,78,4.15,1.10,1.15,93.9376,3137.66,83434.9,0.2243,3.8483,5462,7.8129,96,53.5979,425441.4
80000,1,900,32.75,0.47,4.25,0.17,16.64,0.02,1.13,0.006,0.223,313835.9,700689.2,3,106,3.98,1.10,1.18,65.6011,2032.74,15319.3,14.7421,5.4529,5461,9.8935,124,33.5827,269427.9
80000,2,507,26.09,0.13,3.01,0.25,15.10,0.00,1.04,0.000,0.107,153984.2,344111.5,3,63,3.66,1.04,1.07,35.4875,1350.77,673.2,32.1975,7.2538,5461,9.4659,98,10.2983,84618.2
90000,0,1105,35.58,0.36,4.64,0.38,17.47,0.01,1.11,0.005,0.287,437318.1,962296.5,4,91,4.07,1.07,1.15,91.4488,3403.70,78498.8,0.0147,4.1467,5462,7.7718,51,52.0654,412071.9
90000,1,1013,30.76,0.31,3.71,0.20,16.38,0.01,1.09,0.002,0.240,358793.3,782118.6,4,89,3.90,1.07,1.14,73.4090,2733.26,16550.5,10.0945,5.2698,5461,11.3775,61,40.2275,318410.1
90000,2,513,22.37,0.07,2.28,0.48,14.02,0.00,1.02,0.002,0.100,152242.8,327376.4,4,50,3.62,1.02,1.03,34.1873,1410.83,637.5,32.2034,7.3701,5461,8.8619,114,10.0105,81599.4
100000,0,937,47.46,0.26,6.14,0.26,20.98,0.04,1.06,0.013,0.296,438027.8,973821.0,5,102,4.46,1.07,1.05,90.8496,2940.78,83493.1,0.1188,4.1570,5462,8.6595,72,52.4287,412906.3
100000,1,676,40.78,0.27,6.29,0.14,17.95,0.04,1.07,0.009,0.191,359104.9,811456.2,5,81,4.19,1.06,1.08,76.1957,2471.97,14172.1,10.0185,4.9870,5461,10.0572,129,40.4211,322528.8
100000,2,457,28.46,0.28,3.40,0.16,15.48,0.05,1.07,0.011,0.101,159858.0,356143.4,5,50,3.89,1.03,1.11,36.7953,1399.33,1037.7,30.9081,7.4742,5461,9.7959,169,10.8938,88920.0
