step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,10.32,13,2,1,0,2,1,2.40,22,0.097,1090,1.55,44.88,28.80,1,0,0,1,3.00,1.00,2.67,2,6,2,18.1,39.565,5,1.474
100000,4.07,16,0,0,0,4,0,1.00,24,0.000,1026,1.92,89.67,26.93,339,0,0,0,1.00,1.00,1.00,1,2,2,11.4,33.067,4,1.018
100000,4.77,11,0,1,0,3,0,1.00,24,0.210,1018,0.89,63.14,11.95,1,0,0,0,1.00,1.00,1.00,2,2,2,10.6,26.393,4,1.193
100000,11.56,13,2,0,0,3,0,2.40,22,0.000,898,2.90,54.09,18.31,1,2,2,0,3.00,1.00,2.67,2,6,2,40.3,23.317,5,1.652
100000,13.22,13,2,1,0,3,1,2.17,20,0.076,830,2.21,36.72,49.99,1,2,2,1,3.00,1.00,2.25,2,6,2,40.5,25.602,6,1.652
100000,3.03,29,0,0,0,3,0,1.00,24,0.000,829,1.76,61.66,53.55,274,1,2,0,1.00,1.00,1.00,1,1,3,39.9,15.746,3,1.009
100000,2.19,15,0,0,0,2,0,1.00,26,0.000,821,1.29,31.30,34.04,274,0,0,0,1.00,1.00,1.00,2,1,2,12.4,15.330,2,1.093
100000,2.31,33,0,0,0,2,0,1.00,26,0.000,812,1.07,65.73,8.88,345,0,0,0,1.00,1.00,1.00,1,2,1,12.2,14.952,2,1.153
100000,5.10,51,1,0,0,2,0,1.80,22,0.000,801,0.70,90.03,40.41,1,1,1,0,2.00,2.00,1.67,2,6,8,39.1,13.190,3,1.274
100000,9.10,13,2,0,0,2,0,2.60,22,0.000,769,1.42,46.75,31.52,1,0,1,0,3.00,2.00,2.67,4,7,2,6.4,20.216,4,1.517
100000,3.05,9,0,0,0,3,0,1.00,24,0.000,742,1.42,39.88,25.22,1,1,1,0,1.00,1.00,1.00,2,2,2,25.6,18.595,3,1.015
100000,7.21,27,0,0,0,7,0,1.00,20,0.000,736,2.36,36.76,28.77,274,2,2,0,1.00,1.00,1.00,2,2,7,43.1,24.149,7,1.031
100000,6.05,29,0,0,0,6,0,1.00,22,0.000,726,2.49,101.59,53.88,274,1,1,0,1.00,1.00,1.00,2,2,3,39.9,22.901,6,1.009
100000,1.55,16,0,0,0,1,0,1.00,28,0.000,705,0.24,26.37,27.26,1,0,0,0,1.00,1.00,1.00,1,1,1,19.5,5.965,1,1.551
100000,4.98,13,1,0,0,2,0,1.75,24,0.000,698,1.22,27.20,3.82,1,0,0,0,3.00,1.00,1.67,3,6,1,20.1,21.729,3,1.245
100000,1.03,25,0,0,0,1,0,1.00,28,0.000,695,0.85,20.53,29.82,274,1,0,0,1.00,1.00,1.00,1,1,1,24.4,8.578,1,1.031
100000,3.51,41,0,0,0,3,0,1.00,24,0.000,693,1.76,39.86,22.97,350,0,0,0,1.00,1.00,1.00,2,1,3,3.9,19.155,3,1.170
100000,5.09,16,0,0,0,5,0,1.00,20,0.000,674,2.34,48.50,30.67,339,0,0,0,1.00,1.00,1.00,2,1,5,12.5,20.268,5,1.018
100000,3.15,13,0,0,0,3,0,1.00,22,0.000,666,1.55,10.43,25.70,274,2,1,0,1.00,1.00,1.00,3,2,6,40.1,20.169,3,1.051
100000,1.61,9,0,0,0,1,0,1.00,28,0.000,659,0.32,13.20,21.70,1,0,0,0,1.00,1.00,1.00,1,1,1,9.4,6.458,1,1.605
100000,6.18,25,0,0,0,6,0,1.00,22,0.000,659,0.57,45.13,21.29,274,0,0,0,1.00,1.00,1.00,2,2,5,6.9,22.857,6,1.031
100000,1.93,57,0,0,0,2,0,1.00,26,0.000,636,1.08,32.70,34.34,1,1,1,0,1.00,1.00,1.00,2,5,1,24.2,9.508,2,0.963
100000,4.06,9,0,0,0,4,0,1.00,22,0.000,635,1.21,33.04,15.20,1,1,1,0,1.00,1.00,1.00,1,4,1,25.6,25.084,4,1.015
100000,3.29,9,0,0,0,3,0,1.00,24,0.000,628,1.89,32.64,9.43,351,1,0,0,1.00,1.00,1.00,1,1,3,26.8,19.483,3,1.097
100000,2.75,18,0,0,0,2,0,1.00,26,0.000,614,1.63,22.21,21.67,1,0,0,0,1.00,1.00,1.00,1,2,1,14.4,14.832,2,1.377
100000,4.51,46,0,0,0,4,0,1.00,22,0.000,605,0.40,35.83,33.38,274,1,2,0,1.00,1.00,1.00,2,1,8,39.2,12.210,4,1.128
100000,3.01,29,0,0,0,3,0,1.00,24,0.000,569,0.38,29.82,31.56,274,2,2,0,1.00,1.00,1.00,3,2,2,55.2,10.167,3,1.004
100000,13.02,12,2,2,0,3,2,1.81,16,0.154,568,3.15,26.31,15.92,1,1,0,2,6.00,1.00,1.57,3,7,1,27.2,23.968,7,1.447
100000,26.26,36,6,0,0,3,0,4.83,20,0.000,561,3.18,31.65,12.31,1,0,0,0,6.00,3.67,4.83,2,3,3,6.5,23.743,9,1.750
100000,1.02,9,0,0,0,1,0,1.00,28,0.000,540,0.34,39.52,34.09,1,1,1,0,1.00,1.00,1.00,1,1,1,25.6,4.231,1,1.015
100000,5.62,7,0,0,0,4,0,1.00,22,0.000,535,2.13,16.33,10.87,1,0,0,0,1.00,1.00,1.00,1,2,3,18.3,19.586,4,1.406
