step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,30.00,15,0,6,0,9,0,1.00,14,0.200,2881,3.45,127.34,236.13,222,2,0,0,1.00,1.00,1.00,4,7,3,53.5,178.622,15,2.000
100000,26.00,13,0,6,0,7,0,1.00,16,0.231,2821,2.75,196.94,202.08,222,1,2,0,1.00,1.00,1.00,4,6,3,29.8,163.618,13,2.000
100000,24.00,12,0,6,0,6,0,1.00,16,0.250,2737,3.95,163.53,142.65,222,1,1,0,1.00,1.00,1.00,4,4,4,29.8,153.272,12,2.000
100000,30.00,15,0,6,0,9,0,1.00,14,0.200,2731,1.84,177.96,128.30,222,0,0,0,1.00,1.00,1.00,4,7,3,4.0,169.322,15,2.000
100000,30.00,15,0,6,0,9,0,1.00,14,0.200,2502,3.81,219.17,115.53,222,1,1,0,1.00,1.00,1.00,4,7,3,29.5,155.124,15,2.000
100000,30.00,15,0,4,0,11,0,1.00,14,0.133,2483,3.97,153.06,178.51,222,0,0,0,1.00,1.00,1.00,4,7,3,11.3,153.946,15,2.000
100000,32.00,16,0,6,0,10,0,1.00,14,0.188,2471,4.41,203.96,201.05,222,1,1,0,1.00,1.00,1.00,6,7,3,31.2,158.144,16,2.000
100000,32.00,16,0,6,0,10,0,1.00,12,0.188,2320,4.68,79.67,197.78,222,1,1,0,1.00,1.00,1.00,6,7,4,26.8,148.480,16,2.000
100000,30.00,15,0,6,0,9,0,1.00,14,0.200,2311,1.55,150.69,121.25,222,2,0,0,1.00,1.00,1.00,2,7,3,41.2,143.282,15,2.000
100000,30.00,15,0,6,0,9,0,1.00,14,0.200,2217,3.61,85.35,139.14,222,0,0,0,1.00,1.00,1.00,4,7,3,20.9,137.454,15,2.000
100000,40.00,20,0,3,0,17,0,1.00,8,0.075,2085,3.64,181.11,199.85,222,0,0,0,1.00,1.00,1.00,5,7,6,25.8,150.120,20,2.000
