step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,958,36.87,0.49,5.39,0.22,17.53,0.00,1.16,0.001,0.259,443507.3,919414.9,6,59,4.49,1.16,1.19,102.7286,3611.58,88272.1,0.2219,5.6863,5462,4.0011,153,49.9364,364873.8
10000,1,710,40.16,0.51,5.70,0.29,19.57,0.00,1.11,0.000,0.213,393375.1,823135.0,5,54,4.82,1.11,1.15,92.5375,2155.88,13035.3,7.1632,6.5028,5461,5.6594,244,41.2219,304465.4
10000,2,343,32.78,0.14,3.96,0.29,18.54,0.00,1.03,0.000,0.090,212222.4,395917.1,2,41,4.45,1.03,1.04,52.8391,1339.82,442.4,30.6495,7.6124,5461,5.3612,394,13.0713,100933.5
20000,0,1671,21.29,0.25,3.47,0.10,9.11,0.00,1.07,0.000,0.248,381090.0,994204.1,2,104,3.11,1.04,1.10,77.4609,2989.38,81126.6,0.0009,5.9020,5462,7.8405,103,48.7456,339506.6
20000,1,1296,21.98,0.25,3.16,0.15,10.79,0.00,1.08,0.000,0.210,336869.8,827801.6,2,106,3.37,1.06,1.10,68.7440,2595.28,6938.1,9.6036,7.1810,5461,7.1834,166,40.4183,280620.3
20000,2,449,23.10,0.35,2.46,0.11,15.12,0.00,1.10,0.000,0.094,136978.3,290685.7,2,74,3.96,1.04,1.14,30.4568,1352.48,405.5,34.3701,8.9292,5461,6.5897,254,6.3952,50175.6
30000,0,1725,22.70,0.05,2.71,0.02,10.98,0.00,1.01,0.000,0.270,430767.3,1049319.1,2,107,3.54,1.00,1.02,110.1762,4327.75,78245.2,0.0456,4.0260,5462,5.6783,76,55.0085,418448.8
30000,1,1057,23.96,0.25,2.33,0.11,14.12,0.00,1.07,0.000,0.206,275477.2,733450.4,2,84,3.95,1.02,1.09,73.0386,1857.52,3445.5,17.5890,6.1854,5461,4.2477,86,27.9469,227788.5
30000,2,496,24.73,0.17,1.15,0.39,19.86,0.00,1.03,0.000,0.121,141232.0,334111.2,2,61,4.62,1.00,1.06,38.9001,1491.17,290.7,34.2497,8.1941,5461,5.1653,150,7.2831,62983.4
40000,0,1562,26.10,0.06,3.37,0.03,11.68,0.00,1.02,0.000,0.270,443036.5,1024326.4,3,116,3.78,1.01,1.03,113.4223,3783.33,75817.3,0.0516,4.0323,5462,5.2108,83,55.8773,434576.1
40000,1,1102,24.06,0.19,2.73,0.10,12.79,0.00,1.07,0.000,0.200,261843.5,701282.7,2,104,3.86,1.04,1.09,72.3821,2824.83,7608.1,18.3126,6.2627,5461,5.3434,107,25.4093,212180.1
40000,2,637,22.84,0.15,1.51,0.14,16.41,0.00,1.04,0.000,0.133,140921.7,360681.5,2,73,4.11,1.02,1.06,41.9643,1185.33,359.8,34.8435,7.5383,5461,5.2011,95,7.9635,69609.8
50000,0,1670,24.19,0.04,3.18,0.06,11.43,0.00,1.01,0.000,0.282,430486.6,1043583.6,2,121,3.63,1.01,1.02,112.2438,3762.58,75613.4,0.1789,3.9711,5462,5.4369,59,53.4406,422244.0
50000,1,1147,23.84,0.11,2.32,0.18,13.76,0.00,1.03,0.000,0.215,287161.6,754705.6,2,111,3.80,1.02,1.04,78.4766,2675.71,6328.2,17.4824,5.9983,5461,6.2516,99,29.4897,243983.2
50000,2,570,24.06,0.12,1.35,0.23,18.72,0.00,1.03,0.000,0.133,142069.5,367657.9,2,71,4.23,1.02,1.04,43.4984,1100.10,431.2,34.3417,7.4903,5461,4.8324,99,8.1949,71338.6
60000,0,1683,24.51,0.05,3.21,0.02,11.16,0.00,1.02,0.000,0.278,439493.5,1054708.9,4,140,3.61,1.02,1.03,114.5977,3947.55,75085.4,0.1602,3.8613,5462,5.7012,83,54.8667,433283.3
60000,1,1257,23.59,0.07,2.88,0.02,11.76,0.00,1.02,0.002,0.212,286071.8,770130.9,4,108,3.58,1.02,1.03,79.9349,2479.02,6227.6,16.1684,5.8527,5461,5.3118,111,29.5251,244109.0
60000,2,627,23.13,0.04,1.75,0.16,15.67,0.00,1.01,0.000,0.126,152231.8,405737.5,4,96,3.83,1.01,1.01,46.1699,1439.78,515.6,33.4451,7.8121,5461,6.1432,159,9.0400,79326.6
