step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,4.12,10,1,0,0,2,0,1.75,24,0.000,1877,1.36,68.80,47.18,1064,1,1,0,2.00,2.00,1.50,3,2,2,32.8,44.520,3,1.029
100000,18.58,18,0,6,0,6,0,1.00,12,0.323,1656,2.09,118.47,112.14,28,0,0,0,1.00,1.00,1.00,4,4,6,18.4,91.585,12,1.548
100000,20.13,18,0,7,0,6,0,1.00,10,0.348,1578,2.38,114.39,97.03,28,0,0,0,1.00,1.00,1.00,4,5,6,18.8,90.972,13,1.548
100000,28.57,64,2,0,0,15,0,1.55,10,0.000,1532,3.79,207.19,176.65,28,0,2,0,1.57,1.57,1.50,6,8,8,24.9,87.504,17,1.504
100000,96.12,64,14,14,0,23,2,4.19,0,0.146,1491,11.48,349.97,159.88,28,0,0,6,5.25,2.00,4.75,8,8,8,20.3,197.360,51,1.479
100000,19.22,64,2,2,0,7,0,1.60,12,0.104,1418,3.63,209.36,61.64,28,0,0,0,2.00,2.00,1.33,4,7,8,8.6,67.297,11,1.479
100000,60.88,64,0,6,0,33,0,1.00,4,0.099,1400,5.62,546.24,322.17,28,0,0,0,1.00,1.00,1.00,4,7,7,10.1,146.262,39,1.561
100000,9.29,18,0,3,0,3,0,1.00,18,0.323,1330,1.63,34.30,43.39,28,1,1,0,1.00,1.00,1.00,3,4,3,29.4,47.565,6,1.548
100000,49.29,64,10,10,0,4,2,4.42,8,0.203,1295,1.24,111.57,29.53,28,0,1,6,3.75,2.25,7.25,5,4,8,21.9,95.482,24,1.450
100000,65.86,64,20,0,0,4,0,9.45,10,0.000,1280,2.87,97.43,37.37,28,0,0,0,7.50,5.00,18.00,6,3,8,12.1,98.296,24,1.497
100000,62.11,64,14,9,0,5,2,4.82,4,0.145,1256,4.39,138.26,141.17,28,0,0,4,5.25,2.62,6.00,6,6,8,7.4,103.656,28,1.479
100000,13.93,18,0,7,0,2,0,1.00,18,0.502,1235,2.05,82.69,116.91,28,0,0,0,1.00,1.00,1.00,2,3,4,17.1,45.334,9,1.548
100000,5.87,6,0,0,0,4,0,1.00,24,0.000,1233,1.87,79.16,13.85,28,0,0,0,1.00,1.00,1.00,2,2,2,18.0,49.320,4,1.468
100000,79.73,64,10,8,0,27,2,3.47,0,0.100,1124,7.41,310.37,323.59,28,1,1,5,3.75,1.88,4.12,9,8,8,30.5,129.224,45,1.450
100000,11.46,44,0,0,0,7,0,1.00,18,0.000,1123,2.67,76.64,165.52,28,0,0,0,1.00,1.00,1.00,3,5,4,16.5,28.705,7,1.637
