step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,16.57,20,0,0,0,16,0,1.00,6,0.000,2226,0.81,106.47,181.32,939,0,0,0,1.00,1.00,1.00,4,5,8,20.4,129.862,16,1.036
100000,5.51,56,0,0,0,5,0,1.00,22,0.000,1489,1.97,357.79,99.91,939,1,0,0,1.00,1.00,1.00,2,2,3,28.8,23.039,5,1.103
100000,16.47,64,0,8,0,3,0,1.00,10,0.486,1334,2.51,68.79,95.82,1291,0,1,0,1.00,1.00,1.00,5,6,8,23.5,68.234,11,1.498
100000,21.75,21,0,0,0,21,0,1.00,6,0.000,1312,2.59,65.55,111.75,939,0,0,0,1.00,1.00,1.00,5,5,8,22.4,97.088,21,1.036
100000,11.54,35,0,0,0,10,0,1.00,18,0.000,1258,2.21,129.60,130.72,939,0,0,0,1.00,1.00,1.00,2,2,5,17.0,41.327,10,1.154
100000,2.22,18,0,0,0,2,0,1.00,26,0.000,1250,1.02,152.62,74.05,939,1,1,0,1.00,1.00,1.00,1,1,2,26.3,12.603,2,1.109
100000,21.75,21,0,0,0,21,0,1.00,6,0.000,1206,2.66,46.67,107.19,939,0,0,0,1.00,1.00,1.00,4,5,8,0.6,89.244,21,1.036
100000,19.38,19,0,0,0,19,0,1.00,8,0.000,1175,2.09,42.73,149.26,939,0,1,0,1.00,1.00,1.00,4,4,8,25.4,82.250,19,1.020
100000,35.36,64,0,9,0,18,0,1.00,4,0.255,1166,2.10,166.41,410.76,1291,0,0,0,1.00,1.00,1.00,5,8,6,20.1,78.972,27,1.310
100000,14.50,14,0,0,0,14,0,1.00,8,0.000,1110,1.15,13.45,86.44,939,0,0,0,1.00,1.00,1.00,5,4,8,25.4,66.600,14,1.036
100000,31.54,26,0,0,0,26,0,1.00,0,0.000,1064,4.57,107.42,137.30,939,0,0,0,1.00,1.00,1.00,7,8,8,15.1,89.376,26,1.213
100000,19.38,19,0,0,0,19,0,1.00,8,0.000,1056,2.43,64.73,78.57,939,1,1,0,1.00,1.00,1.00,3,4,8,31.8,73.920,19,1.020
100000,24.86,20,0,0,0,20,0,1.00,10,0.000,1047,3.17,59.55,83.85,939,0,0,0,1.00,1.00,1.00,5,8,3,20.4,75.384,20,1.243
100000,20.72,20,0,0,0,20,0,1.00,6,0.000,1004,0.39,70.37,108.89,939,0,0,0,1.00,1.00,1.00,6,5,8,20.8,72.288,20,1.036
100000,16.72,16,0,0,0,16,0,1.00,10,0.000,1001,3.38,58.12,63.91,939,1,1,0,1.00,1.00,1.00,3,4,7,25.9,64.064,16,1.045
100000,4.14,14,0,0,0,4,0,1.00,22,0.000,970,1.43,46.19,22.67,939,0,0,0,1.00,1.00,1.00,2,1,4,23.1,34.842,4,1.036
100000,11.37,19,0,0,0,11,0,1.00,14,0.000,970,3.12,33.45,75.16,939,0,0,0,1.00,1.00,1.00,2,2,7,9.6,46.848,11,1.034
100000,18.64,18,0,0,0,18,0,1.00,8,0.000,960,3.34,121.46,64.72,939,0,1,0,1.00,1.00,1.00,4,4,8,23.7,65.280,18,1.036
100000,23.99,23,0,0,0,22,0,1.00,8,0.000,956,0.52,88.26,106.22,939,0,0,0,1.00,1.00,1.00,4,4,8,23.2,72.406,22,1.090
100000,12.24,11,0,0,0,11,0,1.00,14,0.000,930,0.39,13.36,63.96,939,0,0,0,1.00,1.00,1.00,2,5,4,17.4,50.220,11,1.113
100000,12.24,11,0,0,0,11,0,1.00,14,0.000,915,2.12,29.13,53.78,939,0,0,0,1.00,1.00,1.00,3,5,4,20.1,49.410,11,1.113
100000,86.83,64,0,35,0,29,0,1.00,0,0.403,898,8.90,225.93,380.63,1291,1,0,0,1.00,1.00,1.00,6,8,8,27.0,143.680,64,1.357
100000,20.35,16,0,0,0,16,0,1.00,12,0.000,894,1.46,68.11,59.80,939,1,1,0,1.00,1.00,1.00,2,8,2,29.1,57.216,16,1.272
100000,15.02,18,0,3,0,11,0,1.00,10,0.200,871,2.69,35.10,40.20,939,0,0,0,1.00,1.00,1.00,3,4,7,2.2,49.983,14,1.073
100000,23.48,21,0,0,0,21,0,1.00,6,0.000,871,1.86,37.77,74.32,939,0,0,0,1.00,1.00,1.00,6,5,8,20.6,64.454,21,1.118
100000,18.64,21,0,0,0,18,0,1.00,10,0.000,825,3.34,100.30,35.38,939,0,0,0,1.00,1.00,1.00,4,4,7,24.4,55.624,18,1.036
100000,19.68,20,0,0,0,19,0,1.00,8,0.000,812,2.73,31.74,46.44,939,0,0,0,1.00,1.00,1.00,6,4,8,17.3,56.256,19,1.036
100000,40.23,64,0,17,0,15,0,1.00,8,0.423,810,0.70,94.97,203.61,1291,0,0,0,1.00,1.00,1.00,4,8,4,20.1,66.413,32,1.257
