step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1251,28.30,1.31,3.31,0.12,13.77,0.30,1.36,0.086,0.267,624500.9,1446307.6,5,100,3.62,1.42,1.22,163.0677,4072.02,82283.5,0.2271,3.8643,5462,5.6515,75,77.5838,592707.3
10000,1,957,31.93,1.46,3.64,0.11,15.87,0.31,1.37,0.083,0.228,436468.6,1019575.3,5,94,3.98,1.43,1.19,112.6618,2727.19,13828.4,18.0137,6.4736,5461,5.6505,129,44.2579,352180.1
10000,2,452,34.04,1.33,4.09,0.07,18.18,0.27,1.35,0.060,0.123,244788.9,562214.1,5,79,4.08,1.34,1.25,69.8822,1381.18,566.3,39.4067,8.9498,5461,5.6505,129,14.8165,123356.0
20000,0,1301,27.17,0.47,3.84,0.01,14.06,0.05,1.14,0.019,0.272,307376.0,775471.2,2,115,3.45,1.16,1.10,69.7034,3111.42,86362.4,0.0000,5.3553,5462,6.8750,47,32.8872,264810.1
20000,1,1077,27.03,0.54,3.55,0.02,14.02,0.08,1.15,0.024,0.227,276170.1,628351.8,2,103,3.51,1.17,1.06,58.8790,2434.75,16046.6,5.4009,6.1680,5461,6.8737,89,27.0556,222701.4
20000,2,546,28.65,0.31,4.23,0.02,14.99,0.02,1.09,0.007,0.121,123640.2,279166.9,2,112,3.52,1.10,1.03,32.9219,1133.39,657.3,19.4966,6.9943,5461,6.8737,110,6.4709,55406.5
30000,0,2553,16.69,0.09,2.08,0.00,8.70,0.01,1.03,0.002,0.318,569296.9,1626977.8,2,181,2.60,1.03,1.03,158.4197,5015.57,73895.0,0.0686,2.5225,5462,6.8260,26,79.6421,599118.2
30000,1,1523,16.41,0.12,1.85,0.00,10.07,0.01,1.05,0.002,0.210,377856.9,1136481.2,2,162,2.71,1.08,1.08,103.5516,2671.23,8638.6,21.0182,5.1943,5461,6.8247,57,43.8212,353352.0
30000,2,760,17.87,0.18,1.17,0.00,12.82,0.00,1.07,0.000,0.122,156180.2,441998.6,2,122,2.86,1.07,1.08,46.2075,1397.35,455.1,43.7549,7.8546,5461,6.8247,84,9.4137,82391.3
40000,0,2325,17.96,0.18,2.72,0.01,8.93,0.00,1.06,0.001,0.315,313768.8,1035973.8,2,201,2.86,1.06,1.05,95.4547,3297.94,76259.1,0.0000,4.3811,5462,4.7313,42,34.0514,289700.8
40000,1,1754,16.55,0.15,2.19,0.01,9.53,0.00,1.06,0.001,0.239,255434.1,718610.1,2,222,2.83,1.06,1.06,72.4133,2578.54,9811.2,7.1183,5.2865,5461,4.7304,63,24.7287,213499.5
40000,2,741,15.22,0.04,1.00,0.00,11.85,0.00,1.03,0.000,0.109,119417.8,279897.7,2,143,2.85,1.03,1.03,37.6068,1231.75,370.2,21.0897,5.8316,5461,4.7304,74,7.2665,63120.1
50000,0,2996,14.87,0.01,1.44,0.00,8.21,0.00,1.01,0.000,0.333,631566.8,1503525.0,8,142,2.55,1.01,1.01,187.0645,5734.54,53085.3,2.7462,2.0111,5462,4.1598,12,84.7954,685609.2
50000,1,1076,16.71,0.06,1.13,0.02,12.04,0.00,1.02,0.000,0.162,246566.3,776538.0,5,127,2.98,1.02,1.03,83.2739,1871.18,2769.3,30.5993,4.9955,5461,4.1591,68,23.7545,209313.5
50000,2,529,14.94,0.08,0.26,0.00,13.46,0.00,1.02,0.000,0.084,137684.2,318710.4,3,95,3.05,1.02,1.03,41.8689,1148.33,269.2,49.1780,6.6740,5461,4.1591,64,8.4085,73876.0
60000,0,2120,21.35,0.04,2.86,0.00,11.30,0.00,1.01,0.000,0.345,336076.7,1083807.8,6,143,3.10,1.01,1.02,114.2113,3491.43,75497.2,0.0184,3.5383,5462,4.0867,43,36.8580,324045.0
60000,1,1630,18.91,0.09,2.05,0.00,11.61,0.00,1.03,0.000,0.257,232272.8,621512.4,6,182,3.04,1.02,1.04,68.2027,2478.21,8833.5,8.2270,5.0026,5461,4.0859,54,21.9100,191276.8
60000,2,694,15.82,0.22,0.76,0.00,12.73,0.00,1.07,0.000,0.108,111801.7,240940.3,5,133,3.01,1.07,1.10,34.2371,1286.64,323.4,22.0561,5.6773,5461,4.0859,88,6.6450,56899.3
70000,0,2889,14.67,0.03,1.33,0.01,8.37,0.00,1.01,0.000,0.322,629216.1,1557415.5,6,144,2.55,1.01,1.01,193.8498,5196.79,53345.7,2.6749,1.8650,5462,4.1390,23,84.8827,687369.0
70000,1,1193,15.43,0.05,1.06,0.01,10.93,0.00,1.02,0.000,0.165,249752.9,853715.4,4,134,2.81,1.02,1.02,92.2080,2256.79,2670.7,29.5747,4.5651,5461,4.1383,54,24.3211,218205.3
70000,2,594,15.43,0.05,0.47,0.00,13.25,0.00,1.02,0.000,0.094,144981.0,369028.8,3,80,2.97,1.02,1.03,46.8506,1253.77,326.7,49.3345,6.4248,5461,4.1383,78,9.5737,84647.2
80000,0,2303,17.65,0.08,2.42,0.00,9.17,0.01,1.03,0.002,0.308,333882.1,1079577.1,3,206,2.87,1.03,1.03,114.4495,3542.54,75765.1,0.0060,3.3864,5462,4.0452,58,36.7915,324298.6
80000,1,1703,16.85,0.16,1.85,0.00,10.00,0.01,1.05,0.002,0.234,228325.8,649414.9,3,179,2.97,1.07,1.08,71.2049,2311.77,9993.5,8.6682,4.7006,5461,4.0444,81,21.7794,191726.0
80000,2,845,15.53,0.03,1.01,0.00,12.04,0.00,1.01,0.000,0.126,114927.6,262405.6,3,138,2.99,1.02,1.02,36.1595,1405.89,392.4,21.8654,5.6072,5461,4.0444,78,7.0372,60954.4
90000,0,3045,15.65,0.03,1.68,0.00,8.06,0.00,1.02,0.000,0.341,632022.6,1507707.1,4,164,2.68,1.02,1.02,194.8465,5668.68,52680.8,3.6937,1.9300,5462,3.9393,24,83.9049,693718.2
90000,1,1089,15.97,0.06,1.16,0.01,11.02,0.00,1.03,0.000,0.153,233425.2,774077.4,3,126,2.97,1.02,1.03,84.2993,1876.83,2708.9,31.3358,4.8106,5461,3.9386,52,22.0946,198840.6
90000,2,578,14.90,0.10,0.56,0.01,12.45,0.00,1.02,0.000,0.087,142433.2,354134.6,3,94,3.01,1.00,1.03,45.7364,1052.19,212.8,49.5605,6.3374,5461,3.9386,85,9.3844,82864.1
100000,0,2357,18.40,0.08,2.58,0.01,9.41,0.01,1.04,0.003,0.324,336131.2,1081953.1,3,216,3.03,1.04,1.04,117.0411,3939.44,74553.3,0.0318,3.1708,5462,3.5622,45,37.6597,330970.3
100000,1,1595,17.50,0.05,1.87,0.02,10.69,0.00,1.02,0.001,0.232,218220.0,616295.0,3,165,3.07,1.02,1.02,68.4708,2337.26,9002.7,9.0611,4.5575,5461,3.5615,60,20.8985,182818.2
