step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1650,21.71,2.41,2.79,0.13,11.48,0.48,1.65,0.115,0.317,723096.9,1592919.4,9,139,3.45,1.77,1.25,184.8642,4542.62,77039.9,0.8886,2.9854,5462,5.3771,78,104.3730,727583.6
10000,1,1148,22.47,2.47,2.71,0.15,12.60,0.42,1.64,0.118,0.235,442743.5,1106648.4,7,121,3.64,1.77,1.23,117.5637,2877.62,11692.8,27.1985,6.4914,5461,5.3762,135,46.6898,363547.3
10000,2,505,22.77,1.73,2.79,0.08,14.77,0.35,1.43,0.083,0.112,253776.1,617104.1,5,87,3.70,1.55,1.12,69.1726,1325.80,451.1,51.5509,9.3624,5461,5.3762,222,15.7302,129720.7
14803,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,83337.3,235966.0,0,0,-0.00,-0.00,-0.00,22.7964,4.33,106395.2,0.0000,1.7685,5462,1.7507,98,8.5710,67136.3
14803,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,71894.4,164312.7,0,0,-0.00,-0.00,-0.00,16.6235,8.36,30525.7,1.4291,2.1870,5461,1.7504,106,6.5960,51060.2
14803,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,36979.4,78405.8,0,0,-0.00,-0.00,-0.00,9.7662,24.61,615.2,4.7329,2.3058,5461,1.7504,135,1.7116,14162.4
