step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,32.00,16,0,4,0,12,0,1.00,12,0.125,2427,4.34,142.92,208.39,1139,0,0,0,1.00,1.00,1.00,3,6,4,14.9,155.328,16,2.000
100000,23.00,13,0,0,3,10,0,1.00,14,0.000,2110,1.27,94.07,132.98,1139,0,1,0,1.00,1.00,1.00,4,6,3,17.7,122.380,13,2.000
100000,32.00,17,0,8,2,7,0,1.00,12,0.250,2016,2.60,94.91,128.19,1139,1,1,0,1.00,1.00,1.00,4,6,4,27.0,133.056,17,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1887,4.59,158.79,128.61,1139,1,0,0,1.00,1.00,1.00,4,6,4,26.2,128.316,18,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1861,4.80,171.60,89.07,1139,0,0,0,1.00,1.00,1.00,4,6,4,6.5,126.548,18,2.000
100000,37.00,20,0,8,3,9,0,1.00,10,0.216,1801,3.49,207.61,22.01,1139,0,0,0,1.00,1.00,1.00,5,7,4,25.3,129.672,20,2.000
100000,37.00,19,0,8,1,10,0,1.00,12,0.216,1765,3.19,85.28,129.51,1139,0,1,0,1.00,1.00,1.00,4,6,4,24.2,123.550,19,2.000
100000,37.00,20,0,8,3,9,0,1.00,10,0.216,1753,3.98,177.99,117.73,1139,1,1,0,1.00,1.00,1.00,5,7,4,26.7,126.216,20,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1534,2.81,68.67,111.35,1139,0,0,0,1.00,1.00,1.00,4,6,4,5.7,104.312,18,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1512,2.74,157.43,39.59,1139,0,0,0,1.00,1.00,1.00,5,6,4,7.8,102.816,18,2.000
100000,32.00,17,0,8,2,7,0,1.00,12,0.250,1472,2.77,53.16,123.77,1139,0,1,0,1.00,1.00,1.00,5,6,4,7.4,97.152,17,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1468,1.30,58.98,111.16,1139,0,1,0,1.00,1.00,1.00,5,6,4,22.7,99.824,18,2.000
100000,39.00,20,0,8,1,11,0,1.00,12,0.205,1461,2.97,94.06,121.37,1139,0,0,0,1.00,1.00,1.00,4,6,4,19.7,105.192,20,2.000
100000,32.00,16,0,4,0,12,0,1.00,12,0.125,1405,1.61,47.30,110.87,1139,0,0,0,1.00,1.00,1.00,5,6,4,16.6,89.920,16,2.000
100000,41.00,24,0,4,7,13,0,1.00,8,0.098,1277,5.66,153.19,63.24,1139,1,0,0,1.00,1.00,1.00,4,8,4,26.1,102.160,24,2.000
100000,44.00,23,0,8,2,13,0,1.00,10,0.182,1196,5.85,100.56,110.65,1139,0,0,0,1.00,1.00,1.00,4,7,4,23.8,93.288,23,2.000
100000,36.00,19,0,8,2,9,0,1.00,12,0.222,1166,3.33,121.91,52.00,1139,1,1,0,1.00,1.00,1.00,4,6,4,28.1,81.620,19,2.000
100000,32.00,17,0,8,2,7,0,1.00,12,0.250,1160,3.79,36.57,104.84,1139,1,1,0,1.00,1.00,1.00,4,6,4,31.2,76.560,17,2.000
100000,62.00,32,0,6,2,24,0,1.00,6,0.097,1138,3.53,133.47,122.85,1139,0,0,0,1.00,1.00,1.00,5,8,5,16.1,109.248,32,2.000
100000,32.00,17,0,8,2,7,0,1.00,12,0.250,1117,4.68,47.98,54.90,1139,0,0,0,1.00,1.00,1.00,5,6,4,12.2,73.722,17,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1095,4.69,63.98,81.99,1139,0,0,0,1.00,1.00,1.00,3,6,4,8.9,74.460,18,2.000
100000,34.00,17,0,8,0,9,0,1.00,12,0.235,1062,3.36,92.98,48.28,1139,0,0,0,1.00,1.00,1.00,2,6,4,22.1,70.092,17,2.000
100000,23.00,13,0,0,3,10,0,1.00,14,0.000,1041,2.13,67.42,51.63,1139,0,0,0,1.00,1.00,1.00,3,6,3,24.1,60.378,13,2.000
100000,34.00,18,0,8,2,8,0,1.00,12,0.235,1014,3.53,110.53,53.12,1139,0,0,0,1.00,1.00,1.00,4,6,4,24.9,68.952,18,2.000
100000,34.00,18,0,9,2,7,0,1.00,12,0.265,1008,4.00,63.37,64.99,1139,1,1,0,1.00,1.00,1.00,4,6,4,32.1,68.544,18,2.000
