step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1106,30.08,3.21,6.27,0.13,12.26,0.75,1.86,0.209,0.276,549742.4,1286027.2,4,89,3.97,2.01,1.30,125.8937,4213.63,92724.0,0.1084,5.3020,5462,8.0352,182,67.8297,484059.1
10000,1,761,25.76,2.56,4.29,0.19,13.42,0.56,1.68,0.159,0.178,436161.4,991363.3,2,83,3.84,1.80,1.22,94.2930,2503.66,10666.9,18.1702,8.0581,5461,8.0337,268,45.8729,333225.5
10000,2,360,23.80,1.72,1.99,0.38,18.08,0.17,1.41,0.053,0.092,253568.6,484865.2,2,42,4.04,1.46,1.15,50.8248,1208.30,622.1,42.4962,10.4127,5461,8.0337,435,15.7416,115920.2
20000,0,1085,30.90,3.38,5.10,0.40,16.97,0.80,1.87,0.248,0.321,280417.7,660151.6,4,67,4.44,2.04,1.25,54.9402,3019.98,95143.2,0.0000,7.3498,5462,6.0285,109,29.6096,214648.1
20000,1,853,29.13,2.80,4.23,0.37,17.74,0.68,1.70,0.204,0.244,228118.8,486507.5,4,73,4.27,1.85,1.15,43.0234,2113.18,11588.7,8.3489,7.7733,5461,6.0274,186,21.2191,155443.0
20000,2,292,29.53,2.32,3.59,0.91,20.77,0.52,1.60,0.161,0.093,115613.7,189729.5,4,30,4.54,1.68,1.14,22.9431,1087.67,650.4,23.0817,7.9236,5461,6.0274,383,5.0111,37499.7
30000,0,1629,20.38,1.98,3.82,0.18,9.88,0.40,1.53,0.128,0.297,556209.2,1466346.4,7,80,3.30,1.61,1.19,144.7871,4340.37,91675.8,0.0006,3.2777,5462,6.2741,108,72.4744,562124.3
30000,1,1041,18.86,1.63,3.17,0.21,10.57,0.33,1.43,0.112,0.183,332297.6,814400.9,6,103,3.18,1.49,1.11,75.2805,2432.86,9037.9,28.6427,7.5779,5461,6.2729,234,34.7591,271057.7
30000,2,443,19.48,1.34,2.68,0.12,13.89,0.31,1.34,0.097,0.093,146285.2,282711.4,3,48,3.32,1.42,1.12,28.6931,909.33,452.5,50.4390,9.9906,5461,6.2729,191,5.8641,48400.9
40000,0,1062,28.15,2.70,6.07,0.29,12.93,0.55,1.71,0.162,0.269,293561.0,803701.3,3,88,3.86,1.83,1.23,63.4487,2564.68,96514.8,0.0000,6.0740,5462,7.1891,132,30.9625,242552.9
