step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std
110000,5802,1.641,0.721,16.44,443819,337353,3,66246,38155,2563803,1115975.4,3110252.0,0.023,0.573,0.284,0.120,80,13.89,10.73,0.04,0.48,2.07,3.73,0.02,0.42,7.13,6.62,0.00,0.00,0.119,0.173,2544,0.039,0.024,0.927,0.004,0.046,847967,674083,2,0.445,0.554,0.004,1544302,0.128,2.164,0.051,15.34,305094,145,1.213,0.339,0.807,25003519,1.02,18.06,0.000,0.436,0.000,4.0,12.0,26.0,118.0,53701,0.205,0.00,0.0027,0.058,733,0.738,0.001,0.874,0.487,2.46,3.55,3.60,0.00,0.001,1.02,1.02,1.02,0.772,0.00372,4.15,323.4545,8723.25,87729.9,140064.9,73.538,142.8412,301.033,346.099,0.937,0.303,16.6,21.569,232.119,232,540.3,33.68,7.955,149.040,2123.6,112.077,0.135,2.00,5.0623,29371.3,1.1646,0.5641,9.26,1.553,0.482,1.0000,0.0000
120000,4403,1.837,0.549,5.74,265284,236328,0,13939,16416,737934,546169.4,1544848.8,0.033,0.647,0.204,0.116,139,14.89,6.36,0.05,0.74,0.19,1.69,0.02,0.35,14.15,5.58,0.00,0.02,0.012,0.098,552,0.105,0.027,0.950,0.000,0.023,327148,262278,1,1.000,0.000,0.007,237222,0.178,1.869,0.039,14.59,126522,118,2.093,0.456,0.850,13577256,1.01,10.29,0.000,0.037,0.000,7.3,15.3,20.7,81.8,63414,0.242,0.00,0.0009,0.039,530,0.643,0.000,0.772,0.233,3.74,4.62,6.42,0.00,0.001,1.01,1.02,1.02,0.664,0.00251,2.56,164.2423,7593.28,79656.8,140064.9,19.935,51.2629,172.520,182.069,0.872,0.276,6.5,11.046,78.023,109,251.5,37.14,7.545,48.526,861.3,42.156,0.134,2.00,9.5424,42015.1,0.8645,0.5281,14.40,1.029,0.044,1.0000,0.0000
130000,4909,1.846,0.781,11.72,456237,360405,9,56117,39200,1984125,1125353.6,3347794.8,0.039,0.577,0.258,0.126,87,17.72,16.10,0.10,1.20,3.03,6.09,0.05,0.72,8.86,7.43,0.01,0.17,0.107,0.180,2295,0.021,0.022,0.937,0.001,0.040,927711,793347,2,0.588,0.406,0.009,401141,0.205,2.334,0.055,12.94,282687,146,1.687,0.357,0.800,30270425,1.04,15.44,0.001,0.462,0.003,4.0,12.2,39.6,127.7,59100,0.225,0.00,0.0026,0.060,729,0.798,0.000,0.896,0.515,2.98,4.24,4.28,0.02,0.005,1.04,1.04,1.04,0.822,0.00306,4.64,377.7329,9510.91,91103.5,140064.9,81.824,141.7184,324.126,319.873,0.965,0.310,17.9,15.032,231.325,275,644.4,47.63,5.915,142.665,2172.6,113.073,0.135,2.00,5.1620,25340.4,0.9209,0.5890,12.04,1.404,0.461,1.0000,0.0000
140000,4107,1.782,0.723,8.56,256781,227066,0,18333,12184,1079123,546314.3,1535476.6,0.056,0.653,0.179,0.112,148,16.79,11.18,0.10,0.96,3.65,6.37,0.14,1.24,8.53,7.62,0.00,0.02,0.160,0.241,1721,0.040,0.027,0.940,0.001,0.032,311704,246987,1,0.974,0.026,0.031,474235,0.172,1.935,0.050,16.12,106975,122,1.423,0.380,0.775,12538078,1.03,13.65,0.000,0.425,0.000,4.9,14.4,32.0,93.4,50980,0.194,0.00,0.0016,0.066,533,0.625,0.000,0.753,0.223,3.23,4.31,5.12,0.02,0.006,1.03,1.05,1.03,0.653,0.00314,2.80,152.8366,8038.89,99311.1,140064.9,18.114,52.6175,169.181,189.175,0.920,0.339,19.5,12.900,77.506,271,618.9,31.51,8.301,48.580,2651.8,40.661,0.135,2.00,4.9167,20193.0,0.7770,0.4769,12.41,1.352,0.283,1.0000,0.0000
150000,6795,1.543,0.699,14.44,699091,555500,0,79723,61180,2931101,1051031.6,3438924.5,0.057,0.637,0.185,0.121,64,12.38,9.79,0.14,1.16,1.68,3.35,0.06,0.74,6.83,5.85,0.05,0.52,0.113,0.175,2597,0.062,0.020,0.919,0.004,0.057,1067550,852610,2,0.565,0.275,0.010,698337,0.191,1.887,0.047,17.37,425193,128,1.173,0.427,0.826,39608796,1.06,17.39,0.000,0.523,0.013,3.2,10.0,24.0,126.0,59149,0.226,0.00,0.0023,0.076,1096,0.726,0.001,0.865,0.353,2.69,4.72,3.53,0.06,0.014,1.07,1.06,1.07,0.767,0.00295,5.62,335.4127,8914.09,83863.4,140064.9,74.483,140.3891,366.584,359.607,0.965,0.294,19.6,20.029,231.817,211,456.6,45.13,9.220,144.594,1683.6,105.335,0.135,2.00,4.7926,32565.5,1.1135,0.6408,8.70,1.454,0.478,1.0000,0.0000
160000,4187,1.822,0.524,5.75,274352,249618,0,8364,18978,555167,547961.9,1537426.8,0.037,0.659,0.207,0.097,141,15.07,7.35,0.03,0.52,0.41,2.78,0.05,0.72,14.05,5.82,0.00,0.06,0.017,0.098,726,0.130,0.026,0.953,0.001,0.020,333533,278906,1,0.997,0.003,0.011,631435,0.156,1.819,0.036,14.40,108641,134,2.769,0.440,0.841,14177772,1.01,10.57,0.002,0.061,0.000,6.7,15.4,20.7,83.3,60859,0.232,0.00,0.0009,0.045,536,0.615,0.000,0.741,0.221,3.89,4.80,6.42,0.00,0.000,1.01,1.01,1.01,0.637,0.00261,2.70,170.0838,6887.46,80044.8,140064.9,19.473,52.1314,178.147,177.462,0.862,0.277,6.8,10.923,78.272,128,304.7,61.23,7.130,49.036,1103.1,42.618,0.135,2.00,10.1604,42541.7,0.9003,0.5967,14.54,1.033,0.054,1.0000,0.0000
170000,2846,2.404,0.678,7.42,372973,293188,15,53557,27554,1775749,1144490.2,2941309.5,0.055,0.569,0.264,0.112,100,27.20,36.35,0.09,1.07,4.61,11.65,0.13,1.45,14.04,9.91,0.00,0.00,0.058,0.138,1023,0.061,0.041,0.935,0.000,0.024,737893,648954,2,0.836,0.095,0.017,865512,0.170,2.548,0.048,13.08,187143,137,1.656,0.350,0.715,23320301,1.03,12.32,0.091,0.333,0.000,5.1,13.1,111.8,127.8,53729,0.205,0.00,0.0029,0.069,569,0.767,0.001,0.864,0.505,3.47,4.50,5.44,0.01,0.002,1.02,1.05,1.03,0.788,0.00625,4.31,323.5459,7908.72,100923.7,140064.9,75.880,146.1769,278.836,329.556,0.963,0.342,29.4,17.785,230.586,193,469.1,54.80,6.387,148.796,2368.4,109.997,0.135,2.00,6.8943,19621.2,0.7149,0.5899,18.88,1.176,0.357,1.0000,0.0000
180000,4719,1.743,0.508,5.45,205782,184382,0,9642,9885,452221,555293.1,1273627.5,0.024,0.641,0.233,0.102,175,14.02,6.08,0.05,0.70,0.35,2.49,0.08,0.87,13.12,4.87,0.00,0.03,0.015,0.088,627,0.189,0.037,0.944,0.000,0.019,244620,218574,1,0.999,0.001,0.014,699354,0.172,1.778,0.035,13.94,63123,121,2.816,0.364,0.827,9433368,1.01,12.10,0.001,0.049,0.000,9.1,12.5,18.6,75.1,64159,0.245,0.00,0.0009,0.049,652,0.572,0.000,0.711,0.228,3.47,4.48,5.82,0.02,0.003,1.01,1.01,1.02,0.581,0.00265,2.16,151.1650,7149.90,80315.0,140064.9,19.167,49.7382,153.251,195.219,0.911,0.278,8.3,12.484,79.237,75,159.2,62.21,7.360,50.346,775.2,43.733,0.134,2.00,8.8717,41865.7,0.8465,0.4759,13.60,1.029,0.038,1.0000,0.0000
190000,6626,1.443,0.701,10.58,697739,586503,29,52618,56682,1810871,1009279.3,3395178.8,0.050,0.607,0.204,0.139,81,11.74,7.73,0.75,1.51,1.20,2.25,0.03,0.36,5.35,4.93,0.77,1.04,0.091,0.118,2319,0.108,0.021,0.942,0.001,0.035,1126349,977921,1,0.727,0.273,0.008,1113002,0.168,1.817,0.045,12.77,303467,146,1.875,0.357,0.805,43287533,1.36,18.02,0.000,0.626,0.409,4.9,11.0,18.2,95.3,48519,0.185,0.00,0.0028,0.098,1285,0.739,0.000,0.890,0.386,2.53,5.48,2.29,0.79,0.417,2.13,1.30,1.28,0.770,0.00247,4.87,400.8853,7599.59,92983.5,140064.9,88.790,133.3377,403.963,326.115,0.987,0.320,27.7,16.335,233.721,335,885.0,31.89,5.880,135.640,2508.4,109.081,0.135,2.00,3.6905,24453.6,1.0052,0.7832,7.32,1.491,0.251,1.0000,0.0000
200000,3930,1.920,0.702,7.69,248521,230662,0,8823,11732,743631,547119.2,1443315.1,0.038,0.694,0.165,0.102,158,17.29,13.54,0.05,0.70,3.49,7.48,0.03,0.47,11.10,7.38,0.00,0.03,0.134,0.224,1429,0.082,0.027,0.944,0.001,0.028,291376,234400,1,0.963,0.037,0.005,382241,0.175,2.152,0.051,15.68,83002,143,1.941,0.310,0.811,12402180,1.02,11.84,0.005,0.346,0.000,5.1,15.3,31.8,98.1,57663,0.220,0.00,0.0013,0.059,493,0.559,0.000,0.714,0.198,3.53,4.77,5.53,0.01,0.004,1.02,1.02,1.02,0.585,0.00349,2.65,147.3566,8698.71,92732.1,140064.9,18.232,50.9656,166.641,195.769,0.914,0.319,15.5,13.736,78.348,157,364.9,48.21,8.726,49.050,2033.5,40.959,0.135,2.00,6.8499,26919.9,0.7572,0.5846,14.67,1.155,0.190,1.0000,0.0000
