step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
24000,1,2340,11.6,0.2,0.4,0.3,10.2,0.0,1.08,15.6,898,137,5.47,8.07,1007,918,415,0.0,1.08,1.10,1.07,2.99,4.71,3.69,26.8,1.041
24000,177,791,10.3,0.0,1.7,0.3,4.0,0.0,1.01,19.3,215,79,1.31,5.97,482,268,41,0.0,1.02,1.02,1.01,2.25,4.89,1.66,20.5,1.719
24000,219,139,88.7,1.0,25.9,3.0,15.0,0.8,1.20,3.0,129,198,11.67,80.45,84,55,0,0.9,1.37,1.04,1.21,5.96,7.44,7.29,19.6,2.000
25000,1,2323,11.2,0.3,0.4,0.3,9.8,0.0,1.09,15.8,855,126,5.20,7.24,1018,802,503,0.0,1.11,1.13,1.08,3.00,4.73,3.52,27.7,1.035
25000,177,778,12.8,0.0,3.0,0.2,4.2,0.0,1.00,18.0,288,74,1.55,6.52,394,352,32,0.0,1.01,1.00,1.00,2.42,5.23,1.97,22.9,1.778
25000,219,97,97.1,1.1,30.7,0.9,15.2,1.0,1.23,2.6,83,155,8.06,70.22,50,42,5,1.1,1.35,1.03,1.29,6.61,7.59,7.53,22.9,2.000
26000,1,2380,12.4,0.4,0.4,0.3,10.6,0.0,1.12,15.3,928,123,5.16,7.37,1083,834,463,0.0,1.10,1.17,1.11,3.06,4.78,3.76,26.6,1.039
26000,177,741,10.0,0.0,1.5,0.1,4.1,0.0,1.00,19.4,193,97,2.10,5.96,377,301,63,0.0,1.00,1.00,1.01,2.13,5.10,1.35,22.4,1.776
26000,219,127,90.6,0.5,30.8,0.2,13.3,0.8,1.12,2.7,115,146,8.11,60.53,80,30,17,0.9,1.20,1.05,1.12,6.11,7.43,7.40,21.8,2.000
27000,1,2366,12.1,0.4,0.4,0.2,10.4,0.0,1.11,15.4,898,135,5.46,7.56,1034,854,478,0.0,1.10,1.15,1.10,3.03,4.84,3.66,27.1,1.040
27000,177,1106,10.8,0.1,1.6,0.1,4.2,0.0,1.03,19.4,345,117,2.99,7.06,758,273,75,0.0,1.03,1.03,1.04,2.27,5.36,1.55,19.7,1.817
27000,219,25,108.2,2.2,21.3,0.0,28.4,2.2,1.38,1.9,20,173,16.78,79.08,19,5,1,2.3,1.67,1.00,1.42,6.60,7.72,7.60,21.1,2.000
28000,1,2439,12.2,0.3,0.4,0.3,10.7,0.0,1.08,15.2,860,119,4.50,6.82,1141,859,439,0.0,1.07,1.11,1.08,3.11,4.87,3.71,26.2,1.036
28000,177,804,12.5,0.1,1.7,0.3,4.7,0.0,1.06,18.3,311,136,3.29,7.60,538,220,46,0.0,1.07,1.08,1.06,2.46,5.56,2.11,20.9,1.851
28000,219,62,87.8,1.8,14.5,0.1,25.8,2.0,1.36,3.9,59,297,32.16,93.47,40,22,0,2.0,1.54,1.11,1.41,5.85,7.13,7.15,19.7,2.000
28000,279,22,95.7,0.0,21.6,0.0,26.3,0.0,1.00,2.5,22,149,6.28,63.53,16,2,4,0.0,1.00,1.00,1.00,6.09,7.27,7.45,21.5,1.998
29000,1,2368,11.6,0.2,0.4,0.2,10.4,0.0,1.07,15.5,883,130,5.07,7.56,1193,760,415,0.0,1.07,1.09,1.06,3.02,4.74,3.70,25.3,1.028
29000,177,884,13.2,0.0,2.2,0.2,4.7,0.0,1.01,18.0,324,108,2.85,7.80,417,434,33,0.0,1.02,1.02,1.01,2.44,5.63,1.79,23.4,1.866
29000,284,95,23.9,0.0,7.1,0.0,11.0,0.0,1.00,13.7,60,97,4.09,10.40,45,41,9,0.0,1.00,1.00,1.00,3.59,5.40,3.89,24.7,1.322
29000,219,90,96.5,1.6,21.9,1.3,22.6,1.0,1.33,2.1,84,273,35.20,87.59,49,35,6,1.0,1.49,1.10,1.44,6.41,7.64,7.60,21.2,2.000
29000,279,12,86.8,0.0,15.1,0.0,28.3,0.0,1.00,3.5,10,170,8.03,61.24,4,7,1,0.0,1.00,1.00,1.00,5.17,7.50,6.75,25.9,2.000
30000,1,2744,11.4,0.2,0.3,0.3,10.3,0.0,1.06,15.5,883,122,4.59,7.05,1253,1000,491,0.0,1.06,1.08,1.06,2.97,4.68,3.73,25.9,1.028
30000,177,787,15.6,0.1,3.1,0.2,4.9,0.0,1.02,17.3,319,112,2.79,9.68,439,303,45,0.1,1.02,1.03,1.02,2.57,5.72,2.02,20.8,1.879
30000,284,37,20.5,0.1,3.0,0.0,12.9,0.0,1.04,14.4,32,155,6.15,11.14,14,9,14,0.1,1.03,1.05,1.04,3.38,5.22,3.92,30.3,1.299
30000,219,27,65.8,0.1,11.3,0.3,21.2,0.0,1.06,6.6,27,747,104.44,171.14,17,7,3,0.0,1.11,1.04,1.06,4.93,6.81,6.04,22.7,2.000
30000,290,11,113.8,4.7,18.9,6.2,25.5,2.6,1.95,1.3,9,146,3.93,82.10,5,6,0,2.7,2.79,1.30,1.88,8.18,7.91,7.45,23.2,2.000
31000,1,2441,12.2,0.2,0.5,0.2,10.7,0.0,1.07,15.3,843,129,5.00,7.49,1061,911,469,0.0,1.07,1.09,1.07,3.09,4.77,3.76,26.9,1.033
31000,177,770,16.9,0.1,2.5,0.2,6.2,0.1,1.03,16.7,409,144,4.44,10.85,427,299,44,0.1,1.05,1.04,1.03,2.69,5.92,1.99,22.3,1.874
31000,219,14,112.3,0.0,32.5,0.0,23.6,0.0,1.00,2.4,7,265,38.96,77.57,10,4,0,0.0,1.00,1.00,1.00,6.64,7.64,7.50,19.1,2.000
31000,300,9,86.0,0.0,21.1,0.0,21.9,0.0,1.00,3.6,8,250,19.47,88.99,5,4,0,0.0,1.00,1.00,1.00,6.44,7.67,7.00,21.4,2.000
31000,284,7,8.0,0.0,0.0,0.0,7.1,0.0,1.00,21.4,5,91,2.74,4.98,0,7,0,0.0,1.00,1.00,1.00,2.43,2.43,2.86,29.8,1.113
32000,1,2391,11.8,0.2,0.4,0.2,10.3,0.0,1.07,15.7,835,119,4.66,6.72,1082,851,458,0.0,1.06,1.09,1.07,3.01,4.66,3.67,26.5,1.042
32000,177,479,9.7,0.0,1.4,0.3,3.5,0.0,1.00,20.3,177,78,1.69,5.51,203,222,54,0.0,1.00,1.00,1.00,2.39,6.48,1.54,26.3,1.917
32000,219,24,95.0,1.7,21.2,2.7,21.6,0.5,1.41,3.4,22,175,11.78,57.01,19,5,0,1.8,1.48,1.43,1.42,5.50,6.96,7.46,13.9,2.000
32000,300,7,73.6,0.0,24.3,1.9,11.6,0.0,1.00,6.0,7,100,3.07,46.00,1,1,5,0.0,1.00,1.00,1.00,6.71,6.71,7.29,38.5,2.000
33000,1,2422,11.4,0.2,0.3,0.2,10.2,0.0,1.09,15.8,1009,123,4.78,7.23,1032,883,507,0.0,1.09,1.11,1.09,2.99,4.65,3.76,27.2,1.027
33000,177,869,9.9,0.1,1.8,0.4,3.0,0.0,1.03,20.8,268,70,1.14,5.40,255,426,188,0.0,1.06,1.06,1.02,2.36,6.54,1.66,30.4,1.955
34000,1,2304,12.1,0.4,0.3,0.2,10.5,0.0,1.12,15.5,867,118,4.56,6.71,1105,764,435,0.0,1.12,1.15,1.12,3.02,4.70,3.70,26.4,1.029
34000,177,414,11.2,0.1,2.0,0.2,3.5,0.0,1.02,19.8,185,89,1.83,6.40,224,145,45,0.0,1.03,1.03,1.01,2.45,6.31,1.78,22.6,1.957
35000,1,2611,13.0,0.4,0.5,0.3,11.1,0.0,1.11,15.0,969,114,4.80,6.89,1186,939,486,0.0,1.09,1.15,1.10,3.09,4.80,3.87,26.6,1.034
35000,177,439,8.8,0.1,1.7,0.1,2.6,0.0,1.04,21.6,136,59,1.01,4.94,259,160,20,0.0,1.07,1.05,1.03,2.29,6.40,1.52,23.4,1.957
35000,335,209,105.6,1.4,23.5,0.1,26.5,0.6,1.31,2.0,165,223,18.05,76.50,99,72,38,0.7,1.40,1.19,1.32,6.85,7.52,7.60,27.0,2.000
36000,1,2795,12.6,0.2,0.5,0.3,11.0,0.0,1.08,15.0,955,117,4.67,7.19,1274,1002,519,0.0,1.06,1.09,1.08,3.08,4.68,3.93,26.5,1.039
36000,177,318,7.5,0.0,1.7,0.3,2.0,0.0,1.01,22.6,77,41,0.46,3.78,89,108,121,0.0,1.02,1.01,1.01,2.17,6.50,1.41,34.7,1.953
36000,335,159,103.9,1.4,24.8,0.0,24.3,0.7,1.32,2.0,135,243,24.03,85.61,85,60,14,0.7,1.46,1.16,1.34,6.69,7.48,7.61,23.3,2.000
37000,1,2626,13.7,0.4,0.5,0.3,11.9,0.0,1.11,14.3,882,106,4.23,6.96,1018,955,653,0.0,1.10,1.15,1.11,3.23,4.86,4.07,29.1,1.036
37000,335,139,110.9,2.3,24.3,0.0,26.5,0.9,1.51,1.5,119,224,22.50,91.62,78,51,10,0.9,1.64,1.53,1.43,6.77,7.80,7.64,22.3,2.000
37000,177,100,8.1,0.0,1.6,0.5,2.2,0.0,1.02,22.3,33,31,0.33,3.29,12,77,11,0.1,1.00,1.05,1.02,2.26,6.64,1.31,28.5,1.956
38000,1,2391,13.3,0.2,0.6,0.2,11.7,0.0,1.07,14.4,702,105,4.56,6.84,936,942,513,0.0,1.06,1.09,1.06,3.13,4.70,4.13,28.2,1.039
38000,335,81,101.2,1.0,22.8,0.0,25.7,0.8,1.23,1.9,71,307,34.27,104.19,43,35,3,0.8,1.41,1.11,1.22,6.48,7.75,7.58,22.8,2.000
39000,1,2060,13.6,0.4,0.5,0.3,11.7,0.0,1.12,14.4,702,97,4.39,6.18,809,768,483,0.0,1.11,1.18,1.11,3.17,4.74,4.12,29.1,1.037
39000,360,352,107.6,0.2,19.8,0.0,33.7,0.1,1.04,1.7,239,210,21.38,74.87,180,133,39,0.1,1.05,1.01,1.06,6.69,7.58,7.65,23.0,2.000
39000,335,20,123.5,2.6,32.3,0.0,24.2,1.5,1.46,0.9,17,136,13.14,36.51,9,8,3,1.5,1.82,1.14,1.44,7.70,7.65,7.90,26.0,2.000
40000,1,2233,13.9,0.4,0.6,0.3,11.8,0.0,1.12,14.3,736,101,4.56,6.48,962,766,505,0.0,1.10,1.18,1.11,3.20,4.77,4.12,29.2,1.043
40000,360,340,108.7,0.1,21.6,0.0,32.5,0.0,1.03,1.4,221,207,21.82,73.50,191,107,42,0.0,1.03,1.00,1.04,6.76,7.68,7.70,22.5,2.000
41000,1,2127,13.7,0.2,0.5,0.3,12.0,0.0,1.08,14.3,735,101,4.61,6.45,891,799,437,0.0,1.07,1.10,1.08,3.14,4.80,4.08,28.1,1.044
41000,360,341,109.6,0.4,24.0,0.0,30.0,0.2,1.09,1.5,233,168,15.16,65.78,183,115,43,0.2,1.11,1.05,1.10,6.79,7.60,7.65,23.1,2.000
42000,1,1869,14.2,0.6,0.5,0.3,11.8,0.0,1.17,14.3,667,97,4.56,5.95,801,621,447,0.0,1.15,1.22,1.17,3.17,4.79,4.13,28.4,1.052
42000,360,375,108.4,0.1,21.3,0.0,32.6,0.1,1.03,1.5,236,205,19.54,66.85,195,144,36,0.1,1.05,1.03,1.04,6.78,7.66,7.66,23.0,2.000
43000,1,2217,14.2,0.5,0.6,0.3,11.7,0.0,1.16,14.3,778,100,4.44,6.09,867,843,507,0.0,1.14,1.23,1.15,3.22,4.81,4.09,28.5,1.053
43000,360,347,113.0,0.4,21.4,0.0,34.3,0.1,1.08,1.3,214,184,19.27,67.34,192,112,43,0.1,1.13,1.01,1.11,6.95,7.67,7.70,22.6,2.000
44000,1,2090,13.7,0.4,0.5,0.2,11.5,0.0,1.14,14.5,651,104,4.52,6.19,828,718,544,0.0,1.12,1.17,1.14,3.13,4.81,3.96,30.0,1.062
44000,360,306,114.0,0.3,19.8,0.0,36.5,0.1,1.06,0.9,184,211,23.56,69.60,202,88,16,0.1,1.11,1.00,1.07,6.67,7.76,7.82,19.9,2.000
45000,1,2101,13.3,0.3,0.5,0.3,11.2,0.0,1.11,14.8,612,101,4.25,5.82,835,819,447,0.0,1.10,1.15,1.10,3.06,4.79,3.83,27.9,1.060
45000,360,378,113.2,0.8,21.8,0.0,33.2,0.2,1.17,1.2,235,197,21.76,71.80,195,140,43,0.3,1.22,1.09,1.17,6.90,7.73,7.76,23.4,2.000
45000,385,19,120.8,0.0,14.7,0.0,45.7,0.0,1.00,0.8,11,197,37.22,60.86,8,11,0,0.0,1.00,1.00,1.00,6.74,7.89,7.68,21.5,2.000
46000,1,2130,13.4,0.3,0.3,0.4,11.6,0.0,1.10,14.6,644,100,4.47,6.03,924,697,509,0.0,1.08,1.14,1.10,3.10,4.84,3.88,27.6,1.054
46000,360,380,108.8,0.5,20.2,0.0,33.2,0.2,1.09,1.5,261,202,22.55,65.90,176,161,43,0.2,1.10,1.11,1.09,6.76,7.66,7.65,24.3,2.000
47000,1,2092,13.9,0.3,0.4,0.4,12.0,0.0,1.09,14.2,564,93,4.18,5.59,870,777,445,0.0,1.08,1.13,1.08,3.19,5.05,3.89,28.2,1.051
47000,360,311,110.4,0.4,20.1,0.0,34.4,0.1,1.09,1.2,216,221,24.61,77.22,165,113,33,0.1,1.07,1.09,1.11,6.92,7.69,7.74,23.0,2.000
48000,1,2029,13.9,0.5,0.5,0.5,11.7,0.0,1.15,14.3,704,94,4.29,5.66,765,727,537,0.0,1.12,1.21,1.14,3.17,4.85,4.04,30.4,1.043
48000,360,377,108.1,0.2,22.9,0.0,30.7,0.1,1.03,1.3,255,201,21.12,67.94,219,116,42,0.2,1.05,1.00,1.04,6.95,7.66,7.70,22.5,2.000
49000,1,2252,13.7,0.4,0.5,0.3,11.8,0.0,1.11,14.3,804,100,4.73,6.14,1019,750,483,0.0,1.08,1.15,1.10,3.19,4.79,4.09,27.3,1.032
49000,360,327,111.2,0.4,22.1,0.0,32.7,0.0,1.11,1.0,222,204,19.46,67.27,148,134,45,0.0,1.10,1.11,1.12,6.88,7.70,7.82,25.0,2.000
50000,1,2147,13.8,0.4,0.5,0.4,12.0,0.0,1.15,14.2,745,104,4.66,6.90,1059,714,374,0.0,1.13,1.19,1.16,3.25,4.74,4.20,25.4,1.020
50000,360,178,108.3,0.1,23.0,0.0,30.8,0.1,1.03,1.3,126,200,20.89,65.61,84,77,17,0.1,1.04,1.00,1.04,6.65,7.71,7.66,23.8,2.000
51000,1,1974,14.2,0.5,0.4,0.4,12.5,0.0,1.15,13.8,627,95,4.42,5.89,770,788,416,0.0,1.13,1.20,1.15,3.27,4.81,4.30,28.1,1.011
51000,360,114,115.2,0.3,21.8,0.0,35.1,0.0,1.06,0.5,79,231,26.54,67.19,52,53,9,0.0,1.07,1.08,1.05,7.07,7.84,7.94,23.4,2.000
52000,1,2018,14.2,0.3,0.7,0.5,12.3,0.0,1.09,13.7,690,98,4.56,6.36,836,704,478,0.0,1.06,1.12,1.09,3.33,5.05,4.16,28.3,1.020
52000,360,31,119.0,0.0,21.0,0.0,38.5,0.0,1.00,0.0,16,265,30.10,86.61,19,5,7,0.0,1.00,1.00,1.00,7.13,8.00,8.00,25.6,2.000
52000,425,22,120.7,0.0,21.6,0.0,38.7,0.0,1.01,0.5,16,168,12.42,66.06,13,4,5,0.0,1.01,1.00,1.01,7.36,7.77,8.00,26.4,2.000
53000,1,1801,13.8,0.4,0.5,0.3,12.2,0.0,1.14,14.0,633,93,4.31,5.89,725,621,455,0.0,1.12,1.18,1.14,3.20,4.75,4.26,29.0,1.013
53000,360,18,104.8,0.1,17.1,0.0,35.1,0.0,1.02,3.0,14,192,15.27,59.74,8,7,3,0.3,1.00,1.03,1.02,6.89,6.89,7.61,24.7,2.000
53000,425,18,108.4,0.9,21.6,0.0,30.8,0.0,1.18,0.9,13,119,7.19,45.06,2,11,5,0.1,1.00,1.43,1.16,6.22,7.94,7.61,31.3,2.000
54000,1,2150,13.9,0.3,0.7,0.3,12.4,0.0,1.09,13.8,747,92,3.89,6.14,909,678,563,0.0,1.08,1.12,1.09,3.29,4.74,4.43,28.6,1.004
54000,430,214,112.3,0.1,18.4,0.0,37.5,0.0,1.03,1.3,128,197,23.92,71.85,111,82,21,0.0,1.05,1.00,1.04,6.84,7.63,7.72,23.8,2.000
54000,425,68,116.9,0.0,22.2,0.0,36.2,0.0,1.00,1.1,43,146,11.36,55.61,45,21,2,0.1,1.00,1.00,1.00,6.43,7.79,7.68,18.3,2.000
54000,431,18,106.4,0.0,17.5,0.0,35.7,0.0,1.00,2.4,15,221,34.62,48.79,14,4,0,0.0,1.00,1.00,1.00,6.56,7.39,7.39,15.6,2.000
54000,360,6,124.0,0.0,24.2,0.0,37.8,0.0,1.00,0.0,5,140,6.22,52.67,0,1,5,0.0,1.00,1.00,1.00,7.67,8.00,8.00,48.1,2.000
55000,1,1985,13.9,0.5,0.4,0.3,12.2,0.0,1.17,14.0,658,101,4.68,6.13,790,736,459,0.0,1.13,1.23,1.17,3.23,4.82,4.24,29.2,1.004
55000,430,184,113.3,0.2,18.2,0.0,38.0,0.0,1.04,1.0,121,208,23.72,70.73,82,82,20,0.1,1.05,1.04,1.03,7.06,7.66,7.82,25.0,2.000
55000,425,89,111.1,0.4,22.0,0.0,32.7,0.1,1.08,1.2,65,243,22.37,81.95,59,26,4,0.1,1.13,1.01,1.09,7.04,7.79,7.73,19.8,2.000
55000,433,49,112.9,0.9,21.1,0.0,33.6,0.6,1.17,1.0,35,192,23.06,62.98,29,18,2,0.6,1.29,1.02,1.18,7.16,7.78,7.78,19.0,2.000
55000,431,20,110.8,0.7,27.5,0.0,26.5,0.4,1.16,0.8,15,127,8.74,50.33,15,2,3,0.4,1.19,1.00,1.23,7.15,7.95,7.65,20.5,2.000
55000,360,10,125.2,0.0,22.9,0.0,39.7,0.0,1.00,0.0,7,119,4.91,49.34,0,2,8,0.0,1.00,1.00,1.00,7.60,8.00,8.00,49.4,2.000
56000,1,2005,13.5,0.5,0.4,0.3,11.9,0.0,1.15,14.2,707,103,4.46,6.63,774,771,460,0.0,1.14,1.18,1.15,3.18,4.67,4.26,28.9,1.013
56000,430,189,110.8,0.2,17.5,0.0,37.5,0.0,1.03,1.5,128,158,15.69,57.85,94,74,21,0.1,1.03,1.04,1.03,6.96,7.56,7.74,23.3,2.000
