step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
7000,95,19,8.8,0.4,0.0,0.0,5.5,0.0,1.18,20.9,11,236,10.40,6.01,17,2,0,0.0,1.39,1.00,1.17,2.21,3.37,2.89,18.8,1.329
7000,2,15,13.9,0.0,0.0,0.0,9.8,0.0,1.00,19.2,7,140,5.67,7.43,0,0,15,0.0,1.00,1.00,1.00,2.53,3.20,3.20,42.8,1.441
8000,28,1321,14.6,0.3,0.1,0.4,15.7,0.0,1.10,12.3,497,122,6.83,8.30,576,416,329,0.0,1.06,1.12,1.11,3.60,3.22,6.80,29.1,0.879
8000,118,195,42.3,0.6,11.4,0.4,10.6,0.0,1.16,6.2,159,140,7.97,27.62,93,73,29,0.2,1.16,1.16,1.18,4.24,6.97,6.27,25.5,1.809
8000,95,40,6.5,0.2,0.0,0.0,4.7,0.0,1.11,22.0,20,228,7.92,8.82,40,0,0,0.0,1.20,1.03,1.11,1.95,2.65,2.72,17.2,1.232
8000,15,11,25.8,0.0,0.0,0.0,25.1,0.0,1.00,8.2,7,67,3.94,6.29,8,3,0,0.0,1.00,1.00,1.00,4.73,4.73,7.64,23.5,1.022
8000,116,5,6.2,0.8,1.8,0.0,2.0,1.4,1.39,20.8,4,68,0.13,4.58,5,0,0,1.4,2.20,1.00,1.34,2.00,4.20,1.40,19.1,1.133
9000,28,1513,14.7,0.2,0.1,0.3,16.3,0.0,1.06,12.2,522,112,5.80,7.70,615,512,386,0.0,1.01,1.08,1.07,3.70,3.20,6.93,30.0,0.861
9000,118,261,40.0,0.8,9.4,0.8,10.3,0.0,1.19,8.7,197,143,6.75,21.05,145,77,39,0.1,1.20,1.21,1.17,3.80,6.54,5.37,24.3,1.850
9000,95,24,6.3,0.1,0.0,0.0,5.1,0.0,1.04,21.8,11,278,9.12,10.10,24,0,0,0.0,1.06,1.03,1.04,2.00,2.12,2.96,18.9,1.201
10000,28,1876,20.5,1.4,1.7,0.3,15.2,0.3,1.33,11.9,808,122,6.78,11.17,777,699,400,0.4,1.39,1.13,1.41,3.87,3.49,6.83,28.9,0.949
10000,118,171,39.9,0.5,7.9,0.8,11.6,0.0,1.12,7.6,123,149,8.16,25.17,93,63,15,0.1,1.10,1.15,1.12,3.88,6.67,5.67,24.1,1.916
10000,165,16,14.3,0.0,0.0,0.0,8.8,0.0,1.00,18.6,8,253,10.05,18.66,14,2,0,0.0,1.00,1.00,1.00,2.44,4.81,2.00,23.4,1.638
11000,28,2114,25.9,2.3,3.3,0.4,15.3,0.5,1.55,10.8,922,113,6.31,12.97,819,836,459,0.7,1.69,1.17,1.70,4.13,3.91,6.86,29.5,0.981
11000,118,314,29.1,0.3,5.6,0.4,8.7,0.0,1.09,11.3,222,151,6.34,17.92,173,107,34,0.0,1.09,1.08,1.09,3.34,6.26,4.48,25.1,1.934
11000,165,11,13.5,0.0,0.0,0.0,8.1,0.0,1.00,18.7,4,177,7.48,9.54,4,7,0,0.0,1.00,1.00,1.00,1.91,4.82,1.82,26.4,1.673
12000,28,1722,14.4,0.3,0.2,0.3,15.6,0.0,1.07,12.2,626,105,5.22,7.24,616,689,417,0.0,1.03,1.10,1.09,3.78,3.32,6.84,30.4,0.872
12000,118,49,17.4,0.2,2.7,0.1,5.8,0.0,1.07,14.5,41,171,4.88,9.71,28,9,12,0.0,1.10,1.10,1.05,2.80,6.90,3.14,24.4,1.935
12000,182,29,17.8,0.0,1.8,0.0,8.1,0.0,1.00,16.8,17,153,5.61,8.18,22,7,0,0.0,1.00,1.00,1.00,2.79,5.45,2.14,24.6,1.789
13000,28,2004,21.9,1.5,2.4,0.4,14.8,0.4,1.35,11.5,965,130,7.28,14.06,907,711,386,0.5,1.41,1.15,1.44,4.00,3.64,6.94,27.8,0.993
13000,188,722,17.9,0.0,3.8,0.4,5.4,0.0,1.00,17.4,318,87,1.99,8.58,338,270,114,0.0,1.00,1.00,1.00,2.55,4.95,2.50,27.5,1.898
13000,118,14,22.5,0.6,1.1,0.0,9.6,0.0,1.14,12.6,12,424,38.32,23.30,9,5,0,0.1,1.21,1.18,1.10,2.57,7.00,2.86,24.8,1.903
14000,188,1010,19.7,0.1,3.9,0.3,6.0,0.0,1.02,16.7,581,109,3.28,9.42,534,372,104,0.0,1.03,1.03,1.02,2.60,5.10,2.80,25.8,1.920
14000,28,915,14.6,0.4,0.3,0.3,15.8,0.0,1.12,12.5,513,102,4.97,7.18,242,319,354,0.0,1.06,1.13,1.15,3.77,3.51,6.81,33.5,0.854
14000,118,43,19.0,0.1,3.1,0.0,6.6,0.0,1.03,13.5,32,122,2.20,11.49,13,7,23,0.0,1.03,1.03,1.02,2.86,6.95,3.07,35.5,1.916
15000,28,1664,25.1,2.1,3.4,0.4,14.4,0.5,1.49,11.3,845,113,6.13,12.46,758,561,345,0.6,1.55,1.20,1.64,4.02,3.85,6.84,28.1,1.038
15000,188,886,22.1,0.0,5.1,0.1,6.1,0.0,1.01,15.9,520,106,3.32,9.16,434,333,119,0.0,1.01,1.01,1.01,2.78,5.02,3.21,26.8,1.959
16000,28,931,38.5,3.6,7.0,0.2,14.7,1.1,1.83,9.8,426,141,9.10,22.39,577,301,53,1.2,2.06,1.16,2.13,4.51,4.22,7.07,23.6,1.249
16000,188,387,23.6,0.2,4.2,0.2,7.5,0.0,1.08,15.5,257,141,6.06,12.03,171,155,61,0.0,1.08,1.11,1.06,2.80,5.10,3.32,28.3,1.958
17000,28,920,33.8,2.9,6.0,0.2,13.7,0.9,1.67,10.8,461,162,10.40,23.70,503,385,32,1.1,1.87,1.14,1.89,4.24,3.85,7.00,23.8,1.238
17000,188,612,25.9,0.0,5.5,0.1,7.6,0.0,1.00,15.2,413,126,4.59,14.04,298,260,54,0.0,1.00,1.00,1.00,3.00,5.06,3.47,26.3,1.964
18000,28,793,42.6,5.2,7.8,0.2,13.6,1.3,2.25,9.4,438,163,10.07,24.38,462,283,48,1.4,2.55,1.30,2.72,4.54,4.56,6.96,23.6,1.254
18000,188,652,27.0,0.1,6.0,0.2,7.5,0.0,1.03,14.3,474,123,4.05,12.45,329,236,87,0.0,1.03,1.04,1.03,3.13,5.49,3.50,26.8,1.970
18000,246,10,14.2,0.0,0.0,2.4,16.4,0.0,1.00,12.0,9,96,3.03,6.68,0,6,4,0.0,1.00,1.00,1.00,4.50,3.20,7.20,37.2,0.807
18000,248,8,11.3,0.1,0.0,0.0,13.4,0.0,1.02,15.2,7,114,5.54,6.40,8,0,0,0.0,1.00,1.03,1.03,3.88,2.88,5.50,17.9,0.838
19000,188,539,27.2,0.0,6.1,0.3,7.5,0.0,1.00,14.0,352,113,4.22,11.35,236,207,96,0.0,1.00,1.00,1.00,3.20,5.15,3.98,28.5,1.974
19000,28,534,46.0,5.2,9.6,0.2,13.9,1.5,2.24,8.5,305,165,10.57,24.38,298,219,17,1.8,2.56,1.23,2.71,4.88,4.67,7.26,24.3,1.282
19000,246,12,14.4,0.0,0.0,0.0,16.8,0.0,1.00,12.2,7,95,3.89,7.64,1,4,7,0.0,1.00,1.00,1.00,4.08,2.83,7.08,39.4,0.857
20000,188,996,24.8,0.0,6.0,0.3,6.4,0.0,1.00,15.1,630,96,3.53,10.43,467,394,135,0.0,1.00,1.00,1.00,3.02,5.03,3.54,26.4,1.977
20000,263,686,11.8,0.3,0.1,0.3,13.8,0.0,1.07,12.9,346,103,5.28,6.45,233,286,167,0.0,1.02,1.10,1.08,3.63,3.25,6.67,30.2,0.805
20000,28,522,40.3,4.5,8.0,0.1,12.8,1.3,2.13,9.7,290,122,7.24,22.05,337,164,21,1.6,2.38,1.33,2.48,4.34,4.34,6.99,22.7,1.255
20000,262,45,22.6,1.2,0.0,0.0,22.6,0.0,1.42,8.1,30,85,5.56,6.84,6,25,14,0.0,1.39,1.35,1.52,4.71,4.40,7.76,35.4,0.901
21000,188,929,22.1,0.0,4.4,0.4,6.5,0.0,1.01,15.9,572,118,4.11,9.85,485,377,67,0.0,1.01,1.01,1.01,2.86,5.03,3.22,25.9,1.982
21000,28,414,46.6,6.0,8.7,0.2,13.6,1.5,2.46,8.4,270,157,11.28,25.71,218,161,35,1.8,2.83,1.45,2.85,4.74,4.88,7.29,25.4,1.263
21000,263,381,14.1,0.1,0.1,1.0,17.4,0.0,1.04,10.9,215,102,6.01,6.48,159,107,115,0.0,1.02,1.06,1.04,4.05,3.70,7.20,28.9,0.765
21000,262,87,15.3,0.9,0.1,0.0,15.5,0.0,1.28,11.1,47,102,5.71,6.35,20,54,13,0.0,1.28,1.28,1.30,3.74,3.54,7.28,30.5,0.882
22000,188,683,23.9,0.0,4.3,0.3,7.5,0.0,1.00,15.5,404,119,4.55,10.19,318,284,81,0.0,1.00,1.00,1.00,2.89,5.23,3.13,26.2,1.985
22000,28,661,53.3,6.5,10.8,0.1,15.2,1.7,2.59,7.2,404,123,7.93,23.56,363,241,57,2.0,2.96,1.41,3.11,5.17,5.35,7.26,25.1,1.287
22000,263,539,13.6,0.5,0.1,0.4,16.1,0.0,1.14,11.2,276,96,5.56,6.54,151,212,176,0.0,1.03,1.21,1.15,4.02,3.74,7.06,32.6,0.773
22000,262,83,11.0,0.2,0.0,0.2,12.0,0.0,1.04,14.2,49,108,5.17,4.67,31,36,16,0.0,1.04,1.03,1.06,3.40,3.31,6.17,30.7,0.875
22000,281,33,10.0,0.1,0.0,0.0,10.0,0.0,1.01,16.8,14,102,4.31,5.00,33,0,0,0.0,1.00,1.02,1.01,2.58,3.06,5.00,16.2,1.003
23000,188,531,24.0,0.0,3.5,0.2,8.5,0.0,1.00,16.3,353,117,5.28,9.58,252,200,79,0.0,1.00,1.00,1.00,2.89,4.65,3.39,26.7,1.984
23000,28,526,50.9,6.8,9.9,0.2,14.3,1.7,2.64,7.6,299,113,8.54,22.67,266,229,31,2.0,3.05,1.41,3.18,5.14,5.06,7.37,25.0,1.264
23000,263,492,12.6,0.1,0.1,0.7,15.6,0.0,1.04,11.9,265,111,6.37,7.49,170,201,121,0.0,1.02,1.05,1.05,3.84,3.52,6.87,30.4,0.769
23000,262,62,15.1,0.0,0.0,0.0,17.2,0.0,1.00,11.2,41,97,5.53,6.34,17,25,20,0.0,1.00,1.00,1.00,3.76,3.66,6.89,32.6,0.863
23000,289,39,20.3,0.0,0.0,1.8,21.1,0.0,1.00,8.5,22,80,4.35,5.80,0,20,19,0.0,1.00,1.00,1.00,3.74,4.23,7.62,38.7,0.929
24000,188,1302,21.2,0.0,4.1,0.1,6.5,0.0,1.01,16.9,652,108,3.60,9.45,633,478,191,0.0,1.01,1.01,1.01,2.53,4.53,3.14,26.7,1.989
24000,28,434,49.6,5.9,9.6,0.2,15.1,1.6,2.48,7.8,285,149,11.63,26.73,226,178,30,1.8,2.78,1.35,3.09,5.02,5.11,7.33,24.5,1.280
24000,263,356,13.5,0.6,0.2,0.2,15.6,0.0,1.14,12.6,221,112,5.35,7.57,134,105,117,0.0,1.03,1.25,1.15,3.83,3.53,6.68,31.2,0.793
24000,262,40,10.5,0.0,0.0,0.0,11.9,0.0,1.00,15.8,34,128,7.31,7.29,9,17,14,0.0,1.00,1.00,1.00,3.12,2.92,5.95,33.3,0.863
24000,298,19,14.2,0.0,0.0,0.2,17.0,0.0,1.00,12.3,16,146,6.60,10.48,2,11,6,0.0,1.00,1.00,1.00,4.11,3.53,7.21,35.3,0.833
24000,289,18,16.6,0.0,0.0,0.6,16.4,0.0,1.00,10.7,13,105,7.64,10.05,0,14,4,0.0,1.00,1.00,1.00,4.17,3.83,6.89,36.3,0.993
25000,188,904,24.9,0.0,3.5,0.4,8.8,0.0,1.01,15.2,530,132,5.37,9.91,426,356,122,0.0,1.00,1.00,1.01,2.85,4.80,3.68,26.4,1.988
25000,28,574,61.4,7.7,13.3,0.1,16.3,2.1,2.87,5.5,340,116,8.18,26.00,295,210,69,2.6,3.28,1.42,3.59,5.68,5.94,7.44,26.2,1.308
25000,263,531,13.4,0.0,0.2,0.7,16.6,0.0,1.01,11.8,307,94,4.87,6.28,137,169,225,0.0,1.00,1.02,1.01,3.80,3.64,6.95,35.0,0.774
25000,310,254,20.8,0.1,0.0,0.1,21.7,0.0,1.02,10.3,146,89,5.33,7.62,134,93,27,0.0,1.00,1.03,1.02,4.18,4.07,6.90,26.1,0.948
25000,303,61,12.8,0.2,0.8,0.5,13.2,0.0,1.10,13.6,43,83,4.80,5.40,41,20,0,0.0,1.07,1.07,1.16,3.54,3.21,6.33,22.3,0.868
25000,262,50,19.8,1.1,0.2,0.1,18.8,0.0,1.27,9.0,32,67,4.87,3.01,0,24,26,0.0,1.11,1.37,1.31,4.42,4.32,7.32,37.1,0.942
25000,304,50,16.7,1.0,0.0,0.0,19.7,0.0,1.15,8.6,40,86,4.68,5.93,3,26,21,0.0,1.09,1.12,1.23,4.44,4.78,7.38,36.3,0.754
25000,289,15,31.2,0.0,0.0,0.0,31.3,0.0,1.00,5.3,13,105,7.92,9.93,2,7,6,0.0,1.00,1.00,1.00,5.40,6.20,7.47,36.0,1.008
25000,298,15,19.5,0.3,1.4,0.0,20.8,0.0,1.07,8.4,11,68,4.28,6.37,10,2,3,0.4,1.00,1.10,1.11,5.27,5.20,7.53,25.1,0.853
26000,188,1141,24.4,0.0,4.1,0.3,8.0,0.0,1.01,15.4,661,123,5.19,11.10,515,465,161,0.0,1.00,1.01,1.01,2.89,4.91,3.51,27.3,1.990
26000,28,523,65.7,8.2,14.9,0.2,16.7,2.3,2.95,4.8,301,113,9.74,26.81,267,190,66,2.8,3.41,1.41,3.64,5.69,6.11,7.65,25.9,1.309
26000,263,515,12.9,0.2,0.2,0.3,15.9,0.0,1.06,12.1,331,103,5.64,6.91,146,216,153,0.0,1.02,1.06,1.08,3.85,3.58,6.82,32.7,0.781
26000,310,338,17.1,0.2,0.0,0.2,18.1,0.0,1.04,11.7,218,108,6.97,8.73,186,106,46,0.0,1.01,1.06,1.04,3.85,3.95,6.45,26.7,0.928
26000,303,40,11.8,0.0,0.0,0.6,13.3,0.0,1.00,11.9,16,72,3.05,4.30,9,29,2,0.0,1.00,1.00,1.00,3.70,2.92,7.35,29.1,0.863
26000,304,27,9.3,1.0,0.0,0.0,11.4,0.0,1.27,13.6,16,115,6.87,7.39,14,10,3,0.0,1.15,1.30,1.33,3.00,3.00,6.59,27.3,0.697
26000,262,22,26.7,0.0,0.0,0.5,27.1,0.0,1.00,6.0,10,65,5.64,7.55,7,14,1,0.0,1.00,1.00,1.00,5.09,5.59,7.45,27.2,0.974
27000,188,1018,23.8,0.0,3.8,0.3,8.0,0.0,1.00,15.8,578,135,5.00,11.32,567,309,142,0.0,1.00,1.00,1.00,2.87,4.92,3.28,26.3,1.990
27000,28,550,52.6,6.3,10.1,0.1,16.2,1.7,2.56,7.1,307,125,10.98,22.87,263,230,57,2.0,2.92,1.38,3.10,5.26,5.27,7.42,26.1,1.282
27000,263,477,14.6,0.2,0.1,1.2,17.9,0.0,1.05,10.6,263,88,4.86,6.34,213,140,124,0.0,1.02,1.08,1.05,4.09,4.01,7.03,28.9,0.761
27000,310,248,18.5,0.1,0.1,0.1,19.2,0.0,1.03,10.3,148,101,6.17,6.79,60,111,77,0.0,1.02,1.03,1.04,3.82,3.94,7.13,34.0,0.953
27000,303,37,10.6,0.0,0.0,0.0,12.2,0.0,1.00,13.6,16,83,4.40,4.74,29,8,0,0.0,1.00,1.00,1.00,3.30,2.97,6.38,16.9,0.875
27000,304,10,5.1,0.0,0.0,0.0,7.3,0.0,1.00,20.6,10,147,7.02,10.48,8,1,1,0.0,1.00,1.00,1.00,2.50,2.30,3.90,22.3,0.695
28000,188,956,23.2,0.0,4.4,0.3,7.1,0.0,1.00,15.5,544,134,5.06,11.14,422,387,147,0.0,1.00,1.00,1.00,2.83,4.97,3.38,27.5,1.993
28000,28,609,44.0,5.2,7.8,0.1,14.6,1.3,2.27,9.2,322,143,10.27,23.75,353,208,48,1.5,2.55,1.28,2.80,4.68,4.45,7.20,24.7,1.270
28000,263,375,12.2,0.0,0.0,0.7,15.7,0.0,1.01,11.9,176,87,4.46,5.81,120,133,122,0.0,1.00,1.01,1.01,3.82,3.44,6.82,33.5,0.761
28000,310,374,17.0,0.0,0.1,0.1,17.6,0.0,1.01,11.9,215,109,6.25,7.97,126,141,107,0.0,1.01,1.01,1.01,3.72,3.62,6.63,31.4,0.953
28000,338,46,14.2,0.2,0.0,0.2,16.9,0.0,1.04,11.0,25,86,4.74,5.37,4,14,28,0.0,1.00,1.06,1.06,3.89,3.54,7.04,40.0,0.819
28000,304,46,11.8,0.2,0.0,0.6,16.1,0.0,1.03,11.5,27,71,3.75,4.07,11,15,20,0.0,1.00,1.06,1.03,3.61,3.59,6.98,33.0,0.698
28000,336,35,9.1,0.2,0.0,0.0,9.8,0.0,1.09,16.1,19,115,6.09,9.74,0,24,11,0.0,1.08,1.09,1.10,2.86,3.69,4.49,37.0,0.907
29000,28,912,33.1,3.1,5.1,0.1,15.0,0.8,1.73,10.4,438,143,10.10,19.81,509,306,97,0.9,1.90,1.19,1.98,4.32,4.09,6.93,25.4,1.163
29000,188,699,20.6,0.0,3.5,0.2,6.7,0.0,1.00,16.9,416,135,5.18,10.38,323,291,85,0.0,1.00,1.00,1.00,2.59,4.47,3.18,27.1,1.991
29000,310,515,19.2,0.2,0.1,0.1,19.2,0.0,1.05,10.8,287,100,5.55,7.44,148,207,160,0.0,1.04,1.05,1.05,3.80,3.84,6.84,32.5,0.979
29000,338,44,14.7,0.0,0.0,0.0,18.8,0.0,1.00,11.3,28,84,3.82,6.05,37,7,0,0.0,1.00,1.00,1.00,4.20,3.70,6.80,22.9,0.782
29000,263,33,5.2,0.0,0.0,0.0,6.3,0.0,1.02,20.5,15,173,5.78,6.48,22,7,4,0.0,1.00,1.03,1.03,2.09,2.24,3.76,26.7,0.826
29000,304,24,15.8,2.0,0.0,1.2,17.4,0.0,1.63,9.2,21,83,3.66,6.94,8,5,11,0.0,1.55,1.44,2.03,4.38,4.75,7.12,31.9,0.715
30000,188,990,24.6,0.0,4.1,0.2,8.1,0.0,1.00,15.4,604,142,5.48,11.92,517,351,122,0.0,1.00,1.00,1.00,2.88,4.72,3.66,25.8,1.994
30000,28,642,46.2,5.7,8.3,0.3,14.3,1.5,2.38,9.0,330,113,7.75,20.98,345,221,76,1.6,2.74,1.29,2.84,4.75,4.75,6.91,25.3,1.275
30000,310,336,19.6,0.4,0.0,0.3,19.6,0.0,1.09,10.6,213,94,5.16,7.07,115,121,100,0.0,1.01,1.13,1.12,3.90,4.11,6.80,31.5,0.957
30000,338,72,12.0,0.0,0.0,0.1,15.1,0.0,1.00,12.3,51,100,3.62,6.96,50,16,6,0.0,1.00,1.00,1.00,3.96,3.35,6.83,24.6,0.792
31000,28,803,46.9,5.6,8.3,0.1,15.5,1.4,2.37,8.2,383,100,6.56,19.93,452,286,65,1.6,2.66,1.35,2.89,4.79,4.79,7.23,25.0,1.258
31000,310,446,19.7,0.2,0.1,0.0,20.4,0.0,1.05,10.4,265,94,4.98,7.71,141,129,176,0.0,1.02,1.06,1.06,4.08,3.94,7.00,33.9,0.948
31000,188,399,24.9,0.0,3.9,0.2,8.5,0.0,1.00,15.1,248,127,5.52,11.76,226,131,42,0.0,1.00,1.00,1.00,2.95,4.83,3.70,24.6,1.992
31000,338,84,10.9,0.0,0.0,0.5,13.5,0.0,1.00,12.8,40,88,3.81,5.57,48,26,10,0.0,1.00,1.00,1.00,3.56,2.90,6.80,26.0,0.794
31000,353,72,22.3,0.3,0.8,0.0,25.5,0.0,1.08,7.2,35,74,4.19,7.03,2,26,44,0.0,1.08,1.06,1.10,5.32,5.21,7.44,38.6,0.827
32000,188,609,23.1,0.0,4.2,0.3,7.3,0.0,1.00,15.8,383,123,4.10,10.90,328,233,48,0.0,1.00,1.00,1.00,2.80,4.67,3.56,26.0,1.994
32000,310,606,19.3,0.5,0.1,0.2,18.7,0.0,1.12,11.2,335,102,5.52,7.61,140,277,189,0.0,1.07,1.15,1.15,3.85,3.93,6.60,33.4,0.975
32000,28,592,49.1,5.6,9.6,0.2,15.7,1.5,2.36,7.9,310,125,8.34,24.52,325,212,55,1.7,2.67,1.29,2.82,4.91,4.98,7.21,25.5,1.263
32000,338,160,11.1,0.0,0.1,0.0,14.4,0.0,1.00,12.6,88,119,5.11,8.25,84,47,29,0.0,1.00,1.00,1.00,3.60,3.19,6.84,26.6,0.765
32000,353,54,18.0,0.0,0.6,0.8,19.9,0.0,1.00,10.5,35,99,4.59,8.04,1,38,15,0.0,1.00,1.00,1.00,4.56,4.31,6.94,36.1,0.857
33000,28,700,51.6,5.7,10.8,0.1,15.8,1.7,2.37,7.2,409,117,7.74,23.28,439,208,53,1.9,2.69,1.32,2.81,5.14,5.25,7.30,24.0,1.287
33000,310,540,20.4,0.4,0.0,0.1,20.6,0.0,1.09,9.8,290,94,4.73,7.47,146,174,220,0.0,1.05,1.11,1.11,4.11,4.17,7.06,34.3,0.951
33000,188,404,23.9,0.0,3.7,0.1,8.3,0.0,1.00,15.4,261,131,5.44,10.24,194,177,33,0.0,1.00,1.00,1.00,2.88,5.05,3.34,25.1,1.994
33000,353,116,19.1,0.0,2.6,0.6,19.4,0.0,1.01,8.7,75,79,3.71,6.84,21,73,22,0.0,1.00,1.01,1.01,4.64,4.70,7.23,32.9,0.845
33000,338,87,15.1,0.2,0.3,0.9,17.6,0.0,1.07,9.7,44,91,3.72,7.67,39,24,24,0.0,1.04,1.05,1.17,4.18,3.95,7.24,26.0,0.810
33000,368,43,9.6,0.4,0.0,0.2,11.2,0.0,1.15,17.6,21,138,9.16,8.64,18,23,2,0.0,1.14,1.09,1.20,2.86,3.40,3.91,25.7,0.841
34000,28,610,47.7,5.2,9.0,0.2,16.0,1.5,2.23,8.3,338,130,9.34,24.06,367,188,55,1.6,2.55,1.26,2.64,4.97,4.97,7.09,24.2,1.287
34000,188,410,22.4,0.0,4.2,0.1,6.9,0.0,1.00,16.4,236,138,4.92,12.04,181,204,25,0.0,1.00,1.00,1.00,2.80,4.64,3.32,26.8,1.995
34000,310,244,21.1,1.0,0.1,0.2,19.6,0.0,1.32,10.1,127,88,4.44,7.05,41,90,113,0.0,1.23,1.35,1.41,4.25,3.82,7.28,37.0,0.973
34000,353,152,16.7,0.3,1.5,0.0,18.1,0.0,1.06,9.4,106,89,3.72,6.84,9,83,60,0.1,1.04,1.12,1.04,4.28,4.43,7.10,36.4,0.818
34000,382,103,28.6,0.0,5.2,0.1,9.1,0.0,1.00,11.4,72,104,3.53,11.45,83,18,2,0.0,1.00,1.00,1.00,3.00,7.05,3.62,21.3,1.995
34000,338,79,12.6,0.1,0.0,0.0,14.6,0.0,1.01,12.7,47,117,6.35,8.67,28,38,13,0.0,1.00,1.02,1.01,3.56,3.15,7.10,28.8,0.838
34000,368,12,10.0,0.0,0.0,2.3,11.2,0.0,1.00,15.3,12,103,4.20,6.48,7,5,0,0.0,1.00,1.00,1.00,3.25,3.25,5.08,22.8,0.807
34000,392,8,15.3,0.0,0.0,0.0,17.4,0.0,1.00,11.0,4,40,1.32,4.06,8,0,0,0.0,1.00,1.00,1.00,3.75,2.88,7.62,15.4,0.880
35000,188,782,21.3,0.0,3.9,0.2,6.7,0.0,1.00,16.5,467,124,4.56,9.63,367,337,78,0.0,1.00,1.00,1.00,2.68,4.64,3.22,24.8,1.995
35000,28,648,51.0,5.8,9.7,0.2,16.6,1.6,2.38,7.2,332,117,8.88,25.38,372,233,43,1.8,2.72,1.23,2.91,5.23,5.16,7.40,24.3,1.265
35000,310,207,17.7,0.8,0.0,0.5,15.9,0.0,1.24,11.1,119,128,5.84,9.19,49,87,71,0.0,1.15,1.29,1.27,3.71,3.49,7.18,34.0,0.986
35000,382,90,27.7,0.0,5.2,0.3,8.6,0.0,1.00,12.5,67,133,6.39,13.72,43,39,8,0.0,1.00,1.00,1.00,3.10,6.28,3.52,26.0,1.992
35000,353,78,14.6,0.2,0.7,0.1,15.4,0.0,1.03,11.0,57,117,6.07,8.82,12,58,8,0.0,1.03,1.03,1.04,4.22,4.06,7.12,31.2,0.887
