step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
5000,23,11,6.5,0.0,0.0,0.0,6.0,0.0,1.00,21.3,5,138,5.23,5.69,0,11,0,0.0,1.00,1.00,1.00,2.36,2.45,2.91,28.8,1.080
5000,28,11,6.2,0.0,0.0,0.0,5.1,0.0,1.00,22.0,10,141,3.21,7.38,11,0,0,0.0,1.00,1.00,1.00,2.18,2.45,2.55,10.7,1.214
6000,11,1437,13.7,0.3,0.2,0.2,13.2,0.0,1.09,13.8,601,121,6.33,8.02,514,550,373,0.0,1.12,1.15,1.07,3.30,5.38,3.93,29.9,0.965
6000,4,267,75.7,0.1,28.3,4.7,10.5,0.0,1.02,3.3,220,193,12.78,63.43,154,85,28,0.1,1.03,1.02,1.02,6.05,7.03,7.57,22.7,1.826
6000,55,66,15.2,0.0,0.0,0.2,9.1,0.0,1.01,18.8,40,312,15.69,18.35,5,61,0,0.0,1.02,1.02,1.01,2.41,3.48,3.20,26.0,1.643
6000,15,41,7.0,0.0,0.0,0.0,5.4,0.0,1.00,21.2,21,181,6.21,7.19,40,1,0,0.0,1.00,1.00,1.00,2.24,2.59,2.80,17.0,1.293
6000,17,36,14.1,1.2,0.1,0.0,11.2,0.0,1.54,17.2,22,141,11.10,11.30,24,12,0,0.0,1.45,1.59,1.56,2.81,3.97,3.47,21.8,1.013
6000,79,26,5.6,0.0,0.0,0.0,7.1,0.0,1.00,18.4,14,225,9.59,12.86,26,0,0,0.0,1.00,1.00,1.00,2.69,2.15,4.77,5.7,0.806
6000,10,20,8.5,0.0,0.0,0.0,6.8,0.0,1.00,17.2,9,203,6.45,9.89,11,9,0,0.0,1.00,1.00,1.00,2.50,5.70,2.00,23.4,1.269
6000,28,20,19.9,0.0,0.0,0.0,15.8,0.0,1.00,16.4,14,241,21.48,23.91,20,0,0,0.0,1.00,1.00,1.00,3.05,4.10,3.75,13.9,1.249
6000,95,8,30.7,0.0,0.0,7.4,22.0,0.0,1.00,7.2,3,94,5.24,5.91,0,8,0,0.0,1.00,1.00,1.00,5.50,6.25,6.12,30.7,1.199
7000,11,1204,11.5,0.1,0.1,0.3,11.7,0.0,1.03,15.3,485,124,6.02,7.54,386,542,276,0.0,1.05,1.06,1.03,3.02,4.78,3.86,30.4,0.955
7000,4,544,64.3,0.2,17.8,2.9,13.9,0.1,1.04,5.2,413,157,11.55,45.07,286,212,46,0.1,1.04,1.02,1.05,5.48,6.01,7.52,22.8,1.906
7000,127,48,10.5,0.0,0.1,0.0,10.0,0.0,1.00,16.3,33,200,8.55,9.09,27,21,0,0.0,1.00,1.00,1.00,2.90,2.27,5.75,23.2,1.072
7000,15,41,10.8,0.0,0.0,0.0,8.3,0.0,1.00,19.5,33,145,5.38,8.67,41,0,0,0.0,1.00,1.00,1.00,2.51,2.80,3.61,13.7,1.285
7000,55,38,17.8,0.0,0.0,0.3,10.8,0.0,1.00,17.2,23,94,4.40,8.07,14,24,0,0.0,1.00,1.00,1.00,2.66,3.82,3.63,24.7,1.635
7000,10,22,4.9,0.0,0.2,0.0,3.9,0.0,1.00,22.1,6,242,5.73,7.56,15,7,0,0.0,1.00,1.00,1.00,1.77,3.05,2.00,23.0,1.207
7000,79,9,5.7,0.0,0.0,0.0,7.6,0.0,1.00,17.1,4,261,11.79,11.74,9,0,0,0.0,1.00,1.00,1.00,3.00,3.56,3.89,6.6,0.759
7000,17,5,15.8,3.2,0.0,0.0,9.2,0.0,1.56,16.4,5,415,30.50,32.03,5,0,0,0.0,1.40,1.63,1.58,3.80,3.60,4.40,21.2,1.020
8000,11,1554,10.3,0.1,0.0,0.3,11.1,0.0,1.02,15.4,500,96,4.61,5.27,722,473,359,0.0,1.02,1.03,1.03,2.89,4.40,3.96,28.1,0.898
8000,4,803,56.7,0.7,13.7,3.3,12.2,0.4,1.16,7.2,653,140,9.41,32.65,404,307,92,0.4,1.19,1.11,1.17,5.01,5.79,6.79,24.2,1.949
8000,134,63,9.1,0.0,0.0,0.2,7.2,0.0,1.00,18.8,27,106,5.45,5.27,14,49,0,0.0,1.00,1.00,1.00,2.57,2.11,4.52,24.8,1.256
8000,17,20,9.4,1.4,0.0,0.0,5.7,0.0,1.61,20.9,10,376,33.14,14.86,12,8,0,0.0,1.43,1.58,1.72,2.55,2.60,2.95,23.2,1.138
8000,148,17,4.6,0.0,0.0,0.2,4.1,0.0,1.00,22.2,5,245,9.17,7.42,0,17,0,0.0,1.00,1.00,1.00,1.94,1.53,4.06,25.8,1.066
8000,127,15,7.1,0.0,0.5,0.0,7.0,0.0,1.00,16.3,12,120,2.42,5.06,10,5,0,0.0,1.00,1.00,1.00,2.53,2.87,5.40,21.3,0.947
9000,11,1607,10.9,0.1,0.0,0.7,11.3,0.0,1.04,15.0,529,95,4.82,5.49,722,572,313,0.0,1.04,1.05,1.04,3.04,4.69,3.89,27.8,0.910
9000,4,382,49.1,0.4,9.8,2.9,12.7,0.1,1.11,8.5,314,130,6.92,24.56,237,103,42,0.2,1.11,1.07,1.13,4.38,5.03,6.79,20.0,1.974
9000,134,25,7.7,0.0,0.0,0.2,6.1,0.0,1.00,20.6,12,164,4.49,8.29,15,10,0,0.0,1.00,1.00,1.00,2.00,2.08,3.60,20.9,1.252
9000,148,15,7.5,0.0,0.0,0.3,7.0,0.0,1.00,17.9,5,169,10.50,8.94,1,14,0,0.0,1.00,1.00,1.00,2.93,3.73,3.33,26.8,1.043
9000,17,11,9.1,0.9,0.0,0.0,6.0,0.0,1.42,20.9,6,190,8.89,8.87,5,6,0,0.0,1.48,1.33,1.42,1.91,2.73,2.82,24.0,1.163
10000,11,1924,10.9,0.1,0.0,0.6,11.8,0.0,1.04,14.5,553,94,4.01,5.59,784,706,434,0.0,1.02,1.06,1.04,3.07,4.72,4.06,28.6,0.876
10000,4,82,31.6,0.5,3.9,0.2,11.0,0.0,1.11,12.3,64,116,5.58,11.20,78,4,0,0.0,1.06,1.08,1.17,3.33,4.05,5.85,12.5,1.981
11000,11,1721,11.2,0.1,0.0,0.7,12.3,0.0,1.04,14.2,563,96,4.38,5.59,712,637,372,0.0,1.03,1.06,1.05,3.15,4.92,4.05,27.6,0.861
11000,4,19,16.8,0.3,1.4,0.4,6.3,0.0,1.06,18.2,17,260,9.06,11.30,7,12,0,0.0,1.00,1.03,1.08,2.84,3.21,3.79,25.4,1.990
11000,206,16,14.4,0.2,0.1,0.1,14.5,0.0,1.04,13.6,11,69,3.88,3.11,1,15,0,0.1,1.09,1.03,1.04,3.75,6.12,3.12,26.9,0.949
12000,11,1620,11.2,0.2,0.0,0.5,12.4,0.0,1.05,14.3,550,87,3.60,5.06,637,658,325,0.0,1.04,1.07,1.05,3.15,4.82,4.08,28.2,0.858
12000,206,14,14.1,0.0,0.0,0.3,14.4,0.0,1.00,13.9,8,117,2.88,7.04,5,9,0,0.0,1.00,1.00,1.00,3.86,6.14,3.07,26.5,0.963
13000,11,1348,12.1,0.2,0.0,0.6,13.1,0.0,1.09,13.8,490,80,3.94,4.46,519,531,298,0.0,1.08,1.11,1.08,3.26,5.04,4.11,28.6,0.869
13000,222,681,38.1,0.8,10.9,3.0,5.2,0.3,1.22,8.3,530,76,1.61,13.85,346,248,87,0.5,1.29,1.12,1.25,4.12,6.21,5.89,23.8,1.998
13000,224,26,21.6,0.0,0.3,0.0,21.9,0.0,1.00,10.8,13,68,3.16,4.92,0,0,26,0.0,1.00,1.00,1.00,3.73,4.46,6.15,58.9,0.974
14000,11,1155,11.6,0.1,0.0,0.4,12.8,0.0,1.03,14.0,397,85,3.85,4.61,402,428,325,0.0,1.02,1.05,1.02,3.18,4.85,4.18,30.8,0.863
14000,222,357,31.4,0.5,8.5,1.5,5.6,0.2,1.12,10.5,250,94,2.07,10.71,216,118,23,0.3,1.17,1.04,1.15,3.73,5.27,5.62,19.4,1.999
14000,224,11,24.5,0.0,1.0,0.0,23.0,0.0,1.00,8.7,7,88,3.32,7.48,2,0,9,0.0,1.00,1.00,1.00,3.64,4.00,7.64,45.1,1.025
15000,11,1095,12.5,0.1,0.0,0.6,13.9,0.0,1.04,13.1,375,82,3.85,4.22,374,431,290,0.0,1.02,1.05,1.04,3.30,5.15,4.33,30.4,0.864
15000,222,399,30.2,0.6,7.9,1.4,5.4,0.2,1.24,11.4,269,83,1.67,9.57,170,178,51,0.3,1.26,1.16,1.29,3.42,5.12,5.31,24.9,2.000
16000,11,1093,12.2,0.1,0.0,0.6,13.3,0.0,1.05,13.4,425,85,3.91,4.52,408,413,272,0.0,1.04,1.07,1.04,3.29,4.91,4.44,28.5,0.865
16000,222,292,27.8,0.6,6.7,0.8,5.7,0.2,1.19,11.8,203,102,1.76,10.28,138,137,17,0.2,1.26,1.08,1.22,3.43,4.90,5.34,23.8,2.000
17000,11,1285,11.4,0.1,0.0,0.7,12.7,0.0,1.03,14.0,443,79,3.57,4.17,493,492,300,0.0,1.02,1.04,1.04,3.20,4.91,4.16,29.4,0.849
17000,222,101,22.8,0.4,4.0,0.8,6.1,0.2,1.08,14.0,67,103,3.11,7.19,34,60,7,0.2,1.18,1.05,1.05,3.31,4.84,4.31,25.4,2.000
18000,11,1238,11.1,0.2,0.1,0.5,12.3,0.0,1.05,14.6,445,80,3.77,4.18,508,378,352,0.0,1.05,1.06,1.05,3.09,4.78,3.99,29.8,0.856
18000,222,22,21.5,1.5,3.4,0.2,4.3,0.2,1.56,15.8,19,81,1.10,8.25,15,7,0,0.2,1.72,1.40,1.56,2.95,4.09,4.05,20.5,2.000
19000,11,1566,12.6,0.1,0.0,0.5,13.7,0.0,1.05,13.6,636,77,4.44,4.21,663,555,348,0.0,1.05,1.06,1.06,3.36,4.93,4.37,27.8,0.868
20000,11,1630,12.0,0.2,0.0,0.5,13.0,0.0,1.08,13.9,650,84,4.54,4.54,639,608,383,0.0,1.08,1.11,1.09,3.26,4.93,4.24,29.2,0.864
21000,11,1737,11.5,0.2,0.1,0.6,12.2,0.0,1.06,14.5,730,104,5.71,5.94,786,629,322,0.0,1.04,1.09,1.06,3.19,4.72,4.16,26.3,0.889
22000,11,1633,10.3,0.1,0.1,0.4,11.2,0.0,1.04,15.4,561,102,5.34,5.35,724,619,290,0.0,1.04,1.05,1.03,2.96,4.40,3.96,26.5,0.876
22000,322,100,10.8,0.1,3.1,0.0,2.0,0.0,1.08,20.8,39,128,2.18,8.76,30,70,0,0.1,1.11,1.12,1.07,2.04,3.43,2.23,25.4,2.000
23000,11,1983,9.8,0.1,0.1,0.4,10.6,0.0,1.02,15.9,540,118,5.93,5.85,864,711,408,0.0,1.02,1.03,1.02,2.88,4.32,3.78,27.3,0.882
23000,322,13,7.2,0.0,0.1,0.0,3.5,0.0,1.00,22.9,6,357,12.65,8.72,5,8,0,0.0,1.00,1.00,1.00,1.62,2.54,2.00,22.8,2.000
24000,11,1819,9.1,0.1,0.0,0.3,10.0,0.0,1.02,16.4,475,123,6.09,5.74,818,652,349,0.0,1.03,1.03,1.02,2.79,4.29,3.55,27.0,0.876
24000,353,1108,29.0,0.1,10.0,0.1,4.1,0.0,1.05,11.8,453,283,12.27,24.54,615,378,115,0.0,1.03,1.08,1.04,3.56,4.39,5.92,22.7,2.000
24000,322,29,14.4,0.3,0.3,0.0,6.3,0.0,1.19,19.2,15,132,5.26,5.58,24,5,0,0.0,1.23,1.17,1.19,2.07,3.48,3.10,20.7,2.000
25000,11,1637,8.6,0.0,0.0,0.3,9.3,0.0,1.02,17.2,486,131,5.87,6.42,800,583,254,0.0,1.03,1.03,1.02,2.67,3.98,3.48,25.9,0.886
25000,353,1368,27.2,0.1,9.3,0.1,4.1,0.0,1.04,12.3,549,191,6.89,21.33,816,392,160,0.0,1.02,1.07,1.03,3.48,4.31,5.85,23.3,2.000
25000,322,6,17.7,0.0,0.0,0.3,8.7,0.0,1.00,17.3,4,200,12.09,8.04,5,1,0,0.0,1.00,1.00,1.00,2.00,3.83,5.00,22.3,2.000
26000,11,1765,9.2,0.0,0.0,0.4,9.9,0.0,1.02,16.5,548,128,5.48,6.59,865,550,350,0.0,1.01,1.02,1.02,2.75,4.25,3.54,27.0,0.899
26000,353,1308,29.7,0.2,10.4,0.1,4.1,0.0,1.05,11.7,557,169,5.38,22.14,760,446,102,0.0,1.03,1.09,1.05,3.51,4.42,5.91,22.3,2.000
27000,11,1878,9.0,0.0,0.0,0.4,9.7,0.0,1.01,16.6,551,121,4.62,6.32,859,657,362,0.0,1.01,1.01,1.01,2.75,4.29,3.46,27.4,0.911
27000,353,632,27.7,0.2,9.2,0.1,4.2,0.0,1.06,12.1,322,163,4.90,18.57,322,248,62,0.0,1.04,1.11,1.05,3.56,4.40,5.84,23.4,2.000
27000,452,22,13.0,0.0,0.3,0.0,6.2,0.0,1.00,19.5,15,252,6.69,11.50,11,11,0,0.0,1.00,1.00,1.00,2.23,2.27,4.23,21.1,1.994
27000,447,13,12.2,0.0,0.9,0.0,5.2,0.0,1.00,20.3,8,308,8.16,13.18,13,0,0,0.0,1.00,1.00,1.00,2.31,2.85,3.00,13.4,2.000
27000,448,12,17.7,0.0,0.1,1.1,8.2,0.0,1.00,13.2,6,300,10.92,19.40,9,3,0,0.0,1.00,1.00,1.00,3.00,7.33,2.08,17.6,2.000
28000,11,1921,9.3,0.1,0.1,0.3,9.9,0.0,1.03,16.6,601,122,4.46,6.55,884,673,364,0.0,1.04,1.05,1.02,2.77,4.19,3.66,26.8,0.916
28000,353,340,29.5,0.1,10.3,0.1,4.2,0.0,1.05,11.2,169,123,2.71,17.62,184,107,49,0.0,1.05,1.06,1.05,3.59,4.50,6.04,25.3,2.000
28000,469,110,17.1,0.0,0.1,0.1,8.5,0.0,1.00,15.9,25,312,9.80,18.84,83,27,0,0.0,1.00,1.00,1.00,2.77,5.48,2.65,21.0,2.000
28000,496,86,15.2,0.1,0.7,0.1,6.6,0.0,1.04,17.6,29,202,5.58,9.65,80,6,0,0.0,1.00,1.08,1.05,2.57,4.80,2.44,12.9,2.000
28000,475,75,17.4,0.0,0.3,0.4,8.2,0.0,1.00,14.2,32,380,19.46,23.87,65,10,0,0.0,1.00,1.00,1.00,2.73,6.77,2.27,16.5,2.000
28000,470,55,17.9,0.0,0.2,0.0,8.7,0.0,1.00,13.7,24,272,9.03,15.31,48,7,0,0.0,1.00,1.00,1.00,2.93,7.18,2.20,14.6,2.000
28000,471,41,9.7,0.0,0.0,0.0,4.8,0.0,1.00,20.5,10,353,10.72,10.90,34,7,0,0.0,1.00,1.00,1.00,2.07,3.73,2.02,19.1,2.000
28000,448,24,16.4,0.0,0.1,1.1,7.5,0.0,1.00,13.7,15,351,12.03,19.98,24,0,0,0.0,1.00,1.00,1.00,3.00,7.42,2.04,13.7,2.000
28000,505,10,15.6,0.0,3.2,0.0,4.6,0.0,1.00,17.2,5,631,22.41,27.98,8,2,0,0.0,1.00,1.00,1.00,3.40,3.00,6.70,21.4,2.000
28000,452,7,11.4,0.0,0.0,0.0,5.7,0.0,1.00,20.9,7,239,4.21,10.82,6,1,0,0.0,1.00,1.00,1.00,2.14,2.43,3.14,11.7,1.999
29000,11,1724,10.2,0.1,0.0,0.3,11.0,0.0,1.04,15.8,645,116,4.07,6.31,681,633,410,0.0,1.02,1.05,1.04,2.93,4.33,3.93,29.0,0.901
29000,469,203,18.2,0.0,0.1,0.0,9.0,0.0,1.00,15.2,63,286,8.81,16.98,152,51,0,0.0,1.00,1.00,1.00,2.92,5.83,2.71,21.3,2.000
29000,353,142,29.9,0.1,11.5,0.1,3.2,0.1,1.05,12.0,81,167,5.17,21.79,66,51,25,0.2,1.07,1.04,1.05,3.43,4.28,5.82,26.9,2.000
29000,516,108,13.2,0.0,0.1,0.0,6.4,0.0,1.01,18.4,28,241,6.78,11.07,98,10,0,0.0,1.00,1.02,1.01,2.35,4.53,2.37,14.6,2.000
29000,496,100,14.9,0.3,0.5,0.1,6.3,0.0,1.10,17.6,38,303,8.83,14.30,84,15,1,0.1,1.00,1.22,1.10,2.61,4.86,2.59,17.4,2.000
29000,470,71,18.4,0.0,0.2,0.2,8.9,0.0,1.00,13.4,26,297,10.38,15.95,60,10,1,0.0,1.00,1.00,1.00,3.10,7.07,2.59,13.9,2.000
29000,475,41,18.7,0.2,0.4,0.4,8.4,0.0,1.06,14.1,23,356,19.57,20.80,30,10,1,0.0,1.02,1.11,1.05,3.27,6.54,2.68,19.6,2.000
29000,444,33,17.4,0.4,0.0,0.0,7.8,0.0,1.24,16.4,20,256,8.41,16.55,26,7,0,0.0,1.23,1.25,1.28,2.97,4.79,3.42,18.5,2.000
29000,448,24,19.2,0.0,0.0,0.5,9.4,0.0,1.00,12.5,11,308,10.03,18.06,20,4,0,0.0,1.00,1.00,1.00,3.17,7.83,2.08,19.5,2.000
29000,505,10,13.6,0.0,2.0,0.0,4.8,0.0,1.00,18.4,4,509,23.19,17.10,7,3,0,0.0,1.00,1.00,1.00,2.40,3.10,5.00,21.8,2.000
29000,471,10,12.4,0.0,0.0,0.0,6.2,0.0,1.00,18.8,4,376,7.65,14.97,8,2,0,0.0,1.00,1.00,1.00,2.30,4.60,2.00,17.0,2.000
30000,11,1813,10.2,0.0,0.0,0.3,11.2,0.0,1.01,15.5,714,117,3.60,6.98,854,618,341,0.0,1.01,1.02,1.01,3.00,4.42,4.07,26.5,0.895
30000,561,610,15.0,0.1,3.7,0.2,3.5,0.0,1.03,17.3,200,132,2.25,8.78,345,224,41,0.0,1.06,1.05,1.02,2.53,4.97,2.62,21.5,2.000
30000,567,366,24.3,0.1,3.2,0.4,8.7,0.0,1.02,13.0,156,299,9.31,20.62,216,99,51,0.0,1.00,1.03,1.02,3.62,4.25,6.26,22.0,2.000
30000,469,243,17.5,0.0,0.1,0.1,8.6,0.0,1.00,15.4,63,311,9.14,17.73,166,76,1,0.0,1.00,1.00,1.00,2.81,5.73,2.66,21.5,2.000
30000,496,109,13.7,0.1,0.2,0.1,6.5,0.0,1.02,18.0,22,306,8.81,13.67,75,34,0,0.0,1.00,1.06,1.02,2.48,4.79,2.32,19.5,2.000
30000,470,61,23.2,0.1,0.4,0.1,11.0,0.0,1.02,10.2,23,307,9.61,18.69,46,15,0,0.0,1.00,1.08,1.02,3.52,7.66,3.66,16.3,2.000
30000,569,60,11.8,0.0,0.0,0.3,5.7,0.0,1.00,19.8,19,307,8.53,12.69,40,20,0,0.0,1.00,1.00,1.00,2.03,4.07,2.12,22.2,2.000
30000,444,51,19.9,0.0,0.0,0.0,9.9,0.0,1.01,14.1,13,327,11.16,20.07,42,9,0,0.0,1.00,1.02,1.01,3.31,5.61,3.39,17.2,2.000
30000,516,41,15.2,0.1,0.1,0.0,7.2,0.0,1.02,17.1,19,260,8.69,12.05,27,14,0,0.0,1.02,1.04,1.02,2.78,5.49,2.20,21.2,2.000
30000,475,40,20.7,0.3,0.2,0.3,9.5,0.0,1.09,13.8,26,472,18.18,32.73,36,4,0,0.0,1.08,1.08,1.10,3.22,5.65,4.12,13.7,2.000
30000,471,35,14.4,0.0,0.0,0.0,7.2,0.0,1.00,16.6,13,273,6.43,13.39,35,0,0,0.0,1.00,1.00,1.00,2.46,5.49,2.26,8.8,2.000
30000,562,27,12.0,0.0,0.3,0.1,5.6,0.0,1.01,18.7,10,303,7.60,13.21,27,0,0,0.0,1.02,1.02,1.01,2.63,4.48,2.70,14.6,2.000
30000,353,24,27.1,0.0,9.1,0.0,4.3,0.0,1.02,9.0,14,50,0.58,6.04,0,0,24,0.0,1.04,1.00,1.02,3.58,4.08,7.42,54.4,2.000
30000,448,17,20.8,0.0,0.2,0.0,10.2,0.0,1.00,11.5,6,377,12.02,22.08,15,2,0,0.0,1.00,1.00,1.00,3.65,8.00,2.24,15.7,2.000
30000,505,11,13.8,0.0,2.2,0.0,4.7,0.0,1.00,18.5,4,323,8.02,18.53,8,3,0,0.0,1.00,1.00,1.00,2.64,2.82,6.45,21.5,2.000
30000,585,10,11.0,0.0,0.0,0.0,5.5,0.0,1.00,20.0,4,333,11.35,17.98,10,0,0,0.0,1.00,1.00,1.00,2.50,4.30,1.90,15.4,2.000
31000,11,1590,11.0,0.0,0.1,0.5,12.0,0.0,1.01,14.8,572,105,3.35,6.21,631,652,307,0.0,1.01,1.01,1.01,3.09,4.64,4.11,27.4,0.892
31000,561,521,15.0,0.2,3.6,0.1,3.5,0.0,1.07,17.5,161,126,1.63,9.55,361,144,16,0.0,1.08,1.10,1.05,2.52,4.89,2.51,17.9,2.000
31000,567,342,25.9,0.2,3.5,0.3,8.9,0.0,1.06,11.5,197,291,9.52,20.61,159,109,74,0.0,1.02,1.13,1.05,3.68,4.62,6.27,26.4,2.000
31000,469,205,18.1,0.0,0.0,0.2,8.9,0.0,1.00,15.0,62,304,9.11,17.45,130,75,0,0.0,1.00,1.00,1.00,2.98,6.02,2.60,22.4,2.000
31000,496,62,15.8,0.3,0.4,0.4,6.8,0.0,1.07,16.3,25,321,8.20,14.89,24,37,1,0.0,1.00,1.17,1.06,2.63,5.42,2.47,24.4,2.000
31000,470,60,20.2,0.0,0.2,0.5,9.7,0.0,1.00,11.2,24,306,10.57,20.84,47,13,0,0.0,1.00,1.00,1.00,3.55,7.60,3.93,13.3,2.000
31000,569,40,11.4,0.0,0.0,0.2,5.6,0.0,1.00,20.2,13,325,10.65,13.20,26,14,0,0.0,1.00,1.00,1.00,2.45,3.97,1.95,22.8,2.000
31000,444,38,18.9,0.2,0.0,0.0,9.1,0.0,1.08,15.1,19,363,11.74,21.93,33,5,0,0.0,1.18,1.18,1.04,2.95,5.21,3.47,14.9,2.000
31000,562,30,14.5,0.1,0.1,0.3,6.8,0.0,1.05,17.4,12,353,9.27,16.29,27,3,0,0.0,1.04,1.13,1.03,2.90,5.17,2.27,11.5,2.000
31000,471,28,22.6,0.0,0.2,0.0,11.1,0.0,1.00,11.4,10,175,7.04,11.41,26,2,0,0.0,1.00,1.00,1.00,2.96,6.96,3.36,13.6,2.000
31000,475,27,20.8,0.0,0.1,0.4,10.1,0.0,1.00,13.6,16,425,12.86,27.75,23,4,0,0.0,1.00,1.00,1.00,3.59,5.37,4.81,18.5,2.000
31000,448,20,21.0,0.0,1.7,0.5,8.6,0.0,1.00,12.2,14,277,7.13,16.97,13,7,0,0.0,1.00,1.00,1.00,3.45,7.90,2.60,18.2,2.000
31000,516,19,16.0,0.1,0.1,0.0,7.8,0.0,1.02,16.2,11,346,8.80,17.22,14,5,0,0.0,1.00,1.04,1.02,2.42,5.74,2.32,20.1,2.000
31000,635,15,20.1,0.0,0.0,0.0,10.1,0.0,1.00,11.9,3,568,19.73,42.97,12,3,0,0.0,1.00,1.00,1.00,2.73,7.87,2.20,16.3,2.000
31000,585,15,10.8,0.0,0.0,0.0,5.4,0.0,1.00,20.4,8,279,7.15,16.05,14,1,0,0.0,1.00,1.00,1.00,1.87,3.73,2.07,15.4,2.000
31000,505,9,17.8,0.0,4.1,0.0,4.8,0.0,1.00,16.0,6,215,4.07,11.85,7,2,0,0.0,1.00,1.00,1.00,3.56,2.89,7.33,20.9,2.000
31000,617,8,16.5,0.0,0.0,0.0,8.2,0.0,1.00,15.5,2,547,16.53,28.46,2,6,0,0.0,1.00,1.00,1.00,3.00,6.12,2.12,26.1,2.000
31000,353,7,11.7,0.3,1.9,0.0,3.4,0.0,1.19,20.3,4,489,11.70,16.16,7,0,0,0.0,1.19,1.19,1.21,1.86,2.71,3.14,9.5,2.000
32000,11,1759,10.6,0.0,0.1,0.4,11.4,0.0,1.01,15.1,610,107,3.21,6.51,698,666,395,0.0,1.01,1.01,1.01,3.03,4.51,4.09,28.5,0.903
32000,561,488,17.2,0.2,5.2,0.1,3.0,0.0,1.09,16.6,191,81,0.69,8.04,304,153,31,0.0,1.13,1.11,1.07,2.64,4.89,2.97,21.6,2.000
32000,567,262,27.1,0.1,2.6,0.3,10.6,0.0,1.02,11.7,152,279,9.07,19.93,144,95,23,0.0,1.00,1.04,1.03,4.02,4.47,6.60,23.4,2.000
32000,469,129,18.7,0.0,0.2,0.0,9.1,0.0,1.00,14.8,54,246,6.53,14.36,91,38,0,0.0,1.00,1.00,1.00,2.85,6.33,2.62,21.0,2.000
32000,635,26,18.0,0.0,0.0,0.0,9.0,0.0,1.00,13.7,8,303,8.50,18.17,23,3,0,0.0,1.00,1.00,1.00,3.27,7.27,2.08,17.2,2.000
32000,444,24,21.5,0.8,0.0,0.0,9.1,0.0,1.30,13.8,10,278,5.65,14.83,21,2,1,0.0,1.35,1.38,1.26,3.42,5.96,4.17,15.8,2.000
32000,569,14,10.3,0.0,0.0,0.0,5.1,0.0,1.00,21.3,6,300,8.40,12.41,1,13,0,0.0,1.00,1.00,1.00,1.93,3.43,1.93,25.3,2.000
32000,562,13,14.9,0.0,0.8,0.3,6.5,0.0,1.00,16.9,8,445,13.57,22.10,13,0,0,0.0,1.00,1.00,1.00,2.77,5.08,2.85,12.1,2.000
32000,470,12,19.2,0.0,0.0,0.2,9.5,0.0,1.00,12.5,7,258,9.06,17.29,10,2,0,0.0,1.00,1.00,1.00,3.17,7.50,2.50,14.4,2.000
32000,496,12,12.0,0.1,0.0,0.2,5.8,0.0,1.02,18.7,7,255,8.99,9.25,5,6,1,0.0,1.00,1.00,1.03,2.17,4.75,2.00,26.5,2.000
32000,475,11,15.3,0.0,0.0,0.5,7.4,0.0,1.00,16.7,7,546,14.48,31.74,11,0,0,0.0,1.00,1.00,1.00,3.00,5.09,3.27,13.4,2.000
32000,471,11,33.5,0.0,1.1,0.0,15.6,0.0,1.00,9.6,7,371,14.35,31.30,10,0,1,0.0,1.00,1.00,1.00,4.18,6.55,5.45,14.6,2.000
