step,event,lineage,other,size
5000,birth,1,0,1973
5000,birth,3,0,12
5000,birth,4,0,20
5000,birth,5,0,35
5000,birth,7,0,6
5000,birth,8,0,45
5000,birth,9,0,31
5000,birth,20,0,48
5000,birth,24,0,10
5000,birth,40,0,81
5000,birth,45,0,17
6000,split,99,6,35
6000,extinct,4,0,20
6000,extinct,5,0,35
6000,extinct,9,0,31
6000,extinct,24,0,10
7000,split,110,10,16
7000,split,112,45,23
7000,extinct,3,0,7
7000,extinct,7,0,8
7000,extinct,20,0,8
7000,extinct,45,0,11
7000,extinct,99,0,35
8000,split,135,10,111
8000,split,143,45,5
8000,extinct,110,0,16
8000,extinct,112,0,23
9000,split,151,1,595
9000,extinct,143,0,5
10000,split,160,1,26
10000,split,162,1,15
10000,extinct,8,0,16
11000,split,133,8,10
11000,split,168,160,10
11000,split,169,1,12
11000,split,175,1,21
11000,split,178,160,22
11000,split,180,1,47
12000,split,184,1,47
12000,extinct,160,0,26
12000,extinct,162,0,8
12000,extinct,168,0,10
12000,extinct,169,0,12
13000,split,203,178,37
13000,split,205,1,11
13000,extinct,135,0,23
13000,extinct,151,0,459
13000,extinct,178,0,22
15000,extinct,175,0,7
15000,extinct,180,0,25
15000,extinct,205,0,18
17000,split,241,1,414
18000,extinct,133,0,6
20000,extinct,203,0,39
22000,extinct,184,0,14
24000,extinct,40,0,12
25000,split,313,1,407
26000,split,318,1,10
26000,split,322,1,7
26000,split,324,1,60
27000,split,326,1,74
27000,extinct,322,0,7
28000,extinct,318,0,20
28000,extinct,324,0,6
30000,extinct,313,0,17
33000,split,361,313,22
34000,extinct,326,0,8
38000,extinct,361,0,18
39000,split,378,241,462
41000,split,385,241,104
43000,extinct,241,0,13
49000,extinct,385,0,22
54000,split,425,378,263
56000,split,435,1,22
57000,split,436,425,31
58000,extinct,435,0,22
60000,extinct,436,0,53
62000,extinct,425,0,38
65000,split,461,378,304
69000,split,474,1,41
69000,extinct,378,0,11
72000,extinct,474,0,20
73000,split,485,1,47
75000,extinct,485,0,6
94000,split,540,1,22
95000,extinct,540,0,22
115000,split,612,1,10
117000,extinct,612,0,18
126000,split,639,1,51
132000,extinct,639,0,16
189000,extinct,461,0,750
193000,split,772,1,678
