step,nodes (8 by 8, row by row)
14000,-0.735,0.796,-0.928,-0.388,-0.182,-0.671,0.663,0.249,-1.262,-1.506,1.169,1.123,0.008,0.815,0.244,-0.135,1.544,0.475,0.160,0.320,1.392,-0.882,1.113,1.730,1.128,-1.112,0.301,0.990,0.301,-0.258,-0.358,0.481,0.303,0.746,-1.258,1.776,0.532,0.654,-0.061,1.502,-0.087,-0.583,-0.455,0.071,-1.689,2.628,1.441,0.682,0.681,0.191,0.309,-0.120,0.889,1.376,-0.159,0.003,0.710,0.855,0.786,0.493,0.753,-2.479,1.315,0.560
15000,0.096,1.236,-0.137,-0.476,0.517,0.054,0.935,-0.077,-1.035,-0.802,0.339,0.828,-0.663,0.712,0.522,0.272,1.614,0.518,1.070,0.430,1.199,0.428,0.349,2.134,0.995,-0.439,0.176,0.809,0.443,0.050,-0.437,-0.020,0.398,0.148,-1.487,0.994,-0.386,0.153,-0.123,1.159,-0.362,-2.001,-0.813,-0.356,-1.832,1.334,2.043,1.218,0.738,0.140,-0.002,0.599,0.540,1.262,-0.403,0.108,-0.025,0.501,0.749,1.011,0.547,-2.401,0.382,0.209
16000,0.393,0.427,-0.177,0.098,-0.875,-0.320,1.076,-0.305,-0.290,-0.688,-1.335,0.269,0.367,0.279,0.681,-0.379,2.389,0.164,1.285,0.012,0.840,-1.180,-0.035,0.792,1.061,-0.652,-0.004,0.033,0.196,0.561,1.071,0.299,1.003,0.564,-1.374,0.353,0.058,-0.396,0.273,1.706,-0.867,-1.844,-1.489,0.044,-2.138,1.358,3.472,0.452,-0.128,-0.555,-0.179,0.344,-0.186,1.552,-1.129,0.427,-0.955,0.532,0.572,-0.527,0.345,-1.163,-0.376,0.372
17000,-0.004,2.063,-0.780,-0.925,-0.741,-0.605,1.596,0.289,0.802,1.096,0.006,-0.499,-1.006,0.335,0.335,-0.610,1.761,-0.873,1.052,0.212,1.186,-0.410,0.389,1.395,0.138,-0.634,-1.159,-0.602,0.686,1.708,0.797,0.571,1.190,0.676,-0.598,-0.068,0.955,0.576,0.574,2.300,-0.791,-1.246,-0.542,0.417,-1.077,1.167,2.155,-0.634,0.508,-0.613,0.394,-0.142,-0.420,0.839,0.030,0.202,-0.726,0.878,-0.915,-0.462,-1.449,-0.713,0.530,-0.949
18000,-0.024,0.980,0.292,-1.256,-1.043,-0.667,0.276,0.103,1.007,0.619,0.232,0.512,-1.439,0.303,-0.649,-0.303,0.291,-1.561,1.060,0.534,-0.318,-0.784,0.217,-0.294,0.094,0.576,-0.692,-1.647,0.184,1.619,-0.351,-0.275,0.416,-0.161,0.251,0.246,-0.041,0.955,-0.231,0.906,-0.546,-1.149,-1.296,0.779,-0.144,1.721,2.803,-0.413,0.357,-0.181,-0.007,-0.012,-0.313,1.699,0.313,-0.635,-0.353,0.231,-1.297,0.427,-1.579,-1.048,1.277,0.258
19000,1.014,-0.012,0.394,-0.604,1.007,-0.640,0.426,-0.365,-0.349,-0.851,0.235,-0.161,-2.670,0.515,0.095,0.077,1.369,-1.304,0.595,0.261,0.357,-1.086,0.251,-0.552,-0.557,0.874,-1.606,-2.860,1.555,1.134,-0.081,-0.191,0.119,-0.392,0.496,0.292,2.650,0.270,0.288,-0.438,0.641,-0.533,-0.803,0.497,-0.019,2.273,2.402,-0.465,0.013,0.263,0.080,0.723,-0.743,1.033,1.254,-0.638,-0.365,0.279,-0.502,0.739,-2.582,-1.343,1.773,-0.153
20000,1.233,-0.507,1.002,-0.228,1.280,-0.188,-0.611,-0.943,1.098,-1.565,0.010,-0.115,-0.345,0.804,-0.084,0.806,1.121,-0.642,0.439,-0.020,-0.639,-2.357,0.214,-0.544,-1.295,1.332,-1.491,-2.103,0.483,0.219,0.113,0.159,0.140,0.129,0.636,0.611,1.968,1.077,-0.633,-0.132,0.695,-1.595,-0.936,-0.017,0.723,1.398,1.382,-0.287,-0.620,-0.166,-1.106,-0.193,-1.823,0.646,0.019,-1.118,-0.703,-0.349,0.585,0.391,-1.096,-1.339,0.940,1.068
21000,0.339,-0.423,0.834,-0.675,0.865,0.275,1.067,0.793,0.602,-0.285,-0.110,0.160,-0.393,0.142,0.001,1.034,0.291,0.137,-0.162,0.658,-1.077,-2.339,0.179,-0.497,-0.871,1.591,-0.423,-0.897,0.969,-0.612,0.873,0.737,1.207,0.813,-0.043,0.663,0.267,0.346,-1.773,0.637,1.730,-1.135,-0.310,0.391,1.337,0.495,0.747,0.204,-1.013,0.395,-1.399,-1.578,-1.447,1.265,0.105,-1.481,0.370,-0.375,1.912,0.670,0.104,-1.504,0.146,-0.027
22000,1.416,0.070,-0.192,-0.938,1.348,1.019,0.848,0.440,0.478,0.317,-0.138,-0.219,-0.274,0.453,0.177,0.878,0.777,0.548,1.978,0.680,-0.521,-1.992,1.316,-0.321,-0.688,1.906,0.596,-2.081,0.709,-0.096,0.749,0.647,-0.077,-0.041,-1.426,-0.537,0.874,1.298,-1.521,-0.031,2.285,-0.665,-0.411,-0.376,0.296,0.421,0.456,-0.124,-1.291,1.152,-1.890,-1.638,-0.219,1.092,-1.079,-1.215,0.354,-0.548,0.842,-0.169,-1.559,-0.003,0.246,0.081
23000,0.836,1.256,0.169,0.041,1.927,-0.077,-0.759,0.898,-0.273,1.014,-0.220,-0.508,0.822,-0.042,-0.638,0.492,1.364,-0.022,1.327,1.472,0.317,-1.664,2.096,-0.739,-1.526,0.374,0.032,-0.950,1.247,-0.613,0.637,1.033,0.167,0.337,-2.296,-1.655,1.120,0.616,-1.295,-0.641,2.083,-0.329,0.782,0.273,1.230,0.742,1.537,-1.804,-1.369,1.127,-0.315,-0.827,-0.246,0.870,-1.176,-1.224,0.581,-0.360,0.940,-0.424,-2.126,0.558,0.292,0.076
24000,0.369,1.099,1.039,0.775,1.679,-0.654,-0.150,1.478,-0.048,0.715,0.137,-2.056,0.640,-0.051,0.210,0.237,2.061,0.000,-0.132,2.032,0.276,-0.668,1.291,-0.463,-1.159,1.006,1.378,-0.450,1.218,-0.900,0.714,-0.662,-0.797,0.163,-2.690,-0.827,0.117,0.046,-2.142,-1.398,0.845,0.123,0.480,-0.388,0.183,0.457,0.526,-1.376,-1.399,0.814,-2.152,-0.883,-1.059,0.565,-0.971,-1.285,1.335,0.417,0.575,0.216,-2.016,0.518,-0.406,0.244
25000,-0.224,0.864,1.209,1.130,1.596,-0.094,-0.672,0.544,-1.335,0.642,-0.510,-1.755,0.055,-0.645,-0.586,-0.668,0.279,-0.294,0.219,1.805,0.757,-0.384,1.269,-0.362,1.023,0.822,0.426,-0.322,0.396,0.023,0.215,-1.076,-1.162,-0.159,-2.252,-0.675,-0.701,-0.174,-1.554,-0.343,0.007,0.825,0.371,-0.166,1.268,0.483,0.220,-2.247,-2.188,0.626,-1.040,0.467,-1.965,-0.965,-0.545,-1.430,0.567,-0.243,0.003,-0.923,-1.504,0.560,-0.021,1.724
26000,-0.812,0.726,-0.013,0.629,0.789,-0.029,0.321,-0.066,-2.665,1.863,-0.733,-1.313,-0.132,-0.327,0.243,-0.421,-0.478,0.049,0.061,1.806,0.212,-0.749,1.500,-0.298,1.365,0.139,1.808,-0.051,-0.008,-0.256,0.456,-0.643,-0.216,-0.155,-1.517,-0.335,0.617,-0.546,-0.870,-0.662,-0.546,2.683,0.628,-1.032,0.813,0.202,-0.064,-2.330,-1.041,0.921,-0.099,-0.318,-1.347,-0.140,-1.203,-1.276,1.684,0.631,0.465,-0.850,-0.048,1.473,0.696,0.609
27000,-1.238,0.306,-1.821,-0.187,-0.033,-0.783,1.201,-0.832,-3.060,1.097,-0.128,-0.836,0.388,1.802,-0.031,0.273,0.679,1.455,1.245,1.773,0.396,0.169,1.233,0.206,2.100,1.071,0.305,0.180,-0.814,0.979,-0.441,-1.364,-0.822,-0.166,-1.754,0.087,0.930,-1.544,-1.224,-0.800,-0.134,2.493,1.108,-1.707,0.349,-0.340,-1.002,-1.562,0.058,1.219,-1.282,-0.352,-1.653,-0.113,-0.496,-1.684,1.144,-0.504,0.684,-0.907,0.487,0.315,-0.376,1.336
28000,-0.399,-0.198,-1.179,-0.297,-0.221,-0.160,0.714,0.184,-2.527,0.353,-0.819,-1.032,-0.219,1.081,0.276,0.105,0.045,1.269,2.234,1.446,0.351,-1.267,1.341,0.481,2.080,1.385,0.196,1.084,0.156,1.809,-1.219,-0.647,-1.140,-0.192,-1.613,0.832,-0.075,-2.456,-0.552,-0.877,-0.232,1.182,2.237,-0.084,-0.089,-0.169,-0.117,-0.746,-0.822,1.476,-1.125,0.049,-1.817,0.425,0.041,-1.087,1.794,-1.697,0.649,-0.471,-0.432,0.095,-0.838,1.373
29000,-0.062,0.030,-0.144,0.586,-1.445,1.059,0.446,-0.673,-1.631,0.003,0.729,-1.811,-0.365,0.310,0.347,-0.549,-0.084,1.060,1.830,0.318,0.601,-1.553,-0.448,0.724,0.986,1.839,-0.765,1.366,-1.135,0.682,-1.989,-0.351,0.912,0.078,-1.507,-0.068,-0.890,-1.172,0.681,-0.624,-0.410,0.429,2.749,-0.572,0.451,-1.124,-0.759,-1.064,-0.012,0.038,-1.117,0.032,-0.538,1.488,0.409,-1.573,0.168,-2.171,-0.472,0.757,-0.842,0.164,-1.426,0.516
30000,-0.308,0.394,-0.461,-0.591,-1.941,0.028,-0.028,-1.828,-0.145,0.458,0.501,-0.418,-0.474,0.088,0.041,0.964,-0.308,1.164,1.922,1.211,0.732,-0.919,0.530,0.308,1.276,0.611,0.388,0.306,-0.664,0.294,0.082,-0.138,0.064,-1.426,-0.510,-0.618,-0.205,-1.090,-0.237,-0.514,0.081,1.119,1.576,-0.039,0.733,-0.238,-1.649,-1.115,-0.515,0.622,-1.217,0.006,0.383,1.012,0.123,-1.788,0.870,-2.001,-0.364,-0.045,0.934,-0.145,0.212,0.813
31000,0.055,-1.229,-0.223,0.029,-1.473,0.671,-0.109,-1.081,-0.221,-0.738,0.634,-1.281,-0.814,0.723,1.354,0.548,-0.548,1.229,-0.589,0.837,0.712,-1.039,0.489,0.021,0.481,0.720,0.552,-0.345,0.296,0.784,0.764,1.229,-0.292,-1.263,-1.034,-0.127,0.363,-0.237,0.232,-0.751,-0.795,0.355,1.694,-0.156,0.359,0.293,-1.071,-1.794,-1.308,0.445,-0.727,-0.199,0.542,0.640,-1.192,-1.247,1.029,-1.619,-0.143,-0.312,1.239,-0.624,1.120,0.652
32000,-0.401,-1.938,0.526,0.749,-0.930,-0.533,0.554,-0.155,-0.369,-1.802,-0.001,-1.020,-0.312,0.664,2.021,1.370,0.238,-0.245,-0.670,1.032,0.092,-1.949,-0.690,-0.515,1.434,-0.511,-0.103,-0.588,0.066,1.605,0.111,0.384,-0.589,-0.694,0.232,-0.166,0.303,-0.512,1.074,-1.342,-0.387,-1.298,1.162,-1.746,0.672,0.428,0.273,-0.563,-0.742,0.823,0.336,-0.290,0.045,0.395,-0.165,-1.107,1.770,-0.748,-0.229,-0.460,-0.036,-1.459,0.278,1.746
33000,-0.496,-2.119,0.405,-1.309,-0.553,-0.503,1.744,0.156,-0.764,-2.643,0.117,-0.751,-0.525,-1.638,1.067,1.119,-1.040,-0.276,1.211,1.303,0.535,-1.950,-1.687,-0.299,0.485,-0.163,0.180,-0.948,0.015,1.929,0.202,0.869,0.816,-1.932,-0.220,-0.289,0.582,-1.243,1.197,-1.658,0.165,-0.827,0.561,-0.722,-0.261,1.176,0.297,-0.061,-1.844,0.568,0.620,0.522,-0.375,0.620,0.626,-0.255,0.033,0.080,-0.371,0.721,0.428,-1.609,-0.021,0.712
34000,-0.730,-0.375,-0.946,-1.623,-0.026,-0.767,-0.118,1.071,-1.465,-0.670,-1.446,-0.535,0.651,-0.941,1.133,0.873,-0.702,-1.924,0.384,0.930,-0.558,-2.438,-0.575,-0.408,-1.085,-0.357,0.590,-0.850,0.325,2.570,0.017,-0.159,1.927,-1.732,-0.408,-0.996,-0.608,-2.357,0.930,-1.818,0.434,-1.302,-0.001,-0.420,1.292,0.917,0.761,-1.570,-0.780,1.393,0.219,0.163,0.248,1.243,-0.299,-1.461,-0.500,-0.214,-1.552,-0.406,0.376,-3.261,-0.615,0.073
35000,-0.533,-0.224,-0.760,-1.120,-0.849,-0.069,0.887,0.556,-1.013,-0.420,-0.528,-1.404,1.812,0.331,-0.518,-0.334,-1.162,-1.729,0.693,-0.087,-1.454,-1.319,-0.513,-1.676,0.243,-0.342,1.138,-0.741,-0.392,0.835,0.288,1.007,1.582,-2.083,0.237,-1.172,-1.095,-2.957,-0.113,-1.839,0.428,-1.085,1.259,-0.444,0.712,0.621,1.083,-2.044,-0.966,0.453,-0.135,-0.474,-0.181,1.975,-0.194,-0.003,0.049,-0.326,-0.644,-0.376,0.009,-1.874,-0.821,0.201
36000,-0.719,-0.239,-1.485,-1.029,-1.246,0.243,0.270,1.051,-0.745,0.641,-0.022,-1.236,1.171,-0.072,-1.196,-1.430,-1.522,-1.015,1.725,-0.323,-1.238,-1.344,0.412,-1.571,-0.224,-0.144,1.338,-0.576,-0.695,0.578,-0.045,0.246,1.070,-0.136,-0.367,-1.567,-1.790,-0.324,-0.848,-0.613,-0.099,-1.246,-0.264,0.298,0.496,0.130,0.653,-1.133,-0.486,1.058,0.333,-0.705,-0.057,1.085,-0.394,-0.808,1.109,0.491,-0.340,-0.771,-0.598,-1.020,-0.086,0.620
37000,-1.464,-0.001,-2.677,-1.286,-1.272,1.974,-0.657,0.467,-1.584,1.335,-1.500,-0.836,-0.059,-0.279,-1.970,-1.479,0.548,-0.183,-0.404,-1.818,0.307,-1.012,0.795,-1.863,-0.372,0.106,0.871,-1.221,0.217,0.565,0.136,0.407,0.388,-0.469,-0.356,-2.021,-1.089,-0.628,-0.937,-2.317,0.622,-2.569,-0.260,0.271,0.486,0.220,-0.273,-1.131,1.210,0.554,-0.657,-0.213,0.690,0.165,-0.136,-1.455,1.288,0.352,-0.665,-0.530,0.114,-0.746,-0.709,1.896
38000,-1.104,-0.313,-1.360,-1.556,-0.539,1.189,0.158,-0.503,-0.534,1.396,-2.774,-0.453,1.566,0.434,-0.814,-1.782,0.353,-0.579,0.044,-1.206,1.238,0.131,0.728,-0.780,0.647,-0.074,0.243,-1.373,-0.808,0.154,-0.085,-0.759,-0.307,-0.744,0.429,-1.637,-0.546,0.625,-0.805,-0.470,0.733,-1.278,-1.576,0.667,-0.028,0.207,-1.314,-0.020,-0.465,0.355,-0.978,0.102,1.088,-0.279,-0.042,0.289,0.743,0.549,0.164,-0.862,0.534,0.396,-1.200,2.597
39000,-1.227,-1.023,-1.863,-0.965,-0.375,2.127,0.026,-0.489,-0.068,0.781,-1.179,0.771,-0.593,0.285,-2.362,-0.634,0.113,-0.999,-0.108,-0.001,1.614,0.441,0.876,0.101,0.672,0.736,0.599,-1.911,0.067,0.153,0.285,-0.887,-1.205,-0.628,-0.068,-1.554,2.204,0.220,-0.966,-1.507,0.935,-0.627,-1.214,0.861,0.794,0.630,-0.589,0.422,-0.340,-0.388,-1.285,-0.970,0.642,-0.531,-0.036,-0.314,0.032,0.848,-0.582,-1.297,-0.698,-1.120,-0.739,2.743
40000,-1.547,-0.999,-1.981,-0.417,1.173,1.066,-0.862,-0.988,1.740,1.080,-1.734,0.359,0.050,-0.299,-1.846,-0.494,0.856,-1.327,-0.187,0.710,0.607,0.424,0.663,-0.261,0.434,-0.007,2.253,-0.595,0.491,0.481,1.215,-1.741,-1.391,0.086,-0.672,-0.656,1.793,0.177,-0.395,-2.028,1.174,-0.009,0.285,-0.518,0.908,0.482,-1.172,-0.212,0.603,-0.709,-1.912,0.944,-0.430,0.501,0.596,-1.142,0.081,-0.900,-0.152,-1.124,1.293,-0.132,-0.368,2.187
41000,-1.174,-1.487,-1.093,-0.714,0.364,1.182,-0.737,-0.681,0.755,1.296,-1.521,0.870,0.297,0.932,-1.048,-0.265,1.669,0.037,0.654,0.441,1.423,0.086,-0.072,-1.631,-1.361,0.332,3.098,-1.357,1.527,2.475,1.125,-1.034,-1.459,0.368,-1.047,-0.419,0.190,0.357,-1.364,-0.195,0.103,0.714,0.556,-0.499,0.228,0.629,-1.465,0.067,0.896,-0.620,-1.752,0.478,-0.159,0.338,0.117,-1.254,-0.781,-0.223,-0.803,-0.282,0.879,0.077,-0.974,1.551
42000,-1.429,-1.672,-0.690,1.479,0.316,0.924,0.407,-0.352,-0.549,0.866,0.333,0.027,-0.046,2.115,-0.446,-0.688,0.508,-0.099,0.715,-0.098,0.251,-0.211,-0.491,-1.942,0.385,0.468,1.666,-0.973,0.523,1.156,0.155,0.106,-0.939,-0.471,0.134,0.087,0.513,0.175,-1.446,-0.431,0.338,-0.383,-1.295,-0.250,0.263,0.651,-0.339,1.086,0.140,-0.207,-0.497,0.768,0.299,0.424,1.191,-1.844,-0.599,-0.772,-1.262,0.382,0.195,1.034,-0.440,1.129
43000,-1.291,-0.756,-0.278,-0.275,1.084,0.409,0.103,1.053,0.037,0.729,0.535,1.006,0.048,1.131,-0.821,0.411,-0.331,0.264,0.517,0.516,0.979,0.371,-0.256,-2.367,1.249,0.644,0.390,-1.643,0.912,-0.498,0.839,1.310,-0.958,-0.322,0.973,0.345,-1.114,-0.243,-0.712,0.301,0.581,0.587,-0.811,-0.363,-0.220,0.255,-0.633,1.415,0.192,0.507,0.841,0.090,1.760,0.412,1.256,-0.868,0.218,-1.527,-1.972,-1.060,-0.380,1.041,-0.536,2.567
44000,-0.981,-0.947,-0.727,-0.367,-0.649,-0.444,1.089,0.625,0.904,-0.121,0.402,1.036,0.198,1.913,-0.744,1.508,-0.775,0.925,1.222,1.377,1.070,0.473,-1.009,-1.122,2.169,0.541,0.855,-0.466,-0.044,-0.211,0.831,0.994,-1.407,-1.066,0.439,0.407,0.315,-0.499,0.120,0.309,1.199,-0.084,0.019,0.030,-0.551,-0.172,-1.624,1.282,0.205,0.543,0.636,-0.306,1.262,-0.235,0.126,-0.304,0.244,0.393,-2.301,-1.281,-1.051,0.811,0.310,1.888
45000,0.078,-0.236,-1.835,-0.872,-0.665,-0.020,0.500,-0.717,2.032,-0.867,0.412,1.485,0.227,1.219,-0.007,1.412,-1.138,1.136,0.479,1.365,0.944,0.285,-0.527,-0.968,1.600,-1.311,0.463,0.104,-0.875,-1.052,-0.406,-0.001,-0.461,-0.917,1.454,-0.374,-0.412,0.807,0.537,0.203,0.375,0.995,-0.623,0.899,-0.252,-1.077,-0.771,0.544,0.356,0.514,1.003,-1.036,-0.227,-0.061,-0.971,-1.051,-0.608,0.252,-2.463,-2.200,-2.055,0.765,-0.241,1.949
46000,0.168,-1.188,-1.358,0.120,-0.785,0.331,0.440,-1.325,1.917,-0.878,0.060,1.821,1.227,0.380,-0.501,-0.012,-1.164,1.284,-0.044,0.940,0.972,0.594,-0.383,-0.423,1.828,-0.103,0.692,0.826,-1.387,0.380,-0.496,0.511,-0.422,-0.764,1.834,-0.160,-1.224,1.351,0.387,0.184,-0.430,0.256,-0.130,1.034,-1.107,0.035,-0.049,0.532,0.132,0.427,1.777,-1.425,-0.993,0.560,-1.277,-0.271,-0.253,0.697,-2.793,-2.151,-1.234,-0.119,-0.711,-0.086
47000,-0.246,-2.030,-0.472,0.283,0.906,-0.223,1.185,0.062,2.725,0.077,0.302,1.927,1.956,-0.224,-0.466,0.826,-1.640,0.987,0.337,1.108,1.632,1.520,-0.839,-0.003,-0.045,0.001,1.285,0.454,-1.097,-0.355,-0.185,0.892,-0.932,0.390,0.909,1.004,-0.571,3.197,-0.055,-0.801,0.155,-0.369,-0.123,0.786,-1.398,0.037,-1.471,-0.102,-0.264,0.319,1.250,-0.810,-1.564,-0.355,-0.945,0.017,-0.280,1.357,-0.780,-1.189,-0.140,-0.456,-0.260,-0.510
48000,0.202,-1.445,-0.359,1.035,-0.811,0.267,1.100,0.543,2.094,1.232,-0.280,1.197,0.974,-1.189,0.730,0.385,-1.452,0.621,1.666,2.096,2.325,0.802,-0.587,0.033,-0.646,-0.660,-0.237,-0.289,-1.119,0.877,-0.649,0.868,-0.001,0.627,2.071,0.337,0.811,2.511,0.477,-0.429,-0.056,-0.077,0.331,1.510,-0.612,-0.942,-1.165,-0.705,0.329,-0.524,0.164,-0.180,-0.805,-0.108,-0.646,-0.286,0.180,0.964,0.932,-1.252,0.838,1.154,-0.181,-0.169
