step,nodes (8 by 8, row by row)
11000,-0.726,-0.613,-0.149,-0.609,0.788,-0.233,1.156,0.313,-0.147,-0.524,0.125,-1.311,-0.288,0.815,0.196,1.691,-0.627,0.171,-1.512,0.391,1.060,-0.403,0.914,-1.051,0.814,-0.044,-1.522,-0.699,-1.446,-1.124,0.339,1.428,-0.636,0.673,0.102,-1.706,0.661,-0.283,-1.174,0.042,-1.051,-0.474,0.753,0.690,0.164,-0.008,-0.056,1.309,0.298,0.918,0.124,0.213,1.716,-0.988,0.544,-0.042,0.913,0.613,1.451,0.869,-1.559,-0.970,0.734,1.089
12000,-0.209,-0.786,0.323,-1.606,1.574,-1.603,1.477,-0.963,0.137,0.460,-0.525,-0.790,0.368,1.276,1.913,0.816,-0.691,0.151,-2.817,2.071,0.850,-1.571,-0.487,-1.955,0.912,-0.354,-1.143,-0.053,-1.365,-2.042,0.868,2.352,0.099,0.876,0.114,-0.572,1.055,0.125,-1.679,-0.135,-0.133,-0.522,-0.637,1.504,-0.266,-0.445,-0.156,1.987,0.976,-0.273,-0.585,-0.482,1.261,0.085,0.836,0.159,-0.350,0.095,2.239,1.251,-1.438,-0.784,0.688,0.746
13000,0.046,-0.020,-0.490,-1.689,1.140,-0.867,0.372,-1.010,0.022,-0.489,-1.103,-1.210,0.524,1.367,1.440,1.212,-0.149,0.330,-2.041,0.659,0.226,-1.359,-1.357,-1.968,0.458,0.482,-0.797,-1.367,-1.530,-1.568,0.500,2.417,0.861,0.219,0.905,0.022,-0.003,1.344,-2.066,-0.397,-0.361,0.417,-1.890,0.321,0.353,-1.055,-0.472,0.930,0.143,-0.417,0.382,-0.303,0.197,0.027,0.315,-0.186,0.265,0.554,1.458,1.397,-0.761,-1.059,0.639,0.325
14000,0.247,0.110,-0.125,-1.909,0.158,-0.216,0.625,-1.528,0.400,-1.163,-1.473,-1.192,0.846,1.379,1.305,1.481,1.026,-0.075,-2.289,-0.881,0.361,-1.244,-1.194,-1.743,0.831,-0.886,0.777,-0.207,-0.593,-1.629,0.892,2.685,-0.371,0.207,1.578,0.090,0.092,1.324,-1.466,-0.196,0.631,-0.213,-0.870,0.509,0.602,-1.838,-0.623,-0.069,1.028,-0.794,-0.676,-0.551,-0.391,0.861,-0.950,-0.285,0.338,1.456,1.038,1.255,0.494,-0.664,0.238,0.672
15000,0.151,-0.279,0.007,-1.769,0.771,-1.512,1.504,-0.896,-0.463,0.561,-0.758,-1.680,-0.365,0.547,1.614,0.901,0.434,0.254,-1.524,0.365,0.656,0.000,-0.683,-1.826,-0.263,-0.894,1.501,-0.172,0.294,-1.093,0.142,1.824,-0.743,0.185,2.691,0.818,0.861,1.292,0.032,-0.336,1.037,-0.137,0.175,0.445,0.361,-1.183,-1.776,1.171,1.798,-2.049,0.172,-1.121,-0.510,0.614,-0.002,0.558,-0.102,1.122,1.137,1.049,-0.265,-0.636,-0.295,0.670
16000,1.466,0.661,1.064,-1.949,0.356,-2.021,2.095,0.264,-0.231,1.023,-1.747,-0.314,-0.386,-0.210,0.593,1.159,0.603,0.702,-1.454,0.650,0.254,0.365,-0.428,-0.570,-0.211,-0.431,-0.112,0.017,0.091,0.033,0.219,0.373,-2.256,-0.569,1.645,1.551,1.165,1.571,-0.391,-0.324,0.651,-1.594,0.166,0.065,-0.069,-1.399,-0.895,1.003,0.733,-2.169,-0.205,-1.351,0.029,0.895,1.007,1.316,-0.101,0.031,1.857,-0.711,-0.297,-1.126,0.524,-0.630
17000,-0.038,0.400,0.495,-1.431,-0.300,-1.198,2.041,-0.811,0.062,0.557,-1.647,-0.060,-0.839,-0.177,0.651,1.452,1.724,1.052,-0.486,1.807,0.713,-0.047,-0.243,-0.090,-0.734,-0.574,0.561,0.133,0.556,0.741,0.246,-0.498,-1.935,-0.544,-0.267,0.617,0.380,1.428,-0.400,-0.132,0.891,-0.717,0.341,0.424,-0.015,-1.568,0.240,1.992,0.647,-1.257,0.335,-1.955,-0.095,1.303,1.498,0.798,0.137,0.515,1.954,-0.900,-0.183,-0.765,-0.743,-0.984
18000,-0.123,0.878,-0.219,0.325,-0.402,-1.105,1.020,-0.909,0.848,0.714,-1.382,0.032,-1.308,0.001,0.237,1.112,1.361,0.972,-0.233,-0.790,0.382,0.917,-0.636,-0.286,-0.372,-1.114,1.284,0.594,1.087,0.329,-0.692,-0.293,-2.314,-0.132,-0.126,0.983,-0.737,0.635,-0.167,-0.721,1.766,-0.601,0.830,0.693,-0.318,-0.414,-0.090,1.181,0.303,-1.245,-0.161,-0.881,-0.600,1.621,0.199,0.214,0.264,-0.720,0.795,-0.200,-0.319,-1.881,0.291,-0.826
19000,0.446,1.487,0.126,0.742,-1.343,-1.773,0.232,-1.007,0.451,0.651,-0.414,1.746,-1.458,0.085,-0.239,-0.021,1.332,-0.094,-1.327,-0.865,-0.615,1.328,-2.208,-0.496,-0.484,-1.046,0.815,-0.788,2.080,-0.044,-0.884,-0.173,-2.176,0.282,-0.341,1.777,0.232,0.923,0.116,0.580,0.926,-0.424,0.096,-0.045,-0.048,0.622,0.620,0.582,-0.127,-0.677,-0.206,-0.424,-0.001,1.335,-0.656,0.417,1.649,-0.670,1.375,-0.052,-0.568,-0.867,-0.350,-1.368
20000,-0.309,0.782,-0.154,0.248,-2.175,-0.783,0.873,0.142,1.079,0.902,-0.615,1.388,-1.742,0.447,0.027,0.461,1.723,0.021,-1.579,1.003,-1.256,1.775,-1.929,-0.729,0.022,-1.182,1.042,-0.039,2.253,0.395,0.106,0.456,-2.073,0.709,0.766,1.340,0.708,-0.208,0.062,-0.158,0.657,0.838,-0.259,0.458,0.266,1.717,1.130,0.568,-1.624,-0.741,-0.216,-1.600,-0.114,1.616,1.196,0.974,0.435,-0.038,-0.080,0.468,-0.956,-0.658,1.073,-1.071
21000,-0.947,0.985,-0.903,0.463,-1.338,-1.187,-0.287,1.240,1.376,1.789,0.709,0.606,-1.365,-0.245,0.597,0.486,0.711,0.067,-0.542,1.595,-0.357,1.141,-0.752,-0.331,1.711,-0.434,0.826,-0.460,1.399,0.413,0.850,-0.424,-3.069,-0.018,0.170,0.434,0.461,-0.800,-1.255,-0.230,-0.865,1.096,-0.139,0.602,2.342,0.752,0.165,1.557,-0.874,0.260,-0.686,-0.590,0.471,1.860,0.250,0.199,-0.429,-0.023,-1.194,-0.943,-2.065,-1.168,0.958,-1.793
22000,-0.497,-0.139,-0.191,0.219,-2.089,-0.463,0.615,-0.357,1.647,2.446,0.603,0.144,-0.629,0.700,0.244,1.809,0.860,-1.029,0.002,1.741,-0.500,0.450,0.781,-0.405,1.474,0.658,1.285,0.717,-0.742,0.953,-0.101,-0.754,-1.794,-0.235,-0.130,0.220,1.319,-0.283,-1.178,0.085,-1.528,1.243,0.070,-0.270,1.041,-0.030,-0.228,2.253,-0.077,0.626,-0.453,-1.000,0.804,2.337,0.098,0.225,-0.406,0.303,0.808,-0.851,-0.369,-1.821,0.961,-1.468
23000,-0.907,-0.794,-0.938,0.660,-2.022,-1.661,0.625,0.776,1.840,1.217,-0.361,0.089,0.433,0.873,0.343,0.847,1.374,-1.644,0.403,2.927,-1.173,0.791,0.218,-0.017,1.947,0.795,1.049,0.177,-0.798,0.934,-0.352,-0.482,-1.912,-0.398,0.359,0.357,1.667,-0.300,-0.752,0.095,-0.732,1.723,0.047,1.217,0.588,0.847,-0.702,1.584,0.935,1.508,-0.182,0.105,1.188,1.891,-0.297,0.640,-1.211,-0.199,0.829,0.831,-1.063,-1.158,0.336,-1.261
24000,-0.343,-1.144,-0.274,0.297,-3.811,-0.271,1.075,0.561,0.854,1.538,-2.431,-0.193,1.207,-0.013,0.503,0.040,0.732,-1.731,-0.839,2.250,-0.705,0.323,-0.482,-0.468,-0.430,0.341,0.677,-0.125,-1.218,0.390,-0.153,-1.715,-1.850,0.081,-0.383,-0.133,1.929,-0.195,0.563,0.631,-0.433,1.434,-0.565,1.934,0.180,0.625,-1.167,1.088,1.066,0.789,0.249,1.221,1.076,0.204,-0.190,0.054,-1.268,0.207,1.847,-0.157,-1.773,-1.511,1.590,-2.241
25000,0.043,-0.259,-0.867,0.926,-1.867,0.156,1.098,0.502,1.574,-0.880,-3.305,-0.318,0.559,-0.057,-0.354,0.295,0.812,-1.153,-0.308,1.534,0.364,0.163,-1.758,-1.166,-0.251,-0.110,-0.261,-0.760,-1.440,0.484,-0.625,-1.437,-0.659,0.490,-0.433,-0.456,0.196,0.811,1.967,-0.141,-0.459,1.787,0.402,2.226,-0.307,0.108,-0.920,0.474,0.216,2.297,-0.285,0.756,1.445,-0.780,-0.078,-0.141,-1.218,-0.683,1.084,0.519,-1.255,-1.132,2.051,-2.180
26000,-1.087,1.230,-0.505,0.467,-1.013,-0.353,0.299,1.039,1.303,-0.827,-3.679,-0.604,0.308,-0.471,-2.035,0.867,-0.433,-1.488,-1.061,0.984,-0.027,0.121,-0.861,-1.034,0.893,-0.499,-0.396,-0.210,-0.517,0.490,-0.129,-2.090,0.778,0.537,-0.971,0.103,-0.104,0.927,1.847,-0.476,0.674,1.703,0.553,2.033,-0.892,-0.556,-1.520,0.151,0.521,1.468,0.408,1.311,1.433,-0.013,-0.460,1.328,-0.294,-0.808,1.080,0.175,-1.994,-1.595,2.295,-2.032
27000,-0.370,2.095,-0.022,0.027,-0.679,1.146,0.326,1.224,0.767,-0.174,-2.171,-1.692,0.472,1.080,-1.679,1.020,0.089,-1.166,-0.214,1.139,-0.210,0.916,0.752,-0.545,0.939,-0.557,0.309,-0.813,-0.295,0.599,0.657,-2.369,-0.661,0.447,-1.238,-0.163,-0.756,2.001,1.202,-0.451,1.328,0.940,0.577,0.851,-1.741,-0.203,-2.306,-0.151,0.614,0.760,0.583,1.439,1.220,-0.862,0.687,0.625,-1.246,-1.209,0.628,-0.731,-1.911,-1.012,2.432,-1.726
28000,0.438,1.941,-0.104,0.949,-1.474,0.720,-0.391,1.135,0.774,-1.113,-1.449,-2.098,0.051,0.133,-1.706,0.792,0.275,-0.887,-0.404,0.350,-0.423,0.656,0.070,-0.300,0.875,-0.443,-0.757,-1.090,-1.053,0.987,0.947,-2.204,-0.563,0.338,-0.636,-0.624,-0.219,0.427,0.544,0.586,1.519,0.765,1.020,0.520,0.127,-0.204,-1.162,-0.122,0.862,0.334,-0.295,1.207,-0.841,-0.316,1.115,2.046,-1.471,-1.368,0.183,-0.331,-1.017,-0.365,2.447,-0.209
29000,-0.188,0.620,0.697,0.454,-2.768,0.814,0.329,0.476,-0.234,-0.074,-1.803,-2.998,-0.937,0.069,-2.032,1.314,0.217,-0.128,-0.536,0.567,0.600,0.612,0.489,-1.830,0.872,-0.440,-1.321,-0.583,-1.241,1.709,0.288,-1.165,0.389,-0.497,-0.487,-0.827,0.468,-0.644,1.504,0.942,0.580,0.619,0.583,0.220,0.709,-0.406,-1.708,-0.524,0.429,-0.971,-0.099,0.782,0.152,0.211,1.221,1.057,-1.606,-2.221,0.758,-0.049,-0.824,0.038,1.012,-0.042
30000,-0.337,0.770,1.530,0.294,-0.330,0.523,-0.257,0.364,-0.438,-0.617,-2.328,-1.448,-0.766,-1.094,-1.808,2.240,-0.310,-0.499,-0.636,1.172,1.631,0.506,-0.505,-1.233,0.827,-0.788,-2.522,-1.610,-0.119,0.295,1.317,0.339,-0.201,-1.152,-0.667,0.111,-1.298,-0.542,0.396,1.377,0.742,0.073,0.274,-0.912,0.206,0.017,-1.937,0.196,0.061,-0.550,1.903,1.046,-0.134,0.317,1.445,1.646,-0.608,-2.477,1.645,1.142,-0.139,-0.139,-0.271,-0.228
31000,0.552,1.046,1.823,0.081,-0.193,0.632,-0.420,0.262,-0.461,-0.371,0.358,-2.445,-1.342,-0.296,-1.388,2.222,0.173,-0.860,-0.422,-0.717,0.472,1.478,-0.035,-1.884,1.481,-1.528,-1.003,-2.573,0.290,1.905,0.918,0.750,0.077,0.253,-0.015,1.030,-0.190,0.472,0.838,1.115,0.289,0.732,0.431,-0.404,0.623,0.120,-1.589,0.283,-0.248,0.608,1.123,0.576,-0.578,-0.345,1.456,0.700,-1.120,-0.780,0.645,-0.691,-0.663,1.439,0.401,-0.076
32000,0.577,0.557,0.412,-0.115,0.037,0.949,-0.009,0.196,-1.147,-1.218,1.045,-1.088,-1.096,-0.831,-0.672,2.604,0.841,-0.704,0.927,-0.507,0.677,1.604,-0.860,-3.199,2.270,-1.389,-0.351,-1.667,-0.422,2.431,0.930,-1.012,-0.552,-0.979,-0.927,0.794,0.372,-0.344,0.941,0.168,0.365,-0.477,2.049,-0.936,1.082,0.115,-2.056,1.732,-0.990,0.504,0.714,-0.140,0.698,-0.263,0.551,-0.562,-0.985,0.089,0.257,-0.594,-0.358,1.777,0.520,-1.452
33000,0.615,0.939,0.535,-0.642,0.564,0.974,-0.424,-0.381,-0.998,0.355,-1.001,-1.032,-1.693,-0.073,-0.535,2.183,0.182,-0.430,-1.024,0.828,0.809,1.594,-1.016,-3.302,1.881,-1.435,-0.041,-0.941,0.985,1.795,1.328,-0.690,0.574,-1.325,-0.355,0.096,0.352,-0.756,0.081,-0.257,0.370,-0.159,1.659,-0.840,1.095,-0.673,-0.174,-0.031,-0.948,-0.497,0.770,-0.291,1.754,-0.472,0.240,-0.225,-0.914,-0.398,1.133,-1.379,-0.118,2.503,1.458,-1.482
34000,0.703,0.279,0.059,-1.525,0.516,-0.673,-0.152,-0.022,-0.488,-1.089,-1.597,-0.818,-0.981,-0.138,0.008,2.145,-0.399,-1.651,0.780,-0.270,2.071,1.084,0.394,-2.764,-0.048,-0.070,-0.243,0.113,0.668,0.612,1.071,-0.660,0.043,-0.818,-0.881,-0.925,0.207,-1.510,1.318,-0.678,1.082,-0.757,1.745,0.461,1.781,-1.590,0.675,0.443,0.008,-0.030,-0.313,0.687,1.669,-0.233,0.513,-0.246,-0.866,-0.707,1.531,-1.248,0.237,1.807,-0.183,-1.062
35000,0.580,0.239,0.096,-0.430,1.791,-0.553,2.307,0.659,-0.410,-0.894,-1.252,-1.762,-0.920,0.275,-0.880,1.459,-0.970,-1.033,0.477,-1.174,2.270,0.165,0.370,-2.182,0.830,0.221,0.238,0.255,0.697,1.053,-0.028,-1.613,1.100,-1.222,-0.148,-1.754,1.781,-0.263,0.826,-1.730,1.184,0.294,1.434,0.178,1.342,-1.540,0.829,-0.114,0.125,-1.363,-2.286,0.625,2.627,0.013,0.345,-0.618,-0.849,-0.336,1.634,-0.881,0.028,1.080,-0.277,-0.797
36000,0.671,0.498,0.440,-0.525,0.999,-0.148,2.481,0.199,-0.962,-1.150,-0.425,-1.813,-0.378,-0.780,-1.436,1.516,-0.900,-1.697,0.013,-0.367,1.034,-1.582,-0.464,-1.936,0.172,0.601,-0.555,0.029,2.144,0.179,-0.205,-0.819,0.677,-0.509,0.452,-1.727,1.041,-1.480,0.396,-1.069,0.622,0.091,0.659,-0.470,0.484,-0.968,0.063,0.420,0.559,0.396,-1.649,0.450,2.713,-0.700,0.769,-0.818,-0.815,0.372,1.905,0.390,-0.240,0.421,-1.084,-1.634
37000,0.388,-0.080,-1.022,-0.192,0.524,-0.278,1.956,-0.698,-0.098,0.467,-0.397,-2.014,-0.879,0.178,-0.271,0.698,0.003,-1.374,0.257,0.319,1.719,-2.097,0.382,-1.215,0.927,0.705,-0.021,0.594,1.171,-0.335,0.979,0.297,0.110,1.221,0.250,-1.165,-0.502,-0.729,-0.334,-1.576,0.802,-1.056,0.862,-0.784,0.914,0.273,0.486,0.502,-0.389,0.117,-0.850,0.110,2.393,-0.190,0.747,-0.956,-0.556,0.560,1.637,0.638,0.330,0.272,-1.157,-0.561
38000,0.864,-0.071,-0.271,-0.735,-0.500,-0.391,1.388,0.416,-0.951,2.042,0.226,-1.541,-1.416,0.144,0.194,0.359,1.120,0.302,1.102,1.959,0.720,-2.324,-0.233,-0.418,1.261,0.519,-1.157,0.499,0.299,-1.555,0.781,-0.465,0.906,2.802,0.137,-0.625,-1.117,-0.615,-1.188,-0.833,0.266,-1.291,0.404,0.156,0.506,-1.238,-0.021,0.378,-1.719,0.091,-0.732,-0.958,1.540,-0.821,0.772,-0.823,0.496,0.496,1.657,-0.330,0.995,0.529,-1.544,-0.920
39000,0.049,-1.127,-0.251,-0.237,0.031,-0.291,0.518,-0.149,-0.268,-0.475,1.637,-1.329,-0.616,-0.250,0.465,0.223,0.237,-0.483,0.632,1.143,0.857,-3.081,-0.459,-1.446,0.854,0.657,-0.268,-0.488,0.878,-1.573,0.187,-0.617,0.308,1.578,0.518,-0.132,0.539,-0.459,-0.365,-0.794,0.387,-0.930,-0.504,1.652,0.174,-0.791,-0.924,0.765,-2.265,-0.718,-0.929,-1.075,-0.029,-0.733,0.208,-0.663,-0.301,1.348,1.042,-1.063,1.180,0.581,-1.641,-0.588
40000,-0.635,0.189,0.387,-1.216,-1.547,-0.835,0.864,0.194,-0.409,-0.659,0.390,-1.434,-0.168,0.212,0.734,0.342,0.332,-1.020,0.252,0.469,0.596,-3.059,-0.598,-0.450,1.105,1.348,0.595,-0.718,-0.870,-0.268,0.691,0.315,-0.576,1.521,0.054,-0.287,0.954,0.551,-0.449,-1.264,0.630,-0.824,-0.122,1.053,0.035,0.165,0.022,0.936,-3.017,-0.244,0.285,-1.079,-0.101,-1.356,0.402,0.702,0.161,1.096,1.909,-0.864,2.013,0.543,-0.778,0.135
41000,-2.487,0.816,-0.121,-0.254,-1.077,0.086,0.566,0.373,-0.173,-1.487,1.166,-0.661,-0.571,-0.346,0.479,0.185,0.608,-0.803,0.386,0.024,1.669,-1.005,-0.363,-0.885,0.710,0.862,0.717,0.163,-1.550,0.314,-0.514,0.083,0.301,1.279,0.262,-0.316,-1.060,1.021,-1.510,-1.684,1.264,-0.900,-1.508,0.185,-0.948,1.102,0.670,0.642,-2.633,1.075,1.022,-0.428,0.505,-0.324,0.333,0.654,-0.213,1.077,1.972,-0.743,1.580,0.681,-1.903,-1.406
42000,-1.143,0.022,0.096,0.881,-1.524,-0.439,1.226,0.325,-0.845,-2.256,1.082,0.052,-0.739,1.777,1.073,0.049,0.006,-0.973,1.225,0.742,-0.083,-1.481,0.301,-0.917,0.643,1.035,0.975,0.683,-0.576,-0.757,-1.209,0.241,0.296,1.815,0.584,-1.263,-0.912,1.324,-0.336,-1.836,1.232,-1.024,-0.663,0.517,-0.489,-0.974,0.830,-0.179,-2.752,1.120,0.035,-0.130,0.719,-0.271,0.187,-0.146,0.022,0.594,1.753,0.471,1.468,0.197,-0.816,-1.019
43000,-0.087,0.100,0.976,-0.855,-2.031,-0.734,1.372,0.137,-1.148,-1.253,0.157,-0.742,-1.236,1.848,-0.124,1.011,-0.256,-0.067,0.277,1.648,0.586,-1.928,-0.017,-2.503,0.442,1.262,1.008,1.483,-0.002,-0.352,-0.786,0.086,0.122,1.331,-0.149,-0.395,-0.608,1.469,1.035,-1.301,1.287,-0.423,0.165,-0.422,-1.269,-0.112,0.861,0.407,-2.243,0.117,-0.248,-0.978,0.329,0.449,0.464,-0.539,-1.083,0.175,0.614,0.501,1.447,0.083,-0.462,-1.766
44000,-0.664,0.162,-1.069,0.465,-2.999,-2.269,0.657,-0.354,-1.440,-0.685,0.691,-0.347,-0.240,2.549,0.431,2.481,-0.195,-0.467,-0.654,1.155,0.251,-1.957,0.704,-1.807,0.525,0.810,0.488,1.413,-0.277,-1.376,-1.600,0.159,0.638,1.358,0.656,0.699,0.019,0.560,1.073,-1.166,0.703,0.983,0.982,-0.474,-1.890,-0.602,0.573,0.738,-1.167,1.167,-0.493,-0.851,-0.759,1.210,0.193,-0.093,-0.985,0.594,0.271,0.066,2.388,0.355,-0.465,-1.656
45000,-0.917,-0.349,-1.120,-0.698,-1.933,-1.285,0.016,0.982,-1.432,-0.756,0.600,-1.328,-0.003,1.972,-0.196,2.711,0.748,-0.921,1.500,1.148,0.229,-2.032,0.545,-1.729,1.116,0.405,-0.452,1.529,0.386,-0.947,-0.764,-1.507,1.012,0.467,0.268,-0.167,-0.152,0.214,0.510,-0.730,0.178,-0.225,0.444,-1.068,-0.833,-0.803,-0.443,0.280,0.065,1.572,-0.999,-0.896,-0.491,0.870,0.375,0.163,-1.765,0.774,-0.389,-0.584,1.405,-0.136,0.172,-1.932
46000,-1.877,0.178,-0.639,-0.253,-1.700,-0.700,0.215,0.585,0.838,-1.554,0.683,-0.361,0.013,1.896,-0.317,1.798,0.124,-0.838,0.240,1.010,0.192,-1.699,-0.721,-1.885,0.994,-0.727,0.003,1.896,0.457,-1.067,-1.286,-1.434,1.836,-0.185,1.014,-0.422,-1.027,0.569,0.068,-0.690,-0.135,-0.938,1.457,-1.218,-1.599,-1.694,-0.421,-1.081,-0.443,1.784,0.510,-0.376,0.113,0.558,-0.381,-1.254,-1.797,0.319,-0.053,-1.076,1.442,0.273,-0.107,-1.285
47000,-0.945,0.200,-0.626,-0.865,-2.089,-0.292,0.402,0.045,0.121,-0.938,0.813,-0.826,-0.052,0.626,-0.359,1.456,0.342,-0.751,1.145,2.002,1.422,-0.276,0.023,-2.342,0.043,0.059,-0.797,1.515,0.394,-0.065,-1.526,-0.964,2.141,0.123,2.213,-0.777,-1.612,0.426,-0.834,-1.024,-0.137,-0.311,1.373,-0.743,-2.034,-0.789,-1.384,-0.535,-0.464,1.097,-0.145,0.494,-0.089,0.053,-0.970,-0.612,-1.019,0.155,0.113,0.111,0.868,-0.180,-0.615,-0.402
48000,-0.236,-0.398,-0.522,-0.744,-1.389,0.807,-0.041,0.851,0.367,-1.049,-0.557,-0.083,0.635,0.411,-1.167,0.885,-0.574,-0.379,1.894,1.524,1.062,0.212,-0.030,-2.935,-1.331,0.211,0.485,1.515,0.591,-0.072,-0.207,-0.017,1.643,-0.114,1.543,0.207,-1.568,0.617,-0.800,-1.098,0.471,-0.862,0.706,-0.199,-1.987,-0.190,-0.556,-0.218,0.898,1.266,0.137,0.377,-0.528,0.268,-0.705,-0.445,-0.198,-0.127,-0.492,0.699,0.393,-0.384,-0.059,-0.685
