step,event,lineage,other,size
5000,birth,1,0,1366
5000,birth,8,0,9
5000,birth,13,0,99
5000,birth,18,0,30
5000,birth,20,0,11
5000,birth,32,0,14
5000,birth,34,0,218
5000,birth,39,0,21
5000,birth,42,0,56
5000,birth,48,0,23
5000,birth,50,0,35
5000,birth,51,0,14
5000,birth,63,0,18
5000,birth,65,0,9
6000,birth,128,0,8
6000,birth,134,0,7
7000,birth,126,0,48
7000,extinct,8,0,9
7000,extinct,42,0,26
7000,extinct,63,0,25
8000,split,140,22,9
8000,split,143,22,26
8000,extinct,134,0,7
9000,split,147,1,46
9000,extinct,34,0,5
9000,extinct,48,0,5
9000,extinct,128,0,5
10000,extinct,18,0,35
10000,extinct,20,0,12
10000,extinct,65,0,6
11000,split,155,1,77
11000,split,158,1,8
11000,split,159,1,20
11000,extinct,32,0,11
11000,extinct,39,0,11
11000,extinct,51,0,6
11000,extinct,140,0,9
12000,split,167,1,17
12000,split,168,147,8
12000,split,173,1,6
12000,extinct,13,0,39
12000,extinct,50,0,8
13000,split,176,1,60
13000,split,178,155,15
13000,split,179,155,5
13000,split,180,147,711
13000,extinct,173,0,6
14000,extinct,126,0,19
14000,extinct,143,0,22
14000,extinct,158,0,8
14000,extinct,167,0,17
15000,split,191,1,6
15000,extinct,159,0,13
15000,extinct,168,0,16
16000,split,197,176,41
16000,extinct,147,0,7
16000,extinct,178,0,6
16000,extinct,179,0,5
18000,split,208,176,13
18000,extinct,176,0,6
20000,extinct,191,0,5
21000,extinct,1,0,6
23000,extinct,208,0,8
24000,extinct,155,0,9
27000,split,218,197,767
29000,extinct,197,0,8
30000,split,229,180,27
31000,merge,229,180,27
32000,split,247,218,15
33000,split,260,180,16
34000,split,265,180,21
34000,split,266,218,7
34000,extinct,260,0,16
35000,split,270,218,9
35000,split,271,218,104
35000,extinct,247,0,8
36000,split,278,180,79
36000,extinct,266,0,7
38000,split,295,180,83
38000,extinct,265,0,5
38000,extinct,270,0,6
39000,split,296,180,22
39000,split,297,180,169
41000,extinct,218,0,20
41000,extinct,296,0,22
43000,split,310,180,172
43000,split,312,271,12
43000,split,313,180,101
44000,split,316,297,15
44000,extinct,278,0,17
44000,extinct,295,0,5
46000,split,328,180,30
46000,split,329,297,7
46000,extinct,297,0,13
46000,extinct,316,0,15
47000,extinct,312,0,12
50000,extinct,313,0,82
50000,extinct,329,0,7
51000,extinct,328,0,10
53000,split,447,271,10
53000,extinct,310,0,11
54000,split,465,447,46
54000,extinct,271,0,8
55000,extinct,447,0,10
57000,split,509,465,49
59000,split,517,509,683
59000,extinct,465,0,19
60000,split,521,180,23
61000,split,523,180,64
63000,extinct,523,0,23
64000,split,536,517,30
64000,split,537,517,1320
64000,extinct,509,0,9
65000,split,543,523,127
65000,extinct,521,0,6
66000,extinct,517,0,21
67000,split,564,537,54
67000,split,567,537,5
67000,split,568,537,162
67000,split,576,537,53
67000,extinct,536,0,30
68000,split,597,537,8
69000,split,611,537,58
70000,split,620,180,161
70000,split,621,180,10
70000,split,622,180,196
70000,split,624,537,40
72000,split,660,543,10
73000,split,668,537,11
73000,extinct,543,0,6
73000,extinct,660,0,10
74000,extinct,567,0,17
74000,extinct,621,0,8
75000,split,700,537,7
75000,extinct,564,0,28
75000,extinct,611,0,8
75000,extinct,624,0,8
77000,extinct,620,0,9
77000,extinct,668,0,17
78000,split,728,537,9
78000,extinct,576,0,17
79000,extinct,597,0,6
80000,split,696,537,22
80000,split,719,537,43
80000,extinct,700,0,6
81000,extinct,622,0,25
81000,extinct,728,0,9
87000,split,761,568,30
87000,split,792,568,28
87000,split,794,568,49
87000,split,795,568,6
87000,split,796,568,10
87000,split,797,568,14
87000,extinct,537,0,34
87000,extinct,696,0,19
88000,split,809,568,10
88000,split,810,568,24
88000,split,812,180,13
88000,extinct,719,0,28
88000,extinct,796,0,10
89000,split,822,568,38
89000,split,830,568,18
89000,extinct,795,0,6
90000,split,844,180,7
90000,split,845,568,144
90000,extinct,797,0,5
91000,split,868,568,29
91000,split,870,568,10
91000,extinct,812,0,15
91000,extinct,844,0,7
92000,extinct,761,0,30
93000,split,869,845,46
93000,split,916,568,5
93000,extinct,810,0,5
94000,split,924,568,23
94000,split,930,568,15
94000,split,935,845,23
94000,extinct,792,0,14
94000,extinct,809,0,14
94000,extinct,822,0,9
94000,extinct,870,0,5
95000,split,945,926,25
95000,extinct,794,0,14
95000,extinct,916,0,5
96000,extinct,869,0,5
96000,extinct,924,0,5
96000,extinct,930,0,15
96000,extinct,935,0,7
97000,split,962,935,32
97000,split,967,935,14
97000,extinct,868,0,7
98000,split,971,965,153
99000,split,973,568,461
99000,extinct,962,0,6
99000,extinct,967,0,14
