step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,665,34.14,3.31,2.32,1.48,22.50,0.04,1.72,0.014,0.224,355438.3,155598.6,6,23,4.89,1.70,1.75,29.2850,1617.92,26294.5,2.6130,2.2582,5462,10.6108,232,63.2751,293287.5,165.42,3.4336,0.0,0.0000,0.897,0.7635
10000,1,316,29.13,1.66,2.16,1.29,22.72,0.03,1.37,0.006,0.103,267677.2,168081.7,4,23,4.91,1.20,1.52,34.6225,1640.25,35722.9,0.3863,3.5903,5461,10.6089,519,72.4308,192391.9,81.35,19.5526,0.0,0.0000,0.644,0.2025
10000,2,68,37.51,2.87,0.34,1.84,31.63,0.00,1.40,0.000,0.028,135781.0,89426.8,2,13,6.01,1.04,1.89,20.7886,879.68,44886.3,0.0779,3.0336,5461,10.6089,729,45.7447,66260.9,53.21,34.2827,0.0,0.0000,0.494,0.0207
20000,0,525,36.02,2.56,4.55,2.53,28.66,0.09,1.54,0.036,0.227,156800.7,56297.5,3,30,5.74,1.61,1.38,9.4672,1240.66,31686.7,0.0516,2.6952,5462,4.9609,221,29.3685,130529.1,165.42,1.5274,0.0,0.0000,0.937,0.7635
20000,1,135,39.49,2.09,0.95,1.67,43.21,0.02,1.44,0.007,0.076,61921.0,24588.2,3,11,6.16,1.56,1.26,6.0225,1082.82,38088.3,0.0000,2.1265,5461,4.9600,392,15.6506,40234.1,81.35,5.0456,0.0,0.0000,0.686,0.2025
20000,2,92,36.59,0.53,0.27,2.00,44.38,0.00,1.21,0.000,0.050,29419.8,9168.8,1,11,6.21,1.22,1.30,3.1886,917.86,43696.3,0.0000,1.3022,5461,4.9600,373,9.7353,14251.9,53.21,8.3931,0.0,0.0000,0.413,0.0207
30000,0,791,25.84,1.36,4.14,0.96,16.30,0.04,1.34,0.019,0.206,378487.4,240729.8,8,60,4.08,1.33,1.29,37.8432,1076.82,26532.6,2.5088,1.9130,5462,10.3146,169,64.2870,363175.2,165.42,3.5486,0.0,0.0000,0.927,0.7635
30000,1,508,22.78,1.29,1.65,1.02,17.93,0.02,1.36,0.012,0.128,322139.3,224166.1,7,48,4.11,1.35,1.44,44.0776,1301.64,35704.1,1.1310,3.5842,5461,10.3127,398,70.3786,289161.8,81.35,21.0682,0.0,0.0000,0.500,0.2025
30000,2,144,26.24,2.49,0.03,0.24,21.35,0.00,1.67,0.000,0.039,145880.5,79189.3,3,35,4.40,1.50,1.77,20.5949,1013.27,45139.5,0.2218,3.6094,5461,10.3127,446,44.9606,110694.4,53.21,33.3022,0.0,0.0000,0.201,0.0207
40000,0,774,23.04,0.79,2.44,0.93,16.29,0.08,1.19,0.028,0.182,157276.9,92475.4,4,37,4.10,1.13,1.22,11.0970,822.35,30917.7,0.0489,2.5474,5462,4.6088,237,29.9347,132751.6,165.42,1.4430,0.0,0.0000,0.899,0.7635
40000,1,313,22.66,1.13,1.14,0.46,18.29,0.03,1.34,0.010,0.074,60943.3,29193.6,2,33,4.34,1.30,1.34,6.2943,1112.30,38258.9,0.0000,1.9956,5461,4.6079,445,16.0922,41401.0,81.35,4.9684,0.0,0.0000,0.603,0.2025
40000,2,122,26.09,1.09,1.77,0.71,20.49,0.00,1.19,0.000,0.033,27771.6,9424.5,2,28,4.54,1.05,1.30,3.2985,724.70,42824.7,0.0000,1.3142,5461,4.6079,499,9.4633,15006.6,53.21,8.1674,0.0,0.0000,0.439,0.0207
50000,0,861,24.83,0.73,3.34,0.36,14.80,0.00,1.18,0.000,0.189,384406.0,259352.4,6,50,3.80,1.14,1.20,38.4066,1292.82,28706.2,1.4414,2.1473,5462,10.2364,241,64.6552,367231.0,165.42,4.1322,0.0,0.0000,0.884,0.7635
50000,1,457,22.46,1.24,1.67,0.44,15.92,0.02,1.38,0.007,0.101,330842.4,219965.3,4,55,3.80,1.37,1.36,45.0807,1899.01,35341.0,1.2952,3.9306,5461,10.2345,446,70.3510,294973.2,81.35,19.7040,0.0,0.0000,0.624,0.2025
50000,2,167,24.61,0.35,2.44,0.05,20.60,0.02,1.14,0.006,0.045,158775.5,85019.7,3,30,4.35,1.12,1.11,22.5663,1090.02,43252.0,0.1879,4.1120,5461,10.2345,490,43.4650,118506.1,53.21,34.9898,0.0,0.0000,0.313,0.0207
60000,0,576,32.24,0.81,5.84,0.09,16.85,0.01,1.23,0.003,0.156,179514.7,92044.8,4,38,3.99,1.25,1.21,11.8079,1560.60,30981.2,0.0263,3.0632,5462,5.3470,186,30.0765,149442.5,165.42,1.5350,0.0,0.0000,0.913,0.7635
60000,1,261,33.98,1.78,4.34,0.05,20.54,0.00,1.48,0.004,0.080,79975.9,36859.1,2,34,4.93,1.26,1.54,8.2036,1790.92,36796.0,0.0000,2.8378,5461,5.3460,315,14.5798,51271.0,81.35,5.0231,0.0,0.0000,0.558,0.2025
60000,2,93,29.90,0.34,3.39,0.00,23.62,0.05,1.09,0.011,0.029,40713.2,16788.2,2,30,5.04,1.07,1.06,5.3711,1546.06,44085.4,0.0000,1.8498,5461,5.3460,340,8.5014,21265.9,53.21,8.2759,0.0,0.0000,0.388,0.0207
70000,0,628,34.47,1.18,5.63,0.46,17.54,0.06,1.29,0.019,0.177,380840.9,271743.8,12,28,4.12,1.26,1.29,39.8753,1514.09,28411.1,0.7124,2.2047,5462,9.0639,200,70.1533,362685.6,165.42,4.5932,0.0,0.0000,0.907,0.7635
70000,1,296,32.30,0.72,3.40,0.75,21.70,0.03,1.19,0.010,0.090,294212.4,203373.4,9,32,4.41,1.13,1.17,39.3901,1178.83,35435.2,0.6761,3.6516,5461,9.0622,422,68.1336,260504.1,81.35,19.5638,0.0,0.0000,0.678,0.2025
70000,2,86,27.56,0.24,2.98,0.51,21.62,0.00,1.06,0.000,0.026,144608.4,73694.4,4,10,4.66,1.02,1.10,19.8497,764.27,43085.4,0.0743,3.8476,5461,9.0622,589,43.0664,108010.6,53.21,33.9005,0.0,0.0000,0.414,0.0207
