step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,12810,2341,91332,160601,135750,68756,513,30779,214,0,390330,3129922,37501.783,35214.895,1.0184,10370.929,0.046,0.838,0.071,0.045,0.437,0.401,582,0.1092,0.6919,0.056,12.0,34.4,70.8,27.42,3.92,8.55,0.42,14.53,5.84,1.362,0.253,0.350,0.356,5.035,0.245,0.0040,61,287,488,12646,26,24,0.168,7401,70,1820,10920,2962,2660,7188,7.25,14.41,12782,16.5155,59635,16302,314847,2855.2,0.0,751792,11.699,2631075.518,7.26e-15,0.00104,16.93,69169,36.503,2.229,32.635,1.639,36.507,6314,1948,4548,0.2175,0.935,1.169,1.999,1.309,0.921,1.625,9996.283,14311.636,17492.235,9866.204,20514.273,13692.111,3400.673,7751.182,0.437,0.429,0.441,0.364,0.430,0.474,29234,40388,0.3936,0.2566,0.3494,0.9995,0.0348,0.0443,0.5327,0.8677,0.9568,0.1974,0.0315,0.0619,0.0000,0.2112,0.9306,0.1322,0.7017,0.9389,0.00288,3257,0.9994,0.7773,0.8386,0.9990,0.0348,0.0444,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5592,6.2394,6.2147,0.0278,0.0617,0.0521,0.100,0.067,0.074,0.080,1134,0.0453,0.0016,0.0017,0.00288,0.00125,0.00110,24.57,27.98,28.15,1794.4563,0.1443,30.8185,6.1884,5.5108,1112227,1512369,4.4750,0.2039,1105.7,1794.4563,17.49,0,0,0,0,0,0,14384,24843.966,21771.803,0.9287,5273.0809,1235.2278,3739.8987,3756.2692,4745.7963,1161.8326,16217,1116283.9,1.63e-13
12000,11591,2497,114564,206604,176644,91326,714,41656,352,0,516740,4003419,46352.363,46565.988,1.0107,13923.223,0.043,0.841,0.075,0.041,0.440,0.394,745,0.1551,0.6931,0.057,15.7,38.0,71.7,28.81,4.42,8.97,0.32,15.09,5.88,1.378,0.239,0.384,0.392,5.322,0.291,0.0043,64,281,580,18179,23,21,0.122,7071,403,1681,9507,2515,1987,7089,8.75,15.03,7845,12.2074,59245,13718,291857,2644.5,-0.0,779479,15.128,2631075.518,2.80e-14,0.00038,31.67,86112,44.196,2.246,40.588,1.362,44.198,5372,1528,4691,0.1860,0.952,1.183,2.000,1.273,0.913,1.650,13891.097,18346.493,19803.154,13745.064,26727.367,18359.660,4048.546,10234.558,0.443,0.463,0.426,0.364,0.440,0.495,25544,47255,0.4479,0.3815,0.3460,0.9994,0.0358,0.0446,0.4997,0.7975,0.8923,0.2225,0.0453,0.0612,0.0000,0.7395,0.9371,0.2581,0.7311,0.9440,0.00283,5635,0.9991,0.7028,0.8572,0.9993,0.0358,0.0447,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4980,6.1102,5.9779,0.0281,0.0461,0.0401,0.068,0.049,0.063,0.058,1496,0.0391,0.0022,0.0029,0.00266,0.00112,0.00102,27.44,27.76,27.86,1940.4635,0.1703,41.0217,7.9983,7.1298,1114656,1510423,4.9669,0.1461,812.3,1940.4635,23.27,0,0,0,0,0,0,19389,32642.765,28577.903,0.9293,6447.2438,1575.6011,4530.3263,4701.7677,5763.9001,1317.9123,19436,1201820.3,2.61e-13
13000,9504,2034,76099,122285,101387,45638,548,32554,380,0,356044,3000666,29533.661,31324.100,1.0437,8099.031,0.036,0.867,0.063,0.033,0.434,0.406,449,0.1398,0.6898,0.053,15.7,36.6,70.6,28.44,4.17,9.21,0.33,14.73,5.88,1.350,0.253,0.379,0.386,5.287,0.288,0.0044,76,326,480,14002,9,22,0.105,5833,467,1686,7351,1817,1407,6280,10.00,16.66,7145,9.6136,58758,16960,277060,1408.3,-0.0,801892,12.311,2631075.518,6.37e-15,0.00068,10.33,51992,31.814,2.231,28.680,0.903,31.817,3990,1705,3809,0.2242,0.960,1.120,2.000,1.280,0.949,1.603,9148.813,12046.698,11449.277,8997.884,17185.531,12434.193,2689.011,8101.864,0.407,0.507,0.426,0.296,0.395,0.409,29179,27292,0.4791,0.3789,0.2986,0.9994,0.0395,0.0483,0.5156,0.9091,0.8274,0.2262,0.0482,0.0739,0.0000,0.0000,0.8280,0.1946,0.6721,0.9488,0.00299,4044,0.9994,0.8449,0.8267,0.9987,0.0396,0.0484,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5294,6.2890,6.4822,0.0271,0.0504,0.0415,0.052,0.068,0.051,0.063,1202,0.0407,0.0030,0.0044,0.00258,0.00084,0.00086,24.78,26.99,27.36,1689.8259,0.1493,26.8034,6.7894,5.5221,1117063,1509086,5.1657,0.1416,777.8,1689.8259,21.76,0,0,0,0,0,0,12714,23225.069,20326.130,0.9356,4904.0983,1108.1088,3060.1478,4089.0963,4219.2492,1056.1027,13990,1011712.3,3.34e-13
14000,10549,2125,82813,154371,134621,71066,492,28104,163,0,318902,2867863,37600.330,30921.682,1.0374,10245.401,0.049,0.787,0.086,0.077,0.456,0.389,302,0.1122,0.6937,0.057,18.6,33.6,66.6,28.40,3.37,8.18,0.33,16.52,5.71,1.319,0.232,0.300,0.305,5.213,0.260,0.0038,69,291,461,10696,18,19,0.232,5912,339,2087,8123,1310,1146,8093,5.50,14.27,7873,9.6472,58278,14656,260703,2059.2,-0.0,818322,11.571,2631075.518,2.39e-14,0.00069,33.24,62770,31.616,2.217,28.301,1.098,31.619,3088,2535,4926,0.2694,0.938,1.100,2.000,1.228,0.937,1.574,12986.473,17836.431,9498.495,12860.019,25487.217,9531.584,2981.088,8163.608,0.374,0.499,0.494,0.268,0.447,0.529,27335,38092,0.4986,0.2524,0.2664,0.9993,0.0415,0.0522,0.5057,0.8117,0.8437,0.2181,0.0425,0.0743,0.0000,0.7525,0.9628,0.1086,0.6952,0.9739,0.00306,4379,0.9991,0.7580,0.8149,0.9986,0.0416,0.0523,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3509,6.1102,6.0165,0.0283,0.0618,0.0437,0.063,0.061,0.053,0.065,1003,0.0496,0.0032,0.0033,0.00270,0.00115,0.00098,25.07,27.00,27.05,1607.0345,0.1260,38.9175,5.1719,6.3995,1119288,1506368,5.1077,0.1921,809.0,1607.0345,23.50,0,0,0,0,0,0,10027,20676.281,18244.851,0.9414,3777.0921,827.6687,3146.3634,3385.5715,4378.1115,853.5912,11854,953721.0,4.43e-13
15000,8507,1738,71117,121680,103700,50276,287,26983,62,0,280525,2743171,31278.032,27871.636,1.0472,9511.939,0.042,0.803,0.114,0.041,0.462,0.385,185,0.1291,0.6908,0.048,18.1,33.5,61.1,28.10,3.29,8.63,0.45,15.72,5.69,1.300,0.241,0.309,0.314,5.562,0.286,0.0039,76,319,441,8401,32,19,0.208,4702,31,1934,6542,525,1386,6596,9.25,15.91,10005,10.3895,57750,15306,250029,1651.6,-0.0,829431,11.206,2631075.518,3.36e-15,0.00088,23.67,51616,29.156,2.235,26.260,0.661,29.159,2369,2207,3931,0.2931,0.927,1.083,2.000,1.190,0.934,1.572,10751.935,15127.723,7537.336,10662.080,22590.555,7205.262,2779.992,8374.443,0.358,0.504,0.499,0.218,0.403,0.475,27390,29733,0.5162,0.2104,0.2495,0.9996,0.0388,0.0481,0.5115,0.8190,0.8064,0.2090,0.0430,0.0855,0.0000,0.2582,0.9298,0.1588,0.7385,0.9894,0.00299,6919,0.9959,0.6935,0.7643,0.9988,0.0390,0.0482,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3318,6.0780,6.1243,0.0301,0.0723,0.0663,0.078,0.120,0.137,0.073,952,0.0555,0.0036,0.0025,0.00274,0.00081,0.00082,26.88,26.48,26.92,1525.9913,0.1135,33.7292,4.2162,6.9897,1121308,1505284,5.1371,0.2686,907.6,1525.9913,26.31,0,0,0,0,0,0,8510,18359.697,16177.503,0.9415,3036.2642,639.1837,2596.9092,3293.2154,4058.4601,767.6486,10158,751488.3,4.84e-13
16000,11320,1956,77109,135627,118164,58098,420,25679,100,0,288825,2896629,34273.081,27677.717,0.9895,9816.104,0.039,0.830,0.094,0.037,0.484,0.373,178,0.0911,0.6953,0.057,16.0,33.3,59.5,28.55,2.83,7.84,0.55,17.34,5.88,1.281,0.229,0.276,0.281,5.343,0.253,0.0038,66,282,387,8501,17,15,0.228,6325,60,2680,8580,1062,1941,8317,6.00,14.61,11548,12.5431,57163,15603,243725,3371.4,-0.0,836995,10.537,2631075.518,1.54e-14,0.00030,15.34,52720,28.205,2.228,24.830,1.147,28.207,3550,2740,5030,0.2827,0.915,1.071,2.000,1.234,0.934,1.503,11976.709,15346.903,9220.060,11904.434,22964.690,7535.671,3107.562,7218.381,0.368,0.496,0.547,0.251,0.400,0.511,29051,30083,0.4316,0.1830,0.2270,0.9991,0.0343,0.0470,0.5381,0.8332,0.8206,0.1856,0.0311,0.0580,0.0000,0.0000,0.9140,0.1114,0.6809,0.9772,0.00303,8707,0.9982,0.7133,0.7647,0.9984,0.0344,0.0470,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2698,5.8882,5.7897,0.0317,0.0846,0.0692,0.077,0.118,0.091,0.103,929,0.0645,0.0029,0.0019,0.00268,0.00101,0.00096,23.86,26.87,27.31,1567.7823,0.1067,35.2878,4.1546,6.3829,1122138,1503061,4.8103,0.2552,944.5,1567.7823,21.73,0,0,0,0,0,0,8798,17861.613,15775.165,0.9465,3171.4585,684.2474,2816.9457,3425.0915,4682.8838,791.6488,11106,887897.4,4.99e-13
17000,8257,1831,69344,118004,101579,48141,519,27679,110,0,267359,2738103,30695.956,26593.820,1.0659,8782.245,0.053,0.818,0.085,0.044,0.465,0.390,157,0.1234,0.6871,0.052,20.2,39.9,69.8,29.91,4.25,9.50,0.34,15.81,5.85,1.335,0.242,0.410,0.416,5.665,0.275,0.0041,73,315,417,8896,30,13,0.183,4861,122,1798,6337,1601,2005,4651,10.25,16.70,10203,12.3886,56668,17240,239111,1650.0,-0.0,848287,11.870,2631075.518,1.01e-14,0.00014,36.12,48042,28.285,2.215,25.453,0.616,28.287,4244,1245,2768,0.1887,0.967,1.108,2.000,1.309,0.943,1.551,9119.422,11776.517,13005.023,9014.943,17458.236,10013.930,2093.931,5703.715,0.403,0.493,0.511,0.316,0.406,0.476,33169,31345,0.4249,0.2189,0.2944,0.9989,0.0375,0.0551,0.5293,0.8835,0.8164,0.1917,0.0611,0.0753,0.0000,0.8086,0.9527,0.2013,0.7339,0.9603,0.00306,4836,0.9995,0.7659,0.7618,0.9983,0.0376,0.0552,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0109,6.1070,5.6981,0.0296,0.0580,0.0465,0.058,0.066,0.066,0.062,1167,0.0611,0.0033,0.0033,0.00260,0.00063,0.00084,26.82,26.67,27.43,1618.9785,0.1256,26.8592,5.5878,6.2825,1122851,1503664,4.1672,0.2395,912.6,1618.9785,24.35,0,0,0,0,0,0,7270,17811.576,15804.826,0.9450,4128.1165,993.0139,2758.8017,3076.5315,3353.5023,700.8472,13383,840321.8,6.54e-14
18000,10359,2106,75866,139749,120796,63142,741,27430,101,0,313033,2758342,35952.612,30599.458,1.0636,9790.611,0.058,0.810,0.097,0.035,0.462,0.391,199,0.1007,0.6693,0.059,19.9,36.8,69.5,30.27,3.67,8.98,0.45,17.18,5.99,1.378,0.233,0.363,0.371,5.433,0.259,0.0040,70,308,463,9531,17,13,0.221,6208,555,1704,8100,1899,1780,6680,8.25,15.36,8583,11.4226,56103,17085,230145,2519.4,-0.0,863037,11.316,2631075.518,1.58e-14,0.00045,9.52,59076,34.004,2.227,30.654,1.123,34.007,4512,1426,4421,0.1886,0.967,1.128,2.000,1.307,0.949,1.589,11124.670,14803.985,13675.815,10988.895,21078.513,11614.448,2601.272,6593.127,0.392,0.529,0.501,0.315,0.481,0.519,35238,31759,0.4290,0.2234,0.2969,0.9995,0.0429,0.0588,0.5382,0.7795,0.8007,0.1777,0.0507,0.0684,0.0000,0.0000,0.7412,0.2672,0.6955,0.9418,0.00305,5785,0.9990,0.6437,0.7600,0.9991,0.0430,0.0590,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1004,5.5657,5.8809,0.0287,0.0724,0.0658,0.092,0.070,0.066,0.108,854,0.0359,0.0019,0.0021,0.00260,0.00088,0.00095,25.33,27.14,27.66,1631.5472,0.1469,32.5391,5.9244,5.3917,1124240,1501184,3.3316,0.1451,853.7,1631.5472,20.58,0,0,0,0,0,0,7835,20808.846,18537.195,0.9362,4578.6024,1128.0575,3127.0936,3583.5227,4232.6780,857.1537,14230,955774.6,1.57e-13
19000,11837,2292,83654,148056,125620,63557,845,32067,135,0,371535,3174008,37616.903,35074.276,1.0715,10192.632,0.053,0.833,0.082,0.032,0.453,0.396,296,0.1060,0.6755,0.056,16.9,37.1,66.3,29.23,3.32,8.42,0.26,17.23,6.21,1.358,0.226,0.343,0.351,5.478,0.237,0.0041,74,316,466,13071,12,16,0.524,6954,1070,1438,9329,1660,1626,8551,6.75,15.55,7166,10.7822,55555,17180,218534,2907.7,-0.0,877770,12.704,2631075.518,1.50e-14,0.00001,24.64,64168,38.756,2.221,35.138,1.397,38.759,4303,2153,5381,0.2285,0.928,1.115,2.000,1.256,0.923,1.614,9760.711,17907.024,13256.186,9655.191,24898.158,13319.054,2861.883,8700.708,0.399,0.454,0.509,0.303,0.382,0.520,34561,32706,0.4480,0.2641,0.2568,0.9994,0.0400,0.0503,0.5495,0.8567,0.7987,0.1996,0.0503,0.0560,0.0000,0.5623,0.9440,0.2112,0.6996,0.9379,0.00287,5728,0.9984,0.7137,0.6873,0.9990,0.0401,0.0504,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1702,5.3924,5.1422,0.0341,0.0418,0.0366,0.046,0.045,0.051,0.054,1322,0.0490,0.0039,0.0026,0.00250,0.00081,0.00100,25.72,27.98,28.44,1698.3235,0.1593,34.9932,6.6808,6.0234,1125928,1498604,3.2964,0.0994,721.2,1698.3235,18.26,0,0,0,0,0,0,10218,24881.645,22093.903,0.9390,4975.5974,1219.1277,3243.9173,3998.8389,4605.6825,1002.6053,16442,1072565.3,5.60e-13
20000,11627,1682,86957,172329,152735,83903,1469,27857,355,0,309218,3115552,40583.978,32225.461,1.0054,12794.437,0.066,0.807,0.087,0.040,0.471,0.384,684,0.0992,0.6939,0.049,17.1,32.0,56.2,28.72,2.23,7.53,0.63,18.33,6.00,1.235,0.221,0.242,0.246,5.075,0.237,0.0037,66,291,506,12626,14,14,0.365,5855,500,1014,10113,1068,962,9597,11.50,18.54,8352,9.8899,55079,12363,202101,3036.5,-0.0,888904,11.571,2631075.518,3.89e-14,0.00004,20.54,65234,35.613,2.212,32.366,1.035,35.616,2606,3279,5742,0.3077,0.867,1.075,2.000,1.240,0.899,1.425,14068.252,20094.417,8890.084,13963.045,30525.286,8056.076,3867.385,7507.563,0.366,0.496,0.531,0.249,0.480,0.559,27580,40993,0.4788,0.2034,0.2568,0.9997,0.0324,0.0432,0.5490,0.7826,0.8216,0.1905,0.0262,0.0479,0.0000,0.3388,0.9070,0.3145,0.7532,0.9388,0.00269,7619,0.9963,0.5009,0.6375,0.9989,0.0324,0.0433,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9913,5.8702,5.4417,0.0313,0.0968,0.0913,0.168,0.116,0.097,0.187,1121,0.0604,0.0026,0.0019,0.00297,0.00122,0.00139,26.48,28.62,28.74,1443.7190,0.1221,44.9086,5.1843,6.3865,1128310,1496866,3.0430,0.1743,824.7,1443.7190,20.50,0,0,0,0,0,0,9222,19431.024,17202.718,0.9538,3557.4626,850.3941,3563.3563,3555.4879,5090.1491,829.5521,11220,921386.5,1.17e-12
21000,10534,1546,70946,133222,117919,61613,663,21020,97,0,231634,2481657,33558.687,24392.612,1.0318,9454.774,0.073,0.824,0.062,0.040,0.464,0.387,423,0.0913,0.6983,0.046,16.2,35.3,60.2,30.70,2.54,7.63,0.76,19.77,6.19,1.233,0.221,0.262,0.266,5.227,0.249,0.0035,63,272,407,7663,18,15,0.586,5254,49,1183,9302,759,1553,8222,11.50,19.33,10735,11.7621,54538,12717,190961,2651.0,0.0,895246,9.449,2631075.518,2.60e-14,0.00225,8.53,50452,26.009,2.235,23.030,0.745,26.012,2676,2964,4894,0.3075,0.931,1.071,1.999,1.222,0.940,1.416,10762.340,16733.926,7972.917,10666.051,24374.492,6188.478,2389.596,6359.764,0.354,0.487,0.525,0.234,0.439,0.537,23613,37155,0.4788,0.1787,0.2530,0.9994,0.0314,0.0480,0.5362,0.7673,0.8340,0.1863,0.0240,0.0539,0.0000,0.0000,0.9149,0.1856,0.6655,0.9370,0.00265,6694,0.9977,0.6396,0.7307,0.9974,0.0315,0.0482,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9976,5.5009,5.3723,0.0323,0.1122,0.1066,0.194,0.125,0.187,0.120,970,0.0737,0.0022,0.0017,0.00295,0.00106,0.00145,24.43,28.45,28.80,1476.8963,0.1032,35.4125,4.0639,5.3854,1129352,1496210,3.1730,0.2613,875.4,1476.8963,16.29,0,0,0,0,0,0,6103,14937.838,13258.876,0.9526,2907.6385,652.0492,2862.8197,2614.5305,3735.1110,600.1901,9308,834546.5,1.29e-12
22000,7773,1479,72695,127730,111443,54416,619,23765,98,0,270124,2455168,32182.466,26581.141,0.9941,9798.461,0.056,0.822,0.076,0.047,0.445,0.394,263,0.1383,0.6908,0.040,16.8,34.2,59.8,27.68,3.05,9.78,0.40,14.44,5.94,1.333,0.268,0.325,0.333,5.591,0.261,0.0038,65,276,399,9600,27,13,0.316,4366,40,1426,6307,924,1917,4932,13.50,20.97,13586,14.8030,54136,13152,184319,1978.8,-0.0,898552,10.329,2631075.518,3.01e-15,0.00083,31.86,46980,25.342,2.218,22.642,0.482,25.345,3252,1285,3236,0.1976,0.989,1.134,2.000,1.253,0.962,1.562,10130.137,14719.005,9571.056,10064.509,22345.362,7276.030,2470.153,7036.497,0.361,0.471,0.495,0.253,0.419,0.500,21955,36190,0.4239,0.1686,0.2337,0.9995,0.0308,0.0440,0.5891,0.9131,0.8498,0.1740,0.0545,0.0528,0.0000,0.7653,0.9467,0.1971,0.7428,0.9421,0.00258,7014,0.9978,0.7738,0.7581,0.9987,0.0309,0.0441,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9694,5.7481,5.3634,0.0340,0.0773,0.0695,0.088,0.089,0.049,0.133,1144,0.0812,0.0019,0.0017,0.00306,0.00103,0.00130,27.44,25.97,28.18,1482.1984,0.1130,32.7026,4.4245,5.9046,1130269,1496686,3.4848,0.3098,900.2,1482.1984,19.77,0,0,0,0,0,0,7245,16782.680,14906.895,0.9381,3205.3162,767.6419,3027.2701,2856.6442,3940.1678,691.2399,11084,637234.3,1.51e-12
23000,13087,2216,84400,145313,125613,60183,730,27524,85,0,322318,3101261,37315.908,30652.744,1.0163,10178.928,0.053,0.845,0.063,0.038,0.468,0.381,208,0.0913,0.6923,0.042,17.2,35.3,62.0,28.94,2.98,8.13,0.44,17.38,6.04,1.276,0.230,0.316,0.322,5.224,0.259,0.0038,65,278,450,11080,20,16,0.479,7165,122,1484,11481,2228,2764,8095,7.50,15.24,11769,15.4909,53739,14552,181838,2702.1,-0.0,905024,11.379,2631075.518,1.84e-14,0.00017,11.13,56035,30.792,2.227,27.340,1.225,30.794,5552,2576,4959,0.2269,0.953,1.104,2.000,1.302,0.937,1.423,10190.973,14928.333,15782.094,10118.242,21594.500,11594.253,2475.022,6404.540,0.414,0.473,0.521,0.315,0.408,0.490,24244,36094,0.3826,0.2807,0.3232,0.9996,0.0285,0.0405,0.5682,0.9159,0.8537,0.1769,0.0257,0.0427,0.0000,0.0000,0.7251,0.2754,0.7009,0.9314,0.00259,5594,0.9992,0.7364,0.7346,0.9989,0.0285,0.0406,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0756,5.8427,5.8015,0.0293,0.0733,0.0623,0.089,0.077,0.070,0.109,1331,0.0615,0.0017,0.0024,0.00288,0.00080,0.00114,25.85,28.73,28.68,1560.9841,0.1353,31.9944,5.6736,5.7055,1130032,1494233,3.2903,0.2121,832.6,1560.9841,20.23,0,0,0,0,0,0,8458,20473.816,18169.158,0.9438,4556.4339,1144.8023,3365.1446,3511.2206,4938.4634,862.8855,15520,1248078.6,1.72e-12
24000,11554,2229,98574,191724,169282,92020,1130,35878,138,0,414883,3722204,46110.925,41371.264,1.0111,15154.033,0.064,0.828,0.071,0.037,0.477,0.378,296,0.1166,0.6722,0.047,19.8,37.8,61.7,31.22,3.36,9.23,0.53,18.11,6.13,1.201,0.248,0.354,0.361,5.358,0.291,0.0041,68,300,514,13412,30,16,0.466,6421,434,1609,9511,2413,1717,7424,9.00,16.87,7525,11.9235,53346,11196,170301,2355.0,-0.0,918553,14.757,2631075.518,1.77e-16,0.00018,20.30,67418,35.959,2.232,32.905,0.822,35.962,4867,2786,3901,0.2854,0.927,1.072,1.999,1.247,0.932,1.337,14757.418,18300.892,18032.628,14660.065,28572.265,15317.435,2830.198,8069.599,0.450,0.465,0.515,0.384,0.489,0.540,19589,42965,0.4326,0.3766,0.3039,0.9995,0.0310,0.0449,0.5404,0.8405,0.8212,0.1848,0.0235,0.0527,0.0000,0.4543,0.9352,0.1369,0.6793,0.9320,0.00257,9373,0.9982,0.6281,0.7166,0.9990,0.0311,0.0450,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1492,6.0713,5.5186,0.0287,0.0774,0.0633,0.101,0.081,0.075,0.117,1559,0.0499,0.0015,0.0022,0.00255,0.00111,0.00128,23.87,28.32,28.11,1591.2841,0.1613,43.6353,7.7081,7.0493,1131657,1493451,4.0404,0.1566,735.9,1591.2841,19.22,0,0,0,0,0,0,10194,26217.232,23410.145,0.9461,5682.4710,1504.0556,4427.3853,4686.9064,5991.7588,1071.1243,17864,1232837.0,1.88e-12
25000,7663,1634,78505,140999,123257,61858,636,32044,96,0,306632,2943179,32766.165,29768.873,1.0107,10398.778,0.057,0.827,0.079,0.037,0.450,0.393,323,0.1627,0.6988,0.047,16.5,36.2,60.0,30.32,3.38,8.96,0.45,17.52,6.01,1.194,0.246,0.363,0.369,5.354,0.308,0.0043,73,303,478,12761,34,13,0.570,4256,367,1213,6083,1141,1180,5342,15.50,21.76,7763,9.8937,53055,10667,160571,1997.2,-0.0,928729,13.161,2631075.518,1.35e-14,0.00068,32.07,51507,27.719,2.239,25.058,0.422,27.721,2940,1865,2858,0.2832,0.942,1.061,2.000,1.211,0.935,1.345,11054.011,14274.197,10317.181,10952.177,21895.586,10299.611,2569.670,6500.814,0.394,0.465,0.491,0.312,0.390,0.516,17397,35447,0.4849,0.3360,0.3206,0.9993,0.0370,0.0452,0.5381,0.8237,0.8078,0.1817,0.0318,0.0785,0.0000,0.6821,0.9372,0.2403,0.6909,0.9471,0.00258,5540,0.9988,0.7464,0.7898,0.9988,0.0371,0.0452,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1370,5.9887,5.5544,0.0302,0.0797,0.0705,0.083,0.109,0.062,0.153,1163,0.0473,0.0020,0.0033,0.00256,0.00108,0.00132,27.71,28.00,27.75,1480.8301,0.1410,33.2331,6.2292,6.9323,1134111,1493064,3.9172,0.1388,744.3,1480.8301,25.27,0,0,0,0,0,0,8106,19370.095,17264.139,0.9489,4293.3826,1028.8024,3342.3896,4137.2615,4701.4985,864.6079,12682,854656.7,1.80e-12
26000,8941,1369,65667,109469,94564,43432,370,24530,39,0,232722,2281119,29314.362,21812.988,0.9875,7450.373,0.048,0.837,0.080,0.035,0.435,0.402,197,0.1176,0.6966,0.059,16.0,33.2,55.0,29.63,2.65,9.06,0.47,17.45,6.11,1.123,0.256,0.296,0.299,5.044,0.286,0.0041,71,289,397,8384,20,8,0.227,4809,326,1545,7070,1005,1090,6846,15.75,22.01,8544,9.9073,52645,11139,156515,1894.1,-0.0,935023,10.688,2631075.518,7.26e-15,0.00042,11.77,39032,21.939,2.227,19.263,0.450,21.941,2648,2973,3320,0.3730,0.909,1.046,1.389,1.160,0.940,1.256,11266.424,11554.530,8687.312,11200.486,16876.937,7254.978,2485.736,4621.902,0.355,0.485,0.465,0.283,0.384,0.464,18592,26806,0.4904,0.3825,0.3452,0.9994,0.0373,0.0556,0.5495,0.8489,0.8424,0.1719,0.0267,0.0657,0.0000,0.0000,0.8555,0.1483,0.6648,0.9658,0.00266,6972,0.9979,0.6963,0.7610,0.9986,0.0374,0.0557,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1926,5.5149,5.5527,0.0311,0.0813,0.0636,0.116,0.069,0.053,0.141,888,0.0492,0.0033,0.0037,0.00283,0.00102,0.00120,24.47,27.86,27.19,1418.2909,0.1190,28.3274,4.4957,6.1924,1135480,1491297,3.5569,0.1833,798.0,1418.2909,22.90,0,0,0,0,0,0,5154,14362.615,12898.443,0.9537,3244.4229,767.6740,2829.9826,3432.9885,4638.9498,703.8952,10331,1003489.2,1.92e-12
