step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain
1000,-60,0,5266,645.0461,618.04,89.29,1.83,219,2.52,0.215,14.844,0.2641,94.488
1000,-60,1,2466,562.3079,457.78,628.23,0.90,311,0.33,0.099,16.357,0.3799,123.312
1000,-60,2,2,0.7012,0.00,2.46,22.54,1,9.05,0.490,9.940,0.4886,139.010
1000,-50,0,7121,967.7643,566.37,96.33,15.01,418,11.85,2.198,10.187,0.2142,115.167
1000,-50,1,1573,377.9796,229.76,481.61,14.35,237,10.58,1.970,10.964,0.2836,180.238
1000,-50,2,4,2.5546,2.48,6.73,30.22,1,13.44,1.574,7.922,0.7231,154.992
1000,-40,0,6347,899.2174,451.63,62.73,26.38,372,21.31,6.384,6.820,0.2100,175.981
1000,-40,1,1732,517.4050,263.93,615.40,23.37,263,19.29,5.711,7.776,0.2736,253.842
1000,-40,2,2,0.2757,0.00,2.35,13.17,1,21.68,5.175,5.171,0.1953,252.782
1000,-30,0,4341,760.9713,337.29,88.55,33.45,322,27.91,10.258,5.139,0.2348,291.725
1000,-30,1,3262,868.1805,357.37,1507.42,29.63,486,27.22,10.112,5.556,0.2629,378.758
1000,-30,2,574,150.3622,81.48,799.89,34.73,79,28.96,11.015,4.989,0.3184,478.017
1000,-20,0,1831,532.4956,422.97,42.00,55.74,105,33.35,13.796,4.023,0.2426,395.382
1000,-20,1,2536,786.4686,355.01,1075.14,30.06,390,32.55,13.425,4.307,0.2854,559.345
1000,-20,2,3852,1189.3286,520.60,10773.07,33.06,706,31.74,13.095,4.632,0.4066,711.500
1000,-10,0,1813,667.3311,840.92,24.79,65.14,48,36.98,16.284,3.358,0.2581,481.855
1000,-10,1,2082,763.8234,363.53,921.97,35.12,308,36.82,16.190,3.392,0.2941,736.631
1000,-10,2,4329,1453.0034,784.35,15473.94,34.82,885,34.15,14.822,4.253,0.4328,888.357
1000,0,0,1823,702.8642,1106.40,31.02,72.14,19,38.85,17.518,2.984,0.2076,451.228
1000,0,1,1766,778.4434,480.03,856.88,40.67,179,38.59,17.323,3.013,0.2948,792.074
1000,0,2,4778,1523.3970,640.37,14896.18,38.05,924,35.19,15.583,4.119,0.3953,918.162
1000,10,0,3033,986.0543,1054.90,52.42,74.56,66,37.70,16.742,3.216,0.2111,456.758
1000,10,1,2757,1145.2412,718.76,1361.25,44.63,313,37.15,16.389,3.346,0.2878,712.375
1000,10,2,3655,1181.3009,561.03,9424.09,22.46,715,32.11,13.907,5.072,0.3536,723.945
1000,20,0,4005,632.4163,458.00,62.26,62.17,124,32.28,13.501,4.651,0.1424,230.974
1000,20,1,3298,1253.4495,777.26,1555.12,36.23,477,32.27,13.448,4.580,0.2817,542.318
1000,20,2,1142,376.8734,232.71,1962.52,8.00,207,29.26,12.109,5.737,0.3227,552.665
1000,30,0,6763,881.9152,509.69,85.17,37.41,279,26.44,9.896,6.052,0.1635,203.378
1000,30,1,2331,847.0835,520.15,1012.73,43.01,356,29.28,11.096,4.852,0.2838,407.955
1000,30,2,180,56.1896,23.87,194.94,71.07,42,26.49,9.485,5.609,0.3124,397.224
1000,40,0,6715,664.3878,374.91,64.02,28.39,203,19.88,6.118,7.793,0.1622,113.250
1000,40,1,1256,339.5917,142.22,495.57,50.37,145,23.74,7.459,5.923,0.3177,273.083
1000,40,2,199,67.9721,39.27,228.44,65.59,27,23.92,7.787,6.086,0.3313,259.392
1000,50,0,5140,334.2928,279.11,13.61,19.41,22,11.21,2.312,10.934,0.1508,31.052
1000,50,1,566,155.2576,70.33,135.12,53.59,26,17.61,4.010,7.475,0.4485,149.774
1000,50,2,10,1.0462,0.02,12.18,38.88,1,19.26,4.322,6.355,0.3914,181.166
1000,60,0,3853,80.7508,80.25,0.76,11.91,0,2.35,0.233,15.057,0.1110,6.311
1000,60,1,2,1.1639,1.15,0.32,20.07,0,9.32,0.587,10.123,0.8521,53.215
1000,70,0,4656,4.7167,5.74,0.16,8.42,0,-5.43,0.001,20.728,0.0797,1.750
1000,80,0,3564,0.0223,0.44,0.06,4.84,0,-11.91,0.000,26.913,0.0685,0.873
2000,-60,0,5323,57.9194,382.32,90.91,-15.59,4,-8.97,0.000,24.034,0.4888,12.598
