step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,11755,1923,90659,163122,142028,72041,422,31727,101,0,379711,2994630,38040.442,33282.861,0.9382,11016.558,0.073,0.807,0.040,0.080,0.446,0.393,262,0.1092,0.6997,0.063,17.7,32.7,55.7,26.94,3.33,8.71,0.43,14.47,5.82,1.226,0.266,0.342,0.347,4.923,0.248,0.0042,65,271,513,9486,33,20,0.330,6624,92,1349,10314,2554,2535,6666,12.25,19.15,13334,16.3852,59544,14482,305417,2696.9,0.0,758766,11.837,2630837.750,1.77e-16,0.00012,16.93,62076,29.354,2.169,26.235,0.949,29.357,5795,2380,3580,0.2447,0.960,1.135,1.984,1.244,0.959,1.376,11404.614,14155.256,16823.977,11311.575,20921.447,12753.569,2104.635,7408.099,0.438,0.498,0.424,0.347,0.448,0.511,26747,39463,0.4257,0.3328,0.3525,0.9994,0.0330,0.0499,0.5604,0.9803,0.8600,0.2005,0.0228,0.0374,0.0000,0.2102,0.9313,0.1189,0.6975,0.9381,0.00278,3593,0.9993,0.8575,0.7595,0.9985,0.0330,0.0500,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6584,4.4483,5.7687,0.0305,0.0721,0.0639,0.087,0.085,0.080,0.083,1261,0.0488,0.0022,0.0024,0.00303,0.00106,0.00133,23.29,28.57,28.46,1701.5629,0.1368,32.5893,5.9405,5.8968,1112696,1512459,4.5639,0.2018,1237.1,1701.5629,17.49,0,0,0,0,0,0,12044,22266.303,19501.833,0.9394,4833.1113,1175.3014,3812.8995,3703.2798,5246.0852,1094.8499,16891,1134006.6,2.62e-13
12000,12473,2152,100002,169317,143194,68828,487,40053,168,0,492245,3653065,38338.261,40641.095,0.9507,11391.873,0.048,0.858,0.033,0.061,0.449,0.384,253,0.1284,0.6942,0.060,20.0,34.0,58.0,27.97,3.87,9.03,0.41,14.66,5.84,1.266,0.264,0.406,0.413,4.904,0.267,0.0047,67,281,493,10977,17,20,0.329,7097,400,2004,10069,2964,1994,7515,11.75,18.27,7918,13.2133,59167,15457,289780,3122.1,-0.0,784305,13.818,2630837.750,5.31e-16,0.00011,31.67,66366,33.770,2.172,30.424,1.174,33.773,6129,2113,4231,0.2153,0.980,1.137,1.998,1.227,0.971,1.468,9751.444,13440.483,21019.790,9627.886,19082.459,17202.306,2318.761,9728.154,0.444,0.501,0.425,0.363,0.389,0.460,29442,38305,0.4114,0.2670,0.3469,0.9994,0.0309,0.0472,0.5228,0.9364,0.8367,0.2122,0.0252,0.0597,0.0000,0.7347,0.9381,0.2512,0.7342,0.9442,0.00274,4382,0.9988,0.7867,0.7279,0.9986,0.0310,0.0473,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7519,4.8921,6.1985,0.0262,0.0681,0.0609,0.063,0.120,0.085,0.091,1313,0.0331,0.0035,0.0042,0.00294,0.00076,0.00112,27.96,27.49,27.88,1904.1915,0.1695,29.1669,7.3621,6.4560,1113855,1510929,4.5622,0.1370,948.5,1904.1915,23.27,0,0,0,0,0,0,15063,29249.222,25682.977,0.9386,5960.5179,1488.1126,4077.4288,4633.0825,5564.9440,1339.6613,20634,1121183.3,3.18e-13
13000,11334,1941,101998,189409,164529,86485,926,38755,271,0,453228,3690388,41910.655,38629.828,0.9283,12332.775,0.057,0.842,0.024,0.077,0.458,0.375,303,0.1411,0.7071,0.064,17.6,34.0,58.1,28.66,3.35,8.41,0.53,16.36,6.11,1.183,0.249,0.342,0.347,5.137,0.270,0.0045,65,276,521,10810,25,23,0.345,6480,489,1615,9230,1561,1535,8238,12.50,19.46,7617,9.7964,58707,12459,267335,3291.1,-0.0,806521,13.834,2630837.750,5.31e-15,0.00012,10.33,70381,32.197,2.163,29.090,0.944,32.199,4102,2755,4477,0.2756,0.956,1.105,1.539,1.220,0.956,1.290,13892.286,19870.848,12020.015,13756.429,28466.986,13006.868,3285.986,10004.199,0.429,0.513,0.452,0.311,0.417,0.538,24611,43796,0.4844,0.2604,0.2978,0.9994,0.0341,0.0562,0.5496,0.8352,0.7583,0.2298,0.0376,0.0610,0.0000,0.0000,0.8282,0.1987,0.6646,0.9460,0.00284,5277,0.9982,0.7316,0.6804,0.9985,0.0342,0.0563,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8165,4.8679,5.6766,0.0310,0.0791,0.0738,0.118,0.129,0.136,0.099,1234,0.0371,0.0031,0.0034,0.00286,0.00110,0.00138,25.41,28.02,28.27,1766.7973,0.1616,42.8831,7.0418,6.7920,1117036,1508148,4.7010,0.1385,815.1,1766.7973,21.76,0,0,0,0,0,0,13804,26297.053,23113.655,0.9414,5009.0235,1168.8464,4001.3462,4485.6114,5851.5758,1286.5834,16325,1039395.2,3.32e-13
14000,8800,1427,73210,125652,107573,52061,381,27805,131,0,292268,2666382,28874.766,26613.919,0.9398,9446.257,0.056,0.859,0.022,0.063,0.438,0.395,168,0.1381,0.7105,0.052,13.6,29.8,51.1,24.68,2.93,8.10,0.48,13.17,5.85,1.180,0.269,0.307,0.309,4.885,0.267,0.0043,69,287,394,7240,15,21,0.253,4993,309,1616,6875,1104,1124,6572,15.50,21.70,9139,10.3469,58252,14832,255190,1707.9,0.0,821323,10.811,2630837.750,8.67e-15,0.00022,33.24,47959,23.181,2.161,20.467,0.553,23.184,2954,2506,3340,0.3144,0.959,1.081,1.575,1.205,0.965,1.320,9753.223,12918.601,8589.885,9639.021,20092.117,7820.193,2204.200,7143.268,0.381,0.498,0.453,0.246,0.383,0.496,26198,31668,0.5410,0.3069,0.3184,0.9995,0.0366,0.0634,0.5469,0.9843,0.8664,0.2290,0.0258,0.0615,0.0000,0.7492,0.9622,0.1173,0.6795,0.9724,0.00281,6342,0.9980,0.7745,0.7686,0.9984,0.0366,0.0635,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8123,4.7580,5.7649,0.0342,0.0730,0.0651,0.079,0.143,0.128,0.084,1082,0.0484,0.0043,0.0033,0.00301,0.00078,0.00129,24.45,27.15,27.87,1551.9684,0.1281,30.2312,5.0657,5.7457,1119164,1507590,4.6061,0.1757,893.1,1551.9684,23.50,0,0,0,0,0,0,8716,17167.662,15083.710,0.9443,3463.8226,759.1746,2846.2872,3450.5027,4222.4257,874.1685,11438,795510.5,3.32e-13
15000,8340,1419,71625,118257,101775,46269,363,25957,169,0,268404,2696000,28481.684,23693.234,0.9181,8292.357,0.054,0.852,0.033,0.061,0.457,0.379,179,0.1406,0.7222,0.061,17.7,32.0,51.8,25.81,2.93,7.78,0.46,14.64,5.80,1.236,0.249,0.323,0.330,5.203,0.279,0.0041,67,274,372,6553,15,20,0.324,4558,45,1663,6632,519,1593,6228,13.25,20.23,11231,11.4835,57768,15913,249035,1932.7,-0.0,831083,10.408,2630837.750,4.60e-15,0.00006,23.67,44146,21.921,2.147,19.250,0.524,21.924,2812,1799,3729,0.2354,0.982,1.137,1.954,1.187,0.970,1.401,10162.212,12428.618,7899.250,10080.059,18794.732,6399.693,2508.446,6492.738,0.374,0.521,0.478,0.221,0.390,0.455,29874,30546,0.5667,0.2158,0.2733,0.9992,0.0355,0.0592,0.5443,0.9313,0.8504,0.2248,0.0235,0.0580,0.0000,0.2385,0.9308,0.1882,0.7318,0.9878,0.00278,6112,0.9985,0.7184,0.7285,0.9981,0.0358,0.0595,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8266,4.7642,5.9214,0.0331,0.0709,0.0584,0.106,0.072,0.082,0.110,1144,0.0711,0.0034,0.0023,0.00273,0.00076,0.00112,26.76,26.32,27.58,1519.6290,0.1098,29.2528,4.3549,6.0533,1120818,1505930,4.7164,0.2682,979.1,1519.6290,26.31,0,0,0,0,0,0,8157,15400.878,13501.492,0.9474,2834.0774,636.6944,2364.3863,3074.7973,3974.6282,777.7271,10773,750611.1,3.55e-13
16000,9616,1382,86945,160209,141305,72342,922,25832,207,0,303275,2699613,38435.462,29227.641,0.9450,11315.721,0.049,0.801,0.048,0.102,0.456,0.382,222,0.1201,0.7053,0.058,18.0,32.5,51.4,27.24,2.55,8.20,0.42,16.06,5.73,1.231,0.255,0.297,0.303,4.663,0.256,0.0038,57,257,444,7293,14,18,0.342,5067,66,1750,7800,801,1959,6856,11.75,18.95,13420,13.6150,57144,15264,239926,3905.1,0.0,838224,10.182,2630837.750,5.84e-15,0.00088,15.34,63289,27.404,2.158,24.546,0.700,27.406,3336,2007,4273,0.2311,0.962,1.134,1.990,1.206,0.944,1.386,13152.454,18643.699,9238.921,13059.519,27452.743,7497.564,2269.551,8144.805,0.379,0.515,0.485,0.259,0.457,0.513,28100,41579,0.4664,0.1549,0.2608,0.9996,0.0347,0.0549,0.5779,0.8050,0.8229,0.1922,0.0223,0.0450,0.0000,0.0000,0.9104,0.1150,0.6694,0.9748,0.00287,7701,0.9972,0.6041,0.6977,0.9984,0.0349,0.0551,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8880,5.0045,5.9940,0.0283,0.0851,0.0788,0.089,0.101,0.099,0.100,1072,0.0610,0.0038,0.0020,0.00279,0.00086,0.00124,23.48,27.14,27.60,1484.1527,0.1117,40.9756,4.3461,5.8361,1122519,1503839,4.2976,0.2672,1088.1,1484.1527,21.73,0,0,0,0,0,0,9278,17911.920,15707.738,0.9438,3022.5412,703.1620,2876.5525,3137.6591,4479.6780,811.2228,12115,724233.9,2.65e-13
17000,11322,1731,85909,146843,126556,60520,414,30546,121,0,361619,2794065,34447.597,30862.001,0.9245,9967.293,0.054,0.806,0.052,0.088,0.441,0.394,159,0.1090,0.7027,0.054,20.7,34.2,52.4,27.72,3.26,7.98,0.54,15.94,5.73,1.244,0.227,0.348,0.355,4.764,0.241,0.0043,64,271,454,6549,32,16,0.300,5882,128,1838,9356,1744,2254,7324,11.75,18.12,11853,14.2347,56672,17265,235975,2207.6,-0.0,849128,11.705,2630837.750,2.27e-14,0.00039,36.12,56499,27.375,2.159,24.294,0.922,27.378,4750,2234,4338,0.2250,0.955,1.130,1.999,1.243,0.946,1.398,10453.676,13013.241,14576.709,10390.043,19448.138,11619.738,1458.647,7816.324,0.398,0.542,0.438,0.337,0.433,0.457,32343,34899,0.4364,0.2206,0.2944,0.9996,0.0369,0.0526,0.5651,0.8177,0.8214,0.2023,0.0480,0.0537,0.0000,0.8064,0.9515,0.2121,0.7245,0.9594,0.00285,6323,0.9988,0.4671,0.6073,0.9988,0.0370,0.0527,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0265,5.1457,6.1183,0.0266,0.0909,0.0848,0.120,0.142,0.077,0.158,1426,0.0606,0.0031,0.0035,0.00273,0.00069,0.00101,27.02,28.10,28.08,1583.5028,0.1399,30.2083,5.7053,5.9994,1123209,1502204,3.3699,0.1959,1068.6,1583.5028,24.35,0,0,0,0,0,0,10888,20894.709,18326.479,0.9473,4210.0685,1083.3768,2961.8280,3368.7431,4388.3404,930.7862,17102,977908.7,2.72e-14
18000,12732,2035,105850,181285,152707,75012,423,37939,121,0,539896,3482702,39201.863,41624.966,0.8842,11788.809,0.055,0.836,0.034,0.074,0.434,0.395,221,0.1251,0.6973,0.046,21.0,32.0,55.4,25.61,2.83,9.39,0.43,12.96,5.39,1.435,0.271,0.296,0.303,4.613,0.241,0.0045,63,266,496,9087,35,18,0.335,6542,536,2226,9970,1939,2317,8476,12.50,18.77,9471,12.9005,56134,17819,226456,2188.4,-0.0,863893,13.138,2630837.750,6.20e-15,0.00057,9.52,73199,35.024,2.163,31.362,1.498,35.026,5206,1476,6050,0.1437,0.988,1.279,2.000,1.319,0.942,1.654,11640.825,16025.233,15502.588,11537.200,23950.884,14310.585,2331.246,13194.326,0.391,0.536,0.437,0.329,0.446,0.451,33306,35804,0.4665,0.2495,0.3574,0.9996,0.0371,0.0442,0.5787,0.8322,0.8546,0.1964,0.0540,0.0364,0.0000,0.0000,0.7295,0.2684,0.6913,0.9396,0.00279,9434,0.9991,0.6396,0.7861,0.9987,0.0372,0.0443,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1811,5.2533,6.5722,0.0237,0.0807,0.0705,0.079,0.077,0.070,0.088,1434,0.0481,0.0032,0.0028,0.00250,0.00084,0.00103,24.17,27.36,28.02,1618.9002,0.1705,35.8707,6.7934,6.3450,1124445,1500438,2.9274,0.1131,994.9,1618.9002,20.58,0,0,0,0,0,0,19708,29836.157,25863.031,0.9277,4897.7284,1298.2810,3323.7261,4496.9159,5926.8683,1572.4965,19815,1111085.8,1.64e-13
19000,13045,1956,106429,192279,163272,85454,396,39930,171,0,544058,3525075,40768.840,43529.974,0.8868,13374.193,0.058,0.829,0.032,0.080,0.424,0.400,310,0.1302,0.6957,0.043,18.0,32.0,56.5,27.71,2.83,7.76,0.62,16.51,5.73,1.323,0.239,0.283,0.286,4.644,0.259,0.0045,69,280,459,9244,18,17,0.224,6362,967,1585,10493,1695,1758,9592,14.25,20.25,8191,11.7755,55598,15751,215462,3024.0,-0.0,878484,13.776,2630837.750,4.94e-14,0.00011,24.64,78995,37.324,2.152,33.628,1.544,37.327,4545,2681,5819,0.2388,0.940,1.123,2.000,1.278,0.933,1.539,12420.328,18015.031,14256.413,12324.907,27561.713,12923.109,2478.699,14753.974,0.392,0.525,0.415,0.318,0.481,0.487,33003,34987,0.5030,0.2881,0.3187,0.9996,0.0380,0.0405,0.5612,0.7299,0.8094,0.2046,0.0469,0.0423,0.0000,0.5621,0.9434,0.2077,0.6906,0.9349,0.00276,7810,0.9988,0.6134,0.7312,0.9991,0.0380,0.0406,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9810,5.0861,6.1775,0.0273,0.1079,0.0809,0.148,0.086,0.095,0.118,1466,0.0432,0.0031,0.0033,0.00264,0.00100,0.00111,24.95,27.81,28.24,1608.1978,0.1695,40.3215,7.0036,6.7724,1126368,1498354,2.9901,0.1047,924.1,1608.1978,18.26,0,0,0,0,0,0,21752,30155.781,25983.660,0.9436,5007.2808,1260.6959,3716.3571,5146.0645,6881.9550,1723.9940,18234,1153210.0,3.33e-13
20000,8089,1446,96396,167740,141591,70875,469,36069,149,0,467859,3118406,35956.818,34896.140,0.8439,10218.191,0.052,0.825,0.039,0.084,0.419,0.396,628,0.2015,0.7194,0.046,19.0,32.0,53.3,25.70,3.05,8.81,0.35,13.50,5.59,1.326,0.267,0.317,0.322,4.922,0.298,0.0046,65,265,415,9484,15,15,0.112,4246,563,1112,6414,1103,1157,5829,17.50,23.07,9517,11.4565,55132,13472,202569,2641.7,-0.0,888587,12.812,2630837.750,9.74e-15,0.00009,20.54,68474,32.213,2.153,29.423,0.636,32.215,2889,1609,3591,0.2364,0.958,1.134,2.000,1.254,0.949,1.554,12013.613,16723.817,9559.245,11935.330,24680.434,9104.060,3796.051,11777.838,0.343,0.510,0.433,0.243,0.423,0.481,29087,38452,0.4883,0.3565,0.3031,0.9996,0.0261,0.0359,0.5497,0.8127,0.8447,0.2175,0.0556,0.0532,0.0000,0.3237,0.9057,0.3073,0.7446,0.9383,0.00267,6265,0.9979,0.6444,0.7441,0.9988,0.0262,0.0361,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9574,5.4924,6.1763,0.0285,0.0609,0.0532,0.078,0.053,0.075,0.064,1485,0.0656,0.0024,0.0027,0.00302,0.00101,0.00123,26.95,27.00,27.88,1488.8263,0.1424,36.9410,5.6249,7.1871,1128404,1498636,2.8046,0.1670,961.1,1488.8263,20.50,0,0,0,0,0,0,18932,24677.949,21217.933,0.9421,3658.8067,869.6435,3287.2991,4314.0894,5754.4301,1392.6722,13909,702742.5,4.83e-13
21000,10392,1339,72419,127309,110459,54591,299,23098,132,0,279063,2389615,30498.821,23736.964,0.9269,7569.797,0.057,0.830,0.035,0.078,0.439,0.395,254,0.1035,0.7123,0.048,14.4,32.0,54.6,26.20,2.72,7.48,0.52,15.48,5.94,1.234,0.239,0.276,0.280,4.815,0.252,0.0039,64,266,359,6709,1,15,0.129,5268,41,1527,8824,666,1986,7740,13.25,20.96,12348,13.2755,54620,14584,196291,2482.4,0.0,893923,9.405,2630837.750,1.43e-14,0.00147,8.53,49544,23.945,2.159,20.960,0.826,23.948,3143,2785,4464,0.3050,0.932,1.075,2.000,1.210,0.944,1.431,9590.538,14459.083,8278.525,9528.666,20261.427,6528.289,1911.056,7727.823,0.347,0.539,0.464,0.220,0.441,0.491,29182,30116,0.5258,0.2287,0.2624,0.9995,0.0363,0.0502,0.5428,0.8851,0.8327,0.2217,0.0391,0.0497,0.0000,0.0000,0.9102,0.1773,0.6654,0.9362,0.00256,6383,0.9983,0.7283,0.7451,0.9986,0.0365,0.0504,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9354,5.4775,6.1211,0.0310,0.0925,0.0818,0.117,0.113,0.101,0.119,1214,0.0843,0.0017,0.0023,0.00292,0.00094,0.00148,23.94,27.93,28.44,1462.0104,0.1137,30.0654,4.4599,4.9446,1129619,1496294,3.0108,0.2738,1002.4,1462.0104,16.29,0,0,0,0,0,0,9173,16167.168,14102.107,0.9484,2916.1990,652.4264,2565.3894,3188.6426,4451.5913,844.8788,10820,819195.6,5.02e-13
22000,10447,1507,77721,136121,116950,58106,294,25298,125,0,308484,2559455,33144.842,27339.843,0.9629,8774.866,0.051,0.828,0.037,0.084,0.440,0.390,252,0.1137,0.7025,0.056,18.0,33.3,52.3,27.32,3.25,8.16,0.41,15.50,5.79,1.251,0.238,0.348,0.353,4.842,0.220,0.0040,63,269,366,7660,15,14,0.253,5355,76,1486,8885,1064,2751,6632,14.50,20.74,14970,16.7268,54225,14294,191828,3136.6,-0.0,896624,10.119,2630837.750,1.06e-14,0.00132,31.86,53167,26.287,2.154,23.341,0.792,26.289,4356,2196,3895,0.2583,0.950,1.112,2.000,1.217,0.952,1.456,10013.047,14573.903,11072.716,9947.969,20899.023,8756.502,2236.683,7571.792,0.383,0.520,0.456,0.274,0.425,0.499,29218,32563,0.4320,0.1988,0.2650,0.9996,0.0322,0.0528,0.5584,0.8241,0.8104,0.2099,0.0456,0.0473,0.0000,0.7589,0.9459,0.1911,0.7429,0.9411,0.00255,8391,0.9975,0.6051,0.6545,0.9986,0.0323,0.0529,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0447,5.8682,6.3234,0.0256,0.0617,0.0579,0.101,0.090,0.104,0.070,1244,0.0710,0.0015,0.0023,0.00327,0.00093,0.00127,27.10,28.75,28.55,1470.8091,0.1261,31.1360,4.8803,5.2386,1130401,1495317,3.5176,0.2938,1026.9,1470.8091,19.77,0,0,0,0,0,0,10045,18564.977,16225.863,0.9436,3540.7612,814.0005,3065.7529,3303.5323,4535.6251,890.6032,13627,821693.1,6.06e-13
23000,11110,2007,88619,154294,132992,65246,429,31657,124,0,391356,3105840,36704.750,34852.126,0.9662,11218.796,0.054,0.839,0.024,0.083,0.456,0.383,239,0.1166,0.6839,0.055,19.9,35.2,55.3,28.65,4.16,9.01,0.33,15.15,5.86,1.196,0.262,0.434,0.441,4.887,0.263,0.0043,65,274,398,9205,20,16,0.119,6174,181,1615,9314,2295,2759,6056,11.50,18.12,12467,15.9033,53836,13495,187766,2565.8,-0.0,904451,12.100,2630837.750,6.55e-15,0.00010,11.13,57325,28.896,2.152,25.889,0.854,28.898,5627,2046,3437,0.2240,0.968,1.090,1.994,1.162,0.955,1.395,11301.932,12418.437,16984.015,11220.544,19718.987,13582.552,2208.963,7841.816,0.432,0.526,0.448,0.322,0.425,0.503,29709,33864,0.4033,0.2631,0.3029,0.9996,0.0347,0.0486,0.5270,0.8343,0.7852,0.2163,0.0443,0.0707,0.0000,0.0000,0.7269,0.2580,0.6981,0.9292,0.00255,9970,0.9982,0.7215,0.7058,0.9987,0.0348,0.0488,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8733,5.3191,5.7891,0.0266,0.0484,0.0440,0.047,0.079,0.083,0.057,1330,0.0533,0.0019,0.0025,0.00297,0.00092,0.00115,25.82,27.85,27.55,1620.4623,0.1456,31.2595,6.5931,5.5066,1130858,1494593,3.5307,0.2445,888.1,1620.4623,20.23,0,0,0,0,0,0,11011,23633.330,20878.641,0.9372,5132.4439,1202.8388,3790.5772,4469.2564,5605.4738,1125.2272,18406,971711.1,7.62e-13
24000,11058,1896,83357,142406,122424,58794,255,33903,79,0,396776,3028459,34322.072,33287.621,0.9483,9770.878,0.058,0.845,0.020,0.078,0.450,0.382,188,0.1210,0.6773,0.055,20.0,34.8,54.3,29.20,3.84,9.43,0.45,15.48,5.94,1.173,0.273,0.415,0.420,4.907,0.268,0.0046,68,298,451,8142,23,18,0.171,5634,366,1791,8901,2554,1948,6556,14.50,20.41,8486,12.7343,53428,14149,183375,2751.7,-0.0,917310,12.862,2630837.750,2.44e-14,0.00018,20.30,49347,27.307,2.163,24.431,0.713,27.310,5237,2220,3601,0.2429,0.979,1.071,1.977,1.143,0.967,1.343,10550.418,10518.030,18233.438,10458.873,15400.639,14617.196,2211.938,6687.608,0.447,0.522,0.403,0.366,0.418,0.464,32079,31680,0.4314,0.3212,0.3261,0.9997,0.0381,0.0565,0.5219,0.8819,0.7884,0.2144,0.0275,0.0620,0.0000,0.4474,0.9332,0.1317,0.6671,0.9315,0.00265,6372,0.9981,0.7114,0.7290,0.9986,0.0382,0.0566,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8085,5.3234,5.8625,0.0271,0.0567,0.0530,0.073,0.110,0.097,0.080,1219,0.0375,0.0020,0.0034,0.00282,0.00100,0.00105,23.72,27.58,27.97,1743.7380,0.1639,26.1882,7.5879,5.2740,1132146,1493322,3.7353,0.1453,643.1,1743.7380,19.22,0,0,0,0,0,0,10156,23516.742,20871.755,0.9448,5699.3499,1351.6624,3800.9490,4139.0628,4764.5210,1059.7474,18868,1084160.4,8.88e-13
25000,9487,1608,91650,158900,138209,66647,603,34562,144,0,396531,3119132,37365.078,33480.104,0.9223,10622.820,0.058,0.853,0.025,0.064,0.437,0.388,253,0.1563,0.6962,0.054,22.0,32.9,52.2,28.56,3.40,8.96,0.42,15.79,5.81,1.204,0.265,0.345,0.347,4.857,0.272,0.0045,64,276,439,10537,3,21,0.235,4568,629,1711,7147,1317,1400,6770,18.00,23.68,7965,10.3878,53124,12381,170667,2287.3,-0.0,928232,13.119,2630837.750,5.84e-15,0.00009,32.07,56169,27.875,2.160,25.191,0.525,27.877,3618,2354,3515,0.2868,0.965,1.062,2.000,1.153,0.965,1.416,12464.967,16390.507,11871.968,12376.543,23739.388,11149.711,2681.735,9025.838,0.398,0.526,0.423,0.309,0.403,0.480,26803,40833,0.4862,0.2767,0.3119,0.9997,0.0314,0.0453,0.5304,0.8206,0.7943,0.2115,0.0502,0.0580,0.0000,0.6845,0.9377,0.2390,0.6918,0.9459,0.00269,5016,0.9984,0.6676,0.7570,0.9990,0.0314,0.0454,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7978,5.0765,6.1098,0.0274,0.0677,0.0564,0.077,0.105,0.091,0.098,1163,0.0435,0.0034,0.0029,0.00278,0.00104,0.00124,27.58,27.54,27.45,1551.6783,0.1492,36.5167,6.5835,6.5351,1134412,1491940,3.4287,0.1304,594.6,1551.6783,25.27,0,0,0,0,0,0,11503,22857.284,20161.715,0.9493,4556.1242,1058.4533,3536.6089,4308.5876,5234.9956,1085.6330,14766,885997.5,8.35e-13
26000,8535,1434,72282,128200,112714,55558,360,25577,59,0,271269,2208576,32119.014,24590.459,0.9270,8873.058,0.073,0.817,0.032,0.078,0.407,0.413,145,0.1376,0.6939,0.059,21.1,32.1,51.6,28.55,2.89,8.60,0.53,16.53,5.90,1.202,0.257,0.311,0.314,5.072,0.270,0.0041,67,273,379,6203,6,19,0.349,4126,335,1521,6679,966,1328,6241,17.25,23.33,8837,9.9641,52717,12548,163045,2588.9,-0.0,935073,10.771,2630837.750,1.15e-14,0.00111,11.77,42266,22.026,2.158,19.414,0.454,22.029,2797,2130,3608,0.2920,0.967,1.068,2.000,1.137,0.960,1.395,11784.243,14116.260,8321.613,11705.558,20964.900,7014.333,1824.402,6878.666,0.333,0.508,0.407,0.233,0.415,0.514,24757,31332,0.5062,0.3488,0.3088,0.9997,0.0373,0.0572,0.5459,0.8802,0.7889,0.2011,0.0278,0.0619,0.0000,0.0000,0.8573,0.1354,0.6606,0.9658,0.00283,8103,0.9967,0.6886,0.7047,0.9986,0.0374,0.0573,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7165,4.8858,5.7742,0.0299,0.0942,0.0894,0.102,0.145,0.096,0.139,1128,0.0666,0.0043,0.0042,0.00289,0.00098,0.00129,24.17,26.88,27.74,1344.8655,0.1253,33.0492,4.9569,5.8146,1136228,1490448,3.3446,0.1618,736.4,1344.8655,22.90,0,0,0,0,0,0,7035,15717.401,13922.131,0.9526,3187.5932,717.3618,2856.8392,3495.1344,4677.6686,808.0805,11196,873843.3,8.88e-13
