step,event,lineage,other,size
5000,birth,1,0,6843
5000,birth,5,0,182
5000,birth,6,0,21
5000,birth,15,0,6
5000,birth,17,0,100
5000,birth,20,0,21
5000,birth,22,0,64
5000,birth,73,0,83
5000,birth,82,0,9
5000,birth,86,0,29
5000,birth,97,0,5
5000,birth,143,0,183
5000,birth,199,0,187
5000,birth,254,0,427
6000,split,603,111,280
7000,split,625,1,132
7000,split,629,1,694
7000,extinct,15,0,6
8000,split,648,5,58
8000,split,649,1,33
8000,extinct,6,0,5
9000,split,669,1,429
9000,split,672,254,149
9000,extinct,20,0,21
9000,extinct,97,0,5
9000,extinct,649,0,33
10000,split,697,1,62
10000,split,698,1,25
10000,split,708,623,173
10000,extinct,22,0,27
11000,split,715,698,7
11000,extinct,17,0,12
11000,extinct,82,0,7
11000,extinct,199,0,5
13000,split,721,697,29
13000,split,745,712,192
13000,split,748,254,10
13000,extinct,86,0,10
13000,extinct,625,0,71
13000,extinct,698,0,13
13000,extinct,715,0,32
14000,split,702,1,7
14000,split,759,629,67
14000,extinct,708,0,45
14000,extinct,748,0,10
15000,split,771,744,231
15000,extinct,745,0,12
16000,split,805,669,47
16000,extinct,5,0,8
16000,extinct,702,0,7
17000,extinct,603,0,30
18000,split,852,811,5
18000,extinct,721,0,15
18000,extinct,805,0,47
19000,split,866,73,852
19000,split,870,771,6
19000,split,876,771,11
19000,extinct,669,0,15
19000,extinct,852,0,5
20000,split,896,73,204
20000,split,909,672,20
21000,split,920,771,89
21000,split,923,672,7
21000,split,935,771,55
21000,split,938,672,24
22000,split,811,669,6
22000,split,955,920,28
22000,extinct,759,0,11
22000,extinct,870,0,6
23000,split,917,672,14
23000,split,979,866,9
23000,split,980,672,25
23000,extinct,73,0,9
24000,extinct,876,0,5
25000,split,1034,143,9
25000,split,1042,866,31
25000,split,1058,923,49
25000,extinct,254,0,9
25000,extinct,629,0,5
25000,extinct,896,0,5
25000,extinct,917,0,14
25000,extinct,923,0,15
25000,extinct,979,0,9
26000,split,1073,866,34
26000,extinct,697,0,9
27000,split,1045,955,8
27000,extinct,771,0,7
27000,extinct,938,0,6
27000,extinct,980,0,6
27000,extinct,1058,0,7
28000,split,1133,866,56
28000,split,1144,866,132
28000,split,1151,143,17
28000,split,1155,1040,132
28000,extinct,955,0,5
28000,extinct,1034,0,6
28000,extinct,1042,0,21
28000,extinct,1073,0,34
29000,split,1179,935,97
29000,split,1183,920,80
30000,split,1153,143,167
30000,split,1215,866,26
31000,split,1241,143,25
31000,split,1247,909,7
31000,extinct,648,0,119
31000,extinct,672,0,6
31000,extinct,909,0,6
31000,extinct,1133,0,20
32000,split,1276,143,11
32000,split,1280,143,7
32000,split,1282,920,7
33000,split,1243,920,26
33000,split,1306,1,452
33000,split,1309,143,6
33000,split,1312,1155,13
33000,split,1335,1248,9
33000,extinct,1144,0,6
33000,extinct,1276,0,11
34000,split,1341,143,37
34000,split,1343,866,62
34000,split,1354,1307,12
34000,extinct,1151,0,5
34000,extinct,1241,0,38
34000,extinct,1282,0,7
34000,extinct,1335,0,9
35000,split,1386,1179,5
35000,extinct,920,0,6
36000,split,1418,1343,20
36000,split,1424,935,9
36000,split,1425,1179,8
36000,extinct,866,0,12
36000,extinct,1155,0,8
36000,extinct,1215,0,13
36000,extinct,1280,0,17
36000,extinct,1386,0,5
37000,split,1437,143,54
37000,split,1441,1386,5
37000,split,1454,143,9
37000,extinct,935,0,10
37000,extinct,1045,0,8
37000,extinct,1243,0,10
