step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,956,1.389,0.055,12.14,42437,41227,136,0,1063,24,512126.1,4.6,0.041,0.158,0.342,0.459,554,9.62,3.06,0.10,1.05,0.02,0.30,0.07,0.62,9.43,2.64,0.00,0.00,0.002,0.036,115,0.190,0.979,0.000,0.000,0.021,29402,24121,6,0.308,0.006,0.021,212073,0.143,0.233,0.001,51.11,19466,0,0.192,0.000,0.000,179329,1.03,17.64,0.000,0.001,0.000,7,9,13,56,9198,0.035,0.01,0.0057,0.000,5,0.115,0.000,0.301,0.037,2.23,3.55,3.63,0.00,0.000,1.03,1.04,1.04,0.115,0.00134,112.09
120000,943,1.404,0.060,12.16,42226,41147,144,0,948,63,516105.6,8.4,0.028,0.154,0.356,0.462,547,9.91,2.95,0.16,1.61,0.02,0.34,0.11,0.66,9.62,2.51,0.00,0.00,0.001,0.019,109,0.204,0.984,0.000,0.000,0.016,29824,24144,5,0.302,0.033,0.070,205451,0.139,0.223,0.001,51.51,19502,0,0.133,0.000,0.000,179777,1.06,17.52,0.000,0.000,0.000,8,9,14,36,9348,0.036,0.01,0.0057,0.003,6,0.118,0.000,0.295,0.040,2.24,3.61,3.64,0.00,0.000,1.04,1.08,1.06,0.118,0.00134,111.68
130000,932,1.445,0.058,12.22,41895,40839,146,0,921,49,503434.0,7.2,0.020,0.147,0.362,0.471,551,9.44,2.54,0.06,0.84,0.03,0.59,0.05,0.49,9.29,2.33,0.00,0.13,0.001,0.021,94,0.241,0.991,0.000,0.000,0.009,29353,22374,6,0.240,0.090,0.023,286513,0.129,0.220,0.001,50.28,20030,0,0.146,0.000,0.000,168163,1.03,17.80,0.000,0.003,0.001,8,9,12,35,8800,0.034,0.01,0.0058,0.010,3,0.117,0.000,0.296,0.036,2.18,3.59,3.51,0.00,0.001,1.03,1.03,1.02,0.117,0.00127,112.92
140000,935,1.408,0.054,12.50,42170,41055,157,0,955,44,507280.8,5.9,0.014,0.152,0.362,0.473,543,9.52,2.62,0.08,0.80,0.01,0.13,0.07,0.60,9.36,2.43,0.00,0.00,0.001,0.010,126,0.211,0.987,0.000,0.000,0.013,29438,22777,7,0.298,0.144,0.018,194439,0.147,0.223,0.001,50.67,20054,0,0.134,0.000,0.000,186759,1.04,17.76,0.000,0.001,0.000,8,9,12,34,8900,0.034,0.00,0.0058,0.006,9,0.125,0.000,0.287,0.030,2.21,3.60,3.52,0.00,0.000,1.03,1.04,1.04,0.125,0.00129,112.53
150000,974,1.430,0.052,12.51,41869,40420,198,0,1212,45,516019.1,8.1,0.012,0.159,0.359,0.470,532,9.52,2.81,0.13,1.35,0.05,0.88,0.06,0.70,9.28,2.17,0.01,0.16,0.002,0.037,103,0.181,0.987,0.001,0.000,0.012,28944,22802,8,0.286,0.017,0.012,168119,0.154,0.210,0.001,51.52,19617,0,0.179,0.000,0.001,206648,1.05,17.88,0.000,0.001,0.001,8,9,12,44,9272,0.035,0.00,0.0057,0.002,6,0.130,0.000,0.276,0.027,2.20,3.65,3.41,0.01,0.001,1.05,1.06,1.05,0.130,0.00130,111.68
160000,960,1.450,0.049,12.50,41074,39763,179,0,1146,42,517996.9,2.3,0.009,0.164,0.375,0.451,538,9.70,2.83,0.14,1.66,0.01,0.23,0.06,0.55,9.49,2.36,0.00,0.00,0.001,0.020,112,0.184,0.991,0.000,0.000,0.009,28487,21958,8,0.245,0.028,0.021,140415,0.137,0.212,0.001,51.75,19114,0,0.055,0.000,0.000,218787,1.05,17.75,0.000,0.002,0.000,8,9,12,37,9316,0.036,0.01,0.0057,0.010,4,0.133,0.000,0.272,0.027,2.17,3.69,3.44,0.00,0.000,1.04,1.05,1.06,0.133,0.00137,111.44
170000,930,1.434,0.043,12.47,39731,38283,191,1,1286,37,512163.3,3.4,0.010,0.167,0.397,0.426,543,9.97,2.75,0.11,1.01,0.03,0.43,0.03,0.38,9.79,2.48,0.00,0.00,0.002,0.024,126,0.110,0.995,0.000,0.000,0.005,28231,20786,7,0.255,0.001,0.013,161673,0.120,0.118,0.000,51.11,18946,307,0.091,0.000,0.000,227919,1.04,17.58,0.000,0.000,0.000,8,9,13,31,9268,0.035,0.01,0.0056,0.005,1,0.139,0.000,0.276,0.031,2.23,3.69,3.52,0.00,0.001,1.02,1.06,1.05,0.139,0.00141,112.08
180000,919,1.450,0.044,12.68,39268,37568,187,0,1524,48,509761.8,3.2,0.007,0.168,0.403,0.422,542,10.02,2.67,0.07,0.63,0.02,0.31,0.07,0.66,9.87,2.69,0.00,0.00,0.001,0.014,126,0.121,0.987,0.000,0.000,0.013,27692,20069,5,0.308,0.034,0.020,110135,0.123,0.107,0.000,50.87,18864,0,0.067,0.000,0.000,235467,1.03,17.75,0.000,0.000,0.000,8,10,13,29,9205,0.035,0.01,0.0056,0.017,3,0.143,0.000,0.267,0.030,2.23,3.63,3.50,0.00,0.000,1.02,1.03,1.04,0.143,0.00143,112.32
190000,942,1.398,0.041,12.37,38230,36155,193,0,1859,68,490488.7,7.4,0.008,0.173,0.400,0.419,564,9.55,3.16,0.04,0.73,0.04,0.77,0.06,0.95,9.42,2.81,0.00,0.00,0.002,0.029,128,0.150,0.984,0.000,0.000,0.016,27489,20312,6,0.390,0.021,0.013,76786,0.113,0.079,0.000,48.94,18405,0,0.109,0.000,0.000,259671,1.01,18.45,0.000,0.000,0.000,7,9,13,37,9000,0.034,0.00,0.0055,0.042,4,0.159,0.000,0.272,0.031,2.16,3.52,3.26,0.00,0.001,1.00,1.02,1.01,0.159,0.00136,114.25
200000,1024,1.350,0.040,12.25,40219,37297,300,1,2539,38,505798.3,6.0,0.005,0.164,0.439,0.392,547,8.67,2.62,0.02,0.22,0.04,0.78,0.04,0.68,8.57,2.45,0.00,0.00,0.002,0.035,122,0.133,0.990,0.000,0.000,0.010,28803,24270,7,0.513,0.000,0.006,69294,0.117,0.074,0.000,50.47,18272,463,0.158,0.000,0.000,233996,1.01,18.91,0.000,0.000,0.000,6,9,11,29,8876,0.034,0.00,0.0058,0.021,4,0.144,0.000,0.266,0.025,2.03,3.46,3.09,0.00,0.000,1.01,1.01,1.01,0.144,0.00121,112.73
210000,996,1.406,0.040,12.07,40379,37375,386,0,2646,164,513529.9,23.5,0.005,0.159,0.460,0.377,541,8.72,2.48,0.03,0.64,0.01,0.26,0.03,0.43,8.65,2.21,0.00,0.03,0.000,0.013,124,0.153,0.993,0.000,0.000,0.007,28161,23820,4,0.546,0.000,0.007,79063,0.120,0.074,0.000,51.27,18871,0,0.144,0.000,0.000,230900,1.01,18.86,0.000,0.001,0.001,6,8,11,38,8682,0.033,0.00,0.0060,0.032,3,0.141,0.000,0.262,0.022,2.10,3.43,3.14,0.00,0.001,1.01,1.01,1.01,0.141,0.00121,111.92
220000,962,1.464,0.045,11.96,40408,37807,305,1,2329,103,516001.7,13.3,0.005,0.157,0.456,0.382,540,9.09,2.15,0.05,0.82,0.00,0.03,0.05,0.53,8.99,1.99,0.00,0.00,0.001,0.032,109,0.198,0.989,0.000,0.000,0.011,27647,23348,3,0.426,0.000,0.019,94089,0.130,0.086,0.000,51.58,18424,126,0.129,0.000,0.000,212802,1.02,18.52,0.000,0.001,0.000,8,9,11,35,8745,0.033,0.00,0.0060,0.011,5,0.133,0.000,0.263,0.024,2.25,3.55,3.21,0.00,0.000,1.00,1.03,1.02,0.133,0.00129,111.61
230000,984,1.431,0.047,11.99,40287,37573,344,2,2346,100,516075.3,13.4,0.003,0.158,0.455,0.384,543,8.89,2.52,0.05,0.76,0.01,0.21,0.01,0.30,8.81,2.36,0.00,0.00,0.002,0.045,104,0.180,0.986,0.000,0.000,0.014,27807,24321,3,0.487,0.000,0.006,97368,0.114,0.082,0.000,51.51,17947,1164,0.134,0.500,0.000,216824,1.02,18.67,0.000,0.001,0.000,6,9,11,36,8749,0.033,0.00,0.0060,0.000,4,0.135,0.000,0.263,0.021,2.13,3.48,3.19,0.00,0.000,1.01,1.03,1.02,0.135,0.00128,111.69
240000,987,1.409,0.046,12.07,40654,37757,367,1,2526,69,523060.0,7.6,0.004,0.161,0.453,0.382,539,8.72,2.31,0.05,1.04,0.02,0.34,0.01,0.11,8.64,2.14,0.00,0.06,0.001,0.016,108,0.186,0.990,0.000,0.000,0.010,28097,25340,3,0.533,0.000,0.004,68878,0.129,0.083,0.000,52.22,18092,101,0.110,0.000,0.000,207748,1.02,18.77,0.000,0.002,0.001,6,9,10,37,8607,0.033,0.00,0.0061,0.002,3,0.125,0.000,0.257,0.019,2.13,3.52,3.10,0.01,0.002,1.02,1.02,1.03,0.125,0.00130,110.97
250000,1007,1.412,0.045,12.05,41132,38132,371,1,2608,50,522885.0,5.0,0.003,0.162,0.455,0.380,536,8.94,2.10,0.04,0.39,0.01,0.14,0.01,0.11,8.88,2.01,0.00,0.00,0.001,0.012,116,0.233,0.994,0.000,0.000,0.006,28313,25242,3,0.545,0.013,0.007,77091,0.127,0.092,0.000,52.23,18030,5,0.100,1.000,0.000,207862,1.01,18.68,0.000,0.002,0.000,7,9,11,26,8999,0.034,0.01,0.0058,0.000,7,0.124,0.000,0.257,0.019,2.14,3.51,3.16,0.00,0.000,1.01,1.02,1.01,0.124,0.00128,110.96
260000,991,1.405,0.048,12.18,40720,37863,377,3,2493,123,521849.5,17.1,0.004,0.159,0.455,0.382,542,8.74,2.40,0.02,0.23,0.07,1.05,0.04,0.50,8.61,2.23,0.00,0.00,0.004,0.062,108,0.236,0.986,0.000,0.000,0.014,27994,25467,3,0.553,0.082,0.008,61583,0.137,0.086,0.000,52.13,17885,437,0.139,0.333,0.000,206432,1.01,18.80,0.000,0.001,0.000,7,9,11,34,8659,0.033,0.01,0.0061,0.002,2,0.126,0.000,0.255,0.019,2.13,3.47,3.14,0.00,0.000,1.00,1.01,1.01,0.126,0.00128,111.06
270000,973,1.396,0.042,12.14,40382,37451,358,0,2591,47,508798.3,7.1,0.004,0.150,0.453,0.394,551,8.93,2.41,0.07,0.92,0.01,0.14,0.06,0.78,8.80,2.17,0.00,0.00,0.001,0.017,114,0.288,0.991,0.000,0.000,0.009,27701,24556,3,0.532,0.014,0.009,57565,0.148,0.075,0.000,50.83,17731,0,0.150,0.000,0.000,195458,1.02,18.53,0.000,0.000,0.000,7,9,11,33,8692,0.033,0.00,0.0059,0.023,2,0.129,0.000,0.263,0.017,2.17,3.58,3.16,0.00,0.000,1.02,1.03,1.03,0.129,0.00119,112.37
280000,981,1.391,0.044,12.29,39345,36415,382,0,2540,34,495994.4,0.7,0.005,0.150,0.457,0.388,564,8.82,2.56,0.06,0.70,0.00,0.00,0.06,0.70,8.71,2.24,0.00,0.00,0.000,0.000,98,0.250,0.989,0.000,0.000,0.011,27791,22716,3,0.526,0.030,0.014,73526,0.146,0.075,0.000,49.57,17604,0,0.020,0.000,0.000,195146,1.01,18.66,0.000,0.000,0.000,7,9,11,42,8656,0.033,0.00,0.0058,0.007,2,0.132,0.000,0.271,0.019,2.18,3.52,3.16,0.00,0.000,1.01,1.02,1.01,0.132,0.00115,113.62
290000,905,1.392,0.042,12.07,39026,35973,425,0,2704,40,478419.5,5.0,0.004,0.146,0.457,0.393,586,8.40,2.06,0.01,0.31,0.00,0.07,0.01,0.17,8.37,2.02,0.00,0.00,0.001,0.013,87,0.284,0.990,0.000,0.000,0.010,29060,23525,2,0.652,0.000,0.006,125970,0.118,0.074,0.000,47.90,17640,0,0.125,0.000,0.000,192194,1.00,18.92,0.000,0.000,0.000,7,8,10,24,7599,0.029,0.00,0.0063,0.013,5,0.137,0.000,0.283,0.016,2.05,3.43,3.11,0.00,0.000,1.00,1.01,1.00,0.137,0.00116,115.30
300000,970,1.414,0.041,12.12,40482,36526,443,3,3445,89,458571.4,12.6,0.003,0.141,0.453,0.402,607,8.20,2.29,0.05,0.54,0.00,0.00,0.01,0.10,8.14,2.31,0.00,0.00,0.000,0.000,97,0.381,0.984,0.000,0.000,0.016,32005,28081,2,0.670,0.005,0.007,67351,0.139,0.070,0.000,46.04,18276,510,0.142,0.000,0.000,200264,1.03,19.03,0.000,0.002,0.000,7,8,10,32,7950,0.030,0.00,0.0058,0.012,3,0.152,0.000,0.287,0.018,1.98,3.42,3.07,0.00,0.000,1.03,1.02,1.04,0.152,0.00096,117.16
310000,999,1.390,0.044,12.10,42017,38237,473,1,3277,86,502003.3,12.4,0.004,0.138,0.465,0.394,554,8.26,2.27,0.06,1.28,0.00,0.06,0.02,0.26,8.18,1.88,0.00,0.00,0.000,0.005,90,0.290,0.991,0.000,0.000,0.009,31007,25514,2,0.614,0.000,0.011,104659,0.131,0.075,0.000,50.30,19068,290,0.144,0.000,0.000,184678,1.02,18.98,0.000,0.000,0.000,7,8,10,49,8248,0.031,0.00,0.0061,0.037,1,0.131,0.000,0.257,0.015,2.03,3.42,3.09,0.00,0.000,1.01,1.02,1.03,0.131,0.00102,112.90
320000,962,1.394,0.044,12.07,42656,38746,492,2,3453,98,502715.2,9.3,0.005,0.140,0.457,0.399,555,8.12,2.18,0.02,0.42,0.01,0.18,0.04,0.75,8.05,2.15,0.00,0.00,0.001,0.010,95,0.311,0.993,0.000,0.000,0.007,31111,26347,2,0.743,0.000,0.009,100308,0.132,0.074,0.000,50.44,18617,354,0.094,0.500,0.000,192588,1.01,19.21,0.000,0.001,0.000,6,7,10,25,7808,0.030,0.00,0.0065,0.049,2,0.133,0.000,0.246,0.014,2.00,3.28,3.12,0.00,0.000,1.01,1.01,1.01,0.133,0.00106,112.76
330000,988,1.398,0.042,11.95,42876,38749,454,1,3646,85,502045.5,5.0,0.006,0.150,0.440,0.404,557,8.11,2.09,0.01,0.35,0.01,0.32,0.03,0.38,8.06,2.09,0.00,0.00,0.001,0.032,92,0.298,0.985,0.000,0.000,0.015,31375,26448,3,0.749,0.009,0.015,87887,0.131,0.072,0.000,50.39,18756,1248,0.059,0.000,0.000,213623,1.01,19.39,0.000,0.002,0.000,7,8,11,22,8014,0.031,0.00,0.0063,0.063,2,0.138,0.000,0.244,0.014,1.96,3.22,3.09,0.00,0.000,1.01,1.00,1.01,0.138,0.00111,112.81
340000,1007,1.396,0.041,11.87,41617,37694,424,1,3479,89,490555.2,7.5,0.004,0.159,0.438,0.399,576,7.86,2.23,0.03,0.78,0.01,0.19,0.03,0.45,7.79,1.95,0.00,0.00,0.000,0.007,87,0.312,0.985,0.000,0.000,0.015,30351,26300,4,0.705,0.000,0.009,99219,0.132,0.074,0.000,49.27,18196,9,0.084,1.000,0.000,213078,1.01,19.61,0.000,0.001,0.000,7,7,10,42,7920,0.030,0.00,0.0063,0.075,2,0.132,0.000,0.251,0.014,1.97,3.11,3.09,0.00,0.000,1.01,1.01,1.01,0.132,0.00113,113.93
350000,997,1.407,0.042,11.76,42622,38789,473,0,3370,98,507206.0,8.0,0.003,0.149,0.462,0.385,550,8.01,2.17,0.03,0.39,0.00,0.04,0.04,0.52,7.94,2.12,0.00,0.00,0.000,0.003,100,0.295,0.987,0.000,0.000,0.013,30555,26760,4,0.621,0.000,0.010,96002,0.146,0.074,0.000,50.90,18180,0,0.082,0.000,0.000,195694,1.01,19.40,0.000,0.000,0.000,7,8,10,24,7989,0.030,0.00,0.0064,0.018,3,0.125,0.000,0.249,0.013,2.05,3.21,3.09,0.00,0.000,1.01,1.01,1.01,0.125,0.00110,112.30
360000,1003,1.414,0.040,11.97,43579,39459,484,3,3627,142,501054.3,20.0,0.002,0.146,0.459,0.393,562,7.79,2.09,0.02,0.27,0.00,0.00,0.02,0.30,7.74,2.10,0.00,0.00,0.000,0.000,104,0.338,0.984,0.000,0.000,0.016,32194,28005,3,0.761,0.000,0.008,87981,0.141,0.069,0.000,50.31,18937,347,0.141,0.000,0.000,187922,1.01,19.70,0.000,0.006,0.000,7,7,10,28,7809,0.030,0.00,0.0065,0.000,2,0.125,0.000,0.259,0.014,1.82,3.14,3.01,0.00,0.000,1.01,1.01,1.01,0.125,0.00106,112.89
370000,1046,1.371,0.041,11.96,43533,39291,528,3,3668,119,484507.8,12.8,0.003,0.139,0.457,0.401,584,8.05,2.60,0.03,0.63,0.01,0.21,0.09,1.12,7.93,2.17,0.00,0.00,0.001,0.013,115,0.273,0.974,0.000,0.000,0.026,33522,29561,3,0.697,0.000,0.018,88749,0.138,0.074,0.000,48.61,18710,1157,0.107,0.333,0.000,191995,1.01,19.49,0.000,0.001,0.000,7,8,10,37,8424,0.032,0.00,0.0058,0.006,3,0.138,0.000,0.267,0.015,1.93,3.21,3.05,0.00,0.000,1.01,1.01,1.01,0.138,0.00092,114.59
380000,1037,1.371,0.041,12.03,44177,40175,514,0,3497,69,513742.9,9.5,0.004,0.137,0.462,0.397,543,8.12,2.38,0.04,1.07,0.00,0.03,0.02,0.28,8.06,2.03,0.00,0.00,0.000,0.002,102,0.281,0.986,0.000,0.000,0.014,31767,26999,3,0.700,0.000,0.005,122969,0.135,0.075,0.000,51.55,19849,0,0.138,0.000,0.000,187432,1.01,19.50,0.000,0.003,0.000,7,8,10,46,8416,0.032,0.00,0.0061,0.031,0,0.129,0.000,0.244,0.013,2.02,3.19,3.06,0.00,0.000,1.01,1.01,1.01,0.129,0.00099,111.65
390000,987,1.372,0.044,12.40,42964,38988,494,3,3529,151,495425.0,12.8,0.005,0.149,0.449,0.396,557,7.92,2.34,0.04,0.60,0.02,0.51,0.03,0.48,7.83,2.01,0.00,0.00,0.000,0.015,93,0.405,0.989,0.000,0.000,0.011,31398,25334,2,0.736,0.142,0.010,107404,0.135,0.072,0.000,49.80,19623,484,0.085,0.333,0.000,213835,1.02,19.55,0.000,0.000,0.000,7,7,10,34,7820,0.030,0.00,0.0064,0.094,5,0.140,0.000,0.247,0.015,1.90,3.21,3.02,0.00,0.000,1.01,1.02,1.02,0.140,0.00108,113.40
400000,1060,1.356,0.046,12.54,45835,41340,487,3,3932,137,511547.3,14.9,0.006,0.144,0.436,0.415,526,8.39,2.77,0.07,1.06,0.00,0.00,0.04,0.49,8.28,2.45,0.00,0.00,0.000,0.000,112,0.358,0.976,0.000,0.000,0.024,33452,27565,4,0.727,0.000,0.010,121912,0.133,0.080,0.000,51.42,21237,313,0.109,0.333,0.000,194050,1.03,19.08,0.000,0.000,0.000,7,8,11,39,8892,0.034,0.00,0.0058,0.012,3,0.128,0.000,0.239,0.013,1.97,3.35,3.11,0.00,0.000,1.02,1.03,1.03,0.128,0.00103,111.78
410000,1062,1.361,0.043,12.50,46425,42366,480,1,3576,134,532375.1,20.5,0.006,0.144,0.440,0.410,508,8.09,2.12,0.05,0.82,0.01,0.31,0.05,0.48,7.99,1.91,0.00,0.09,0.000,0.008,102,0.327,0.987,0.000,0.000,0.013,33581,27959,3,0.618,0.022,0.015,147819,0.130,0.070,0.000,53.44,21866,1265,0.153,0.000,0.000,185813,1.02,19.20,0.000,0.000,0.001,7,8,10,37,8591,0.033,0.00,0.0063,0.003,5,0.118,0.000,0.233,0.014,1.95,3.33,3.07,0.01,0.001,1.02,1.02,1.02,0.118,0.00109,109.76
420000,1059,1.345,0.043,12.39,45597,41554,487,1,3558,111,525804.6,8.4,0.006,0.145,0.456,0.393,517,8.03,2.10,0.03,0.65,0.03,0.52,0.04,0.68,7.93,1.91,0.00,0.00,0.002,0.037,90,0.305,0.991,0.000,0.000,0.009,32263,26527,3,0.553,0.023,0.010,169622,0.129,0.071,0.000,52.80,21103,3,0.076,1.000,0.000,187788,1.02,19.44,0.000,0.002,0.000,7,8,10,26,8501,0.032,0.00,0.0063,0.000,4,0.120,0.000,0.240,0.013,1.98,3.23,3.05,0.00,0.000,1.02,1.01,1.02,0.120,0.00107,110.40
