step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
430000,1139,1.426,0.040,5.53,99926,95423,1107,0,3407,0,670502.6,0.0,0.110,0.147,0.084,0.659,385,8.65,3.18,0.03,0.39,0.02,0.35,0.07,0.68,8.54,3.13,0.00,0.00,0.003,0.045,102,0.667,0.948,0.000,0.000,0.052,149927,149871,1,1.000,0.000,0.022,179546,0.118,0.335,0.002,67.23,27028,0,0.000,0.000,0.000,1535202,1.01,16.35,0.000,0.000,0.000,4,9,9,44,9848,0.038,11.78,0.0069,0.000,30,0.723,0.000,0.546,0.344,4.81,7.09,7.24,0.00,0.000,1.01,1.01,1.01,0.723,0.00039,84.42
440000,1214,1.381,0.036,5.87,101504,96843,1030,0,3556,1,676749.0,0.2,0.117,0.165,0.082,0.637,368,8.42,2.85,0.01,0.27,0.00,0.14,0.06,0.88,8.35,2.79,0.00,0.00,0.000,0.011,85,0.650,0.942,0.000,0.000,0.058,148437,148295,3,0.839,0.000,0.012,165520,0.090,0.303,0.002,67.78,29035,0,0.169,0.000,0.000,1928323,1.00,16.30,0.000,0.000,0.000,4,9,9,30,10227,0.039,9.52,0.0067,0.000,22,0.758,0.000,0.553,0.327,4.88,7.44,7.41,0.00,0.000,1.00,1.00,1.00,0.758,0.00036,86.14
450000,1159,1.441,0.036,6.04,99583,95067,1102,0,3469,0,676344.0,0.0,0.108,0.145,0.087,0.660,360,8.48,2.72,0.04,0.69,0.01,0.28,0.03,0.34,8.40,2.70,0.00,0.00,0.002,0.035,109,0.629,0.947,0.000,0.000,0.053,149064,148793,3,0.867,0.028,0.014,129187,0.090,0.283,0.001,67.68,32035,0,0.000,0.000,0.000,1593896,1.02,16.13,0.000,0.000,0.000,5,9,9,37,9834,0.038,10.34,0.0070,0.000,28,0.731,0.000,0.555,0.342,4.89,7.53,7.60,0.00,0.000,1.02,1.02,1.02,0.731,0.00037,85.42
460000,1136,1.443,0.046,5.98,96890,92814,1059,0,3040,7,671511.6,0.1,0.108,0.142,0.081,0.669,366,8.71,2.66,0.02,0.32,0.01,0.16,0.09,0.59,8.58,2.69,0.00,0.00,0.002,0.044,123,0.639,0.952,0.000,0.000,0.048,148845,148525,3,0.901,0.000,0.035,295028,0.084,0.353,0.002,67.28,31297,0,0.019,0.000,0.000,1521286,1.01,15.88,0.000,0.000,0.000,6,9,10,37,9891,0.038,13.02,0.0069,0.012,10,0.726,0.000,0.552,0.359,4.99,7.57,7.62,0.00,0.000,1.01,1.01,1.01,0.726,0.00036,83.14
470000,1176,1.435,0.040,5.60,97734,93523,1020,0,3151,3,676717.2,0.6,0.074,0.165,0.080,0.681,363,8.49,2.64,0.02,0.48,0.02,0.22,0.04,0.58,8.41,2.54,0.00,0.00,0.001,0.020,91,0.651,0.952,0.000,0.000,0.048,148121,147972,2,0.932,0.000,0.013,230266,0.083,0.328,0.002,67.78,27893,0,0.184,0.000,0.000,2084320,1.01,15.92,0.000,0.000,0.000,5,9,9,39,9983,0.038,9.97,0.0068,0.003,30,0.770,0.000,0.567,0.350,4.99,7.87,7.79,0.00,0.000,1.01,1.01,1.01,0.770,0.00035,85.69
480000,1199,1.399,0.041,5.51,95304,91169,1035,0,3077,0,675265.7,0.0,0.100,0.170,0.083,0.648,370,8.29,2.28,0.01,0.28,0.00,0.12,0.07,0.73,8.20,2.24,0.00,0.00,0.001,0.019,97,0.678,0.952,0.000,0.000,0.048,147279,147244,2,0.977,0.000,0.016,157947,0.100,0.314,0.002,67.59,25629,0,0.000,0.000,0.000,2159358,1.00,16.38,0.000,0.000,0.000,5,9,9,27,9941,0.038,8.89,0.0069,0.019,11,0.772,0.000,0.568,0.363,4.88,7.81,7.66,0.00,0.000,1.00,1.00,1.00,0.772,0.00035,86.96
490000,1161,1.461,0.049,5.58,98463,94358,1122,0,3021,1,677370.0,0.0,0.077,0.156,0.089,0.677,365,8.48,2.97,0.01,0.09,0.01,0.12,0.08,0.64,8.39,2.98,0.00,0.00,0.001,0.024,114,0.658,0.957,0.000,0.000,0.043,147852,147770,1,1.000,0.000,0.031,191063,0.087,0.363,0.002,67.82,25681,0,0.000,0.000,0.000,1905810,1.00,16.20,0.000,0.000,0.000,5,9,9,42,9851,0.038,10.74,0.0070,0.000,23,0.757,0.000,0.567,0.345,4.94,7.63,7.53,0.00,0.000,1.00,1.00,1.00,0.757,0.00036,84.87
500000,1165,1.468,0.045,5.71,97841,93524,1119,0,3194,1,677554.1,0.1,0.076,0.153,0.081,0.691,359,8.50,2.68,0.01,0.11,0.00,0.06,0.05,0.50,8.44,2.66,0.00,0.00,0.001,0.029,103,0.598,0.950,0.000,0.000,0.050,147826,147698,1,1.000,0.000,0.018,266345,0.079,0.332,0.002,67.83,29226,0,0.143,0.000,0.000,1876100,1.00,15.85,0.000,0.000,0.000,5,9,10,38,9903,0.038,9.70,0.0069,0.029,0,0.756,0.000,0.577,0.349,4.92,7.74,7.81,0.00,0.000,1.00,1.00,1.00,0.756,0.00036,85.91
510000,1167,1.457,0.042,5.72,95964,91088,1100,0,3774,0,670259.8,0.0,0.055,0.157,0.061,0.727,373,8.57,2.87,0.01,0.25,0.00,0.09,0.07,0.79,8.49,2.67,0.00,0.00,0.000,0.005,94,0.659,0.950,0.000,0.000,0.050,151123,150957,1,1.000,0.000,0.011,193241,0.079,0.302,0.002,67.37,30570,0,0.000,0.000,0.000,1905659,1.00,16.27,0.000,0.000,0.000,7,9,9,53,10006,0.038,10.64,0.0068,0.013,8,0.772,0.000,0.586,0.374,4.95,7.59,7.27,0.00,0.000,1.00,1.00,1.00,0.772,0.00033,85.43
520000,1178,1.437,0.041,5.84,99390,94079,1105,0,4195,0,671563.3,0.0,0.053,0.144,0.077,0.725,373,8.54,2.59,0.02,0.34,0.01,0.12,0.06,0.80,8.46,2.58,0.00,0.00,0.001,0.028,91,0.694,0.952,0.000,0.000,0.048,150992,150861,1,1.000,0.000,0.014,183370,0.083,0.321,0.002,67.28,32577,0,0.000,0.000,0.000,1638999,1.01,16.37,0.000,0.000,0.000,5,9,9,42,10058,0.038,11.37,0.0067,0.015,9,0.740,0.000,0.580,0.352,4.94,7.46,7.29,0.00,0.000,1.01,1.01,1.02,0.740,0.00034,84.79
530000,1143,1.462,0.047,5.87,96570,91551,1076,0,3978,1,664855.9,0.2,0.063,0.154,0.104,0.679,382,8.75,2.96,0.01,0.11,0.00,0.00,0.11,1.49,8.64,2.72,0.00,0.00,0.000,0.000,106,0.651,0.947,0.000,0.000,0.053,148218,148092,1,0.923,0.077,0.030,223201,0.076,0.361,0.002,66.65,28887,0,0.210,0.000,0.000,1810306,1.00,16.03,0.000,0.001,0.000,6,9,10,45,10000,0.038,11.50,0.0067,0.015,16,0.752,0.000,0.573,0.359,5.04,7.47,7.50,0.00,0.000,1.00,1.00,1.00,0.752,0.00035,85.29
540000,1098,1.447,0.037,5.67,99180,93771,1131,0,4323,0,672706.3,0.0,0.082,0.149,0.116,0.653,377,8.97,3.61,0.06,0.83,0.00,0.00,0.03,0.41,8.87,3.49,0.00,0.00,0.000,0.000,92,0.699,0.952,0.000,0.000,0.048,149416,149296,2,0.969,0.000,0.015,235016,0.070,0.284,0.001,67.34,30516,0,0.000,0.000,0.000,1829185,1.02,15.90,0.000,0.000,0.000,6,9,9,38,9845,0.038,9.53,0.0069,0.026,2,0.767,0.000,0.583,0.345,5.10,7.81,7.68,0.00,0.000,1.02,1.03,1.02,0.767,0.00034,86.58
550000,1161,1.390,0.035,5.79,98213,92441,1100,0,4609,5,669327.5,0.6,0.073,0.150,0.134,0.644,377,8.19,2.90,0.01,0.29,0.01,0.28,0.05,0.64,8.11,2.84,0.00,0.00,0.002,0.032,97,0.624,0.930,0.000,0.000,0.070,150367,150146,2,0.917,0.000,0.010,136308,0.094,0.288,0.001,67.00,32432,0,0.124,0.000,0.000,1772567,1.00,16.79,0.000,0.000,0.000,4,9,9,42,9504,0.036,10.17,0.0071,0.000,34,0.765,0.000,0.596,0.356,4.72,7.42,6.91,0.00,0.000,1.00,1.00,1.00,0.765,0.00032,86.27
560000,1151,1.416,0.042,5.68,100938,95489,1199,0,4260,1,653628.6,0.2,0.052,0.113,0.097,0.738,386,8.95,2.76,0.02,0.29,0.02,0.45,0.11,0.89,8.80,2.68,0.00,0.00,0.001,0.017,119,0.659,0.943,0.000,0.000,0.057,155258,155024,2,0.945,0.000,0.029,182866,0.083,0.334,0.002,65.46,33137,0,0.239,0.000,0.000,1155369,1.01,15.87,0.000,0.000,0.000,7,9,10,45,10296,0.039,10.74,0.0065,0.000,21,0.714,0.000,0.595,0.357,5.04,7.50,7.48,0.00,0.000,1.01,1.01,1.01,0.714,0.00028,87.24
570000,1189,1.419,0.042,5.32,101363,96468,1044,0,3813,1,675212.4,0.3,0.059,0.143,0.096,0.702,370,8.56,2.76,0.00,0.12,0.01,0.16,0.05,0.52,8.49,2.78,0.00,0.00,0.000,0.011,99,0.649,0.949,0.000,0.000,0.051,149672,149453,3,0.915,0.000,0.025,214648,0.079,0.336,0.002,67.56,29890,0,0.282,0.000,0.000,1463780,1.00,16.25,0.000,0.000,0.000,5,9,9,42,10175,0.039,11.80,0.0067,0.000,17,0.697,0.000,0.571,0.333,4.90,7.25,7.16,0.00,0.000,1.00,1.00,1.00,0.697,0.00040,84.08
580000,1222,1.422,0.039,5.29,101446,96486,1120,0,3807,3,678083.9,0.0,0.060,0.161,0.104,0.674,376,8.20,2.68,0.02,0.25,0.00,0.00,0.04,0.35,8.15,2.68,0.00,0.00,0.000,0.000,99,0.604,0.943,0.000,0.000,0.057,151834,151637,2,0.920,0.000,0.016,169320,0.094,0.323,0.002,67.94,30054,0,0.000,0.000,0.000,1888266,1.01,16.40,0.000,0.001,0.000,4,9,9,42,10024,0.038,10.00,0.0068,0.002,29,0.737,0.000,0.580,0.342,4.73,7.48,7.38,0.00,0.000,1.01,1.01,1.01,0.737,0.00037,85.50
590000,1168,1.457,0.036,5.30,100756,95947,1127,0,3736,3,677765.2,0.0,0.066,0.140,0.119,0.675,367,8.33,2.41,0.00,0.07,0.01,0.27,0.02,0.26,8.29,2.43,0.00,0.00,0.002,0.033,88,0.639,0.963,0.000,0.000,0.037,148220,148086,2,0.929,0.000,0.009,153051,0.086,0.301,0.002,67.73,30304,0,0.000,0.000,0.000,1563607,1.00,16.39,0.000,0.000,0.000,4,9,9,29,9725,0.037,7.35,0.0070,0.009,7,0.718,0.000,0.581,0.329,4.87,7.53,7.47,0.00,0.000,1.00,1.00,1.00,0.718,0.00036,88.37
600000,1145,1.439,0.037,5.16,98925,94168,1086,0,3694,6,673504.0,1.5,0.071,0.136,0.082,0.710,365,8.77,2.62,0.00,0.06,0.01,0.08,0.05,0.65,8.71,2.54,0.00,0.00,0.001,0.012,78,0.674,0.961,0.000,0.000,0.039,147513,147378,2,0.968,0.000,0.011,158434,0.092,0.302,0.002,67.48,27862,0,0.253,0.000,0.000,1444212,1.00,15.81,0.000,0.000,0.000,6,9,10,41,10040,0.038,9.07,0.0067,0.010,18,0.704,0.000,0.562,0.339,5.07,7.60,7.70,0.00,0.000,1.00,1.00,1.00,0.704,0.00038,86.88
610000,1116,1.463,0.041,5.17,96056,91993,1100,0,2992,1,672984.2,0.0,0.031,0.177,0.071,0.721,370,8.74,2.87,0.02,0.56,0.00,0.04,0.04,0.44,8.68,2.54,0.00,0.00,0.000,0.002,83,0.711,0.962,0.000,0.000,0.038,147959,147872,1,1.000,0.000,0.014,180582,0.091,0.317,0.002,67.33,25986,0,0.000,0.000,0.000,2165197,1.00,16.03,0.000,0.000,0.000,7,9,9,61,9755,0.037,10.51,0.0069,0.024,10,0.757,0.000,0.580,0.361,5.05,7.64,7.49,0.00,0.000,1.00,1.00,1.00,0.757,0.00042,85.60
620000,1123,1.439,0.042,5.14,90432,86302,1097,0,3026,0,663915.9,0.0,0.024,0.195,0.079,0.702,382,8.40,2.53,0.01,0.22,0.00,0.04,0.03,0.32,8.36,2.53,0.00,0.00,0.001,0.014,65,0.711,0.960,0.000,0.000,0.040,147645,147498,1,1.000,0.000,0.010,161920,0.088,0.335,0.002,66.44,23621,0,0.000,0.000,0.000,2479758,1.00,16.24,0.000,0.000,0.000,4,9,9,47,9436,0.036,12.46,0.0071,0.052,0,0.773,0.000,0.571,0.397,5.01,7.84,7.83,0.00,0.000,1.00,1.00,1.00,0.773,0.00041,84.53
630000,1198,1.426,0.040,5.07,97467,93468,1084,0,2840,0,672698.6,0.0,0.026,0.175,0.085,0.715,367,8.32,2.76,0.03,0.53,0.01,0.22,0.09,0.91,8.20,2.72,0.00,0.00,0.001,0.026,78,0.672,0.944,0.000,0.000,0.056,146091,146083,1,1.000,0.000,0.017,159017,0.093,0.291,0.002,67.46,24818,0,0.000,0.000,0.000,2250502,1.01,16.23,0.000,0.000,0.000,4,9,9,42,9969,0.038,9.07,0.0069,0.009,21,0.761,0.000,0.564,0.343,4.92,7.87,7.88,0.00,0.000,1.01,1.01,1.01,0.761,0.00038,86.91
640000,1117,1.434,0.039,5.25,97828,93866,1109,0,2934,0,669453.5,0.0,0.026,0.167,0.076,0.732,370,8.43,2.56,0.03,0.52,0.01,0.29,0.04,0.55,8.36,2.45,0.00,0.00,0.001,0.021,76,0.705,0.953,0.000,0.000,0.047,148797,148697,1,1.000,0.000,0.008,154310,0.082,0.332,0.002,67.06,27009,0,0.000,0.000,0.000,2171729,1.01,16.31,0.000,0.000,0.000,5,9,9,39,9418,0.036,10.56,0.0072,0.030,0,0.775,0.000,0.548,0.351,5.00,7.75,7.50,0.00,0.000,1.00,1.01,1.01,0.775,0.00036,85.83
650000,1141,1.434,0.033,5.14,99895,95560,1140,0,3171,1,672475.2,0.2,0.023,0.147,0.089,0.742,373,8.35,2.68,0.00,0.09,0.00,0.09,0.03,0.34,8.31,2.73,0.00,0.00,0.002,0.042,89,0.684,0.956,0.000,0.000,0.044,150849,150831,1,1.000,0.000,0.012,165110,0.088,0.297,0.001,67.42,27906,0,0.193,0.000,0.000,1745575,1.00,16.34,0.000,0.000,0.000,4,9,9,54,9527,0.036,9.43,0.0071,0.023,11,0.759,0.000,0.577,0.346,4.92,7.70,7.46,0.00,0.000,1.00,1.00,1.00,0.759,0.00033,86.59
660000,1200,1.384,0.032,5.26,101384,96923,1169,0,3233,0,666545.9,0.0,0.026,0.156,0.073,0.744,378,8.31,2.63,0.02,0.36,0.00,0.13,0.05,0.62,8.24,2.53,0.00,0.00,0.001,0.015,83,0.677,0.957,0.000,0.000,0.043,154448,154445,1,1.000,0.000,0.013,167163,0.083,0.276,0.001,66.72,27464,0,0.000,0.000,0.000,1907061,1.01,16.53,0.000,0.000,0.000,5,9,9,44,9978,0.038,10.48,0.0067,0.008,16,0.782,0.000,0.566,0.350,4.90,7.41,7.43,0.00,0.000,1.00,1.01,1.01,0.782,0.00030,86.24
670000,1107,1.436,0.034,5.29,98831,94372,1152,0,3400,0,652394.2,0.0,0.024,0.160,0.106,0.710,390,8.45,2.17,0.02,0.36,0.01,0.30,0.03,0.34,8.38,2.17,0.00,0.00,0.001,0.017,74,0.621,0.939,0.000,0.000,0.061,156609,156585,1,0.929,0.071,0.009,130026,0.093,0.281,0.001,65.38,30811,0,0.000,0.000,0.000,1986572,1.01,16.14,0.000,0.000,0.000,6,9,9,26,9349,0.036,8.76,0.0070,0.017,8,0.810,0.000,0.605,0.375,4.98,7.58,7.46,0.00,0.000,1.02,1.01,1.01,0.810,0.00028,89.30
680000,1015,1.442,0.033,5.25,94802,90474,1156,0,3264,0,645561.9,0.0,0.024,0.159,0.120,0.698,403,8.48,2.33,0.02,0.45,0.00,0.04,0.05,0.58,8.40,2.34,0.00,0.00,0.000,0.010,78,0.698,0.953,0.000,0.000,0.047,157091,156991,1,0.926,0.074,0.016,165748,0.087,0.309,0.002,64.48,30464,0,0.000,0.000,0.000,1910670,1.01,16.41,0.000,0.000,0.000,5,9,9,37,8604,0.033,11.53,0.0076,0.014,15,0.800,0.000,0.609,0.402,4.95,7.47,7.35,0.00,0.000,1.01,1.01,1.01,0.800,0.00031,87.43
690000,1144,1.452,0.033,5.72,87577,82810,1072,0,3566,1,617616.8,0.0,0.041,0.147,0.123,0.689,420,8.37,2.53,0.02,0.37,0.01,0.24,0.02,0.51,8.32,2.48,0.00,0.00,0.001,0.021,97,0.676,0.943,0.000,0.000,0.057,157813,157680,2,0.917,0.000,0.004,175870,0.079,0.296,0.001,61.71,31388,0,0.000,0.000,0.000,1652309,1.01,16.40,0.000,0.000,0.000,5,9,9,55,9571,0.037,10.34,0.0065,0.000,17,0.800,0.000,0.614,0.449,4.90,7.41,7.34,0.00,0.000,1.01,1.01,1.01,0.800,0.00024,91.39
700000,1178,1.449,0.039,5.27,100229,95766,1080,1,3348,8,672326.5,0.9,0.028,0.174,0.097,0.702,366,8.37,2.32,0.00,0.07,0.00,0.06,0.04,0.42,8.33,2.34,0.00,0.00,0.001,0.019,77,0.694,0.955,0.000,0.000,0.045,149782,149393,1,1.000,0.000,0.014,169934,0.096,0.310,0.002,67.36,26801,32,0.111,1.000,0.000,2151439,1.00,16.47,0.000,0.000,0.000,4,9,9,37,9856,0.038,9.81,0.0069,0.017,10,0.769,0.000,0.560,0.340,5.02,7.83,7.23,0.00,0.000,1.00,1.00,1.00,0.769,0.00037,86.27
710000,1128,1.454,0.039,5.15,94743,90706,1079,0,3008,1,668479.6,0.0,0.026,0.187,0.116,0.671,381,8.73,2.47,0.02,0.45,0.00,0.07,0.04,0.48,8.66,2.44,0.00,0.00,0.001,0.033,85,0.732,0.951,0.000,0.000,0.049,148230,148152,1,1.000,0.000,0.011,165227,0.101,0.333,0.002,66.94,23868,0,0.000,0.000,0.000,2374265,1.01,16.03,0.000,0.000,0.000,7,9,9,38,9844,0.038,11.40,0.0068,0.017,8,0.766,0.000,0.562,0.370,5.09,7.75,7.57,0.00,0.000,1.01,1.01,1.01,0.766,0.00041,85.09
720000,1139,1.448,0.039,5.16,95009,90959,1085,0,2954,0,669995.4,0.0,0.035,0.179,0.101,0.685,385,8.50,2.29,0.01,0.13,0.01,0.15,0.06,0.56,8.42,2.27,0.00,0.00,0.001,0.017,87,0.690,0.960,0.000,0.000,0.040,149150,149145,1,1.000,0.000,0.023,149843,0.094,0.337,0.002,67.08,25315,0,0.000,0.000,0.000,2247170,1.00,16.15,0.000,0.000,0.000,6,9,9,24,9683,0.037,12.63,0.0070,0.024,14,0.764,0.000,0.564,0.373,4.98,7.78,7.38,0.00,0.000,1.00,1.00,1.00,0.764,0.00040,83.73
730000,1171,1.452,0.039,5.32,94231,89977,1122,0,3100,0,670461.7,0.0,0.055,0.174,0.102,0.669,379,8.66,3.14,0.00,0.09,0.03,0.39,0.05,0.50,8.59,3.14,0.00,0.00,0.004,0.047,103,0.605,0.949,0.000,0.000,0.051,148148,148130,1,1.000,0.000,0.017,183499,0.087,0.313,0.002,67.16,27394,0,0.000,0.000,0.000,2157336,1.00,16.08,0.000,0.000,0.000,6,9,9,42,10146,0.039,11.45,0.0067,0.030,1,0.759,0.000,0.579,0.374,5.00,7.80,7.43,0.00,0.000,1.00,1.00,1.00,0.759,0.00039,84.83
740000,1148,1.460,0.041,5.23,98446,94194,1120,0,3155,2,677718.4,0.0,0.063,0.149,0.096,0.693,370,8.49,2.23,0.00,0.12,0.00,0.06,0.05,0.38,8.43,2.30,0.00,0.00,0.000,0.008,101,0.597,0.952,0.000,0.000,0.048,150756,150696,1,1.000,0.000,0.030,205691,0.079,0.310,0.002,67.97,27969,0,0.000,0.000,0.000,1753449,1.00,16.02,0.000,0.000,0.000,7,9,9,38,9751,0.037,10.75,0.0070,0.000,18,0.724,0.000,0.584,0.357,4.99,7.86,7.57,0.00,0.000,1.00,1.00,1.00,0.724,0.00039,84.72
750000,1172,1.428,0.040,5.15,97580,93434,1128,0,2994,1,672589.4,0.2,0.063,0.146,0.101,0.690,371,8.54,3.13,0.04,0.96,0.01,0.25,0.02,0.20,8.47,2.99,0.00,0.00,0.001,0.022,92,0.688,0.952,0.000,0.000,0.048,149718,149711,1,1.000,0.000,0.013,192511,0.077,0.308,0.002,67.52,27116,0,0.183,0.000,0.000,1625753,1.01,16.32,0.000,0.000,0.000,5,9,9,49,10007,0.038,11.30,0.0068,0.030,11,0.717,0.000,0.587,0.359,5.07,7.81,7.39,0.00,0.000,1.01,1.01,1.01,0.717,0.00038,84.62
760000,1153,1.439,0.040,5.34,95018,90949,1114,0,2974,0,665674.0,0.0,0.061,0.167,0.106,0.666,384,8.40,2.69,0.01,0.13,0.00,0.00,0.02,0.25,8.38,2.70,0.00,0.00,0.000,0.000,78,0.694,0.957,0.000,0.000,0.043,148086,148060,1,1.000,0.000,0.010,187471,0.090,0.331,0.002,66.58,25355,0,0.000,0.000,0.000,2015139,1.00,16.42,0.000,0.000,0.000,5,9,9,42,9688,0.037,11.21,0.0069,0.026,13,0.738,0.000,0.564,0.368,4.94,7.73,7.21,0.00,0.000,1.00,1.00,1.00,0.738,0.00040,85.65
770000,1201,1.454,0.038,5.39,95393,91067,1058,0,3220,5,670499.3,0.1,0.048,0.158,0.100,0.694,378,8.34,2.67,0.02,0.29,0.00,0.00,0.03,0.26,8.29,2.71,0.00,0.00,0.000,0.000,79,0.660,0.949,0.000,0.000,0.051,148028,148009,1,1.000,0.000,0.014,160924,0.099,0.306,0.002,67.17,26530,0,0.028,0.000,0.000,1836234,1.01,16.35,0.000,0.000,0.000,4,9,9,42,10011,0.038,11.52,0.0067,0.004,13,0.720,0.000,0.578,0.365,4.91,7.85,7.26,0.00,0.000,1.01,1.01,1.01,0.720,0.00040,84.74
780000,1205,1.434,0.037,5.40,97665,93635,1042,0,2984,0,675771.4,0.0,0.061,0.145,0.079,0.715,372,8.28,2.91,0.01,0.22,0.00,0.03,0.07,0.75,8.21,2.94,0.00,0.00,0.000,0.003,91,0.679,0.954,0.000,0.000,0.046,147509,147486,1,1.000,0.000,0.015,175902,0.091,0.296,0.002,67.67,24701,0,0.000,0.000,0.000,1621797,1.00,16.54,0.000,0.000,0.000,4,9,9,45,9981,0.038,10.42,0.0068,0.007,12,0.707,0.000,0.583,0.348,4.85,7.85,7.21,0.00,0.000,1.01,1.00,1.00,0.707,0.00039,85.35
790000,1156,1.455,0.041,5.28,97527,93564,1022,0,2990,0,674702.1,0.0,0.050,0.156,0.086,0.707,379,8.42,2.36,0.01,0.25,0.00,0.12,0.05,0.47,8.36,2.41,0.00,0.00,0.000,0.012,85,0.682,0.953,0.000,0.000,0.047,148444,148409,1,1.000,0.000,0.015,179877,0.088,0.342,0.002,67.53,23970,0,0.000,0.000,0.000,1834970,1.01,16.25,0.000,0.000,0.000,5,9,9,42,9737,0.037,11.37,0.0070,0.036,18,0.726,0.000,0.587,0.353,5.00,7.84,7.44,0.00,0.000,1.00,1.01,1.01,0.726,0.00040,84.54
800000,1158,1.438,0.037,5.31,95695,91514,1120,0,3059,2,669361.2,0.1,0.032,0.171,0.113,0.685,376,8.51,3.10,0.00,0.03,0.02,0.45,0.04,0.33,8.46,3.01,0.00,0.00,0.001,0.015,102,0.617,0.944,0.000,0.000,0.056,150706,150694,1,1.000,0.000,0.020,161579,0.100,0.323,0.002,67.05,25133,0,0.030,0.000,0.000,2069360,1.00,16.21,0.000,0.000,0.000,4,9,10,41,9859,0.038,12.31,0.0068,0.009,17,0.757,0.000,0.591,0.374,5.01,7.59,7.32,0.00,0.000,1.00,1.00,1.00,0.757,0.00038,84.08
810000,1172,1.428,0.039,5.39,98811,94243,1099,0,3455,5,673256.2,1.0,0.033,0.156,0.129,0.681,374,8.48,2.65,0.01,0.11,0.02,0.38,0.04,0.39,8.41,2.62,0.00,0.00,0.001,0.024,98,0.690,0.953,0.000,0.000,0.047,150883,150786,1,1.000,0.000,0.017,205584,0.083,0.308,0.002,67.42,27237,0,0.198,0.000,0.000,1805395,1.00,16.26,0.000,0.000,0.000,6,9,9,45,9935,0.038,11.36,0.0068,0.009,15,0.742,0.000,0.582,0.354,5.04,7.77,7.33,0.00,0.000,1.00,1.00,1.00,0.742,0.00037,84.66
820000,1099,1.473,0.045,5.26,97675,93820,1056,0,2872,1,673699.9,0.0,0.024,0.166,0.098,0.711,367,8.80,2.99,0.02,0.29,0.00,0.07,0.08,0.73,8.70,2.87,0.00,0.00,0.000,0.005,115,0.675,0.955,0.000,0.000,0.045,148981,148892,1,1.000,0.000,0.023,210869,0.094,0.345,0.002,67.43,28276,0,0.000,0.000,0.000,1965682,1.00,15.89,0.000,0.000,0.000,6,9,9,42,9675,0.037,11.47,0.0070,0.035,13,0.748,0.000,0.573,0.354,5.10,7.72,7.42,0.00,0.000,1.00,1.00,1.00,0.748,0.00041,84.54
830000,1194,1.414,0.038,5.19,95056,90727,1084,0,3150,1,669654.4,0.2,0.038,0.171,0.133,0.658,376,8.28,3.03,0.00,0.03,0.00,0.09,0.03,0.30,8.25,3.06,0.00,0.00,0.001,0.022,93,0.678,0.950,0.000,0.000,0.050,147852,147790,1,1.000,0.000,0.013,212312,0.097,0.300,0.001,67.01,27686,0,0.166,0.000,0.000,2012455,1.00,16.68,0.000,0.000,0.000,4,9,9,47,9890,0.038,12.49,0.0068,0.022,18,0.748,0.000,0.565,0.367,4.83,7.30,7.11,0.00,0.000,1.00,1.00,1.00,0.748,0.00038,83.94
840000,1147,1.454,0.039,5.31,100566,96596,1112,0,2905,5,677700.0,0.9,0.033,0.167,0.159,0.641,368,8.59,2.86,0.02,0.39,0.02,0.54,0.04,0.31,8.52,2.80,0.00,0.00,0.001,0.025,93,0.628,0.949,0.000,0.000,0.051,149464,149424,2,0.921,0.000,0.017,167200,0.097,0.326,0.002,67.85,28578,0,0.171,0.000,0.000,2039806,1.01,16.10,0.000,0.000,0.000,6,9,10,34,9851,0.038,10.54,0.0069,0.005,7,0.755,0.000,0.573,0.338,4.91,7.42,7.35,0.00,0.000,1.01,1.01,1.01,0.755,0.00039,85.04
850000,1211,1.396,0.038,5.04,100301,96252,1071,0,2914,3,674740.4,0.3,0.082,0.153,0.129,0.637,372,8.30,2.85,0.05,0.57,0.00,0.00,0.03,0.27,8.22,2.84,0.00,0.00,0.000,0.000,99,0.619,0.943,0.000,0.000,0.057,150844,150829,1,1.000,0.000,0.013,281091,0.081,0.283,0.001,67.68,29207,0,0.108,0.000,0.000,1692137,1.02,16.63,0.000,0.000,0.000,5,9,9,42,10054,0.038,10.25,0.0068,0.013,21,0.723,0.000,0.566,0.345,4.77,7.03,7.13,0.00,0.000,1.02,1.03,1.02,0.723,0.00038,85.51
