step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,3,147,11.4,0.0,0.0,0.0,11.3,0.0,1.00,17.7,49,156,11.59,0.00,147,0,0,0.0,1.00,1.00,1.00,2.81,3.65,3.49
5000,2,88,18.7,0.0,0.1,0.0,18.5,0.0,1.00,11.2,21,91,9.73,0.00,0,86,2,0.0,1.00,1.00,1.00,4.17,7.86,2.55
6000,3,238,11.3,0.0,0.0,0.1,11.1,0.0,1.00,17.4,84,205,14.04,0.00,238,0,0,0.0,1.01,1.01,1.00,2.77,3.44,3.89
6000,2,102,21.1,0.4,0.7,0.0,19.9,0.0,1.11,10.3,34,98,11.39,0.00,0,90,12,0.0,1.19,1.13,1.09,4.26,7.82,3.05
7000,3,150,10.5,0.0,0.0,0.1,10.4,0.0,1.01,18.2,45,190,12.46,0.00,150,0,0,0.0,1.01,1.01,1.00,2.71,3.39,3.52
7000,2,149,11.5,0.0,0.2,0.0,11.3,0.0,1.01,16.3,38,124,9.23,0.00,0,147,2,0.0,1.00,1.03,1.01,2.93,4.96,2.96
7000,17,124,11.5,0.0,0.1,0.0,11.4,0.0,1.00,17.0,41,187,13.22,0.00,87,37,0,0.0,1.00,1.00,1.00,2.97,3.30,4.21
7000,18,39,13.8,0.0,0.0,0.0,13.7,0.0,1.03,10.6,14,323,23.84,0.00,39,0,0,0.0,1.03,1.03,1.03,3.79,3.46,7.31
8000,3,242,11.7,0.0,0.0,0.0,11.7,0.0,1.00,17.3,71,223,15.24,0.00,227,13,2,0.0,1.00,1.00,1.00,2.82,3.70,3.63
8000,2,145,9.4,0.0,0.0,0.0,9.4,0.0,1.01,17.4,29,170,10.59,0.00,0,143,2,0.0,1.01,1.01,1.01,2.63,3.84,3.43
8000,17,82,11.6,0.0,0.0,0.2,11.4,0.0,1.01,17.0,34,215,14.69,0.00,67,15,0,0.0,1.00,1.02,1.01,2.96,3.26,4.27
8000,18,58,13.1,0.0,0.0,0.3,12.7,0.0,1.01,11.2,32,223,15.90,0.00,45,12,1,0.0,1.01,1.01,1.01,3.88,3.76,6.90
9000,3,199,11.2,0.0,0.0,0.0,11.2,0.0,1.01,17.4,67,238,15.90,0.00,194,4,1,0.0,1.01,1.01,1.01,2.87,3.49,3.83
9000,2,164,7.6,0.1,0.0,0.0,7.5,0.0,1.02,18.7,27,191,11.08,0.00,2,158,4,0.0,1.03,1.02,1.03,2.27,3.66,3.00
9000,17,150,11.6,0.0,0.0,0.1,11.5,0.0,1.03,17.1,58,228,15.85,0.00,94,56,0,0.0,1.02,1.03,1.03,2.81,3.33,4.17
9000,18,76,12.3,0.0,0.0,0.1,12.2,0.0,1.00,11.8,23,148,11.24,0.00,65,11,0,0.0,1.00,1.00,1.00,3.67,3.08,7.24
9000,31,44,10.4,0.2,0.0,0.1,10.1,0.0,1.06,16.8,17,230,14.74,0.00,44,0,0,0.0,1.06,1.05,1.07,2.82,2.45,5.25
9000,30,31,11.2,0.0,0.0,0.0,11.2,0.0,1.00,17.2,15,140,10.36,0.00,5,25,1,0.0,1.00,1.00,1.00,3.00,3.06,4.35
10000,3,212,11.9,0.0,0.0,0.0,11.9,0.0,1.00,16.8,64,228,15.79,0.00,212,0,0,0.0,1.00,1.00,1.00,2.88,3.54,4.09
10000,17,171,11.7,0.0,0.0,0.2,11.5,0.0,1.00,16.7,63,198,13.56,0.00,104,67,0,0.0,1.00,1.00,1.00,2.79,3.29,4.34
10000,2,165,7.1,0.0,0.0,0.0,7.1,0.0,1.03,19.2,23,247,13.96,0.00,0,160,5,0.0,1.03,1.06,1.02,2.36,3.59,2.84
10000,18,133,11.9,0.0,0.0,0.1,11.7,0.0,1.00,12.5,40,237,16.38,0.00,107,26,0,0.0,1.00,1.00,1.00,3.52,2.86,7.30
10000,31,33,8.6,0.1,0.0,0.0,8.5,0.0,1.03,18.2,13,339,20.24,0.00,33,0,0,0.0,1.03,1.03,1.03,2.39,2.36,4.52
10000,30,8,16.5,1.0,1.9,3.4,10.2,0.0,1.16,13.5,4,102,9.00,0.00,0,8,0,0.2,1.00,1.28,1.17,3.75,4.25,5.00
11000,17,247,11.6,0.0,0.0,0.1,11.4,0.0,1.00,16.8,61,257,17.18,0.00,182,64,1,0.0,1.00,1.00,1.00,2.77,3.34,4.30
11000,3,210,12.0,0.1,0.0,0.2,11.7,0.0,1.01,16.4,69,232,16.05,0.00,210,0,0,0.0,1.01,1.01,1.01,2.80,3.60,4.20
11000,2,134,8.8,0.0,0.0,0.0,8.8,0.0,1.02,17.8,25,229,13.81,0.00,0,134,0,0.0,1.00,1.09,1.02,2.53,3.84,3.29
11000,18,124,11.3,0.0,0.0,0.1,11.2,0.0,1.00,13.8,37,224,15.12,0.00,73,50,1,0.0,1.00,1.00,1.00,3.35,2.66,7.15
11000,31,25,10.9,0.6,0.0,0.0,10.3,0.0,1.20,15.2,19,308,20.65,0.00,23,0,2,0.0,1.22,1.13,1.26,3.20,2.52,6.08
11000,48,21,12.5,0.0,0.0,0.0,12.5,0.0,1.00,15.0,9,206,15.92,0.00,21,0,0,0.0,1.00,1.00,1.00,2.86,2.81,5.90
12000,17,313,11.4,0.0,0.0,0.2,11.2,0.0,1.00,16.9,70,312,20.74,0.00,198,105,10,0.0,1.00,1.00,1.00,2.72,3.35,4.19
12000,3,232,11.6,0.0,0.0,0.2,11.4,0.0,1.00,16.7,79,240,16.45,0.00,231,0,1,0.0,1.00,1.00,1.00,2.95,3.43,4.23
12000,2,134,8.5,0.3,0.0,0.0,8.2,0.0,1.09,17.9,28,218,12.91,0.00,0,133,1,0.0,1.03,1.15,1.09,2.46,4.09,2.99
12000,18,52,10.2,0.0,0.0,0.1,10.1,0.0,1.00,12.7,16,328,21.27,0.00,36,15,1,0.0,1.00,1.00,1.00,3.58,2.83,7.23
12000,48,7,10.4,0.0,0.0,0.1,10.3,0.0,1.00,17.1,3,281,19.55,0.00,7,0,0,0.0,1.00,1.00,1.00,2.71,2.00,5.43
12000,31,6,10.3,0.0,0.0,0.0,10.3,0.0,1.00,14.7,3,316,20.55,0.00,6,0,0,0.0,1.00,1.00,1.00,3.17,2.67,6.00
13000,17,248,10.8,0.0,0.0,0.1,10.6,0.0,1.00,17.3,55,382,24.55,0.00,196,52,0,0.0,1.00,1.00,1.00,2.54,3.23,4.10
13000,3,216,9.6,0.0,0.0,0.0,9.6,0.0,1.00,17.9,51,267,16.88,0.00,216,0,0,0.0,1.00,1.00,1.00,2.59,3.43,3.61
13000,2,140,8.2,0.1,0.0,0.0,8.1,0.0,1.07,17.8,28,194,11.66,0.00,0,139,1,0.0,1.18,1.24,1.05,2.51,4.04,3.06
13000,18,70,10.8,0.0,0.0,0.2,10.6,0.0,1.00,11.1,11,238,16.50,0.00,51,19,0,0.0,1.00,1.00,1.00,3.37,2.77,7.93
13000,31,7,11.4,0.0,0.0,0.7,10.7,0.0,1.00,13.7,3,360,24.45,0.00,7,0,0,0.0,1.00,1.00,1.00,3.71,3.00,6.14
14000,17,314,10.8,0.0,0.0,0.1,10.7,0.0,1.00,17.2,63,425,27.47,0.00,211,103,0,0.0,1.00,1.00,1.00,2.60,3.31,4.08
14000,2,140,8.8,0.0,0.0,0.0,8.8,0.0,1.00,17.6,23,245,14.89,0.00,0,138,2,0.0,1.00,1.01,1.01,2.41,4.17,3.04
14000,3,135,9.7,0.0,0.0,0.1,9.5,0.0,1.02,17.7,36,247,15.46,0.00,134,0,1,0.0,1.02,1.02,1.02,2.76,3.47,3.69
14000,18,67,9.1,0.0,0.0,0.1,9.0,0.0,1.00,14.2,16,366,22.68,0.00,53,12,2,0.0,1.00,1.00,1.00,3.33,2.42,7.00
14000,31,15,12.2,0.0,0.0,0.3,11.9,0.0,1.00,12.8,9,155,10.78,0.00,15,0,0,0.0,1.00,1.00,1.00,3.73,4.13,5.93
15000,17,257,10.7,0.0,0.0,0.0,10.7,0.0,1.00,17.3,47,489,31.32,0.00,209,47,1,0.0,1.00,1.00,1.00,2.61,3.27,4.09
15000,2,151,8.8,0.1,0.1,0.0,8.6,0.0,1.04,17.6,24,269,16.33,0.00,0,150,1,0.0,1.07,1.07,1.03,2.48,4.22,2.98
15000,3,123,8.9,0.0,0.0,0.0,8.9,0.0,1.00,18.5,34,314,18.85,0.00,123,0,0,0.0,1.00,1.00,1.00,2.51,3.21,3.54
15000,18,96,10.2,0.0,0.0,0.2,10.0,0.0,1.00,12.9,22,332,20.61,0.00,68,28,0,0.0,1.00,1.00,1.00,3.45,2.59,7.47
15000,31,6,9.0,0.0,0.0,0.0,9.0,0.0,1.00,18.3,4,201,12.52,0.00,6,0,0,0.0,1.00,1.00,1.00,3.17,2.83,4.00
16000,17,288,10.7,0.0,0.0,0.1,10.6,0.0,1.00,17.5,71,403,26.13,0.00,228,60,0,0.0,1.00,1.00,1.00,2.65,3.19,4.06
16000,3,145,9.8,0.0,0.0,0.0,9.7,0.0,1.00,17.8,36,369,22.25,0.00,145,0,0,0.0,1.00,1.00,1.00,2.76,3.44,3.68
16000,2,143,8.7,0.0,0.0,0.0,8.7,0.0,1.03,18.0,20,255,15.92,0.00,0,143,0,0.0,1.03,1.03,1.02,2.34,4.01,3.01
16000,18,83,8.7,0.0,0.0,0.1,8.6,0.0,1.00,14.6,14,359,22.00,0.00,68,14,1,0.0,1.00,1.00,1.00,2.99,2.13,7.19
17000,17,217,11.3,0.0,0.0,0.1,11.2,0.0,1.00,17.0,58,477,30.97,0.00,213,3,1,0.0,1.00,1.00,1.00,2.48,3.41,4.14
17000,2,148,9.1,0.0,0.0,0.0,9.1,0.0,1.00,18.0,28,257,16.29,0.00,0,147,1,0.0,1.00,1.00,1.00,2.32,3.95,3.04
17000,18,122,8.8,0.0,0.0,0.3,8.5,0.0,1.00,14.8,20,353,21.52,0.00,113,9,0,0.0,1.00,1.00,1.00,3.22,2.15,7.18
17000,3,119,9.3,0.0,0.0,0.1,9.3,0.0,1.00,18.1,36,354,21.41,0.00,119,0,0,0.0,1.00,1.00,1.00,2.55,3.51,3.48
17000,84,66,10.6,0.0,0.0,0.0,10.6,0.0,1.00,16.8,23,307,19.73,0.00,66,0,0,0.0,1.00,1.00,1.00,2.70,3.05,4.53
18000,17,277,11.3,0.0,0.0,0.1,11.2,0.0,1.00,17.1,67,399,26.06,0.00,228,49,0,0.0,1.00,1.00,1.00,2.57,3.38,4.09
18000,2,163,8.7,0.1,0.0,0.0,8.6,0.0,1.01,18.3,25,217,13.25,0.00,0,160,3,0.0,1.00,1.04,1.01,2.10,3.94,2.93
18000,3,134,8.6,0.0,0.0,0.1,8.5,0.0,1.00,18.8,24,309,18.17,0.00,134,0,0,0.0,1.00,1.00,1.00,2.66,3.28,3.34
18000,18,92,8.7,0.0,0.0,0.1,8.6,0.0,1.00,15.1,18,425,25.29,0.00,88,3,1,0.0,1.00,1.00,1.00,3.12,2.12,7.11
18000,84,35,10.6,0.0,0.0,0.3,10.3,0.0,1.00,17.4,10,271,18.28,0.00,35,0,0,0.0,1.00,1.00,1.00,2.83,3.17,4.14
18000,87,24,8.8,0.0,0.0,0.1,8.7,0.0,1.00,18.2,10,358,21.55,0.00,23,0,1,0.0,1.00,1.00,1.00,2.08,3.17,3.71
19000,17,239,11.2,0.0,0.0,0.1,11.0,0.0,1.00,17.2,49,489,31.52,0.00,229,10,0,0.0,1.00,1.00,1.00,2.55,3.38,4.07
19000,2,169,8.8,0.0,0.0,0.0,8.8,0.0,1.02,18.3,34,229,14.50,0.00,0,166,3,0.0,1.05,1.05,1.01,2.22,3.98,2.92
19000,3,120,8.4,0.0,0.0,0.0,8.4,0.0,1.00,18.9,26,342,20.30,0.00,120,0,0,0.0,1.00,1.00,1.00,2.40,3.33,3.27
19000,84,96,10.9,0.0,0.0,0.0,10.9,0.0,1.00,17.1,26,287,19.37,0.00,96,0,0,0.0,1.00,1.00,1.00,2.67,3.16,4.35
19000,18,90,8.9,0.0,0.0,0.3,8.5,0.0,1.00,14.8,19,452,26.90,0.00,80,10,0,0.0,1.00,1.00,1.00,3.17,2.23,6.94
19000,91,61,9.0,0.0,0.0,0.0,9.0,0.0,1.00,17.6,13,279,17.61,0.00,2,58,1,0.0,1.00,1.00,1.00,2.57,3.31,3.89
19000,87,14,8.6,0.0,0.0,0.0,8.6,0.0,1.00,18.3,4,250,14.36,0.00,14,0,0,0.0,1.00,1.00,1.00,2.57,3.00,3.86
20000,17,198,10.8,0.0,0.0,0.2,10.5,0.0,1.00,17.4,40,480,30.35,0.00,196,2,0,0.0,1.00,1.00,1.00,2.62,3.22,4.08
20000,2,165,9.1,0.0,0.0,0.0,9.1,0.0,1.00,18.0,41,199,12.33,0.00,0,156,9,0.0,1.00,1.00,1.00,2.29,4.05,2.96
20000,3,148,8.9,0.0,0.0,0.0,8.9,0.0,1.00,18.3,34,342,20.23,0.00,148,0,0,0.0,1.00,1.00,1.00,2.61,3.50,3.38
20000,18,95,9.1,0.0,0.0,0.2,8.9,0.0,1.00,14.0,22,370,22.44,0.00,80,14,1,0.0,1.00,1.00,1.00,3.23,2.16,7.62
20000,84,42,12.8,0.0,0.0,0.0,12.7,0.0,1.00,15.4,19,417,30.54,0.00,42,0,0,0.0,1.00,1.00,1.00,3.05,3.19,5.19
20000,91,30,9.3,0.0,0.0,0.0,9.3,0.0,1.00,17.5,9,220,13.74,0.00,0,30,0,0.0,1.00,1.00,1.00,2.90,3.30,3.97
21000,17,221,10.8,0.0,0.1,0.0,10.7,0.0,1.01,17.5,38,485,30.86,0.00,221,0,0,0.0,1.00,1.01,1.00,2.54,3.23,4.04
21000,2,150,9.4,0.0,0.0,0.0,9.4,0.0,1.00,17.5,28,256,16.85,0.00,0,150,0,0.0,1.00,1.00,1.00,2.31,4.18,3.05
21000,18,116,9.9,0.0,0.0,0.2,9.7,0.0,1.01,13.6,26,318,20.08,0.00,96,18,2,0.0,1.01,1.01,1.01,3.27,2.19,7.64
21000,3,112,8.6,0.0,0.0,0.3,8.3,0.0,1.00,18.7,26,381,21.71,0.00,112,0,0,0.0,1.00,1.01,1.01,2.48,3.53,3.15
21000,84,27,13.2,0.0,0.0,0.0,13.2,0.0,1.00,15.1,12,446,32.01,0.00,27,0,0,0.0,1.00,1.00,1.00,3.15,3.26,5.19
21000,91,10,8.7,0.0,0.0,0.0,8.7,0.0,1.00,18.2,5,240,15.71,0.00,0,10,0,0.0,1.00,1.00,1.00,2.60,3.00,3.90
22000,17,199,10.9,0.0,0.1,0.1,10.7,0.0,1.00,17.4,34,481,30.63,0.00,198,1,0,0.0,1.00,1.00,1.00,2.75,3.23,4.10
22000,2,147,9.4,0.1,0.0,0.0,9.4,0.0,1.02,17.7,30,271,17.13,0.00,0,147,0,0.0,1.00,1.05,1.02,2.16,4.09,3.07
22000,18,135,9.0,0.0,0.0,0.1,8.9,0.0,1.00,14.3,22,317,19.65,0.00,117,17,1,0.0,1.00,1.00,1.00,3.24,2.13,7.56
22000,3,109,8.3,0.0,0.0,0.0,8.3,0.0,1.00,18.7,19,450,26.46,0.00,109,0,0,0.0,1.00,1.00,1.00,2.23,3.54,3.10
22000,101,31,10.7,0.0,0.0,0.0,10.7,0.0,1.00,17.2,13,396,23.60,0.00,31,0,0,0.0,1.00,1.00,1.00,2.84,3.23,4.19
22000,84,30,11.8,0.0,0.0,0.0,11.8,0.0,1.00,16.5,17,292,20.17,0.00,30,0,0,0.0,1.00,1.00,1.00,2.93,3.40,4.37
22000,91,7,9.3,0.0,0.0,0.0,9.3,0.0,1.00,17.4,2,220,14.18,0.00,0,7,0,0.0,1.00,1.00,1.00,2.00,3.29,4.00
23000,17,197,10.7,0.0,0.1,0.2,10.4,0.0,1.00,17.5,36,469,29.92,0.00,195,2,0,0.0,1.00,1.00,1.00,2.77,3.20,4.09
23000,2,165,8.8,0.0,0.0,0.0,8.7,0.0,1.00,18.2,27,241,15.41,0.00,0,162,3,0.0,1.01,1.00,1.00,2.18,3.91,2.98
23000,18,125,9.1,0.0,0.0,0.1,9.0,0.0,1.00,14.1,23,370,23.17,0.00,120,5,0,0.0,1.00,1.00,1.00,3.29,2.16,7.47
23000,3,63,10.0,0.0,0.0,0.3,9.7,0.0,1.00,17.6,22,399,25.01,0.00,63,0,0,0.0,1.00,1.00,1.00,2.46,3.98,3.24
23000,84,46,11.6,0.0,0.0,0.0,11.6,0.0,1.00,17.0,16,358,24.30,0.00,46,0,0,0.0,1.00,1.00,1.00,2.76,3.20,4.33
23000,101,19,10.7,0.0,0.0,0.0,10.7,0.0,1.00,16.9,9,320,19.47,0.00,19,0,0,0.0,1.00,1.00,1.00,3.00,2.95,4.58
23000,105,18,11.4,0.0,0.0,0.0,11.4,0.0,1.00,17.0,8,309,22.77,0.00,0,17,1,0.0,1.00,1.00,1.00,2.44,3.39,4.11
24000,18,149,9.4,0.0,0.0,0.1,9.3,0.0,1.00,14.3,32,358,22.30,0.00,146,1,2,0.0,1.00,1.00,1.00,3.19,2.29,7.23
24000,2,143,9.5,0.0,0.0,0.0,9.5,0.0,1.00,17.8,27,239,15.55,0.00,0,143,0,0.0,1.00,1.00,1.00,2.08,3.99,3.08
24000,17,138,10.4,0.0,0.1,0.1,10.2,0.0,1.00,17.5,24,501,32.09,0.00,138,0,0,0.0,1.00,1.00,1.00,2.49,3.26,4.01
24000,107,68,10.5,0.0,0.0,0.0,10.5,0.0,1.00,15.7,15,326,21.50,0.00,0,68,0,0.0,1.00,1.00,1.00,2.15,4.16,4.00
24000,3,60,9.4,0.0,0.0,0.0,9.4,0.0,1.00,18.1,15,348,21.59,0.00,60,0,0,0.0,1.00,1.00,1.00,2.30,3.63,3.33
24000,84,45,12.3,0.3,0.0,0.0,12.0,0.0,1.07,16.3,12,290,18.85,0.00,45,0,0,0.0,1.09,1.07,1.06,2.89,3.20,4.67
24000,108,24,13.3,0.0,0.0,0.0,13.3,0.0,1.00,16.2,8,568,40.47,0.00,24,0,0,0.0,1.00,1.00,1.00,2.50,3.79,4.08
24000,105,17,13.4,0.0,0.0,0.0,13.4,0.0,1.00,15.4,6,291,20.99,0.00,0,17,0,0.0,1.00,1.00,1.00,2.88,3.94,4.35
25000,2,165,9.0,0.1,0.0,0.0,8.9,0.0,1.04,18.0,31,233,14.97,0.00,0,164,1,0.0,1.03,1.07,1.03,2.13,3.93,3.05
25000,17,158,10.4,0.0,0.0,0.0,10.4,0.0,1.00,17.6,34,452,28.62,0.00,158,0,0,0.0,1.00,1.00,1.00,2.52,3.19,3.99
25000,18,137,9.0,0.0,0.0,0.1,8.9,0.0,1.00,14.5,21,377,23.03,0.00,125,11,1,0.0,1.00,1.00,1.00,3.19,2.26,7.15
25000,107,73,9.5,0.0,0.0,0.0,9.5,0.0,1.00,16.7,13,330,21.95,0.00,0,73,0,0.0,1.00,1.00,1.00,2.34,3.81,3.86
25000,3,54,8.9,0.0,0.0,0.0,8.8,0.0,1.00,18.6,16,359,22.37,0.00,54,0,0,0.0,1.00,1.00,1.00,2.15,3.46,3.22
25000,105,28,14.1,0.0,0.0,0.0,14.1,0.0,1.00,15.1,8,256,20.60,0.00,0,28,0,0.0,1.00,1.00,1.00,2.39,4.04,4.39
25000,112,26,11.8,0.0,0.0,0.0,11.8,0.0,1.00,17.2,9,223,16.24,0.00,0,26,0,0.0,1.00,1.00,1.00,2.27,4.00,3.42
