step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
120000,1010,1.383,0.048,14.62,44408,41154,358,0,2896,0,536655.8,0.0,0.001,0.180,0.293,0.526,964,8.48,2.13,0.01,0.23,0.01,0.22,0.00,0.13,8.45,2.08,0.00,0.00,0.001,0.020,90,0.203,0.985,0.000,0.000,0.015,33965,25559,4,0.606,0.025,0.002,23677,0.132,0.214,0.001,53.83,22776,0,0.000,0.000,0.000,290748,1.00,18.18,0.000,0.000,0.000,7,8,11,21,8561,0.033,0.01,0.0063,0.002,1,0.150,0.000,0.257,0.027,1.93,3.76,3.15,0.00,0.000,1.00,1.01,1.00,0.150,0.00136,109.36
130000,984,1.419,0.049,14.37,42279,39192,264,0,2849,0,503661.2,0.0,0.001,0.183,0.308,0.508,1045,8.47,2.58,0.02,0.27,0.01,0.27,0.00,0.07,8.44,2.59,0.00,0.00,0.002,0.035,94,0.205,0.984,0.000,0.000,0.016,31643,23927,4,0.428,0.357,0.002,16051,0.137,0.186,0.001,50.53,20902,0,0.000,0.000,0.000,300403,1.02,18.50,0.000,0.000,0.000,6,8,11,42,8339,0.032,0.03,0.0061,0.000,1,0.160,0.000,0.261,0.023,1.96,3.64,3.12,0.00,0.000,1.02,1.02,1.01,0.160,0.00129,112.64
140000,1068,1.372,0.045,14.42,44855,41571,322,0,2878,2,523729.7,0.5,0.003,0.166,0.318,0.513,999,8.46,2.52,0.00,0.00,0.01,0.29,0.00,0.10,8.44,2.50,0.00,0.00,0.001,0.022,81,0.180,0.987,0.000,0.000,0.013,33354,26412,4,0.320,0.068,0.003,16338,0.135,0.177,0.001,52.62,21600,0,0.230,0.000,0.000,231830,1.00,18.44,0.000,0.000,0.000,6,8,11,43,9033,0.034,0.01,0.0058,0.000,0,0.132,0.000,0.258,0.022,1.89,3.78,3.00,0.00,0.000,1.00,1.00,1.00,0.132,0.00116,110.57
150000,1069,1.354,0.047,14.34,47919,44570,373,0,2975,0,542806.1,0.0,0.008,0.158,0.319,0.515,964,8.16,2.18,0.02,0.36,0.00,0.00,0.00,0.09,8.13,2.13,0.00,0.00,0.000,0.000,73,0.264,0.984,0.000,0.000,0.016,35698,28712,3,0.385,0.323,0.001,18014,0.120,0.185,0.001,54.53,22430,0,0.000,0.000,0.000,200586,1.01,18.68,0.000,0.000,0.000,7,8,10,33,8719,0.033,0.00,0.0062,0.002,3,0.115,0.000,0.255,0.020,1.94,3.60,3.06,0.00,0.000,1.02,1.02,1.01,0.115,0.00113,108.67
160000,1040,1.364,0.047,14.38,47946,44674,371,0,2930,4,537573.4,0.0,0.005,0.160,0.329,0.506,975,8.09,1.80,0.01,0.40,0.00,0.03,0.02,0.29,8.06,1.80,0.00,0.00,0.000,0.001,65,0.252,0.986,0.000,0.000,0.014,35765,29590,6,0.311,0.072,0.005,36160,0.113,0.182,0.001,53.92,22763,0,0.000,0.000,0.000,217292,1.01,18.69,0.000,0.001,0.000,6,8,10,22,8412,0.032,0.00,0.0064,0.014,1,0.124,0.000,0.262,0.021,1.91,3.62,3.03,0.00,0.000,1.01,1.00,1.00,0.124,0.00115,109.27
170000,1077,1.354,0.044,13.93,47371,44034,374,0,2926,0,531795.6,0.0,0.002,0.155,0.327,0.516,984,8.20,2.63,0.03,0.48,0.03,0.82,0.03,0.45,8.11,2.50,0.00,0.00,0.001,0.021,88,0.292,0.978,0.000,0.000,0.022,35332,28746,7,0.432,0.088,0.011,67285,0.087,0.179,0.001,53.38,22611,0,0.000,0.000,0.000,225367,1.02,18.64,0.000,0.000,0.000,7,8,10,52,8835,0.034,0.00,0.0061,0.008,3,0.133,0.000,0.264,0.020,1.94,3.60,3.08,0.00,0.000,1.04,1.04,1.02,0.133,0.00106,109.82
180000,1039,1.392,0.048,13.24,48744,44952,361,0,3469,0,535212.8,0.0,0.001,0.154,0.316,0.529,1014,8.10,2.23,0.00,0.09,0.01,0.16,0.00,0.00,8.09,2.22,0.00,0.00,0.000,0.011,64,0.410,0.982,0.000,0.000,0.018,34948,29485,4,0.633,0.000,0.000,46770,0.094,0.179,0.001,53.84,21746,0,0.000,0.000,0.000,241768,1.00,18.87,0.000,0.000,0.000,7,8,10,44,8413,0.032,0.00,0.0064,0.008,3,0.141,0.000,0.261,0.020,2.01,3.49,3.08,0.00,0.000,1.00,1.00,1.00,0.141,0.00110,109.36
190000,1059,1.315,0.049,13.69,47927,44117,301,0,3489,5,532725.8,1.1,0.000,0.151,0.312,0.537,1036,8.02,2.69,0.02,0.53,0.00,0.09,0.00,0.08,7.99,2.67,0.00,0.00,0.001,0.023,68,0.389,0.988,0.000,0.000,0.012,34267,27429,2,0.505,0.271,0.003,22222,0.118,0.175,0.000,53.64,21197,0,0.222,0.000,0.000,259938,1.01,18.77,0.000,0.000,0.000,7,8,9,52,8496,0.032,0.01,0.0063,0.013,0,0.155,0.000,0.261,0.019,1.92,3.55,3.07,0.00,0.001,1.01,1.02,1.01,0.155,0.00105,109.56
200000,1058,1.346,0.050,13.53,47831,44091,353,0,3388,4,534566.8,0.0,0.001,0.145,0.315,0.540,1022,8.07,2.35,0.01,0.27,0.01,0.16,0.00,0.12,8.05,2.20,0.00,0.00,0.001,0.010,65,0.418,0.988,0.000,0.000,0.012,34559,27399,5,0.538,0.003,0.001,30360,0.103,0.178,0.000,53.80,20852,0,0.000,0.000,0.000,232490,1.00,18.76,0.000,0.000,0.000,7,8,9,43,8538,0.033,0.00,0.0063,0.002,4,0.144,0.000,0.260,0.020,1.97,3.54,3.08,0.00,0.000,1.00,1.01,1.00,0.144,0.00104,109.40
210000,1020,1.368,0.048,13.60,47141,43460,328,0,3391,2,530529.4,0.6,0.001,0.152,0.322,0.525,1038,8.24,2.81,0.01,0.24,0.02,0.53,0.00,0.07,8.21,2.76,0.00,0.00,0.001,0.020,77,0.448,0.985,0.000,0.000,0.015,33676,26326,4,0.613,0.018,0.002,39452,0.116,0.177,0.000,53.33,21044,0,0.289,0.000,0.000,241024,1.01,18.85,0.000,0.000,0.000,7,8,10,45,8403,0.032,0.00,0.0063,0.020,3,0.145,0.000,0.261,0.020,2.06,3.47,3.11,0.00,0.000,1.01,1.01,1.01,0.145,0.00112,109.87
220000,1012,1.360,0.047,13.70,45424,41842,331,0,3259,0,508541.8,0.0,0.001,0.160,0.344,0.496,1072,8.37,2.25,0.01,0.21,0.00,0.03,0.00,0.00,8.36,2.28,0.00,0.00,0.000,0.003,65,0.400,0.991,0.000,0.000,0.009,33450,26250,4,0.627,0.013,0.000,51758,0.105,0.176,0.000,51.01,20685,0,0.000,0.000,0.000,267186,1.01,18.80,0.000,0.000,0.000,7,8,10,41,8470,0.032,0.00,0.0060,0.033,0,0.160,0.000,0.269,0.025,1.94,3.51,3.10,0.00,0.000,1.01,1.01,1.01,0.160,0.00112,112.18
230000,1080,1.399,0.046,13.73,46489,42427,343,0,3651,0,528005.8,0.0,0.000,0.151,0.335,0.514,1036,8.05,2.23,0.02,0.37,0.00,0.13,0.01,0.23,8.01,2.24,0.00,0.00,0.000,0.007,79,0.391,0.986,0.000,0.000,0.014,33425,25232,4,0.495,0.025,0.004,38370,0.125,0.174,0.000,53.10,20508,0,0.000,0.000,0.000,231803,1.02,18.77,0.000,0.000,0.000,7,8,9,41,8698,0.033,0.00,0.0061,0.000,0,0.141,0.000,0.259,0.023,1.91,3.55,3.07,0.00,0.000,1.03,1.03,1.01,0.141,0.00105,110.10
240000,1043,1.386,0.046,13.38,47504,43398,361,0,3782,0,533243.1,0.0,0.000,0.148,0.333,0.519,1055,8.26,3.05,0.02,0.36,0.02,0.37,0.00,0.12,8.22,2.86,0.00,0.00,0.001,0.014,68,0.494,0.991,0.000,0.000,0.009,33822,28034,5,0.630,0.006,0.001,33685,0.123,0.084,0.000,53.66,19887,0,0.000,0.000,0.000,216854,1.01,18.88,0.000,0.000,0.000,7,8,9,58,8614,0.033,0.00,0.0062,0.001,7,0.133,0.000,0.259,0.019,2.03,3.49,3.07,0.00,0.000,1.00,1.01,1.01,0.133,0.00109,109.54
250000,959,1.333,0.044,13.31,46630,42875,357,0,3482,0,526177.8,0.0,0.000,0.143,0.327,0.530,1069,8.02,1.99,0.03,0.65,0.00,0.03,0.00,0.10,7.98,1.94,0.00,0.00,0.001,0.032,66,0.446,0.987,0.000,0.000,0.013,33435,28416,4,0.588,0.000,0.001,36357,0.131,0.103,0.000,52.96,19394,0,0.000,0.000,0.000,208739,1.01,18.92,0.000,0.000,0.000,7,8,9,44,7690,0.029,0.00,0.0069,0.000,2,0.134,0.000,0.261,0.021,2.00,3.49,3.05,0.00,0.000,1.01,1.02,1.01,0.134,0.00114,110.24
260000,973,1.360,0.043,13.50,41790,38415,297,0,3064,0,477562.3,0.0,0.001,0.155,0.331,0.513,1166,8.07,2.90,0.03,0.48,0.00,0.06,0.03,0.51,8.01,2.64,0.00,0.00,0.000,0.007,64,0.453,0.983,0.000,0.000,0.017,29786,24582,4,0.563,0.002,0.004,25977,0.144,0.077,0.000,48.00,18618,0,0.000,0.000,0.000,244096,1.02,18.95,0.000,0.000,0.000,7,8,9,55,7848,0.030,0.04,0.0061,0.000,1,0.158,0.000,0.260,0.025,1.96,3.50,3.03,0.00,0.000,1.03,1.03,1.01,0.158,0.00105,115.16
270000,1026,1.337,0.042,13.28,45694,41903,378,0,3360,5,515922.9,0.9,0.000,0.145,0.335,0.520,1069,8.02,2.03,0.00,0.08,0.01,0.19,0.00,0.00,8.01,2.00,0.00,0.00,0.001,0.011,67,0.406,0.990,0.000,0.000,0.010,33466,27866,4,0.534,0.038,0.000,27171,0.127,0.076,0.000,51.82,19915,0,0.187,0.000,0.000,206278,1.00,18.86,0.000,0.003,0.000,7,8,9,35,8230,0.031,0.00,0.0063,0.000,1,0.134,0.000,0.261,0.023,1.90,3.55,3.02,0.00,0.000,1.01,1.01,1.00,0.134,0.00104,111.38
280000,1062,1.371,0.043,12.98,44517,40732,310,1,3438,10,502193.7,0.7,0.000,0.152,0.329,0.518,1130,8.13,2.48,0.00,0.10,0.00,0.00,0.00,0.00,8.13,2.49,0.00,0.00,0.000,0.000,61,0.450,0.990,0.000,0.000,0.010,32295,27242,3,0.587,0.030,0.000,17655,0.129,0.078,0.000,50.40,19376,533,0.072,0.000,0.000,223620,1.00,18.92,0.000,0.000,0.000,7,8,9,46,8636,0.033,0.01,0.0058,0.000,0,0.142,0.000,0.264,0.025,2.06,3.55,2.99,0.00,0.000,1.00,1.00,1.00,0.142,0.00101,112.79
290000,1007,1.335,0.040,13.47,47376,43630,362,0,3439,10,532873.0,1.4,0.000,0.151,0.333,0.515,1082,8.13,2.39,0.01,0.18,0.01,0.15,0.01,0.31,8.10,2.35,0.00,0.00,0.002,0.035,62,0.393,0.973,0.000,0.000,0.027,34475,29972,3,0.535,0.000,0.001,25851,0.122,0.070,0.000,53.41,19640,0,0.144,0.000,0.000,208078,1.01,18.92,0.000,0.000,0.000,7,8,9,44,8184,0.031,0.00,0.0065,0.000,6,0.127,0.000,0.257,0.024,1.92,3.55,3.00,0.00,0.000,1.01,1.01,1.01,0.127,0.00114,109.78
300000,1066,1.372,0.044,13.42,47177,43306,400,0,3412,2,530087.9,0.2,0.000,0.145,0.343,0.512,1063,8.10,2.49,0.02,0.51,0.00,0.13,0.01,0.11,8.07,2.51,0.00,0.00,0.002,0.039,69,0.414,0.977,0.000,0.000,0.023,34708,28884,3,0.410,0.266,0.003,29488,0.127,0.076,0.000,53.19,19577,0,0.086,0.000,0.000,202985,1.01,18.90,0.000,0.000,0.000,6,8,9,46,8639,0.033,0.00,0.0062,0.000,3,0.128,0.000,0.255,0.023,1.98,3.56,3.00,0.00,0.000,1.01,1.01,1.01,0.128,0.00103,110.01
310000,1052,1.394,0.044,13.41,47978,43479,333,0,4180,3,537547.5,0.3,0.000,0.153,0.334,0.512,1063,7.98,2.24,0.00,0.10,0.00,0.03,0.00,0.11,7.97,2.24,0.00,0.00,0.000,0.003,63,0.426,0.990,0.000,0.000,0.010,34319,27836,4,0.561,0.014,0.002,22187,0.137,0.077,0.000,53.93,19714,0,0.116,0.000,0.000,221610,1.00,19.00,0.000,0.000,0.000,6,8,9,49,8398,0.032,0.00,0.0064,0.010,3,0.131,0.000,0.253,0.023,1.89,3.54,2.97,0.00,0.000,1.00,1.00,1.00,0.131,0.00111,109.27
320000,1061,1.326,0.041,13.80,47531,43058,419,0,4045,1,529757.9,0.0,0.000,0.153,0.341,0.506,1050,7.91,2.84,0.01,0.23,0.01,0.18,0.05,0.90,7.84,2.63,0.00,0.00,0.002,0.036,65,0.395,0.981,0.000,0.000,0.019,35221,27536,4,0.513,0.016,0.005,29790,0.161,0.071,0.000,53.15,20887,0,0.000,0.000,0.000,270190,1.01,19.05,0.000,0.000,0.000,6,8,9,52,8395,0.032,0.00,0.0064,0.016,1,0.160,0.000,0.246,0.024,1.86,3.56,2.92,0.00,0.000,1.01,1.01,1.01,0.160,0.00105,110.05
330000,1022,1.384,0.044,13.35,46772,42558,397,0,3856,1,512584.6,0.0,0.000,0.158,0.340,0.502,1072,7.85,2.42,0.03,0.64,0.00,0.03,0.01,0.26,7.81,2.31,0.00,0.00,0.000,0.002,66,0.368,0.979,0.000,0.000,0.021,35552,28192,4,0.502,0.000,0.006,53993,0.157,0.075,0.000,51.54,20883,0,0.000,0.000,0.000,309854,1.01,18.92,0.000,0.000,0.000,7,8,8,49,8025,0.031,0.00,0.0064,0.036,2,0.182,0.000,0.249,0.026,1.87,3.54,3.00,0.00,0.000,1.01,1.01,1.01,0.182,0.00105,111.66
340000,1009,1.336,0.041,13.13,47598,42976,394,0,4241,1,520684.7,0.0,0.000,0.152,0.339,0.508,1075,7.99,2.07,0.01,0.19,0.00,0.10,0.03,0.39,7.95,2.06,0.00,0.00,0.000,0.004,66,0.527,0.984,0.000,0.000,0.016,35644,27480,4,0.347,0.085,0.006,47440,0.163,0.098,0.000,52.28,20860,0,0.000,0.000,0.000,289557,1.01,19.12,0.000,0.000,0.000,7,8,8,50,8060,0.031,0.01,0.0065,0.061,0,0.175,0.000,0.251,0.025,1.99,3.43,3.02,0.00,0.000,1.01,1.01,1.01,0.175,0.00106,110.91
350000,1036,1.338,0.040,13.70,48208,43576,422,0,4183,0,523082.7,0.0,0.000,0.143,0.339,0.518,1058,7.62,1.80,0.00,0.12,0.00,0.00,0.03,0.39,7.58,1.82,0.00,0.00,0.000,0.000,62,0.361,0.985,0.000,0.000,0.015,36435,28662,3,0.483,0.156,0.006,47430,0.181,0.070,0.000,52.58,20975,0,0.000,0.000,0.000,285050,1.00,19.00,0.000,0.000,0.000,7,8,8,35,7890,0.030,0.00,0.0067,0.037,1,0.181,0.000,0.247,0.025,1.84,3.54,2.98,0.00,0.000,1.00,1.00,1.00,0.181,0.00097,110.61
360000,1090,1.331,0.038,13.98,48301,43962,565,0,3720,0,522945.2,0.0,0.000,0.147,0.351,0.502,1019,7.65,1.82,0.00,0.10,0.00,0.10,0.03,0.44,7.61,1.79,0.00,0.00,0.000,0.012,73,0.392,0.992,0.000,0.000,0.008,39181,32421,3,0.579,0.000,0.006,82458,0.175,0.065,0.000,52.58,23613,0,0.000,0.000,0.000,330306,1.01,18.62,0.000,0.000,0.000,6,7,9,31,8339,0.032,0.00,0.0063,0.018,4,0.202,0.000,0.235,0.025,1.73,3.73,2.97,0.00,0.000,1.01,1.01,1.01,0.202,0.00092,110.61
370000,1075,1.355,0.041,13.74,49450,45069,557,0,3839,6,541777.5,0.0,0.000,0.144,0.350,0.506,977,7.89,2.16,0.03,0.60,0.00,0.00,0.07,0.89,7.78,2.00,0.00,0.00,0.000,0.000,75,0.322,0.988,0.000,0.000,0.012,38948,30729,4,0.340,0.172,0.012,74313,0.177,0.070,0.000,54.43,24280,0,0.000,0.000,0.000,308083,1.02,18.63,0.000,0.002,0.000,7,8,9,42,8477,0.032,0.00,0.0065,0.005,1,0.185,0.000,0.226,0.023,1.84,3.70,3.01,0.00,0.000,1.02,1.02,1.01,0.185,0.00097,108.77
380000,1071,1.379,0.039,13.82,49272,44821,571,0,3884,0,531292.4,0.0,0.000,0.134,0.359,0.507,1018,7.73,2.03,0.02,0.36,0.00,0.05,0.01,0.16,7.70,2.07,0.00,0.00,0.001,0.031,71,0.331,0.980,0.000,0.000,0.020,39623,31608,5,0.333,0.163,0.004,82115,0.168,0.082,0.000,53.37,22910,0,0.000,0.000,0.000,277843,1.01,18.64,0.000,0.000,0.000,7,8,9,42,8274,0.032,0.00,0.0064,0.012,3,0.184,0.000,0.238,0.027,1.67,3.70,2.99,0.00,0.000,1.01,1.01,1.01,0.184,0.00090,109.83
390000,1112,1.343,0.039,13.62,49815,45263,616,0,3895,15,536923.2,0.1,0.000,0.135,0.351,0.514,999,7.79,2.22,0.00,0.00,0.04,1.22,0.02,0.31,7.73,1.77,0.00,0.00,0.001,0.028,65,0.336,0.981,0.000,0.000,0.019,39948,32797,5,0.403,0.000,0.004,80250,0.170,0.071,0.000,53.96,23020,0,0.004,0.000,0.000,277880,1.00,18.74,0.000,0.000,0.000,7,8,8,50,8664,0.033,0.00,0.0062,0.015,2,0.181,0.000,0.235,0.028,1.77,3.65,2.99,0.00,0.000,1.00,1.00,1.00,0.181,0.00088,109.24
400000,1102,1.376,0.040,13.53,50993,46384,557,0,4062,0,555469.6,0.0,0.000,0.138,0.341,0.521,967,7.87,2.06,0.00,0.03,0.00,0.00,0.01,0.21,7.86,2.07,0.00,0.00,0.000,0.000,65,0.312,0.992,0.000,0.000,0.008,40152,33738,8,0.232,0.000,0.003,66813,0.176,0.079,0.000,55.81,23850,0,0.000,0.000,0.000,239907,1.00,18.62,0.000,0.000,0.000,7,8,10,51,8676,0.033,0.01,0.0064,0.002,2,0.149,0.000,0.229,0.031,1.79,3.66,3.04,0.00,0.000,1.00,1.00,1.00,0.149,0.00098,107.38
410000,1081,1.341,0.039,13.33,50398,45882,539,0,3998,0,546809.4,0.0,0.000,0.127,0.350,0.523,1003,8.02,2.09,0.02,0.55,0.00,0.00,0.02,0.42,7.98,1.97,0.00,0.00,0.000,0.000,77,0.312,0.978,0.000,0.000,0.022,39678,33884,5,0.339,0.006,0.009,66546,0.172,0.082,0.000,54.82,23145,0,0.000,0.000,0.000,225743,1.00,18.54,0.000,0.000,0.000,6,8,10,28,8671,0.033,0.00,0.0063,0.010,1,0.155,0.000,0.233,0.031,1.80,3.70,3.04,0.00,0.000,1.00,1.01,1.00,0.155,0.00091,108.37
420000,1053,1.400,0.042,13.14,50219,45642,508,0,4097,3,544408.4,0.0,0.000,0.129,0.352,0.519,1018,8.08,2.09,0.00,0.07,0.00,0.00,0.01,0.37,8.06,2.03,0.00,0.00,0.000,0.000,69,0.409,0.982,0.000,0.000,0.018,39379,33232,7,0.459,0.000,0.002,66647,0.170,0.072,0.000,54.59,22619,0,0.000,0.000,0.000,212980,1.00,18.85,0.000,0.000,0.000,6,8,10,29,8507,0.032,0.00,0.0064,0.016,1,0.146,0.000,0.238,0.031,1.88,3.56,3.01,0.00,0.000,1.00,1.00,1.00,0.146,0.00095,108.61
