step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
50000,0,27,6.04,0.00,0.00,0.07,5.96,0.00,1.00,0.000,0.001,930.8,0.0,2,14,2.52,1.00,1.00
60000,8,946,9.23,0.16,0.08,0.06,8.93,0.00,1.05,0.001,0.137,555060.1,3.4,8,0,5.23,1.05,1.04
60000,1,180,4.62,0.02,0.01,0.01,4.59,0.00,1.01,0.000,0.510,105808.2,0.2,3,0,2.00,1.02,1.00
60000,0,27,5.19,0.00,0.00,0.00,5.19,0.00,1.00,0.000,0.001,1063.5,0.4,4,16,2.11,1.00,1.00
70000,8,906,9.56,0.08,0.08,0.12,9.27,0.00,1.02,0.000,0.133,551237.9,5.2,10,0,5.25,1.02,1.02
70000,1,175,4.73,0.16,0.09,0.23,4.25,0.00,1.09,0.000,0.516,99486.4,0.8,2,0,2.17,1.07,1.14
70000,0,22,6.86,0.86,0.14,0.41,5.45,0.00,1.20,0.000,0.001,801.7,0.3,3,12,2.91,1.20,1.33
80000,8,952,9.34,0.11,0.05,0.07,9.11,0.00,1.04,0.001,0.131,555654.6,3.7,9,0,5.09,1.05,1.05
80000,1,157,5.15,0.02,0.00,0.15,4.98,0.00,1.01,0.000,0.478,104244.4,0.0,2,0,2.93,1.01,1.00
80000,0,22,7.36,0.18,0.00,0.55,6.64,0.00,1.05,0.000,0.001,950.3,0.0,3,9,3.18,1.08,1.08
90000,8,942,9.20,0.05,0.03,0.05,9.07,0.00,1.02,0.000,0.128,553932.7,5.0,8,1,5.40,1.01,1.01
90000,1,155,5.06,0.15,0.00,0.01,4.90,0.00,1.03,0.000,0.486,105416.7,0.0,2,0,2.83,1.05,1.04
90000,0,19,5.11,0.00,0.00,0.00,5.11,0.00,1.00,0.000,0.001,638.9,0.0,2,12,2.63,1.00,1.00
100000,8,950,9.34,0.11,0.10,0.03,9.10,0.00,1.03,0.002,0.117,554219.2,6.3,6,0,5.27,1.02,1.02
100000,1,183,4.58,0.03,0.01,0.00,4.55,0.00,1.02,0.000,0.488,106672.7,0.0,2,0,2.93,1.02,1.02
100000,0,17,5.71,0.00,0.00,0.00,5.71,0.00,1.00,0.000,0.001,594.9,0.0,2,13,3.41,1.00,1.00
110000,8,1007,9.02,0.10,0.08,0.05,8.79,0.00,1.03,0.001,0.124,555216.8,4.1,4,0,5.03,1.03,1.04
110000,1,162,4.67,0.02,0.01,0.03,4.61,0.00,1.01,0.000,0.481,104130.1,0.2,2,0,2.33,1.00,1.01
110000,0,25,6.24,0.00,0.00,0.00,6.24,0.00,1.00,0.000,0.001,769.1,0.0,2,11,2.92,1.00,1.00
120000,8,956,9.35,0.17,0.05,0.03,9.10,0.00,1.06,0.000,0.116,556751.4,8.0,9,0,5.34,1.05,1.05
120000,1,178,4.59,0.00,0.10,0.00,4.49,0.00,1.00,0.000,0.520,104883.0,1.6,2,0,2.40,1.00,1.00
120000,0,19,7.11,0.00,0.05,0.37,6.68,0.00,1.00,0.000,0.001,726.3,0.0,4,8,3.32,1.00,1.00
130000,8,960,9.28,0.17,0.05,0.06,9.00,0.00,1.07,0.000,0.116,558541.0,6.8,7,0,4.97,1.07,1.08
130000,1,165,4.93,0.01,0.02,0.01,4.88,0.00,1.01,0.000,0.510,104285.6,0.3,1,0,2.62,1.01,1.01
130000,0,28,6.75,0.00,0.14,0.04,6.57,0.00,1.00,0.000,0.001,842.4,0.0,2,14,3.00,1.00,1.00
140000,8,922,9.70,0.12,0.05,0.00,9.53,0.00,1.05,0.000,0.116,554747.3,1.8,5,0,5.29,1.05,1.06
140000,1,159,5.38,0.03,0.00,0.03,5.31,0.00,1.02,0.000,0.507,105435.1,0.2,1,0,2.91,1.03,1.04
140000,0,24,7.21,0.00,0.17,0.12,6.92,0.00,1.00,0.000,0.001,787.0,0.0,1,8,3.46,1.00,1.00
150000,8,935,9.35,0.06,0.07,0.03,9.18,0.00,1.02,0.000,0.114,553842.2,5.3,4,0,5.00,1.02,1.03
150000,1,158,5.25,0.00,0.00,0.08,5.17,0.00,1.00,0.000,0.503,105370.2,0.4,1,0,2.79,1.00,1.00
150000,0,22,5.59,0.00,0.00,0.00,5.59,0.00,1.00,0.000,0.001,777.0,0.0,1,13,3.14,1.00,1.00
160000,8,945,9.63,0.06,0.06,0.06,9.45,0.00,1.02,0.000,0.119,552834.6,1.1,6,12,5.19,1.02,1.02
160000,1,150,5.41,0.00,0.00,0.01,5.39,0.00,1.00,0.000,0.518,106646.2,0.3,2,2,3.47,1.00,1.00
160000,0,10,6.20,0.00,0.00,0.00,6.20,0.00,1.00,0.000,0.001,704.8,0.0,1,4,4.10,1.00,1.00
170000,8,948,9.58,0.07,0.09,0.04,9.37,0.00,1.03,0.001,0.119,551878.5,4.9,5,1,5.48,1.04,1.03
170000,1,155,5.38,0.00,0.01,0.03,5.34,0.00,1.00,0.000,0.499,103671.5,0.0,2,3,3.21,1.00,1.00
170000,0,12,6.83,0.00,0.00,0.00,6.83,0.00,1.00,0.000,0.001,589.5,0.0,2,7,3.67,1.00,1.00
180000,8,935,10.19,0.13,0.06,0.02,9.98,0.00,1.04,0.000,0.124,552177.3,4.8,5,0,5.69,1.03,1.05
180000,1,140,6.09,0.00,0.00,0.01,6.09,0.00,1.00,0.000,0.510,103581.3,0.0,2,0,3.38,1.00,1.00
180000,0,30,6.73,0.00,0.00,0.07,6.67,0.00,1.00,0.000,0.001,760.9,0.0,2,23,3.13,1.00,1.00
190000,8,924,10.01,0.09,0.04,0.04,9.84,0.00,1.03,0.000,0.120,552905.4,2.2,5,1,5.35,1.03,1.03
190000,1,133,6.04,0.00,0.03,0.02,5.99,0.00,1.00,0.000,0.506,102291.4,0.0,2,0,2.88,1.00,1.00
190000,0,25,6.60,0.00,0.00,0.00,6.60,0.00,1.00,0.000,0.001,823.0,0.0,2,11,2.64,1.00,1.00
200000,8,902,10.17,0.13,0.03,0.06,9.95,0.00,1.04,0.000,0.119,553389.2,1.2,4,0,5.18,1.02,1.05
200000,1,171,4.53,0.00,0.00,0.02,4.51,0.00,1.00,0.000,0.485,103872.3,0.0,2,0,2.15,1.00,1.00
200000,0,23,5.83,0.00,0.00,0.04,5.78,0.00,1.00,0.000,0.001,851.5,0.0,2,16,2.48,1.00,1.00
210000,8,935,9.66,0.18,0.02,0.04,9.42,0.00,1.06,0.000,0.119,550685.5,0.6,6,2,5.47,1.05,1.05
210000,1,125,6.56,0.00,0.02,0.14,6.40,0.00,1.00,0.000,0.505,102028.7,0.0,2,6,2.49,1.00,1.00
210000,0,9,8.22,0.00,0.00,0.11,8.11,0.00,1.00,0.000,0.001,684.0,0.0,3,6,2.67,1.00,1.00
220000,8,1005,9.29,0.18,0.03,0.03,9.05,0.00,1.06,0.000,0.123,550714.3,1.8,7,10,5.34,1.04,1.06
220000,1,138,5.69,0.01,0.00,0.03,5.64,0.00,1.00,0.000,0.504,104474.5,3.1,2,2,3.02,1.00,1.00
220000,0,20,5.05,0.10,0.25,0.00,4.70,0.00,1.02,0.000,0.001,671.8,2.8,3,13,2.50,1.00,1.00
230000,8,936,9.56,0.10,0.13,0.05,9.28,0.00,1.04,0.000,0.116,555943.6,2.7,8,0,5.02,1.02,1.05
230000,1,167,4.85,0.02,0.01,0.01,4.81,0.00,1.01,0.000,0.490,106663.6,0.6,2,0,2.53,1.00,1.01
230000,0,15,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.001,691.1,0.2,2,9,2.07,1.00,1.00
240000,8,937,9.94,0.10,0.11,0.05,9.69,0.00,1.03,0.000,0.121,556566.7,3.1,4,0,4.72,1.02,1.03
240000,1,143,5.52,0.03,0.00,0.00,5.49,0.00,1.01,0.000,0.500,105748.4,0.0,2,0,2.85,1.01,1.01
240000,0,27,6.22,0.00,0.00,0.00,6.22,0.00,1.00,0.000,0.001,840.6,1.5,3,16,3.00,1.00,1.00
250000,8,989,9.02,0.08,0.06,0.02,8.86,0.00,1.02,0.000,0.118,554506.3,5.6,6,0,5.11,1.02,1.02
250000,1,122,6.08,0.02,0.03,0.00,6.02,0.00,1.01,0.000,0.522,105432.4,8.0,2,0,3.19,1.01,1.02
250000,0,19,6.95,0.00,0.26,0.11,6.58,0.00,1.00,0.000,0.001,663.4,0.1,2,13,3.26,1.00,1.00
260000,8,959,9.18,0.10,0.05,0.01,9.01,0.00,1.03,0.000,0.115,555755.9,2.8,8,0,5.04,1.02,1.04
260000,1,163,4.86,0.00,0.00,0.01,4.85,0.00,1.00,0.000,0.506,93070.2,0.0,1,0,2.11,1.00,1.00
260000,0,21,6.48,0.00,0.00,0.00,6.48,0.00,1.00,0.000,0.001,637.0,0.0,3,10,2.71,1.00,1.00
270000,8,931,9.56,0.08,0.12,0.04,9.32,0.00,1.03,0.000,0.116,554724.1,2.3,4,0,5.28,1.04,1.02
270000,1,142,5.63,0.00,0.08,0.02,5.52,0.00,1.00,0.000,0.500,105190.9,0.0,2,0,2.49,1.00,1.00
270000,0,26,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.001,727.4,0.0,4,12,2.69,1.00,1.00
280000,8,976,8.97,0.02,0.03,0.05,8.87,0.00,1.01,0.000,0.114,555817.4,2.4,6,0,4.96,1.01,1.01
280000,1,132,6.42,0.00,0.00,0.02,6.41,0.00,1.00,0.000,0.526,103034.2,0.0,1,0,2.45,1.00,1.00
280000,0,21,7.24,0.00,0.00,0.00,7.24,0.00,1.00,0.000,0.001,697.1,0.0,2,10,2.38,1.00,1.00
290000,8,997,9.08,0.08,0.09,0.03,8.88,0.00,1.02,0.002,0.118,555931.1,1.7,5,0,5.28,1.02,1.02
290000,1,157,5.17,0.00,0.00,0.00,5.17,0.00,1.00,0.000,0.517,103233.4,0.0,1,0,2.07,1.00,1.00
290000,0,20,7.60,0.20,0.00,1.10,6.30,0.00,1.08,0.000,0.001,677.1,0.0,1,8,2.30,1.10,1.05
300000,8,964,9.29,0.08,0.09,0.04,9.08,0.00,1.03,0.002,0.116,553115.4,2.5,6,0,5.26,1.03,1.02
300000,1,127,6.25,0.02,0.01,0.19,6.04,0.00,1.01,0.000,0.495,105104.6,0.0,2,0,2.57,1.01,1.00
300000,0,22,7.86,0.23,0.00,0.00,7.64,0.00,1.09,0.000,0.001,783.8,0.0,2,15,2.68,1.20,1.00
310000,8,971,9.62,0.06,0.11,0.04,9.40,0.00,1.02,0.000,0.122,551579.9,5.6,3,0,5.59,1.02,1.01
310000,1,159,5.08,0.00,0.00,0.09,4.99,0.00,1.00,0.000,0.503,103443.3,1.4,1,1,2.35,1.00,1.00
310000,0,29,6.79,0.62,0.24,0.10,5.83,0.00,1.30,0.000,0.001,766.0,0.2,1,16,2.38,1.59,1.59
320000,8,963,9.37,0.09,0.04,0.05,9.18,0.00,1.03,0.000,0.118,554391.2,0.8,4,6,5.22,1.03,1.04
320000,1,191,4.25,0.00,0.01,0.00,4.24,0.00,1.00,0.000,0.552,105368.0,0.0,2,9,2.18,1.00,1.00
320000,0,14,4.79,0.00,0.21,0.00,4.57,0.00,1.00,0.000,0.000,712.7,0.0,2,12,2.07,1.00,1.00
330000,8,942,9.75,0.10,0.06,0.05,9.54,0.00,1.02,0.002,0.126,551856.6,2.3,4,8,5.38,1.02,1.02
330000,1,153,5.06,0.01,0.01,0.00,5.05,0.00,1.01,0.000,0.506,106861.0,0.0,3,10,2.42,1.01,1.01
330000,0,9,7.22,0.00,0.00,0.00,7.22,0.00,1.00,0.000,0.000,593.0,0.1,2,4,2.11,1.00,1.00
340000,8,916,9.89,0.08,0.02,0.11,9.69,0.00,1.03,0.000,0.123,550793.2,2.9,3,20,5.58,1.03,1.03
340000,1,133,5.27,0.00,0.01,0.01,5.26,0.00,1.00,0.000,0.482,105405.1,0.0,3,13,2.65,1.00,1.00
340000,0,10,6.00,0.00,0.30,0.00,5.70,0.00,1.00,0.000,0.000,552.3,0.0,2,6,2.70,1.00,1.00
350000,8,929,9.47,0.02,0.02,0.10,9.33,0.00,1.01,0.001,0.133,550987.4,2.4,2,5,5.37,1.01,1.01
350000,1,134,5.90,0.00,0.00,0.10,5.80,0.00,1.00,0.000,0.542,104811.7,2.5,3,15,2.99,1.00,1.00
350000,0,9,7.56,0.22,0.00,0.00,7.33,0.00,1.05,0.000,0.000,526.8,0.8,2,6,2.44,1.11,1.00
360000,8,928,9.85,0.03,0.01,0.13,9.68,0.00,1.01,0.000,0.147,546973.7,2.0,2,8,5.70,1.01,1.01
360000,1,150,5.99,0.00,0.02,0.04,5.93,0.00,1.00,0.000,0.544,105249.5,0.0,2,3,3.13,1.00,1.00
360000,0,9,7.56,0.56,0.00,1.44,5.56,0.00,1.19,0.000,0.001,499.1,0.0,2,4,2.89,1.29,1.00
370000,8,904,10.29,0.08,0.05,0.13,10.03,0.00,1.02,0.000,0.134,547381.2,1.5,2,0,6.03,1.02,1.02
370000,1,184,4.38,0.00,0.10,0.00,4.28,0.00,1.00,0.000,0.474,105260.5,0.3,2,0,2.96,1.00,1.00
370000,0,17,4.94,0.00,0.00,0.00,4.94,0.00,1.00,0.000,0.001,506.1,0.8,2,8,2.18,1.00,1.00
380000,8,850,10.42,0.07,0.02,0.06,10.27,0.00,1.02,0.000,0.149,545480.4,2.5,2,0,6.26,1.02,1.02
380000,1,170,5.08,0.00,0.11,0.02,4.95,0.00,1.00,0.000,0.518,104795.9,0.0,1,1,2.86,1.00,1.00
380000,0,11,8.27,0.00,0.55,0.18,7.55,0.00,1.00,0.000,0.001,523.5,0.0,3,9,3.36,1.00,1.00
390000,8,902,10.35,0.13,0.04,0.03,10.16,0.00,1.04,0.000,0.144,543863.3,3.8,2,0,6.09,1.04,1.04
390000,1,121,6.69,0.02,0.00,0.00,6.68,0.00,1.01,0.000,0.520,102805.8,0.2,2,1,3.09,1.01,1.01
390000,0,18,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.001,522.5,0.0,2,9,3.94,1.00,1.00
400000,8,854,11.16,0.11,0.05,0.08,10.93,0.00,1.04,0.001,0.140,544578.4,3.8,2,0,6.63,1.05,1.05
400000,1,135,6.49,0.01,0.00,0.00,6.48,0.00,1.01,0.000,0.534,101978.6,1.0,3,0,2.84,1.01,1.01
400000,0,23,7.00,0.04,0.00,1.26,5.70,0.00,1.00,0.000,0.001,556.3,0.2,3,15,2.96,1.00,1.00
410000,8,865,11.03,0.22,0.09,0.12,10.60,0.00,1.06,0.001,0.143,542941.1,8.1,1,3,6.53,1.07,1.07
410000,1,168,4.84,0.01,0.05,0.00,4.78,0.00,1.02,0.000,0.497,103176.1,0.0,2,2,2.57,1.03,1.03
410000,0,18,6.94,0.44,0.00,0.00,6.50,0.00,1.06,0.000,0.001,526.9,0.0,2,9,3.06,1.00,1.00
420000,8,834,11.63,0.10,0.05,0.14,11.34,0.00,1.04,0.000,0.131,542135.5,2.2,1,7,6.80,1.05,1.05
420000,1,131,6.08,0.05,0.00,0.00,6.02,0.00,1.05,0.000,0.501,105474.4,0.0,2,9,2.81,1.10,1.04
420000,0,14,7.14,0.00,0.00,0.00,7.14,0.00,1.00,0.000,0.001,489.7,0.0,2,8,2.64,1.00,1.00
430000,8,845,11.33,0.14,0.06,0.02,11.11,0.00,1.04,0.001,0.128,542504.5,8.6,1,0,6.83,1.04,1.04
430000,1,136,6.27,0.01,0.00,0.00,6.26,0.00,1.01,0.000,0.531,104307.1,1.6,2,0,2.84,1.02,1.00
430000,0,19,10.16,2.47,0.42,0.32,6.95,0.00,1.34,0.000,0.001,621.4,1.2,2,6,3.32,1.39,1.34
440000,8,888,10.58,0.22,0.05,0.10,10.21,0.00,1.09,0.001,0.126,543632.2,8.3,1,0,6.38,1.08,1.08
440000,1,156,5.33,0.09,0.01,0.00,5.23,0.00,1.04,0.000,0.519,103856.4,5.2,2,0,2.35,1.07,1.07
440000,0,24,6.54,0.38,0.29,0.00,5.88,0.12,1.25,0.042,0.001,664.9,0.0,3,15,2.88,1.33,1.22
450000,8,867,10.83,0.13,0.08,0.08,10.55,0.00,1.04,0.000,0.122,544741.2,9.4,1,0,6.52,1.06,1.06
450000,1,173,4.80,0.05,0.02,0.00,4.73,0.00,1.02,0.000,0.529,103807.5,3.3,2,0,2.27,1.00,1.03
450000,0,25,7.00,0.24,0.00,0.00,6.76,0.00,1.16,0.000,0.001,802.6,0.0,3,15,2.76,1.20,1.20
460000,8,863,11.34,0.13,0.22,0.06,10.92,0.00,1.04,0.000,0.128,544919.1,10.2,1,0,6.65,1.05,1.05
460000,1,166,4.98,0.12,0.06,0.09,4.70,0.00,1.06,0.000,0.519,103522.5,2.1,2,0,2.14,1.13,1.02
460000,0,29,5.90,0.10,0.28,0.14,5.38,0.00,1.04,0.000,0.001,790.0,0.1,2,16,2.34,1.00,1.05
470000,8,890,10.78,0.15,0.14,0.08,10.41,0.01,1.04,0.001,0.125,544460.5,5.2,1,0,6.51,1.04,1.03
470000,1,145,5.82,0.01,0.00,0.05,5.76,0.00,1.02,0.000,0.537,101463.4,0.5,2,0,2.18,1.03,1.01
470000,0,18,7.94,0.00,0.00,0.89,7.06,0.00,1.00,0.000,0.001,833.7,0.0,2,9,2.89,1.00,1.00
480000,8,871,10.93,0.20,0.18,0.08,10.47,0.00,1.05,0.000,0.125,546167.9,5.7,1,0,6.45,1.06,1.06
480000,1,132,6.30,0.00,0.03,0.05,6.23,0.00,1.00,0.000,0.525,101976.3,0.0,2,0,2.30,1.00,1.00
480000,0,29,7.45,0.00,0.00,0.00,7.45,0.00,1.00,0.000,0.001,770.2,0.0,3,13,2.41,1.00,1.00
490000,8,857,11.22,0.23,0.11,0.03,10.85,0.00,1.07,0.001,0.125,544752.2,4.9,1,0,6.50,1.09,1.09
490000,1,133,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.501,102991.0,0.5,2,0,2.36,1.00,1.00
490000,0,25,6.32,0.00,0.00,0.00,6.32,0.00,1.00,0.000,0.001,802.3,0.0,2,17,2.56,1.00,1.00
500000,8,882,11.07,0.13,0.12,0.08,10.74,0.00,1.04,0.000,0.127,544516.6,3.2,1,0,6.55,1.05,1.04
500000,1,151,5.34,0.00,0.20,0.00,5.15,0.00,1.00,0.000,0.565,102401.2,0.0,2,0,2.32,1.00,1.00
500000,0,22,6.05,0.09,0.00,0.64,5.32,0.00,1.01,0.000,0.001,719.9,0.0,3,12,2.64,1.00,1.00
510000,8,856,11.52,0.17,0.07,0.04,11.25,0.00,1.03,0.001,0.132,542712.2,6.0,2,4,6.59,1.03,1.04
510000,1,153,5.73,0.00,0.00,0.00,5.73,0.00,1.00,0.000,0.521,102703.3,0.0,3,1,2.86,1.00,1.00
510000,0,12,5.92,0.00,0.00,0.00,5.92,0.00,1.00,0.000,0.000,656.4,0.0,2,6,2.67,1.00,1.00
520000,8,807,11.25,0.12,0.03,0.04,11.07,0.00,1.04,0.000,0.154,542692.2,1.9,2,10,6.66,1.04,1.04
520000,1,127,6.35,0.16,0.00,0.06,6.13,0.00,1.03,0.000,0.508,104062.6,0.0,2,7,3.02,1.02,1.02
520000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,642.5,0.0,1,2,2.00,1.00,1.00
530000,8,907,10.90,0.11,0.09,0.12,10.58,0.00,1.02,0.001,0.135,538004.4,1.6,1,20,6.44,1.01,1.01
530000,1,121,6.93,0.00,0.04,0.03,6.85,0.00,1.00,0.000,0.564,106877.6,0.0,1,10,4.51,1.00,1.00
530000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,417.2,0.0,1,1,7.00,1.00,1.00
540000,8,904,10.60,0.07,0.11,0.09,10.33,0.00,1.02,0.001,0.137,543447.1,3.6,1,7,6.37,1.02,1.02
540000,1,140,6.14,0.01,0.02,0.00,6.11,0.00,1.01,0.000,0.544,106747.6,0.2,1,10,4.46,1.01,1.01
540000,0,5,6.80,0.00,0.40,0.00,6.40,0.00,1.00,0.000,0.000,557.4,0.0,1,3,4.40,1.00,1.00
550000,8,878,10.61,0.14,0.03,0.09,10.35,0.00,1.05,0.000,0.121,546655.9,5.0,1,0,6.34,1.05,1.05
550000,1,167,5.32,0.03,0.01,0.07,5.21,0.00,1.01,0.000,0.533,105705.7,0.0,1,0,3.64,1.01,1.01
550000,0,20,6.55,0.00,0.15,0.05,6.35,0.00,1.00,0.000,0.001,713.7,0.0,1,15,3.85,1.00,1.00
560000,8,868,10.77,0.16,0.12,0.08,10.41,0.00,1.05,0.000,0.132,545191.4,4.0,1,4,6.41,1.04,1.04
560000,1,147,5.66,0.00,0.01,0.02,5.63,0.00,1.00,0.000,0.523,105054.0,0.0,1,2,3.32,1.00,1.00
560000,0,13,6.00,0.00,0.00,0.92,5.08,0.00,1.00,0.000,0.001,657.1,0.0,1,7,2.62,1.00,1.00
570000,8,883,10.91,0.08,0.05,0.07,10.70,0.00,1.03,0.000,0.131,543903.5,6.3,1,1,6.53,1.03,1.03
570000,1,157,5.47,0.00,0.00,0.00,5.47,0.00,1.00,0.000,0.534,106622.3,0.0,1,9,3.22,1.00,1.00
570000,0,14,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.001,512.9,0.0,1,9,3.29,1.00,1.00
580000,8,878,10.87,0.12,0.07,0.05,10.63,0.00,1.05,0.000,0.131,542074.4,1.3,1,0,6.61,1.06,1.06
580000,1,160,5.25,0.01,0.00,0.05,5.19,0.00,1.00,0.000,0.513,104908.6,0.2,2,0,2.99,1.00,1.00
580000,0,25,6.32,0.00,0.00,0.04,6.28,0.00,1.00,0.000,0.001,577.4,0.0,2,11,3.76,1.00,1.00
590000,8,875,11.13,0.19,0.06,0.06,10.82,0.00,1.04,0.000,0.129,544721.3,5.9,2,0,6.43,1.05,1.04
590000,1,143,5.77,0.00,0.00,0.00,5.77,0.00,1.00,0.000,0.503,105757.0,0.0,2,0,3.07,1.00,1.00
590000,0,19,7.37,0.00,0.11,0.16,7.11,0.00,1.00,0.000,0.001,662.9,1.4,2,10,3.63,1.00,1.00
600000,8,884,10.68,0.12,0.03,0.11,10.42,0.00,1.02,0.000,0.124,544793.2,0.8,1,4,6.38,1.03,1.03
600000,1,132,6.01,0.00,0.00,0.00,6.01,0.00,1.00,0.000,0.557,105849.6,0.0,1,14,3.94,1.00,1.00
600000,0,12,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.001,640.3,0.0,1,10,3.25,1.00,1.00
610000,8,942,9.70,0.15,0.10,0.03,9.42,0.01,1.05,0.003,0.120,546333.0,7.3,1,15,5.87,1.05,1.04
610000,1,123,6.49,0.11,0.00,0.00,6.38,0.00,1.01,0.000,0.550,106959.1,0.0,1,18,3.63,1.00,1.00
610000,0,6,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.001,627.7,0.0,1,4,4.83,1.00,1.00
620000,8,961,9.75,0.07,0.06,0.04,9.58,0.00,1.02,0.000,0.124,548868.6,3.1,1,11,6.09,1.02,1.02
620000,1,148,5.29,0.01,0.03,0.03,5.22,0.00,1.00,0.000,0.512,106800.5,0.1,1,13,3.30,1.01,1.00
620000,0,18,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.001,663.5,0.1,1,12,3.50,1.00,1.00
630000,8,930,9.91,0.14,0.17,0.05,9.55,0.00,1.04,0.000,0.129,545310.6,1.1,1,13,6.00,1.04,1.04
630000,1,115,6.06,0.01,0.17,0.02,5.87,0.00,1.00,0.000,0.549,106985.5,0.0,1,18,4.03,1.00,1.00
630000,0,15,5.73,0.07,0.00,0.00,5.67,0.00,1.07,0.000,0.001,698.7,0.3,1,12,3.33,1.07,1.07
640000,8,863,10.19,0.11,0.09,0.05,9.94,0.00,1.04,0.000,0.145,544396.9,1.7,2,12,6.12,1.04,1.04
640000,1,109,6.10,0.34,0.00,0.01,5.75,0.00,1.11,0.000,0.579,102340.0,0.5,2,17,3.45,1.12,1.12
640000,0,12,9.92,1.33,0.67,0.58,7.33,0.00,1.24,0.000,0.001,508.6,0.4,2,6,3.25,1.22,1.15
650000,8,880,10.13,0.06,0.06,0.05,9.96,0.00,1.03,0.000,0.148,540785.2,3.5,1,23,6.16,1.03,1.03
650000,1,127,5.98,0.06,0.00,0.00,5.92,0.00,1.02,0.000,0.503,105813.1,0.0,2,11,3.70,1.03,1.03
650000,0,5,6.60,2.40,0.00,0.00,4.20,0.00,2.12,0.000,0.000,477.6,0.0,1,2,3.00,3.80,3.80
660000,8,872,10.93,0.19,0.06,0.07,10.61,0.00,1.03,0.000,0.129,544177.2,5.4,1,0,6.44,1.03,1.03
660000,1,155,5.11,0.16,0.00,0.00,4.95,0.00,1.08,0.000,0.479,103652.8,0.1,2,0,3.15,1.09,1.07
660000,0,21,5.52,0.24,0.00,0.00,5.29,0.00,1.10,0.000,0.001,608.9,0.0,2,17,3.24,1.12,1.12
670000,8,906,10.39,0.15,0.10,0.05,10.09,0.00,1.04,0.000,0.153,546320.6,2.9,1,3,6.21,1.05,1.05
670000,1,152,5.39,0.07,0.00,0.02,5.31,0.00,1.04,0.000,0.505,106539.2,0.3,1,1,2.69,1.06,1.04
670000,0,14,6.57,0.00,0.64,0.21,5.71,0.00,1.00,0.000,0.001,654.0,0.0,1,9,2.57,1.00,1.00
680000,8,847,11.13,0.23,0.13,0.02,10.75,0.00,1.08,0.000,0.145,546214.9,6.3,2,2,6.48,1.11,1.11
680000,1,144,5.40,0.00,0.09,0.01,5.30,0.00,1.00,0.000,0.494,104904.9,0.1,2,4,2.62,1.00,1.00
680000,0,18,6.61,0.44,0.00,0.00,6.17,0.00,1.23,0.000,0.001,616.6,0.0,2,10,3.72,1.19,1.19
