step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,321,17.4,0.2,0.7,0.0,16.5,0.0,1.04,6.1,76,119,10.81,0.00,314,3,4,0.0,1.02,1.05,1.06,4.63,6.61,6.66
6000,1,332,16.6,0.2,0.7,0.0,15.7,0.0,1.06,7.1,81,119,11.24,0.00,295,28,9,0.0,1.06,1.07,1.05,4.47,6.74,5.87
7000,1,290,16.5,0.0,0.5,0.0,16.0,0.0,1.00,6.6,49,130,11.04,0.00,267,17,6,0.0,1.00,1.00,1.00,4.54,6.78,6.12
8000,1,319,17.0,0.2,0.4,0.0,16.3,0.0,1.02,6.8,57,135,12.66,0.00,284,27,8,0.0,1.02,1.02,1.02,4.58,6.61,6.21
9000,1,347,16.3,0.1,0.5,0.0,15.7,0.0,1.01,7.4,71,136,12.14,0.00,311,33,3,0.0,1.01,1.01,1.02,4.29,6.65,5.89
10000,1,318,16.5,0.1,0.7,0.0,15.7,0.0,1.02,7.4,73,153,13.39,0.00,288,28,2,0.0,1.01,1.02,1.03,4.45,6.28,6.25
11000,1,317,15.1,0.1,0.2,0.0,14.8,0.0,1.03,7.5,65,133,11.20,0.00,298,17,2,0.0,1.02,1.03,1.03,4.30,6.11,6.43
12000,1,391,13.4,0.2,0.4,0.0,12.8,0.0,1.04,11.4,73,159,11.75,0.00,363,21,7,0.0,1.03,1.05,1.04,3.73,5.22,5.29
13000,1,503,9.2,0.0,0.2,0.1,8.9,0.0,1.00,16.5,51,261,15.18,0.00,468,30,5,0.0,1.00,1.00,1.00,2.83,3.69,4.13
14000,1,523,7.0,0.0,0.2,0.0,6.7,0.0,1.01,19.0,29,433,22.57,0.00,485,38,0,0.0,1.00,1.01,1.01,2.34,3.30,3.21
15000,1,595,6.7,0.0,0.1,0.0,6.6,0.0,1.02,19.3,38,508,26.11,0.00,547,44,4,0.0,1.03,1.03,1.02,2.23,3.25,3.16
16000,1,565,6.7,0.0,0.1,0.0,6.5,0.0,1.02,19.3,32,549,27.95,0.00,544,20,1,0.0,1.01,1.02,1.02,2.32,3.22,3.17
17000,1,552,6.7,0.1,0.1,0.0,6.5,0.0,1.03,19.3,34,585,29.83,0.00,536,16,0,0.0,1.03,1.04,1.03,2.29,3.23,3.15
18000,1,642,7.0,0.0,0.0,0.0,6.9,0.0,1.02,18.5,45,575,29.76,0.00,610,32,0,0.0,1.02,1.02,1.01,2.38,3.23,3.53
19000,1,506,6.4,0.0,0.2,0.0,6.2,0.0,1.00,19.6,22,565,28.71,0.00,480,24,2,0.0,1.00,1.00,1.00,2.30,3.12,3.08
20000,1,564,6.3,0.0,0.1,0.0,6.1,0.0,1.01,19.7,16,532,27.09,0.00,517,29,18,0.0,1.02,1.03,1.01,2.22,3.13,3.04
21000,1,530,6.2,0.0,0.1,0.0,6.1,0.0,1.01,19.7,24,582,29.45,0.00,506,23,1,0.0,1.01,1.01,1.01,2.15,3.13,3.03
22000,1,496,6.3,0.0,0.1,0.0,6.2,0.0,1.01,19.7,19,600,30.14,0.00,478,17,1,0.0,1.01,1.02,1.01,2.21,3.09,3.09
23000,1,478,6.1,0.0,0.0,0.0,6.1,0.0,1.01,19.8,15,589,29.75,0.00,478,0,0,0.0,1.00,1.01,1.01,2.22,3.09,3.03
23000,7,136,7.6,0.2,0.0,0.0,7.4,0.0,1.06,16.0,15,293,16.50,0.00,135,0,1,0.0,1.10,1.13,1.06,3.07,2.01,7.21
24000,1,460,6.1,0.1,0.0,0.0,6.0,0.0,1.03,19.8,18,638,32.24,0.00,460,0,0,0.0,1.05,1.05,1.02,2.19,3.03,3.04
24000,7,125,7.2,0.2,0.0,0.0,7.0,0.0,1.08,16.6,16,313,17.18,0.00,125,0,0,0.0,1.18,1.19,1.06,3.05,1.61,7.66
25000,1,590,6.4,0.0,0.1,0.0,6.2,0.0,1.01,19.2,31,567,28.75,0.00,589,0,1,0.0,1.01,1.02,1.01,2.39,2.72,4.04
26000,1,619,6.4,0.0,0.0,0.0,6.3,0.0,1.01,19.1,34,521,26.31,0.00,619,0,0,0.0,1.01,1.02,1.01,2.35,2.80,4.01
26000,6,20,22.0,1.2,1.5,1.0,18.3,0.0,1.15,11.3,6,71,8.19,0.00,0,17,3,0.1,1.10,1.34,1.09,3.80,6.30,4.05
27000,1,600,6.4,0.0,0.1,0.0,6.4,0.0,1.00,19.1,30,579,29.38,0.00,600,0,0,0.0,1.00,1.00,1.00,2.39,2.80,3.97
27000,6,30,14.7,0.0,0.0,0.8,13.9,0.0,1.00,14.5,10,73,8.24,0.00,0,26,4,0.0,1.00,1.00,1.00,3.70,5.40,3.53
27000,8,27,10.4,0.0,0.2,0.0,10.2,0.0,1.00,14.1,16,77,6.60,0.00,0,24,3,0.0,1.00,1.00,1.00,2.96,6.59,3.04
28000,1,562,6.6,0.1,0.0,0.0,6.5,0.0,1.03,19.0,33,574,29.24,0.00,562,0,0,0.0,1.01,1.04,1.03,2.41,2.82,4.00
28000,8,22,9.0,0.0,0.3,0.0,8.7,0.0,1.00,15.5,9,92,7.40,0.00,0,17,5,0.0,1.00,1.00,1.00,2.73,5.18,3.09
28000,6,20,11.2,0.0,1.0,0.0,10.1,0.0,1.00,15.7,3,89,7.60,0.00,0,17,3,0.0,1.00,1.00,1.00,2.85,4.95,3.20
29000,1,589,6.4,0.1,0.1,0.0,6.2,0.0,1.03,19.1,34,561,28.40,0.00,589,0,0,0.0,1.04,1.05,1.03,2.36,2.77,4.01
29000,6,38,9.9,0.2,0.0,0.0,9.7,0.0,1.09,16.4,9,60,5.52,0.00,0,30,8,0.0,1.13,1.13,1.08,2.74,4.84,3.03
29000,8,22,9.3,0.0,0.3,0.0,9.0,0.0,1.00,15.8,7,107,8.21,0.00,0,20,2,0.0,1.00,1.00,1.00,2.64,5.00,3.09
30000,1,477,6.1,0.0,0.0,0.0,6.0,0.0,1.00,19.9,12,675,34.09,0.00,477,0,0,0.0,1.00,1.00,1.00,2.10,3.06,3.00
30000,8,25,9.0,0.2,0.0,0.0,8.7,0.0,1.09,16.3,8,108,7.94,0.00,0,22,3,0.0,1.06,1.13,1.08,2.52,4.80,3.04
30000,6,18,9.7,0.0,0.0,0.0,9.7,0.0,1.00,15.6,4,94,6.99,0.00,0,18,0,0.0,1.00,1.00,1.00,2.83,5.11,3.11
31000,1,474,6.2,0.0,0.1,0.0,6.1,0.0,1.00,19.8,17,682,34.47,0.00,474,0,0,0.0,1.00,1.00,1.00,2.12,3.09,3.02
31000,8,36,7.0,0.0,0.4,0.0,6.6,0.0,1.00,18.6,8,99,6.72,0.00,0,25,11,0.0,1.00,1.00,1.00,2.00,3.72,2.97
31000,6,16,14.9,0.0,0.0,0.0,14.9,0.0,1.00,12.8,6,106,9.00,0.00,0,15,1,0.0,1.00,1.00,1.00,3.19,5.38,4.25
32000,1,493,6.2,0.0,0.1,0.0,6.1,0.0,1.01,19.8,15,649,32.78,0.00,493,0,0,0.0,1.01,1.01,1.00,2.20,3.13,3.04
32000,8,23,6.7,0.0,0.0,0.0,6.7,0.0,1.00,18.6,4,117,7.06,0.00,2,21,0,0.0,1.00,1.00,1.00,2.00,3.78,2.91
32000,6,21,8.8,0.0,0.0,0.0,8.8,0.0,1.00,17.1,8,85,6.61,0.00,0,19,2,0.0,1.00,1.00,1.00,2.38,4.52,2.90
33000,1,545,6.2,0.0,0.0,0.0,6.1,0.0,1.01,19.8,20,644,32.57,0.00,523,21,1,0.0,1.01,1.02,1.01,2.14,3.11,3.02
33000,6,21,12.5,0.0,0.0,0.0,12.5,0.0,1.00,15.8,6,109,8.36,0.00,0,17,4,0.0,1.00,1.00,1.00,2.95,4.71,3.38
34000,1,530,6.2,0.1,0.0,0.0,6.1,0.0,1.02,19.7,19,668,33.90,0.00,530,0,0,0.0,1.06,1.06,1.02,2.16,3.18,3.03
34000,9,108,6.8,0.1,0.0,0.0,6.8,0.0,1.02,17.0,13,364,19.19,0.00,108,0,0,0.0,1.01,1.03,1.03,3.05,1.44,7.87
34000,6,15,24.5,3.5,0.0,0.0,21.0,0.0,1.71,6.5,6,92,11.36,0.00,0,13,2,0.0,1.00,2.22,1.81,4.80,5.27,7.47
35000,1,515,6.2,0.0,0.0,0.0,6.1,0.0,1.01,19.7,14,657,33.07,0.00,515,0,0,0.0,1.03,1.03,1.01,2.17,3.16,3.05
35000,9,112,7.1,0.4,0.0,0.0,6.7,0.0,1.10,17.0,11,336,17.75,0.00,111,0,1,0.0,1.04,1.16,1.11,3.08,1.35,7.93
35000,6,11,35.5,0.0,0.0,0.0,35.5,0.0,1.00,4.2,6,88,17.10,0.00,0,9,2,0.0,1.00,1.00,1.00,5.36,6.55,7.36
36000,1,540,6.2,0.0,0.1,0.0,6.1,0.0,1.00,19.8,18,639,32.13,0.00,540,0,0,0.0,1.00,1.00,1.00,2.19,3.08,3.02
36000,9,119,6.9,0.0,0.0,0.1,6.8,0.0,1.00,17.1,10,362,18.88,0.00,119,0,0,0.0,1.00,1.00,1.00,3.04,1.29,7.95
36000,6,9,12.3,0.0,0.0,0.0,12.3,0.0,1.00,12.2,3,86,6.97,0.00,0,8,1,0.0,1.00,1.00,1.00,3.11,4.67,5.22
37000,1,537,6.2,0.0,0.0,0.1,6.1,0.0,1.00,19.8,21,679,34.28,0.00,537,0,0,0.0,1.00,1.01,1.00,2.16,3.12,3.03
37000,9,155,7.3,0.1,0.2,0.0,7.0,0.0,1.02,16.8,18,315,16.81,0.00,155,0,0,0.0,1.00,1.03,1.02,3.12,1.46,7.87
37000,6,20,8.9,0.0,0.0,0.0,8.9,0.0,1.00,16.3,7,120,9.19,0.00,0,17,3,0.0,1.00,1.00,1.00,2.85,4.95,2.90
38000,1,499,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.9,14,620,31.22,0.00,499,0,0,0.0,1.00,1.00,1.00,2.19,3.09,3.03
38000,9,197,7.1,0.0,0.0,0.0,7.1,0.0,1.00,16.5,14,314,17.27,0.00,192,0,5,0.0,1.00,1.00,1.00,3.05,1.40,7.85
38000,10,38,13.1,0.0,0.5,0.1,12.6,0.0,1.00,15.0,12,79,6.99,0.00,0,24,14,0.0,1.00,1.00,1.00,2.74,4.34,4.16
38000,6,22,8.1,0.0,0.0,0.0,8.1,0.0,1.00,18.1,6,114,7.58,0.00,0,21,1,0.0,1.00,1.00,1.00,2.95,3.86,3.09
39000,1,712,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.0,34,559,28.57,0.00,705,0,7,0.0,1.00,1.00,1.00,2.40,2.62,4.39
39000,10,24,9.7,0.5,0.0,0.6,8.6,0.0,1.15,16.8,6,86,6.32,0.00,0,23,1,0.0,1.04,1.26,1.15,2.33,3.96,3.67
39000,6,14,12.6,0.0,2.1,0.0,10.5,0.0,1.00,12.7,6,120,8.17,0.00,0,13,1,0.0,1.00,1.00,1.00,3.93,5.43,4.21
40000,1,528,6.2,0.0,0.0,0.0,6.1,0.0,1.00,19.9,11,634,32.00,0.00,528,0,0,0.0,1.00,1.01,1.00,2.24,3.07,3.02
40000,6,39,12.6,0.3,0.0,0.3,12.0,0.0,1.16,13.1,10,57,6.08,0.00,0,30,9,0.0,1.29,1.29,1.10,3.49,5.31,4.56
40000,10,26,9.3,0.5,0.1,0.0,8.8,0.0,1.33,17.1,10,84,6.83,0.00,0,21,5,0.0,1.28,1.28,1.38,3.00,3.88,3.81
