step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,502,11.30,0.01,0.00,0.04,11.25,0.00,1.00,0.000,0.080,362926.2,44.2,4,16,2.96,1.00,1.00
10000,4,273,9.81,0.06,0.05,0.23,9.46,0.00,1.02,0.000,0.160,172160.9,19.3,4,4,2.69,1.02,1.04
10000,0,5,5.40,0.00,0.00,0.00,5.40,0.00,1.00,0.000,0.000,83067.2,52.6,1,5,2.40,1.00,1.00
20000,8,554,10.11,0.00,0.01,0.12,9.99,0.00,1.00,0.000,0.082,320396.2,0.0,5,0,2.73,1.00,1.00
20000,4,291,9.77,0.00,0.00,0.01,9.77,0.00,1.00,0.000,0.143,158666.8,0.0,4,1,2.51,1.00,1.00
20000,0,10,11.80,0.00,0.00,0.30,11.50,0.00,1.00,0.000,0.001,1893.4,0.0,2,2,2.70,1.00,1.00
30000,8,538,9.97,0.00,0.02,0.04,9.91,0.00,1.00,0.000,0.092,320552.4,0.0,6,0,2.66,1.00,1.00
30000,4,289,9.88,0.00,0.00,0.00,9.88,0.00,1.00,0.000,0.143,164593.3,0.0,3,0,2.31,1.00,1.00
30000,0,3,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,1312.8,0.0,3,3,2.33,1.00,1.00
40000,8,552,10.48,0.00,0.02,0.12,10.34,0.00,1.00,0.000,0.095,285040.2,0.0,4,0,2.66,1.00,1.00
40000,4,323,9.14,0.04,0.00,0.00,9.10,0.00,1.02,0.000,0.148,168794.5,0.0,2,0,2.22,1.03,1.02
40000,0,4,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,969.8,0.0,1,4,2.75,1.00,1.00
50000,8,550,11.26,0.00,0.05,0.25,10.95,0.00,1.00,0.000,0.096,311168.2,0.0,3,0,2.65,1.00,1.00
50000,4,330,8.34,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.137,169728.0,0.0,2,0,1.98,1.00,1.00
50000,0,11,10.45,0.00,0.00,0.18,10.27,0.00,1.00,0.000,0.001,1669.0,0.0,2,4,2.36,1.00,1.00
60000,8,573,10.73,0.00,0.03,0.18,10.51,0.00,1.00,0.000,0.098,326006.8,0.0,2,0,2.49,1.00,1.00
60000,4,333,8.61,0.00,0.00,0.03,8.57,0.00,1.00,0.000,0.144,171816.6,0.0,3,1,1.92,1.00,1.00
60000,0,3,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,1136.6,0.0,2,3,2.33,1.00,1.00
70000,8,579,10.89,0.00,0.01,0.09,10.78,0.00,1.00,0.000,0.097,318041.2,0.2,9,1,2.41,1.00,1.00
70000,4,319,8.86,0.00,0.01,0.03,8.82,0.00,1.00,0.000,0.142,172915.6,0.6,4,0,2.07,1.00,1.00
70000,0,5,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,862.0,0.0,4,5,2.80,1.00,1.00
80000,8,630,9.74,0.00,0.02,0.07,9.66,0.00,1.00,0.000,0.091,347911.2,0.0,7,1,2.17,1.01,1.01
80000,4,334,8.76,0.00,0.00,0.01,8.75,0.00,1.00,0.000,0.146,173264.8,0.0,3,2,2.01,1.00,1.00
80000,0,2,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,932.4,0.0,2,2,4.00,1.00,1.00
90000,8,639,9.35,0.01,0.00,0.00,9.34,0.00,1.00,0.000,0.092,358602.6,0.0,7,2,2.12,1.00,1.01
90000,4,305,9.16,0.01,0.01,0.00,9.14,0.00,1.01,0.000,0.144,174235.0,0.0,2,3,2.10,1.00,1.02
90000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,844.2,0.0,1,4,2.00,1.00,1.00
100000,8,656,9.14,0.00,0.00,0.00,9.13,0.00,1.00,0.000,0.079,351173.3,0.1,8,0,2.07,1.00,1.00
100000,4,324,9.78,0.02,0.00,0.04,9.71,0.00,1.01,0.000,0.158,180773.9,0.0,2,1,1.98,1.01,1.01
100000,0,4,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,790.5,0.0,1,4,3.00,1.00,1.00
110000,8,682,9.11,0.00,0.01,0.00,9.10,0.00,1.00,0.000,0.085,359290.9,0.0,5,0,2.04,1.00,1.00
110000,4,327,9.18,0.00,0.00,0.00,9.18,0.00,1.00,0.000,0.168,174216.2,0.4,1,0,1.85,1.00,1.00
110000,0,1,28.00,0.00,0.00,0.00,28.00,0.00,1.00,0.000,0.000,878.5,0.0,1,1,4.00,1.00,1.00
120000,8,658,9.08,0.02,0.00,0.01,9.06,0.00,1.01,0.000,0.078,363199.0,0.0,4,1,2.14,1.00,1.01
120000,4,351,7.34,0.00,0.02,0.00,7.32,0.00,1.00,0.000,0.165,175518.9,0.0,1,1,1.54,1.00,1.00
120000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,927.9,0.0,1,1,2.00,1.00,1.00
130000,8,668,8.92,0.01,0.02,0.00,8.89,0.00,1.01,0.000,0.078,356055.2,0.0,4,0,2.13,1.01,1.01
