step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
120000,904,1.405,0.082,9.70,37494,36163,137,0,1228,17,484448.5,0.0,0.010,0.178,0.347,0.465,622,9.43,2.58,0.06,0.79,0.01,0.30,0.00,0.00,9.36,2.23,0.00,0.00,0.001,0.033,63,0.295,0.988,0.000,0.000,0.012,29858,27564,4,0.360,0.000,0.000,10218,0.152,0.454,0.004,48.23,13870,0,0.000,0.000,0.000,340725,1.01,16.90,0.000,0.000,0.000,7,9,12,49,8522,0.033,0.03,0.0057,0.023,1,0.201,0.000,0.256,0.065,2.19,3.91,3.66,0.00,0.000,1.01,1.02,1.01,0.201,0.00135,114.95
130000,958,1.401,0.081,9.79,37758,36222,129,0,1353,3,474912.5,0.2,0.009,0.174,0.383,0.434,632,9.18,2.94,0.10,1.15,0.01,0.20,0.01,0.21,9.06,2.42,0.00,0.00,0.001,0.013,73,0.403,0.984,0.000,0.000,0.016,29813,27060,3,0.491,0.000,0.002,14383,0.155,0.433,0.003,47.26,14379,0,0.055,0.000,0.000,364032,1.03,17.58,0.000,0.000,0.000,6,9,12,45,8794,0.034,0.02,0.0055,0.027,2,0.223,0.000,0.263,0.064,2.10,3.76,3.48,0.00,0.000,1.02,1.03,1.04,0.223,0.00117,115.92
140000,924,1.393,0.083,10.01,40257,38570,214,0,1507,7,498951.0,0.8,0.009,0.164,0.394,0.432,602,9.05,2.42,0.13,0.99,0.00,0.07,0.02,0.32,8.90,2.14,0.00,0.00,0.000,0.004,83,0.386,0.987,0.000,0.000,0.013,31216,29376,3,0.557,0.000,0.006,19200,0.143,0.439,0.004,49.63,14842,0,0.113,0.000,0.000,333764,1.05,17.55,0.000,0.000,0.000,6,9,11,34,8359,0.032,0.01,0.0061,0.034,2,0.206,0.000,0.258,0.056,2.16,3.82,3.50,0.00,0.000,1.04,1.05,1.05,0.206,0.00123,113.56
150000,962,1.401,0.078,9.88,40066,38431,183,0,1414,18,507338.6,0.5,0.008,0.176,0.392,0.424,590,9.01,2.96,0.08,1.06,0.01,0.29,0.00,0.13,8.91,2.47,0.00,0.00,0.001,0.019,76,0.291,0.990,0.000,0.000,0.010,31398,29608,3,0.502,0.000,0.001,20134,0.138,0.431,0.003,50.47,15210,0,0.031,0.000,0.000,340580,1.02,17.52,0.000,0.000,0.000,7,9,11,57,8669,0.033,0.01,0.0059,0.033,3,0.192,0.000,0.255,0.057,2.11,3.79,3.48,0.00,0.000,1.02,1.04,1.02,0.192,0.00128,112.72
160000,936,1.433,0.080,9.94,39385,37820,194,0,1397,9,493348.9,0.0,0.008,0.174,0.397,0.421,610,9.20,3.08,0.17,1.35,0.01,0.23,0.01,0.28,9.01,2.61,0.00,0.00,0.000,0.008,90,0.366,0.988,0.000,0.000,0.012,30947,29233,3,0.519,0.000,0.003,16909,0.140,0.433,0.004,49.09,15058,0,0.000,0.000,0.000,346079,1.06,17.44,0.000,0.000,0.000,7,9,11,58,8607,0.033,0.02,0.0059,0.029,0,0.202,0.000,0.261,0.060,2.21,3.80,3.56,0.00,0.001,1.05,1.07,1.07,0.202,0.00125,114.09
170000,974,1.422,0.083,9.89,40702,39204,199,0,1261,15,520564.7,0.1,0.009,0.173,0.387,0.432,579,9.12,2.67,0.09,1.03,0.00,0.13,0.00,0.10,9.03,2.33,0.00,0.00,0.000,0.005,75,0.318,0.984,0.000,0.000,0.016,31572,29716,2,0.517,0.166,0.001,18661,0.142,0.436,0.004,51.80,15241,0,0.007,0.000,0.000,341341,1.04,17.38,0.000,0.001,0.000,7,9,11,39,8885,0.034,0.01,0.0059,0.008,1,0.191,0.000,0.244,0.059,2.14,3.76,3.59,0.00,0.001,1.02,1.04,1.04,0.191,0.00129,111.38
180000,955,1.404,0.082,9.90,39804,38211,224,0,1388,11,509411.6,0.1,0.008,0.172,0.394,0.426,584,8.98,3.21,0.10,0.89,0.00,0.13,0.03,0.67,8.84,2.91,0.00,0.00,0.001,0.032,85,0.195,0.987,0.000,0.000,0.013,30855,27447,3,0.444,0.008,0.004,15914,0.159,0.440,0.004,50.74,15455,0,0.010,0.000,0.000,338768,1.03,17.34,0.000,0.001,0.000,6,9,11,35,8572,0.033,0.01,0.0060,0.023,3,0.193,0.000,0.244,0.058,2.18,3.75,3.63,0.00,0.000,1.02,1.04,1.04,0.193,0.00127,112.45
190000,972,1.381,0.073,9.96,40670,38957,236,0,1460,11,512800.6,0.0,0.009,0.168,0.398,0.424,572,8.67,2.74,0.13,1.36,0.01,0.22,0.03,0.36,8.50,2.50,0.00,0.00,0.001,0.032,86,0.189,0.980,0.000,0.000,0.020,31658,27825,3,0.476,0.002,0.006,14821,0.161,0.390,0.003,51.10,16168,0,0.000,0.000,0.000,355861,1.05,17.51,0.000,0.003,0.000,7,8,11,40,8424,0.032,0.02,0.0062,0.029,1,0.203,0.000,0.243,0.058,2.16,3.77,3.56,0.00,0.000,1.05,1.06,1.06,0.203,0.00121,112.08
200000,906,1.349,0.074,10.39,40132,38316,253,0,1629,14,485251.0,0.5,0.009,0.156,0.428,0.407,603,8.30,2.40,0.03,0.42,0.00,0.00,0.02,0.29,8.26,2.35,0.00,0.00,0.000,0.000,60,0.386,0.991,0.000,0.000,0.009,32507,28815,3,0.598,0.000,0.003,15142,0.162,0.388,0.003,48.51,15584,0,0.038,0.000,0.000,325877,1.01,17.75,0.000,0.000,0.000,7,7,11,32,7522,0.029,0.01,0.0065,0.049,1,0.210,0.000,0.264,0.057,2.02,3.83,3.31,0.00,0.000,1.01,1.01,1.02,0.210,0.00112,114.68
210000,890,1.403,0.080,10.43,37762,35798,261,0,1719,6,448565.1,0.0,0.011,0.153,0.414,0.422,652,7.99,2.14,0.06,0.69,0.00,0.00,0.00,0.07,7.93,2.01,0.00,0.00,0.000,0.000,67,0.343,0.988,0.000,0.000,0.012,29131,25344,3,0.489,0.092,0.001,12905,0.168,0.386,0.003,44.96,13742,0,0.000,0.000,0.000,342514,1.02,18.16,0.000,0.000,0.000,7,7,10,23,7115,0.027,0.06,0.0064,0.027,0,0.235,0.000,0.266,0.051,2.05,3.65,3.29,0.00,0.000,1.02,1.03,1.02,0.236,0.00099,118.19
220000,926,1.408,0.077,10.29,39903,37675,274,0,1918,0,473017.3,0.0,0.012,0.139,0.413,0.436,620,8.08,2.16,0.03,0.41,0.00,0.07,0.00,0.03,8.04,2.16,0.00,0.00,0.001,0.033,66,0.256,0.985,0.000,0.000,0.015,30275,27287,3,0.471,0.000,0.001,13286,0.158,0.306,0.002,47.32,14102,0,0.000,0.000,0.000,328091,1.01,18.41,0.000,0.000,0.000,7,7,10,29,7480,0.029,0.04,0.0064,0.004,2,0.240,0.000,0.256,0.048,2.16,3.58,3.27,0.00,0.000,1.01,1.01,1.02,0.240,0.00091,115.85
230000,992,1.338,0.066,10.70,41626,39133,297,0,2130,1,494449.5,0.3,0.010,0.132,0.416,0.442,594,8.66,2.95,0.04,0.50,0.00,0.00,0.01,0.22,8.61,2.65,0.00,0.00,0.000,0.000,84,0.236,0.985,0.000,0.000,0.015,30869,27840,3,0.525,0.028,0.001,14253,0.166,0.257,0.001,49.40,15086,0,0.262,0.000,0.000,311227,1.01,18.34,0.000,0.001,0.000,7,8,11,53,8591,0.033,0.02,0.0058,0.035,5,0.231,0.000,0.250,0.043,2.07,3.61,3.25,0.00,0.000,1.01,1.02,1.01,0.231,0.00087,113.78
240000,955,1.418,0.066,10.88,41465,38890,345,0,2267,8,495954.2,0.8,0.007,0.128,0.410,0.455,589,9.11,2.68,0.06,0.67,0.00,0.10,0.00,0.00,9.05,2.59,0.00,0.00,0.000,0.012,83,0.230,0.990,0.000,0.000,0.010,30455,27703,3,0.490,0.000,0.000,15384,0.158,0.252,0.001,49.50,15723,0,0.100,0.000,0.000,276696,1.02,18.29,0.000,0.001,0.000,7,9,13,34,8700,0.033,0.01,0.0057,0.000,0,0.215,0.000,0.250,0.043,2.09,3.64,3.25,0.00,0.000,1.02,1.03,1.02,0.215,0.00091,113.69
250000,980,1.406,0.060,10.84,39604,37112,253,0,2214,3,496218.1,0.1,0.005,0.139,0.397,0.460,573,8.96,3.40,0.09,0.95,0.00,0.00,0.00,0.06,8.87,3.15,0.00,0.00,0.000,0.000,87,0.189,0.988,0.000,0.000,0.012,28450,25071,3,0.573,0.000,0.001,14751,0.163,0.217,0.001,49.55,16205,0,0.028,0.000,0.000,269619,1.03,18.48,0.000,0.000,0.000,6,8,13,41,8782,0.034,0.01,0.0057,0.000,3,0.197,0.000,0.247,0.040,2.21,3.49,3.31,0.00,0.000,1.03,1.04,1.03,0.197,0.00098,113.64
260000,975,1.411,0.049,10.83,40493,38033,242,0,2223,5,516656.2,0.0,0.005,0.162,0.424,0.409,565,9.15,3.46,0.04,0.42,0.00,0.00,0.00,0.00,9.10,3.34,0.00,0.00,0.000,0.000,102,0.173,0.987,0.000,0.000,0.013,28866,25769,2,0.599,0.000,0.000,15462,0.164,0.125,0.000,51.51,16287,0,0.000,0.000,0.000,270145,1.02,18.24,0.000,0.000,0.000,6,9,13,41,8918,0.034,0.01,0.0058,0.000,5,0.162,0.000,0.237,0.042,2.13,3.49,3.40,0.00,0.000,1.02,1.04,1.02,0.162,0.00114,111.68
270000,910,1.442,0.057,10.71,39937,37692,256,0,2054,0,492526.6,0.0,0.006,0.159,0.430,0.405,590,9.07,3.22,0.00,0.09,0.00,0.00,0.00,0.00,9.06,3.22,0.00,0.00,0.000,0.000,94,0.273,0.984,0.000,0.000,0.016,29634,26618,2,0.509,0.025,0.000,18373,0.171,0.133,0.000,49.16,16631,0,0.000,0.000,0.000,283112,1.00,18.07,0.000,0.000,0.000,6,8,13,45,8250,0.031,0.01,0.0060,0.000,4,0.181,0.000,0.257,0.045,2.03,3.61,3.36,0.00,0.000,1.00,1.00,1.00,0.181,0.00115,114.03
280000,1009,1.415,0.054,10.35,41843,39316,315,0,2113,15,497577.7,0.8,0.007,0.154,0.459,0.380,594,8.34,2.83,0.06,0.81,0.01,0.41,0.01,0.20,8.25,2.76,0.00,0.00,0.001,0.031,87,0.301,0.974,0.000,0.000,0.026,33359,29702,2,0.577,0.192,0.004,23450,0.156,0.133,0.000,49.71,16547,0,0.054,0.000,0.000,307618,1.02,18.20,0.000,0.000,0.000,6,8,10,35,8413,0.032,0.01,0.0060,0.001,1,0.199,0.000,0.268,0.049,1.83,3.67,3.25,0.00,0.000,1.02,1.03,1.02,0.199,0.00098,113.48
290000,1050,1.369,0.060,10.36,45976,43134,365,0,2436,1,531625.2,0.0,0.008,0.147,0.474,0.371,558,8.01,2.49,0.03,0.52,0.00,0.06,0.00,0.00,7.97,2.38,0.00,0.00,0.000,0.003,82,0.174,0.994,0.000,0.000,0.006,35664,32501,3,0.685,0.000,0.000,28465,0.164,0.153,0.000,53.15,17554,0,0.000,0.000,0.000,304744,1.01,18.42,0.000,0.000,0.000,6,8,10,33,8406,0.032,0.01,0.0064,0.000,4,0.188,0.000,0.254,0.049,1.94,3.51,3.30,0.00,0.001,1.01,1.01,1.01,0.188,0.00096,110.04
300000,1004,1.354,0.055,10.29,46275,43474,378,0,2469,8,509738.4,0.1,0.008,0.142,0.479,0.370,577,8.01,3.48,0.17,2.43,0.01,0.38,0.01,0.22,7.83,2.41,0.00,0.00,0.001,0.019,82,0.257,0.989,0.000,0.000,0.011,37715,34150,2,0.740,0.149,0.001,26526,0.163,0.125,0.000,51.02,17565,0,0.012,0.000,0.000,299025,1.06,18.31,0.000,0.000,0.000,6,8,9,60,8046,0.031,0.01,0.0065,0.011,6,0.197,0.000,0.273,0.054,1.80,3.64,3.22,0.00,0.000,1.06,1.07,1.06,0.197,0.00092,112.17
310000,1033,1.377,0.058,10.20,45062,42451,411,0,2171,0,502958.0,0.0,0.007,0.137,0.470,0.386,600,8.29,2.92,0.07,1.60,0.00,0.00,0.00,0.06,8.22,2.35,0.00,0.00,0.000,0.000,79,0.287,0.985,0.000,0.000,0.015,37967,34588,4,0.728,0.004,0.001,23856,0.170,0.133,0.000,50.35,16497,0,0.000,0.000,0.000,326314,1.02,17.98,0.001,0.000,0.000,7,8,10,64,8566,0.033,0.01,0.0059,0.004,3,0.226,0.000,0.267,0.060,1.87,3.69,3.36,0.00,0.000,1.02,1.03,1.02,0.227,0.00087,112.83
320000,1025,1.383,0.053,10.35,45017,42466,350,0,2209,9,527707.6,0.3,0.007,0.149,0.457,0.386,557,8.59,3.60,0.09,1.18,0.00,0.00,0.03,0.72,8.47,3.00,0.00,0.00,0.000,0.000,97,0.164,0.987,0.000,0.000,0.013,34200,31706,3,0.407,0.163,0.003,24204,0.151,0.124,0.000,52.83,16856,0,0.035,0.000,0.000,301140,1.03,18.02,0.000,0.000,0.000,6,8,11,53,8800,0.034,0.01,0.0061,0.006,4,0.183,0.000,0.250,0.046,2.06,3.61,3.41,0.00,0.000,1.02,1.04,1.03,0.183,0.00101,110.36
330000,1040,1.398,0.056,10.31,44227,41846,293,0,2073,0,531850.4,0.0,0.007,0.153,0.447,0.392,548,8.29,3.22,0.05,0.69,0.00,0.00,0.01,0.18,8.23,2.95,0.00,0.00,0.000,0.000,76,0.202,0.989,0.000,0.000,0.011,33550,30856,3,0.624,0.052,0.003,23773,0.182,0.125,0.000,53.14,17639,0,0.000,0.000,0.000,281735,1.02,18.11,0.000,0.000,0.000,5,8,12,63,8622,0.033,0.01,0.0062,0.000,4,0.169,0.000,0.246,0.046,2.02,3.58,3.38,0.00,0.000,1.02,1.02,1.02,0.169,0.00105,110.05
340000,1069,1.355,0.052,10.22,45480,43018,292,0,2141,11,538460.6,0.2,0.008,0.155,0.472,0.365,548,8.11,2.99,0.09,1.23,0.00,0.09,0.01,0.17,8.01,2.63,0.00,0.00,0.000,0.009,86,0.233,0.981,0.000,0.000,0.019,35767,32839,4,0.736,0.000,0.004,27376,0.183,0.107,0.000,53.83,17901,0,0.018,0.000,0.000,302917,1.03,18.00,0.000,0.000,0.000,6,8,10,56,8670,0.033,0.01,0.0063,0.000,1,0.176,0.000,0.246,0.054,1.88,3.72,3.32,0.00,0.000,1.03,1.04,1.03,0.176,0.00100,109.36
350000,1074,1.368,0.055,10.16,46966,44422,350,0,2189,12,543207.5,0.2,0.009,0.151,0.486,0.353,542,7.91,2.88,0.08,1.39,0.00,0.00,0.02,0.39,7.81,2.33,0.00,0.00,0.000,0.000,89,0.207,0.989,0.000,0.000,0.011,36863,34190,4,0.546,0.167,0.005,32119,0.181,0.122,0.000,54.27,17634,0,0.014,0.000,0.000,315734,1.02,18.31,0.000,0.001,0.000,6,8,9,41,8496,0.032,0.01,0.0065,0.001,3,0.183,0.000,0.249,0.054,1.91,3.51,3.35,0.00,0.000,1.02,1.03,1.02,0.183,0.00097,108.92
360000,1030,1.380,0.054,10.22,46744,44335,365,0,2088,3,532338.4,0.1,0.009,0.148,0.470,0.372,553,7.75,2.12,0.05,0.81,0.01,0.37,0.00,0.00,7.69,1.97,0.00,0.00,0.001,0.022,74,0.265,0.984,0.000,0.000,0.016,37086,34166,4,0.609,0.035,0.000,32801,0.147,0.094,0.000,53.28,18037,0,0.045,0.000,0.000,327024,1.02,18.15,0.000,0.000,0.000,6,8,9,25,7985,0.030,0.03,0.0067,0.021,0,0.196,0.000,0.250,0.055,1.89,3.66,3.30,0.00,0.000,1.02,1.02,1.02,0.196,0.00097,109.89
370000,1059,1.366,0.056,10.29,46210,43671,345,0,2165,19,536537.2,3.3,0.009,0.150,0.478,0.363,555,8.09,3.04,0.12,1.51,0.00,0.12,0.00,0.03,7.97,2.53,0.00,0.00,0.000,0.011,83,0.246,0.987,0.000,0.000,0.013,36724,33449,4,0.511,0.058,0.001,28776,0.162,0.104,0.000,53.64,17686,0,0.175,0.000,0.000,312469,1.04,18.06,0.000,0.000,0.000,6,8,9,47,8572,0.033,0.01,0.0064,0.008,3,0.185,0.000,0.250,0.051,1.95,3.66,3.33,0.00,0.000,1.04,1.05,1.04,0.185,0.00098,109.56
380000,1097,1.347,0.061,10.30,44992,42617,328,0,2009,3,534376.5,0.5,0.008,0.153,0.470,0.369,555,7.82,2.74,0.05,0.67,0.00,0.03,0.02,0.49,7.76,2.53,0.00,0.00,0.000,0.003,91,0.223,0.995,0.000,0.000,0.005,34946,32338,6,0.511,0.000,0.003,30090,0.156,0.113,0.000,53.48,17101,0,0.151,0.000,0.000,307310,1.02,18.16,0.000,0.000,0.000,6,8,9,36,8584,0.033,0.01,0.0063,0.001,0,0.179,0.000,0.247,0.050,2.02,3.61,3.34,0.00,0.000,1.02,1.02,1.02,0.179,0.00097,109.71
390000,1094,1.305,0.057,10.23,46037,43571,371,0,2098,22,536160.2,0.7,0.007,0.148,0.472,0.373,553,7.78,2.40,0.06,0.94,0.02,0.39,0.01,0.31,7.69,2.13,0.00,0.00,0.002,0.044,79,0.295,0.982,0.000,0.000,0.018,36650,32918,6,0.552,0.016,0.002,32517,0.157,0.105,0.000,53.64,17638,0,0.031,0.000,0.000,317245,1.02,18.11,0.000,0.000,0.000,6,7,9,37,8515,0.032,0.01,0.0064,0.004,3,0.189,0.000,0.247,0.052,1.86,3.61,3.36,0.00,0.000,1.02,1.03,1.02,0.189,0.00093,109.55
400000,1047,1.385,0.060,10.21,45740,43332,358,0,2097,2,535852.3,0.1,0.008,0.157,0.482,0.353,548,7.69,2.26,0.08,1.12,0.01,0.18,0.00,0.11,7.60,2.10,0.00,0.00,0.002,0.036,77,0.343,0.986,0.000,0.000,0.014,35957,32474,5,0.597,0.000,0.002,24679,0.160,0.112,0.000,53.66,17424,0,0.026,0.000,0.000,319730,1.03,18.27,0.000,0.000,0.000,6,7,9,35,8050,0.031,0.01,0.0067,0.001,3,0.181,0.000,0.247,0.050,1.98,3.50,3.38,0.00,0.000,1.03,1.04,1.04,0.181,0.00106,109.53
410000,1057,1.391,0.058,10.38,46126,43429,363,0,2324,6,539771.3,0.6,0.009,0.155,0.466,0.370,549,7.72,1.98,0.04,0.64,0.02,0.30,0.00,0.07,7.67,1.85,0.00,0.00,0.001,0.015,69,0.281,0.987,0.000,0.000,0.013,35984,34116,3,0.586,0.000,0.002,21793,0.154,0.129,0.000,53.98,17750,0,0.107,0.000,0.000,310827,1.02,18.29,0.000,0.000,0.000,6,8,9,29,8164,0.031,0.01,0.0067,0.000,7,0.178,0.000,0.242,0.052,2.04,3.42,3.47,0.00,0.000,1.03,1.04,1.02,0.178,0.00103,109.22
420000,1085,1.356,0.054,10.27,45337,42815,298,0,2196,1,534884.6,0.0,0.010,0.160,0.452,0.378,551,7.86,2.96,0.08,0.90,0.02,0.64,0.00,0.00,7.75,2.64,0.00,0.00,0.001,0.020,81,0.241,0.984,0.000,0.000,0.016,34905,32141,3,0.609,0.000,0.000,20961,0.154,0.096,0.000,53.42,17961,0,0.025,0.000,0.000,331623,1.03,18.11,0.000,0.000,0.000,6,8,9,55,8523,0.033,0.01,0.0064,0.000,3,0.186,0.000,0.249,0.051,1.93,3.56,3.43,0.00,0.001,1.03,1.04,1.03,0.186,0.00103,109.77
