step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,7,7,0,0,0,7,0,1.00,16,0.000,2999,1.56,236.69,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,13,13,0,0,0,13,0,1.00,8,0.000,2998,2.11,403.63,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2997,2.54,285.49,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,11,11,0,0,0,11,0,1.00,10,0.000,2993,2.30,320.98,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2988,2.24,273.68,0.00,82,8,8,0,1.00,1.00,1.00,3,7,4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2972,1.63,197.85,0.00,82,8,8,0,1.00,1.00,1.00,2,7,4
100000,13,13,0,0,0,13,0,1.00,8,0.000,2964,1.75,366.41,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,13,13,0,0,0,13,0,1.00,8,0.000,2960,2.44,298.14,0.00,5,8,8,0,1.00,1.00,1.00,4,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2953,2.02,367.07,0.00,5,8,8,0,1.00,1.00,1.00,8,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2951,1.68,267.52,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2950,1.93,317.56,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,25,25,0,0,0,25,0,1.00,4,0.000,2923,2.44,518.24,0.00,5,8,8,0,1.00,1.00,1.00,8,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2922,2.21,201.63,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,13,13,0,0,0,13,0,1.00,8,0.000,2909,2.41,460.94,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,9,9,0,0,0,9,0,1.00,14,0.000,2891,2.50,296.09,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2886,1.91,197.93,0.00,82,8,8,0,1.00,1.00,1.00,3,7,4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2883,1.18,275.22,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2875,2.59,265.12,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,12,12,0,0,0,12,0,1.00,10,0.000,2873,1.87,365.22,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,9,9,0,0,0,9,0,1.00,14,0.000,2861,2.33,303.49,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2838,1.52,252.70,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2830,2.46,197.55,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2825,1.90,247.20,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2824,1.66,196.65,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,9,9,0,0,0,9,0,1.00,14,0.000,2822,1.98,276.43,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2816,1.51,179.19,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2761,1.53,181.04,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2753,1.65,269.59,0.00,82,8,8,0,1.00,1.00,1.00,3,7,4
100000,12,12,0,0,0,12,0,1.00,10,0.000,2741,1.37,200.44,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2698,1.26,198.46,0.00,82,8,8,0,1.00,1.00,1.00,3,7,4
100000,9,9,0,0,0,9,0,1.00,14,0.000,2679,1.32,246.46,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,13,13,0,0,0,13,0,1.00,8,0.000,2661,2.65,498.86,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2650,2.14,272.61,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2650,2.69,145.44,0.00,82,8,8,0,1.00,1.00,1.00,5,8,6
100000,13,13,0,0,0,13,0,1.00,8,0.000,2633,1.69,311.48,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2592,2.23,212.02,0.00,82,8,8,0,1.00,1.00,1.00,3,7,4
100000,10,10,0,0,0,10,0,1.00,12,0.000,2582,1.32,296.84,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2580,1.02,171.07,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,12,12,0,0,0,12,0,1.00,10,0.000,2567,1.81,342.65,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2533,2.18,240.37,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,8,8,0,0,0,8,0,1.00,14,0.000,2505,1.87,244.37,0.00,82,8,8,0,1.00,1.00,1.00,4,7,5
100000,7,7,0,0,0,7,0,1.00,16,0.000,2501,2.02,184.50,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,9,9,0,0,0,9,0,1.00,12,0.000,2498,1.55,190.31,0.00,82,8,8,0,1.00,1.00,1.00,4,8,7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2494,0.60,228.60,0.00,5,8,8,0,1.00,1.00,1.00,4,2,7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2458,2.17,203.82,0.00,82,8,8,0,1.00,1.00,1.00,5,8,6
100000,12,12,0,0,0,12,0,1.00,10,0.000,2453,2.45,232.70,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2445,2.62,140.14,0.00,82,8,8,0,1.00,1.00,1.00,5,8,6
100000,12,12,0,0,0,12,0,1.00,10,0.000,2429,2.73,267.70,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2429,1.71,321.04,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2417,1.85,157.20,0.00,82,8,8,0,1.00,1.00,1.00,4,8,6
100000,12,12,0,0,0,12,0,1.00,10,0.000,2409,2.85,248.42,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2396,2.51,191.73,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2372,2.47,213.28,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2359,2.79,191.18,0.00,82,8,8,0,1.00,1.00,1.00,5,8,7
100000,7,7,0,0,0,7,0,1.00,16,0.000,2356,2.14,191.15,0.00,82,8,8,0,1.00,1.00,1.00,5,8,6
100000,7,7,0,0,0,7,0,1.00,16,0.000,2354,2.10,228.65,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2335,2.24,266.60,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,16,16,2,0,0,14,0,1.54,6,0.000,2332,2.94,231.06,0.00,5,8,8,0,1.62,1.62,1.40,6,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2330,2.53,200.90,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2328,3.20,194.08,0.00,5,8,8,0,1.00,1.00,1.00,6,8,8
100000,12,12,0,0,0,12,0,1.00,10,0.000,2326,1.99,201.09,0.00,5,8,8,0,1.00,1.00,1.00,8,8,8
100000,13,13,0,0,0,13,0,1.00,8,0.000,2320,1.67,217.37,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,13,13,0,0,0,13,0,1.00,8,0.000,2288,2.40,263.08,0.00,5,8,8,0,1.00,1.00,1.00,7,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2273,1.82,239.63,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,7,7,0,0,0,7,0,1.00,16,0.000,2270,2.05,188.33,0.00,82,8,8,0,1.00,1.00,1.00,3,7,4
100000,10,10,0,0,0,10,0,1.00,14,0.000,2229,2.59,190.12,0.00,5,8,8,0,1.00,1.00,1.00,5,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,2221,2.32,158.04,0.00,82,8,8,0,1.00,1.00,1.00,4,7,4
100000,10,10,0,0,0,10,0,1.00,10,0.000,2196,2.61,172.32,0.00,82,8,8,0,1.00,1.00,1.00,4,8,8
100000,10,10,0,0,0,10,0,1.00,10,0.000,2186,2.10,157.29,0.00,82,8,8,0,1.00,1.00,1.00,5,8,7
