step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,227,18.0,0.3,0.0,0.2,17.5,0.0,1.06,10.2,68,750,92.25,0.00,227,0,0,0.0,1.09,1.03,1.06,4.50,5.90,5.04
5000,4,104,10.2,0.0,0.4,0.0,9.8,0.0,1.00,10.8,22,822,84.56,0.00,104,0,0,0.0,1.00,1.00,1.00,3.43,6.70,5.84
5000,7,75,11.6,0.1,0.1,0.2,11.2,0.0,1.03,16.4,21,398,50.45,0.00,18,43,14,0.0,1.05,1.01,1.05,3.11,3.77,4.08
5000,11,49,9.9,0.0,0.0,0.5,9.4,0.0,1.00,17.1,17,172,25.20,0.00,0,43,6,0.0,1.00,1.00,1.00,2.33,4.22,3.22
5000,8,6,28.7,1.8,0.0,7.3,19.5,0.0,1.43,7.7,3,1338,181.14,0.00,6,0,0,0.0,1.93,1.33,1.29,5.00,7.17,5.00
6000,1,194,14.8,0.2,0.0,0.1,14.4,0.0,1.03,12.4,61,928,113.46,0.00,194,0,0,0.0,1.06,1.00,1.02,4.03,5.59,4.31
6000,4,145,8.8,0.1,0.1,0.0,8.7,0.0,1.03,13.1,30,913,95.46,0.00,145,0,0,0.0,1.03,1.03,1.03,3.14,5.93,4.90
6000,11,58,9.5,0.1,0.1,1.1,8.2,0.0,1.00,17.8,24,152,20.73,0.00,0,44,14,0.0,1.00,1.00,1.01,3.00,3.53,4.71
6000,7,47,11.4,0.0,0.1,0.1,11.2,0.0,1.00,16.4,14,367,56.39,0.00,11,34,2,0.0,1.00,1.00,1.00,3.19,3.79,4.13
7000,1,251,11.2,0.0,0.0,0.2,11.0,0.0,1.00,14.9,69,787,83.37,0.00,251,0,0,0.0,1.01,1.00,1.00,3.43,4.84,3.92
7000,15,125,16.4,0.1,0.0,0.1,16.3,0.0,1.00,9.4,39,601,64.01,0.00,125,0,0,0.0,1.00,1.00,1.01,4.86,7.14,4.84
7000,4,120,10.1,0.0,0.3,0.0,9.8,0.0,1.00,11.6,24,942,91.80,0.00,120,0,0,0.0,1.00,1.00,1.00,3.45,6.04,5.64
7000,7,69,9.4,0.0,0.0,0.0,9.3,0.0,1.00,17.4,24,256,39.98,0.00,6,53,10,0.0,1.00,1.00,1.00,2.51,3.55,3.80
7000,11,38,14.2,0.0,0.0,0.5,13.7,0.0,1.00,14.5,11,200,43.29,0.00,0,33,5,0.0,1.00,1.00,1.00,3.29,5.05,3.68
7000,16,14,9.9,0.0,0.0,0.0,9.9,0.0,1.00,15.9,9,1478,136.78,0.00,14,0,0,0.0,1.00,1.00,1.00,2.93,4.43,3.64
8000,1,285,9.5,0.1,0.0,0.1,9.4,0.0,1.02,16.4,67,802,79.48,0.00,285,0,0,0.0,1.04,1.00,1.02,3.02,4.29,3.64
8000,15,110,14.5,0.0,0.4,0.0,14.1,0.0,1.00,10.4,32,652,63.57,0.00,110,0,0,0.0,1.00,1.00,1.00,4.45,7.12,4.67
8000,4,106,9.3,0.0,0.1,0.0,9.3,0.0,1.00,12.3,19,842,79.64,0.00,106,0,0,0.0,1.00,1.00,1.00,3.39,5.71,5.50
8000,7,41,9.5,0.0,0.0,0.8,8.7,0.0,1.00,17.8,20,266,39.32,0.00,0,36,5,0.0,1.00,1.00,1.00,2.59,4.15,3.00
8000,11,36,15.1,0.0,0.0,0.9,14.2,0.0,1.00,13.6,10,433,89.86,0.00,0,29,7,0.0,1.00,1.00,1.00,3.89,5.19,4.06
8000,16,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,1583,117.39,0.00,6,0,0,0.0,1.00,1.00,1.00,2.50,3.00,3.00
9000,1,302,9.6,0.0,0.0,0.1,9.4,0.0,1.01,16.2,63,965,96.19,0.00,302,0,0,0.0,1.02,1.00,1.01,3.09,4.37,3.67
9000,15,262,18.0,0.0,0.0,0.0,17.9,0.0,1.00,6.0,67,615,61.97,0.00,262,0,0,0.0,1.00,1.00,1.01,5.03,7.74,5.83
9000,4,63,10.0,0.0,0.0,0.0,10.0,0.0,1.01,10.0,12,1035,93.47,0.00,63,0,0,0.0,1.01,1.01,1.01,3.70,6.56,6.33
9000,7,55,8.4,0.0,0.1,0.2,8.1,0.0,1.00,19.3,21,270,31.84,0.00,0,52,3,0.0,1.00,1.00,1.00,2.76,3.80,3.56
9000,11,41,14.2,0.0,0.0,0.9,13.2,0.0,1.00,15.0,19,317,68.12,0.00,0,37,4,0.0,1.00,1.01,1.00,3.51,4.66,3.90
9000,16,8,6.1,0.1,0.8,0.0,5.2,0.1,1.05,19.5,2,820,65.67,0.00,8,0,0,0.1,1.04,1.00,1.12,2.75,3.62,3.38
10000,1,285,9.0,0.0,0.0,0.2,8.8,0.0,1.01,16.7,66,889,82.38,0.00,285,0,0,0.0,1.01,1.00,1.01,3.07,4.16,3.58
10000,15,268,16.7,0.0,0.1,0.0,16.6,0.0,1.01,7.1,83,621,60.69,0.00,268,0,0,0.0,1.01,1.02,1.01,4.91,7.56,5.56
10000,4,73,10.3,0.0,0.0,0.0,10.3,0.0,1.01,10.6,18,788,72.73,0.00,73,0,0,0.0,1.02,1.02,1.01,3.68,6.25,6.11
10000,7,70,7.0,0.0,0.1,0.1,6.8,0.0,1.00,21.0,14,274,26.47,0.00,0,63,7,0.0,1.00,1.00,1.00,2.16,3.29,2.49
10000,11,59,8.4,0.0,0.0,1.3,7.1,0.0,1.00,18.9,25,170,17.27,0.00,0,50,9,0.0,1.00,1.00,1.00,2.61,3.56,3.00
10000,16,5,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,615,46.94,0.00,5,0,0,0.0,1.00,1.00,1.00,2.40,3.00,3.00
11000,1,275,8.9,0.0,0.0,0.1,8.8,0.0,1.00,16.7,52,843,75.49,0.00,275,0,0,0.0,1.01,1.00,1.00,3.02,4.19,3.52
11000,15,146,19.5,0.0,0.0,0.1,19.4,0.0,1.01,4.5,42,581,60.36,0.00,146,0,0,0.0,1.01,1.01,1.00,5.49,7.97,6.29
11000,11,76,6.1,0.0,0.0,0.3,5.8,0.0,1.00,21.5,26,275,30.54,0.00,0,69,7,0.0,1.00,1.00,1.00,2.09,2.93,2.30
11000,4,72,10.6,0.0,0.1,0.0,10.5,0.0,1.01,9.4,16,972,94.24,0.00,72,0,0,0.0,1.01,1.01,1.01,3.82,6.65,6.64
11000,7,25,22.4,0.0,0.0,0.2,22.2,0.0,1.00,14.2,8,345,60.27,0.00,1,24,0,0.0,1.00,1.00,1.00,3.60,4.76,4.16
11000,16,5,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,927,84.01,0.00,5,0,0,0.0,1.00,1.00,1.00,2.80,3.00,3.00
12000,1,285,8.8,0.0,0.0,0.1,8.7,0.0,1.01,16.7,63,952,85.30,0.00,285,0,0,0.0,1.01,1.00,1.01,2.97,4.13,3.67
12000,15,158,19.8,0.1,0.1,0.0,19.6,0.0,1.01,3.8,46,506,51.06,0.00,158,0,0,0.0,1.00,1.02,1.01,5.49,7.90,6.45
12000,4,74,10.0,0.0,0.3,0.0,9.7,0.0,1.01,10.8,19,1129,105.61,0.00,74,0,0,0.0,1.01,1.01,1.01,3.53,6.18,6.18
12000,7,66,7.7,0.1,0.1,0.1,7.4,0.0,1.06,20.4,15,330,37.94,0.00,0,52,14,0.0,1.04,1.04,1.10,2.52,3.14,3.03
12000,11,44,12.1,0.0,0.0,0.0,12.1,0.0,1.00,17.0,15,249,37.95,0.00,0,37,7,0.0,1.00,1.00,1.00,3.18,3.80,3.73
13000,1,299,8.6,0.0,0.0,0.1,8.5,0.0,1.00,16.8,69,715,65.38,0.00,299,0,0,0.0,1.00,1.00,1.00,2.97,4.14,3.59
13000,15,152,19.1,0.0,0.0,0.0,19.1,0.0,1.00,3.8,45,536,54.77,0.00,145,6,1,0.0,1.00,1.00,1.00,5.41,7.88,6.38
13000,7,72,6.6,0.0,0.0,0.1,6.5,0.0,1.00,20.3,21,204,20.83,0.00,0,61,11,0.0,1.00,1.00,1.00,2.39,3.78,2.46
13000,4,60,10.2,0.1,0.2,0.0,9.9,0.0,1.05,9.9,17,964,85.76,0.00,60,0,0,0.0,1.04,1.05,1.05,3.75,6.68,6.85
13000,11,42,9.4,0.0,0.0,0.0,9.4,0.0,1.02,19.4,14,288,43.73,0.00,0,32,10,0.0,1.03,1.03,1.02,2.90,3.12,3.21
13000,19,11,6.2,0.0,0.0,0.0,6.2,0.0,1.00,18.5,7,496,32.72,0.00,11,0,0,0.0,1.00,1.00,1.00,3.00,5.18,5.00
14000,1,301,8.1,0.0,0.0,0.2,7.8,0.0,1.01,17.4,72,854,77.31,0.00,301,0,0,0.0,1.01,1.01,1.01,2.83,3.85,3.58
14000,15,293,15.6,0.0,0.0,0.1,15.5,0.0,1.00,7.4,72,614,60.40,0.00,284,9,0,0.0,1.00,1.00,1.00,4.82,7.51,5.40
14000,7,74,6.7,0.0,0.1,0.3,6.4,0.0,1.00,20.2,18,287,31.80,0.00,7,62,5,0.0,1.00,1.00,1.00,2.23,3.77,2.51
14000,4,66,9.4,0.2,0.3,0.0,8.9,0.0,1.11,11.4,17,834,71.66,0.00,66,0,0,0.0,1.17,1.17,1.08,3.61,6.30,6.73
14000,11,45,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.7,12,138,15.05,0.00,6,39,0,0.0,1.00,1.00,1.00,2.40,3.11,2.53
14000,19,6,4.8,0.0,0.0,0.0,4.8,0.0,1.00,20.7,4,1203,73.66,0.00,6,0,0,0.0,1.00,1.00,1.00,2.33,4.50,4.00
15000,1,262,8.6,0.0,0.0,0.2,8.4,0.0,1.00,16.7,67,965,86.26,0.00,262,0,0,0.0,1.00,1.00,1.00,3.08,4.08,3.86
15000,15,231,18.8,0.2,0.0,0.1,18.5,0.0,1.03,3.6,60,470,49.55,0.00,222,9,0,0.0,1.03,1.04,1.04,5.35,7.82,6.55
15000,7,73,6.8,0.0,0.0,0.0,6.8,0.0,1.00,21.2,10,361,38.32,0.00,0,62,11,0.0,1.00,1.00,1.00,2.15,3.49,2.16
15000,4,64,10.0,0.1,0.0,0.0,10.0,0.0,1.04,9.2,10,986,83.19,0.00,64,0,0,0.0,1.04,1.04,1.05,4.05,7.00,7.36
15000,11,57,4.7,0.0,0.0,0.0,4.7,0.0,1.00,22.1,17,224,19.50,0.00,13,44,0,0.0,1.00,1.00,1.00,1.81,2.82,2.12
15000,16,5,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,967,70.13,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,3.00,3.00
16000,15,429,16.4,0.0,0.1,0.1,16.1,0.0,1.00,6.1,109,625,64.72,0.00,418,10,1,0.0,1.00,1.01,1.01,4.95,7.52,5.83
16000,1,175,8.9,0.0,0.0,0.2,8.7,0.0,1.01,16.4,54,889,72.25,0.00,175,0,0,0.0,1.01,1.01,1.01,3.11,4.11,4.23
16000,7,82,5.6,0.0,0.0,0.2,5.4,0.0,1.01,21.0,18,218,20.97,0.00,3,73,6,0.0,1.01,1.01,1.01,2.29,3.70,2.29
16000,4,71,9.8,0.0,0.1,0.0,9.7,0.0,1.01,9.1,10,824,69.10,0.00,71,0,0,0.0,1.01,1.01,1.01,3.87,7.08,7.34
16000,11,45,7.7,0.0,0.0,0.0,7.7,0.0,1.00,20.0,12,251,25.23,0.00,17,28,0,0.0,1.00,1.00,1.00,2.56,3.71,2.27
16000,21,36,14.5,0.0,0.0,0.0,14.5,0.0,1.00,6.7,8,1039,102.73,0.00,36,0,0,0.0,1.00,1.00,1.00,4.36,8.00,4.67
17000,15,434,15.3,0.0,0.1,0.0,15.2,0.0,1.01,7.4,118,692,72.15,0.00,424,10,0,0.0,1.01,1.01,1.01,4.65,7.29,5.53
17000,1,144,10.0,0.0,0.0,0.3,9.7,0.0,1.01,15.1,42,736,63.13,0.00,144,0,0,0.0,1.02,1.00,1.02,3.48,4.41,4.62
17000,4,90,9.3,0.0,0.1,0.0,9.2,0.0,1.01,10.1,13,814,69.36,0.00,90,0,0,0.0,1.01,1.01,1.01,3.60,6.63,7.00
17000,7,73,6.7,0.0,0.0,0.9,5.9,0.0,1.00,18.5,19,256,23.67,0.00,2,66,5,0.0,1.00,1.00,1.00,2.29,4.00,3.52
17000,11,52,5.4,0.0,0.0,0.0,5.4,0.0,1.00,22.0,11,258,20.32,0.00,4,48,0,0.0,1.00,1.00,1.00,2.15,2.75,2.23
17000,21,40,13.4,0.0,0.0,0.3,13.1,0.0,1.00,8.4,11,624,54.51,0.00,40,0,0,0.0,1.00,1.00,1.00,4.28,7.82,4.15
18000,15,287,16.8,0.0,0.1,0.0,16.6,0.0,1.01,6.1,75,554,59.66,0.00,255,31,1,0.0,1.01,1.01,1.00,5.02,7.47,6.05
18000,1,140,10.1,0.0,0.0,0.4,9.7,0.0,1.01,14.9,43,823,72.24,0.00,140,0,0,0.0,1.01,1.00,1.01,3.57,4.46,5.02
18000,4,89,9.9,0.3,0.0,0.0,9.6,0.0,1.13,8.9,14,1002,93.77,0.00,89,0,0,0.0,1.14,1.14,1.13,3.88,7.25,7.43
