step,event,lineage,other,size
5000,birth,1,0,807
5000,birth,2,0,96
5000,birth,3,0,39
5000,birth,4,0,52
13000,extinct,3,0,19
16000,split,18,4,15
17000,split,19,1,256
18000,split,21,1,197
18000,merge,19,1,256
19000,split,23,19,26
20000,split,24,21,31
21000,extinct,18,0,5
21000,merge,24,29,31
22000,extinct,23,0,10
23000,split,27,1,91
23000,split,28,1,20
23000,extinct,4,0,12
24000,merge,21,1,296
30000,split,32,1,101
30000,split,33,1,10
32000,split,34,1,289
37000,merge,27,1,94
37000,extinct,28,0,6
37000,merge,34,1,297
38000,extinct,33,0,9
41000,merge,32,1,73
43000,split,37,1,573
43000,split,38,1,85
43000,split,39,1,14
45000,extinct,39,0,14
50000,extinct,2,0,33
51000,merge,38,37,34
82000,extinct,1,0,6
96000,split,50,37,80
102000,merge,50,37,104
108000,split,52,37,82
128000,split,56,37,69
133000,extinct,52,0,47
137000,split,59,58,71
143000,extinct,56,0,19
147000,split,63,59,49
147000,extinct,59,0,26
150000,split,66,37,11
152000,extinct,66,0,11
165000,split,70,63,35
167000,extinct,63,0,44
174000,split,72,70,14
174000,extinct,70,0,24
178000,split,74,72,54
182000,extinct,72,0,8
186000,extinct,74,0,22
187000,split,78,74,69
190000,extinct,78,0,77
221000,split,83,37,36
222000,merge,83,37,36
266000,split,87,37,90
275000,split,92,37,99
300000,extinct,87,0,12
309000,extinct,92,0,6
342000,split,99,37,90
382000,extinct,99,0,27
417000,split,103,37,96
456000,split,105,37,84
483000,merge,103,37,76
488000,split,108,37,101
546000,extinct,108,0,23
548000,split,113,108,100
575000,split,115,113,75
576000,extinct,113,0,10
586000,extinct,105,0,38
591000,extinct,115,0,15
622000,split,117,37,73
624000,merge,117,37,57
632000,split,119,37,15
633000,extinct,119,0,15
664000,split,120,37,50
666000,extinct,120,0,5
669000,split,122,37,81
689000,extinct,122,0,6
703000,split,128,37,69
706000,extinct,128,0,9
708000,split,129,128,89
765000,split,132,37,94
775000,extinct,129,0,7
783000,extinct,132,0,7
963000,split,143,37,55
984000,split,146,37,112
986000,merge,146,37,96
991000,split,150,37,78
997000,extinct,150,0,14
