step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,1175,1.495,0.107,9.63,90178,84364,1000,0,4781,60,684084.0,7.0,0.080,0.189,0.404,0.327,379,8.30,3.78,0.04,0.40,0.06,0.67,0.02,0.36,8.18,3.67,0.00,0.00,0.006,0.052,169,0.322,0.926,0.000,0.000,0.074,147692,146111,5,0.529,0.000,0.004,44399,0.114,0.695,0.009,68.52,45191,0,0.117,0.000,0.000,1950028,1.02,15.23,0.000,0.002,0.000,5,7,12,43,9749,0.037,9.73,0.0071,0.000,29,0.697,0.000,0.913,0.409,4.00,6.89,5.81,0.00,0.000,1.02,1.01,1.02,0.697,0.00052,85.19
120000,1140,1.494,0.101,9.70,89930,84955,1092,1,3917,101,681398.6,14.7,0.074,0.204,0.420,0.302,375,8.59,4.18,0.06,0.64,0.08,0.52,0.03,0.62,8.42,4.12,0.00,0.03,0.012,0.082,192,0.295,0.913,0.000,0.000,0.087,146108,144126,4,0.487,0.023,0.004,48488,0.125,0.663,0.009,68.30,47258,5,0.146,1.000,0.000,2129411,1.03,15.13,0.000,0.002,0.001,5,7,13,47,9796,0.037,9.60,0.0071,0.000,28,0.700,0.000,0.912,0.406,4.08,6.77,6.09,0.00,0.001,1.03,1.03,1.04,0.700,0.00054,85.55
130000,1165,1.484,0.096,10.14,89262,84397,1029,5,3806,178,680641.5,25.7,0.082,0.193,0.430,0.295,363,8.30,3.96,0.08,0.55,0.09,0.78,0.03,0.43,8.11,3.89,0.00,0.06,0.012,0.085,229,0.238,0.916,0.000,0.000,0.084,147114,145428,4,0.485,0.036,0.012,80638,0.085,0.636,0.008,68.15,49986,339,0.144,0.600,0.000,2054081,1.03,15.45,0.000,0.003,0.001,5,7,13,42,9669,0.037,8.73,0.0072,0.017,11,0.716,0.000,0.908,0.412,4.05,6.81,5.97,0.01,0.003,1.03,1.03,1.04,0.716,0.00051,86.57
140000,1282,1.445,0.083,9.47,93436,88238,1029,1,4051,170,687238.9,9.3,0.085,0.204,0.498,0.214,355,7.28,3.31,0.08,0.74,0.04,0.45,0.00,0.00,7.16,3.35,0.00,0.00,0.007,0.074,171,0.408,0.902,0.000,0.000,0.098,147737,145605,3,0.667,0.017,0.000,56201,0.106,0.608,0.007,68.73,49400,28,0.055,1.000,0.000,2274249,1.04,16.73,0.000,0.005,0.000,5,6,10,40,9338,0.036,9.87,0.0075,0.000,32,0.694,0.000,0.900,0.386,3.99,7.30,5.76,0.00,0.001,1.04,1.05,1.05,0.694,0.00045,84.84
150000,1302,1.418,0.071,9.17,101849,96363,1246,1,4219,341,693375.2,12.7,0.070,0.192,0.613,0.125,355,6.95,4.20,0.08,1.08,0.10,0.98,0.02,0.57,6.74,3.68,0.00,0.09,0.014,0.093,137,0.551,0.927,0.000,0.000,0.073,150106,148750,4,0.852,0.000,0.004,39393,0.089,0.549,0.006,69.39,44201,1,0.037,1.000,0.000,2210226,1.03,17.22,0.001,0.012,0.002,5,6,9,64,9046,0.035,11.25,0.0079,0.000,27,0.660,0.000,0.895,0.340,3.91,7.23,5.69,0.01,0.003,1.03,1.03,1.04,0.661,0.00043,82.80
160000,1358,1.375,0.068,9.13,107266,102144,1219,4,3843,416,699344.0,17.6,0.096,0.162,0.719,0.024,368,6.51,3.03,0.06,0.66,0.08,0.53,0.03,0.55,6.35,2.98,0.00,0.06,0.015,0.092,140,0.574,0.917,0.001,0.000,0.082,149252,148824,3,0.866,0.079,0.007,82003,0.087,0.528,0.005,69.87,39626,43,0.042,0.500,0.000,1681734,1.02,17.52,0.000,0.011,0.001,4,6,9,45,8844,0.034,9.94,0.0081,0.002,15,0.604,0.000,0.894,0.301,3.86,7.31,5.79,0.01,0.005,1.02,1.04,1.02,0.604,0.00041,83.63
170000,1334,1.365,0.060,9.02,109207,103732,1252,2,4245,449,702854.6,16.6,0.087,0.191,0.702,0.020,369,6.62,3.23,0.06,0.65,0.08,0.62,0.02,0.66,6.46,3.15,0.01,0.12,0.014,0.095,135,0.599,0.925,0.000,0.000,0.075,153383,152918,3,0.872,0.000,0.002,35699,0.073,0.481,0.005,70.17,39079,4,0.037,1.000,0.000,2311774,1.03,17.43,0.000,0.016,0.003,5,6,9,59,8830,0.034,9.44,0.0082,0.002,29,0.669,0.000,0.891,0.307,3.90,7.18,5.50,0.01,0.006,1.02,1.04,1.03,0.669,0.00042,83.82
180000,1347,1.372,0.056,9.11,107726,102513,1234,2,3964,393,702257.9,17.0,0.090,0.169,0.725,0.016,366,6.56,3.28,0.05,0.58,0.08,0.52,0.01,0.23,6.43,3.29,0.00,0.03,0.016,0.094,120,0.572,0.922,0.000,0.000,0.078,151547,151335,2,0.949,0.000,0.003,37903,0.077,0.453,0.004,70.01,38317,883,0.043,0.500,0.000,1851040,1.02,17.59,0.000,0.013,0.001,5,6,9,47,8840,0.034,9.98,0.0081,0.013,12,0.632,0.000,0.897,0.308,3.81,7.44,5.18,0.01,0.005,1.02,1.03,1.02,0.632,0.00040,83.45
190000,1335,1.408,0.052,9.11,107067,102007,1264,2,3806,425,697010.2,17.7,0.060,0.152,0.762,0.025,368,6.54,3.03,0.07,0.73,0.09,0.59,0.01,0.13,6.38,3.02,0.01,0.11,0.015,0.089,114,0.611,0.926,0.000,0.000,0.074,151145,150464,2,0.940,0.023,0.004,42986,0.074,0.433,0.004,69.58,36747,48,0.042,0.500,0.000,1464026,1.03,17.53,0.000,0.017,0.002,5,6,9,55,8730,0.033,9.48,0.0082,0.020,16,0.586,0.000,0.899,0.311,3.87,7.44,5.43,0.02,0.007,1.02,1.04,1.03,0.586,0.00041,84.38
200000,1315,1.371,0.047,8.99,108019,102938,1271,1,3829,454,699162.9,18.9,0.068,0.149,0.759,0.024,366,6.58,2.91,0.05,0.56,0.09,0.56,0.01,0.18,6.43,2.92,0.00,0.06,0.019,0.104,115,0.595,0.913,0.000,0.000,0.087,152120,151589,2,0.941,0.000,0.002,46285,0.068,0.402,0.003,69.79,35917,9,0.042,1.000,0.000,1436617,1.02,17.47,0.000,0.008,0.001,5,6,9,40,8649,0.033,9.74,0.0083,0.010,18,0.586,0.000,0.900,0.309,3.87,7.36,5.42,0.01,0.002,1.02,1.03,1.02,0.586,0.00041,83.91
210000,1331,1.397,0.047,8.93,109214,104342,1242,1,3613,446,700146.4,12.8,0.065,0.147,0.761,0.027,372,6.53,2.47,0.05,0.74,0.07,0.56,0.00,0.00,6.40,2.39,0.00,0.08,0.014,0.092,99,0.660,0.926,0.000,0.000,0.074,152691,152542,2,0.962,0.000,0.000,41852,0.088,0.396,0.003,69.83,35766,21,0.029,1.000,0.000,1389214,1.02,17.55,0.000,0.011,0.002,5,6,9,39,8687,0.033,9.78,0.0082,0.018,11,0.581,0.000,0.900,0.304,3.98,7.70,5.40,0.01,0.004,1.01,1.03,1.02,0.581,0.00041,83.82
220000,1421,1.344,0.047,8.64,109069,104466,1221,1,3291,510,701087.1,22.6,0.069,0.148,0.759,0.024,378,6.43,3.58,0.06,0.81,0.04,0.34,0.00,0.12,6.33,3.52,0.00,0.07,0.008,0.061,101,0.625,0.932,0.000,0.000,0.068,151303,150910,2,0.929,0.000,0.002,39826,0.081,0.381,0.003,69.96,32354,55,0.044,0.000,0.000,1386044,1.03,17.83,0.000,0.011,0.001,4,6,9,50,9142,0.035,10.26,0.0078,0.000,26,0.567,0.000,0.898,0.299,3.81,7.24,5.29,0.01,0.002,1.03,1.04,1.02,0.567,0.00039,83.22
230000,1416,1.350,0.036,8.71,111285,106538,1225,1,3526,450,705293.8,16.5,0.067,0.146,0.747,0.040,375,6.21,2.42,0.04,0.52,0.07,0.67,0.02,0.30,6.08,2.32,0.00,0.08,0.012,0.086,108,0.595,0.917,0.000,0.000,0.083,153042,152830,2,0.919,0.000,0.005,52901,0.082,0.342,0.002,70.40,33494,17,0.037,1.000,0.000,1378102,1.02,17.91,0.000,0.011,0.001,4,6,9,31,8787,0.034,10.03,0.0082,0.000,34,0.564,0.000,0.898,0.292,3.76,7.38,5.17,0.01,0.004,1.02,1.02,1.01,0.564,0.00039,83.01
240000,1345,1.384,0.037,8.67,109390,104452,1265,1,3743,462,704859.6,14.6,0.070,0.144,0.743,0.043,374,6.56,2.74,0.06,0.71,0.11,0.73,0.02,0.31,6.36,2.68,0.01,0.11,0.016,0.089,129,0.600,0.914,0.000,0.000,0.086,150778,150671,2,0.944,0.000,0.006,71013,0.075,0.334,0.002,70.31,34703,17,0.032,1.000,0.000,1351281,1.03,17.44,0.000,0.018,0.004,5,6,9,33,8818,0.034,10.23,0.0082,0.000,20,0.561,0.000,0.897,0.294,3.86,7.35,5.42,0.02,0.007,1.02,1.05,1.02,0.561,0.00041,82.90
250000,1373,1.386,0.035,8.51,109649,104908,1301,2,3410,454,702684.1,17.7,0.074,0.142,0.736,0.048,375,6.36,2.77,0.07,0.80,0.08,0.67,0.02,0.42,6.19,2.70,0.01,0.13,0.013,0.094,115,0.598,0.922,0.000,0.000,0.078,150750,150684,2,0.945,0.000,0.005,60030,0.071,0.326,0.002,70.16,33199,36,0.039,1.000,0.000,1290599,1.03,17.86,0.000,0.010,0.002,4,6,9,43,8738,0.033,10.18,0.0083,0.000,30,0.555,0.000,0.898,0.293,3.81,7.09,5.34,0.02,0.007,1.02,1.05,1.03,0.555,0.00040,83.09
260000,1344,1.348,0.034,8.70,110659,105876,1257,1,3554,463,702159.9,13.2,0.081,0.139,0.738,0.042,378,6.48,2.81,0.05,0.58,0.10,0.66,0.01,0.13,6.32,2.78,0.00,0.05,0.016,0.095,124,0.655,0.926,0.000,0.000,0.074,150814,150753,2,0.958,0.000,0.004,43693,0.085,0.314,0.002,70.17,33297,35,0.028,1.000,0.000,1270885,1.02,17.64,0.000,0.011,0.001,5,6,9,40,8711,0.033,9.58,0.0083,0.000,14,0.555,0.000,0.894,0.286,3.89,7.42,5.47,0.01,0.004,1.01,1.03,1.02,0.555,0.00041,83.69
270000,1358,1.407,0.034,8.70,111077,106088,1263,3,3709,532,705432.4,19.9,0.090,0.136,0.750,0.023,377,6.67,3.50,0.04,0.47,0.09,0.82,0.01,0.20,6.53,3.44,0.01,0.11,0.012,0.081,134,0.566,0.933,0.000,0.000,0.067,151725,151652,2,0.945,0.000,0.004,41052,0.076,0.327,0.002,70.32,31512,33,0.037,1.000,0.000,1296324,1.02,17.48,0.000,0.013,0.002,4,6,9,42,9064,0.035,9.84,0.0080,0.013,18,0.573,0.000,0.894,0.287,3.86,7.53,5.24,0.02,0.006,1.03,1.04,1.02,0.573,0.00038,83.28
280000,1375,1.375,0.035,8.86,109092,104185,1264,0,3626,421,700811.0,13.3,0.076,0.138,0.773,0.012,380,6.51,2.91,0.06,0.61,0.08,0.67,0.00,0.05,6.36,2.79,0.00,0.08,0.014,0.085,114,0.641,0.916,0.001,0.000,0.084,154231,154062,1,1.000,0.000,0.003,47584,0.087,0.336,0.002,69.90,32611,0,0.032,0.000,0.000,1333556,1.02,17.44,0.000,0.017,0.001,5,6,9,47,8950,0.034,10.90,0.0080,0.000,22,0.585,0.000,0.896,0.309,3.92,7.54,5.50,0.02,0.007,1.02,1.03,1.02,0.585,0.00036,82.64
290000,1230,1.384,0.029,8.81,110269,105444,1336,2,3632,434,682724.8,9.2,0.073,0.121,0.805,0.000,386,6.48,2.58,0.05,0.62,0.07,0.57,0.01,0.18,6.35,2.54,0.01,0.12,0.013,0.091,112,0.658,0.905,0.001,0.000,0.094,158832,158617,2,0.940,0.000,0.002,55872,0.081,0.309,0.002,68.02,35766,18,0.021,1.000,0.001,1204463,1.03,17.51,0.000,0.015,0.002,5,6,9,34,7969,0.030,11.66,0.0087,0.009,18,0.615,0.000,0.913,0.318,3.85,7.39,5.61,0.01,0.003,1.03,1.04,1.02,0.615,0.00032,83.76
300000,1256,1.379,0.031,8.68,102326,97641,1358,1,3300,295,640082.9,7.8,0.088,0.105,0.806,0.001,429,6.41,2.88,0.03,0.42,0.09,0.65,0.01,0.29,6.28,2.86,0.00,0.00,0.015,0.084,106,0.662,0.902,0.000,0.000,0.098,161397,161262,2,0.938,0.000,0.002,37643,0.083,0.338,0.002,63.57,35889,66,0.026,0.000,0.000,964781,1.02,17.75,0.000,0.011,0.000,5,6,8,50,8050,0.031,11.79,0.0081,0.003,19,0.621,0.000,0.929,0.375,3.87,7.30,5.41,0.01,0.002,1.02,1.02,1.02,0.621,0.00024,88.07
310000,1315,1.380,0.037,8.78,108458,103919,1342,0,3138,407,688942.0,10.9,0.084,0.130,0.786,0.000,388,6.56,3.03,0.09,1.28,0.07,0.50,0.02,0.35,6.38,2.67,0.00,0.10,0.014,0.087,123,0.618,0.923,0.000,0.000,0.077,154218,154156,2,0.952,0.000,0.005,52797,0.098,0.323,0.002,68.72,34859,0,0.027,0.000,0.000,1285163,1.03,17.52,0.000,0.011,0.002,5,6,9,56,8623,0.033,10.49,0.0082,0.017,6,0.610,0.000,0.908,0.311,3.89,7.47,5.36,0.00,0.002,1.04,1.04,1.04,0.610,0.00033,84.23
320000,1282,1.416,0.038,8.79,108351,103606,1322,0,3456,509,697833.1,17.3,0.081,0.143,0.777,0.000,377,6.85,3.25,0.04,0.38,0.12,0.74,0.02,0.30,6.68,3.14,0.00,0.08,0.018,0.100,138,0.548,0.916,0.000,0.000,0.084,152307,152193,2,0.950,0.000,0.004,73207,0.084,0.340,0.002,69.59,35483,0,0.034,0.000,0.000,1342646,1.02,17.07,0.000,0.020,0.002,5,6,9,45,8785,0.034,11.43,0.0082,0.019,20,0.577,0.000,0.895,0.306,3.93,7.42,5.58,0.01,0.005,1.01,1.03,1.02,0.577,0.00041,82.42
330000,1343,1.384,0.036,8.89,106954,102198,1275,2,3418,500,695812.1,14.4,0.094,0.143,0.763,0.000,375,6.31,2.61,0.03,0.40,0.09,0.73,0.04,0.91,6.15,2.16,0.00,0.10,0.015,0.080,100,0.649,0.918,0.000,0.000,0.082,150755,150434,2,0.938,0.000,0.007,52355,0.088,0.310,0.002,69.28,36853,24,0.029,1.000,0.000,1375018,1.01,17.76,0.001,0.017,0.001,5,6,9,64,8479,0.032,11.52,0.0084,0.015,14,0.590,0.000,0.897,0.308,3.86,7.28,5.55,0.01,0.003,1.01,1.02,1.01,0.590,0.00038,82.63
340000,1328,1.393,0.036,8.98,107005,101609,1289,1,4121,422,692847.1,18.4,0.096,0.147,0.757,0.000,375,6.40,2.98,0.03,0.32,0.09,0.72,0.03,0.41,6.25,2.96,0.00,0.05,0.015,0.093,121,0.621,0.919,0.000,0.000,0.081,150891,150655,2,0.927,0.000,0.008,134905,0.062,0.353,0.002,69.10,35892,35,0.044,1.000,0.000,1456158,1.02,17.75,0.000,0.014,0.001,5,6,9,50,8496,0.032,10.10,0.0083,0.029,14,0.603,0.000,0.897,0.308,3.83,7.33,5.33,0.01,0.004,1.02,1.02,1.02,0.603,0.00038,84.23
350000,1343,1.371,0.035,8.87,109036,103850,1337,3,3831,449,698823.4,11.4,0.085,0.144,0.771,0.000,367,6.61,3.61,0.06,0.54,0.08,0.49,0.02,0.38,6.45,3.31,0.00,0.08,0.014,0.084,104,0.650,0.925,0.000,0.000,0.075,153199,153073,2,0.953,0.000,0.003,39871,0.086,0.340,0.002,69.77,37161,734,0.025,0.333,0.000,1429441,1.02,17.39,0.000,0.013,0.001,5,6,9,55,8878,0.034,11.70,0.0081,0.013,17,0.601,0.000,0.896,0.304,3.97,7.47,5.73,0.01,0.004,1.03,1.03,1.02,0.601,0.00037,81.97
360000,1239,1.378,0.031,8.88,107162,102306,1320,2,3638,493,678136.4,13.5,0.064,0.138,0.779,0.019,382,6.46,2.12,0.05,0.62,0.07,0.50,0.02,0.19,6.33,2.17,0.00,0.00,0.013,0.081,115,0.538,0.905,0.000,0.000,0.095,155439,155360,2,0.934,0.000,0.010,81007,0.118,0.331,0.002,67.68,38466,18,0.027,1.000,0.000,1391200,1.03,17.41,0.000,0.011,0.000,5,6,9,27,8003,0.031,11.56,0.0087,0.000,17,0.640,0.000,0.910,0.323,3.84,7.43,5.31,0.01,0.003,1.03,1.04,1.02,0.640,0.00033,84.20
370000,1346,1.381,0.031,8.79,106417,101405,1325,0,3580,280,656059.3,11.1,0.057,0.132,0.775,0.037,400,6.56,2.91,0.07,0.69,0.10,0.79,0.00,0.04,6.39,2.88,0.00,0.08,0.015,0.090,114,0.526,0.903,0.001,0.000,0.096,160074,159806,2,0.926,0.000,0.001,191109,0.074,0.314,0.002,65.53,41011,0,0.040,0.000,0.000,1347576,1.03,17.52,0.000,0.013,0.001,4,6,9,40,8824,0.034,10.17,0.0076,0.000,25,0.666,0.000,0.925,0.346,3.79,7.24,5.33,0.01,0.005,1.03,1.05,1.02,0.666,0.00026,87.74
380000,1373,1.367,0.035,8.74,108302,103364,1305,2,3604,423,698364.9,11.6,0.077,0.153,0.753,0.017,370,6.45,2.60,0.01,0.16,0.08,0.52,0.00,0.09,6.35,2.59,0.00,0.03,0.016,0.083,106,0.587,0.917,0.000,0.000,0.083,153981,153835,2,0.967,0.000,0.003,44805,0.095,0.344,0.002,69.72,39302,1,0.028,1.000,0.000,1777728,1.01,17.61,0.000,0.017,0.001,5,6,9,40,8859,0.034,10.27,0.0080,0.013,13,0.660,0.000,0.902,0.312,3.91,7.46,5.55,0.01,0.003,1.01,1.01,1.01,0.660,0.00033,83.45
390000,1280,1.394,0.037,9.08,104651,99885,1309,1,3549,450,694295.2,18.0,0.076,0.156,0.765,0.002,373,6.77,3.52,0.06,0.61,0.11,0.97,0.00,0.07,6.60,3.48,0.00,0.08,0.014,0.089,98,0.642,0.920,0.001,0.000,0.080,149776,149643,1,1.000,0.000,0.002,37226,0.076,0.327,0.002,69.25,37213,60,0.040,0.000,0.000,1669000,1.03,17.33,0.000,0.008,0.002,5,6,9,40,8665,0.033,10.82,0.0082,0.041,11,0.609,0.000,0.892,0.320,3.98,7.72,5.51,0.01,0.005,1.03,1.04,1.03,0.609,0.00041,83.37
400000,1365,1.349,0.036,9.03,106584,101165,1256,3,4075,399,697352.4,14.9,0.094,0.146,0.759,0.000,364,6.50,3.29,0.04,0.55,0.11,0.92,0.03,0.36,6.32,3.17,0.00,0.00,0.017,0.098,120,0.634,0.917,0.000,0.000,0.083,151048,150897,2,0.940,0.000,0.012,56339,0.086,0.358,0.002,69.53,38655,53,0.037,0.667,0.000,1365112,1.02,17.63,0.000,0.010,0.000,5,6,9,55,8870,0.034,13.39,0.0081,0.000,18,0.571,0.000,0.891,0.313,3.88,7.39,5.46,0.01,0.001,1.03,1.03,1.02,0.571,0.00039,80.52
410000,1356,1.367,0.034,8.88,109300,104726,1202,0,3381,527,697464.9,21.5,0.078,0.149,0.772,0.000,372,6.39,2.73,0.08,0.84,0.08,0.57,0.00,0.00,6.23,2.49,0.00,0.08,0.014,0.087,110,0.676,0.920,0.000,0.000,0.080,150305,150094,2,0.945,0.000,0.000,174961,0.084,0.331,0.002,69.56,35987,0,0.041,0.000,0.000,1399867,1.03,17.73,0.000,0.018,0.001,5,6,9,50,8671,0.033,10.71,0.0083,0.000,25,0.575,0.000,0.893,0.292,3.89,7.47,5.43,0.01,0.005,1.03,1.05,1.03,0.575,0.00040,83.17
420000,1347,1.356,0.037,8.79,112020,106614,1266,2,4147,403,704948.8,11.7,0.071,0.147,0.781,0.001,374,6.43,2.28,0.06,0.70,0.08,0.59,0.00,0.05,6.29,2.29,0.00,0.09,0.013,0.088,114,0.623,0.927,0.000,0.000,0.073,151949,151753,2,0.930,0.000,0.001,38490,0.069,0.343,0.002,70.30,34564,12,0.029,1.000,0.000,1462837,1.03,17.69,0.000,0.010,0.002,5,6,9,36,8667,0.033,9.98,0.0083,0.000,27,0.590,0.000,0.897,0.281,3.80,7.10,5.45,0.01,0.004,1.03,1.05,1.02,0.590,0.00039,83.17
