step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
160000,591,1.452,0.078,9.33,25062,23807,89,0,1169,1,339938.6,0.0,0.016,0.192,0.397,0.395,1819,10.52,3.58,0.13,1.23,0.02,0.31,0.09,1.08,10.29,2.83,0.00,0.00,0.001,0.014,83,0.237,0.992,0.000,0.000,0.008,14689,12969,4,0.489,0.000,0.010,29068,0.162,0.502,0.005,33.95,10314,0,0.029,0.000,0.000,179494,1.04,16.96,0.000,0.000,0.000,7,11,13,39,6218,0.024,3.65,0.0056,0.000,10,0.141,0.000,0.235,0.036,2.84,2.99,4.55,0.00,0.000,1.01,1.05,1.04,0.141,0.00171,125.84
170000,550,1.410,0.133,9.45,22947,21949,107,0,932,28,331715.2,2.4,0.005,0.185,0.418,0.392,1871,10.37,2.43,0.04,0.51,0.04,0.60,0.01,0.20,10.29,2.38,0.00,0.00,0.002,0.043,59,0.231,0.996,0.000,0.000,0.004,13639,12086,3,0.575,0.000,0.005,56326,0.137,0.835,0.013,33.23,9589,0,0.085,0.000,0.000,159563,1.01,17.10,0.000,0.000,0.000,7,11,12,28,5705,0.022,16.46,0.0059,0.000,2,0.137,0.000,0.228,0.050,2.80,3.04,4.48,0.01,0.002,1.00,1.02,1.02,0.137,0.00173,113.75
180000,490,1.467,0.182,9.60,19727,18845,92,0,850,0,281438.8,0.0,0.002,0.178,0.421,0.398,2186,10.27,2.92,0.07,0.69,0.00,0.09,0.02,0.33,10.18,2.78,0.00,0.00,0.000,0.009,61,0.171,0.994,0.000,0.000,0.006,12377,10026,3,0.498,0.000,0.004,45062,0.135,1.035,0.018,28.20,8369,0,0.000,0.000,0.000,159731,1.02,16.95,0.000,0.000,0.000,7,11,12,32,5033,0.019,43.61,0.0056,0.000,1,0.162,0.000,0.271,0.041,2.82,3.04,4.50,0.00,0.000,1.00,1.04,1.03,0.162,0.00158,91.64
190000,602,1.438,0.074,8.98,22652,21451,104,0,985,3,307552.5,0.6,0.009,0.173,0.399,0.419,1978,9.69,2.77,0.05,0.76,0.01,0.33,0.01,0.18,9.62,2.54,0.00,0.00,0.001,0.015,60,0.130,0.990,0.000,0.000,0.010,14410,11894,2,0.914,0.080,0.003,21823,0.156,0.487,0.005,30.54,9442,0,0.208,0.000,0.000,169841,1.02,17.66,0.000,0.000,0.000,7,9,12,35,5835,0.022,13.36,0.0053,0.042,1,0.164,0.000,0.241,0.053,2.76,3.07,4.10,0.00,0.000,1.02,1.02,1.02,0.164,0.00129,119.54
200000,614,1.398,0.067,8.97,23773,22538,114,0,1109,3,328279.3,0.2,0.006,0.197,0.385,0.413,1865,9.24,3.39,0.12,2.50,0.00,0.00,0.00,0.04,9.11,2.38,0.00,0.00,0.000,0.000,56,0.292,0.995,0.000,0.000,0.005,12706,9903,2,0.948,0.000,0.002,12306,0.161,0.446,0.004,32.74,9318,0,0.071,0.000,0.000,187539,1.04,18.21,0.002,0.000,0.000,6,9,10,64,5671,0.022,0.33,0.0059,0.034,2,0.147,0.000,0.213,0.016,2.67,2.97,3.93,0.00,0.000,1.03,1.04,1.04,0.147,0.00149,130.37
210000,610,1.416,0.070,8.88,24642,23224,123,0,1299,1,329167.4,0.0,0.006,0.186,0.363,0.444,1864,9.37,3.13,0.04,0.53,0.02,0.61,0.00,0.04,9.31,2.71,0.00,0.00,0.001,0.014,64,0.264,0.995,0.000,0.000,0.005,13088,10338,2,0.723,0.000,0.002,15565,0.157,0.442,0.004,32.85,9400,0,0.000,0.000,0.000,191515,1.01,17.99,0.000,0.000,0.000,7,9,12,44,5718,0.022,0.46,0.0058,0.043,0,0.157,0.000,0.213,0.018,2.66,3.05,3.95,0.00,0.000,1.01,1.01,1.01,0.157,0.00144,130.13
220000,628,1.427,0.066,8.96,25108,23609,136,0,1345,3,333389.2,0.3,0.007,0.182,0.342,0.469,1845,9.61,2.64,0.00,0.12,0.00,0.04,0.00,0.04,9.60,2.64,0.00,0.00,0.000,0.002,65,0.311,0.990,0.000,0.000,0.010,13622,11902,2,0.691,0.000,0.002,17164,0.167,0.440,0.004,33.28,9370,0,0.115,0.000,0.000,182070,1.00,17.79,0.000,0.000,0.000,7,10,12,29,6032,0.023,0.52,0.0055,0.018,3,0.152,0.000,0.215,0.016,2.69,3.12,3.99,0.00,0.000,1.00,1.00,1.00,0.152,0.00140,129.64
230000,613,1.420,0.063,9.03,24782,23332,165,0,1300,4,322158.5,0.7,0.011,0.165,0.353,0.471,1883,9.74,2.48,0.02,0.29,0.01,0.17,0.00,0.00,9.71,2.46,0.00,0.00,0.001,0.027,74,0.271,0.990,0.000,0.000,0.010,14843,13008,3,0.586,0.021,0.000,16705,0.155,0.431,0.004,32.15,9814,0,0.168,0.000,0.000,170882,1.01,17.53,0.000,0.000,0.000,8,10,12,30,5971,0.023,1.03,0.0054,0.000,2,0.163,0.000,0.225,0.027,2.81,3.24,4.01,0.00,0.000,1.01,1.01,1.01,0.163,0.00122,130.26
240000,596,1.431,0.067,8.94,24972,23559,186,0,1244,4,327902.1,0.5,0.011,0.176,0.364,0.449,1874,9.63,2.86,0.04,0.41,0.02,0.41,0.01,0.20,9.57,2.76,0.00,0.00,0.002,0.041,74,0.294,0.988,0.000,0.000,0.012,14969,12626,3,0.678,0.010,0.002,21784,0.129,0.455,0.004,32.72,9855,0,0.113,0.000,0.000,211013,1.01,17.82,0.000,0.000,0.000,7,10,12,39,5738,0.022,1.45,0.0058,0.000,5,0.183,0.000,0.215,0.030,2.68,3.18,3.92,0.00,0.000,1.01,1.02,1.01,0.183,0.00134,129.26
250000,622,1.353,0.066,8.90,25483,23954,162,0,1341,0,333971.9,0.0,0.009,0.183,0.360,0.448,1815,9.23,2.20,0.01,0.36,0.00,0.00,0.01,0.16,9.21,2.20,0.00,0.00,0.000,0.000,54,0.397,0.998,0.000,0.000,0.002,15514,13276,4,0.918,0.000,0.002,15906,0.149,0.455,0.004,33.33,9679,0,0.000,0.000,0.000,224975,1.01,18.18,0.000,0.000,0.000,6,10,11,22,5741,0.022,1.45,0.0058,0.000,5,0.186,0.000,0.216,0.032,2.66,3.05,3.87,0.00,0.000,1.01,1.01,1.01,0.186,0.00137,128.66
260000,636,1.388,0.066,8.97,25815,24246,190,0,1365,8,332782.5,1.3,0.014,0.176,0.359,0.451,1860,9.19,2.43,0.03,0.44,0.02,0.48,0.00,0.00,9.14,2.24,0.00,0.00,0.000,0.013,63,0.278,0.989,0.000,0.000,0.011,15380,13579,3,0.909,0.013,0.000,17501,0.180,0.439,0.004,33.21,9742,0,0.158,0.000,0.000,183497,1.01,17.84,0.000,0.000,0.000,7,9,11,38,5844,0.022,1.35,0.0057,0.000,14,0.158,0.000,0.216,0.028,2.65,3.17,3.91,0.00,0.000,1.01,1.01,1.02,0.158,0.00132,128.87
270000,578,1.401,0.061,8.92,25010,23553,210,0,1305,5,320161.9,0.3,0.009,0.171,0.370,0.449,1944,8.94,2.66,0.00,0.00,0.01,0.33,0.00,0.04,8.93,2.46,0.00,0.00,0.000,0.007,48,0.244,0.991,0.000,0.000,0.009,15606,14482,2,0.934,0.000,0.002,19151,0.162,0.424,0.004,31.93,9167,0,0.056,0.000,0.000,173814,1.00,18.28,0.000,0.000,0.000,6,9,10,50,5169,0.020,1.46,0.0062,0.000,2,0.159,0.000,0.237,0.030,2.64,3.02,3.84,0.00,0.000,1.00,1.00,1.00,0.159,0.00134,130.05
280000,613,1.391,0.056,9.32,25513,23983,192,0,1303,0,321351.3,0.0,0.017,0.159,0.374,0.450,1918,9.18,2.79,0.04,0.75,0.00,0.04,0.01,0.20,9.13,2.47,0.00,0.00,0.000,0.006,54,0.299,0.990,0.000,0.000,0.010,15330,13684,2,0.915,0.000,0.002,17929,0.145,0.362,0.003,32.04,9417,0,0.000,0.000,0.000,147581,1.01,18.06,0.000,0.000,0.000,6,9,11,51,5629,0.021,1.03,0.0057,0.000,12,0.147,0.000,0.230,0.020,2.63,3.07,3.90,0.00,0.000,1.00,1.02,1.01,0.147,0.00119,130.37
290000,647,1.427,0.059,9.36,26310,24722,197,0,1357,0,330399.6,0.0,0.015,0.149,0.355,0.481,1815,9.26,2.69,0.03,0.50,0.00,0.00,0.01,0.27,9.22,2.52,0.00,0.00,0.000,0.000,63,0.274,0.986,0.000,0.000,0.014,14789,13341,2,0.921,0.000,0.002,17906,0.148,0.366,0.003,32.97,9919,0,0.000,0.000,0.000,139945,1.01,18.12,0.000,0.000,0.000,6,9,11,27,5988,0.023,1.08,0.0055,0.003,8,0.142,0.000,0.217,0.015,2.65,3.05,3.90,0.00,0.000,1.01,1.01,1.01,0.142,0.00110,129.39
300000,641,1.421,0.057,9.63,27177,25735,145,0,1303,3,339709.2,0.0,0.013,0.159,0.339,0.489,1749,9.41,2.48,0.00,0.08,0.00,0.12,0.00,0.04,9.40,2.44,0.00,0.00,0.000,0.005,65,0.214,0.983,0.000,0.000,0.017,15317,13814,2,0.944,0.000,0.002,17805,0.160,0.332,0.002,33.91,10786,0,0.000,0.000,0.000,133165,1.00,17.96,0.000,0.002,0.000,7,9,12,31,6032,0.023,1.68,0.0056,0.022,4,0.126,0.000,0.209,0.024,2.64,3.11,3.91,0.00,0.000,1.00,1.00,1.00,0.126,0.00126,127.84
310000,634,1.433,0.056,9.82,26670,25230,150,0,1297,0,335952.8,0.0,0.010,0.154,0.354,0.483,1749,10.10,4.24,0.06,0.62,0.01,0.20,0.07,0.68,9.96,3.86,0.00,0.00,0.000,0.006,68,0.257,0.986,0.000,0.000,0.014,14740,13000,2,0.902,0.036,0.016,23285,0.150,0.357,0.003,33.53,11047,0,0.000,0.000,0.000,145974,1.01,17.57,0.000,0.000,0.000,7,10,12,45,6403,0.024,1.37,0.0053,0.008,13,0.142,0.000,0.210,0.022,2.74,3.16,4.06,0.00,0.000,1.00,1.03,1.02,0.142,0.00119,128.54
320000,462,1.431,0.058,9.81,24240,23085,153,0,1174,0,303720.8,0.0,0.007,0.142,0.369,0.481,1941,10.17,3.77,0.06,0.63,0.00,0.00,0.02,0.33,10.09,3.72,0.00,0.00,0.000,0.000,55,0.264,0.987,0.000,0.000,0.013,14778,13245,3,0.924,0.000,0.004,19200,0.146,0.347,0.003,30.33,10013,0,0.000,0.000,0.000,141564,1.02,17.49,0.000,0.000,0.000,7,10,12,38,4698,0.018,2.08,0.0065,0.000,5,0.166,0.000,0.239,0.035,2.89,3.31,3.94,0.00,0.000,1.01,1.03,1.02,0.166,0.00136,131.03
330000,531,1.476,0.056,9.90,22366,21127,110,0,1060,11,267095.6,1.3,0.008,0.149,0.363,0.480,2208,9.75,2.73,0.02,0.25,0.00,0.00,0.07,0.91,9.66,2.68,0.00,0.00,0.000,0.000,64,0.307,0.992,0.000,0.000,0.008,14855,13446,3,0.878,0.000,0.011,63518,0.145,0.334,0.002,26.67,9522,0,0.120,0.000,0.000,154496,1.01,17.76,0.000,0.000,0.000,6,10,12,30,5178,0.020,1.44,0.0052,0.000,16,0.196,0.000,0.282,0.042,2.73,3.32,3.80,0.00,0.000,1.01,1.01,1.01,0.196,0.00103,135.33
340000,610,1.414,0.056,9.82,25544,24006,170,0,1289,1,314384.6,0.2,0.008,0.138,0.361,0.493,1892,9.50,2.45,0.02,0.23,0.00,0.00,0.03,0.62,9.44,2.46,0.00,0.00,0.000,0.000,65,0.351,0.985,0.000,0.000,0.015,15123,13880,3,0.936,0.000,0.005,37571,0.150,0.334,0.002,31.38,10210,0,0.173,0.000,0.000,122339,1.01,17.98,0.000,0.000,0.000,7,10,12,27,5794,0.022,0.94,0.0055,0.000,4,0.143,0.000,0.235,0.027,2.73,3.14,3.88,0.00,0.000,1.00,1.01,1.01,0.143,0.00106,131.12
350000,606,1.407,0.060,9.82,27160,25563,154,0,1447,18,339698.1,1.0,0.005,0.156,0.349,0.490,1779,9.48,2.27,0.01,0.17,0.00,0.00,0.03,0.50,9.45,2.28,0.00,0.00,0.000,0.000,58,0.315,0.990,0.000,0.000,0.010,14891,14194,2,0.972,0.000,0.005,22159,0.144,0.324,0.002,33.92,9984,0,0.056,0.000,0.000,171576,1.00,17.93,0.000,0.000,0.000,7,10,12,27,5747,0.022,1.14,0.0059,0.031,1,0.160,0.000,0.208,0.025,2.72,3.10,3.95,0.00,0.000,1.00,1.00,1.00,0.160,0.00126,128.37
360000,625,1.437,0.059,9.88,26515,24732,119,0,1645,0,333085.3,0.0,0.007,0.152,0.353,0.489,1795,9.49,3.12,0.03,0.61,0.00,0.08,0.01,0.13,9.45,2.87,0.00,0.00,0.000,0.002,70,0.267,0.995,0.000,0.000,0.005,13861,12911,2,0.976,0.000,0.006,21479,0.139,0.323,0.002,33.25,10125,0,0.000,0.000,0.000,137954,1.01,17.96,0.000,0.000,0.000,7,9,12,40,5933,0.023,0.85,0.0056,0.022,3,0.137,0.000,0.201,0.022,2.71,3.12,3.90,0.00,0.000,1.00,1.01,1.01,0.137,0.00119,129.34
370000,631,1.461,0.060,9.77,28111,26054,153,0,1898,5,336668.9,0.0,0.007,0.147,0.346,0.500,1730,9.43,2.91,0.04,0.50,0.01,0.25,0.00,0.00,9.38,2.71,0.00,0.00,0.001,0.009,79,0.307,0.987,0.000,0.000,0.013,14753,13286,2,0.970,0.014,0.000,22441,0.139,0.314,0.002,33.63,11050,0,0.000,0.000,0.000,152141,1.01,17.85,0.000,0.000,0.000,7,9,12,32,5951,0.023,1.21,0.0057,0.013,3,0.154,0.000,0.202,0.023,2.66,3.11,3.97,0.00,0.002,1.01,1.01,1.01,0.154,0.00113,128.60
380000,610,1.407,0.059,9.80,27663,25607,136,0,1941,1,335315.5,0.2,0.007,0.149,0.355,0.489,1744,9.37,2.90,0.06,1.08,0.01,0.21,0.00,0.00,9.29,2.60,0.00,0.00,0.001,0.034,67,0.284,0.990,0.000,0.000,0.010,14304,12531,1,0.998,0.002,0.000,21273,0.093,0.318,0.002,33.49,11212,0,0.155,0.000,0.000,164081,1.02,18.07,0.000,0.000,0.000,7,9,11,42,5714,0.022,1.00,0.0059,0.020,1,0.163,0.000,0.203,0.020,2.67,3.11,3.87,0.00,0.000,1.01,1.03,1.03,0.163,0.00117,128.95
390000,635,1.458,0.057,9.81,28515,26314,177,0,1999,0,340526.8,0.0,0.011,0.142,0.358,0.489,1724,8.94,2.75,0.03,0.55,0.02,0.52,0.00,0.09,8.88,2.57,0.00,0.00,0.001,0.017,69,0.198,0.991,0.000,0.000,0.009,15049,14200,1,0.935,0.065,0.003,14956,0.137,0.313,0.002,33.99,11269,0,0.000,0.000,0.000,129345,1.01,18.14,0.000,0.000,0.000,6,9,11,30,5674,0.022,1.89,0.0060,0.000,8,0.134,0.000,0.200,0.026,2.68,3.14,3.80,0.00,0.002,1.00,1.02,1.01,0.134,0.00110,127.55
400000,628,1.437,0.058,9.72,28140,26153,164,0,1830,6,340866.7,0.6,0.008,0.147,0.364,0.481,1704,9.16,2.53,0.05,0.61,0.00,0.00,0.00,0.12,9.10,2.31,0.00,0.00,0.000,0.000,80,0.212,0.994,0.000,0.000,0.006,15190,14458,3,0.936,0.000,0.002,13189,0.149,0.353,0.003,34.02,11467,0,0.104,0.000,0.000,141554,1.02,18.04,0.000,0.000,0.000,6,9,11,30,5752,0.022,1.99,0.0060,0.000,4,0.140,0.000,0.202,0.027,2.68,3.08,3.90,0.00,0.000,1.01,1.02,1.02,0.140,0.00114,127.43
410000,643,1.442,0.056,9.72,28432,26416,159,0,1842,2,342352.3,0.3,0.009,0.151,0.357,0.483,1697,9.21,3.49,0.08,0.84,0.01,0.28,0.04,0.59,9.09,3.08,0.00,0.00,0.001,0.018,72,0.235,0.980,0.000,0.000,0.020,15479,14752,3,0.928,0.000,0.005,12569,0.122,0.311,0.002,34.18,10953,0,0.135,0.000,0.000,187621,1.03,18.23,0.000,0.000,0.000,6,9,12,43,5924,0.023,1.83,0.0059,0.000,6,0.173,0.000,0.203,0.024,2.66,3.12,3.78,0.00,0.000,1.02,1.04,1.02,0.173,0.00112,127.43
420000,633,1.429,0.054,9.85,28738,26766,161,0,1821,0,342417.1,0.0,0.006,0.150,0.351,0.493,1709,9.43,2.82,0.03,0.36,0.00,0.04,0.04,1.03,9.36,2.71,0.00,0.00,0.000,0.003,74,0.177,0.991,0.000,0.000,0.009,15542,14487,3,0.918,0.008,0.002,27176,0.112,0.308,0.002,34.19,11664,0,0.000,0.000,0.000,193515,1.01,17.99,0.000,0.000,0.000,6,9,12,27,5969,0.023,1.27,0.0058,0.000,4,0.184,0.000,0.206,0.020,2.70,3.10,3.91,0.00,0.000,1.00,1.01,1.01,0.184,0.00113,127.98
