step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,685,1.414,0.084,4.25,28624,27429,101,0,1077,4,380678.8,0.3,0.005,0.193,0.516,0.287,1914,9.75,2.88,0.03,0.47,0.03,0.48,0.01,0.23,9.68,2.82,0.00,0.00,0.002,0.031,59,0.435,0.990,0.000,0.000,0.010,17014,16952,1,1.000,0.000,0.004,26606,0.171,0.512,0.006,37.96,5902,0,0.073,0.000,0.000,203668,1.01,18.44,0.000,0.000,0.000,8,9,14,27,6681,0.025,0.24,0.0057,0.006,0,0.141,0.000,0.307,0.030,2.75,3.20,3.58,0.01,0.003,1.01,1.01,1.01,0.141,0.00164,125.11
120000,704,1.490,0.078,4.46,27835,26645,105,0,1066,5,382244.2,0.6,0.004,0.204,0.529,0.264,1915,9.96,2.81,0.02,0.30,0.04,0.76,0.01,0.12,9.90,2.88,0.00,0.00,0.003,0.056,57,0.467,0.986,0.000,0.000,0.014,16203,16142,1,1.000,0.000,0.003,22710,0.177,0.484,0.005,38.11,5911,0,0.130,0.000,0.000,185765,1.01,18.75,0.000,0.000,0.000,8,8,12,30,7014,0.027,0.25,0.0055,0.000,3,0.124,0.000,0.302,0.030,2.71,3.12,3.50,0.00,0.000,1.01,1.01,1.02,0.124,0.00175,124.96
130000,684,1.462,0.063,4.42,28453,27243,103,0,1127,7,383886.2,0.7,0.004,0.219,0.525,0.252,1943,9.96,2.94,0.05,1.02,0.03,0.37,0.03,0.56,9.85,2.80,0.00,0.00,0.002,0.030,43,0.452,0.985,0.000,0.000,0.015,16489,16283,1,1.000,0.000,0.004,22455,0.203,0.413,0.004,38.25,5968,0,0.102,0.000,0.000,222658,1.02,18.84,0.000,0.000,0.000,8,9,12,45,6812,0.026,0.26,0.0057,0.000,1,0.137,0.000,0.306,0.029,2.73,3.06,3.52,0.00,0.001,1.01,1.02,1.02,0.137,0.00192,124.80
140000,696,1.431,0.065,4.53,27767,26471,120,0,1164,1,372229.6,0.0,0.004,0.203,0.528,0.265,1918,10.28,2.72,0.01,0.19,0.01,0.19,0.03,0.63,10.23,2.66,0.00,0.00,0.001,0.019,53,0.375,0.987,0.000,0.000,0.013,16358,15349,1,1.000,0.000,0.003,22005,0.203,0.419,0.004,37.12,5861,0,0.000,0.000,0.000,205529,1.00,18.59,0.000,0.000,0.000,8,11,12,28,7156,0.027,0.22,0.0052,0.016,3,0.142,0.000,0.308,0.027,2.73,3.07,3.63,0.00,0.001,1.00,1.00,1.00,0.142,0.00168,125.97
150000,684,1.478,0.069,4.98,27679,26564,117,0,1010,7,371992.6,1.2,0.004,0.184,0.549,0.263,1927,10.31,3.01,0.03,0.61,0.01,0.19,0.02,0.47,10.25,2.90,0.00,0.00,0.000,0.010,66,0.395,0.984,0.000,0.000,0.016,16553,14607,1,1.000,0.000,0.003,22899,0.190,0.427,0.004,37.12,6476,0,0.177,0.000,0.000,196779,1.02,18.43,0.000,0.000,0.000,8,11,13,34,7050,0.027,0.25,0.0053,0.003,1,0.151,0.000,0.301,0.031,2.74,3.16,3.63,0.00,0.000,1.01,1.02,1.02,0.151,0.00156,125.94
160000,676,1.386,0.065,4.76,28575,27420,111,0,1052,6,381416.8,0.1,0.003,0.187,0.543,0.267,1893,10.19,2.60,0.02,0.33,0.01,0.16,0.03,0.47,10.14,2.49,0.00,0.00,0.001,0.016,50,0.234,0.996,0.000,0.000,0.004,16655,15315,1,1.000,0.000,0.003,23508,0.212,0.412,0.004,38.02,7006,0,0.019,0.000,0.000,193899,1.01,18.68,0.000,0.000,0.000,8,10,12,31,6888,0.026,0.21,0.0056,0.000,2,0.141,0.000,0.294,0.030,2.73,3.05,3.61,0.01,0.003,1.01,1.01,1.01,0.141,0.00162,125.08
170000,646,1.443,0.062,4.66,27601,26562,132,0,937,7,378058.2,0.0,0.003,0.196,0.535,0.266,1946,10.76,3.53,0.07,0.79,0.08,0.95,0.09,1.11,10.53,3.01,0.00,0.00,0.004,0.051,54,0.288,0.988,0.000,0.000,0.012,16279,14934,1,1.000,0.000,0.011,21953,0.214,0.409,0.004,37.66,6292,0,0.000,0.000,0.000,189769,1.02,18.38,0.000,0.000,0.000,8,11,15,41,6948,0.027,0.16,0.0056,0.000,5,0.135,0.000,0.297,0.027,2.74,3.13,3.70,0.02,0.005,1.02,1.02,1.02,0.135,0.00182,125.50
180000,588,1.483,0.060,4.93,25449,24494,96,0,917,4,336587.9,0.7,0.003,0.200,0.537,0.261,2232,10.66,2.90,0.00,0.04,0.00,0.00,0.05,0.87,10.61,2.81,0.00,0.00,0.000,0.000,49,0.549,0.986,0.000,0.000,0.014,16250,15058,1,1.000,0.000,0.003,23383,0.202,0.406,0.004,33.52,5669,0,0.177,0.000,0.000,200561,1.00,18.15,0.000,0.000,0.000,8,11,12,47,6269,0.024,0.19,0.0054,0.000,3,0.159,0.000,0.344,0.028,2.84,3.02,3.90,0.00,0.000,1.00,1.00,1.00,0.159,0.00180,129.60
190000,611,1.419,0.065,5.05,25777,24639,101,0,1014,2,345362.7,0.0,0.002,0.215,0.539,0.243,2190,10.89,2.64,0.02,0.61,0.00,0.00,0.09,1.38,10.77,2.33,0.00,0.00,0.000,0.000,44,0.597,0.989,0.000,0.000,0.011,16188,14872,1,0.998,0.002,0.007,29149,0.191,0.435,0.004,34.44,5643,0,0.000,0.000,0.000,227109,1.01,18.11,0.000,0.000,0.000,8,11,12,42,6652,0.025,0.28,0.0052,0.052,2,0.163,0.000,0.336,0.030,2.95,3.02,3.92,0.00,0.000,1.01,1.01,1.02,0.163,0.00192,128.59
200000,622,1.514,0.065,5.26,25953,24766,60,0,1116,5,352088.3,1.1,0.005,0.248,0.508,0.240,2125,10.27,2.36,0.00,0.00,0.00,0.00,0.01,0.24,10.26,2.35,0.00,0.00,0.000,0.000,49,0.383,0.995,0.000,0.000,0.005,15579,14224,1,1.000,0.000,0.002,31122,0.170,0.406,0.003,35.09,6516,0,0.220,0.000,0.000,238232,1.00,18.55,0.000,0.000,0.000,8,11,12,24,6389,0.024,0.41,0.0055,0.064,0,0.147,0.000,0.310,0.035,2.82,2.95,3.78,0.00,0.000,1.00,1.00,1.00,0.147,0.00226,127.82
210000,636,1.426,0.064,4.65,25779,24587,69,0,1109,5,353159.9,0.7,0.009,0.219,0.525,0.246,2121,9.66,2.73,0.03,0.50,0.01,0.32,0.01,0.21,9.61,2.77,0.00,0.00,0.001,0.021,39,0.434,0.997,0.000,0.000,0.003,14957,13365,1,1.000,0.000,0.003,22849,0.199,0.409,0.004,35.26,5432,0,0.131,0.000,0.000,172878,1.01,18.92,0.000,0.000,0.000,8,9,12,40,6142,0.023,0.22,0.0058,0.071,0,0.117,0.000,0.324,0.025,2.75,3.02,3.53,0.00,0.002,1.03,1.03,1.01,0.117,0.00196,127.84
220000,697,1.362,0.061,4.40,27014,25727,87,0,1139,3,365554.2,0.4,0.011,0.212,0.521,0.256,2064,9.08,2.32,0.02,0.26,0.04,0.56,0.01,0.19,9.02,2.34,0.00,0.00,0.005,0.063,36,0.577,0.990,0.000,0.000,0.010,15581,15117,1,1.000,0.000,0.001,23831,0.206,0.396,0.003,36.51,4931,0,0.137,0.000,0.000,152994,1.01,19.24,0.000,0.000,0.000,8,8,12,34,6332,0.024,0.16,0.0058,0.016,2,0.102,0.000,0.325,0.019,2.52,3.01,3.37,0.01,0.003,1.01,1.01,1.01,0.102,0.00180,126.65
230000,663,1.394,0.059,4.57,27500,26229,141,0,1164,9,362610.4,0.8,0.011,0.189,0.536,0.263,2047,9.75,3.61,0.03,0.61,0.03,0.47,0.04,0.57,9.65,3.62,0.00,0.00,0.002,0.030,50,0.466,0.982,0.000,0.000,0.018,16338,15702,1,1.000,0.000,0.006,26863,0.196,0.398,0.003,36.21,5025,0,0.094,0.000,0.000,149051,1.02,18.92,0.002,0.000,0.000,8,8,12,64,6463,0.025,0.17,0.0057,0.000,5,0.112,0.000,0.332,0.018,2.68,3.03,3.51,0.00,0.002,1.02,1.01,1.03,0.112,0.00165,126.93
240000,633,1.436,0.059,4.77,26571,25284,118,0,1199,5,359292.2,0.4,0.010,0.200,0.548,0.243,2102,10.48,2.87,0.02,0.44,0.02,0.29,0.02,0.45,10.42,2.84,0.00,0.00,0.002,0.044,41,0.509,0.994,0.000,0.000,0.006,15576,14772,1,1.000,0.000,0.003,24875,0.183,0.398,0.003,35.86,4936,0,0.077,0.000,0.000,139443,1.01,18.43,0.000,0.002,0.000,8,11,12,35,6633,0.025,0.21,0.0054,0.000,2,0.103,0.000,0.318,0.020,2.85,3.02,3.77,0.00,0.002,1.01,1.01,1.01,0.103,0.00186,127.25
250000,652,1.385,0.059,4.87,27373,26069,106,0,1179,1,369183.4,0.0,0.010,0.209,0.548,0.233,2040,10.69,2.95,0.05,0.96,0.00,0.08,0.02,0.24,10.62,2.86,0.00,0.00,0.000,0.004,50,0.466,0.982,0.000,0.000,0.018,16118,15728,1,1.000,0.000,0.008,20892,0.206,0.404,0.003,36.83,5184,0,0.000,0.000,0.000,142550,1.02,18.16,0.000,0.000,0.000,8,11,12,52,6972,0.027,0.18,0.0053,0.000,3,0.100,0.000,0.318,0.018,2.91,3.06,3.86,0.00,0.000,1.02,1.02,1.03,0.100,0.00199,126.31
260000,648,1.401,0.059,4.86,27460,26328,84,0,1052,7,367944.1,0.4,0.010,0.217,0.549,0.225,2056,10.96,3.07,0.01,0.16,0.08,0.91,0.04,0.45,10.84,2.94,0.00,0.00,0.004,0.044,51,0.295,0.981,0.000,0.000,0.019,16522,16426,1,1.000,0.000,0.009,32805,0.194,0.403,0.003,36.70,5927,0,0.058,0.000,0.000,152718,1.00,17.80,0.000,0.000,0.000,8,11,12,47,7105,0.027,0.23,0.0052,0.000,5,0.106,0.000,0.321,0.024,2.84,3.02,4.08,0.00,0.002,1.00,1.00,1.00,0.106,0.00213,126.38
270000,603,1.417,0.051,4.97,26892,25777,84,0,1076,7,355177.1,0.1,0.011,0.212,0.542,0.235,2044,10.95,2.31,0.00,0.00,0.01,0.16,0.04,0.57,10.90,2.17,0.00,0.00,0.000,0.012,40,0.391,0.993,0.000,0.000,0.007,16928,16423,1,1.000,0.000,0.007,31584,0.185,0.374,0.003,35.39,6207,0,0.017,0.000,0.000,178945,1.00,18.17,0.000,0.000,0.000,8,11,12,29,6601,0.025,0.33,0.0054,0.000,4,0.130,0.000,0.328,0.031,2.87,3.06,3.87,0.00,0.000,1.00,1.00,1.00,0.130,0.00210,127.59
280000,646,1.526,0.053,5.18,26218,24923,104,0,1148,3,356992.6,0.2,0.007,0.210,0.545,0.238,2117,10.90,3.54,0.01,0.23,0.00,0.04,0.09,1.23,10.80,3.31,0.00,0.00,0.000,0.002,54,0.536,0.992,0.000,0.000,0.008,16031,15803,1,1.000,0.000,0.006,24347,0.221,0.354,0.003,35.60,6252,0,0.068,0.000,0.000,163358,1.01,18.21,0.000,0.002,0.000,8,11,12,49,7041,0.027,0.21,0.0051,0.000,3,0.121,0.000,0.310,0.030,2.85,3.04,3.87,0.00,0.000,1.01,1.01,1.01,0.121,0.00198,127.51
290000,646,1.426,0.054,5.21,26492,25288,104,0,1100,5,367653.8,0.4,0.007,0.217,0.548,0.228,2069,11.03,3.30,0.00,0.00,0.01,0.24,0.01,0.08,11.02,3.15,0.00,0.00,0.000,0.004,55,0.610,0.997,0.000,0.000,0.003,15825,15674,1,1.000,0.000,0.006,30807,0.196,0.357,0.003,36.65,5997,0,0.079,0.000,0.000,160151,1.00,17.96,0.002,0.002,0.000,8,11,12,64,7127,0.027,0.21,0.0052,0.005,3,0.112,0.000,0.298,0.030,2.96,3.07,3.96,0.00,0.000,1.00,1.00,1.00,0.112,0.00211,126.45
300000,617,1.505,0.046,5.00,27444,26202,71,0,1200,3,375134.8,0.3,0.003,0.243,0.537,0.217,2034,10.90,2.45,0.00,0.08,0.00,0.12,0.06,0.81,10.83,2.53,0.00,0.00,0.000,0.009,47,0.569,0.990,0.000,0.000,0.010,16554,16435,1,1.000,0.000,0.008,36608,0.191,0.266,0.002,37.34,6088,0,0.116,0.000,0.000,209364,1.00,18.03,0.000,0.000,0.000,9,11,12,29,6727,0.026,0.36,0.0056,0.039,1,0.126,0.000,0.305,0.035,2.91,3.02,3.97,0.00,0.000,1.00,1.00,1.00,0.126,0.00247,125.61
310000,640,1.495,0.046,4.88,27331,26171,66,0,1071,4,373659.7,0.2,0.003,0.246,0.521,0.231,2029,11.43,3.09,0.00,0.04,0.00,0.00,0.02,0.51,11.40,3.03,0.00,0.00,0.000,0.000,54,0.369,0.997,0.000,0.000,0.003,16491,16009,1,1.000,0.000,0.002,45740,0.172,0.274,0.002,37.20,6561,0,0.038,0.000,0.000,226261,1.00,17.94,0.000,0.000,0.000,8,12,15,50,7313,0.028,0.37,0.0051,0.006,3,0.136,0.000,0.299,0.037,2.84,3.13,3.90,0.00,0.000,1.00,1.00,1.00,0.136,0.00237,125.74
320000,485,1.641,0.044,4.76,25330,24501,62,0,922,0,343592.0,0.0,0.006,0.219,0.536,0.238,2249,11.99,2.53,0.02,0.41,0.04,0.65,0.01,0.19,11.93,2.53,0.00,0.00,0.002,0.035,35,0.544,0.986,0.000,0.000,0.014,16264,15521,1,1.000,0.000,0.006,37413,0.176,0.269,0.002,34.20,6148,0,0.000,0.000,0.000,193450,1.01,17.85,0.000,0.000,0.000,9,12,16,24,5817,0.022,0.23,0.0059,0.002,2,0.145,0.000,0.317,0.047,3.05,3.15,3.93,0.00,0.000,1.00,1.02,1.01,0.145,0.00263,128.89
330000,519,1.524,0.045,4.95,23309,22420,30,0,825,0,305082.2,0.0,0.006,0.219,0.510,0.265,2525,11.98,2.57,0.00,0.00,0.00,0.00,0.05,0.61,11.93,2.60,0.00,0.00,0.000,0.000,44,0.487,0.987,0.000,0.000,0.013,16289,15780,1,1.000,0.000,0.008,33169,0.174,0.271,0.002,30.42,5701,0,0.000,0.000,0.000,216313,1.00,17.73,0.000,0.000,0.000,9,12,16,31,6216,0.024,0.30,0.0049,0.000,4,0.185,0.000,0.360,0.054,2.97,3.23,3.91,0.00,0.000,1.00,1.00,1.00,0.185,0.00211,132.60
340000,625,1.509,0.047,4.95,26597,25427,76,0,988,5,355748.2,0.6,0.004,0.226,0.530,0.241,2145,11.52,2.74,0.04,0.93,0.01,0.14,0.00,0.00,11.46,2.54,0.00,0.00,0.002,0.041,49,0.458,0.995,0.000,0.000,0.005,17127,16762,1,1.000,0.000,0.000,34263,0.183,0.279,0.002,35.41,6710,0,0.125,0.000,0.000,238995,1.01,18.04,0.000,0.000,0.000,8,12,14,35,7197,0.027,0.45,0.0050,0.000,3,0.167,0.000,0.315,0.048,2.90,3.12,3.86,0.00,0.000,1.00,1.02,1.01,0.167,0.00209,127.45
350000,635,1.471,0.046,4.96,27561,26380,62,0,1109,2,381298.6,0.0,0.002,0.240,0.533,0.225,1986,11.03,2.98,0.03,0.71,0.00,0.00,0.03,0.48,10.97,2.92,0.00,0.00,0.000,0.000,42,0.449,0.997,0.000,0.000,0.003,16287,15382,1,1.000,0.000,0.005,33771,0.173,0.253,0.001,37.91,6596,0,0.020,0.000,0.000,230758,1.01,18.33,0.000,0.000,0.000,7,12,12,43,7007,0.027,0.31,0.0055,0.055,0,0.138,0.000,0.302,0.030,2.92,2.97,3.88,0.00,0.000,1.00,1.02,1.01,0.138,0.00241,125.10
360000,632,1.475,0.048,5.24,27045,25917,78,0,1053,0,367632.7,0.0,0.002,0.231,0.543,0.224,2072,10.68,2.69,0.02,0.36,0.00,0.12,0.02,0.33,10.63,2.60,0.00,0.00,0.000,0.011,42,0.362,0.989,0.000,0.000,0.011,15953,14874,1,1.000,0.000,0.005,33228,0.196,0.244,0.001,36.58,6081,0,0.000,0.000,0.000,223212,1.00,18.67,0.000,0.000,0.000,8,11,12,35,6748,0.026,0.38,0.0055,0.046,2,0.141,0.000,0.302,0.032,2.87,3.03,3.63,0.00,0.002,1.00,1.00,1.00,0.141,0.00218,126.36
370000,650,1.469,0.047,5.26,28179,26970,107,0,1084,0,373233.9,0.0,0.003,0.205,0.562,0.230,2021,10.68,2.99,0.02,0.51,0.00,0.00,0.00,0.00,10.66,2.88,0.00,0.00,0.000,0.000,44,0.397,0.997,0.000,0.000,0.003,16669,15785,1,1.000,0.000,0.000,50719,0.170,0.236,0.001,37.12,6103,0,0.000,0.000,0.000,198232,1.01,18.64,0.000,0.000,0.000,9,9,15,33,6945,0.026,0.28,0.0054,0.025,4,0.139,0.000,0.305,0.033,2.82,3.11,3.57,0.00,0.000,1.01,1.01,1.01,0.139,0.00192,125.92
380000,652,1.524,0.050,5.43,27930,26839,103,0,986,2,371581.6,0.0,0.003,0.214,0.551,0.232,2024,10.22,2.88,0.03,0.49,0.02,0.42,0.06,0.88,10.11,2.85,0.00,0.00,0.001,0.025,52,0.311,0.982,0.000,0.000,0.018,16805,16025,1,1.000,0.000,0.008,43337,0.191,0.275,0.002,36.97,6472,0,0.000,0.000,0.000,229699,1.01,18.83,0.000,0.000,0.000,7,10,12,32,6664,0.025,0.42,0.0056,0.051,4,0.154,0.000,0.297,0.038,2.69,3.04,3.55,0.00,0.000,1.02,1.02,1.01,0.154,0.00196,125.92
390000,685,1.461,0.048,5.35,29175,27936,136,0,1070,8,383655.7,0.6,0.002,0.204,0.561,0.233,1937,9.96,2.26,0.01,0.31,0.04,0.59,0.02,0.33,9.89,2.25,0.00,0.00,0.003,0.033,40,0.381,0.987,0.000,0.000,0.013,17280,17055,1,1.000,0.000,0.006,43228,0.185,0.254,0.001,38.16,6752,0,0.074,0.000,0.000,209523,1.01,19.08,0.000,0.000,0.000,8,9,12,29,6823,0.026,0.40,0.0057,0.000,5,0.141,0.000,0.302,0.032,2.68,2.97,3.49,0.00,0.000,1.01,1.00,1.01,0.141,0.00184,124.76
400000,692,1.381,0.046,5.47,29431,28197,149,0,1078,1,386705.5,0.1,0.002,0.196,0.570,0.232,1898,10.27,2.40,0.00,0.04,0.02,0.24,0.02,0.36,10.23,2.42,0.00,0.00,0.002,0.020,49,0.468,0.990,0.000,0.000,0.010,16878,16770,1,1.000,0.000,0.004,46469,0.180,0.255,0.001,38.45,6798,0,0.086,0.000,0.000,192972,1.00,18.93,0.000,0.000,0.000,9,9,12,31,7107,0.027,0.26,0.0055,0.000,2,0.134,0.000,0.298,0.028,2.66,3.06,3.47,0.00,0.000,1.00,1.00,1.00,0.134,0.00176,124.61
410000,672,1.439,0.045,5.34,29367,28183,134,0,1070,1,388146.6,0.1,0.003,0.202,0.575,0.219,1928,10.34,3.16,0.05,1.01,0.06,0.89,0.13,1.76,10.10,2.63,0.00,0.00,0.003,0.044,45,0.421,0.979,0.000,0.000,0.021,16943,16885,1,1.000,0.000,0.010,49376,0.184,0.229,0.001,38.61,7098,0,0.081,0.000,0.000,198892,1.03,18.80,0.000,0.000,0.000,8,9,13,36,6951,0.027,0.24,0.0057,0.000,6,0.133,0.000,0.295,0.029,2.75,3.10,3.50,0.00,0.001,1.02,1.02,1.04,0.133,0.00190,124.47
420000,674,1.446,0.046,5.41,28674,27531,148,0,993,8,384077.6,0.1,0.007,0.193,0.579,0.221,1937,10.23,3.65,0.00,0.04,0.02,0.42,0.12,1.69,10.08,3.06,0.00,0.00,0.001,0.019,47,0.338,0.990,0.000,0.000,0.010,16150,16054,1,1.000,0.000,0.009,46257,0.186,0.244,0.001,38.24,6764,0,0.009,0.000,0.000,144040,1.00,18.94,0.000,0.000,0.000,8,9,12,60,6895,0.026,0.15,0.0057,0.000,3,0.104,0.000,0.286,0.025,2.68,2.97,3.56,0.00,0.001,1.00,1.00,1.00,0.104,0.00184,124.92
