step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,722,1.369,0.129,5.38,26104,25261,228,0,686,34,349202.1,1.2,0.006,0.181,0.225,0.587,886,6.73,2.80,0.11,1.10,0.07,0.74,0.02,0.45,6.53,1.74,0.00,0.00,0.004,0.029,36,0.623,0.990,0.001,0.000,0.008,17415,16489,3,0.699,0.024,0.001,10010,0.185,0.725,0.011,34.28,7321,0,0.036,0.000,0.000,339352,1.03,18.53,0.000,0.000,0.000,6,6,7,33,4860,0.019,26.01,0.0074,0.004,6,0.234,0.001,0.288,0.071,2.51,2.77,4.50,0.00,0.000,1.02,1.06,1.02,0.235,0.00098,103.15
120000,729,1.315,0.114,5.29,26759,25767,266,0,719,19,350597.8,0.5,0.007,0.189,0.233,0.572,884,6.76,4.05,0.02,0.48,0.11,1.63,0.00,0.00,6.63,3.23,0.00,0.00,0.004,0.051,40,0.690,0.993,0.000,0.000,0.007,17583,16464,1,0.749,0.251,0.000,18882,0.166,0.652,0.009,34.73,6957,0,0.027,0.000,0.000,410482,1.01,18.81,0.001,0.000,0.000,6,6,7,64,4927,0.019,6.40,0.0073,0.025,7,0.267,0.001,0.290,0.055,2.41,2.77,4.28,0.01,0.001,1.01,1.01,1.01,0.268,0.00097,122.31
130000,738,1.315,0.103,5.36,26789,25852,177,0,751,21,347055.9,2.8,0.007,0.201,0.224,0.568,903,6.52,3.12,0.04,0.50,0.07,1.52,0.00,0.00,6.42,2.54,0.00,0.00,0.001,0.030,39,0.667,0.997,0.000,0.000,0.003,17253,16119,1,0.740,0.260,0.000,14148,0.144,0.626,0.008,34.38,6911,0,0.132,0.000,0.000,454880,1.01,18.99,0.000,0.000,0.000,6,6,7,52,4812,0.018,3.11,0.0073,0.018,5,0.285,0.001,0.296,0.040,2.41,2.69,4.29,0.00,0.001,1.01,1.02,1.02,0.285,0.00098,125.95
140000,721,1.311,0.110,5.32,26169,25294,227,0,665,33,348725.3,2.2,0.008,0.198,0.229,0.565,892,6.20,1.17,0.02,0.52,0.01,0.12,0.00,0.04,6.17,1.18,0.00,0.00,0.002,0.038,38,0.677,0.990,0.000,0.000,0.010,16900,15765,1,0.753,0.247,0.001,27182,0.132,0.664,0.009,34.58,6659,0,0.068,0.000,0.000,417586,1.01,19.15,0.000,0.000,0.000,6,6,6,16,4467,0.017,10.35,0.0078,0.022,3,0.266,0.001,0.292,0.040,2.38,2.65,4.33,0.00,0.000,1.02,1.02,1.01,0.267,0.00103,118.51
150000,721,1.335,0.103,5.33,26585,25600,240,0,745,32,350956.6,1.8,0.008,0.188,0.223,0.580,883,6.54,2.92,0.05,0.83,0.03,0.53,0.00,0.00,6.46,2.54,0.00,0.00,0.001,0.015,36,0.717,0.992,0.000,0.000,0.008,17344,16162,2,0.755,0.017,0.000,37794,0.165,0.613,0.008,34.77,7081,0,0.056,0.000,0.000,399276,1.01,18.95,0.000,0.000,0.000,6,6,6,38,4715,0.018,9.64,0.0075,0.032,1,0.262,0.001,0.295,0.048,2.44,2.78,4.20,0.00,0.001,1.02,1.03,1.01,0.263,0.00099,119.03
160000,733,1.356,0.104,5.48,26309,25248,235,0,814,19,348396.1,0.3,0.008,0.192,0.215,0.586,896,6.74,3.59,0.06,0.95,0.08,1.22,0.01,0.20,6.59,2.83,0.00,0.00,0.003,0.045,46,0.668,0.989,0.000,0.000,0.011,17401,16231,1,0.720,0.280,0.003,16145,0.126,0.632,0.008,34.54,6892,0,0.015,0.000,0.000,393556,1.02,18.61,0.000,0.000,0.000,6,6,7,61,4939,0.019,5.00,0.0072,0.010,3,0.260,0.001,0.299,0.056,2.48,2.83,4.39,0.01,0.001,1.03,1.04,1.02,0.261,0.00098,123.91
170000,717,1.309,0.101,5.48,25597,24572,295,0,746,53,351309.3,3.3,0.005,0.178,0.226,0.592,879,7.03,4.85,0.02,0.33,0.01,0.15,0.01,0.34,6.99,4.81,0.00,0.00,0.000,0.009,36,0.616,0.992,0.000,0.000,0.008,16985,16045,2,0.702,0.015,0.001,15282,0.121,0.633,0.008,34.82,7067,0,0.061,0.000,0.000,296349,1.01,18.49,0.000,0.001,0.000,6,6,7,55,5040,0.019,6.61,0.0070,0.000,9,0.210,0.000,0.288,0.067,2.51,2.78,4.54,0.00,0.000,1.02,1.02,1.01,0.210,0.00098,122.01
180000,731,1.331,0.104,5.49,26293,25298,255,0,726,38,349807.6,2.9,0.005,0.192,0.223,0.580,873,6.91,5.33,0.17,1.74,0.05,0.76,0.05,0.57,6.64,3.26,0.00,0.00,0.002,0.026,38,0.662,0.993,0.000,0.000,0.007,17084,15925,3,0.740,0.021,0.010,25288,0.129,0.641,0.009,34.70,7436,0,0.075,0.000,0.000,435107,1.02,18.86,0.000,0.000,0.000,6,6,7,61,5054,0.019,8.86,0.0072,0.012,5,0.273,0.001,0.290,0.051,2.44,2.77,4.25,0.00,0.001,1.00,1.05,1.02,0.274,0.00097,119.88
190000,733,1.334,0.099,5.56,26202,25236,266,0,698,42,351684.8,2.5,0.006,0.179,0.230,0.585,881,6.74,3.03,0.03,0.51,0.04,0.61,0.01,0.19,6.66,2.69,0.00,0.00,0.002,0.023,53,0.615,0.996,0.000,0.000,0.004,17318,16243,1,0.675,0.325,0.003,18333,0.149,0.619,0.008,34.86,7352,0,0.058,0.000,0.000,326388,1.01,18.67,0.000,0.000,0.000,6,6,7,44,4940,0.019,9.17,0.0072,0.014,2,0.225,0.000,0.293,0.054,2.52,2.76,4.41,0.00,0.000,1.01,1.01,1.01,0.225,0.00097,119.42
200000,752,1.336,0.102,5.42,26748,25755,249,0,725,13,349988.6,0.0,0.005,0.206,0.227,0.562,884,6.67,3.98,0.05,0.71,0.09,1.45,0.01,0.16,6.52,3.34,0.00,0.00,0.003,0.037,51,0.701,0.996,0.000,0.000,0.004,17303,16089,2,0.785,0.000,0.003,21597,0.125,0.627,0.009,34.69,6991,0,0.000,0.000,0.000,511548,1.02,18.94,0.001,0.000,0.000,6,6,7,64,5016,0.019,5.15,0.0071,0.051,2,0.302,0.001,0.293,0.032,2.48,2.90,4.14,0.00,0.000,1.01,1.02,1.02,0.303,0.00096,123.59
210000,729,1.294,0.090,5.36,26266,25344,271,0,674,24,348762.8,1.3,0.003,0.201,0.232,0.564,894,6.78,3.23,0.05,0.73,0.02,0.45,0.04,0.67,6.67,2.91,0.00,0.00,0.002,0.037,47,0.671,0.992,0.000,0.000,0.008,17235,16177,1,0.759,0.241,0.008,18961,0.130,0.585,0.007,34.57,6989,0,0.056,0.000,0.000,464083,1.02,18.55,0.000,0.000,0.000,6,6,9,47,4940,0.019,4.90,0.0072,0.023,2,0.285,0.001,0.289,0.045,2.51,2.93,4.28,0.00,0.000,1.02,1.02,1.01,0.285,0.00099,123.98
220000,703,1.351,0.071,5.55,26519,25524,252,0,769,49,349445.8,0.9,0.005,0.188,0.229,0.578,895,7.23,3.52,0.05,0.72,0.08,1.73,0.02,0.35,7.08,2.90,0.00,0.00,0.004,0.060,45,0.523,0.983,0.000,0.000,0.017,17511,16380,1,0.792,0.208,0.004,29717,0.110,0.444,0.005,34.61,7144,0,0.018,0.000,0.000,381741,1.02,18.37,0.000,0.001,0.000,6,6,10,62,5086,0.019,3.82,0.0070,0.000,10,0.254,0.001,0.303,0.045,2.38,2.97,4.27,0.00,0.000,1.05,1.05,1.02,0.255,0.00102,125.01
230000,711,1.352,0.050,5.53,26754,25791,218,0,737,41,345384.5,0.7,0.003,0.167,0.262,0.568,900,7.35,4.21,0.02,0.41,0.08,1.27,0.01,0.15,7.24,3.87,0.00,0.00,0.003,0.045,44,0.537,0.992,0.000,0.000,0.008,18633,16736,2,0.779,0.000,0.001,34318,0.160,0.315,0.002,34.25,7477,0,0.017,0.000,0.000,301259,1.01,18.11,0.001,0.000,0.000,6,6,10,64,5223,0.020,2.93,0.0067,0.014,3,0.237,0.001,0.313,0.051,2.48,2.96,4.38,0.00,0.001,1.00,1.01,1.01,0.238,0.00093,126.26
240000,674,1.396,0.147,5.87,25149,24391,216,0,579,23,334052.3,1.4,0.006,0.174,0.259,0.561,923,7.34,3.47,0.02,0.62,0.09,2.24,0.08,0.96,7.14,2.32,0.00,0.00,0.002,0.036,49,0.426,0.993,0.000,0.000,0.007,17548,15404,2,0.809,0.000,0.012,61585,0.158,0.913,0.014,33.35,6967,0,0.059,0.000,0.000,328721,1.01,18.04,0.001,0.000,0.000,6,6,10,64,4946,0.019,22.30,0.0069,0.000,2,0.256,0.000,0.302,0.057,2.36,3.09,4.32,0.00,0.000,1.03,1.03,1.01,0.257,0.00098,107.78
250000,666,1.442,0.052,5.99,24727,24037,189,0,509,5,331992.5,0.6,0.007,0.159,0.280,0.555,922,8.32,4.96,0.24,2.15,0.04,0.77,0.08,0.83,7.96,3.20,0.00,0.00,0.001,0.028,60,0.339,0.994,0.000,0.000,0.006,17760,16567,2,0.794,0.020,0.012,69520,0.170,0.346,0.003,32.89,6762,0,0.116,0.000,0.000,235367,1.05,17.54,0.000,0.000,0.000,6,7,10,60,5543,0.021,36.33,0.0063,0.000,11,0.208,0.000,0.299,0.079,2.56,3.16,4.41,0.01,0.002,1.00,1.08,1.06,0.209,0.00097,94.22
260000,640,1.369,0.156,5.98,25817,25078,216,0,549,6,342310.1,0.3,0.010,0.154,0.290,0.546,884,7.56,3.39,0.00,0.00,0.10,2.25,0.06,0.97,7.39,2.05,0.00,0.00,0.002,0.037,38,0.327,0.995,0.000,0.000,0.005,16659,15981,3,0.814,0.000,0.009,89738,0.165,0.959,0.016,34.21,6818,0,0.054,0.000,0.000,195464,1.00,18.46,0.002,0.000,0.000,6,6,9,64,4836,0.018,20.61,0.0072,0.000,3,0.178,0.000,0.269,0.064,2.54,2.80,4.32,0.00,0.000,1.00,1.00,1.00,0.178,0.00107,108.62
270000,562,1.394,0.270,5.81,24010,23399,133,0,556,4,306470.5,0.4,0.010,0.159,0.310,0.521,1008,8.33,3.03,0.02,0.51,0.01,0.21,0.04,0.89,8.25,2.67,0.00,0.00,0.000,0.009,28,0.596,0.995,0.000,0.000,0.005,15316,14456,3,0.754,0.007,0.004,60124,0.168,1.323,0.029,30.68,4920,0,0.102,0.000,0.000,185111,1.01,18.05,0.000,0.000,0.000,6,9,9,50,4679,0.018,42.81,0.0066,0.000,7,0.186,0.000,0.282,0.052,2.59,2.77,4.52,0.00,0.000,1.00,1.01,1.01,0.186,0.00114,89.95
280000,586,1.440,0.052,6.03,25446,24778,94,1,549,25,313292.9,2.3,0.009,0.173,0.319,0.500,990,9.54,5.17,0.04,0.46,0.03,0.60,0.08,1.13,9.40,4.47,0.00,0.00,0.001,0.028,40,0.590,0.995,0.000,0.000,0.005,18048,17701,3,0.816,0.034,0.009,54382,0.181,0.336,0.003,30.84,5761,54,0.094,0.000,0.000,281015,1.00,16.95,0.002,0.002,0.000,6,9,10,64,5592,0.021,11.58,0.0057,0.000,12,0.253,0.000,0.299,0.074,2.77,3.18,4.63,0.00,0.000,1.00,1.00,1.00,0.254,0.00113,121.03
290000,663,1.452,0.044,6.00,27518,26694,104,0,643,37,338040.5,3.4,0.004,0.159,0.320,0.517,905,9.27,4.71,0.03,0.78,0.05,0.84,0.14,1.60,9.05,4.23,0.00,0.00,0.002,0.024,52,0.612,0.985,0.000,0.000,0.015,17946,17489,3,0.753,0.000,0.014,80792,0.157,0.251,0.002,33.63,6668,0,0.093,0.000,0.000,236018,1.02,17.35,0.002,0.002,0.000,6,9,10,64,6148,0.023,6.51,0.0056,0.000,13,0.213,0.000,0.279,0.065,2.73,2.89,4.78,0.00,0.000,1.01,1.01,1.02,0.213,0.00104,123.29
300000,594,1.409,0.043,6.04,25334,24620,96,0,687,20,313437.4,1.2,0.004,0.156,0.329,0.510,977,9.59,5.73,0.05,0.72,0.26,2.13,0.08,1.23,9.19,4.24,0.00,0.00,0.011,0.081,52,0.574,0.987,0.000,0.000,0.013,16904,16608,4,0.774,0.000,0.012,55546,0.171,0.246,0.001,31.20,6055,0,0.062,0.000,0.000,183544,1.01,16.96,0.000,0.000,0.000,6,9,10,62,5695,0.022,4.65,0.0057,0.008,9,0.189,0.000,0.294,0.066,2.75,3.12,4.75,0.01,0.003,1.00,1.02,1.01,0.189,0.00109,127.58
310000,624,1.380,0.136,6.00,25101,24417,87,0,567,12,309165.5,0.8,0.004,0.178,0.321,0.498,997,8.81,3.30,0.04,0.48,0.01,0.28,0.08,1.33,8.68,2.69,0.00,0.00,0.002,0.041,38,0.607,0.984,0.000,0.000,0.016,16523,16135,2,0.827,0.000,0.006,62061,0.168,0.869,0.012,30.93,5814,0,0.065,0.000,0.000,289187,1.01,17.46,0.000,0.000,0.000,6,9,10,50,5500,0.021,25.77,0.0057,0.000,1,0.255,0.000,0.284,0.055,2.61,2.90,4.69,0.00,0.002,1.01,1.02,1.01,0.256,0.00108,106.74
320000,630,1.374,0.208,5.96,26005,25379,107,0,513,10,329702.0,0.1,0.002,0.170,0.311,0.516,932,8.76,2.51,0.07,0.77,0.04,0.60,0.03,0.43,8.62,2.20,0.00,0.00,0.002,0.023,42,0.697,0.989,0.000,0.000,0.011,14766,14408,2,0.822,0.000,0.011,57538,0.178,1.127,0.021,32.93,5364,0,0.010,0.000,0.000,237491,1.03,17.50,0.000,0.000,0.000,6,9,9,34,5521,0.021,42.97,0.0061,0.000,6,0.204,0.000,0.255,0.035,2.72,2.87,4.73,0.01,0.003,1.04,1.05,1.03,0.204,0.00115,87.54
330000,647,1.409,0.047,5.85,28029,27217,92,0,703,15,344497.9,1.3,0.003,0.161,0.309,0.527,895,8.99,4.95,0.05,0.68,0.17,1.95,0.06,0.82,8.71,3.81,0.00,0.00,0.007,0.069,44,0.637,0.986,0.000,0.000,0.014,17276,16822,2,0.740,0.065,0.008,60086,0.177,0.230,0.001,34.01,5954,0,0.087,0.000,0.000,200041,1.02,17.51,0.003,0.000,0.000,6,9,9,64,5814,0.022,4.45,0.0061,0.000,9,0.174,0.000,0.275,0.059,2.83,2.88,4.76,0.01,0.002,1.04,1.04,1.02,0.174,0.00113,124.98
340000,628,1.463,0.049,5.95,27418,26699,107,0,631,38,343212.8,3.5,0.004,0.160,0.315,0.521,898,8.90,5.38,0.28,2.80,0.01,0.16,0.08,1.49,8.53,2.97,0.00,0.00,0.000,0.003,40,0.634,0.990,0.000,0.000,0.010,16569,16205,2,0.780,0.029,0.008,69399,0.165,0.241,0.001,34.17,5471,0,0.093,0.000,0.000,180131,1.06,17.66,0.000,0.002,0.000,6,9,9,63,5589,0.021,6.45,0.0064,0.000,3,0.164,0.000,0.265,0.059,2.74,2.85,4.72,0.00,0.002,1.01,1.10,1.07,0.164,0.00117,122.83
350000,646,1.363,0.087,5.90,26535,25844,92,0,581,14,339994.1,0.9,0.010,0.163,0.309,0.518,892,8.79,4.91,0.16,1.00,0.07,1.16,0.08,0.90,8.48,3.64,0.00,0.00,0.001,0.021,48,0.562,0.992,0.000,0.000,0.008,15819,15364,1,0.771,0.229,0.012,75762,0.180,0.594,0.006,33.90,5541,0,0.064,0.000,0.000,177335,1.05,17.39,0.002,0.000,0.000,6,9,9,64,5677,0.022,13.36,0.0062,0.000,4,0.157,0.000,0.257,0.058,2.76,2.94,4.85,0.00,0.000,1.05,1.06,1.06,0.157,0.00117,116.18
360000,622,1.408,0.230,6.00,25920,25296,95,0,553,16,330214.0,0.7,0.004,0.171,0.305,0.521,926,8.58,2.83,0.04,0.58,0.02,0.45,0.07,1.12,8.44,2.14,0.00,0.00,0.001,0.016,34,0.666,0.995,0.000,0.000,0.005,14561,14107,2,0.834,0.000,0.005,56706,0.176,1.188,0.023,33.10,5473,0,0.043,0.000,0.000,220734,1.01,17.77,0.000,0.000,0.000,6,9,9,42,5334,0.020,43.46,0.0063,0.019,0,0.186,0.000,0.251,0.040,2.63,2.81,4.65,0.01,0.002,1.00,1.02,1.01,0.186,0.00120,86.88
370000,629,1.428,0.344,6.04,26614,25972,91,0,544,11,333761.5,0.5,0.001,0.172,0.309,0.518,918,8.60,2.56,0.00,0.00,0.04,1.08,0.04,0.58,8.51,2.34,0.00,0.00,0.001,0.035,41,0.626,0.990,0.000,0.000,0.010,15452,15010,2,0.835,0.000,0.006,68642,0.169,1.499,0.037,33.41,6022,0,0.046,0.000,0.000,228279,1.00,17.78,0.000,0.002,0.000,6,9,10,34,5410,0.021,42.60,0.0062,0.006,4,0.193,0.000,0.251,0.042,2.62,2.82,4.60,0.00,0.000,1.00,1.00,1.00,0.194,0.00120,87.44
380000,655,1.358,0.494,5.98,26657,26001,101,0,529,13,334265.4,0.8,0.001,0.172,0.310,0.517,910,8.42,1.95,0.01,0.19,0.00,0.00,0.02,0.48,8.39,1.98,0.00,0.00,0.000,0.000,36,0.620,0.991,0.000,0.000,0.009,15147,14697,2,0.797,0.000,0.003,74181,0.159,1.825,0.056,33.54,6135,0,0.063,0.000,0.000,220659,1.01,17.80,0.000,0.000,0.000,6,9,9,27,5517,0.021,42.57,0.0061,0.000,3,0.187,0.000,0.252,0.041,2.71,2.80,4.72,0.00,0.000,1.01,1.01,1.01,0.187,0.00116,87.33
390000,651,1.394,0.558,5.98,26544,25920,109,0,519,18,328516.1,1.5,0.001,0.188,0.315,0.496,915,8.61,2.73,0.04,0.67,0.11,1.71,0.09,1.37,8.37,1.45,0.00,0.00,0.003,0.049,31,0.553,0.986,0.000,0.000,0.014,15504,14918,2,0.840,0.000,0.009,56874,0.181,1.953,0.065,32.83,6015,0,0.086,0.000,0.000,230934,1.01,17.80,0.000,0.000,0.000,7,9,9,37,5603,0.021,41.97,0.0060,0.000,4,0.184,0.000,0.267,0.036,2.60,2.95,4.48,0.00,0.002,1.00,1.02,1.01,0.184,0.00126,88.64
400000,653,1.287,0.603,6.01,26894,26153,126,0,613,11,331274.3,1.1,0.001,0.180,0.320,0.498,897,8.60,3.97,0.03,0.56,0.09,1.61,0.13,1.46,8.35,2.58,0.00,0.00,0.002,0.040,46,0.369,0.992,0.000,0.000,0.008,15226,14631,2,0.772,0.047,0.015,64389,0.168,2.025,0.070,33.13,6204,0,0.097,0.000,0.000,208819,1.01,18.18,0.000,0.002,0.000,7,8,9,50,5619,0.021,41.96,0.0061,0.000,8,0.170,0.000,0.263,0.034,2.72,2.98,4.34,0.01,0.002,1.00,1.01,1.01,0.170,0.00123,88.35
410000,638,1.395,0.149,5.99,27642,26776,180,0,701,18,344772.5,1.5,0.005,0.173,0.320,0.501,875,8.54,3.79,0.05,1.04,0.05,0.76,0.21,2.59,8.23,2.37,0.00,0.00,0.003,0.046,41,0.393,0.987,0.000,0.000,0.013,17102,16605,3,0.793,0.000,0.011,76417,0.172,0.936,0.014,33.67,6813,0,0.085,0.000,0.000,196338,1.02,18.23,0.002,0.000,0.000,7,8,9,64,5451,0.021,36.01,0.0066,0.000,7,0.158,0.000,0.259,0.079,2.61,2.97,4.28,0.00,0.000,1.03,1.03,1.02,0.158,0.00126,93.76
420000,659,1.394,0.228,6.08,26827,26027,145,0,634,14,332783.7,0.8,0.004,0.176,0.320,0.500,897,8.44,2.78,0.03,0.63,0.07,0.60,0.05,0.60,8.30,2.31,0.00,0.00,0.003,0.029,42,0.382,0.986,0.000,0.000,0.014,14828,14345,2,0.785,0.042,0.011,74976,0.177,1.214,0.024,33.35,6197,0,0.057,0.000,0.000,182842,1.02,18.32,0.000,0.000,0.000,7,8,9,38,5565,0.021,41.96,0.0061,0.000,8,0.151,0.000,0.255,0.031,2.57,2.95,4.24,0.00,0.000,1.02,1.02,1.02,0.151,0.00123,88.13
